Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-383.6068	-305.3443	-78.26252	6.385869	5.342398	0.0499482	0.721523	0.419106	0.282045	0.113103	0.209907	0.155095	0.0161084	0.384629	0.722314	0.0133012	0.529078	0.0327518	0.189658	0.0533574	1.03969	0.0501079	0.0210923	0.698053	0.793035	0.0474218	0.00117817	0.0527538	0.387716	0.128739	1.21096	0.0249407	0.423364	0.00512705	0.0968832	0.0421821	0.0212417	0.0172446	0.0549715	0.45905	0.0743694	0.13517	0.0212083	0.170216	0.0699141	0.919375	1.09412	1.11969	0.000465857	0.2492895	0.1056557	0.132225	0.024257	0.0192705	0.014106	0.0018758	0.000343733	0.213032	0.0130366	0.0489603	0.0629806	0.258158	0.0231481	0.149898	0.0124418	0.0262674	0.5880624	7	7.080084	0.3128217	0.515705	0.811727	1.08266	1.58991	0.25368	0.223115	0.121505	0.0430448	0.153361	0.205295	0.6937181	0.8476965
11	0	-347.4004	-308.3679	-39.03253	5.07431	6.313123	0.051664	0.000547633	0.0298213	0.153403	0.113997	0.215736	0.00405249	0.00527123	0.000340906	0.0261783	0.032617	0.00305095	0.338427	0.0375397	0.176169	0.00203311	0.0397684	0.164357	0.103683	0.0505558	0.0124693	0.642266	0.152396	0.29485	0.230071	0.132025	0.0814286	0.0513106	0.0255699	0.0157844	0.0495334	0.1658	0.0423174	0.0191167	0.770185	0.372168	0.237301	0.209403	0.0663259	0.00800827	0.391406	0.0163031	0.309639	0.0149575	0.1299499	0.1180643	0.0835219	0.0418881	0.0390715	0.016477	0.0111313	0.00251671	0.0957398	0.00756343	0.0644476	0.140519	0.245226	0.0674424	0.121947	0.0383029	0.0242052	0.4941769	7	5.76333	0.2572013	0.548901	0.82989	1.08055	1.54066	0.285576	0.252908	0.0720925	0.0606868	0.147098	0.181639	0.6122412	0.8071605
12	0	-354.9789	-315.6305	-39.34841	6.722613	6.810258	0.0399096	0.102215	0.235558	0.109366	0.032471	0.0541162	0.0245693	0.00420928	0.0140325	0.0350601	0.0328151	0.0902056	0.0434176	0.0351305	0.110421	0.442985	0.00209508	0.0441707	0.0232052	0.408798	0.0263182	0.135905	0.0127699	0.189476	0.0347347	0.0162369	0.117182	0.317923	0.379758	0.0131486	9.94359e-05	0.0117638	0.013073	0.251747	0.253448	0.0891094	0.546181	0.00400419	0.00177728	0.194928	0.312181	0.242044	0.0229656	0.079563	0.123313	0.02420935	0.114547	0.0678354	0.0205604	0.0729981	0.100052	0.00667268	0.198346	0.0627329	0.0506276	0.0218155	0.140984	0.0357748	0.0788615	0.0237441	0.004448	0.5266715	6	6.818496	0.202078	0.563412	0.837511	1.0794	1.51968	0.173487	0.243197	0.185757	0.0771311	0.150063	0.170365	0.5508808	0.9560534
13	0	-368.2649	-312.6288	-55.63616	6.73228	2.959936	0.132556	0.00507519	0.156148	0.855388	0.0439468	0.0511018	0.173806	0.000170192	0.00499176	0.0626199	0.0636069	0.0231078	1.14193	0.0251004	0.338866	0.0420715	0.161724	0.00273666	0.116791	0.0324633	0.147268	0.960636	0.0844197	0.00198065	0.00461414	0.0742317	0.0099205	0.31318	0.175359	0.011009	0.00630677	0.0945283	0.114542	0.0175471	0.187879	0.038181	0.119342	0.061778	0.5704	0.542278	0.421034	0.139841	0.0212011	0.232587	0.190924	0.1081751	0.0631681	0.0760241	0.0334479	0.0512487	0.0131844	0.0289891	0.141871	0.00622049	0.0225988	0.0422906	0.397381	0.0577412	0.0323493	0.0162154	0.0172699	0.5790918	9	7.746687	0.1401983	0.386139	0.729285	1.08231	1.80227	0.20967	0.262705	0.104934	0.0380339	0.174591	0.210066	0.6872669	0.842601
14	0	-365.8759	-312.5762	-53.29971	5.632057	2.214932	0.0296344	0.0936692	0.0805486	0.188922	0.24832	0.0748854	0.0271522	0.0472592	0.039616	0.0710394	0.0377413	0.0218239	0.421142	0.0156429	0.117248	0.00616651	0.0446223	0.17043	0.284736	0.135698	0.057302	0.792845	0.0287039	0.0053081	0.119556	0.120289	0.0663718	0.152984	0.0722127	0.0926652	0.582535	0.0978206	0.0439921	0.0292028	0.00616714	0.305706	0.00845885	0.0752137	0.0202043	0.482294	0.442141	0.117557	0.339709	0.706144	0.2159485	-0.004041882	0.157102	0.0189904	0.0435478	0.0778164	0.0401598	0.00457434	0.198314	0.00433633	0.0268471	0.019514	0.184965	0.00286212	0.168306	0.0449701	0.00769505	0.4637083	8	9.65289	0.2382443	0.317649	0.676082	1.07454	1.93173	0.21186	0.178089	0.121935	0.0751666	0.190157	0.222792	0.4596664	1.008793
15	0	-377.5816	-314.5466	-63.03502	5.736562	2.544056	0.0114913	0.0312371	0.118607	0.237806	0.176084	0.130818	0.0102635	0.0534407	0.0398679	0.578228	0.339245	0.33906	0.131329	0.00705348	0.256956	0.0818016	0.0184317	0.355853	0.177643	0.310971	0.0740396	0.83944	0.289909	0.0301207	0.781054	0.0633596	0.00465811	0.135391	0.280221	0.0172767	0.276701	0.383392	0.251434	0.143525	0.797826	0.405712	0.647453	0.0112367	0.00438449	0.676916	0.313561	0.00413042	0.779163	0.0110343	0.2121893	0.01484007	0.137613	0.0783703	0.0172282	0.0992732	0.0443193	0.0158144	0.0743619	0.00773367	0.0824268	0.128555	0.183948	0.0235087	0.0118951	0.0712291	0.0237223	0.5092118	10	7.120302	0.1549187	0.350594	0.702687	1.07911	1.86761	0.206613	0.253616	0.106099	0.100729	0.210668	0.122275	0.5240519	0.9716821
16	0	-377.5135	-309.2031	-68.31033	4.556653	2.575688	0.00102639	0.0118398	0.224035	0.136388	0.0199797	1.03808	0.00447971	0.00133477	0.104867	0.533642	0.18903	0.0993288	0.337063	0.00145684	0.36504	0.453046	0.0292467	0.0813185	0.303034	0.0676435	0.0262756	1.74461	0.143502	0.0243803	0.951222	0.35024	0.0201096	0.713614	0.98949	0.189536	0.353745	0.125964	0.106337	0.0753564	0.0673367	0.0770174	0.773148	0.0229012	0.0686638	0.761726	0.0581237	0.443061	0.0542119	0.324716	0.2996997	0.1598781	0.138802	0.0250927	0.0290069	0.00346433	0.0664112	0.0365132	0.154771	0.00262824	0.0321686	0.127085	0.229997	0.00967384	0.0323892	0.0917963	0.0202015	0.4529386	11	6.397927	0.1759342	0.353517	0.704953	1.07944	1.86209	0.178431	0.233154	0.130871	0.0718156	0.228034	0.157695	0.6128167	0.7391094
17	0	-396.4276	-321.3868	-75.04085	8.876646	1.069752	0.334248	0.039229	0.096501	0.0105708	0.0126578	0.813434	0.0512353	0.0252062	0.0202337	0.00479848	0.640598	0.00250318	0.236422	0.143811	0.152653	0.0471659	0.950176	0.671861	0.424226	0.37797	0.0128448	0.721535	0.115885	0.0085692	0.45354	0.407119	0.0555191	0.103589	0.152364	0.204124	0.534665	0.717802	0.269001	0.516275	0.111825	0.218245	0.40182	0.224438	0.239314	0.251314	0.431801	0.138091	0.0664514	0.00031942	0.2757326	0.3554701	0.104426	0.0565632	0.00264171	0.00885225	0.00158853	0.0110789	0.0581888	0.00882533	0.122819	0.000518045	0.277021	0.0493515	0.214728	0.0659538	0.0174435	0.2597364	6	9.929127	0.2468735	0.150657	0.496758	1.01066	2.34192	0.243497	0.375123	0.109068	0.082621	0.107174	0.0825165	0.6152064	0.4221938
18	0	-381.9779	-316.9079	-65.07008	5.148216	1.781549	0.133849	0.0501453	0.196817	0.0204015	0.249317	0.452821	0.0735303	0.0556542	0.167698	0.189924	0.166436	0.767578	0.869124	0.0101296	0.170329	0.0223966	0.347388	0.0127985	0.00399483	0.0343692	0.721082	1.08002	0.158343	0.0346477	0.0892689	0.0176106	0.086918	0.119321	0.454031	0.0487096	0.43079	0.754694	0.13642	0.229898	0.167258	0.168998	0.441736	0.0404042	1.15082	0.0804579	0.00406578	0.00991596	0.0108863	0.0630471	0.2169141	0.2586874	0.123647	0.00131942	0.0457505	0.0409131	0.0350753	0.0621559	0.198105	0.0140553	0.0621015	0.0396792	0.26007	0.00596525	0.0561258	0.0463243	0.0087126	0.6150407	10	7.568424	0.2198575	0.265727	0.629573	1.06342	2.04128	0.311025	0.217857	0.0895218	0.0764545	0.134746	0.170395	0.8737281	0.7039269
19	0	-378.9534	-310.9878	-67.96563	10.6177	5.105873	0.199629	0.00153655	0.227006	0.139385	0.219235	0.830125	0.00723195	0.0262414	0.0584216	0.214533	0.201196	0.178141	0.219026	0.0160425	0.362042	0.0701098	0.183097	0.00742885	0.19354	0.00802012	0.0916566	0.748537	0.012208	0.0108573	0.00951317	1.31532	0.0133947	0.24299	0.0527371	0.0565408	0.13649	0.056311	0.142653	0.626084	0.00703202	0.0650412	0.413938	0.0272192	0.0153567	0.0161614	0.132633	0.541057	0.36816	0.0131385	0.2195714	0.1103932	0.171771	0.0643586	0.00794045	0.0318155	0.0124316	0.0223425	0.148602	0.0235704	0.0548924	0.242257	0.0950052	0.00766628	0.0355829	0.0625801	0.0191844	0.3550012	11	12.34323	0.09160021	0.506416	0.806453	1.08311	1.60402	0.18272	0.226582	0.111045	0.0982946	0.26017	0.121188	0.4653944	0.7627964
20	0	-359.6113	-312.1331	-47.47816	6.138799	2.486252	0.0485472	0.0281208	0.00836568	0.237778	0.302719	0.412511	0.0905912	0.0114629	0.0200572	0.047183	0.054292	0.392276	0.329325	0.0247838	0.0265946	0.115187	0.118591	0.0767746	0.28926	0.135235	0.150904	0.504688	0.0256523	0.191282	0.0589481	0.336224	0.722346	0.0168387	0.0457207	0.011786	0.402501	0.00280262	0.10555	0.383533	0.151467	0.0243129	0.0272707	0.0027784	0.0258326	0.243621	0.0195988	0.202058	0.390066	0.126972	0.1490594	0.09137159	0.124537	0.0654777	0.0967776	0.053339	0.00241765	0.00481448	0.0999309	0.0039728	0.0537527	0.157545	0.22529	0.00915758	0.0326406	0.0601614	0.0101848	0.558952	6	6.6696	0.2468761	0.345149	0.698427	1.07847	1.87795	0.196619	0.285868	0.106285	0.0909518	0.131948	0.188329	0.6503236	0.8594983
21	0	-392.0986	-322.2443	-69.85438	6.156806	3.393552	0.024946	0.035703	0.224039	0.0966272	0.375977	0.938152	0.108469	0.0229506	0.0203604	0.314304	0.834335	0.0145535	0.313785	0.164888	0.124652	0.222012	0.0262788	0.200516	0.612288	0.404689	0.0391221	1.18008	0.0779635	0.265042	0.596957	0.749947	0.0274844	0.843506	0.0765317	0.629813	0.168311	0.0538349	0.00144037	0.0529328	0.076543	0.322189	0.0424464	0.272206	0.254371	0.142067	0.0106785	0.0650654	0.239313	0.274473	0.3127382	0.05303715	0.0612707	0.000821277	0.000345547	0.0252014	0.0278348	0.0118071	0.146756	0.00716562	0.0467164	0.0770161	0.403318	0.0211421	0.107566	0.0512541	0.011785	0.4174075	7	6.965026	0.3597076	0.417589	0.751226	1.08387	1.74731	0.374486	0.239127	0.0501661	0.0524362	0.138371	0.145413	0.4704446	0.8872617
22	0	-361.558	-303.2062	-58.35174	4.452916	4.679918	0.130313	0.0256329	0.312375	0.322427	0.156933	0.587338	0.0567061	0.0165854	0.106891	0.0308838	0.0106082	0.0609614	0.71226	0.0101186	0.145935	0.222501	0.159668	0.0560965	0.0749564	0.261465	0.00489494	0.759242	0.0999461	0.0959592	0.125864	0.244079	0.0246106	0.662796	0.141311	0.183037	0.791481	1.44727	0.0439883	0.0940841	0.0369804	0.0211348	0.00152669	0.793336	0.0149256	0.0140212	0.00753652	0.254299	0.245058	0.192195	0.2267615	0.203875	0.083456	0.0188382	0.0511563	0.0225481	0.00206113	0.00732029	0.181587	0.00348266	0.0618821	0.11231	0.333714	0.0226981	0.0210359	0.0390732	0.0388369	0.5546327	9	4.931492	0.4102728	0.488215	0.795863	1.08381	1.63211	0.296606	0.29734	0.0961046	0.0453002	0.143927	0.120721	0.7585077	0.7312156
23	0	-383.0124	-309.4571	-73.55528	5.18023	1.951412	0.0611522	0.529609	0.278601	1.02565	0.0374193	0.608156	0.0971781	0.0198954	0.635185	0.203841	0.240528	0.41554	0.04361	0.106635	0.034802	0.603798	0.0164212	0.674766	0.193591	0.498985	0.126648	0.0847236	0.600809	0.0142169	0.0992285	0.0304304	0.0706833	0.044669	1.33599	0.00165328	0.00919455	0.349832	0.0192882	0.0720574	0.331705	0.558994	0.0456137	0.202009	0.352524	1.0273	0.471974	0.054378	0.0641646	0.0753893	0.2654196	-0.05491445	0.0925742	0.00994121	0.00342667	0.0104896	0.000888083	0.0322415	0.269024	0.000465952	0.0881745	0.0868709	0.274056	0.0569094	0.0123032	0.0189945	0.0436405	0.4809667	11	10.26991	0.2477392	0.287405	0.649745	1.06872	1.99412	0.21511	0.285824	0.107901	0.0670961	0.198672	0.125396	0.4260523	1.128891
24	0	-382.1911	-310.1519	-72.03917	5.512932	5.164326	0.0874438	0.524553	0.206088	0.824786	0.0951062	0.0375955	1.40394	0.00248171	0.222208	0.967372	0.452813	0.637596	0.00557072	0.083398	0.0210955	0.327793	0.208337	0.838574	0.241943	0.766554	0.221381	0.0747346	0.0178598	0.000981654	0.07568	0.0532752	0.0915103	0.0450291	0.337339	0.000590477	0.00416101	0.137584	0.111968	0.0821871	0.0132614	0.147682	0.153348	0.27713	0.605303	0.895251	0.236665	0.373845	0.0194463	0.219858	0.2512776	-0.04263969	0.121059	0.0910666	0.0404392	0.0230449	0.00775324	0.0327935	0.16154	0.0126323	0.0763295	0.0640897	0.183941	0.020496	0.0193053	0.106962	0.0385472	0.5168138	12	6.202474	0.2579961	0.508763	0.807794	1.083	1.60044	0.24218	0.202419	0.120217	0.0909573	0.200971	0.143256	0.4741741	1.089924
25	0	-371.3342	-320.8896	-50.44453	9.496318	4.094504	0.0770242	0.338432	0.177417	0.0590567	0.00937317	0.0194594	0.00986933	0.0059508	0.0713308	0.267924	0.00050396	0.352796	0.0247303	0.174443	0.0152632	0.316323	0.0317053	0.0455664	0.0663135	0.629078	0.0630056	0.0125905	0.0979947	0.076425	0.149431	0.118093	0.198812	0.0313223	0.0164709	0.0345682	0.0117779	0.665614	0.0533859	0.0154355	0.120258	0.304717	0.0207573	0.0184105	0.341976	0.0603153	0.0785994	0.267522	0.0859168	0.162362	0.1189122	0.00390874	0.099884	0.0438234	0.0182944	0.0116236	0.0395979	0.00851418	0.0800716	0.0185905	0.0182862	0.0945935	0.195495	0.0339106	0.223437	0.0810244	0.0328542	0.293097	9	10.03787	0.161384	0.45948	0.778415	1.08437	1.67773	0.271348	0.167829	0.136725	0.0686597	0.210107	0.145331	0.2970058	0.9868395
26	0	-385.7811	-317.6434	-68.1377	8.456806	3.616163	0.0724621	0.00824051	0.25871	0.0955953	0.164745	0.962058	0.00321888	0.00858517	0.0022154	0.127377	0.065353	0.0338302	0.921062	0.574156	0.165961	0.188451	0.038724	0.131865	0.594195	0.386574	0.00464022	0.782382	0.0641313	0.73626	0.000922308	0.195585	0.0535305	0.40327	0.0397662	0.0597075	0.0166753	0.414249	0.18192	0.395488	0.00119945	0.402798	0.0753323	0.224042	0.0933255	0.202092	0.000244727	0.130905	0.00813567	0.0280509	0.2344976	0.1511465	0.093368	0.0207554	0.0257503	0.000897737	0.00776782	0.0430882	0.102706	0.0183033	0.0531296	0.00795618	0.201353	0.154539	0.0294483	0.158006	0.0829317	0.4064988	8	11.75996	0.1202714	0.431947	0.760794	1.08423	1.72302	0.308957	0.343384	0.0870348	0.0843034	0.0822986	0.0940218	0.5576452	0.7289559
27	0	-395.3104	-326.8677	-68.44272	6.261367	1.382758	0.0495691	0.0543117	0.0434716	0.192087	0.00444781	0.253337	0.0370286	0.0124278	0.00221007	0.133958	0.0219001	0.0830653	0.645086	0.0545128	0.111047	0.0651399	0.0627421	1.32771	0.155592	0.33638	0.0780867	0.553312	0.0699158	0.0145384	0.598153	0.804143	0.0061712	0.129436	0.190136	0.176184	0.641551	0.559527	1.48018	0.0084213	0.437534	0.286905	0.370806	0.0654412	0.0831294	0.417916	0.151523	0.0633346	0.0287075	0.111889	0.264631	0.0396108	0.0711539	0.0275285	0.00723352	0.00985902	0.119778	0.00340392	0.157355	0.053264	0.101475	0.0222692	0.210567	0.0148614	0.104746	0.044407	0.0520988	0.4870859	8	6.30228	0.1242467	0.20663	0.567802	1.04272	2.18284	0.244853	0.237045	0.176205	0.0880883	0.113564	0.140245	0.5266967	0.9247939
