Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-719.5685	-559.8489	-159.7196	29.2072	2.039202	0.08153439	-0.005077995	0.11214	0.199452	0.0255221	0.0220904	0.0558766	0.00238318	0.0761612	0.0260717	0.00929651	0.112153	0.184307	0.0243252	0.019285	0.102764	0.0281717	0.3794819	11	33.41869	0.07257978	0.29791	0.659119	1.07094	1.97203	0.0932734	0.13823	0.0546068	0.404957	0.115627	0.193306	0.374404	1.013563
1	0	-725.3658	-539.9298	-185.436	47.25735	4.071693	0.03877468	-0.02312647	0.0280567	0.240731	0.00801363	0.127899	0.0019486	0.0580896	0.0860357	0.0343365	0.013487	0.0975938	0.109275	0.0171895	0.0575151	0.116312	0.00351611	0.2995612	8	48.69442	0.02698977	0.458258	0.777652	1.08438	1.67971	0.183715	0.124419	0.0659703	0.359983	0.107455	0.158458	0.2764347	1.08366
2	0	-719.6839	-540.7469	-178.937	27.73684	3.421585	0.04278881	0.0176824	0.117344	0.211312	0.0185017	0.0359343	0.00466339	0.0381696	0.208206	0.00593111	0.00961828	0.0221685	0.0780667	0.0405841	0.0791484	0.11456	0.0157918	0.3461964	7	42.18725	0.04359512	0.419458	0.752487	1.08393	1.74412	0.14174	0.113809	0.0938719	0.306927	0.174545	0.169107	0.3638788	0.9514058
3	0	-706.3526	-532.7448	-173.6078	27.03904	4.195864	0.05767494	-0.02041507	0.117558	0.293108	0.0321461	0.0493251	0.00111612	0.00118709	0.06604	0.00301176	0.0137876	0.039803	0.0939298	0.132902	0.0398377	0.102015	0.0142326	0.2918259	8	39.07312	0.07219998	0.464809	0.781721	1.08432	1.66915	0.137052	0.0988975	0.0621715	0.391442	0.124596	0.185842	0.2714108	1.075218
4	0	-717.6326	-534.9778	-182.6548	38.81502	4.391956	0.05034677	-0.01399568	0.0866364	0.221554	0.0191509	0.13509	0.0235884	0.015677	0.048119	0.0222603	0.0900402	0.149665	0.0583762	0.0117987	0.00558285	0.099958	0.0125027	0.3471429	5	41.63636	0.03607311	0.474679	0.787759	1.08416	1.6534	0.119855	0.0815548	0.073708	0.394205	0.180557	0.15012	0.3331473	1.04201
5	0	-706.2592	-553.6089	-152.6503	30.19067	1.974279	0.1011776	-0.02542983	0.0581619	0.199055	0.0600749	0.0956058	0.00918546	0.0944736	0.0768513	0.00532503	0.0141642	0.0434597	0.160457	0.0460521	0.0372701	0.0908799	0.00898325	0.3898863	8	30.99648	0.0723644	0.290185	0.65225	1.06933	1.98823	0.109816	0.0774784	0.0870059	0.433615	0.115823	0.176262	0.3644565	1.069775
6	0	-705.2009	-547.8427	-157.3582	25.10293	5.297532	0.05116635	-0.0373471	0.058081	0.296731	0.0175294	0.155348	0.0194568	0.0357822	0.067917	0.000623913	0.0154609	0.0738797	0.055367	0.0423982	0.0587961	0.0980192	0.0046096	0.366572	8	32.98474	0.07508727	0.513985	0.810757	1.08275	1.59251	0.123964	0.0864581	0.0942773	0.42232	0.139811	0.13317	0.3292249	1.113439
7	0	-726.4942	-543.9355	-182.5587	35.48638	4.795173	0.04546615	0.02471777	0.0190527	0.33217	0.02289	0.0770836	0.0405586	0.0340712	0.0439408	0.0731139	0.0494533	0.158805	0.0350973	0.00120908	0.0119122	0.0996199	0.00102277	0.2955091	11	50.6382	0.04788733	0.493342	0.798881	1.08364	1.62414	0.112453	0.112367	0.0825578	0.471774	0.0981631	0.122685	0.3202269	0.9228117
8	0	-716.4985	-549.198	-167.3005	26.7026	2.561026	0.0541379	-0.01381719	0.0970452	0.355902	0.0128218	0.114445	0.0145725	0.172716	0.0261717	0.0224545	0.00221032	0.0317588	0.0619605	0.0379593	0.0113995	0.0352912	0.00329132	0.5023727	7	39.53626	0.04752359	0.352167	0.703908	1.07929	1.86464	0.0745124	0.0706215	0.0725513	0.464334	0.0827239	0.235257	0.4885555	1.028282
9	0	-726.3333	-558.7217	-167.6116	36.73366	3.324364	0.07097242	-0.00189297	0.0332056	0.161167	0.0214235	0.0990556	0.0458897	0.0349241	0.0401122	0.032545	0.0126085	0.0968109	0.0165153	0.197721	0.0494996	0.155726	0.00279582	0.3346738	10	37.57611	0.06859355	0.412896	0.748041	1.08371	1.75536	0.138311	0.141665	0.040249	0.361684	0.135229	0.182862	0.3327808	1.005688
10	0	-725.7248	-548.7902	-176.9346	31.87707	3.187436	0.05106706	0.0638345	0.00738521	0.319229	0.00643297	0.187188	0.0030968	0.0581592	0.0551372	0.0528178	0.0315548	0.0638659	0.0388184	0.0417397	0.0312428	0.0927128	0.0106193	0.348309	7	43.12186	0.04525287	0.403262	0.741405	1.0833	1.77204	0.102599	0.142755	0.0513796	0.435809	0.104901	0.162557	0.4121435	0.8451158
11	0	-707.1158	-546.7312	-160.3846	26.39017	4.740321	0.06345429	0.02043896	0.0363868	0.304977	0.0138651	0.135021	0.0124608	0.00946429	0.0765404	0.0226861	0.0333546	0.0767098	0.0242409	0.0940868	0.0361321	0.116218	0.00785627	0.3850048	10	30.89309	0.06672044	0.490921	0.79746	1.08372	1.6279	0.101737	0.144792	0.0811169	0.38229	0.152462	0.137601	0.4054438	0.9495887
12	0	-704.598	-544.4707	-160.1273	28.42796	2.378328	0.09030826	0.003957899	0.0452299	0.186029	0.00918468	0.189709	0.00743636	0.0318175	0.0963669	0.0252686	0.00012612	0.059924	0.172476	0.0600947	0.0213611	0.0721923	0.0227839	0.4708098	9	36.19429	0.05990638	0.334609	0.69003	1.0771	1.89826	0.113425	0.11857	0.0735523	0.401909	0.112514	0.18003	0.4747677	0.9916635
13	0	-709.2391	-542.3426	-166.8965	23.04582	5.266525	0.06372126	0.05396552	0.0278126	0.250639	0.0388027	0.0206398	0.0122271	0.144993	0.105491	0.0146616	0.00190745	0.0161896	0.108299	0.0615301	0.0965338	0.0897904	0.0104827	0.3997752	5	35.35419	0.04318345	0.512784	0.810078	1.08281	1.59433	0.154296	0.136126	0.0910354	0.351018	0.092631	0.174893	0.4537407	0.8810653
14	0	-721.2788	-542.1603	-179.1185	33.05864	3.438543	0.06168661	0.00471937	0.0871345	0.0637473	0.0340937	0.172916	0.0135064	0.02517	0.0582982	0.00731049	0.00532683	0.158133	0.17575	0.0610282	0.012336	0.102357	0.0228934	0.4511805	8	41.50927	0.02925126	0.420579	0.753242	1.08396	1.74221	0.108726	0.125905	0.0845751	0.403308	0.118911	0.158575	0.4558999	0.9896482
15	0	-715.1439	-544.2447	-170.8991	33.92819	3.080663	0.04826006	-0.03258907	0.0271601	0.210416	0.0685272	0.0688055	0.000258636	0.00428603	0.0793465	0.0371322	0.00162773	0.0457679	0.135394	0.0795688	0.0370107	0.202935	0.00176442	0.3151785	6	48.54647	0.0598005	0.395407	0.735898	1.08289	1.78581	0.113035	0.212993	0.0623926	0.347604	0.145688	0.118287	0.2825894	1.115323
16	0	-717.3266	-552.0198	-165.3068	32.94588	2.597018	0.08668571	0.06040742	0.0107515	0.206895	0.0198754	0.0351798	0.110108	0.114137	0.03206	0.01961	0.039954	0.070571	0.121593	0.0492853	0.00968674	0.152088	0.00820626	0.3248348	9	34.69946	0.04084094	0.355466	0.706455	1.07965	1.85843	0.094489	0.120187	0.084559	0.453512	0.0899512	0.157301	0.3852422	0.8431963
17	0	-712.8979	-539.7657	-173.1322	26.43466	2.460068	0.03823882	0.0006637942	0.0967957	0.247069	0.0219264	0.0743825	0.00107711	0.0264093	0.0799039	0.0229833	0.0222728	0.0456933	0.133346	0.0257453	0.11098	0.0893438	0.00207096	0.2809058	10	45.2661	0.04326902	0.342638	0.696445	1.07816	1.88276	0.127201	0.161561	0.0783635	0.391706	0.106139	0.135029	0.2815696	0.9976425
18	0	-713.7507	-551.9497	-161.8011	20.56121	3.07728	0.06979133	0.03510427	0.0339999	0.446296	0.0268339	0.0121736	0.000927472	0.0530253	0.0403286	0.0481848	0.00900898	0.0524075	0.109687	0.0312546	0.0705751	0.0642903	0.00100724	0.3524199	7	35.44314	0.05393116	0.395153	0.735719	1.08287	1.78626	0.171358	0.0992202	0.0863525	0.325501	0.0709748	0.246594	0.3875242	0.909414
19	0	-713.9065	-529.5207	-184.3859	41.23114	4.294261	0.05757081	-0.01715521	0.0399063	0.416277	0.013568	0.0388899	0.0181007	0.0177504	0.0653047	0.000710606	0.00386779	0.0901055	0.126495	0.0686125	0.00517801	0.0894382	0.00579561	0.4306711	7	48.76326	0.03188223	0.469831	0.784807	1.08425	1.66111	0.138047	0.104405	0.065532	0.435057	0.116775	0.140185	0.4135159	1.041486
