Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-378.2661	-330.4617	-47.80439	12.17092	5.205727	0.253199	0.0543268	0.0613374	0.227608	0.205396	0.0168138	0.184969	0.356711	0.126985	0.735557	0.0311256	0.0175013	0.428321	0.181258	0.140082	0.292103	0.115933	0.0585701	0.00869947	0.156009	0.136999	0.0113915	0.1412279	0.002261391	0.0238738	0.172094	0.16927	0.207312	0.098463	0.0181003	0.00870715	0.0015086	0.0816552	0.103642	0.0198325	0.00296453	0.0476409	0.0304676	0.0144691	0.2523315	3	56.21401	0.04800499	0.510404	0.808728	1.08293	1.59794	0.101323	0.16916	0.291205	0.0979198	0.238419	0.101974	0.2545929	0.9911176
100	-388.4988	-336.7737	-51.72516	9.995999	3.971393	0.317536	0.036695	0.233085	0.600919	0.0665752	0.0822423	0.194816	0.0191606	0.301976	0.373608	0.112689	0.0913016	0.133445	0.0149784	0.0154525	0.295162	0.547914	0.203535	0.0686816	0.21757	0.516261	0.191307	0.2219155	0.1038563	0.0481254	0.135732	0.104043	0.0906634	0.0696719	0.0061801	0.0589423	0.0332177	0.185773	0.00590009	0.047559	0.0309212	0.0472579	0.113111	0.0229016	0.3551271	2	54.31021	0.05930744	0.452784	0.774214	1.0844	1.6886	0.182778	0.142447	0.245045	0.0648701	0.286706	0.0781543	0.4589834	0.7737254
200	-375.5681	-334.6934	-40.87473	17.53554	3.394521	0.163107	0.146712	0.00789363	0.131281	0.0915995	0.074115	0.189474	0.534941	0.266092	0.179946	0.210213	0.235318	0.0617332	0.0374754	0.210835	0.122684	0.122159	0.351005	0.17176	0.0750742	0.0213105	0.0375816	0.1579001	-0.03164451	0.151097	0.118377	0.0857494	0.108077	0.103993	0.0307246	0.00369304	0.0135681	0.0796051	0.0523063	0.0427148	0.0149614	0.127037	0.0317641	0.036332	0.279855	2	50.35247	0.08433655	0.417654	0.75127	1.08387	1.7472	0.155195	0.187665	0.239959	0.0334672	0.237758	0.145956	0.2482105	1.127491
300	-363.5536	-333.1482	-30.4054	10.32115	2.443469	0.0580931	0.00239582	0.0878891	0.0741304	0.000390447	0.0493072	0.156545	0.149016	0.125225	0.113887	0.180225	0.0214986	0.197424	0.241845	0.0159285	0.111419	0.298512	0.136289	0.119459	0.0577713	0.0709827	0.188941	0.1364917	-0.04338942	0.0297717	0.148626	0.085036	0.0277185	0.164646	0.0672682	0.0101232	0.000574793	0.151545	0.0544076	0.026821	0.00861276	0.0538875	0.136797	0.0341653	0.1886053	2	59.23896	0.06920935	0.341031	0.69517	1.07796	1.88584	0.122123	0.135895	0.232276	0.0830833	0.348467	0.078155	0.1452159	1.298792
400	-383.7439	-330.8351	-52.90873	16.03675	1.510442	0.786109	0.544015	0.113547	0.0843055	0.0186599	0.272896	0.0422302	0.604574	0.295109	0.180374	0.428683	0.00850737	0.190124	1.21585	0.22655	0.277654	0.0914461	0.118681	0.165581	0.211588	0.154609	0.40623	0.2490411	0.01045129	0.00572594	0.122005	0.125077	0.097262	0.0298919	0.0860549	0.0210441	0.00233164	0.172222	0.120227	0.00671382	0.00169226	0.0928084	0.0931535	0.0237903	0.2401598	2	54.95315	0.06762911	0.226931	0.590285	1.05103	2.13175	0.1897	0.0877237	0.24703	0.0578306	0.298464	0.119252	0.2506111	0.9582968
500	-378.4809	-330.8999	-47.58101	7.980941	3.866231	0.127847	0.0983309	0.0181613	0.00786787	0.277565	0.0822553	0.0323823	0.610707	0.107257	0.37725	0.368531	0.0235312	0.191529	0.312534	0.293759	0.0355128	0.468593	0.17782	0.559744	0.409735	0.0478818	0.286705	0.2311006	0.0103584	0.0593231	0.165062	0.106313	0.0660889	0.0259266	0.0194491	0.0150411	0.0192869	0.0675087	0.161823	0.0407366	0.0135425	0.196352	0.0280915	0.0154546	0.2409893	2	52.3907	0.06917147	0.446859	0.770452	1.0844	1.69829	0.15802	0.186508	0.221061	0.0831147	0.272559	0.0787375	0.2513477	0.9587885
600	-384.3768	-335.4938	-48.88296	7.903707	3.827284	0.152277	0.0736086	0.228353	0.310679	0.00511519	0.953494	0.577737	0.128655	0.465308	0.0767418	0.330624	0.143287	0.272492	0.0198099	0.20279	0.0533539	0.145767	0.391192	0.126273	0.0287838	0.262198	0.125878	0.2767974	0.0628541	0.0352734	0.13401	0.125617	0.191581	0.103693	0.00695408	0.044322	0.00158172	0.0935852	0.150656	0.0547876	0.00179832	0.0119425	0.041532	0.00266571	0.2106874	2	51.108	0.1503958	0.444615	0.769016	1.08439	1.70198	0.17819	0.145929	0.16496	0.0938859	0.210619	0.206417	0.2735415	0.770221
700	-371.3306	-329.2068	-42.12381	13.52572	3.375189	0.000778004	0.13117	0.0838163	0.0214177	0.000817984	0.0714488	0.0152126	0.416536	0.19141	0.104843	0.0419526	0.0708508	0.0249856	0.153214	0.152649	0.214428	0.492577	0.0468902	0.162585	0.0479595	0.0302194	0.109885	0.09982018	-0.03288419	0.0381668	0.141809	0.135525	0.15481	0.112636	0.0159236	0.00151622	0.00144761	0.0535777	0.229743	0.0834616	0.00309854	0.00215027	0.0147368	0.0113974	0.3953119	1	52.85961	0.09312465	0.416354	0.750391	1.08383	1.74942	0.135321	0.19288	0.21669	0.0870475	0.296571	0.071491	0.3624277	1.090733
800	-368.9467	-328.6137	-40.33295	16.65944	5.176681	0.0205442	0.00902624	0.127155	0.0512024	0.00746235	0.225244	0.196296	0.171671	0.182635	0.0266638	0.0389748	0.0542209	0.244881	0.133541	0.0368069	0.0235399	0.189116	0.0410956	0.29674	0.0403766	0.160804	0.115288	0.07805634	0.07134702	0.157185	0.128007	0.0528973	0.091133	0.0461545	0.00646719	0.0282941	0.00537578	0.0617479	0.145021	0.0689129	0.0117807	0.0807264	0.115303	0.000994074	0.2797515	1	53.00871	0.04078614	0.509254	0.808074	1.08298	1.59969	0.128132	0.145625	0.225897	0.082232	0.30532	0.112794	0.3510985	0.7967892
900	-368.8196	-330.096	-38.72358	8.913884	3.910611	0.0147398	0.0830473	0.404172	0.222327	0.234517	0.0494021	0.138439	0.0540848	0.311859	0.27708	0.0333479	0.0818772	0.0172491	0.153453	0.133831	0.137509	0.138425	0.00624632	0.235895	0.208273	0.195226	0.235201	0.1293437	0.03379634	0.075351	0.0969034	0.180415	0.0992321	0.125085	0.0185774	0.0163658	0.000242571	0.140228	0.1045	0.0361103	0.0180301	0.0324517	0.00841418	0.0480938	0.1415886	2	51.40573	0.1366961	0.449383	0.77206	1.0844	1.69415	0.19048	0.15352	0.199838	0.0741791	0.255198	0.126784	0.175385	0.807302
