Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
18	0	-564.0169	-498.2403	-65.77662	9.318438	4.599235	0.0416653	0.279408	0.116011	0.00541701	0.00388683	0.0601423	0.02323	0.0703147	0.145953	0.0518585	0.13847	0.0211296	0.120699	0.342749	0.0781796	0.342635	0.603158	0.335894	0.298319	0.325088	0.12306	0.12273	0.157969	0.0346177	0.00134606	0.20339	0.0948924	0.452864	0.0986222	0.42186	0.247062	0.323439	0.13715	0.113161	0.300229	0.172597	0.136203	0.0813309	0.2126777	-0.01400159	0.0885126	0.227932	0.00231008	0.0120389	0.0128099	0.0397629	0.102386	0.0522271	0.0349855	0.0264025	0.143985	0.152488	0.0168551	0.0811344	0.00617057	0.3239936	3	32.0818	0.09532394	0.48453	0.793677	1.08392	1.63787	0.113417	0.114198	0.0676949	0.359457	0.151033	0.194201	0.309992	1.045168
19	0	-596.5798	-502.0622	-94.51758	14.19572	2.035643	0.0447756	0.362114	0.115102	0.0129809	0.467377	0.783004	0.0986383	0.777661	0.159027	0.122698	1.05921	0.111735	0.251873	0.491927	0.259749	0.0122873	0.566161	0.549009	0.681648	0.502821	0.329663	0.370601	0.166364	0.618593	0.0185834	0.248471	0.226403	0.246861	0.135453	0.0317929	0.113714	0.227301	0.106569	0.0421587	0.257792	0.930078	0.148879	0.401255	0.2412346	-0.01072948	0.0915507	0.181926	0.0697202	0.06656	0.0117802	0.00053789	0.113175	0.0112281	0.0218578	0.000413445	0.238547	0.0527746	0.000319465	0.114813	0.024795	0.4098898	1	28.98855	0.06842003	0.297493	0.658751	1.07086	1.9729	0.12781	0.0991503	0.0936068	0.408553	0.141025	0.129855	0.3991604	1.02688
20	0	-583.6963	-500.0975	-83.59879	10.58544	1.397404	0.0613487	0.0516043	0.0134941	0.00507576	0.326237	0.0902714	0.286106	0.0425156	0.641137	0.0348644	0.142578	0.725379	0.21427	0.268153	0.227162	0.154337	0.54411	0.309382	0.30424	0.271774	0.461411	0.351238	0.181674	0.303011	0.00337511	0.480351	0.319544	0.708518	0.0392416	0.0967191	0.263931	0.393812	0.00243443	0.0740474	0.758584	0.265597	0.0317885	0.118088	0.1752888	-0.03798279	0.011709	0.224473	0.0717366	0.0123433	0.00322208	0.0673491	0.103848	0.00030358	0.0701739	0.0332148	0.106924	0.00722027	0.00669924	0.252369	0.0284143	0.6110725	3	28.78815	0.05496611	0.20903	0.570538	1.04378	2.17665	0.131786	0.0874957	0.0594803	0.362329	0.148388	0.210521	0.5730897	1.066277
21	0	-592.3447	-493.0399	-99.30478	10.49352	1.602486	0.392215	0.654484	0.121288	0.0754185	1.30368	0.202756	0.312212	0.25876	0.061061	0.850084	0.542412	0.0474221	0.605231	1.03194	1.01868	0.501244	0.34265	0.449734	0.276567	0.276124	0.227191	0.046854	0.0749884	0.676969	0.190602	1.45913	0.0294617	0.634851	0.510457	0.00347073	0.133133	0.344357	0.256964	0.757101	0.23498	0.110586	0.023028	0.239344	0.3060554	-0.03218042	0.0806487	0.278846	0.023078	0.123509	0.0113659	0.0190667	0.268354	0.043575	0.00563654	0.0422579	0.0155416	0.0337037	0.000626598	0.0531151	0.000675119	0.520791	2	31.20866	0.0809798	0.240729	0.604772	1.05591	2.09859	0.104685	0.111527	0.0677462	0.385874	0.0956167	0.234551	0.4886106	1.065861
22	0	-591.0123	-500.3284	-90.68387	11.23888	1.716167	0.168766	0.39794	0.0787276	0.0543444	0.274214	0.058873	0.404805	0.0154271	0.770534	0.071942	0.0913036	0.0766865	0.174082	0.423518	0.125805	0.749646	0.666717	1.02394	0.403815	1.44782	0.0938803	0.0189987	1.08201	0.0500809	0.185309	0.601232	0.0302777	0.0182266	0.429572	0.267819	0.0333056	0.095049	0.22387	0.00702191	0.906752	0.220491	0.49046	0.570619	0.3146607	-0.009367035	0.016778	0.269928	0.0562171	0.0905224	0.00298345	0.0397469	0.130873	0.0401377	0.0632411	0.0623852	0.0298815	0.0224134	0.00891512	0.163483	0.00249435	0.3531365	3	31.45223	0.07134233	0.256869	0.620985	1.06094	2.0612	0.150815	0.120061	0.0963028	0.263216	0.20754	0.162066	0.3437695	1.027248
23	0	-585.3186	-504.9275	-80.39113	6.925317	2.106613	0.0393331	0.471122	0.147367	0.0154447	0.414592	0.0969109	0.134982	0.349145	0.395304	0.0560236	0.967546	0.43719	0.755571	0.198501	0.556074	0.0289372	0.269032	0.0751472	0.496767	1.19007	0.216601	0.123356	0.0946887	0.597583	0.154154	0.00496032	0.0226741	0.271917	0.204385	0.969154	0.505849	0.0271669	0.300169	0.19322	0.225808	0.169593	0.0236077	0.744473	0.2815266	-0.02575064	0.00889949	0.291203	0.0554252	0.0745907	0.00107376	0.117842	0.112515	0.0593193	0.0125448	0.0649359	0.00986653	0.0369313	0.0142171	0.110176	0.0304599	0.4307079	2	26.69553	0.08810677	0.305677	0.665892	1.07244	1.95599	0.133184	0.110716	0.115951	0.315376	0.139198	0.185575	0.4049573	1.063589
24	0	-555.8955	-491.14	-64.7555	27.21163	2.382571	0.359026	0.206813	0.0121337	0.160205	0.287971	0.10598	0.0997049	0.172624	0.026913	0.0364765	0.209396	0.00680655	0.110823	0.16476	0.275594	0.0701818	0.202089	0.0645008	0.0831767	0.120329	0.271425	0.287512	0.0300114	0.0747393	0.287491	0.147877	0.175004	0.0505474	0.0761367	0.0067216	0.000800417	0.205117	0.283916	0.0414373	0.00595596	0.0116858	0.110793	0.18403	0.1444058	-0.01765585	0.00954644	0.367004	0.0790948	0.000309555	0.00438241	0.0531457	0.153435	0.0133962	0.0234898	0.0238111	0.109174	0.0156345	0.00931969	0.129335	0.00892182	0.2163299	4	32.54203	0.07071797	0.335033	0.690372	1.07716	1.89743	0.12708	0.11731	0.0843712	0.348316	0.165458	0.157465	0.198674	1.088868
25	0	-562.0313	-494.3063	-67.72499	32.20484	1.205142	0.140352	0.163416	0.072796	0.000543854	0.16408	0.053234	0.0231477	0.073119	0.196169	0.0437118	0.149312	0.0580188	0.135086	0.0805407	0.0810011	0.0294487	0.159904	0.101747	0.124224	0.139327	0.0236566	0.312023	0.197342	0.444945	0.0597825	0.236109	0.0382703	0.10327	0.280881	0.145257	0.202646	0.18036	0.00663707	0.00338421	0.0376222	0.00793999	0.027249	0.0162251	0.1439719	0.002043256	0.0157864	0.507566	0.0353461	0.0563255	0.0307193	0.020261	0.0590798	0.0144778	0.0221429	0.0203086	0.0975123	0.0379849	0.00320694	0.0747869	0.00449502	0.2812868	4	34.73718	0.03143831	0.175984	0.530783	1.02713	2.2661	0.120639	0.10397	0.0882813	0.373101	0.12605	0.187958	0.2833301	0.9927884
26	0	-562.8132	-486.2977	-76.51551	29.83785	2.068599	0.0154301	0.0275422	0.112977	0.00314476	0.30078	0.00493525	0.0649185	0.177746	0.12589	0.139884	0.173018	0.0700057	0.484854	0.246504	0.544883	0.0570415	0.597167	0.128927	0.193103	0.236794	0.314289	0.139145	0.30871	0.18841	0.189948	0.0538911	0.0557398	0.272723	0.300834	0.028906	0.0963473	0.450011	0.445959	0.0795311	0.0590109	0.0426248	0.431265	0.129347	0.1922964	-0.02972255	0.0053473	0.289332	0.0348523	0.00831721	0.00311793	0.0215497	0.127551	0.01548	0.0684817	0.0947145	0.162067	0.0269813	0.00605095	0.126602	0.00955456	0.3663216	2	32.76915	0.06200206	0.301328	0.662116	1.07162	1.96494	0.123061	0.116043	0.0653913	0.372509	0.149329	0.173667	0.336599	1.088303
27	0	-605.0651	-497.4366	-107.6284	14.09101	2.829378	0.171352	1.33102	0.111959	0.000703202	0.0427681	0.209131	0.651938	0.0136477	0.384245	0.0656964	0.14275	0.0464839	0.445879	0.641233	0.723072	0.0727616	0.313345	0.574665	0.406404	0.161055	0.153404	0.00830179	0.207833	0.22542	0.521503	0.125377	0.905704	0.283862	0.00947992	0.141211	0.0489558	0.870738	0.358708	0.198501	1.68597	0.828346	0.823781	0.430366	0.5461079	0.02010018	0.0593168	0.402127	0.0165337	0.000158945	0.0140077	0.0360949	0.00548386	0.00721	0.0980266	0.0201061	0.203106	0.0276267	0.00373401	0.090506	0.0159615	0.3962986	2	31.85819	0.05489953	0.375616	0.721621	1.08153	1.82123	0.113728	0.111752	0.0811197	0.381374	0.180978	0.131047	0.4163988	0.9517285
28	0	-587.7461	-500.6016	-87.14449	16.57397	2.094197	0.0228914	0.141065	0.0769245	0.00190532	0.0582237	0.132559	0.139989	0.244791	0.227711	0.116064	0.159019	0.0145049	0.187255	0.261896	0.400959	0.0463237	0.894897	0.353507	0.356024	0.218911	0.941021	0.307313	0.253651	0.465728	0.109081	0.0255733	0.0745254	0.0654666	0.0334433	1.24213	0.0132384	0.479216	0.406736	0.356534	0.0278553	0.1961	0.04314	0.0423987	0.2137575	-0.07237986	0.016809	0.408869	0.0454265	0.01355	0.0440042	0.0112689	0.146098	0.0393075	0.0175426	0.00897736	0.113367	0.0411744	0.00312979	0.0867077	0.00376787	0.5080252	3	34.21404	0.05943816	0.304266	0.664671	1.07218	1.95889	0.0884528	0.106336	0.0521331	0.403129	0.203728	0.146222	0.4356453	1.166144
29	0	-568.592	-500.9885	-67.60353	7.711213	1.707186	0.0612671	0.0524278	0.010326	0.292346	0.146846	0.00227015	0.0974121	0.108357	0.0607516	0.283029	0.115395	0.0845793	0.0764343	0.442742	0.150684	0.120439	0.235594	0.30207	0.0494041	0.487757	0.404976	0.224185	0.183799	0.0959603	0.22265	0.209094	0.129009	0.50869	0.0200743	0.00807833	0.0639401	0.168484	0.29041	0.187378	0.00883431	0.565716	0.024955	0.0408851	0.1813661	0.04118154	0.0190252	0.397813	0.070584	0.0488786	0.00912371	0.0204189	0.121816	0.00402275	0.00341637	0.0364815	0.055119	0.00911479	0.020582	0.156877	0.0267276	0.47232	3	30.87273	0.07158473	0.255628	0.619765	1.06058	2.06402	0.0914827	0.17925	0.088432	0.324253	0.190556	0.126026	0.5135015	0.9198025
30	0	-571.8552	-490.9692	-80.88593	8.904325	3.467529	0.0427868	0.322097	0.601504	0.0316884	0.0254892	0.00932442	0.266268	0.121631	0.150441	0.0679043	0.016211	0.389414	0.661421	0.228036	0.434469	0.114744	0.324931	1.02143	0.378148	1.10919	0.739832	0.291697	0.059602	0.0429664	0.201046	0.0120994	0.0189349	0.0585682	0.00630328	0.228528	0.0338102	0.201525	0.118173	0.279481	0.414004	0.0819396	0.248196	0.181034	0.2726204	-0.1001745	0.11038	0.375161	0.0181421	0.0653402	0.00893835	0.00732806	0.122711	0.0274316	0.028357	0.0492234	0.0335244	0.0183713	0.00977408	0.0909914	0.0343262	0.5780598	2	30.3547	0.1155186	0.422482	0.754517	1.08402	1.73898	0.108871	0.115827	0.0820256	0.330848	0.163842	0.198587	0.4778853	1.20962
