Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-400.9923	-347.1783	-53.81407	7.902476	1.647795	0.111855	-0.01821181	0.0695125	0.0217051	0.220788	0.0892372	0.0687915	0.055452	0.00769214	0.00259131	0.13085	0.139025	0.0418218	0.00287301	0.0292209	0.0715937	0.0488459	0.2115356	2	50.53806	0.06188601	0.247278	0.611441	1.05804	2.08324	0.213639	0.0947207	0.237968	0.038907	0.333253	0.0815115	0.1933238	1.094204
100	-395.2176	-333.0258	-62.19175	17.83096	3.804227	0.1361381	0.003516504	0.0110353	0.13042	0.131188	0.147756	0.0520464	0.0319854	0.0126632	0.0101968	0.0315931	0.210799	0.0273393	0.0113216	0.10326	0.0630768	0.0253175	0.4128917	3	52.68135	0.03578824	0.443273	0.768155	1.08438	1.70419	0.154522	0.177829	0.23329	0.0813833	0.245242	0.107733	0.4164082	0.9915552
200	-398.6234	-337.0369	-61.58654	13.32123	2.406534	0.1078415	-0.001334791	0.0511732	0.0880257	0.0313726	0.204473	0.070331	0.0464954	0.0105809	0.00888756	0.129644	0.0272469	0.0962895	0.00198034	0.113639	0.0790722	0.0407893	0.179623	1	51.31981	0.0477834	0.337412	0.692283	1.07748	1.89282	0.181439	0.114853	0.200753	0.0901648	0.322945	0.0898444	0.1782882	1.007487
300	-396.8107	-336.4936	-60.31702	10.48899	3.040166	0.1298502	0.03590301	0.0292102	0.0222148	0.113179	0.143296	0.0703527	0.0488533	0.00675604	0.0385128	0.118935	0.0352232	0.0950452	0.010433	0.174711	0.0677036	0.025574	0.2285086	2	51.44128	0.09774535	0.392345	0.733728	1.08271	1.79122	0.163213	0.129968	0.249457	0.114386	0.217109	0.125867	0.2644116	0.8642154
400	-406.4585	-339.4402	-67.01836	31.40666	3.146492	0.08431627	-0.01980104	0.154869	0.0500328	0.0412758	0.108106	0.0762546	0.0170775	0.000542735	0.0167529	0.325999	0.0329526	0.0133908	0.00136905	0.048288	0.0922746	0.0208153	0.2402678	1	50.45802	0.04330545	0.400287	0.739329	1.08315	1.77723	0.166003	0.111655	0.187716	0.106585	0.304177	0.123863	0.2204667	1.089814
500	-403.0773	-337.7881	-65.28913	19.75454	4.299251	0.08711239	0.01943862	0.0402009	0.140026	0.11422	0.0227158	0.089048	0.0108558	0.0335328	0.000113036	0.132381	0.110324	0.0545425	0.0238037	0.109544	0.10527	0.0134221	0.1352158	2	50.62629	0.06163774	0.470082	0.784961	1.08425	1.66071	0.161437	0.227229	0.229224	0.0457086	0.214548	0.121853	0.1546544	0.8743093
600	-409.2019	-343.441	-65.7609	14.86306	4.005821	0.0496536	0.0348407	0.0768103	0.0563212	0.0718148	0.078556	0.0114145	0.0171804	0.0112806	0.00933562	0.159657	0.102447	0.15109	0.0111119	0.1081	0.0244905	0.11039	0.2072676	2	60.71965	0.04134918	0.454682	0.77541	1.0844	1.68551	0.196919	0.128982	0.141699	0.117239	0.289934	0.125228	0.2421082	0.8560946
700	-402.8819	-346.7561	-56.12579	14.63265	0.9534774	0.2008001	0.06188157	0.213533	0.0293312	0.149041	0.124196	0.146064	0.0702373	0.0660099	0.00766854	0.0267225	0.0356711	0.0280015	0.000104578	0.0138907	0.0676703	0.0218588	0.1824079	3	52.02279	0.1073773	0.12758	0.462307	0.991842	2.41827	0.104037	0.10905	0.195215	0.146145	0.283307	0.162247	0.2442894	0.7466875
800	-413.2111	-344.7378	-68.47332	21.77186	1.841027	0.06182616	0.002888496	0.122664	0.0219996	0.156941	0.118143	0.0673302	0.0526536	0.0104986	0.0235416	0.128262	0.0345604	0.136512	0.0187652	0.045317	0.0392492	0.0235621	0.168539	1	60.22319	0.06049562	0.27353	0.636969	1.06545	2.02405	0.142454	0.14963	0.16901	0.156335	0.215715	0.166856	0.1714275	0.9831503
900	-408.5319	-340.2606	-68.27134	20.28369	2.003414	0.06374346	-0.01653931	0.143959	0.0381439	0.0612256	0.069311	0.058611	0.0031943	0.0439167	0.0359655	0.201501	0.0370172	0.0696643	0.00508623	0.11157	0.0773261	0.0435081	0.2013588	1	64.76824	0.02560957	0.293682	0.655376	1.07007	1.98087	0.22377	0.0946792	0.227981	0.0765171	0.255134	0.121919	0.1848195	1.089489
