Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-181.8481	-138.5599	-43.28817	6.999635	2.128867	0.145668	0.153554	0.113004	0.0838721	0.224678	0.840004	1.48647	0.421312	0.08107	0.180109	0.480192	0.13642	0.00196526	0.214757	1.84568	0.149763	0.126041	0.200222	0.032344	0.331123	0.153337	0.850358	0.5355996	0.1418053	0.0132976	0.150554	0.0364193	0.0690012	0.0470721	0.051152	0.0102142	0.0311145	0.0698699	0.160041	0.0275023	0.241574	0.0296388	0.0236838	0.0388659	0.5164733	4	10.69983	0.1586087	0.308187	0.668053	1.0729	1.95086	0.127654	0.174638	0.0379604	0.586434	0.0443349	0.0289784	0.6582786	0.7845817
1	0	-171.1717	-145.558	-25.61366	5.002061	2.69865	0.0253454	0.0692725	0.00849935	0.327384	0.342281	0.0802239	0.322169	0.110563	0.026531	0.00984203	0.770248	0.00656362	0.242803	0.35041	1.16726	0.0581128	0.0170714	0.230202	0.041008	0.120926	0.0175195	0.78106	0.2264869	0.1499039	0.104869	0.0084324	0.228828	0.0312242	0.0353001	0.00619761	0.0544041	0.0762493	0.090344	0.247796	0.0275818	0.00661572	0.0233609	0.0328394	0.0259579	0.4081552	5	5.569457	0.1521218	0.364516	0.713349	1.08056	1.84157	0.0575519	0.195399	0.0209013	0.434106	0.130445	0.161596	0.5580591	0.7313834
2	0	-154.0635	-143.8954	-10.16806	10.21617	2.708221	0.00702489	0.0402492	0.0737351	0.0693802	0.0424888	0.0045265	0.0706708	0.103681	0.0284788	0.0778051	0.0463795	0.023398	0.0179316	0.0488267	0.0753088	0.0770317	0.0291664	0.132562	0.0428414	0.18304	0.479958	0.0571941	0.1105341	0.2366677	0.0268678	0.0617646	0.118717	0.141369	0.033739	0.0237641	0.0327614	0.0492127	0.10297	0.263782	0.0524887	0.0475331	0.0228584	0.00653303	0.0156404	0.2790187	1	10.26437	0.1730338	0.365349	0.713976	1.08064	1.84003	0.0551512	0.258371	0.0386037	0.521595	0.0974355	0.0288437	0.5156864	0.5410628
3	0	-152.9568	-134.9687	-17.98812	9.518773	1.884456	0.108571	0.311703	0.0414542	0.0538864	0.311682	0.0395031	0.00387642	0.0459453	0.0186543	0.0102429	0.239722	0.00285261	0.538885	0.238086	0.0055069	0.0296482	0.232381	0.275196	0.435253	0.06276	0.150226	0.0504402	0.1424235	0.1604996	0.018766	0.115639	0.243122	0.00104064	0.0731765	0.0293018	0.0288727	0.020034	0.0487051	0.207402	0.064352	0.040869	0.0852846	0.0218311	0.00160376	0.453814	3	9.997877	0.1781016	0.279081	0.642136	1.06681	2.01197	0.0731777	0.17873	0.0700931	0.613698	0.0369345	0.0273667	0.6143136	0.7387334
4	0	-140.7094	-140.7957	0.0862624	7.522015	2.423227	0.0300091	0.0715312	0.00116674	0.0152508	0.0587631	0.21675	0.0619704	0.0071082	0.000441095	0.0132435	0.0065073	0.0253533	0.0162063	0.13159	0.059598	0.160362	0.0151049	0.0244684	0.0793771	0.178069	0.195455	0.0668282	0.05525708	-0.2148895	0.0319089	0.0686077	0.3033	0.0532016	0.0640175	0.00979651	0.022354	0.0525069	0.077215	0.157384	0.0605652	0.00116263	0.0790109	0.0149718	0.0039969	0.693855	4	8.679951	0.1583135	0.339055	0.693597	1.0777	1.88965	0.0723558	0.136307	0.0356061	0.567644	0.0493389	0.138748	0.4789655	1.448653
5	0	-151.546	-144.7759	-6.770095	7.979095	3.186612	0.0107389	0.0074298	0.00418687	0.0102929	0.102585	0.21494	0.0219054	0.192821	0.0129384	0.0159143	0.0222677	0.0199013	0.121393	0.05498	0.00876042	0.00201459	0.193869	0.246407	0.0106025	0.282553	0.10108	0.0946261	0.08779702	-0.07393179	0.0702363	0.041336	0.0549206	0.0478326	0.0254522	0.157707	0.0202287	0.0159286	0.0181171	0.172336	0.116344	0.135277	0.0776212	0.00750896	0.0391539	0.4647357	3	9.990718	0.08776091	0.403202	0.741363	1.08329	1.77214	0.104696	0.256071	0.0366864	0.508416	0.0122092	0.0819214	0.3908039	1.189179
6	0	-156.963	-138.3404	-18.62257	6.629638	4.982295	0.396631	0.0955657	0.0093098	0.105405	0.117394	0.179073	0.0272774	0.267951	0.0241537	0.0723904	0.0265337	0.0307011	0.00253033	0.19956	0.00532155	0.0919706	0.586035	0.203697	0.139525	0.0176212	0.300216	0.131311	0.1292344	0.2561226	0.0595501	0.000736457	0.146579	0.0925023	0.0289538	0.0947805	0.0197412	0.0830561	0.108666	0.0966251	0.0773847	0.0309814	0.0703616	0.0778382	0.0122436	0.4497008	3	6.99673	0.2016141	0.501341	0.803535	1.08333	1.61179	0.0553035	0.179312	0.0847625	0.602143	0.0364674	0.0420109	0.7058234	0.6371293
7	0	-148.0044	-135.9031	-12.10137	4.418842	3.709576	0.13815	0.215487	0.0197387	0.158375	0.109516	0.159627	0.0425319	0.211619	0.0537226	0.00345724	0.0138491	0.00499016	0.385482	0.584281	0.107977	0.168247	0.434783	0.117887	0.0187692	0.0438003	0.219978	0.015472	0.1257108	-0.01593489	0.0303828	0.0196756	0.147866	0.186	0.00519763	0.0407646	0.0335528	0.00311795	0.162856	0.153511	0.0416959	0.0131042	0.0345236	0.0509855	0.0767659	0.4326769	3	6.125238	0.2511695	0.43766	0.764527	1.08432	1.71349	0.0817073	0.239468	0.0467245	0.538861	0.0330243	0.0602153	0.416742	1.038237
8	0	-168.3742	-152.0923	-16.28193	6.812824	2.755424	0.224883	0.224648	0.0107432	0.0671466	0.12515	0.0692527	0.134551	0.212658	0.180396	0.13542	0.0319954	0.0847865	0.170516	0.0552089	0.0594242	0.167855	0.614941	0.0468162	0.0619866	0.12583	0.124094	0.0881604	0.1187852	0.1319605	0.0214343	0.133186	0.0654443	0.0923946	0.113673	0.0029588	0.0805468	0.0375557	0.0470124	0.158741	0.0658489	0.0779574	0.0276281	0.0738074	0.00181096	0.3602842	5	7.874896	0.1302749	0.369409	0.717019	1.08101	1.83256	0.0929266	0.259739	0.0537495	0.453597	0.115942	0.0240458	0.4922447	0.731921
9	0	-164.1016	-135.8893	-28.21229	5.154203	4.602004	0.0389471	0.308634	0.077111	0.283628	0.109423	0.013727	0.147081	1.15939	0.00283048	0.00614299	0.319829	0.0252464	0.152647	1.24276	0.0448966	0.141998	0.707131	0.109064	0.05067	0.0219209	0.0572542	0.0551905	0.1615547	-0.04057793	0.0207779	0.122341	0.0829277	0.0379561	0.129888	0.0633793	0.0321491	0.0687357	0.143471	0.142412	0.0622288	0.0134487	0.0670019	0.00502729	0.00825638	0.3593192	4	7.724788	0.2154578	0.484658	0.793753	1.08392	1.63767	0.0579082	0.180281	0.0259859	0.592997	0.0477529	0.0950751	0.3187412	1.127307
