Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-599.845	-514.8619	-84.98314	24.65409	5.710635	0.255528	0.00163354	0.140082	0.0801199	0.296039	0.0615267	0.178637	0.235135	0.167495	0.0807305	0.466287	0.119044	0.115517	0.0885841	0.00296255	0.0762961	0.0425716	0.219589	0.0623642	0.134004	0.335579	0.348746	5.65568e-05	0.0315783	0.0755212	0.00505254	0.0396992	0.158575	0.253108	0.196652	0.206966	0.0867851	0.0886801	0.00576855	0.933135	0.152176	0.0231573	0.0174642	0.459767	0.108663	0.112125	0.032773	0.0520708	0.000446924	0.00295601	0.25037	0.0161283	0.11134	0.14682	0.0628968	0.0752977	0.0172186	0.0521348	0.00637049	0.0495331	0.00800693	0.787594	0.0642016	0.0755657	0.0805175	0.1303899	0.01502462	0.252682	0.233016	0.00859688	0.00627111	0.0870956	0.0438457	0.0639191	0.00774384	0.04341	0.0142022	0.118123	0.0128881	0.0149587	0.0807713	0.0124765	0.4573051	10	29.22548	0.1237773	0.529159	0.819215	1.08189	1.56973	0.0991316	0.070736	0.0559388	0.508436	0.122636	0.143121	0.4723298	0.9681904
11	0	-593.6148	-513.6585	-79.95624	28.29195	2.14156	0.0364182	0.0158877	0.166916	0.10249	0.172943	0.033299	0.114526	0.0519755	0.112957	0.0626866	0.192285	0.179749	0.306756	0.0198692	0.0385122	0.0313204	0.0227997	0.111247	0.0206006	0.00318689	0.0933167	0.00756921	0.13783	0.00697731	0.0958485	0.0309296	0.00980763	0.00511587	0.0194198	0.0394305	0.0418501	0.0944021	0.0499376	0.0535735	0.496858	0.127758	0.0818177	0.0160377	0.318344	0.275031	0.17743	0.0450144	0.212407	0.0180698	0.125755	0.0426776	0.209496	0.154666	0.0326584	0.0340641	0.0178913	0.0456176	0.170832	0.161794	0.071283	0.0115805	0.153516	0.0136169	0.151523	0.043519	0.08309051	-0.02091797	0.0241312	0.325484	0.0134319	0.191188	0.0638857	0.018521	0.0324051	0.0356395	0.0161253	0.0663137	0.00431025	0.063741	0.00682973	0.109113	0.0288805	0.3923984	8	32.63319	0.04891322	0.309607	0.669269	1.07316	1.94796	0.0620378	0.116728	0.0726964	0.570056	0.0778366	0.100646	0.3714805	1.05631
12	0	-594.9585	-514.2155	-80.74297	18.80308	2.312893	0.0398312	0.00925224	0.0740961	0.175428	0.134877	0.288628	0.0925928	0.094247	0.0490406	0.171215	0.306553	0.34242	0.0756222	0.092191	0.0011969	0.00337767	0.306779	0.0575387	0.00958794	0.0234069	0.068219	0.0945436	0.166997	0.00200122	0.229754	0.0157285	0.2121	0.107347	0.0209144	0.0626579	0.0758633	0.267226	0.245609	0.0124914	0.16764	0.275794	0.0359026	0.0272224	0.250072	0.202913	0.0586366	0.052027	0.0734958	0.0301543	0.0413679	0.028605	0.105533	0.0270944	0.0588485	0.0425191	0.246778	0.244101	0.0119512	0.000528501	0.391108	0.0206151	0.0172263	0.0904863	0.0523223	0.267293	0.1007069	-0.07474521	0.0126057	0.493186	0.0792851	0.0146164	0.0067246	0.00209572	0.0872654	0.0021927	0.0123411	0.0220687	0.0954118	0.0720278	0.00574675	0.078537	0.0158953	0.3914668	9	27.5987	0.1085295	0.327968	0.684634	1.07616	1.91124	0.088957	0.101818	0.0489077	0.439831	0.179564	0.140922	0.3167216	1.235997
13	0	-617.9396	-532.101	-85.83868	10.00695	1.426745	0.00913342	0.00139124	0.26203	0.245349	0.189392	0.212132	0.13043	0.00780426	0.0495241	0.082676	0.0489063	0.0230724	0.0590738	0.00421272	0.0541943	0.0187335	0.123185	0.117551	0.0823624	0.152222	0.0549605	0.106088	0.124873	0.00119882	0.345955	0.25323	0.795102	0.00509781	0.00603402	0.0518036	0.0207855	0.208102	0.0781834	0.0195225	0.223606	0.0603381	0.0661268	0.0184139	0.492023	0.367527	0.145625	0.660874	0.0353643	0.0190894	0.0607914	0.0676405	0.104914	0.389343	0.01778	0.190387	0.298825	0.102552	0.262004	0.104363	0.0761678	0.0887591	0.0221902	0.170336	0.0240314	0.0100736	0.1383831	0.1454763	0.0495619	0.279769	0.0904618	0.232555	0.00453793	0.00173087	0.0774557	0.00494119	0.0323274	0.0452541	0.0220192	0.0672528	0.0351576	0.0485424	0.00843364	0.468777	8	29.13547	0.07750295	0.213781	0.575891	1.04581	2.16451	0.094686	0.0990329	0.0453687	0.461354	0.101453	0.198105	0.6142533	0.7631656
14	0	-600.5357	-513.9	-86.63571	24.80187	4.537285	0.0632616	0.0108543	0.0359038	0.213519	0.372156	0.429927	0.0154654	0.0178881	0.00664101	0.246478	0.0967216	0.203146	0.0137167	0.0145547	0.052758	0.0211671	0.530868	0.265552	0.000110223	0.0910074	0.0523559	0.193572	0.439293	0.00585276	0.243096	0.0891197	0.253083	0.0367881	0.114747	0.365699	0.0282528	0.196697	0.189208	0.00288055	0.192938	0.212396	0.0387743	0.0321117	0.108459	0.0236844	0.0331098	0.454235	0.45809	0.0072798	0.357951	0.00818209	0.0608584	0.16953	0.129969	0.0798306	0.162398	0.0595182	0.0822154	0.0115192	0.123661	0.0291485	0.0920033	0.0750644	0.570825	0.578314	0.1460272	-0.01071808	0.0814251	0.24514	0.0581895	0.00038513	0.0154673	0.0150811	0.13622	0.0319076	0.00357845	0.000507251	0.160153	0.0728234	0.00783611	0.13087	0.0404161	0.5019771	8	27.27959	0.1139316	0.481645	0.791955	1.084	1.6424	0.0888736	0.13077	0.0771553	0.416642	0.135338	0.151222	0.491259	1.021818
15	0	-588.3381	-521.8874	-66.45069	25.00721	5.616339	0.049262	0.00530934	0.0634178	0.202612	0.0231375	0.0881384	0.0288379	0.0762837	0.209567	0.00159921	0.0404344	0.0932954	0.0456199	0.0443712	0.0232364	0.0385886	0.0956086	0.00603749	0.0109771	0.166615	0.0445948	0.0765228	0.219506	0.00379052	0.391086	0.0995707	0.171304	0.00400156	0.115892	0.0727347	0.00161605	0.0759815	0.156375	0.019335	0.00185918	0.78613	0.0174547	0.00243598	0.0708372	0.0367349	0.0485757	0.229942	0.0684592	0.0312823	0.160044	0.118254	0.00278184	0.241573	0.0558238	0.0108541	0.0272671	0.111815	6.36317e-05	0.00909302	0.137729	0.0933003	0.0850587	0.0105717	0.012216	0.145175	0.09630023	0.05836493	0.0390316	0.220963	0.101535	0.0134454	0.00165695	0.0843044	0.0711679	0.0366559	0.114194	0.0038817	0.216056	0.00824161	0.00321299	0.0739776	0.0116762	0.4885259	7	34.58938	0.0772495	0.525823	0.817375	1.0821	1.57471	0.0881968	0.096901	0.0609283	0.451358	0.163866	0.13875	0.5468908	0.8932786
16	0	-599.6122	-516.4831	-83.12914	25.90746	1.972442	0.0125595	0.0373779	0.0628445	0.398538	0.237778	0.235935	0.0869782	0.0917373	0.0289215	0.14457	7.92314e-05	0.0768098	0.0367921	0.0972311	0.170102	0.120058	0.103289	0.0582168	0.0029293	0.0544428	0.0295398	0.0169452	0.0430863	0.0247693	0.346173	0.21351	0.0732151	0.00164476	0.00275055	0.00473416	0.018584	0.0775503	0.0273932	0.106359	0.0939953	0.090478	0.00654978	0.00765738	0.121735	0.0570655	0.0134648	0.00178498	0.100294	0.190554	0.0138807	0.0610825	0.261926	0.0632317	0.144095	0.0254369	0.0995053	0.417766	0.218058	0.355731	0.0144931	0.238118	0.065372	0.344986	0.0152107	0.0243816	0.08445187	-0.109643	0.0549094	0.346544	0.0682977	0.0114731	0.00637557	0.0661376	0.0200235	0.00524478	0.0457675	0.0243125	0.0940263	0.0657171	0.0210077	0.16956	0.000602377	0.5271862	7	27.72613	0.06739173	0.289963	0.652051	1.06928	1.9887	0.104488	0.113956	0.0684743	0.489756	0.104167	0.119157	0.4175433	1.262591
17	0	-594.9355	-515.6235	-79.312	31.33738	3.641923	0.062534	0.021082	0.0274725	0.11585	0.0551294	0.222038	0.0283128	0.0482035	0.0457505	0.0156401	0.0619803	0.0769978	0.133471	0.013811	0.00321519	0.118639	0.022504	0.0235358	0.195804	0.0199862	0.00150524	0.119624	0.0844266	0.0415949	0.178198	0.0294619	0.0822397	0.0294465	0.00646919	0.0445779	0.00157149	0.00297128	0.284019	0.0361605	0.0655119	0.112757	0.0213331	0.0919835	0.154531	0.127434	0.214856	0.00842374	0.107938	0.0951509	0.0972971	0.165873	0.202636	0.00789295	0.0559121	0.072739	0.069746	0.16792	0.248564	0.0790336	0.0275121	0.00789301	0.0315479	0.19417	0.0705748	0.0724205	0.09558326	0.02710733	0.0316075	0.270723	0.0149644	0.00859028	0.000501898	0.000479618	0.0529575	0.0154377	0.0838487	0.0326233	0.155811	0.159526	0.0140436	0.0954529	0.0634327	0.2983481	9	32.37802	0.0384927	0.43354	0.761839	1.08426	1.72036	0.0850193	0.126602	0.0481904	0.532473	0.0957948	0.11192	0.3254555	0.9167096
18	0	-607.5365	-534.6975	-72.83905	14.77115	2.156784	0.0887635	0.0402641	0.00967145	0.428031	0.0189451	0.0705892	0.158821	0.0660502	0.30634	0.113649	0.0675337	0.117527	0.0111292	0.0173644	0.0177139	0.0763033	0.12755	0.04764	0.000430374	0.0996572	0.209034	0.22814	0.16548	0.147393	0.575189	0.113837	0.286487	0.0366513	0.0666634	0.0237781	0.00212815	0.155576	0.209821	0.00179019	0.196647	0.0614993	0.0488835	0.021227	0.0596259	0.00231626	0.165789	0.0241033	0.0303018	0.0624214	0.00130509	0.0662587	0.12034	0.115718	0.0362525	0.287679	0.477983	0.15563	0.095243	0.140377	0.0307847	0.0540875	0.00257957	0.209189	0.0756133	0.090907	0.118242	-0.07637695	0.0266755	0.235246	0.029618	0.00658777	0.0257851	0.0505523	0.130147	0.0103337	0.0472806	0.0266863	0.114444	0.111434	0.0568337	0.121051	0.0073257	0.5045654	8	28.08618	0.06836664	0.311298	0.670713	1.07346	1.94453	0.143994	0.0995115	0.0626882	0.448223	0.104362	0.141221	0.4281884	1.178372
19	0	-601.3236	-526.3363	-74.98735	13.42322	2.50941	0.0227979	0.00103237	0.0304614	0.322214	0.133162	0.0894805	0.227231	0.0122873	0.00299639	0.303267	0.0666415	0.225108	0.0292562	0.0743155	0.0178268	0.120137	0.109429	0.0099845	0.0216338	0.0796501	0.109333	0.101179	0.223622	0.0387314	0.113752	0.193136	0.14822	0.136896	0.156964	0.0430821	0.0164731	0.0552846	0.0660292	0.0414043	0.276817	0.194211	0.0688272	0.0518413	0.0793238	0.0303746	0.118377	0.0154192	0.192881	0.264349	0.0125994	0.0684423	0.00187824	0.0554003	0.024699	0.56186	0.0657372	0.247256	0.136623	0.066343	0.0197421	0.0527574	0.275825	0.0958575	0.105272	0.101826	0.1230851	0.01726353	0.114225	0.314403	0.0241433	0.0708288	0.0181934	0.00432775	0.0729266	0.0130167	0.00378651	0.0605181	0.0798616	0.0445573	0.010691	0.122503	0.0460176	0.552927	5	29.9753	0.07496068	0.347347	0.700153	1.07873	1.87377	0.094854	0.120602	0.0776453	0.467855	0.118734	0.120309	0.5701905	0.9697232
20	0	-593.0026	-513.6632	-79.33939	26.24215	5.321026	0.00387467	0.0458998	0.00520175	0.11881	0.148164	0.155106	0.0101193	0.0109121	0.1664	0.172782	0.0579877	0.0191152	0.00453919	0.059773	0.00655278	0.0982267	0.0473231	0.0405958	0.0191547	0.0758296	0.0715086	0.020005	0.00233539	0.21959	0.019738	0.294781	0.214079	0.00455423	0.0325003	0.0336653	0.112991	0.205033	0.24317	0.0177027	0.0386944	0.0948864	0.035507	0.215991	0.14817	0.377949	0.257152	0.206748	0.0154112	0.114279	0.000594542	0.0283475	0.103644	0.00283021	0.188515	0.131153	0.00224402	0.307922	0.125196	0.228191	0.0781762	0.0596811	0.0272613	0.178958	0.0390435	0.000581925	0.1083111	0.01956748	0.0678687	0.306054	0.0422405	0.020386	0.0175619	0.00175323	0.085819	0.0270351	0.0412972	0.0517611	0.0450218	0.0898845	0.0143636	0.165525	0.0234289	0.6187996	9	30.49865	0.05786057	0.514888	0.811267	1.0827	1.59114	0.0618033	0.0927849	0.078022	0.46005	0.125647	0.181692	0.6383671	0.9693476
21	0	-592.8344	-529.6088	-63.22564	28.08319	4.843288	0.0545093	0.0109265	0.00375372	0.0761818	0.0201444	0.02223	0.0500678	0.182795	0.091251	0.0512149	0.0450945	0.165073	0.0797292	0.039744	0.0383553	0.0853082	0.0252224	0.121723	0.00609658	0.254075	0.0447357	0.00465403	0.0291374	0.0409347	0.208682	0.13016	0.152463	0.0105404	0.0393729	0.0776711	0.00417229	0.027653	0.0399829	0.128413	0.132056	0.0127609	0.0147283	0.032518	0.111848	0.0151495	0.0276319	0.0187594	0.0153635	0.00673358	0.101477	0.0163553	0.0385431	0.0172694	0.0664236	0.116948	0.0154338	0.0326483	0.152866	0.124045	0.0493948	0.0684192	0.0304519	0.0375057	0.0379772	0.0191338	0.07026299	0.02307009	0.0227788	0.323217	0.0224546	0.0229143	0.00427454	0.107753	0.00168472	0.00814037	0.0408706	0.0729736	0.143439	0.137096	0.0181358	0.0682848	0.0059835	0.4506506	8	36.39446	0.03884777	0.495436	0.800106	1.08356	1.62089	0.093776	0.121928	0.0481256	0.50858	0.0990645	0.128526	0.4737207	0.9513002
