Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-376.8981	-307.8258	-69.0723	17.74975	1.610961	0.00278675	0.178982	0.00451552	0.357209	0.0272094	0.0342738	0.0437308	0.329113	0.0241436	0.0103754	0.0321863	0.140491	0.00813468	0.605675	0.0837137	0.01082	0.0099963	0.0393767	0.0176359	0.0303272	0.000214103	0.00629915	0.0269765	0.427839	0.0473655	0.092724	0.00855045	0.0579894	0.138822	0.0580305	0.682957	0.163418	0.157407	0.0833049	0.289035	0.0286635	0.0239828	0.041766	0.146584	0.0188882	0.14009	0.00569512	0.161094	0.1755	0.09546813	-0.01084345	0.114446	0.0431061	0.0040628	0.00151396	0.0195846	0.0427354	0.125057	0.0093712	0.0688137	0.0375526	0.295095	0.0630293	0.105265	0.0695968	0.000769892	0.4000152	9	51.65482	0.05209543	0.241966	0.606041	1.05632	2.09567	0.250902	0.264891	0.0970485	0.0656502	0.206957	0.11455	0.3891718	1.027863
11	0	-401.9528	-318.6784	-83.27439	10.7057	1.994622	0.0054525	0.170199	0.00875006	0.642523	0.0764488	0.112517	0.0492641	0.12882	0.622286	0.0358218	0.607641	0.0976601	0.0898811	0.870155	0.509289	0.0910941	0.173661	0.0503022	0.218303	0.0213535	0.0331045	0.00105049	0.0406262	0.133152	0.0331546	0.0821749	0.0588978	0.0362503	0.0105151	0.107755	0.092833	0.155451	0.0754584	0.0280073	0.440686	0.0141066	0.016253	0.0896194	0.337563	0.0485382	0.076713	0.56741	0.225687	0.236025	0.1795927	0.03884014	0.0898804	0.0626414	0.00353971	0.00287041	0.0118187	0.0263621	0.0973551	0.00165153	0.0292637	0.000255994	0.426642	0.0380243	0.108069	0.090762	0.0108632	0.2124524	7	54.74945	0.08012367	0.292632	0.654441	1.06985	1.98307	0.139513	0.314007	0.107311	0.137002	0.13451	0.167657	0.2512925	0.8454385
12	0	-369.5286	-321.6899	-47.83866	13.72842	4.406937	0.00650775	0.0063438	0.030574	0.0674432	0.0362954	0.179267	0.269903	0.0874092	0.138504	0.0400667	0.0578751	0.0135277	0.0027302	0.0355956	0.0229592	0.0453928	0.109346	0.274797	0.010666	0.027527	0.0822667	0.0105141	0.00650817	0.0339284	0.0773552	0.254986	0.0135568	0.0124485	0.0114235	0.101585	0.142585	0.031473	0.00952891	0.0571782	0.00664039	0.0544221	0.0337177	0.0636602	0.0591055	0.126918	0.00121012	0.0421841	0.260645	0.00926172	0.06210391	-0.0192207	0.112649	0.10138	0.00946061	0.00920054	0.114443	0.00289686	0.106607	0.0037461	0.151318	0.0781195	0.0274477	0.0237913	0.182599	0.0603627	0.0159794	0.3516865	6	52.7899	0.05717601	0.47541	0.788202	1.08415	1.65224	0.234912	0.324112	0.101626	0.0543219	0.218584	0.0664452	0.3324658	1.057813
13	0	-377.5744	-324.3743	-53.20016	14.03798	4.82706	0.126102	0.0782205	0.0628286	0.0272642	0.0769518	0.125124	0.109006	0.26377	0.041753	0.0115986	0.0459542	0.102984	0.215059	0.157403	0.00339923	0.105359	0.0102695	0.385052	0.0481218	0.00682208	0.0391148	0.169755	0.0168131	0.104899	0.134044	0.116256	0.0598403	0.0510758	0.0165111	0.0214406	0.0312756	0.00222676	0.0480356	0.003491	0.0619374	0.0145254	0.011436	0.00649269	0.0418622	0.0632155	0.0426311	0.0153859	0.164627	0.0311539	0.09116069	0.0528518	0.130202	0.0606101	0.0690118	0.0226468	0.0485347	0.0104132	0.194981	0.00994969	0.0117419	0.0734275	0.218312	0.0213754	0.0599281	0.0604173	0.0084483	0.2869064	9	53.31915	0.04582122	0.494732	0.799695	1.08359	1.62198	0.232805	0.153571	0.117188	0.0469302	0.204548	0.244958	0.3397582	0.8444429
14	0	-351.4084	-310.7595	-40.64891	13.62728	3.292567	0.0251242	0.0371483	0.0208748	0.0856866	0.043981	0.108048	0.0376376	0.405744	0.112151	0.0108673	0.0100588	0.0132576	0.00665975	0.112788	0.00219952	0.0247183	0.0624459	0.281502	0.00933938	0.0130023	0.0230222	0.0176452	0.0183357	0.0462763	0.201965	0.106904	0.0563236	0.0542221	0.0267329	0.0159582	0.0633048	0.0508244	0.0691459	0.0331813	0.00158597	0.0022891	0.0887258	0.0670332	0.0114127	0.0147076	0.00819856	0.0415748	0.0195767	0.0132339	0.06698484	-0.007564761	0.196412	0.0198652	0.0298696	0.0049087	0.000372864	0.0476549	0.107479	0.0163638	0.0437098	0.00266003	0.28962	0.00939788	0.221472	0.00392592	0.00628801	0.3253587	5	56.11598	0.06546874	0.410701	0.74654	1.08362	1.75914	0.153613	0.254987	0.111712	0.0512864	0.0918943	0.336507	0.3177939	1.023804
15	0	-370.7163	-317.0276	-53.68866	20.73846	5.085013	0.00901336	0.0700175	0.09936	0.113712	0.0129924	0.0205964	0.165962	0.107343	0.314839	0.0433357	0.166824	0.00443457	0.00631533	0.0704164	0.00244185	0.0100333	0.140474	0.246139	0.0187149	0.0179655	0.0373379	0.0420503	0.116307	0.0587573	0.228767	0.027619	0.0190107	0.108467	0.00318455	0.0774725	0.0085314	0.0701958	0.0820412	0.00787565	0.0583468	0.0195836	0.0192209	0.279196	0.165185	0.0716759	0.0428936	0.0402567	0.0701861	0.0612574	0.06548045	-0.01740052	0.0862952	0.108696	0.0304505	0.0277016	0.0458859	0.0286636	0.146069	0.0078522	0.0919581	0.0838965	0.144536	0.00508445	0.0984616	0.0883947	0.00605478	0.3227152	7	50.10139	0.03759158	0.505571	0.805969	1.08315	1.60531	0.238373	0.264219	0.158093	0.0727029	0.142583	0.12403	0.3053147	1.056992
16	0	-374.6959	-311.402	-63.29395	11.45887	3.820184	0.0109538	0.0555959	0.00589645	0.180821	0.0117597	0.131538	0.0163566	0.231352	0.138407	0.0183134	0.00744451	0.00664003	0.109616	0.171254	0.0175377	0.073216	0.0837559	0.22735	0.0651384	0.00773938	0.111062	0.0255043	0.205497	0.186974	0.106051	0.349401	0.0021369	0.00677692	0.0175556	0.085553	0.026061	0.179772	0.603035	0.132699	0.0251079	0.0030235	0.0735995	0.0167268	0.0427139	0.0163613	0.0536246	0.497523	0.0571278	0.0362404	0.09321624	0.08504655	0.0546003	0.0270607	0.0152005	0.115748	0.0937336	0.0110938	0.14883	0.00577884	0.041919	0.0407529	0.352773	0.0156219	0.0128912	0.0386787	0.025318	0.5015687	4	51.2455	0.07216149	0.444203	0.768752	1.08438	1.70266	0.225897	0.301824	0.119973	0.0703762	0.146321	0.135609	0.5866152	0.8550216
17	0	-382.9926	-304.5921	-78.40053	15.26872	3.279463	0.0211696	0.46315	0.0549244	0.135207	0.109964	0.116522	0.233526	0.451822	0.534175	0.00660135	0.0526328	0.0447677	0.119036	0.834086	0.211488	0.0290513	0.0456729	0.0894117	0.0373664	0.0259445	0.0369308	0.0125825	0.0244946	0.128647	0.325807	0.00484665	0.253564	0.000309878	0.0532679	0.027284	0.393266	0.172189	0.651765	0.0146079	0.159303	0.380086	0.18773	0.218291	0.0695326	0.0108889	0.00456373	0.270252	0.334998	0.0277262	0.1725908	0.0007396142	0.0608619	0.041565	0.0182955	0.0381581	0.102787	0.0102237	0.115084	0.00200191	0.0699835	0.11248	0.284054	0.00261754	0.0467773	0.081091	0.0140194	0.3282057	5	50.50284	0.07854222	0.409789	0.745915	1.08359	1.76071	0.231518	0.277962	0.101833	0.0995459	0.158327	0.130814	0.3289453	0.9977516
18	0	-379.2941	-322.3432	-56.9509	11.35061	2.27064	0.0197391	0.0323983	0.212099	0.542643	0.0587512	0.030192	0.0224922	0.187412	0.203577	0.00105407	0.0210913	0.372636	0.0251353	0.245463	0.0632777	0.0630832	0.00208582	0.153431	0.0657983	0.0205922	0.0653029	0.0175549	0.0375391	0.0540323	0.0560065	0.161894	0.0567644	0.0172593	0.02285	0.0866413	0.0532671	0.279554	0.189685	0.0179441	0.0376369	0.0646428	0.319634	0.132025	0.174835	0.0386338	0.00105439	0.00955315	0.0795092	0.0157877	0.1170481	0.03945252	0.106229	0.100321	0.104737	0.0500677	0.0695874	0.045289	0.162279	0.00574645	0.0364876	0.00224958	0.213049	0.00177588	0.0605146	0.0123778	0.0292875	0.4912302	7	54.25337	0.04001867	0.323574	0.681018	1.07549	1.91992	0.212848	0.218404	0.131555	0.0869022	0.165429	0.184861	0.5306827	0.9256571
19	0	-360.9202	-311.4193	-49.5009	22.96434	2.037024	0.0161859	0.0146809	0.0888343	0.122757	0.0191729	0.0113014	0.034386	0.0372368	0.177288	0.0119945	0.0560789	0.0352579	0.0577589	0.119272	0.0447831	0.0547892	0.0925041	0.0601078	0.0368938	0.0293628	0.0260036	0.0185441	0.0877501	0.0335565	0.161701	0.078467	0.156043	0.00375114	0.00598047	0.00589825	0.0603873	0.022537	0.0152746	0.0193942	0.0463762	0.125707	0.0603859	0.151727	0.0521243	0.00751539	0.0500963	0.0524846	0.0586063	0.0246015	0.07230948	0.04995952	0.13122	0.0765663	0.0298199	0.000497375	0.0592099	0.0119977	0.0379701	0.0164081	0.0201971	0.0426828	0.414181	0.00921863	0.0845681	0.0591579	0.00630546	0.2509966	5	54.56837	0.05669064	0.297655	0.658894	1.07089	1.97256	0.223566	0.272282	0.131953	0.0635302	0.181847	0.126822	0.3009561	0.8339973
20	0	-356.763	-310.5979	-46.16513	18.207	2.225071	0.0164387	0.0218944	0.208241	0.0522484	0.00828484	0.165642	0.00346542	0.187105	0.0130534	0.00335218	0.0136831	0.073943	0.00510726	0.147034	0.0283259	0.0386381	0.0823235	0.375255	0.0933781	0.0108934	0.232285	0.000877616	0.00839419	0.0495726	0.038592	0.00188498	0.230405	0.0280382	0.0348112	0.00234467	0.210996	0.012281	0.117744	0.0208418	0.300725	0.00670463	0.0131094	0.159829	0.0717756	0.0403856	0.101621	0.10859	0.0840048	0.0386999	0.06111013	0.06852237	0.137435	0.0276829	0.0201173	0.00373812	0.00794079	0.015465	0.185416	0.0149093	0.0803562	0.200812	0.229039	0.0102247	0.0565286	0.00703283	0.00330226	0.2376648	6	50.99329	0.07017806	0.318738	0.676995	1.07472	1.92955	0.210327	0.223513	0.0917099	0.0845379	0.23389	0.156023	0.3061872	0.7762076
21	0	-378.2563	-309.9379	-68.31846	7.551171	4.727172	0.0188681	0.171607	0.223325	0.0369948	0.0954183	0.115636	0.0595662	0.892961	0.261855	0.00735648	0.0365777	0.0782349	0.080793	0.117726	0.287865	0.0421709	0.110504	0.382577	0.107184	0.0546728	0.134074	0.0553034	0.165031	0.195443	0.200751	0.0264743	0.0268307	0.0216628	0.156406	0.179851	0.142431	0.124753	0.159378	0.2804	0.641097	0.0374537	0.0277437	0.0246624	0.189385	0.0444823	0.103605	0.056742	0.0855182	0.0276742	0.1446955	0.02481845	0.147702	0.00329994	0.0274962	0.0512269	0.00582638	0.00430587	0.177041	0.00334485	0.0365787	0.216523	0.234001	0.0122653	0.000345962	0.0717926	0.00825076	0.3700384	8	52.09965	0.07492319	0.490336	0.797115	1.08374	1.62881	0.153419	0.304238	0.159169	0.0878104	0.131451	0.163912	0.3948569	0.9371457
22	0	-399.0998	-309.819	-89.28077	9.002068	3.84054	0.484367	0.137362	0.0628031	0.00049488	0.00773504	0.942489	0.0231613	1.06663	0.443449	0.0302321	0.14684	0.140786	0.244847	0.564285	0.00438856	0.364094	0.0397271	0.453911	0.232992	0.00352524	0.0312976	0.0024141	0.239102	0.21448	0.436519	0.483466	0.0104567	0.0528324	0.118602	0.0759599	0.400298	0.337466	0.258721	0.0118758	0.334549	0.150953	0.138632	0.160113	0.163865	0.0362704	0.0526283	0.0125351	0.197449	0.0460796	0.2326265	0.149149	0.0738696	0.0428277	0.00741598	0.0210572	0.0161717	0.0102036	0.177089	0.013323	0.0384753	0.107228	0.339252	0.0129461	0.065312	0.0743895	0.000439087	0.3560041	9	50.69132	0.03976668	0.445382	0.769508	1.08439	1.70072	0.237315	0.24453	0.166547	0.082475	0.130954	0.138179	0.5051531	0.704745
23	0	-395.5044	-313.587	-81.91734	11.4146	5.231636	0.384151	0.0654925	0.0111425	0.459626	0.00329702	0.396226	0.0746409	0.558018	0.804283	0.00555633	0.0380678	0.0197312	0.382381	0.0709858	0.030578	0.00196631	0.0847911	0.218999	0.044991	0.0524005	0.583666	0.0212705	0.181235	0.255343	0.0704139	0.0817789	0.0599721	0.138779	0.0593358	0.0667199	0.0505044	0.00473978	0.19378	0.0853737	0.0770129	0.00213736	0.0764819	0.187035	0.0226102	0.0802317	0.185661	0.0546615	0.210462	0.0403432	0.1417045	-0.1698545	0.15545	0.0689312	0.00245948	0.0298427	0.014859	0.00789328	0.16953	0.00379149	0.0461066	0.125156	0.171406	0.027348	0.127016	0.0393224	0.0108881	0.6126162	11	56.46034	0.05631478	0.511423	0.809307	1.08288	1.59639	0.172204	0.244472	0.0752043	0.0941544	0.218633	0.195332	0.4427617	1.383625
24	0	-397.5634	-314.8163	-82.74706	11.40942	2.285889	0.375156	0.0258157	0.178246	0.0352824	0.00642807	0.107746	0.0321856	0.693859	0.663333	0.11391	0.0736791	0.0875117	0.0928264	0.0881356	0.0277784	0.131529	0.173477	0.189613	0.0410394	0.0198232	0.20363	0.846659	0.388767	0.430622	0.172202	0.0245155	0.00343205	0.0845873	0.0781132	0.1627	0.154144	0.154495	0.028692	0.0159277	0.137097	0.0991182	0.00657751	0.0514607	0.372808	0.41319	0.631268	0.0241874	0.0203644	0.0236511	0.16926	0.02272334	0.0949127	0.0687208	0.000579693	0.0360127	0.0117371	0.00639799	0.189445	0.00155844	0.105124	0.0910985	0.195817	0.00728547	0.139285	0.0464122	0.00561316	0.5023841	8	57.49351	0.06449556	0.325169	0.682335	1.07574	1.91676	0.303119	0.270246	0.0768239	0.0571625	0.136866	0.155783	0.5251074	0.9567263
25	0	-371.6583	-313.4116	-58.24668	13.57654	3.261968	0.00297269	0.00282148	0.0129294	0.33253	0.0127142	0.0125239	0.00689154	0.126138	0.14536	0.00740135	0.118759	0.0395227	0.123206	0.172127	0.138207	0.476777	0.00513763	0.0377034	0.134585	0.00834765	0.0602621	0.0955331	0.0196205	0.122442	0.044088	0.0113763	0.151613	0.170323	0.0198916	0.0438813	0.0293917	0.0112584	0.206215	0.0162708	0.0341485	0.263113	0.00576085	0.115463	0.0978946	0.0349629	0.35669	0.00449015	0.0460732	0.0530392	0.07311249	0.01190564	0.0901554	0.137948	0.00125381	0.00987262	0.00238534	0.00270609	0.0591877	0.0319126	0.0596855	0.0445601	0.133173	0.0365745	0.187107	0.176991	0.0264869	0.2915477	6	53.55405	0.039947	0.408565	0.745073	1.08354	1.76283	0.170143	0.411623	0.0831112	0.0756828	0.158839	0.100601	0.3034534	0.9607662
26	0	-380.0133	-311.3356	-68.67763	16.15543	2.256531	0.089076	0.021814	0.0163432	0.650467	0.219433	0.0297457	0.06222	0.124284	0.168294	0.0115753	0.0822873	0.0813558	0.00640927	0.912109	0.127364	0.132656	0.0974438	0.228008	0.149557	0.0205541	0.00726848	0.0145163	0.0360652	0.184123	0.00899858	0.00442239	0.0436021	0.191462	0.129531	0.00886242	0.036762	0.0533222	0.0989536	0.126771	0.0894446	0.0190592	0.00564908	0.0384193	0.0322464	0.106319	0.153672	0.042844	0.0695967	0.161972	0.1008496	0.03865735	0.152996	0.0740513	0.00213636	0.00342329	0.00180795	0.00980558	0.173336	0.00254508	0.0413232	0.0561952	0.319409	0.0803928	0.0706909	0.00867476	0.00321186	0.2971318	8	50.36942	0.07839105	0.322087	0.679786	1.07526	1.92287	0.186275	0.234313	0.068269	0.0923584	0.176122	0.242663	0.3357892	0.8848761
