Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-370.3711	-336.6783	-33.69289	17.38918	8.400976	0.0594941	0.0255982	0.00927763	0.164098	0.0012841	0.012176	0.00676407	0.155853	0.0143234	0.00157615	0.00559681	0.0302334	0.0218919	0.0105712	0.00593526	0.00431228	0.0541386	0.0514817	0.00432917	0.0294621	0.0379964	0.03698	0.0321553	0.0174076	0.0315505	0.162081	0.00900721	0.00150608	0.0107915	0.00695774	0.0146038	0.000418949	0.0168306	0.134538	0.0739126	0.0595996	0.00216534	0.00700449	0.141245	0.0279807	0.0446372	0.0670712	0.00136009	0.0273178	0.106873	0.0780487	0.0125177	0.00496733	0.0148467	0.000162831	0.00212374	0.0268417	0.0469332	0.00524938	0.136911	0.00511584	0.00996136	0.00344653	0.0147734	0.0322816	0.00397571	0.11024	0.03840038	0.1070752	0.0234596	0.0564375	0.0821788	0.101389	0.0323446	0.037189	0.248959	0.000540337	0.068473	0.00134155	0.137994	0.0136399	0.0714866	0.117261	0.00730677	0.4980409	8	51.4985	0.04972305	0.60174	0.856767	1.07574	1.46575	0.119561	0.175183	0.283149	0.0698701	0.208602	0.143634	0.6051161	0.8230502
1100	-388.8003	-348.9441	-39.85622	14.09346	3.001034	0.00998929	0.0200608	0.00609694	0.0486666	0.0158831	0.00465789	0.162602	0.1792	0.0679465	0.199975	0.0433823	0.0160555	0.0460371	0.0254879	0.0143308	0.0680357	0.00499885	0.0259932	0.0346048	0.0552304	0.0143729	0.00303223	0.0247782	0.0608765	0.022447	0.0672098	0.0273359	0.00957897	0.016614	0.0308321	0.00247918	0.00389288	0.0183052	0.181781	0.0137435	0.220412	0.0489127	0.119211	0.0139284	0.157299	0.0678383	0.0691225	0.208018	0.119742	0.0595581	0.116268	0.0142321	0.0991428	0.0343733	0.014512	0.0930286	0.0114073	0.00440485	0.0219569	0.0016356	0.178328	0.0880991	0.00967563	0.12113	0.0131627	0.0762869	0.017151	0.06217653	-0.02897457	0.13614	0.0632982	0.105131	0.115163	0.00581769	0.0220653	0.253228	0.00617369	0.0353908	0.0578484	0.0410252	0.000100903	0.022935	0.115647	0.0200368	0.5217453	12	50.29089	0.06362583	0.389342	0.731585	1.08252	1.79655	0.133354	0.160275	0.209374	0.0570671	0.29858	0.141351	0.4927707	1.058799
1200	-399.3206	-350.4062	-48.91436	11.61021	3.687299	0.00369435	0.0523751	0.012267	0.0698671	0.129679	0.0517135	0.0085038	0.00683395	0.14691	0.00979684	0.0113567	0.115063	0.254195	0.00926858	0.0198598	0.020855	0.024561	0.0411879	0.0347455	0.0113376	0.0348253	0.00285868	0.00343182	0.0191614	0.0158766	0.0750045	0.00125233	0.00780251	0.0037439	0.000862903	0.0191704	0.00267356	0.00591697	0.454514	0.17711	0.16865	0.120604	0.0345212	0.149613	0.0240984	0.203008	0.181374	0.0687685	0.00760771	0.11277	0.0441494	0.0657285	0.00494556	0.0781852	0.00996273	0.177768	0.0471775	0.0672131	0.235271	0.0964778	0.100235	0.0424741	0.0360155	0.0464418	0.0451618	0.0135998	0.00563091	0.07681755	0.07543201	0.139491	0.0139965	0.11526	0.258562	0.0215521	0.00945749	0.060199	0.00200266	0.0621364	0.0659404	0.159046	0.0038287	0.00384228	0.0745251	0.0101608	0.4385017	9	51.72675	0.09102389	0.436313	0.763651	1.0843	1.71573	0.119063	0.189106	0.23553	0.108692	0.160262	0.187347	0.5139337	0.8532262
1300	-377.6246	-346.6009	-31.02373	12.75769	5.12785	0.0108292	0.0260036	0.0811046	0.0339651	0.00639961	0.0187421	0.058819	0.0347263	0.00933431	0.0407356	0.0119822	0.0192348	0.0843555	0.083581	0.000289223	0.0160224	0.140316	0.0151439	0.0050914	0.0257911	0.026582	0.144065	0.0139892	0.00944134	0.0276882	0.0309504	0.00158687	0.0249455	0.00119338	0.043969	0.00119194	0.0402006	0.060759	0.181553	0.0169842	0.133856	0.107221	0.0474098	0.0686633	0.00557085	0.0996272	0.0389003	0.0997807	0.0999628	0.00251047	0.130733	0.0295348	0.0386106	0.0233409	0.06231	0.0290205	0.0108015	0.0278649	0.0360595	0.0159921	0.106395	0.0128462	0.216026	0.0960888	0.0147442	0.0173032	0.121159	0.04841123	0.02850476	0.0223334	0.0184438	0.0780832	0.117784	0.00790079	0.0663452	0.091476	0.00241924	0.0952827	0.00567176	0.137224	0.0563803	0.0729175	0.164316	0.0634218	0.5686586	11	51.76825	0.07401548	0.507302	0.80696	1.08307	1.60267	0.128603	0.149563	0.308805	0.0624948	0.250496	0.100038	0.5971634	0.9522664
1400	-407.7347	-354.4734	-53.26126	19.91516	1.870191	0.0360665	0.0456422	0.0678252	0.000429094	0.0101026	0.0114837	0.0695775	0.0377658	0.0453477	0.0667706	0.0587417	0.143809	0.0136675	0.108288	0.034889	0.0222138	0.0194693	0.0923148	0.0128747	0.0330089	0.0160404	0.0096274	0.0137415	0.0214675	0.0196237	0.014788	0.0250324	0.0555223	0.140428	0.042573	0.208535	0.176799	0.023676	0.0645635	0.0199548	0.00154585	0.0264721	0.155458	0.170357	0.0776367	0.0989755	0.0354331	0.0597306	0.0658135	0.268182	0.0589917	0.00163649	0.0194772	0.116033	0.0259164	0.121173	0.0118907	0.0331999	0.244087	0.0453251	0.0566158	0.0541495	0.381823	0.00657414	0.0332412	0.171529	0.115628	0.06573497	0.01323021	0.0164245	0.00629681	0.122092	0.160833	0.0453179	0.0210137	0.149644	0.0112725	0.088537	0.0549438	0.226041	0.000553839	0.0178316	0.0607329	0.0184645	0.416307	14	52.097	0.1189273	0.277271	0.64046	1.06637	2.0159	0.105651	0.249089	0.218066	0.0517206	0.22877	0.146704	0.4295372	0.9691989
1500	-353.8262	-353.6903	-0.1358507	20.55404	3.019627	0.0299001	0.0533454	0.0118703	0.00353678	0.00295685	0.0039195	0.00464363	0.0298325	0.0136182	0.0221113	0.0128694	0.0102196	0.0181395	0.0956896	9.26899e-05	0.00276345	0.0225292	0.000658769	0.00863134	0.00184448	0.000359965	0.0235691	0.00753126	0.00383776	0.00715938	0.00464631	0.0105149	0.0590174	0.0039234	0.024911	0.0239104	0.00299489	0.0112618	0.00469855	0.00400591	0.00467148	0.0149386	0.137152	0.0366123	0.00365645	0.0407852	0.0464025	0.0444692	0.00293297	0.010521	0.0322512	0.0518562	0.00890204	0.00778321	0.00717801	0.0112972	0.00334725	0.000644193	0.0379577	0.00733486	0.00832693	0.00605758	0.00827826	0.00262228	0.011075	0.0925397	0.0740556	0.02003024	0.01071489	0.056187	0.0695046	0.0124368	0.149907	0.0337107	0.12474	0.0396212	0.0334757	0.123822	0.0248523	0.154951	0.0326244	0.0529052	0.042673	0.0485891	0.5284905	7	51.12925	0.0728551	0.390775	0.732609	1.08261	1.79401	0.165497	0.117516	0.192239	0.104025	0.353756	0.0669658	0.5392054	0.9801284
1600	-396.7344	-339.1083	-57.62612	22.27624	3.623793	0.00999238	0.00188273	0.035348	0.020295	0.0502922	0.00797174	0.00729033	0.209329	0.0441841	0.00894823	0.0136206	0.000941077	0.0844071	0.0526216	0.0463827	0.0564497	0.0982373	0.0181389	0.0792867	0.0736355	0.0072676	0.036833	0.0114135	0.00226085	0.0124762	0.00200176	0.0544034	0.00823485	0.0101981	0.00455718	0.00619068	0.0172976	0.000205528	0.0273711	0.0024378	0.152914	0.190892	0.00394752	0.00239323	0.0399165	0.00519501	0.0535888	0.088194	0.0787623	0.0732866	0.0773072	0.101149	0.0512523	0.118726	0.00222988	0.0817683	0.151778	0.0941431	0.0322768	0.00742991	0.0319312	0.101232	0.00404836	0.0250655	0.0460106	0.0773627	0.0225933	0.05039539	0.04748209	0.0504507	0.0406071	0.0476737	0.0832321	0.00503529	0.0518348	0.175842	0.00650629	0.0915005	0.0131071	0.097303	0.00581065	0.0097299	0.294484	0.0268831	0.445931	9	62.89203	0.08916557	0.43242	0.761105	1.08424	1.72223	0.134842	0.140689	0.256192	0.0961365	0.268479	0.103663	0.4934131	0.9037681
1700	-393.2926	-345.9699	-47.32268	13.10261	1.988804	0.0557181	0.101926	0.0997867	0.0859571	0.0137003	0.0267769	0.0183888	0.00152724	0.00721085	0.0755274	0.0149067	0.0154639	0.0303335	0.0621042	0.0102807	0.0107113	0.0485501	0.00732433	0.0542884	0.00114482	0.0341466	0.0394395	0.0129277	0.0480654	0.0296037	0.00342253	0.000321556	0.0223911	0.224499	0.028485	0.0475336	0.113224	0.00425478	0.0307247	0.039917	0.282199	0.104955	0.246908	0.0337842	0.210102	0.0374686	0.00342143	0.0462776	0.23326	0.162893	0.19129	0.0576892	0.0687849	0.0247829	0.0831289	0.0016216	0.0338292	0.0230787	6.47187e-05	0.0995501	0.0697826	0.00470469	0.0835258	0.0083891	0.0181554	0.20119	0.00689692	0.06606221	0.08762452	0.0532265	0.00494774	0.0372724	0.198129	0.0282224	0.045899	0.119119	0.0275399	0.0396513	0.0285399	0.160577	0.018232	0.0571317	0.10943	0.0720819	0.5010138	8	50.22937	0.07423415	0.291935	0.653818	1.06971	1.98454	0.118958	0.171082	0.22612	0.0981346	0.229705	0.156	0.5886383	0.8511403
1800	-406.898	-354.39	-52.50796	21.74723	2.220503	0.0125457	0.0222372	0.0471069	0.109359	0.0158093	0.00510764	0.142142	0.0983944	0.0803292	0.0212859	0.118515	0.0286775	0.0320179	0.0249916	0.017017	0.00418389	0.166468	0.0960977	0.0293973	8.23145e-05	0.0264325	0.0197359	0.0501707	0.0302121	0.0493069	4.84602e-07	0.0201977	0.0190636	0.00845976	0.000326355	0.192718	0.00820363	0.10477	0.0498795	0.0927951	0.189086	0.125376	0.00615228	0.0107751	0.0677836	0.0134293	0.0082536	0.187628	0.103516	0.0182943	0.0589818	0.00642863	0.0516989	0.00509421	0.0708274	0.0601483	0.11439	0.0482463	0.0227384	0.0136987	0.0879971	0.137399	0.0380365	0.0403833	0.0656495	0.0167411	0.0884822	0.04401694	0.1018927	0.108056	0.0846645	0.0157536	0.134734	0.0282288	0.0107253	0.102439	0.00621967	0.138975	0.0951091	0.103295	0.0136462	0.0082608	0.0806065	0.069287	0.4730955	9	61.2253	0.0982246	0.318248	0.676584	1.07464	1.93053	0.127064	0.140604	0.181067	0.15232	0.305757	0.0931876	0.5749882	0.8227917
1900	-401.8219	-352.3455	-49.47635	36.28875	3.090432	0.0241292	0.0303927	0.0279441	0.0226769	0.00749464	0.000162077	0.163755	0.151528	0.00700235	0.0511036	0.0299693	0.0946588	0.0248875	0.019461	0.115711	0.0281973	0.0041998	0.0450632	0.0423011	0.109237	0.00173541	0.03157	0.00312371	0.0237589	0.0161975	0.0413798	0.0136649	0.0188838	0.00219011	0.0451461	0.0762216	0.0405439	0.0404981	0.0401411	0.038246	0.105769	0.125966	0.0571265	0.0215589	0.0684951	0.00987476	0.0447856	0.041107	0.0029407	0.129744	0.00726356	0.000351583	0.0851853	0.00560066	0.0183332	0.00666744	0.109491	0.00496631	0.0390152	0.0422081	0.097462	0.0252915	0.114195	0.0224763	0.0128512	0.0482526	0.0136411	0.04235379	-0.01636522	0.0784614	0.18267	0.0710365	0.0616302	0.00794145	0.0705308	0.130446	0.0207304	0.121017	0.0369114	0.0899299	0.00220574	0.000715596	0.0734749	0.0522988	0.391872	9	51.13648	0.054499	0.396139	0.736415	1.08293	1.78452	0.118604	0.146211	0.356013	0.0788634	0.176315	0.123993	0.3755068	1.043582
2000	-386.4682	-346.25	-40.21816	16.24733	4.660531	0.0284764	0.0599265	0.0154497	0.0776471	0.000952947	0.0100588	0.0490031	0.198794	0.00595183	0.0551764	0.052745	0.0564304	0.015856	0.0154954	0.00217418	0.0459403	0.0204765	0.0290429	0.010082	0.0238734	0.0805867	0.0155536	0.00647493	0.0147195	0.00234915	0.158851	0.104235	0.0284222	0.000877388	0.0983969	0.0099579	0.0390867	0.0137435	0.231714	0.00542519	0.138741	0.366385	0.166509	0.202158	0.0127403	0.0349729	0.00716951	0.0381829	0.0490603	0.144472	0.0888591	0.00374546	0.004244	0.000395268	0.000210184	0.0545828	0.112355	0.0446148	0.0908394	0.0177493	0.00434996	0.099507	0.0829634	0.0472048	0.131545	0.00114852	0.000741544	0.05267384	0.1106263	0.124042	0.0220105	0.0538091	0.0706825	0.0741326	0.0369126	0.123858	0.00117507	0.173969	0.0264459	0.0988823	4.91851e-05	0.0656613	0.071834	0.0565362	0.4092776	11	50.59917	0.06899106	0.487337	0.795344	1.08384	1.63348	0.1197	0.0723601	0.282643	0.0804588	0.341429	0.103408	0.5199038	0.7872178
