Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-126.4701	-119.7262	-6.743832	4.494362	3.280842	0.0523996	0.0603951	0.243026	0.381361	0.287899	0.140797	0.146405	0.828925	0.0155471	0.131573	0.2218487	-0.007791501	0.0994948	0.0369154	0.126286	0.0491355	0.0650686	0.0321823	0.0622675	0.000788258	0.0481398	0.0377997	0.00586695	0.192215	0.015658	0.0806921	0.14749	0.4373295	0	6.830328	0.1211094	0.409885	0.745981	1.08359	1.76054	0.0420706	0.156011	0.108671	0.567992	0.0618565	0.0633986	0.429538	1.018139
1100	-126.5635	-120.983	-5.580556	4.189822	2.97084	0.374758	0.014735	0.264364	0.0356298	0.10029	0.285444	0.373001	0.608106	0.0208795	0.0208737	0.117622	0.006837323	0.0710124	0.0452684	0.0455053	0.0181804	0.179962	0.050826	0.0319417	0.0278717	0.0352329	0.228645	0.0164727	0.00819937	0.00561707	0.0357693	0.199495	0.4516868	0	6.48531	0.199317	0.386993	0.729901	1.08237	1.80074	0.0581911	0.248946	0.0573447	0.544908	0.0318712	0.058739	0.4585242	0.9850884
1200	-129.6629	-123.3294	-6.333515	6.680677	0.6380149	0.070002	0.0478766	0.158006	0.52279	0.276214	0.0101859	0.1819	0.114172	0.13577	0.0248548	0.1166605	-0.1098289	0.0452279	0.00393458	0.147412	0.0201423	0.126435	0.0165225	0.0543479	0.0760648	0.0178608	0.102469	0.108441	0.159081	0.0354169	0.0140689	0.0725757	0.372266	0	11.06309	0.0449144	0.0610314	0.332755	0.899539	2.70667	0.110929	0.168976	0.0764506	0.547684	0.053283	0.0426775	0.2624371	1.418496
1300	-121.3953	-122.2218	0.8264799	6.9224	0.4732911	0.0697471	0.125145	0.0613564	0.0254606	0.190387	0.195354	0.0988729	0.323308	0.0329494	0.134709	0.1182151	-0.05323423	0.0405245	0.00726312	0.0484119	0.0432791	0.242498	0.0069495	0.15737	0.0234923	0.0123302	0.112744	0.129812	0.0551583	0.0181124	0.0258183	0.0762361	0.3231847	0	7.463652	0.1221283	0.0285507	0.234122	0.799817	2.93751	0.0535751	0.147642	0.0935981	0.554275	0.0868321	0.0640771	0.2699505	1.1972
1400	-124.1935	-122.0339	-2.159604	5.090803	1.436744	0.286151	0.180423	0.0498444	0.0372372	0.167696	0.308238	0.14325	0.139654	0.00563171	0.312911	0.160657	0.2149411	0.125888	0.0596251	0.1867	0.0565711	0.0100474	0.0799061	0.0357522	0.073303	0.000418752	0.0923334	0.0648463	0.102447	0.0148088	0.0387462	0.0586063	0.249258	0	6.910012	0.1083695	0.215383	0.577677	1.04648	2.16046	0.0679935	0.0892953	0.152644	0.585956	0.028654	0.0754573	0.4641991	0.5369635
1500	-149.0173	-125.2835	-23.73379	5.429743	0.2448723	0.240973	0.626426	0.70477	0.207507	1.6135	0.00749495	1.19989	0.0119357	1.87441	0.240578	0.793477	-0.1979525	0.0778857	0.108816	0.100633	0.00147553	0.0764285	0.12848	0.0418526	0.0112544	0.00205201	0.169812	0.0565047	0.0118113	0.0137617	0.108233	0.0909995	0.4978267	0	6.968068	0.3144547	0.00188133	0.0630126	0.490547	3.44456	0.112551	0.223809	0.143046	0.384741	0.0452379	0.0906149	0.2998742	1.660119
1600	-128.1896	-124.8155	-3.374183	5.54001	1.969112	0.334094	0.0108728	0.156396	0.0538846	0.18648	0.00543749	0.0163052	0.521196	0.255565	0.0321479	0.1171075	0.1466794	0.164595	0.066622	0.0328085	0.109528	0.0899726	0.0120592	0.133421	0.0132936	0.0904019	0.0802651	0.0338428	0.0421081	0.0268095	0.0888462	0.0154259	0.2995712	0	10.12447	0.1577188	0.289559	0.651688	1.0692	1.98955	0.0503818	0.209019	0.104471	0.46842	0.0793503	0.0883583	0.4462506	0.6713071
1700	-131.8596	-123.3964	-8.46324	5.370104	0.6405255	0.194257	0.19432	0.351181	0.491357	1.07585	0.0777817	0.436573	0.101165	0.128521	0.21849	0.2279046	0.004540675	0.0548185	0.0504138	0.0221371	0.0249861	0.0464966	0.00425965	0.140994	0.101865	0.00173289	0.22141	0.178091	0.0315429	0.0818046	0.00297201	0.0364756	0.3154341	0	5.84752	0.2820015	0.0615597	0.334063	0.900665	2.70371	0.124749	0.24026	0.0579784	0.464475	0.0506888	0.0618489	0.3199748	0.9858093
1800	-129.9383	-118.8212	-11.11713	3.493339	0.7078061	0.671666	0.452765	0.0988294	0.132546	0.398278	0.846365	0.08651	0.241277	0.416582	0.868671	0.2783279	-0.1843339	0.0609883	0.0330794	0.336206	0.0174071	0.0505787	0.124004	0.0882891	0.0149849	0.0438486	0.113162	0.0468719	0.0330885	0.0115966	0.00739	0.0185045	0.4087213	0	5.717995	0.08211968	0.0758564	0.36719	0.927727	2.62923	0.0502729	0.159913	0.0410724	0.612049	0.0979656	0.0387269	0.2243875	1.821498
1900	-135.9462	-122.1421	-13.80402	3.145871	0.3227461	0.0340517	0.0627406	0.143427	0.0131791	0.514612	0.344787	1.81663	1.8968	0.183633	0.776921	0.576883	0.2405278	0.0455136	0.0240033	0.0727001	0.122585	0.0198729	0.0955308	0.217377	0.0384761	0.088891	0.0980911	0.07363	0.033823	0.00148693	0.0173258	0.0506935	0.2897908	0	4.515097	0.3908885	0.00732076	0.122266	0.632097	3.23832	0.167476	0.145071	0.0629583	0.439928	0.0523772	0.13219	0.5303187	0.5464466
2000	-138.2699	-119.5368	-18.73307	3.229178	1.390751	0.0142903	0.617038	0.369433	1.25277	0.134699	0.459885	0.355027	0.420559	1.3762	0.480036	0.6502176	-0.3465852	0.0011459	0.0318356	0.0617306	0.0291216	0.00147612	0.0801811	0.0995441	0.102772	0.0227205	0.227515	0.146495	0.0711743	0.00228994	0.0941762	0.0278223	0.5322395	0	5.281467	0.8904631	0.207942	0.569301	1.04331	2.17945	0.159016	0.115308	0.0612696	0.565969	0.0306685	0.0677692	0.1856542	2.866832
2100	-136.9333	-119.5143	-17.41898	3.16319	1.099851	1.19089	0.170475	0.584236	2.64714	0.341943	0.49612	1.22357	0.71186	0.132265	0.0135824	0.4242657	-0.4432315	0.0752714	0.0157449	0.0822089	0.0627748	0.0436093	0.00687005	0.173061	0.0449927	0.0266961	0.136509	0.0761475	0.0593578	0.0278522	0.0237555	0.145148	0.6170507	0	3.168984	0.1970454	0.156435	0.504836	1.01476	2.32397	0.129275	0.143808	0.0712952	0.499657	0.0624768	0.0934877	0.1738191	3.549958
2200	-134.3859	-120.473	-13.91281	5.929417	0.8526317	0.255124	0.171724	0.901047	0.701706	0.190809	0.299441	1.23983	0.338248	0.703085	0.770577	0.391719	-0.07396309	0.0562674	0.0274996	0.173972	0.0287693	0.00141471	0.0223048	0.0991797	0.0585212	0.132244	0.232995	0.00763787	0.0177608	0.0498004	0.0690574	0.0225757	0.321652	0	6.971039	0.2823097	0.106699	0.427491	0.970536	2.49527	0.112755	0.0909487	0.0434677	0.643359	0.0550989	0.0543702	0.2476889	1.298613
2300	-119.6058	-118.5555	-1.050262	7.530479	0.3333322	0.252363	0.139792	0.0355951	0.0983064	0.0239074	0.0321025	0.120839	0.254545	0.126811	0.0251087	0.1372077	-0.137218	0.0773809	0.00543951	0.0641099	0.00654201	0.152543	0.0495325	0.0740854	0.00214091	0.172368	0.11602	0.0524195	0.0749092	0.0351609	0.00940579	0.107942	0.4865392	0	12.22096	0.09707647	0.00838458	0.130552	0.647759	3.2133	0.107673	0.179459	0.0907656	0.513778	0.0383172	0.0700077	0.3493212	1.392813
2400	-122.6231	-123.2589	0.6357727	6.072636	0.1596476	0.112072	0.163201	0.216214	0.33572	0.0303529	0.0435201	0.192976	0.00237161	0.032884	0.0303439	0.0849985	-0.06474265	0.0232613	0.113025	0.0656001	0.0445372	0.0391183	0.0503524	0.0516793	0.0486737	0.0355088	0.10054	0.0357225	0.0519138	0.0958511	0.209873	0.0343439	0.2282987	0	9.517633	0.3152085	9.26507e-05	0.0142001	0.270695	3.71501	0.0950636	0.248807	0.0826634	0.455701	0.0715702	0.0461945	0.163556	1.395844
2500	-131.7416	-121.0773	-10.6643	6.052524	2.026168	0.00471642	0.770176	0.27074	0.305303	0.0784755	0.125464	0.935806	0.201102	0.185396	0.0457724	0.3056121	0.06855325	0.0361074	0.00323748	0.0516201	0.0679593	0.0143687	0.0445307	0.156416	0.0103121	0.0526181	0.120252	0.0337522	0.0743534	0.00987372	0.0223279	0.302272	0.2447237	0	10.9522	0.1031876	0.296379	0.657768	1.07063	1.97522	0.0987171	0.199696	0.100662	0.428488	0.0398574	0.132581	0.313277	0.7811737
2600	-120.4126	-120.8451	0.4325764	3.524294	0.6838797	0.0428344	0.133324	0.263645	0.52341	0.32646	0.0106695	0.0211608	0.0617627	0.201338	0.501896	0.2003234	-0.03088572	0.0282309	0.100677	0.0623025	0.00922712	0.0377395	0.0931887	0.0816601	0.19992	0.115172	0.102545	0.0481956	0.0561318	0.0187492	0.0335341	0.0127268	0.2648514	0	3.813243	0.2723529	0.0707488	0.355824	0.918745	2.65468	0.0637757	0.252035	0.0704191	0.449441	0.0275174	0.136812	0.2339656	1.13201
2700	-129.9748	-122.6205	-7.354365	4.39167	2.131501	0.263322	0.0326656	0.210386	0.740568	0.627438	0.136615	0.337644	0.199499	0.341049	0.0407232	0.2750872	-0.0759631	0.104276	0.0326964	0.0685467	0.00398205	0.178714	0.0616942	0.00951044	0.016766	0.0346414	0.036521	0.0985971	0.0139834	0.125997	0.0249426	0.189131	0.6000213	0	5.453408	0.2182339	0.308482	0.668306	1.07296	1.95025	0.0806757	0.142972	0.109582	0.552918	0.0234662	0.0903863	0.5240582	1.144952
2800	-124.4245	-120.7561	-3.668383	3.700061	1.495184	0.0806082	0.148091	0.154665	0.380118	0.290707	0.331855	0.109541	0.326649	0.1533	0.654732	0.2750479	-0.09285746	0.0772727	0.0478709	0.173349	0.0534391	0.0711473	0.00194436	0.0667904	0.0418178	0.0178762	0.0895047	0.0109744	0.16937	0.111407	0.0313907	0.0358451	0.2718506	0	4.172914	0.350052	0.224578	0.587753	1.05014	2.13753	0.0757441	0.195915	0.0924012	0.449805	0.0911261	0.0950091	0.1789932	1.518777
2900	-121.9562	-121.8286	-0.1276145	6.30237	0.6753338	0.243786	0.0682053	0.00102218	0.0359374	0.0961542	0.0780095	0.0377773	0.158916	0.253505	0.307594	0.1126041	0.005587366	0.0397269	0.0798806	0.124358	0.0123591	0.0807824	0.0220668	0.0894027	0.0385903	0.126173	0.069082	0.114009	0.120593	0.00734054	0.0646416	0.0109945	0.3990968	0	7.775385	0.1585261	0.0689293	0.351656	0.915373	2.66404	0.0854567	0.206684	0.0908774	0.409884	0.0870918	0.120007	0.4046841	0.9861933
3000	-120.9863	-125.128	4.141691	6.856396	0.4490637	0.13322	0.0590663	0.113611	0.284743	0.255272	0.00306466	0.0442891	0.0317053	0.0629901	0.0136251	0.08810545	-0.03358908	0.000654711	0.122964	0.089363	0.0280944	0.085767	0.108094	0.120283	0.0372194	0.166229	0.0488295	0.0382045	0.118625	0.0146708	0.0195377	0.0014645	0.3012737	0	7.066927	0.1294087	0.0243818	0.217369	0.77935	2.9789	0.0497093	0.169299	0.0342696	0.599059	0.0670897	0.080574	0.2676846	1.12548
3100	-126.3807	-120.5574	-5.823351	3.175391	2.102709	0.224968	0.303406	0.262168	0.766358	0.0920559	0.0162679	0.861965	0.0841114	0.172636	0.182276	0.3385649	-0.2590537	0.0347524	0.283652	0.153191	0.0240937	0.0468021	0.102129	0.0700538	0.0192717	0.0269135	0.0459326	0.0134655	0.0424111	0.024634	0.0788544	0.0338434	0.5435324	0	4.036662	0.2007272	0.305234	0.665509	1.07236	1.9569	0.0548826	0.182854	0.0336571	0.482766	0.136911	0.108928	0.2844787	1.910626
3200	-125.0749	-123.4101	-1.664799	4.638018	0.5732308	0.273204	0.23466	0.277466	0.0993947	0.192772	0.00747065	0.0399328	0.00884246	0.322435	0.267892	0.2055521	-0.1274064	0.0372671	0.0128988	0.0780825	0.0597059	0.0144752	0.090922	0.171176	0.0262927	0.0802109	0.172966	0.0122126	0.108807	0.0101369	0.0423112	0.0825352	0.4560331	0	8.932983	0.1261062	0.0476381	0.297061	0.867022	2.78828	0.0708446	0.113309	0.0188396	0.622155	0.104567	0.0702842	0.3286267	1.387693
3300	-132.816	-121.2899	-11.52605	11.08844	0.8669174	0.108123	0.0694061	0.524774	0.580561	0.0184127	0.279345	0.437611	0.0110872	0.4232	0.224206	0.2260907	0.005261679	0.101642	0.0412008	0.0553337	0.0373707	0.190531	0.0119772	0.0357482	0.0606106	0.00440836	0.0242786	0.0272086	0.142081	0.0221697	0.0861194	0.159321	0.1630102	0	11.77741	0.1258764	0.109698	0.432743	0.973902	2.48366	0.0401149	0.136616	0.063742	0.632413	0.0707794	0.0563347	0.1682719	0.9687311
3400	-118.5446	-122.4427	3.898066	5.847851	1.762893	0.0745115	0.0796052	0.0409123	0.187588	0.161279	0.00588361	0.0174312	0.139753	0.000675732	0.0351884	0.04537387	0.06180046	0.0932588	0.031978	0.37357	0.0281319	0.0281837	0.0817251	0.0742324	0.0333192	0.0414841	0.00629226	0.014983	0.038164	0.0123079	0.00785476	0.134515	0.1721	0	9.108343	0.1721373	0.263229	0.627173	1.06274	2.04685	0.0439119	0.108897	0.0485465	0.536534	0.133457	0.128654	0.2339004	0.735783
3500	-131.1024	-124.5072	-6.595239	5.323843	2.610073	0.156797	0.0672704	0.270537	0.223987	0.130612	0.0943563	0.0202253	0.290985	0.096953	0.433711	0.2190846	0.1967846	0.142661	0.0265931	0.0190346	0.0393536	0.322491	0.0730768	0.0447361	0.0167766	0.0325799	0.0768963	0.0316685	0.0143508	0.0165581	0.0520319	0.0911918	0.5481779	0	5.372753	0.1391506	0.35665	0.707365	1.07977	1.85621	0.0452237	0.161926	0.063223	0.497695	0.0518975	0.180035	0.7449625	0.7358463
3600	-117.9476	-118.3775	0.4299326	6.804922	1.060596	0.058443	0.0063236	0.311064	0.35013	0.0214412	0.020649	0.142428	0.0245507	0.0650428	0.124168	0.1364053	0.002924549	0.00484571	0.166504	0.130415	0.0322565	0.0393822	0.0133404	0.0907478	0.0194482	0.0987866	0.15928	0.0203415	0.000773855	0.00459313	0.0963785	0.122907	0.3023834	0	7.667253	0.2902354	0.148884	0.494237	1.00936	2.34752	0.0950657	0.140406	0.102093	0.507207	0.0402269	0.115001	0.3053079	0.990421
3700	-129.107	-122.4665	-6.64048	4.936434	0.855219	0.0398544	0.121025	0.0225998	0.92349	0.514392	0.129761	0.0114699	0.313629	0.0490992	0.332791	0.1879838	0.2743755	0.0719592	0.102353	0.0973894	0.0713387	0.00988242	0.106645	0.157828	0.00838176	0.00611605	0.219331	0.0225532	0.0210585	0.0191855	0.0695624	0.0164159	0.2663413	0	8.10009	0.2282047	0.107243	0.428451	0.971155	2.49315	0.120131	0.183539	0.0395821	0.42816	0.105815	0.122772	0.5407168	0.4925707
3800	-127.9995	-119.5444	-8.455039	3.934815	1.078891	0.205664	0.354884	0.145297	0.392343	0.729855	0.0154861	0.0712875	0.992048	0.229018	0.0527435	0.2746845	-0.04200466	0.116267	0.0420951	0.0785924	0.0378825	0.0091494	0.0639128	0.0146677	0.182006	0.0243892	0.292536	0.100652	0.0145061	0.0195306	0.00138161	0.00243119	0.3486106	0	4.000794	0.06209222	0.152421	0.499244	1.01193	2.3364	0.0320003	0.204298	0.035298	0.540381	0.0809754	0.107047	0.306606	1.136999
3900	-124.1536	-119.837	-4.316616	5.385615	3.76686	0.28479	0.210661	0.141285	0.075833	0.613844	0.0470168	0.0944489	0.0255205	0.304024	0.116188	0.1799313	-0.02282233	0.00429962	0.0775353	0.096256	0.0416224	0.0352815	0.0872209	0.255142	0.00533199	0.0273286	0.128238	0.0632894	0.0493156	0.0485342	0.0453004	0.0353042	0.4120336	0	5.387156	0.340319	0.441077	0.76674	1.08436	1.70782	0.125171	0.138302	0.0966022	0.401397	0.0848216	0.153707	0.3892113	1.058637
4000	-118.9909	-123.3584	4.367545	4.198424	2.298105	0.065252	0.209206	0.0691545	0.272746	0.14581	0.133595	0.00503666	0.185177	0.114306	0.0109697	0.09150869	-0.003355115	0.156718	0.00735405	0.0287149	0.0473256	0.0212994	0.159943	0.121184	0.224794	0.00562462	0.035542	0.0792365	2.67004e-05	0.0153913	0.0437414	0.0531047	0.3717665	0	4.273844	0.2248047	0.326439	0.683381	1.07593	1.91425	0.080127	0.178896	0.0342912	0.466134	0.0700388	0.170513	0.3684114	1.009107
4100	-131.0485	-124.2265	-6.822055	3.57009	4.206613	0.114772	0.366514	0.0788939	0.0458951	0.00341327	0.147535	0.48077	0.26627	0.396673	0.172933	0.2885851	0.1657106	0.095809	0.0699718	0.161568	0.0122958	0.0468349	0.0356319	0.0647368	0.0928991	0.00394458	0.0308289	0.0252742	0.0575832	0.086396	0.0956987	0.120527	0.4326258	0	5.628105	0.3449489	0.465364	0.782064	1.08432	1.66826	0.0394707	0.219562	0.0970965	0.538204	0.0494546	0.056212	0.5983364	0.7230478
4200	-134.4938	-126.8864	-7.60732	3.315253	0.907926	0.091697	0.117602	0.188829	0.151104	0.264389	0.0975545	1.82209	0.62207	0.0651433	0.351254	0.3952689	-0.09208689	0.0986462	0.00469227	0.0416018	0.00346667	0.0332761	0.0153664	0.0791652	0.00170261	0.106306	0.111371	0.147475	0.0339803	0.135624	0.106455	0.0808709	0.2214868	0	5.171819	0.3169478	0.118236	0.447213	0.982895	2.45166	0.118838	0.068901	0.10228	0.650609	0.0393756	0.0199969	0.1293999	1.711646
4300	-128.6776	-120.661	-8.01659	4.378883	3.212921	0.175246	0.0694882	0.358288	0.0798497	0.118576	0.0966863	0.0396159	0.478347	0.333334	1.13445	0.211728	0.08959801	0.130056	0.052424	0.0463859	0.0753927	0.0389417	0.0516309	0.0657955	0.0045226	0.0981552	0.0719139	0.191493	0.11806	0.0136878	0.0368055	0.00473559	0.2627064	0	4.459885	0.2637072	0.405091	0.742675	1.08338	1.76885	0.0833233	0.113064	0.0572086	0.530168	0.129081	0.0871546	0.3523044	0.7456801
4400	-119.3846	-116.1203	-3.264335	4.693369	0.7150399	0.245867	0.271075	0.286101	0.203885	0.0371056	0.0818703	0.0497254	0.534803	0.146549	0.401726	0.1977737	0.0009424077	0.0957544	0.0345332	0.0497203	0.0854811	0.0369638	0.0388859	0.0570324	0.0354627	0.0212526	0.416684	0.0093301	0.0073394	0.0173108	0.0876564	0.00659288	0.411907	0	5.749306	0.0789157	0.0774033	0.370541	0.930317	2.62174	0.0727023	0.224971	0.0475905	0.530279	0.065446	0.0590112	0.4128494	0.9977173
4500	-121.5858	-121.8899	0.3041028	3.23622	1.037281	0.185665	0.131285	0.380098	0.152335	0.383656	0.189547	0.0154094	0.427889	0.233691	0.105912	0.2080988	0.09768606	0.134866	0.00101215	0.108135	0.0516025	0.0605243	0.0735818	0.082454	0.0536363	0.0165488	0.0892253	0.0868916	0.0308279	0.101651	0.0785893	0.0304552	0.4263123	0	4.806755	0.4382405	0.144332	0.487678	1.00591	2.36208	0.0610523	0.263523	0.113949	0.458659	0.057368	0.0454486	0.5239983	0.8135756
4600	-130.2313	-126.831	-3.40021	5.332286	0.258692	0.0201884	0.141061	0.0486506	0.109993	0.327675	0.070129	0.291965	0.121639	0.022078	0.390475	0.1188401	-0.1291615	0.0903907	0.0874021	0.172903	0.0408983	0.0857866	0.0809003	0.17505	0.00150293	0.0107524	0.00287452	0.0744329	0.000167979	0.0166867	0.0102986	0.149953	0.3940333	0	9.400265	0.2901438	0.00254184	0.073035	0.519461	3.40496	0.122346	0.191317	0.0575098	0.404445	0.0820543	0.142328	0.2648718	1.487638
4700	-128.157	-124.9277	-3.229311	4.098384	0.387243	0.0161737	0.182136	0.387191	0.240034	0.709862	0.168428	0.111151	0.355695	0.31779	0.032283	0.1746504	-0.2386537	0.0593018	0.12793	0.153303	0.0519381	0.134609	0.178003	0.0566551	0.00558751	0.000485361	0.0357007	0.091004	0.0132549	0.0114368	0.027339	0.0534523	0.6245174	0	5.768417	0.2817071	0.0149178	0.172164	0.717099	3.09582	0.0969742	0.135808	0.0737843	0.49933	0.0624463	0.131657	0.3858637	1.618492
4800	-121.0293	-119.3959	-1.63336	4.320588	1.629527	0.242783	0.0180006	0.119723	0.0218674	0.633518	0.224415	0.180124	0.253997	0.0229795	0.227746	0.1607441	-0.03286824	0.177177	0.0754187	0.0678642	0.0186566	0.0795309	0.0916941	0.112819	0.0383101	0.104764	0.084162	0.0378375	0.0205427	0.003603	0.0305143	0.0571056	0.5481881	0	5.745257	0.1765477	0.244656	0.608786	1.0572	2.08936	0.0898235	0.222157	0.0850133	0.474433	0.0268002	0.101773	0.5153199	1.063782
4900	-117.6129	-116.9959	-0.6170048	7.283175	0.5883665	0.130633	0.137829	0.144439	0.035239	0.178165	0.127819	0.0700371	0.035195	0.268238	0.180312	0.1772897	0.09349649	0.0571482	0.0237955	0.234135	0.0173783	0.0132112	0.0308138	0.102664	0.0444079	0.0408711	0.0381279	0.0969265	0.163477	0.0197817	0.0520264	0.0652352	0.1825448	0	7.514469	0.1764484	0.0507178	0.305743	0.875266	2.76827	0.0801032	0.12916	0.101703	0.574026	0.0536246	0.0613838	0.2760413	0.6612953
