Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-1378.56	-785.5731	-592.9871	89.77672	4.956559	0.01960646	-0.02434392	0.046105	0.000804758	0.0744467	0.0241224	0.053343	0.0140458	0.149642	0.0196123	0.0464759	0.0331476	0.153056	0.000479531	0.237399	0.145632	0.00168788	0.5647734	26	98.64416	0.04423788	0.500263	0.802912	1.08338	1.61345	0.114284	0.258586	0.0848147	0.176063	0.200766	0.165487	0.5404295	1.045046
100	-1341.405	-768.3726	-573.0324	74.92287	8.13801	0.02373898	-0.01086136	0.0553376	0.00600772	0.190198	0.0423688	0.0083753	0.00786911	0.113658	0.018868	0.0610104	0.0176923	0.118492	0.0190436	0.177691	0.148174	0.0152134	0.5724236	35	82.32876	0.04597276	0.596109	0.854015	1.07633	1.47355	0.051586	0.302155	0.135089	0.207941	0.180544	0.122685	0.5615623	1.019341
200	-1336.347	-777.3918	-558.9552	69.7812	4.749556	0.02232316	0.03867638	0.128014	0.0143811	0.104918	0.0807643	0.0968223	0.0150311	0.0780309	0.0193385	0.063051	0.0221332	0.0968581	0.00867817	0.126137	0.14377	0.00207279	0.5064363	37	71.13695	0.05971368	0.491331	0.797701	1.08371	1.62726	0.0319883	0.270704	0.116902	0.238392	0.189066	0.152948	0.5451127	0.9290488
300	-1352.233	-778.3685	-573.8648	79.31479	4.790297	0.01845645	0.02109033	0.0744077	0.0589658	0.15276	0.103358	0.00648268	0.0124162	0.0643906	0.0259	0.0123176	0.0194952	0.214797	0.0096143	0.149961	0.0905299	0.00460461	0.4377342	35	86.14407	0.0471985	0.493128	0.798756	1.08365	1.62447	0.0682549	0.288078	0.0699513	0.22775	0.165893	0.180072	0.4588245	0.954034
400	-1340.271	-778.3636	-561.9069	81.40654	5.657342	0.02145571	-0.009667	0.040761	0.0563074	0.0958179	0.0204737	0.04076	0.000588818	0.122845	0.0271701	0.0411701	0.00554818	0.0858637	0.0125299	0.263814	0.179681	0.00666855	0.674612	35	84.20678	0.0413218	0.527283	0.818181	1.08201	1.57253	0.0711649	0.277392	0.145135	0.211306	0.126164	0.168837	0.664945	1.014538
500	-1323.913	-781.0951	-542.8177	70.41152	4.741285	0.02823224	-0.02909624	0.0875946	0.0110166	0.137192	0.0348638	0.103803	0.00294852	0.0709179	0.0454833	0.0245623	0.00298289	0.185524	0.00129476	0.143705	0.143372	0.00473931	0.6334034	36	71.41681	0.05335877	0.490964	0.797485	1.08372	1.62783	0.0511962	0.236114	0.0926017	0.264509	0.158735	0.196844	0.6043072	1.048148
600	-1348.037	-794.4061	-553.6307	69.95101	4.914078	0.02878073	0.01512369	0.0264298	0.0189679	0.0447722	0.00236027	0.0572431	0.0156279	0.150809	0.0453169	0.0506825	0.0307248	0.17941	0.00672912	0.146428	0.191525	0.0329733	0.5663022	31	76.65968	0.05935645	0.498469	0.801872	1.08345	1.61621	0.138614	0.129131	0.0941524	0.233068	0.230005	0.175029	0.5814258	0.9739886
700	-1331.215	-797.1284	-534.0871	65.96749	5.044482	0.02758798	0.003217447	0.0770668	0.0527378	0.236153	0.0192487	0.0539652	0.0117224	0.110156	0.0175889	0.0267085	0.0260792	0.0839775	0.00231358	0.105945	0.17466	0.00167868	0.6278505	30	67.08045	0.07255336	0.503915	0.805018	1.08322	1.60784	0.03555	0.188715	0.0980797	0.179764	0.305796	0.192095	0.6310679	0.9949016
800	-1355.862	-787.1672	-568.6949	68.21818	4.848486	0.02416422	0.01981661	0.0557466	0.148444	0.0530878	0.0152627	0.0750233	0.00445939	0.116277	0.0357132	0.0567309	0.0193568	0.0726772	0.0158628	0.126245	0.202661	0.0024516	0.5752256	34	75.08835	0.04217693	0.495661	0.800237	1.08356	1.62055	0.0768752	0.225098	0.15916	0.198512	0.197057	0.143299	0.5950422	0.9666971
900	-1334.058	-787.4802	-546.5778	71.83216	5.800182	0.02634889	0.001928056	0.124671	0.0508653	0.114286	0.0689976	0.00684699	0.00703639	0.0857662	0.0193267	0.0594425	0.0362796	0.105237	0.00623712	0.114604	0.195533	0.00486954	0.6674426	29	71.91198	0.04973089	0.532261	0.820917	1.0817	1.56512	0.0824577	0.164884	0.166832	0.230422	0.262341	0.0930627	0.6693707	0.9971196
