Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-520.0928	-440.3375	-79.75534	27.08731	4.386215	1.01163	0.211472	0.115283	0.0636348	0.0941068	0.0271076	0.0621535	0.248541	0.26382	0.0814432	0.00247412	0.00710772	0.216072	0.0252629	0.0609722	0.077881	0.0456266	0.00175663	0.041976	0.125396	0.0841296	0.183259	0.11044	0.126533	0.00196196	0.100531	0.0791133	0.332999	0.102871	0.304339	0.239629	0.00490393	0.144257	0.521506	0.301332	0.0175998	0.0984561	0.258294	0.0353116	0.0105524	0.211212	0.102264	0.0857009	0.01795	0.0251901	0.0618523	0.1450242	-0.0260851	0.058388	0.0612334	0.0214456	0.0374229	0.141058	0.000421233	0.0261467	0.00266198	0.0304904	0.0914168	0.250124	0.0156036	0.0844479	0.155564	0.0235754	0.3025413	5	50.83715	0.05986577	0.474398	0.787588	1.08417	1.65385	0.0399618	0.20507	0.134645	0.2687	0.175294	0.176329	0.2764562	1.094355
1100	-536.8974	-429.6755	-107.2219	45.7379	6.427297	0.248582	0.225017	0.0616576	0.471271	0.0716755	0.22846	0.0999256	0.0157361	0.230104	0.053731	0.0148196	0.143091	0.0897491	0.00136421	0.451306	0.00178805	0.0124439	0.127796	0.0503284	0.112265	0.326853	0.201875	0.304735	0.00312699	0.311832	0.262588	0.099683	0.183618	0.0281323	0.0816409	0.0946281	0.0441018	0.0530437	0.344716	0.124989	0.163478	0.21764	0.0821995	0.018724	0.515107	0.177559	0.0152555	0.0153639	0.134503	0.012442	0.157802	0.103634	-0.02637425	0.0496804	0.0600443	0.0140025	0.105706	0.000936768	0.00931811	0.0296694	0.0137254	0.00719992	0.0120552	0.218596	0.0120299	0.20792	0.23085	0.0282668	0.4263323	2	68.30837	0.03861563	0.552364	0.831726	1.08029	1.53562	0.0279308	0.38025	0.134088	0.264777	0.109013	0.0839409	0.3999581	1.065943
1200	-531.8499	-435.1686	-96.68133	23.35267	11.77167	0.310485	0.412115	0.101985	0.0757001	0.113486	0.122877	0.131797	0.0365631	0.321772	0.297926	0.136597	0.0426303	0.244872	0.0504193	0.0237359	0.0457416	0.0390184	0.185113	0.034939	0.227969	0.0185414	0.564214	0.0575784	0.057144	0.0428916	0.353775	0.00864428	0.512776	0.534661	0.366715	0.0275275	0.310471	0.130164	0.159103	0.0381118	0.0136586	0.434552	0.0127356	0.187111	0.242998	0.240238	0.459877	0.114743	0.0266051	0.00524565	0.243529	0.1946352	-0.1414734	0.0527611	0.0537571	0.004751	0.0498645	0.0247493	0.0340539	0.0465348	0.0125557	0.0221344	0.0804911	0.237219	0.0134921	0.147714	0.20628	0.0136413	0.4969521	9	51.2706	0.09580218	0.657615	0.882753	1.06897	1.39067	0.0407811	0.3292	0.102934	0.274029	0.112263	0.140793	0.3554787	1.39798
1300	-523.3222	-442.8877	-80.43458	28.47145	1.317351	0.160382	0.0541555	0.407707	0.0564642	0.0933851	0.0971534	0.0446118	0.238928	0.0319732	0.0629434	0.392839	0.281751	0.191799	0.03193	0.177626	0.045419	0.0038528	0.02587	0.134393	0.00491755	0.0845291	0.149196	0.0233737	0.178422	0.0584203	0.0639571	0.384538	0.212035	0.162357	0.0760989	0.0542114	0.0105831	0.728343	0.0919127	0.346223	0.204646	0.175557	0.186428	0.103101	0.21456	0.0514895	0.379994	0.0031029	0.039692	0.0193019	0.172092	0.1572438	-0.005867687	0.0930601	0.0241059	0.00285726	0.0124575	0.0396545	0.0244198	0.0367431	0.00899662	0.0119153	0.17362	0.381371	0.00403072	0.115598	0.0698034	0.00136702	0.2096906	8	53.7164	0.07975375	0.195679	0.555034	1.03762	2.21167	0.061684	0.332144	0.0727718	0.225392	0.126145	0.181863	0.203823	1.028788
1400	-518.9733	-438.3298	-80.64343	23.92819	3.00234	0.225792	0.0191932	0.111582	0.164775	0.0733333	0.131052	0.00811855	0.290483	0.119033	0.225702	0.205767	0.0154138	0.0839415	0.0725359	0.136588	0.00498806	0.00735491	0.0454572	0.349635	0.347149	0.0121214	0.0561155	0.0994724	0.0547595	0.099059	0.0191117	0.356755	0.479982	0.285447	0.0885447	0.271161	0.106575	0.0575248	0.0915103	0.125415	0.0200974	0.00113659	0.0213812	0.161833	0.111927	0.029919	0.010928	0.0175301	0.003677	0.442441	0.0805994	0.1255783	-0.01856187	0.0850449	0.0557471	0.00936771	0.0869022	0.00586773	0.000507505	0.0562815	0.00514797	0.0243012	0.114029	0.0927095	0.031352	0.320787	0.109556	0.00239924	0.3943154	5	65.18285	0.05431982	0.389443	0.731657	1.08253	1.79637	0.0618448	0.394501	0.101882	0.227277	0.122194	0.0923009	0.3757535	1.049399
1500	-505.3807	-436.3844	-68.99634	15.1733	3.399569	0.0446624	0.0218713	0.0519086	0.0475999	0.0349399	0.127569	0.0877793	0.00306658	0.0673909	0.0559557	0.112902	0.0194042	0.124882	0.00595991	0.0733136	0.0193319	0.00359404	0.103699	0.0442231	0.0591681	0.108235	0.0881412	0.0194953	0.0273767	0.338056	0.239031	0.532332	0.00424687	0.0795799	0.0121889	0.168383	0.0422912	0.156521	0.143019	0.144967	0.0520412	0.127459	0.143859	0.114704	0.0116398	0.373318	0.158209	0.062829	0.0329878	0.0123983	0.0857233	0.1024684	0.05952758	0.115551	0.00990073	0.010156	0.182702	0.0362999	0.00109838	0.118908	0.0171415	0.0914884	0.00340694	0.0335144	0.0175819	0.203751	0.142441	0.0160598	0.306197	5	51.02325	0.03684669	0.417991	0.751498	1.08389	1.74663	0.0563942	0.232694	0.225569	0.22824	0.154289	0.102814	0.3657246	0.8372338
1600	-549.2202	-442.7434	-106.4767	20.84987	1.118414	0.0738669	0.281559	0.0132157	0.0026758	0.0427805	0.267371	0.0460555	0.678478	0.0867341	1.00404	0.0174711	0.126344	0.248481	0.0215879	0.701798	0.551945	0.461539	0.163686	0.203948	0.943255	0.10277	0.193188	0.00536606	0.140566	0.240465	0.0378552	0.205211	0.041674	0.0450381	0.567435	0.89236	0.117686	0.115358	0.429568	0.923813	0.288087	0.0523655	0.336085	0.62003	0.282564	0.125236	0.0307233	1.0656	0.0397866	0.181748	0.0240337	0.2707738	-0.0006511119	0.116654	0.0732969	0.0716793	0.161291	0.000384346	2.05525e-05	0.044653	0.0115317	0.0213586	0.0364969	0.0760294	0.0114713	0.218392	0.152202	0.00453878	0.3822455	6	51.55787	0.07484152	0.159957	0.509663	1.01715	2.31323	0.0238174	0.317049	0.0828171	0.269139	0.178276	0.128902	0.3815944	1.001706
1700	-532.0271	-432.1566	-99.87052	26.63936	3.030192	0.328173	0.0884876	0.0463971	0.0922005	0.0469754	0.0396196	0.0754289	0.0566884	0.141387	0.0289317	0.406621	0.153901	0.184415	0.0201012	0.155629	0.0157016	0.0169313	0.0330554	0.0239864	0.304926	0.165486	0.329322	0.191986	0.0299705	0.146045	0.108322	0.837142	0.234849	0.020887	0.385194	0.265233	0.0434626	0.035376	0.513472	0.48975	0.238963	0.0637507	0.0319873	0.515478	0.0400569	0.0733885	0.0805148	0.0212231	0.117852	0.116566	0.189515	0.2422969	0.02046277	0.252591	0.0711828	0.0292238	0.034442	0.22426	0.0113273	0.00820744	0.00166229	0.0180344	0.00437697	0.143104	0.0104213	0.0835079	0.105585	0.00207428	0.297443	2	55.91993	0.04176215	0.391584	0.733186	1.08266	1.79257	0.0301668	0.231528	0.13548	0.350837	0.12125	0.130738	0.3179058	0.9356326
1800	-537.9238	-425.5245	-112.3994	35.94569	3.688721	0.325296	0.136924	0.104104	0.127826	0.293859	0.0652333	0.0497695	0.0231882	0.237877	0.106523	0.469946	0.106776	0.162513	0.0103615	0.142139	0.0253872	0.0424583	0.0856102	0.858165	0.163751	0.16947	0.263117	0.0911149	0.132802	0.0285662	0.102096	1.24781	0.0769778	0.106169	0.192044	0.0245985	0.175916	0.0849734	0.028074	0.0863386	0.0855021	0.0499151	0.518447	0.867986	0.171295	0.088056	0.223492	0.283193	0.0271945	1.65141	0.10052	0.216066	0.00228865	0.0422129	0.0143719	0.00657784	0.0406173	0.0260355	0.0201938	0.013716	0.0103282	0.0389471	0.0674532	0.325049	0.00734618	0.171665	0.214986	0.000499898	0.3763792	6	60.76893	0.03475049	0.436399	0.763707	1.08431	1.71559	0.0447088	0.307366	0.0877447	0.269467	0.164328	0.126386	0.3786678	0.993956
1900	-516.4875	-429.0612	-87.42627	31.25418	4.891588	0.166447	0.158553	0.000553102	0.105175	0.0309043	0.0973487	0.00437537	0.0500008	0.154638	0.0191789	0.46766	0.0428855	0.434835	0.100918	0.150604	0.0163652	0.00896657	0.00514985	0.225713	0.0920311	0.129218	0.137025	0.109256	0.0793253	0.0736464	0.00835009	0.1022	0.643638	0.129611	0.203472	0.0309388	0.0919864	0.103558	0.0853952	0.115324	0.180849	0.0206296	0.137364	0.0467282	0.0254446	0.223084	0.139413	0.565607	0.19178	0.0198324	0.192108	0.1018239	-0.07302395	0.0768376	0.0545326	0.0431906	0.0304677	0.0600745	0.00359886	0.0273953	0.0157741	0.00992518	0.152833	0.336656	0.0448055	0.0164564	0.119488	0.00796441	0.4597177	6	51.3666	0.0355078	0.497512	0.801316	1.08349	1.61769	0.0314745	0.309836	0.118253	0.235076	0.154912	0.150448	0.3866938	1.188842
2000	-526.1827	-446.0044	-80.17838	42.4276	4.464617	0.105923	0.026731	0.0264482	0.162194	0.0964156	0.0462224	0.162701	0.0595011	0.0606301	0.195648	0.136976	0.108795	0.287837	0.000905722	0.0771935	0.0307604	0.00357671	0.0788594	0.00360704	0.049905	0.198554	0.0193273	0.334227	0.00131451	0.0541966	0.136527	0.260039	0.0262647	0.172037	0.0313576	0.158036	0.0978197	0.0591601	0.0111299	0.269944	0.0563867	0.049183	0.0465403	0.271969	0.0420451	0.14346	0.392308	0.118345	0.00987354	0.104441	0.0221743	0.1318068	0.01541112	0.0865516	0.0978098	0.0913001	0.00061273	0.00509008	0.0029321	0.0441859	0.00118623	0.0360613	0.00951122	0.151181	0.020402	0.363082	0.063832	0.0262618	0.3013168	2	51.23604	0.03699419	0.478197	0.789885	1.08409	1.64783	0.0310038	0.329027	0.148922	0.251859	0.167413	0.0717758	0.3167279	0.9513427
2100	-523.5352	-433.8819	-89.65334	26.24268	3.010534	0.54084	0.23955	0.120461	0.122648	0.0806679	0.119274	0.0276436	0.154528	0.284444	0.10859	0.116497	0.294107	0.413089	0.0591505	0.137169	0.0216672	0.0129193	0.0781571	0.0499296	0.308489	0.0353735	0.419255	0.0245927	0.192096	0.0308666	0.0662754	0.0923114	0.0729289	0.137593	0.191243	0.00858844	0.0807865	0.0106498	0.294324	0.040554	0.0218789	0.486781	0.610553	0.41602	0.0077255	0.208666	0.0536698	0.0575936	0.399295	0.0337058	0.309179	0.1638888	-0.01147851	0.073347	0.00974781	0.100127	0.0022477	0.0250193	0.00411444	0.0223441	0.0090737	0.0262025	0.00508954	0.333975	0.00377824	0.093494	0.289161	0.00227906	0.3310335	3	50.93035	0.0378405	0.390075	0.73211	1.08257	1.79525	0.0636409	0.28367	0.0993838	0.281572	0.167581	0.104154	0.319555	1.03592
2200	-507.0382	-429.7248	-77.31342	21.7973	2.708262	0.349586	0.0737826	0.0936579	0.0319263	0.0305929	0.000725918	0.0580651	0.0481484	0.108065	0.0321394	0.233502	0.0899453	0.374659	0.00158229	0.0160894	0.0437839	0.0601975	0.144113	0.0129823	0.15785	0.422365	0.104564	0.0660733	0.0884815	0.244235	0.00815305	0.0528564	0.0915025	0.567657	0.027753	0.0139915	0.0204258	0.0713985	0.00547714	0.0163656	0.00296908	0.109184	0.158991	0.547388	0.128904	0.035419	0.377461	0.247558	0.260768	0.0984909	0.269838	0.1433734	0.01489018	0.155958	0.0133329	0.0430298	0.0163187	0.0219112	0.02325	0.0411948	0.0341492	0.007406	0.0670906	0.24489	0.0292664	0.212698	0.0803903	0.00911364	0.3352716	6	50.59978	0.06609618	0.365353	0.713979	1.08064	1.84003	0.0336851	0.249795	0.0978981	0.258732	0.127708	0.232182	0.3501618	0.9574763
2300	-512.3357	-431.3525	-80.98321	23.59765	4.98633	0.347165	0.396113	0.0544292	0.167533	0.0857393	0.244612	0.135885	0.222453	0.0900488	0.362633	0.00271276	0.0689899	0.051726	0.0994322	0.157114	0.544828	0.0173487	0.027111	0.0793271	0.239034	0.234288	0.0656813	0.116329	0.129615	0.0226901	0.0784781	0.122727	0.00488809	0.178877	0.108309	0.0353121	0.121848	0.0182619	0.0794708	0.0234262	0.197706	0.194065	0.465112	0.0793503	0.0390442	0.153	0.443329	0.00612819	0.0151351	0.0332761	0.242876	0.129806	0.04338786	0.108681	0.0522559	0.0147195	0.0260723	0.0309517	0.00682362	0.039627	0.011719	0.0365361	0.0148056	0.268616	0.0157784	0.216183	0.128076	0.0291549	0.3218311	5	50.76467	0.04632532	0.501509	0.803632	1.08333	1.61153	0.0607155	0.307935	0.131598	0.223592	0.159731	0.116428	0.365219	0.8812004
2400	-522.7537	-436.4305	-86.32313	23.28646	2.995356	0.353483	0.0438022	0.0303484	0.0344559	0.177987	0.145542	0.0493428	0.0988503	0.102281	0.0400271	0.418769	0.0177088	0.316647	0.0146637	0.155243	0.0993341	0.00625953	0.0526997	0.0298698	0.0484816	0.0211025	0.277305	0.113338	0.00511327	0.00175073	0.023332	0.70978	0.471187	0.168332	0.0344353	0.0135901	0.202187	0.0327514	0.0731403	0.232318	0.191852	0.0118962	0.498388	0.158294	0.0314085	0.251914	0.19212	0.124303	0.010684	0.254321	0.0889366	0.1447515	-0.06091178	0.0754215	0.000371163	0.063931	0.106372	0.0593826	0.0102322	0.00802046	0.00622851	0.0534839	0.0313495	0.285119	0.0352285	0.126922	0.13412	0.00381795	0.5171254	3	54.52836	0.02875569	0.388902	0.731271	1.08249	1.79733	0.0306341	0.339497	0.0696576	0.352013	0.129249	0.0789492	0.4562136	1.133516
2500	-501.9152	-428.1719	-73.74336	32.98006	5.445812	0.272006	0.0273498	0.0228554	0.330343	0.158498	0.0531758	0.018466	0.200189	0.0638482	0.0385302	0.479786	0.0312097	0.250613	0.0769435	0.0473082	0.00545127	0.0227812	0.154748	0.0198562	0.0341436	0.119837	0.116238	0.0747517	0.00201153	0.128214	0.514002	0.220752	0.0521277	0.0391228	0.0293812	0.0589155	0.00714292	0.0193406	0.0526487	0.173858	0.0748885	0.0032353	0.0416162	0.288703	0.0185536	0.0265985	0.119849	0.0304352	0.220934	0.256048	0.0112896	0.1308295	0.00449554	0.133558	0.00662973	0.0338726	0.0061411	0.0307721	0.00333913	0.0654517	0.0329122	0.0419577	0.0396444	0.260942	0.0105578	0.210385	0.123771	6.44817e-05	0.3934154	4	50.6363	0.05035092	0.519602	0.813914	1.08245	1.58403	0.0474528	0.321612	0.0816933	0.2454	0.164347	0.139495	0.397911	0.9887021
2600	-522.4791	-427.3258	-95.15328	43.46181	2.53091	0.560433	0.237722	0.140376	0.0979581	0.00535524	0.00900774	0.0569072	0.241976	0.27321	0.0210746	0.552242	0.0624514	0.257938	0.0397963	0.142564	0.026594	0.00431683	0.00638723	0.0127845	0.0147306	0.157708	0.227661	0.419439	0.121995	0.511598	0.577795	0.159276	0.310308	0.0673266	0.180759	0.0164896	0.218684	0.00866871	0.0483473	0.077686	0.269955	0.0182409	0.00269103	0.543866	0.0121733	0.0227907	0.0105014	0.11625	0.136601	0.0178248	0.0509874	0.1214262	0.0003146828	0.0419697	0.00444016	0.0130405	0.0222167	0.0401713	0.00359767	0.0585736	0.0107843	0.0848939	0.0192697	0.105575	0.00919388	0.318976	0.227271	0.0400274	0.3034165	2	54.73053	0.08844846	0.349368	0.701732	1.07897	1.86993	0.0775357	0.22493	0.157694	0.316212	0.174283	0.0493447	0.3037312	0.9989639
