Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-144.8613	-132.1303	-12.73092	7.530808	2.094988	0.0786549	0.0147672	0.0887063	0.301838	0.479585	0.0229354	0.58252	0.0390791	0.121541	0.0555926	0.3107861	-0.2666393	0.00973062	0.0270841	0.0947942	0.0911828	0.131689	0.00337691	0.016393	0.0171778	0.277703	0.123216	0.0145673	0.0197459	0.118757	0.0137094	0.0408718	0.3646153	0	8.943638	0.1001488	0.304356	0.664749	1.07219	1.9587	0.0525056	0.152484	0.039843	0.685157	0.00838422	0.0616256	0.09797597	3.721476
100	-149.1524	-129.728	-19.42433	4.156362	2.983852	0.269597	0.131236	0.387707	0.784886	0.0581186	0.486429	0.657519	0.413818	0.319445	1.33346	0.4993736	-0.06386675	0.0346308	0.0358452	0.104104	0.0704888	0.00988466	0.0637229	0.0280169	0.0856868	0.049208	0.198684	0.0223416	0.0975287	0.0465523	0.0258193	0.127485	0.2286061	0	11.32308	0.3623586	0.388009	0.73063	1.08244	1.79893	0.0417896	0.172992	0.0379802	0.587521	0.0408591	0.118859	0.1647393	1.387684
200	-154.8439	-132.818	-22.02588	6.741456	2.9746	1.44261	0.17018	0.115007	0.487216	0.547328	0.23678	0.0147211	0.998025	0.704867	1.02071	0.5804813	-0.03388729	0.0238496	0.026049	0.103415	0.039631	0.00435642	0.152171	0.00968896	0.175541	0.144873	0.088003	0.0212102	0.0954406	0.0320062	0.0173043	0.0664598	0.3969223	0	7.672155	0.3785257	0.387287	0.730112	1.08239	1.80021	0.12602	0.162412	0.0445741	0.527783	0.0663211	0.0728901	0.363035	1.093344
300	-145.1125	-133.6854	-11.4271	4.311346	1.485902	0.157198	0.270203	0.701633	0.851254	0.736402	0.142619	0.214547	0.205216	0.861371	0.303568	0.4613827	0.02147702	0.0566026	0.0169212	0.129643	0.0721	0.102412	0.000753751	0.0159966	0.237436	0.0261506	0.101029	0.0866336	0.0240678	0.0654807	0.034621	0.0301533	0.291698	0	5.901617	0.2386446	0.223136	0.586193	1.04958	2.14109	0.0659313	0.185567	0.0413345	0.627178	0.0317189	0.0482702	0.313175	0.9314217
400	-158.1667	-142.2034	-15.96327	6.496324	1.034364	0.514009	0.32479	1.4365	0.843427	0.204091	1.01475	0.193907	0.372703	0.807938	0.0520708	0.4406322	-0.1246149	0.000489389	0.0806913	0.00858317	0.123386	0.00289168	0.0692387	0.000436531	0.0417384	0.10549	0.111113	0.194679	0.0147008	0.111969	0.0573285	0.0772636	0.3675608	0	6.979393	0.1320698	0.143759	0.486843	1.00547	2.36393	0.0310229	0.157411	0.0362133	0.714439	0.0157307	0.0451836	0.2429458	1.512933
500	-158.0723	-133.0835	-24.9888	6.793076	2.568761	0.0271613	0.958877	0.7005	2.34579	1.40632	0.520287	0.511459	0.934775	0.394755	0.817492	0.6572093	-0.01857499	0.00520525	0.087999	0.10136	0.0210502	0.0264525	0.117239	0.0242617	0.0366532	0.0786137	0.0259341	0.197506	0.215651	0.0147057	0.0177633	0.0296055	0.3554473	0	9.262637	0.145264	0.35288	0.70446	1.07937	1.86329	0.0424422	0.155074	0.0202456	0.658467	0.042096	0.0816753	0.3368723	1.05514
600	-153.6286	-138.0177	-15.61095	10.2102	1.945097	0.204476	0.159386	0.171006	1.41482	0.161008	0.187211	0.186036	0.167523	0.0905116	0.662827	0.2599188	0.07275866	0.0417823	0.0641046	0.178131	0.0461305	0.047207	0.0403454	0.0244228	0.156665	0.0997603	0.0118223	0.0270134	0.00904803	0.097833	0.0577676	0.0979661	0.1448757	0	14.67156	0.09584526	0.286632	0.649045	1.06855	1.99577	0.0812403	0.107365	0.0933724	0.589898	0.0197468	0.108377	0.2176344	0.665684
700	-152.6834	-132.0077	-20.67569	5.098938	1.695676	0.364688	0.609214	0.206187	0.667038	0.596828	0.258571	1.20783	0.941132	0.171851	1.8868	0.5104207	-0.06923289	0.0685398	0.012651	0.102601	0.0146296	0.0322813	0.0283785	0.0285196	0.159794	0.017703	0.107202	0.0202944	0.0593036	0.0823336	0.0229165	0.242851	0.2736519	0	7.693508	0.237091	0.25403	0.618187	1.06011	2.06767	0.108632	0.150263	0.0567661	0.584263	0.0328996	0.0671761	0.204419	1.338681
800	-144.2847	-131.5342	-12.7505	6.727896	3.552668	0.00370241	0.174866	0.20218	0.217122	0.0550912	0.696062	0.386576	0.159713	0.431195	0.619057	0.2795989	-0.07241364	0.0321868	0.0164408	0.224581	0.100345	0.000137617	0.00169591	0.0468946	0.00284778	0.151089	0.187256	0.0484394	0.0344571	0.0469761	0.0368427	0.0698094	0.324367	0	6.892099	0.3626852	0.427962	0.758165	1.08415	1.72972	0.0834048	0.141053	0.0179364	0.617412	0.084799	0.0553944	0.2519534	1.287409
900	-146.3158	-124.3238	-21.99198	10.94999	9.084223	0.04441	0.222956	1.19764	0.0335986	0.170104	0.311641	0.513657	0.0164086	0.150797	0.610984	0.255562	-0.008169054	0.0226671	0.0680466	0.158434	0.0296389	0.0457417	0.0198226	0.00788633	0.0400123	0.211627	0.180672	0.020132	0.0268254	0.145144	0.00868358	0.0146653	0.1833057	0	13.50065	0.08863569	0.615315	0.8633	1.07424	1.44714	0.0840043	0.162543	0.0288255	0.66458	0.0264822	0.033565	0.1751367	1.046644
