Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
172	0	-438.3288	-365.3274	-73.00137	27.2141	5.03479	0.139317	0.0308482	0.139902	0.0168843	0.00325078	0.0001406	0.0495157	0.0275644	0.00357767	0.494233	0.0730976	0.00604786	0.0173207	0.158882	0.146341	0.208404	0.0740162	0.238024	0.00163551	0.0225793	0.06432	0.0729364	0.100959	0.00113428	0.0126869	0.0100928	0.0413869	0.0747187	0.00194972	0.0210231	0.0966198	0.0173736	0.0148095	0.0729763	0.125354	0.119271	0.00890932	0.0377163	0.150828	0.0775051	0.112048	0.0406615	0.10678	0.215914	0.00131236	0.0271731	0.0526973	0.0813043	0.0138628	0.0628223	0.0548739	0.0176952	0.0776401	0.0853359	0.00462611	0.163192	0.0584153	0.130584	0.084667	0.0343614	0.0308949	0.236389	0.0665321	0.01459612	0.0227284	0.20071	0.0775233	0.0917336	0.0833767	0.0245381	0.0840145	0.011117	0.105215	0.0182968	0.174193	0.0358511	0.0321495	0.0208161	0.0177382	0.5197022	12	55.05663	0.06781403	0.503516	0.804789	1.08324	1.60845	0.141595	0.186972	0.234028	0.0947067	0.207835	0.134864	0.5342983	0.9726817
173	0	-419.8706	-364.3163	-55.55428	19.97121	4.47152	0.0614436	0.0111725	0.169274	0.00411418	0.0107449	0.00262817	0.239976	0.0434311	0.0275272	0.10039	0.243943	0.00067038	0.0677452	0.0253798	0.0311849	0.0133334	0.00444402	0.0824044	0.0122265	0.0350337	0.0683568	0.0516133	0.0381616	0.0420617	0.0429004	0.00946712	0.052418	0.0315279	0.00530941	0.0169377	0.0375605	0.172541	0.000530749	0.00218842	0.0634459	0.035243	0.102764	0.0145007	0.0237868	0.0188396	0.111151	0.0156938	0.146222	0.0589889	0.0567927	0.00491823	0.0241881	0.0106321	0.00768511	0.0823663	0.0148321	0.0635355	0.0542892	0.0274831	0.0475475	0.161128	0.0595519	0.215122	0.0258678	0.126491	0.200061	0.0952175	0.05579783	-0.05746389	0.0936558	0.144365	0.014898	0.0575813	0.098077	0.0382977	0.0541016	0.00147103	0.0666549	0.10943	0.0935796	0.0745414	0.0264934	0.0861794	0.040674	0.6661576	14	51.02668	0.06414235	0.478528	0.790084	1.08408	1.64731	0.110616	0.151645	0.171272	0.142321	0.310108	0.114039	0.6086937	1.094405
174	0	-430.3341	-362.6556	-67.6785	16.52326	5.639995	0.0907022	0.00631522	0.265803	0.0403045	0.0226087	0.00722085	0.0722643	0.00750465	0.0158693	0.007274	0.0636623	0.0201375	0.00426288	0.0484131	0.040906	0.0601154	0.056655	0.0592003	0.208749	0.0682594	0.000437429	0.0178536	0.176713	0.049107	0.0284471	0.132007	0.0442853	0.00539211	0.0146407	0.0131962	0.0463087	0.00951292	0.00337538	0.0464653	0.00112822	0.00671483	0.00486361	0.0229305	0.0056632	0.0568212	0.144946	0.166083	0.14031	0.0383135	0.0213964	0.0850771	0.341286	0.200775	0.183695	0.201143	0.192364	0.0813763	0.0139758	0.00147273	0.0112363	0.0757073	0.0686664	0.413903	0.036183	0.0725986	0.350733	0.143371	0.0714762	0.06226721	0.0402541	0.121249	0.0184514	0.0549349	0.0830548	0.0804003	0.0132837	0.0117681	0.177608	0.0484867	0.151351	0.029741	0.0545801	0.0815004	0.0333365	0.2724548	10	51.18622	0.121199	0.526667	0.817841	1.08205	1.57345	0.142994	0.133735	0.216813	0.136014	0.244645	0.125799	0.334722	0.8139734
175	0	-411.2574	-364.7046	-46.55278	20.40391	3.536052	0.0893667	0.00707833	0.0876478	0.0378143	0.00337814	0.0821666	0.0173654	0.00426873	0.00451779	0.385524	0.0415472	0.0110241	0.0459301	0.0206205	0.117453	0.0036358	0.0099557	0.0343161	0.0883826	0.0168947	0.00496957	0.00918906	0.021279	0.00318975	0.00288204	0.0306381	0.00158776	0.150107	0.0336465	0.00865442	0.0927885	0.0317172	0.0142175	0.00148862	0.0320202	0.0480457	0.245293	0.0483821	0.0231686	0.0322131	0.10452	0.00864087	0.0297214	0.101259	0.0406477	0.000629359	0.0186728	0.0167029	0.00952471	0.0123781	0.00498833	0.035965	0.113851	0.0628515	0.0183124	0.0778043	0.0148286	0.0408101	0.115789	0.00373343	0.0828125	0.0143109	0.04203451	0.01781091	0.0622448	0.0450871	0.0267158	0.053948	0.0618992	0.0783449	0.0360776	0.00346523	0.144286	0.0299967	0.159723	0.0163334	0.0175196	0.173666	0.0906931	0.3270589	5	55.4451	0.09217327	0.426905	0.757465	1.08413	1.7315	0.205368	0.112168	0.234946	0.0675581	0.303654	0.0763069	0.3448698	0.9483547
176	0	-474.3468	-371.217	-103.1298	15.81208	5.932236	0.0481001	0.0358061	0.199757	0.0286854	0.175261	0.00448464	0.19441	0.0247349	0.0259401	0.56652	0.328179	0.0168573	0.124866	0.233555	0.0501477	0.0675037	0.045241	0.0375104	0.144396	0.121838	0.0225608	0.421833	0.0457399	0.0276394	0.0370977	0.0553503	0.301819	0.109343	0.0204102	0.0265779	0.0448214	0.157279	0.0541543	0.00839039	0.100006	0.138796	0.192211	0.239419	0.479357	0.186095	0.000608924	0.222621	0.10696	0.10381	0.0826227	0.0266581	0.112149	0.0406233	0.144738	0.00941683	0.154181	0.0072859	0.803387	0.0605501	0.0721932	0.50857	0.00433221	0.216964	0.260433	0.350476	0.284518	0.0335588	0.1339253	-0.01834159	0.0936145	0.0285382	0.039912	0.0259384	0.0846108	0.136444	0.045496	0.136096	0.131699	0.0256513	0.16425	0.00280576	0.00968126	0.070253	0.0050094	0.499028	15	50.56287	0.1282521	0.536724	0.823349	1.08141	1.55852	0.20664	0.114155	0.133043	0.100597	0.229427	0.216138	0.4806864	1.038157
177	0	-470.0984	-359.9868	-110.1116	28.36079	4.695622	0.167821	0.0222938	0.179129	0.0579594	0.0141141	0.0214506	0.0147203	0.00438348	0.00739911	0.384841	0.0258664	0.038051	0.235267	0.268167	0.0836418	0.148016	0.0709352	1.08293	0.006523	0.0625763	0.007281	0.163741	0.167055	0.0643076	0.0652739	0.0145505	0.362658	0.149969	0.0101324	0.247574	0.0654207	0.000924037	0.0064793	0.000423548	0.16795	0.0688317	0.380433	0.0682226	0.469222	0.0317124	0.0847372	0.0054667	0.0499388	0.432067	0.0307999	0.0434393	0.0867467	0.0184266	0.0670288	0.0791441	0.0612648	0.104787	0.0602919	0.0487645	0.0451811	0.667581	0.00627638	0.546875	0.0812149	0.0702324	0.052293	0.315799	0.1300768	0.07969607	0.0941704	0.0592374	0.0895654	0.0812142	0.00366098	0.0420253	0.0149861	0.00995213	0.225511	0.0103323	0.208334	0.0172064	0.0453594	0.0358729	0.0625714	0.6315385	13	59.9666	0.1054563	0.488923	0.796282	1.08379	1.63101	0.123573	0.131348	0.23529	0.134808	0.267871	0.107109	0.7112345	0.8879469
178	0	-448.4758	-363.1971	-85.27867	13.17666	4.125459	0.182186	0.0168853	0.326558	0.0017429	0.0330752	0.0156878	0.0380679	0.0127423	0.0219206	0.504344	0.283007	0.0230028	0.0684807	0.211417	0.153611	0.178438	0.0166039	0.00504916	0.0638774	0.147759	0.0042995	0.0139126	0.0511252	0.0402785	0.140398	0.137688	0.110524	0.0810174	0.0507141	0.0133701	0.056882	0.106705	0.213985	0.0291939	0.0633943	0.127698	0.661185	0.0235495	0.192091	0.0468277	0.00626094	0.0220933	0.144004	0.135733	0.0399107	0.0088817	0.0151693	0.118152	0.113798	0.139721	0.127833	0.0488012	0.186167	0.0294037	0.110506	0.490003	0.0330085	0.524533	0.0133691	0.0422604	0.0956974	0.0175315	0.09679863	0.1018127	0.070601	0.117144	0.0194276	0.0525305	0.0847977	0.0347467	0.0496769	0.023383	0.0511941	0.072124	0.210786	0.0700327	0.00776379	0.0755747	0.0602174	0.4401905	11	55.66395	0.1090566	0.461124	0.779439	1.08436	1.67508	0.139518	0.227116	0.200644	0.0942327	0.252329	0.0861614	0.5420032	0.8121548
179	0	-438.2278	-372.4944	-65.73331	25.17086	4.171548	0.0300743	0.00113051	0.345982	0.00303401	0.226616	0.0064434	0.0618388	0.0219409	0.0291115	0.0921185	0.0239009	0.0134237	0.0211459	0.0123291	0.0413619	0.0160526	0.00154688	0.0193629	0.00389438	0.0630009	0.0482485	0.161181	0.0317236	0.0295917	0.108391	0.108711	0.0415113	0.221419	0.0181608	0.024573	0.00966075	0.053982	0.0462214	0.014201	0.0133937	0.0377017	0.00512804	0.0431269	0.0813793	0.0185351	0.0829438	0.079204	0.0551399	0.161604	0.0714285	0.0159244	0.0172741	0.019672	0.0360694	0.115643	0.123263	0.0186967	0.0101172	0.0991934	0.0191688	0.0914691	0.031677	0.230188	0.047142	0.00409818	0.152194	0.153954	0.07012682	0.05570079	0.083052	0.0689102	0.105513	0.0685493	0.105256	0.0263959	0.0541033	0.0172006	0.0918653	0.0284111	0.0674489	0.0640594	0.0115072	0.0947753	0.112952	0.3556647	10	52.07809	0.05270352	0.463545	0.78094	1.08434	1.67118	0.157081	0.13061	0.179468	0.14261	0.202836	0.187394	0.4113654	0.8645953
180	0	-455.9772	-351.1079	-104.8693	19.96325	3.195767	0.0841591	0.00145203	0.451698	0.00689043	0.0465784	0.00141295	0.102705	0.00637734	0.00114264	0.234758	0.0710431	0.0255767	0.00309398	0.128634	0.0379883	0.227909	0.0337855	0.230088	0.00207161	0.00994161	0.000844756	0.816364	0.00713268	0.266571	0.00854271	0.117179	0.0529221	0.35959	0.049993	0.0127319	0.0780577	0.271744	0.0417243	0.737576	0.0153294	0.858805	0.000980132	0.00802614	0.0729904	0.289426	0.0596744	0.172904	0.199606	0.074521	0.296118	0.162226	0.125664	0.138804	0.124545	0.00647837	0.0250291	0.0125787	0.00395008	0.161121	0.211055	0.0172567	0.026914	0.104817	0.0761278	0.0861756	0.031457	0.00506358	0.1041314	0.1269039	0.0421847	0.0772131	0.188779	0.033657	0.0975762	0.0381521	0.0153289	0.0120258	0.132817	0.00269416	0.110633	0.00341505	0.0897592	0.117244	0.0385211	0.4558872	12	59.34722	0.05416845	0.403862	0.741822	1.08333	1.77099	0.162315	0.214141	0.178965	0.0615536	0.239938	0.143087	0.5827911	0.7822481
181	0	-435.8925	-365.9557	-69.93672	17.36377	3.27132	0.0823611	0.00240641	0.140576	0.0256702	0.0362869	0.00246796	0.00865559	0.00704821	0.0306056	0.170673	0.046579	0.0144208	0.0620745	0.00681262	0.0120479	0.171519	0.0115314	0.0129043	0.332229	0.0877947	0.011677	0.214236	0.123284	0.0508281	0.0300862	0.0423028	0.136904	0.0529604	0.13419	0.0140847	0.00477358	0.11067	0.150353	0.0222487	0.0205862	0.0108611	0.0930061	0.00723562	0.0388181	0.184101	0.0716171	0.223626	0.0366404	0.0314104	0.116547	0.0208066	0.0298553	0.050556	0.00647068	0.103814	0.0639151	0.212006	0.00475152	0.121027	0.202569	0.114292	0.0856677	0.12805	0.00472583	0.0386656	0.0743003	0.213619	0.05684376	0.005412081	0.071542	0.134188	0.0566806	0.102411	0.00802808	0.057486	0.045051	0.000515568	0.154941	0.0968605	0.12995	0.0238519	0.00688507	0.0296367	0.0819718	0.5596935	9	51.15379	0.08488489	0.40922	0.745524	1.08356	1.76169	0.12895	0.182033	0.1838	0.131826	0.236454	0.136937	0.5651056	0.9904229
182	0	-493.2903	-367.6028	-125.6875	17.23408	3.186015	0.160136	0.121117	0.806308	0.182425	0.14026	0.024281	0.182478	0.0782584	0.00218938	0.301819	0.555951	0.0605121	0.25936	0.146229	0.278023	0.293458	0.00585835	0.0558146	0.492653	0.0131199	0.0151762	0.109344	0.158342	0.00137008	0.0317297	0.0167029	0.395971	0.0810328	0.135035	0.0270863	0.111677	0.0173102	0.126025	0.543504	0.0872553	0.532257	0.0194125	0.316334	1.06739	0.414108	0.257557	0.634569	0.00326076	0.00942888	0.241306	0.0572391	0.0490084	1.3221	0.0983215	0.181402	0.171194	0.248057	0.0223998	0.130024	0.0802484	0.0346348	0.098344	0.208729	0.11338	0.00836793	0.0496261	0.160572	0.2454099	0.03704603	0.0481953	0.0805242	0.139263	0.0403197	0.00609935	0.0400163	0.0101791	0.000947273	0.167021	0.0607011	0.176474	0.0193601	0.0249007	0.141406	0.044593	0.5928953	13	56.41207	0.09541609	0.403159	0.741333	1.08329	1.77222	0.164681	0.131229	0.179056	0.114314	0.265573	0.145146	0.6299413	0.9411913
183	0	-431.6341	-361.4975	-70.13662	22.92794	7.800061	0.0438981	0.045783	0.267167	0.0141248	0.00124247	0.0143679	0.209824	0.00558021	0.0105062	0.127462	0.0775675	0.0907833	0.237573	0.03364	0.017489	0.00518627	0.00569226	0.220935	0.0378059	0.00374041	0.0114116	0.117648	0.0285527	0.0839612	0.0897078	0.00568	0.0490029	0.0288854	0.041511	0.0161531	0.0341668	0.0219742	0.0262311	0.128633	0.00373674	0.134421	0.163469	0.123493	0.24653	0.115787	0.00365194	0.160864	0.10992	0.0094725	0.0369519	0.0115361	0.0326467	0.199165	0.0757327	0.0591921	0.0318874	0.055796	0.0664771	0.10026	0.215507	0.026802	0.0211192	0.131627	0.135066	0.00633719	0.04108	0.00979335	0.07068082	0.01932051	0.0269219	0.17756	0.0215381	0.0648298	0.0568515	0.0421633	0.0183563	0.00427065	0.110615	0.0473198	0.162203	0.0246379	0.0972765	0.084054	0.0614025	0.4926656	12	54.80451	0.08121855	0.588502	0.850255	1.0771	1.48414	0.235346	0.171702	0.155325	0.098012	0.193427	0.146188	0.5119861	0.9622636
184	0	-431.4787	-352.2923	-79.18635	21.70251	5.709079	0.202095	0.014118	0.552962	0.00361326	0.0165945	0.0232183	0.0615097	0.0461692	0.0396885	0.166986	0.183391	0.215721	0.0222309	0.00863618	0.0876902	0.0618083	0.00376194	0.0608964	0.0575886	0.091471	0.00221981	0.0568298	0.00453952	0.104137	0.304574	0.0024832	0.0781642	0.232266	0.208093	0.0449324	0.0811478	0.0238194	0.00626143	0.200996	0.0171952	0.314711	0.0268914	0.0441351	0.077456	0.336298	0.0229107	0.154666	0.00801345	0.0257532	0.0528415	0.0647546	0.270849	0.0580516	0.184131	0.0177232	0.0397893	0.133468	0.0124859	0.0160425	0.209166	0.0940215	0.0301656	0.00354866	0.159383	0.195499	0.0457514	0.0254079	0.08281054	-0.07190183	0.0371158	0.125254	0.197197	0.0888147	0.0359392	0.0418707	0.0674429	0.00132128	0.0603877	0.0635667	0.128575	0.0127848	0.0293307	0.0967852	0.0136136	0.6405706	11	51.01589	0.07806678	0.529105	0.819185	1.0819	1.56981	0.10405	0.189997	0.165357	0.106457	0.267584	0.166555	0.5686688	1.126439
185	0	-439.1864	-363.9312	-75.25516	23.35028	2.946722	0.0200889	0.008792	0.115899	0.172478	0.183707	0.0226632	0.116643	0.00110664	0.0233119	0.513981	0.0144	0.0297544	0.0291555	0.0460312	0.0136101	0.0175237	0.00515778	0.0465363	0.021295	0.0224093	0.0298712	5.75513e-05	0.0511525	0.116371	0.0393835	0.06137	0.135687	0.00167757	0.156908	0.00919681	0.0641168	0.0232711	0.0108545	0.104988	0.151915	0.298465	0.0821424	0.0324992	0.0779825	0.293994	0.182747	0.360406	0.00440159	0.0148158	0.0100503	0.00810676	0.290803	0.158827	0.0198725	0.0513475	0.00434591	0.18074	0.00638192	0.0354714	0.263778	0.21277	0.0210625	0.0575041	0.226436	0.0219836	0.0118293	0.029583	0.07932259	0.01188523	0.0266935	0.0369453	0.201871	0.0870136	0.0856963	0.0306727	0.0220769	0.0826319	0.148137	0.0518413	0.0656594	0.014224	0.0221277	0.116894	0.0075153	0.469968	15	50.4407	0.1028292	0.385098	0.728535	1.08224	1.80413	0.112266	0.138042	0.249762	0.126681	0.248744	0.124505	0.4818532	0.9753343
186	0	-438.4772	-359.0549	-79.42232	20.65949	7.481401	0.0640356	0.0241394	0.367848	0.0105892	0.00494121	0.00615336	0.182245	0.00213905	0.0186832	0.575647	0.305671	0.0125914	0.00810729	0.0283169	0.0990099	0.0778014	0.0302055	0.0358344	0.0100802	0.0119017	0.00409188	0.0261995	0.160076	0.0780414	0.0529255	0.0015923	0.287752	0.067558	0.00687428	0.00708843	0.0360527	0.0423263	0.239129	0.1634	0.0972283	0.00403483	0.11227	0.0123039	0.0790997	0.0293226	0.200327	0.0332308	0.0257212	0.425964	0.0538782	0.0673598	0.0202808	0.0785234	0.0146642	0.0468071	0.0238218	0.0418439	0.0689807	0.0605057	0.000308901	0.410652	0.0447738	0.150318	0.141242	0.0139983	0.343056	0.0208593	0.08982734	0.08603487	0.0946018	0.0574197	0.0765066	0.0690068	0.0898979	0.0717204	0.0150281	0.00501757	0.126023	0.019859	0.247202	0.0184941	0.0381874	0.0304681	0.0405681	0.4090519	11	51.96744	0.09102898	0.580912	0.846456	1.07783	1.4948	0.114354	0.115814	0.203305	0.13881	0.247276	0.18044	0.4950868	0.8262226
187	0	-441.8778	-362.3695	-79.50837	14.27459	3.505862	0.0102841	0.0387197	0.15666	0.014741	0.0949271	0.00362686	0.31413	0.00827834	0.0317602	0.29152	0.0176469	0.015209	0.121942	0.0980616	0.0398378	0.216164	0.0687744	0.0780977	0.0133679	0.0993326	0.0254481	0.00686816	0.0254682	0.132086	0.0429938	0.0795121	0.153008	0.0563677	0.135772	0.00424067	0.0547643	0.0323659	0.249584	0.0304155	0.085783	0.0526655	0.252182	0.0162175	0.53268	0.217592	0.243228	0.0545033	0.0159231	0.174176	0.138106	0.111409	0.0875198	0.0632549	0.0181311	0.0599656	0.621482	0.0184444	0.152839	0.0660742	0.0167702	0.108676	0.0121856	0.132592	0.0561116	0.00219454	0.192865	0.0569522	0.1027876	9.10789e-05	0.10259	0.0248368	0.0808603	0.148006	0.0482522	0.0505908	0.03382	0.00372806	0.258269	0.0362496	0.0639053	0.0134953	0.0480556	0.0633664	0.0239744	0.3892145	14	50.01652	0.08747118	0.424969	0.756178	1.08408	1.73477	0.154275	0.107407	0.285525	0.139991	0.229529	0.0832725	0.3893056	0.999766
188	0	-423.083	-356.964	-66.11903	23.27764	5.216908	0.0154539	0.0020652	0.243232	0.00774368	0.161417	0.010155	0.011253	0.00110931	0.00652929	0.205476	0.0145411	0.0077374	0.0305107	0.0369895	0.0196488	0.00161775	0.00885196	0.0121343	0.173454	0.197372	0.000267846	0.286705	0.0367388	0.0923263	0.00465921	0.0210686	0.0243148	0.0696069	0.00381965	0.00461	0.052996	0.0318781	0.0414769	0.043812	0.061439	0.409572	0.160605	0.0417099	0.0179494	0.0962505	0.095876	0.169126	0.037691	0.00443092	0.016991	0.0632744	0.292294	0.0905034	0.0793629	0.0351347	0.0153263	0.03893	0.0537717	0.034068	0.00403501	0.0576677	0.0124015	0.0102485	0.0590051	0.284423	0.0400704	0.0148348	0.08019578	0.006972141	0.0733921	0.0696409	0.177759	0.0858758	0.0673951	0.0993438	0.0174849	0.00146915	0.129024	0.00360488	0.0712559	0.00565933	0.0173794	0.166291	0.0144252	0.5352518	9	50.72479	0.07012263	0.510844	0.808978	1.0829	1.59727	0.101344	0.17374	0.188828	0.0632349	0.383	0.0898522	0.5422239	0.9871416
189	0	-447.3844	-370.0599	-77.32445	17.25442	5.016725	0.124008	0.0177762	0.124379	0.0708369	0.0480371	0.0101781	0.0421096	0.0667387	0.0322427	0.390008	0.0674554	0.183442	0.0597131	0.174497	0.0721268	0.109153	0.0234468	0.056164	0.00972195	0.14214	0.0166857	0.0112064	0.0532623	0.0209336	0.0547458	0.141629	0.0348229	0.102966	0.00878248	0.0156118	0.125056	0.0353336	0.00698919	0.408417	0.00576929	0.141358	0.0800341	0.252784	0.0990992	0.313773	0.0585575	0.358984	0.0423703	0.0131063	0.130043	0.0924119	0.263595	0.0304188	0.0348867	0.106537	0.00867728	0.0919712	0.0149427	0.0589027	0.0711352	0.119361	0.0608449	0.404634	0.0536612	0.122744	0.0750239	0.00759595	0.09499194	0.01981139	0.0585987	0.114365	0.164056	0.0240018	0.00833297	0.0836508	0.017429	0.0150481	0.114816	0.0850461	0.124345	0.0167365	0.00482156	0.104859	0.0638932	0.4338786	15	58.14918	0.1166819	0.502771	0.80436	1.08327	1.6096	0.177475	0.16019	0.153445	0.135007	0.268539	0.105344	0.45369	0.9563328
190	0	-445.4767	-363.7063	-81.77041	18.01727	2.904045	0.0309347	0.0127003	0.621822	0.00312205	0.0159102	0.00922891	0.25558	0.0769719	0.0284282	0.272482	0.0338307	0.0318338	0.0372677	0.116578	0.00576611	0.00202899	0.0312066	0.00347655	0.08545	0.00673072	0.0381897	0.133911	0.0751199	0.00615082	0.00892633	0.114965	0.0110604	0.0820936	0.0118875	0.00762949	0.00841595	0.025622	0.304589	0.0351735	0.0386024	0.0218506	0.796865	0.219426	0.179222	0.00981811	0.195063	0.135754	0.126903	0.0515786	0.027908	0.0656389	0.0797712	0.0849712	0.0426747	0.381474	0.392472	0.0369673	0.00566815	0.0688093	0.0813662	0.143154	0.038487	0.105364	0.0971993	0.017315	0.0102839	0.0371292	0.07860238	-0.002499221	0.0426406	0.0398089	0.0833715	0.0303909	0.047082	0.0664661	0.00779771	0.0156347	0.176513	0.0548298	0.222064	0.0317273	0.0389729	0.135214	0.00748577	0.414943	12	53.84808	0.07442475	0.3817	0.726073	1.082	1.81023	0.18298	0.16515	0.177184	0.103383	0.193791	0.177512	0.4124438	1.00606
191	0	-413.3259	-364.9269	-48.39897	27.32203	2.13321	0.0178388	0.00515483	0.076257	0.0127455	0.000276974	0.0272115	0.00979821	0.015873	0.00885637	0.187269	0.0119297	0.00897391	0.00253565	0.059658	0.0493611	0.0546592	0.00364346	0.00373578	0.0029851	0.00527248	0.101317	0.0202529	0.0934233	0.000330189	0.0162803	0.111762	0.0225509	0.0430306	0.0117666	0.0338426	0.0152877	0.011886	0.00239041	0.0274551	0.00672646	0.00191823	0.0561394	0.0823761	0.0784807	0.25966	0.198162	0.0974767	0.0178922	0.0141043	0.154515	0.0487713	0.123375	0.0251244	0.0388135	0.000794043	0.041922	0.0367451	0.0117864	0.0102299	0.0210849	0.0947603	0.0505796	0.0113191	0.218675	0.0612309	0.00352422	0.00604652	0.03805758	-0.03739043	0.102319	0.0734797	0.0967439	0.0961891	0.00634451	0.0332139	0.0266137	0.0248332	0.165569	0.119713	0.074991	0.00269229	0.0146862	0.136787	0.025824	0.4066868	8	55.58026	0.06550787	0.308674	0.66847	1.07299	1.94986	0.128134	0.17794	0.259533	0.0565072	0.256129	0.121757	0.3692963	1.101248
192	0	-449.7875	-358.6455	-91.14208	11.71504	2.883014	0.0172267	0.0563788	0.450424	0.0323879	0.00423813	0.00053195	0.00564643	0.00859028	0.169474	0.30841	0.0936278	0.0275318	0.0768201	0.0145896	0.0595677	0.197062	0.00168301	0.401737	0.000429323	0.230941	0.0308371	0.0429054	0.00119324	0.00355589	0.0861378	0.103591	0.055199	0.164098	0.0884865	0.0086594	0.0366883	0.0112476	0.0550744	0.199114	0.0641015	0.3078	0.0221822	0.351603	0.0235264	0.405385	0.139165	0.183537	0.0359189	0.0318719	0.0417984	0.0993454	0.681142	0.00216474	0.94425	0.0052803	0.0347347	0.232559	0.0033072	0.0475534	0.496312	0.901131	0.0586214	0.00945625	0.0223147	0.0530429	0.0278601	0.0332306	0.1340123	0.0203947	0.0382174	0.0321406	0.161711	0.0446668	0.0433956	0.040622	0.0458059	0.00565632	0.149432	0.0510781	0.0750586	0.0394957	0.00246047	0.198412	0.0718477	0.5536674	12	53.67393	0.07035513	0.380004	0.724838	1.08187	1.81328	0.152571	0.0978713	0.207538	0.0660593	0.377296	0.098665	0.5740621	0.964473
193	0	-436.8306	-365.6565	-71.17408	22.49419	4.6028	0.0547645	0.00458524	0.239902	0.0421644	0.0106658	0.0225334	0.0237148	0.016042	0.0484395	0.352099	0.0448942	0.000849153	0.171371	0.0601431	0.0770679	0.00381852	0.0299191	0.0241953	0.04216	0.0298448	0.0932887	0.0567452	0.139545	0.0899103	0.0942276	0.106837	0.0757034	0.22167	0.0231156	0.0146884	0.0133081	0.173841	0.0134827	0.0167564	0.00102633	0.0323537	0.0270789	0.221751	0.0062882	0.141613	0.194822	0.106577	0.00610206	0.0302546	0.0905375	0.0662747	0.421467	0.188998	0.0386588	0.105695	0.0583083	0.16507	0.023277	0.0233264	0.0175359	0.0933648	0.0410017	0.215921	0.0359425	0.158597	0.0397752	0.0134289	0.09219783	0.03829967	0.0435068	0.0928133	0.0899963	0.0522253	0.0648928	0.0814326	0.0289742	0.0497259	0.122706	0.0524646	0.105868	0.00578748	0.053927	0.108513	0.0471663	0.6148059	10	50.41647	0.04917496	0.484695	0.793775	1.08392	1.63761	0.197856	0.173813	0.253706	0.0730066	0.222626	0.0789922	0.6531056	0.9413576
194	0	-439.5566	-360.1144	-79.44212	15.12095	4.419874	0.146487	0.00345941	0.308316	0.0228231	0.00805459	0.0515195	0.00232078	0.00283263	0.0120327	0.153236	0.0122926	0.0337395	0.340339	0.0145332	0.00383777	0.0704731	0.0198994	0.0708647	0.0047783	0.03864	0.00710642	0.0433838	0.0570896	0.00979693	0.00249607	0.00846955	0.00537493	0.0788058	0.225017	0.0587876	0.174949	0.0527799	0.004014	0.0590632	0.00271618	0.0982987	0.0402187	0.236023	0.0698054	0.122622	0.122456	0.112866	0.0193059	0.00283693	0.244934	0.0682787	0.652393	0.0200949	0.327116	0.00371171	0.0478606	0.243831	0.0862193	0.018572	0.551311	0.0520266	0.0456005	0.00276833	0.135643	0.153988	0.0238607	0.0147868	0.09153666	0.06468257	0.0699125	0.0376635	0.212956	0.122854	0.0802386	0.0393143	0.0206734	0.00855358	0.0546913	0.0333102	0.126916	0.00555747	0.000896253	0.166886	0.0195772	0.3317268	10	52.18649	0.1204183	0.476039	0.788582	1.08413	1.65124	0.14077	0.124385	0.229997	0.0834967	0.233848	0.187503	0.3964094	0.8368289
