Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-319.4655	-284.7161	-34.74947	5.670982	3.094742	0.101333	0.00353751	0.377459	0.0970259	0.358811	0.234496	0.0388652	0.00644095	0.393359	0.49463	0.912127	0.25438	1.06664	0.34381	0.211898	0.222199	0.278027	0.346201	0.133162	0.0452205	0.662811	0.0515982	0.342931	-0.209765	0.0400264	0.134774	0.000699691	0.027951	0.020708	0.00353928	0.0775907	0.0115636	0.253311	0.0425595	0.213803	0.101548	0.0191961	0.0493333	0.00339699	0.4922264	1	6.717439	0.128053	0.396461	0.736642	1.08295	1.78395	0.202312	0.312923	0.0977483	0.147643	0.170601	0.068772	0.2824614	1.742633
1	0	-320.8504	-280.1977	-40.65269	7.538608	2.172752	0.207697	0.0757846	0.841379	0.290219	0.209204	0.015794	0.2788	0.137299	0.391706	0.256441	0.209684	0.018055	0.410317	0.378745	0.0962527	0.0362146	1.39305	0.109036	0.372304	0.100437	0.0328824	0.417515	0.3419086	0.08857809	0.00686297	0.154118	0.00289993	0.00190276	0.0141088	0.00896494	0.374657	0.0152246	0.0333375	0.000744404	0.198434	0.0401413	0.0137235	0.13116	0.00372001	0.3095171	1	9.378412	0.1216632	0.313059	0.67221	1.07377	1.94096	0.227181	0.304289	0.1059	0.096444	0.130845	0.13534	0.3980951	0.7774952
2	0	-307.2993	-278.3354	-28.96394	7.58409	5.006116	0.312522	0.0897336	0.147823	0.251023	0.0686468	0.00890683	0.138477	0.0551525	0.322711	0.0880699	0.0896551	0.0508615	0.163237	0.0865499	0.224776	0.0385197	0.651325	0.439147	0.193953	0.188468	0.168346	0.230359	0.2340939	0.1503086	0.0251073	0.184105	0.0284164	0.0446688	0.0126118	0.0113364	0.132052	0.00254097	0.049033	0.0113615	0.343166	0.0063449	0.0112435	0.0931043	0.0449083	0.1260758	1	9.631666	0.2943187	0.502331	0.804107	1.08329	1.61027	0.211612	0.30563	0.10668	0.113452	0.141418	0.121208	0.2763844	0.4561611
3	0	-305.5059	-278.8734	-26.63252	8.857658	1.562516	0.378983	0.197592	0.237074	0.152106	0.0427439	0.00844733	0.0423214	0.0348596	0.606183	0.0266813	0.526652	0.0259993	0.204484	0.0819314	0.0992648	0.145942	0.0424964	0.097622	0.186412	0.0449575	0.000180982	0.113283	0.1620486	0.08883201	0.027279	0.158751	0.0355792	0.0402441	0.011451	0.0011818	0.123477	0.0155066	0.12827	0.0354977	0.252638	0.0269699	0.010587	0.0509757	0.0815914	0.4561832	0	12.60929	0.07758867	0.23482	0.598642	1.05389	2.11265	0.221981	0.364561	0.107823	0.085056	0.143054	0.0775249	0.5450152	0.83701
4	0	-332.9891	-287.619	-45.37014	8.753574	3.109146	0.57668	0.0994196	0.315009	1.4338	0.0116681	0.0206584	0.0112761	0.107526	0.978262	0.0299187	0.197739	0.0149615	0.273531	2.47499	0.497757	0.0341046	0.012721	0.114863	0.573333	0.69125	0.336962	0.568946	0.3023358	0.08101138	0.0171075	0.0593037	0.00825629	0.0964757	0.00997513	0.00417529	0.252795	0.0100628	0.108884	0.0499128	0.199874	0.0278713	0.0202308	0.0586127	0.0764627	0.5856499	2	9.331705	0.1111979	0.397533	0.737397	1.083	1.78206	0.174739	0.360184	0.170472	0.0867314	0.116938	0.0909357	0.6666612	0.8784819
5	0	-296.9276	-284.7002	-12.22743	9.0914	1.133981	0.132694	0.0534153	0.198483	0.0871197	0.0692886	0.00436459	0.0132327	0.042879	0.207197	0.048254	0.165176	0.135514	0.0388577	0.0954345	0.0777918	0.120946	0.0142653	0.146593	0.10033	0.0850942	0.0809944	0.217765	0.1079393	-0.1009164	0.0410747	0.0640477	0.0335483	0.128256	0.0390014	0.00208291	0.228076	0.00263269	0.0349983	0.00382891	0.134141	0.00530162	0.135379	0.138688	0.0089437	0.3261886	1	9.852958	0.04651432	0.162885	0.513624	1.01908	2.30441	0.16741	0.401215	0.155492	0.0554234	0.117634	0.102826	0.2252722	1.447976
6	0	-303.4867	-280.208	-23.27861	4.927099	1.781905	0.183231	0.249526	0.738515	0.063356	0.419608	0.037074	0.0154285	0.13069	0.206435	0.185691	0.163778	0.181164	0.400055	0.127019	0.387636	0.205443	0.206199	0.0872386	0.265938	0.158487	0.0468869	0.513225	0.2018884	-0.1446217	0.0246653	0.138767	0.00698222	0.0592215	0.0214144	0.00191072	0.203935	0.0189488	0.164331	0.00627697	0.117907	0.0271799	0.0936821	0.0411005	0.0736771	0.3960183	2	5.088635	0.144485	0.265774	0.629619	1.06343	2.04117	0.226658	0.334029	0.121847	0.0548708	0.128146	0.134449	0.2513967	1.575273
7	0	-297.9592	-280.2226	-17.73664	11.80261	1.740747	0.00560352	0.0459587	0.106897	0.687896	0.013837	0.00492113	0.039522	0.123404	0.363335	0.0182343	0.0254692	0.050546	0.0185989	0.00589097	0.060638	0.116724	0.113467	0.0352286	0.0450657	0.0696621	0.293264	0.052493	0.09157778	-0.04826613	0.0403943	0.115387	0.0183275	0.014063	0.0119685	0.00840878	0.0759707	0.00487302	0.210632	0.0489428	0.229229	0.0232632	0.0314573	0.112993	0.0540895	0.2587729	0	14.71984	0.04283932	0.260234	0.624273	1.06191	2.05359	0.199347	0.394724	0.105026	0.079217	0.131255	0.0904315	0.2105068	1.229285
8	0	-302.8161	-280.0439	-22.77214	7.913548	0.8825341	0.259095	0.163142	0.317926	0.401214	0.0245785	0.0154168	0.0257454	0.0498156	0.259685	0.027877	0.00017197	0.0865668	0.868904	0.0213832	0.121169	0.0795297	0.0492267	0.0461308	0.537825	0.019791	0.137125	0.00999467	0.1227286	0.1080757	0.00907845	0.103642	0.0117441	0.04947	0.0357708	0.00415496	0.192289	0.00577508	0.20131	0.00661927	0.207724	0.0445197	0.0308669	0.0904225	0.00661369	0.2369523	1	12.0147	0.06812708	0.112962	0.438357	0.97744	2.47124	0.150588	0.307975	0.151591	0.0992766	0.169857	0.120713	0.3450279	0.6867626
9	0	-315.3092	-279.1021	-36.20715	5.793433	1.812286	0.525113	0.217054	0.71169	0.363517	0.104642	0.0122338	0.14627	0.0687355	0.223693	0.284081	0.683977	0.0553349	0.263322	0.509375	0.159142	0.477177	0.232736	0.977496	0.520285	0.184452	0.0134954	0.454686	0.3836564	0.05788247	0.0208509	0.0719493	0.0241753	0.0280115	0.0115541	0.011797	0.398331	0.00592114	0.0334849	0.0460513	0.16931	0.000386834	0.0458407	0.117432	0.0149036	0.6211528	1	6.5799	0.1448151	0.269789	0.633443	1.0645	2.03227	0.25272	0.258345	0.116262	0.0421247	0.224023	0.106525	0.6790353	0.9147578
10	0	-331.09	-298.2432	-32.84682	5.368561	1.302718	0.0475681	0.251749	0.616599	0.491464	0.275955	0.00552677	0.366783	0.110609	0.860559	0.0683172	0.300611	0.259268	0.0692224	0.316959	0.473843	0.720343	1.77474	0.221215	0.559487	0.036445	0.282666	0.00460818	0.3211197	-0.09673861	0.0100689	0.122035	0.0727772	0.0650174	0.034371	0.03341	0.155731	0.00814244	0.0523863	0.021603	0.352493	0.0421602	0.0138151	0.0140232	0.0019663	0.4961022	1	7.309732	0.1486412	0.193176	0.552047	1.03638	2.2184	0.128345	0.387169	0.0869054	0.144041	0.141192	0.112348	0.3993636	1.242232
11	0	-307.6362	-282.0806	-25.55558	9.012059	2.159293	0.0738607	0.643873	0.116086	0.270193	0.22264	0.0255123	0.124178	0.00898349	0.58837	0.118378	0.133711	0.0538868	0.2455	0.125824	0.0137542	0.0280203	0.136275	0.467752	0.0391899	0.105608	0.0792077	0.226983	0.1982738	0.2268689	0.00880675	0.118159	0.00132345	0.0802973	0.0209163	0.00747256	0.0319829	0.00452733	0.159254	0.0530702	0.185868	0.090782	0.0541152	0.0950439	0.088381	0.1856795	2	10.0321	0.153829	0.311576	0.67095	1.07351	1.94397	0.195092	0.412525	0.106435	0.1033	0.124295	0.058353	0.4125484	0.4500792
12	0	-305.7019	-274.9381	-30.7638	5.456025	1.813417	0.19473	0.41198	0.89001	0.287558	0.217811	0.04812	0.0328132	0.0147227	0.735648	0.0230224	0.159297	0.0279197	0.636878	0.380302	0.777354	0.507827	0.450144	0.0565115	0.282811	0.330074	0.433421	0.185123	0.2588901	0.08496886	0.0250186	0.209747	0.0259497	0.0523373	0.043175	0.0166183	0.130035	0.00358497	0.206939	0.00576771	0.125346	0.0843593	0.0356128	0.0208006	0.0147086	0.2272276	1	5.510692	0.2255549	0.269937	0.633583	1.06453	2.03195	0.187642	0.404797	0.092637	0.084152	0.167405	0.0633664	0.3121965	0.7278353
13	0	-311.6946	-284.5028	-27.19178	12.06511	2.358009	0.0250497	0.0188129	0.297883	0.491138	0.108242	0.00317633	0.167014	0.00834158	0.38942	0.106733	0.133746	0.0887409	0.0321431	0.917162	0.0141152	0.119974	0.103924	0.0690023	0.034344	0.00769227	0.0316594	0.228614	0.1742933	0.02645012	0.00680875	0.141763	0.000723855	0.0201051	0.0254116	0.000412529	0.0241645	0.0307886	0.168987	0.0906089	0.21468	0.0568522	0.0324402	0.169394	0.0168603	0.2017783	0	12.62516	0.06708517	0.332568	0.68838	1.07682	1.90223	0.185373	0.426738	0.10187	0.110561	0.101848	0.07361	0.2282284	0.8841068
14	0	-311.2861	-288.0615	-23.22465	5.889158	1.308704	0.315706	0.0853345	0.420898	0.225905	0.0265608	0.021821	0.248809	0.0212896	0.264224	0.0260804	0.195329	0.0816308	0.00678891	0.0050548	0.0492341	0.0830465	0.412291	0.373363	0.221841	0.522321	0.174797	0.0513025	0.1468446	0.06606322	0.0159655	0.225247	0.00265165	0.0935334	0.00685744	0.00391837	0.156222	0.00707646	0.0108641	0.0112059	0.268222	0.000502952	0.0348424	0.157544	0.00534615	0.6749622	0	7.606207	0.1624964	0.194203	0.553275	1.03689	2.21563	0.152091	0.236579	0.101978	0.136333	0.183874	0.189145	0.7410254	0.9108489
