Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-244.8423	-250.4541	5.611767	2.378855	5.118957	0.00652584	0.0153254	0.0010665	0.0623829	0.0403084	0.0118992	0.00212172	0.0308711	0.0261328	0.0264422	0.0418126	0.0295344	0.021053	0.0295795	0.00305243	0.0811774	0.00146545	0.00338096	0.0442489	0.000708765	0.00451131	0.00125874	0.0260287	0.0362446	0.0431618	0.0573057	0.00184044	0.0159318	0.136638	0.00806892	0.00510092	0.00819036	0.0263488	0.0421682	0.0299533	0.00732142	0.00815592	0.0389707	0.000691969	0.0445815	0.00513711	0.000375349	0.007672	0.101382	0.00102466	0.0278685	0.00459717	0.0622092	0.02334925	-0.03734312	0.0330497	0.0373335	0.187101	0.00616754	0.0599664	0.129693	0.0778949	0.0121496	0.0429155	0.115952	0.0214836	0.0528527	0.0318589	0.174162	0.0174194	0.4802458	6	50.89762	0.0563364	0.506944	0.806756	1.08309	1.60321	0.220223	0.184173	0.10207	0.0738238	0.389792	0.0299177	0.4429027	1.084314
1100	-197.3799	-245.8615	48.4816	6.024477	2.486746	0.000838126	0.000975806	0.00307922	0.00234098	0.000480088	0.00128759	0.00118833	0.00131213	0.0141835	0.0136674	0.0154354	0.00653592	0.0163594	0.010157	0.0224412	0.0250538	0.0130688	0.000754121	0.000528691	0.00399336	0.000793781	0.00203941	0.0265271	0.00339247	0.00687892	0.0129846	0.0132086	0.00502444	0.00580997	0.0237625	0.00408414	0.0280894	0.0031547	0.0553011	0.0244651	0.0140939	0.0121809	0.014949	0.00420538	0.00482672	0.00100058	0.00159314	0.00893263	0.00180904	0.00172113	0.0164802	0.00676605	0.0116479	0.01290383	-0.04197378	0.0366874	0.0593206	0.171752	0.00040695	0.00247299	0.0700206	0.0834661	0.0263185	0.207539	0.00334593	0.0181653	0.207935	0.00639149	0.0918846	0.0142938	0.45906	6	50.28716	0.06573385	0.345196	0.698464	1.07848	1.87786	0.185431	0.162703	0.121562	0.109654	0.374402	0.0462478	0.4170862	1.100636
1200	-242.1394	-250.623	8.483649	2.574543	1.278732	0.0262462	0.0197088	0.0097533	0.00628907	0.0128361	0.0133123	0.0736641	0.000428265	0.0243121	0.0830215	0.0321482	0.00355236	0.0194209	0.00493751	0.0387458	0.00444051	0.0726022	0.0135274	0.00535966	0.0117621	0.0138142	0.00465949	0.00845192	0.0282814	0.0215372	0.0575342	0.0390347	0.062498	0.00916307	0.00629717	0.0193418	0.000469425	0.00352749	0.027039	0.000414583	0.0741056	0.156919	0.0391766	0.000688036	0.00224781	0.0111599	0.0216393	0.00325401	0.000371949	0.00253282	0.0431308	0.0320143	0.0773919	0.01988195	-0.02058766	0.03938	0.0123424	0.086015	0.00129932	0.0712788	0.0984901	0.104557	0.0779514	0.057909	0.149149	0.0132967	0.119471	0.0846325	0.078565	0.00566234	0.5439056	8	50.64028	0.08110484	0.189032	0.547042	1.03427	2.22965	0.244161	0.220245	0.108231	0.0812805	0.296553	0.0495293	0.5233179	1.039341
1300	-251.6461	-248.0429	-3.603181	3.377687	3.501079	0.0130026	0.0287204	0.0411705	0.00752712	0.00669397	0.00565538	0.0665552	0.0128243	0.109309	0.0121381	0.022158	0.198152	0.0113532	0.00879448	0.0348408	0.00359716	0.0224677	0.00174382	0.0370954	0.0130462	0.0249224	0.0223373	0.0312313	0.0316264	0.00409348	0.064024	0.0572614	0.0246556	0.00696575	0.0834104	0.0319112	0.0163388	0.0526131	0.00481939	0.00838057	0.0288921	0.0193951	0.000204523	0.126541	0.0808357	0.0132748	0.0123495	0.0213904	0.0172243	0.00705298	0.0444484	0.00743387	0.0671634	0.03592004	0.08227118	0.0236319	0.00424198	0.204285	0.00230885	0.144202	0.0226459	0.106944	0.0242452	0.0635729	0.086897	0.0118392	0.111225	0.0346134	0.139558	0.0197889	0.2783001	7	56.26205	0.09187685	0.42466	0.755972	1.08408	1.73529	0.183899	0.211441	0.164853	0.0606812	0.33887	0.0402564	0.3605712	0.771831
1400	-227.1617	-242.5071	15.34538	7.338572	4.618509	0.0216418	0.00534204	0.0443265	0.0270262	0.00145043	0.00925207	0.0281036	0.00286507	0.0357378	0.00132143	0.0143838	0.00388376	0.0208939	0.00107465	0.0462721	0.00284013	0.00149213	9.69079e-05	0.00731616	0.0241585	0.0109479	0.00519841	0.0127225	0.0373986	0.0125951	0.0153165	0.00373323	0.0869802	0.0082244	0.00840594	0.00430796	0.00291005	0.0316836	0.00230657	0.0360177	0.0184752	0.0648645	0.0606519	0.010742	0.0123311	0.00729425	0.0212437	0.00591361	0.0215726	0.02058	0.0296185	0.0201184	0.0117382	0.02764508	-0.03430681	0.0687145	0.060844	0.335972	0.0165347	0.0195818	0.0930548	0.0170505	0.0289656	0.055187	0.0250136	0.00144471	0.182342	0.00251158	0.08119	0.0115931	0.4041078	10	50.7369	0.08506075	0.485418	0.794205	1.0839	1.63648	0.08328	0.260607	0.104094	0.0838899	0.407802	0.060327	0.369801	1.092771
1500	-253.11	-244.4937	-8.616301	4.744296	4.577402	0.0195381	0.0129115	0.0844008	0.0121784	0.0105142	0.000806871	0.0464424	0.000951032	0.0135489	0.0516695	0.0844152	0.0486835	0.0048029	0.01995	0.00189657	0.0793053	0.0038012	0.0243152	0.0155147	0.02467	0.0152938	0.0353726	0.00437086	0.0322101	0.0689182	0.0276971	0.0108496	0.0324576	0.0831391	0.0308223	0.0190569	0.0146504	0.0252292	0.0609293	0.00997296	0.0132157	0.0218153	0.110685	0.0119168	0.0681925	0.0169083	0.112157	0.0229143	0.0256075	0.00974223	0.0122633	0.101067	0.0999994	0.04526992	0.03215336	0.0404744	0.0411353	0.17131	0.0134027	0.0181394	0.0511316	0.102746	0.0885474	0.0266368	0.0641048	0.0122916	0.0683662	0.0559394	0.0133009	0.232474	0.4513022	11	56.48208	0.06193414	0.483519	0.793074	1.08395	1.63946	0.14342	0.252821	0.171049	0.100026	0.209295	0.123389	0.4834555	0.9334926
1600	-256.0498	-252.356	-3.69387	2.990172	4.043769	0.0284496	0.0947349	0.0519588	0.0185686	0.0262491	0.0146295	0.0602137	0.00491357	0.0543776	0.0131714	0.042886	0.066542	0.0331344	0.0141843	0.0218771	0.00799902	0.0103102	0.0063113	0.0333404	0.00504856	0.10394	0.0166454	0.0380718	0.0443135	0.0594714	0.00736242	0.066157	0.0759581	0.0543819	0.0236049	0.0026371	0.00318988	0.102415	0.0300172	0.0114034	0.0240486	0.0653193	0.00340842	0.0195887	0.00192658	0.0677985	0.0343406	0.0583199	0.0324922	0.0472665	0.0305498	0.00958607	0.00441047	0.03895314	0.03190998	0.0799496	0.0305307	0.153143	0.000369021	0.00459156	0.112012	0.0603771	0.0395955	0.0962648	0.0886809	0.0194521	0.155082	0.0197551	0.0674335	0.0727628	0.5297361	7	57.26096	0.05357258	0.456751	0.776709	1.08439	1.68215	0.150004	0.131636	0.171474	0.0607185	0.42684	0.0593268	0.5616461	0.9431849
1700	-247.3311	-251.7449	4.413834	1.983974	2.679722	0.0544326	0.0182008	0.00523513	0.00885287	0.00512355	0.000303992	0.0175949	0.0178788	0.0939582	0.10998	0.0453181	0.0038844	0.000924899	0.00224195	0.0160516	0.111231	0.0918229	0.0280106	0.0467818	0.00656985	0.034861	0.0317831	0.00238104	0.0111392	0.000835619	0.00220014	0.0719526	0.029346	0.0698773	0.164013	0.0214067	0.0235894	0.0850214	0.00458822	0.037507	0.00110404	0.0100475	0.0467096	0.00324698	0.0012512	0.00277455	0.0368823	0.0054996	0.0157453	0.0292594	0.00838925	0.0488408	0.00538806	0.03006854	-0.03535867	0.0981131	0.0268906	0.214185	0.00323862	0.0481617	0.145821	0.0786227	0.0303494	0.0817844	0.0837558	0.0139548	0.0524674	0.0229929	0.0764157	0.0232475	0.3882812	10	62.28513	0.08205917	0.36286	0.712097	1.0804	1.84464	0.189856	0.154794	0.101156	0.119809	0.351857	0.0825276	0.3529225	1.100188
1800	-232.259	-241.5575	9.298503	3.847091	3.629134	0.0212554	0.0243383	0.0180234	0.0353241	0.00464574	0.000460603	0.0583795	0.0133687	0.0329055	0.0242501	0.0814852	0.0292227	0.00659813	0.0440228	0.00619439	0.063872	0.0657993	0.00179295	0.00395101	0.0370353	0.0235061	0.027524	0.0164979	0.0178205	0.079622	0.0137771	0.108695	0.000923428	0.00594197	0.0240556	0.051224	0.0311229	0.0130626	0.038289	0.00258359	0.0481928	0.00777622	0.0188645	0.0231133	0.0253621	0.0285759	0.0608979	0.00740351	0.000234999	0.0281411	0.000686928	0.0760105	0.0490629	0.03388593	-0.04017312	0.075073	0.0645557	0.156136	0.000734115	0.0992694	0.110633	0.122975	0.040989	0.0310712	0.140937	0.00617218	0.0902639	0.0144735	0.0388793	0.00783733	0.4444799	11	54.52327	0.07703161	0.432751	0.761322	1.08425	1.72168	0.181076	0.18663	0.144291	0.0776967	0.372594	0.0377112	0.4043067	1.099363
1900	-238.94	-248.5408	9.600765	2.64692	3.690212	0.115047	0.00889612	0.0411172	0.0123816	0.00636225	0.000118379	0.0519984	0.00562803	0.0114086	0.00730351	0.0932444	0.00669109	0.00534353	0.0187838	0.0266495	0.0713679	0.00815699	0.00204939	0.00202571	0.00514816	0.00650032	0.0237667	0.0354171	0.00132959	0.00742103	0.00580645	0.034782	0.00111306	0.00133851	0.067224	0.0300394	0.118226	0.0105309	0.0259092	0.0562858	0.0182694	0.0299833	0.00506878	0.0242393	0.0111368	0.076917	0.115563	0.00299569	0.00483351	0.0241791	0.0154274	0.0105437	0.0095203	0.02623551	-0.01148482	0.114954	0.00448426	0.185858	0.011695	0.00188443	0.121035	0.00541073	0.00913579	0.1016	0.149397	0.00323354	0.134387	0.0386279	0.0705976	0.0476991	0.3942277	8	54.44223	0.08583659	0.43649	0.763766	1.08431	1.71544	0.172941	0.223367	0.14985	0.0716276	0.287708	0.0945061	0.3827429	1.030007
2000	-213.0632	-239.9811	26.91786	3.994558	3.156025	0.00675246	0.000876523	0.000147019	0.00523554	0.000710872	0.00121276	0.00646895	0.0131703	0.0182602	0.0155261	0.0342456	0.00686289	0.0013849	0.0340647	0.00796939	0.04868	0.0217062	0.0156044	0.00794678	0.00814974	0.023567	0.0169141	0.00424981	0.0132122	0.0115665	0.00231828	0.0668204	0.00327031	0.00154193	0.0353281	0.0155953	0.149394	0.009643	0.0114176	0.0168056	0.00233382	0.0161483	0.00751678	0.0055229	0.0443211	0.0231844	0.0196565	0.0150192	0.0108645	0.000307614	0.0291865	0.00748497	0.01068	0.02088802	0.02797366	0.0668005	0.0531977	0.322846	0.00285757	0.00209895	0.0994055	0.10536	0.0297659	0.0267446	0.0277652	0.0138924	0.130471	0.00224462	0.108477	0.00807278	0.3466981	9	51.09055	0.03689966	0.400983	0.739816	1.08319	1.77602	0.125846	0.195541	0.168457	0.0763303	0.381597	0.0522277	0.3746718	0.9253382
2100	-255.0066	-243.7818	-11.22487	1.72782	3.252697	0.0716396	0.0200894	0.0203755	0.0614209	0.0178342	0.039028	0.29918	0.0164792	0.0163234	0.0258359	0.296504	0.0194371	0.00388839	0.0283166	0.00319607	0.119609	0.0377087	0.00264093	0.107878	0.017335	0.000622016	0.0243289	0.0091881	0.00291204	0.0224743	0.0310364	0.0198466	0.0372497	0.0439384	0.105136	0.0060397	0.0455302	0.0465501	0.0114325	0.00504232	0.000171651	0.0612492	0.0920649	0.000900238	0.183753	0.0552635	0.0618671	0.0629335	0.0576971	0.0377671	0.054894	0.00993108	0.0155862	0.04528838	-0.02929554	0.02491	0.03753	0.105596	0.0106398	0.0201778	0.106825	0.0147413	0.0157978	0.0647302	0.145338	0.00156373	0.151679	0.00535989	0.274159	0.0209526	0.3784763	10	50.74334	0.0969761	0.407913	0.744624	1.08351	1.76395	0.186471	0.241073	0.100556	0.0618906	0.332438	0.0775721	0.3491807	1.083898
2200	-234.2056	-248.6171	14.41146	2.298558	3.433045	0.0131193	0.000880158	0.00981993	0.0731944	0.000436718	6.2983e-05	0.000993817	0.0126819	0.00789586	0.0243876	0.1087	0.00281913	0.021324	0.048857	0.0695354	0.0886758	0.013782	0.00319157	0.00120991	0.00131983	0.00892301	0.0569065	0.0300527	0.0107672	0.00377446	0.00476555	0.0294098	0.0101507	0.0119901	0.0442337	0.0134212	0.158369	0.0143939	0.0116186	0.0097597	0.0331125	0.0284087	0.0281666	0.00241825	0.0282266	0.0510042	0.0763799	0.0747894	0.0895731	0.031293	0.00531081	0.00297699	0.00434564	0.02863175	-0.001287725	0.0411241	0.0276685	0.311378	0.00407514	0.0337902	0.0453477	0.066539	0.0117055	0.0498374	0.111319	0.00819048	0.226088	0.00303808	0.0454112	0.0144873	0.4260417	8	51.20837	0.1138094	0.420216	0.752998	1.08395	1.74283	0.168776	0.2335	0.2107	0.0233007	0.295345	0.068378	0.424754	1.003032
2300	-284.886	-254.3409	-30.54512	2.579397	1.751188	0.139753	0.0040209	0.00485098	0.00571346	0.020834	0.00227149	0.0128768	0.016796	0.0323583	0.00927594	0.0523231	0.0153287	0.0147464	0.0214038	0.00170337	0.173067	0.0439738	0.00871065	0.00264046	0.058086	0.149837	0.0012091	0.038512	0.0508155	0.0598665	0.00291853	0.0222982	0.0984079	0.0174039	0.054451	0.00851597	0.0739875	0.0487709	0.0197932	0.0402551	0.0307963	0.00386975	0.00152742	0.018877	0.254932	0.177669	0.283489	0.073692	0.0238182	0.191758	0.194459	0.100706	0.00765519	0.0606554	0.02517377	0.0387034	0.0234544	0.128289	0.000745939	0.00399418	0.248547	0.0499765	0.0661616	0.0506185	0.0623189	0.00910181	0.225474	0.0156517	0.0642363	0.012726	0.4707339	11	67.70536	0.05573716	0.26165	0.625647	1.06231	2.0504	0.153981	0.161501	0.167773	0.118697	0.314763	0.0832846	0.4959077	0.949237
2400	-255.9978	-252.7488	-3.248923	1.76104	1.251144	0.0399472	0.0227625	0.0112277	0.00827476	0.0500269	0.0205021	0.110771	0.0451192	0.109816	0.0594618	0.0486763	0.0200674	0.029239	0.0303729	0.102194	0.00809514	0.038763	0.00789666	0.000186107	0.00267944	0.0293128	0.0121212	0.0109154	0.0193635	0.051706	0.0219632	0.110634	0.000528116	0.0224332	0.000182385	0.0216622	0.00784054	0.0579436	0.0133599	0.0030544	0.0589477	0.145097	0.00370868	0.0110334	0.0132942	0.0959165	0.000657598	0.0840383	0.00467794	0.0290733	0.0269661	0.050535	0.0251774	0.0337008	-0.1017545	0.0458033	0.0874174	0.0641745	0.00109851	0.00210839	0.0664406	0.175399	0.00708127	0.0784149	0.0201816	0.0137902	0.294426	0.00155195	0.0563935	0.0857185	0.4698297	8	50.71692	0.06201638	0.184199	0.541111	1.03172	2.24297	0.234741	0.261554	0.0930589	0.0981548	0.259257	0.0532353	0.3680751	1.27645
