Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-869.2233	-570.4106	-298.8128	14.85492	2.919801	0.01531715	0.0004486672	0.055718	0.00832902	0.152922	0.109007	0.099802	0.0149879	0.116427	0.0930046	0.0200971	0.0212454	0.0183209	0.0388202	0.0389012	0.112078	0.10034	0.2866641	16	81.56646	0.07392661	0.382961	0.726989	1.08209	1.80796	0.184796	0.226745	0.242493	0.140949	0.101416	0.103601	0.2871128	0.9984373
1	0	-866.9989	-573.7388	-293.2601	16.10702	4.270483	0.01498761	-0.01332529	0.0497723	0.0161127	0.143081	0.025498	0.00446743	0.00253065	0.0227269	0.0821928	0.096974	0.0125985	0.0589023	0.0759377	0.0733223	0.23554	0.100344	0.4454795	13	74.78862	0.04011154	0.468631	0.784072	1.08427	1.66303	0.244144	0.173614	0.20436	0.15669	0.125186	0.0960059	0.4321542	1.030835
2	0	-854.7157	-567.3015	-287.4142	16.07251	1.201552	0.01611818	0.008967767	0.0548025	0.00971934	0.107207	0.0527621	0.00251982	0.0165751	0.0715606	0.0797336	0.0355034	0.0254912	0.0208278	0.125687	0.0765251	0.0672982	0.253788	0.3450838	19	87.74122	0.04218629	0.175334	0.529953	1.02675	2.26796	0.194928	0.2078	0.230286	0.138023	0.154241	0.0747205	0.3540516	0.974671
3	0	-854.8072	-575.0466	-279.7606	10.69097	2.597975	0.01733643	-0.0258726	0.0162611	0.00269912	0.140473	0.0668377	0.0161324	0.00507007	0.0451984	0.0682116	0.0625711	0.036816	0.0419288	0.109444	0.0384487	0.184651	0.165258	0.3423743	19	70.33099	0.06701737	0.355553	0.706522	1.07966	1.85827	0.184871	0.241274	0.241023	0.140708	0.124379	0.0677451	0.3165017	1.081746
4	0	-866.4507	-564.5295	-301.9211	13.60504	1.82934	0.01156677	-0.003677929	0.0295496	0.00359637	0.161447	0.03039	0.0502613	0.00356047	0.0576351	0.0621552	0.145029	0.00450477	0.0270676	0.0813609	0.118048	0.0982522	0.127143	0.4124594	14	80.83365	0.02665473	0.272015	0.635546	1.06507	2.02737	0.216966	0.253401	0.252606	0.0932767	0.121046	0.0627047	0.4087815	1.008997
5	0	-873.4713	-564.2352	-309.236	13.55271	3.970621	0.01261909	0.02643603	0.0172381	0.0124522	0.155721	0.0706609	0.062374	0.0124544	0.033192	0.0538376	0.0850391	0.0532326	0.0294401	0.135507	0.0332999	0.0991675	0.146383	0.2364927	18	88.66897	0.03363484	0.452741	0.774187	1.0844	1.68867	0.158812	0.286599	0.21922	0.100983	0.171049	0.0633376	0.2629287	0.8994555
6	0	-873.9792	-572.1749	-301.8043	11.73166	2.770901	0.01234256	-0.04425247	0.0235755	0.00332745	0.0713373	0.0331405	0.0487012	0.0034131	0.0583672	0.0435713	0.0696661	0.0671298	0.0208024	0.186486	0.0274656	0.179617	0.163399	0.5054075	13	82.79251	0.04032611	0.370723	0.717999	1.08112	1.83015	0.213185	0.222297	0.271954	0.0947338	0.143736	0.054095	0.461155	1.09596
7	0	-858.5254	-575.1177	-283.4077	16.29413	2.854205	0.01483632	0.01035185	0.0618296	0.000178397	0.201476	0.0546522	0.0410715	0.0240308	0.0431704	0.0460238	0.0193237	0.0898798	0.0573102	0.063255	0.0941545	0.0797702	0.123874	0.3395902	17	73.37743	0.04579386	0.377659	0.723122	1.08169	1.81752	0.185225	0.236394	0.164491	0.161243	0.146586	0.106061	0.349942	0.9704184
8	0	-872.2928	-585.8054	-286.4875	12.40531	2.546322	0.02069859	0.008088263	0.0169672	0.00498827	0.0519339	0.0399965	0.0666921	0.0148739	0.05693	0.0361574	0.00720623	0.105471	0.0551022	0.108022	0.0431119	0.189606	0.202942	0.4207042	18	74.89883	0.06389868	0.350805	0.702851	1.07913	1.86721	0.193162	0.229263	0.178193	0.164108	0.128597	0.106678	0.4287924	0.9811371
9	0	-849.6562	-562.9735	-286.6827	11.53842	1.927827	0.0168187	-0.01593544	0.0172895	0.0225069	0.154154	0.0393398	0.0415134	0.0214917	0.0885224	0.0516351	0.0473633	0.0526623	0.015969	0.105424	0.0300335	0.175684	0.136411	0.2679276	18	84.3344	0.05433008	0.284504	0.647113	1.06807	2.00031	0.163368	0.245225	0.213567	0.108156	0.18032	0.0893644	0.2519921	1.063238
10	0	-861.5427	-579.2836	-282.2591	12.47609	5.345086	0.018406	-0.03822421	0.0331055	0.0100534	0.0742373	0.0676165	0.0278693	0.0462941	0.0446479	0.0746596	0.0429868	0.0546294	0.0144574	0.0546838	0.0593708	0.255602	0.139786	0.4674281	18	69.75771	0.04544891	0.515808	0.811785	1.08265	1.58975	0.263613	0.159028	0.126132	0.172232	0.145737	0.133259	0.4292039	1.089058
11	0	-874.1335	-588.9821	-285.1514	9.719767	1.923285	0.01793044	0.03112322	0.0319733	0.0173797	0.101803	0.0289782	0.0227362	0.0034886	0.0555491	0.0712305	0.0775736	0.0937753	0.0351362	0.0963113	0.0414542	0.255097	0.0675141	0.3442047	15	69.63176	0.06634154	0.283942	0.6466	1.06795	2.00151	0.186887	0.256204	0.155046	0.13742	0.144037	0.120407	0.3753279	0.9170773
