Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-563.9557	-498.1853	-65.77035	22.51787	4.850266	0.404125	0.197175	0.0527288	0.202085	0.0915819	0.0515988	0.0967129	0.0517007	0.159311	0.00293553	0.0522458	0.00220594	0.102562	0.256657	0.0941798	0.254944	0.20077	0.0069323	0.00895555	0.0375348	0.108196	0.432716	0.258017	0.100162	0.0102145	0.349832	0.0109794	0.00512561	0.14488	0.0148527	0.157578	0.0506806	0.195487	0.0026651	0.0517164	0.251595	0.0209477	0.0276145	0.1152209	-0.05229799	0.00500413	0.101046	0.109853	0.0558357	0.116816	0.0318759	0.0265965	0.0297081	0.0648714	0.0189319	0.316052	0.0411845	0.0457476	0.0232628	0.0132155	0.3929779	4	34.23774	0.05011805	0.495737	0.800282	1.08355	1.62043	0.11588	0.0896905	0.0867482	0.353485	0.129486	0.22471	0.3406799	1.153511
1100	-586.9697	-513.6361	-73.33364	33.05563	1.919866	0.071474	0.121007	0.138239	0.365575	0.143494	0.122365	0.152032	0.06255	0.0961915	0.00289095	0.0111572	0.26922	0.0997231	0.0190289	0.00677828	0.151825	0.0464484	0.0697391	0.0700172	0.00676457	0.0601254	0.0518335	0.23248	0.0199821	0.189908	0.629006	0.309204	0.0145143	0.133495	0.722991	0.0640525	0.043789	0.27603	0.430637	0.0201106	0.0952122	0.617756	0.142211	0.1348604	-0.02031752	0.0448619	0.0575785	0.137594	0.0184714	0.0839825	0.0215446	0.0117676	0.0229882	0.0580991	0.179622	0.254974	0.0475286	0.00747341	0.0494664	0.00404782	0.3357244	2	33.12033	0.04052493	0.283518	0.646213	1.06785	2.00242	0.105587	0.144312	0.1012	0.213743	0.161899	0.273257	0.3154069	1.064417
1200	-581.3836	-492.0949	-89.28865	25.17674	5.609391	0.274473	0.197797	0.952061	0.403636	0.530385	0.12087	0.525533	0.454055	0.248459	0.0220109	0.045698	0.377425	0.441319	0.0858319	0.291155	0.00367697	0.0724951	0.0546168	0.704824	0.00267741	0.38189	0.0943197	0.199444	0.0293534	0.0614229	0.233337	1.08518	0.113749	0.0985824	0.240699	0.064127	0.0436904	0.462659	0.517482	0.159965	0.857869	0.328182	0.0296475	0.2562667	0.118303	0.050518	0.134219	0.0739696	0.0116666	0.10535	0.0045147	0.0107935	0.0126976	0.0621531	0.0405564	0.179463	0.115472	0.142261	0.0469739	0.00939194	0.2714526	4	26.76007	0.08038643	0.525575	0.817237	1.08211	1.57508	0.106543	0.143987	0.0853821	0.29593	0.138171	0.229987	0.3897556	0.6964687
1300	-592.6272	-501.6856	-90.94155	22.81674	2.385305	1.07455	0.0880277	0.020997	0.477006	0.420841	0.0614804	0.477097	0.329019	0.502052	0.0327686	0.0113052	0.370248	0.330927	0.649739	0.15343	0.10975	0.081918	0.00162456	0.330482	0.0302119	0.140556	0.054055	0.134083	0.0184357	0.188181	0.0647642	0.206809	0.319967	0.0855937	0.262228	0.897128	0.104806	0.328016	0.825219	0.0901549	0.66588	0.299597	0.266605	0.2352854	-0.06628862	0.0863243	0.00937519	0.0620366	0.0627015	0.142605	0.0374444	0.00143036	0.00367325	0.0118033	0.0442606	0.339559	0.087875	0.0549237	0.0280308	0.0279567	0.2439434	5	37.50003	0.07935576	0.335306	0.690592	1.0772	1.8969	0.133641	0.146548	0.107553	0.271925	0.156792	0.183542	0.1776547	1.373132
1400	-595.7776	-516.0692	-79.70831	7.395788	3.006819	0.0312606	0.0557229	0.157636	0.271161	0.0781109	0.169547	0.0480986	0.196003	0.0937846	0.160241	0.0227399	0.246615	0.0765638	0.132224	0.122479	0.0591466	0.0371666	0.0616078	0.0077638	0.116819	0.00773487	0.564001	0.186518	0.102815	0.142124	0.433896	0.268221	0.523969	0.324786	0.242026	0.222713	0.148765	0.194026	0.0176871	0.559427	0.0170279	0.0635696	0.287833	0.122957	-0.003823066	0.104303	0.0447997	0.128822	0.00111611	0.102862	0.105617	0.00676564	0.00427464	0.0377484	0.115991	0.112709	0.012014	0.11323	0.075939	0.0338091	0.4247568	2	38.40008	0.05382636	0.389789	0.731905	1.08255	1.79576	0.0941181	0.0975628	0.116388	0.327263	0.172067	0.192602	0.4209338	1.009082
1500	-589.7176	-508.8128	-80.90476	7.91284	3.087322	0.392486	0.330535	0.216228	0.156552	0.158707	0.237785	0.1204	0.080186	0.155728	0.0807525	0.0669156	0.154726	0.102778	0.0164862	0.074276	1.10286	0.0130083	0.112112	0.000987622	0.147338	0.129116	0.661672	0.0498967	0.99249	0.0709344	0.145856	0.0444893	0.338091	0.613737	0.17339	0.0727084	0.191136	0.503644	0.171236	0.0398791	0.122974	0.00752701	0.294653	0.2175603	0.1029161	0.0557957	0.191744	0.055494	0.0307874	0.164315	0.103148	0.0105305	0.000929538	0.00319328	0.0761741	0.066107	0.208985	0.0156133	0.0154022	0.00178072	0.2908532	3	32.77832	0.09507213	0.395906	0.736251	1.08291	1.78493	0.134758	0.181097	0.0858947	0.275098	0.199382	0.12377	0.3937693	0.7386386
1600	-578.4291	-505.5747	-72.85438	27.10793	6.629248	0.0913951	0.200795	0.00606744	0.566924	0.248571	0.0776959	0.0661083	0.0918996	0.0767062	0.213596	0.0378874	0.0396986	0.178554	0.0915233	0.219526	0.13341	0.0930263	0.0402322	0.234987	0.0120737	0.364841	0.00836416	0.113391	0.0356481	0.0501635	0.0767854	0.23199	0.168801	0.168051	0.680773	0.222437	0.184983	0.448597	0.0890764	0.213066	0.0148533	0.0457055	0.0228046	0.1597623	0.01292589	0.0689018	0.127612	0.0484698	0.0135098	0.0540593	0.11346	0.00459643	0.032596	0.010881	0.0830522	0.2352	0.0564632	0.0740209	0.0281083	0.0490692	0.3185426	3	30.74891	0.06613814	0.558295	0.834845	1.07982	1.52704	0.144206	0.113191	0.132013	0.281961	0.127279	0.20135	0.3314684	0.9610042
1700	-554.3501	-500.1762	-54.17394	28.77524	4.249867	0.0601136	0.208317	0.041975	0.0860392	0.153909	0.0388644	0.0776197	0.140641	0.0527145	0.164148	0.0286039	0.0128899	0.00575144	0.0102865	0.0206488	0.59416	0.00928917	0.219282	0.0111553	0.00044387	0.0523175	0.261001	0.0161627	0.213685	0.131222	0.058835	0.0836982	0.195699	0.043558	0.259106	0.0144082	0.0311226	0.1817	0.0463358	0.0230349	0.156633	0.0502113	0.189806	0.1052436	0.03377031	0.0737725	0.0439343	0.0415396	0.0204393	0.131513	0.00901591	0.00969928	0.004124	0.0150943	0.00451086	0.293382	0.183673	0.0931671	0.0479339	0.0282007	0.2220457	4	31.55284	0.05978497	0.467583	0.783429	1.08429	1.6647	0.124009	0.126518	0.0735775	0.349242	0.134233	0.19242	0.2558161	0.8679899
1800	-589.4026	-492.1096	-97.29298	36.64233	5.40069	0.000626127	0.200362	0.270608	0.504135	0.198896	0.0578055	0.0256018	0.13372	0.113702	0.534528	0.0103251	0.0676198	0.197104	0.229306	0.132998	0.538939	0.171594	0.424996	0.168545	0.00362096	0.570237	0.00624267	0.0206497	0.0356772	0.492598	0.239985	0.104342	0.027261	0.990132	0.203859	0.0905763	0.162651	0.863435	0.324416	0.521102	0.341848	0.0809482	0.101485	0.2602849	0.02108474	0.0717621	0.105764	0.0630653	0.000350271	0.0528151	0.0443438	0.00455118	0.000516354	0.0426128	0.2726	0.275875	0.0347335	0.00859697	0.0214171	0.000996378	0.4625038	2	40.58921	0.06046397	0.517914	0.812969	1.08254	1.58657	0.103123	0.0796951	0.098962	0.370293	0.166729	0.181198	0.4835886	0.9563994
1900	-554.4583	-485.2735	-69.18477	47.96968	4.516396	0.0744122	0.0682392	0.015028	0.215185	0.11933	0.0547516	0.071198	0.101442	0.0936639	0.135808	0.0396005	0.119628	0.128469	0.0070734	0.143229	0.157394	0.0862357	0.101806	0.0861677	0.00440452	0.0152905	0.0076968	0.0826731	0.106722	0.163766	0.107767	0.322575	0.0268084	0.245696	0.126318	0.0475949	0.152497	0.0472167	0.0489796	0.142383	0.148276	0.0297553	0.0224418	0.089083	0.02520462	0.0542678	0.128263	0.0727119	0.00120594	0.123456	0.0707885	0.00412312	0.0174302	0.0374135	0.0441826	0.226108	0.0792571	0.105684	0.0314426	0.00366605	0.1921316	2	50.4988	0.04068512	0.480661	0.791365	1.08403	1.64395	0.119774	0.101303	0.110347	0.312414	0.180347	0.175815	0.2173362	0.8840293
2000	-565.8855	-506.8968	-58.98875	24.47026	2.70903	0.370401	0.134359	0.0412576	0.165435	0.0876865	0.0721499	0.249908	0.303374	0.0107667	0.043778	0.025187	0.143542	0.06595	0.1434	0.0342957	0.0691205	0.0237205	0.355431	0.0727687	0.00478507	0.082196	0.0362299	0.0129952	0.0399909	0.499952	0.273381	0.19175	0.021413	0.620709	0.0107705	0.139589	0.088273	0.144339	0.0346971	0.0869163	0.178643	0.138314	0.121514	0.1075365	0.04446064	0.0400194	0.0547669	0.0751209	0.00511046	0.0567913	0.0197295	0.00483045	0.0438779	0.00889083	0.0276131	0.251823	0.180496	0.12472	0.0512871	0.0549225	0.2771161	6	27.98134	0.07597329	0.365419	0.714029	1.08065	1.83991	0.120553	0.17205	0.111098	0.24876	0.155158	0.192381	0.3215768	0.8617418
2100	-585.3921	-506.1365	-79.25565	28.13974	3.667933	0.229903	0.0723535	0.341253	0.435194	0.565206	0.058659	0.26532	0.0111961	0.0150305	0.121822	0.021011	0.0298973	0.732066	0.0036332	0.0319868	0.297829	0.0186685	0.0351083	0.0518929	0.0212438	0.26426	0.136405	0.177866	0.238161	0.336996	0.355838	0.316115	0.034728	0.656047	0.0761877	0.124516	0.149017	0.526787	0.0871342	0.0893726	0.0494475	0.0150771	0.392592	0.1707049	0.02578828	0.0104174	0.0406821	0.0359975	0.0145208	0.113714	0.0218462	0.0213409	0.0275069	0.0481132	0.327847	0.158504	0.0874335	0.0606002	0.0175832	0.013894	0.2914122	3	28.17731	0.119144	0.435135	0.762882	1.08429	1.7177	0.130566	0.0841956	0.0699142	0.285237	0.113023	0.317064	0.3172005	0.9187004
2200	-569.1155	-496.4908	-72.62472	21.09974	5.518318	0.549847	0.220045	0.0550186	0.024109	0.114957	0.350814	0.244875	0.210073	0.00501847	0.138845	0.32132	0.00621685	0.0765745	0.233551	0.158429	0.454232	0.016479	0.0441809	0.0159105	0.25787	0.261431	0.0201959	0.00557195	0.0078442	0.061604	0.559652	0.103173	0.0309612	0.744659	0.225006	0.0493045	0.599566	0.337517	0.128173	0.0856083	0.284488	0.196558	0.00959279	0.2108108	-0.03002275	0.0825993	0.137056	0.0762482	0.0405014	0.183353	0.0537455	0.00377141	0.0210454	0.0269581	0.00225731	0.171144	0.100177	0.0639136	0.0371665	6.37626e-05	0.32755	5	26.64528	0.08485049	0.522278	0.815407	1.0823	1.58001	0.086933	0.0978009	0.0793181	0.436211	0.130735	0.169002	0.2975273	1.100908
2300	-572.7618	-503.8852	-68.8766	9.565578	4.332002	0.124919	0.0380008	0.262831	0.0306285	0.0541331	0.434284	0.0218762	0.100993	0.000928798	0.113759	0.0552403	0.536083	0.100704	0.145789	0.126443	0.270505	0.010831	0.148099	0.00386525	0.110665	0.0378758	0.0124185	0.0120537	0.0319637	0.0134871	0.998656	0.0129256	0.119029	0.0520378	1.20279	0.398156	0.119123	0.229205	0.131629	0.186029	0.0831307	0.0741381	0.284801	0.2226653	-0.04779031	0.0710322	0.227511	0.0963839	0.00475974	0.060258	0.0599775	0.0361887	0.00488658	0.0241603	0.0639999	0.169557	0.109057	0.0215783	0.045363	0.00528611	0.3526699	4	34.47548	0.09284889	0.47172	0.78596	1.08422	1.6581	0.0870244	0.113088	0.109314	0.291669	0.231969	0.166936	0.3048796	1.156751
2400	-562.8835	-490.8726	-72.01087	27.73326	6.617845	0.0506872	0.0705961	0.0980953	0.273002	0.0325318	0.139025	0.12616	0.791574	0.0477037	0.154318	0.0308031	0.361608	0.0643256	0.0206735	0.152543	0.148418	0.0113251	0.0384663	0.00395953	0.00187066	0.0448362	0.111377	0.0836533	0.233145	0.20704	0.147926	0.198409	0.0321691	0.0752643	0.687394	0.499275	0.15041	0.0151903	0.0287887	0.241349	0.0505161	0.400126	0.0316103	0.1516593	0.04910036	0.0672841	0.0455913	0.051915	0.0370747	0.0484409	0.0173201	0.00670412	0.00571206	0.049952	0.0442704	0.366152	0.0534467	0.146759	0.0232067	0.0361709	0.3239049	3	35.93827	0.05366795	0.557967	0.834673	1.07984	1.52752	0.175891	0.165833	0.0847235	0.288177	0.0663384	0.219037	0.3730053	0.8683655
2500	-581.2357	-497.5525	-83.68313	27.21679	4.119733	0.359501	0.264273	0.0857758	0.399571	0.0884455	0.120479	0.129491	0.322865	0.0801081	0.042333	0.499605	0.0324558	0.493457	0.177574	0.0229896	0.715513	0.665119	0.037174	0.0187014	0.0295855	0.038433	0.111823	0.127977	0.222091	0.00361005	0.255119	0.097675	0.0347969	0.402411	0.207944	0.0628791	0.824339	0.07848	0.064824	0.0585949	0.366603	0.174257	1.39423	0.1890156	0.01239551	0.0356132	0.0806644	0.0231665	0.00407492	0.0652069	0.00672781	0.0217057	0.0322764	0.0383798	0.154855	0.374328	0.0409457	0.0864826	0.0336796	0.00189422	0.2069718	5	28.60898	0.09830039	0.460821	0.77925	1.08436	1.67556	0.115731	0.124944	0.0751975	0.293712	0.166981	0.223435	0.2193673	0.9434943
2600	-566.4076	-488.1361	-78.27148	28.53055	7.18935	0.0347718	0.0682093	0.0660609	0.12142	0.118271	0.315519	0.0621795	0.112568	0.0244018	0.165245	0.278261	0.0031518	0.062406	0.118464	0.0555623	0.307099	0.0762052	0.0609621	0.0243923	0.176703	0.0439206	0.0536855	0.129831	0.268542	0.0928742	0.310343	0.112252	0.0159427	0.199174	0.144067	0.273975	0.689354	0.444395	0.0325085	0.0153358	0.769708	0.0258981	0.0857325	0.1550606	-0.0578191	0.0230681	0.0727326	0.0964458	0.00549396	0.0985291	0.0140758	0.00698962	0.0033981	0.03541	0.066442	0.324976	0.068269	0.104292	0.0304631	0.0494145	0.3688	3	33.93515	0.08634273	0.573565	0.842732	1.07851	1.50519	0.119039	0.10817	0.0752527	0.363067	0.145967	0.188504	0.3109809	1.185925
2700	-583.2017	-489.6258	-93.5759	28.83545	2.265309	0.244746	0.0880919	0.046958	0.711045	0.23146	0.416313	0.127053	0.184146	0.0891053	0.257533	0.218129	0.00461778	0.15487	0.0124025	0.0413254	1.05873	1.29721	0.00411836	0.0225354	0.0810421	0.0715702	0.0173565	0.0707063	0.477601	0.203832	0.642047	0.0927587	0.0392967	0.188674	0.640363	0.0132345	0.730012	0.206446	0.399913	0.247543	0.328761	0.0158757	1.15144	0.2639679	0.02527049	0.10984	0.0378316	0.0246177	0.00306917	0.144681	0.0110064	0.00627472	0.00551682	0.0579856	0.0338821	0.331234	0.0934309	0.0535388	0.0835489	0.00354219	0.3748866	4	33.99288	0.04897922	0.323013	0.680554	1.0754	1.92103	0.12519	0.142762	0.0827593	0.322511	0.163537	0.16324	0.4001571	0.9368486
2800	-563.0748	-496.3983	-66.67656	29.68249	4.597347	0.111838	0.128102	0.0722234	0.148531	0.0990679	0.234684	0.0690775	0.300168	0.15591	0.21612	0.0857147	0.0587777	0.0204231	0.00105773	0.0620776	0.17927	0.0242508	0.000648022	0.0132177	0.00210224	0.0229121	0.112261	0.0359415	0.00816709	0.196291	0.169831	0.331119	0.0192128	0.071959	0.106317	0.0660355	0.0496098	0.497134	0.0248463	0.265471	0.582479	0.318916	0.179791	0.1446479	-0.01110991	0.0737469	0.165072	0.0586616	0.00458785	0.220809	0.011278	0.0117982	0.0139234	0.0607717	0.0356361	0.221532	0.0184462	0.0495714	0.0419138	0.0122522	0.4189713	3	29.78815	0.04693212	0.484443	0.793625	1.08392	1.63801	0.0813195	0.162035	0.0879001	0.293251	0.173173	0.202322	0.4078614	1.027239
2900	-573.4494	-490.3486	-83.10082	22.69827	4.897622	0.508879	0.0711211	0.051123	0.15704	0.0342971	0.40376	0.398615	0.712074	0.0245193	0.00716898	0.0884747	0.819824	0.180442	0.253139	0.45829	0.171348	0.0226312	0.198078	0.0214135	0.359625	0.0244198	0.126216	0.185745	0.163649	0.0168832	0.150368	0.0339837	0.0254249	0.0960281	0.213125	0.17754	0.182526	0.319968	0.0145697	1.08634	0.3989	0.120569	0.128747	0.2450413	0.08173194	0.0405522	0.0839668	0.110785	0.00042157	0.0437774	0.0774709	0.0100211	0.000342915	0.0659898	0.0116776	0.34399	0.00499902	0.157247	0.0398971	0.00886143	0.268203	5	37.68062	0.1065315	0.497769	0.801465	1.08348	1.61729	0.167167	0.0994533	0.0965434	0.303897	0.12653	0.206408	0.3499349	0.7664367
