Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-401.1425	-322.7283	-78.41418	11.27635	3.53333	0.451396	0.00214295	0.0177185	0.177245	0.293351	0.0382971	0.147927	0.112479	0.00458051	0.029629	0.0742744	0.2613	0.113643	0.0871824	0.486438	0.0145921	0.000687864	0.00202976	0.107528	1.10115	0.167846	0.234312	0.21201	0.0901779	0.150399	0.0363381	0.187836	0.0122724	0.00596961	0.057501	0.293444	0.189127	0.0548032	0.33941	0.0540819	0.211897	0.0119002	0.0943546	0.0518019	0.0803304	0.0905235	0.765656	0.0421858	0.0108503	0.19823	0.04625471	0.153615	0.147765	0.00702315	0.0119394	0.00836779	0.0226306	0.126444	0.0033465	0.0843661	0.0313148	0.123365	0.0296831	0.0322877	0.216976	0.000875377	0.3223041	6	50.62144	0.04895316	0.426731	0.757349	1.08413	1.73179	0.205205	0.246546	0.106867	0.0994606	0.252447	0.0894744	0.3685588	0.8744984
100	-369.5663	-313.6072	-55.95914	14.46455	9.023156	0.0343834	0.167659	0.00362761	0.375922	0.0380895	0.00548422	0.0180354	0.0979889	0.163442	0.00103639	0.064293	0.142386	0.105394	0.292017	0.0723446	0.0563439	0.00238515	0.0966727	0.0140992	0.00763838	0.00944462	0.00894038	0.010808	0.0304298	0.0993531	0.0418868	0.0211639	0.0665195	0.0261871	0.0560258	0.0529766	0.020044	0.0359635	0.0176868	0.166072	0.00688059	0.294177	0.168896	0.0421168	0.0598266	0.00940186	0.0263146	0.0113983	0.022966	0.0877996	-0.02432722	0.0479798	0.134235	0.028349	0.0547319	0.0495293	0.00817328	0.110636	0.00522719	0.0197546	0.012067	0.192786	0.0382014	0.184841	0.0963471	0.0171404	0.3904363	6	54.85682	0.03581009	0.614159	0.862749	1.07438	1.44872	0.232336	0.298264	0.0980644	0.101439	0.148076	0.121821	0.3661091	1.066448
200	-390.3172	-312.4044	-77.91279	23.5796	3.030414	0.0136617	0.256867	0.0350391	0.148015	0.0134966	0.0423725	0.381784	0.273547	0.104303	0.00536295	0.271085	0.0973157	0.0254897	0.174063	0.138542	0.0418736	0.0804818	0.00386228	0.160857	0.0274164	0.0184063	0.00440267	0.0492428	0.547388	0.0499615	0.0997339	0.120653	0.0317255	0.29312	0.0176355	0.0820986	0.47124	0.0387621	0.116347	0.0785667	0.0045632	0.291295	0.0759438	0.0619424	0.0244141	0.00648207	0.00683368	0.0938513	0.711945	0.1381295	0.1038888	0.122623	0.104852	0.0246263	0.00505626	0.0234277	0.025509	0.0226787	0.000935208	0.0674171	0.0684424	0.355782	0.00568285	0.0909609	0.0722217	0.00978501	0.320196	5	52.95363	0.06055123	0.391601	0.733198	1.08266	1.79254	0.170171	0.35717	0.112564	0.120513	0.11641	0.123171	0.4240849	0.7550282
300	-351.8414	-319.409	-32.43237	11.34757	2.302016	0.258155	0.0102884	0.0300929	0.0229533	0.0577401	0.0128682	0.000822044	0.0594745	0.0307659	0.0390703	0.0628767	0.153577	0.138222	0.074073	0.00276143	0.0370457	0.0682904	0.000794543	0.000322993	0.265982	0.106575	0.00392585	0.011714	0.00281898	0.0139901	0.0822253	0.0259113	0.154558	0.0739393	0.00440466	0.0377471	0.229655	0.0384569	0.0875674	0.00840527	0.0247137	0.0307591	0.0441328	0.000646864	0.152507	0.0212118	0.0399104	0.0759771	0.0345784	0.06338746	0.03609196	0.118743	0.0694296	0.0255967	0.00373894	0.000459797	0.00106591	0.0868974	0.00209452	0.0273653	0.152203	0.165681	0.0476534	0.22081	0.0756805	0.00258114	0.493631	9	52.37053	0.05400323	0.326845	0.683714	1.07599	1.91345	0.329973	0.176803	0.174702	0.0525051	0.140644	0.125372	0.5297229	0.9318664
400	-380.5553	-315.4786	-65.07675	16.16226	3.697603	0.00594937	0.133816	0.0170369	0.486388	0.171169	0.0738918	0.118576	0.225038	0.20719	0.0757843	0.237193	0.0733438	0.0988797	0.221665	0.0143999	0.191538	0.027725	0.0283792	0.0173234	0.0172993	0.0272281	0.0174716	0.0265316	0.0391993	0.13679	0.220255	0.0199391	0.550441	0.395746	0.00909612	0.0197447	0.0533894	0.00241961	0.00323263	0.167309	0.101635	0.0432128	0.181751	0.151272	0.025936	0.158614	0.0559403	0.0098555	0.00819424	0.1410112	0.03001736	0.148208	0.0157213	0.0071157	0.0116824	0.0154885	0.0267967	0.0619807	0.0174913	0.153983	0.154398	0.215642	0.0191776	0.00219256	0.100637	0.0494852	0.4716452	8	52.18483	0.05526131	0.436937	0.764057	1.08431	1.71469	0.187673	0.331875	0.105993	0.10542	0.179349	0.0896904	0.5016625	0.9401642
500	-374.3695	-313.0807	-61.28878	14.23008	1.7614	0.0432058	0.220802	0.177888	0.309453	0.237487	0.1636	0.202331	0.0466181	0.760623	0.0552889	0.0771095	0.0357608	0.0196222	0.327028	0.0085629	0.0190561	0.112471	0.126173	0.0157113	0.00208649	0.0196073	0.0433191	0.0164847	0.0184942	0.00172219	0.518462	0.236715	0.0620924	0.0274562	0.0913142	0.0751054	0.00736436	0.0259332	0.137505	0.0633641	0.00504448	0.10097	0.159936	0.00942848	0.0394412	0.207239	0.00572517	0.0740634	0.0175491	0.118214	0.1490721	0.114846	0.00031556	0.0227659	0.00510891	0.0319759	0.0160019	0.106796	0.0023368	0.0691118	0.164529	0.109135	0.0611207	0.0333004	0.216025	0.046631	0.3139862	9	53.93694	0.08398505	0.263029	0.62698	1.06269	2.0473	0.214452	0.214845	0.140029	0.0477123	0.272497	0.110465	0.4630583	0.6780705
600	-397.3476	-308.769	-88.57858	14.33702	2.14046	0.0165576	0.48571	0.0199406	0.0589753	1.17313	0.105591	0.00183672	0.227506	0.491911	0.0240474	0.0228416	0.261756	0.143893	0.697955	0.272428	0.0492039	0.0154154	0.00182943	0.0766737	0.0119285	0.0741555	0.0599009	0.0555538	0.00453669	0.0743428	0.990384	0.959806	0.759284	0.0928634	0.00212762	0.0231132	0.0150708	0.555219	0.366347	0.154447	0.163064	0.00440766	0.614361	0.131704	0.189582	0.215805	0.128561	0.0336185	0.11812	0.270586	0.1143197	0.133905	0.0109717	0.0568583	0.0226307	0.083906	0.00949144	0.0567754	0.0132611	0.00408577	0.02083	0.373028	0.0350108	0.0768551	0.0878232	0.0145683	0.3294696	7	53.35947	0.09221457	0.309484	0.669164	1.07314	1.94821	0.24358	0.267039	0.111358	0.100214	0.156934	0.120875	0.4437894	0.7424009
700	-369.4862	-319.0113	-50.4749	11.00545	4.454079	0.00410589	0.0460603	0.0320513	0.232941	0.0660219	0.0228172	0.00408676	0.229026	0.130014	0.0326256	0.0507607	0.00340615	0.0116642	0.35717	0.113422	0.0589488	0.210482	0.0249997	0.0251499	0.00912907	0.00495292	0.00632288	0.000518962	0.00747001	0.027081	0.128059	0.0291206	0.0933087	0.0216394	0.0167865	0.0969289	0.0259274	0.155986	0.321095	0.0442316	0.0316746	0.140097	0.193858	0.113623	0.224086	0.0864126	0.0714502	0.00801941	0.158067	0.08831171	-2.183328e-05	0.0434996	0.00322473	0.116582	0.0260651	0.0268565	0.0127001	0.183167	0.0188018	0.0163866	0.0309808	0.240922	0.00401472	0.0415487	0.195769	0.0394817	0.3853758	7	51.4583	0.07593968	0.477691	0.78958	1.0841	1.64863	0.202193	0.309526	0.126237	0.0539511	0.164309	0.143785	0.385354	1.000057
800	-393.9649	-314.9201	-79.04484	17.28863	2.580955	0.292512	0.0172434	0.021697	0.00566506	0.0274441	0.0138323	0.00169801	0.0765323	0.0686336	0.166904	0.0502521	0.563927	0.00872637	0.132563	0.350993	0.131101	0.0255194	0.0228735	0.0860297	0.455099	0.139856	0.309003	0.493409	0.0003785	0.437241	0.478688	0.729599	0.0641264	0.0355265	0.147307	0.110133	0.360381	0.0101681	0.275078	0.0102715	0.650117	0.00515956	0.169975	0.104211	0.116286	0.401722	0.00372598	0.0391814	0.0818591	0.1785504	0.06016784	0.10198	0.0222956	0.0243898	0.0639476	0.00734965	0.00113884	0.020379	0.0153074	0.140097	0.144958	0.268321	0.00358061	0.0246038	0.154663	0.00698936	0.2697996	6	50.28185	0.0722076	0.354	0.705325	1.07949	1.86118	0.198267	0.299241	0.148715	0.102455	0.141623	0.1097	0.3299674	0.8176552
900	-369.7807	-313.1737	-56.60705	7.982459	6.294476	0.000227056	0.051187	0.00784487	0.512773	0.0288752	0.011947	0.0204047	0.256924	0.0963502	0.00299075	0.0113865	0.0398806	0.0845618	0.214098	0.0944874	0.0268089	0.0617214	0.0394571	9.33257e-05	0.0176272	0.00359749	0.0201315	0.0174127	0.166873	0.0500577	0.0579952	0.151762	0.012271	0.314214	0.0468619	0.391431	0.148746	0.0692556	0.0649732	0.282436	0.138219	0.00706899	0.00365771	0.0259902	0.10396	0.0152149	0.215896	0.0882955	0.0947153	0.09557188	0.08155217	0.0544087	0.0100026	0.0673073	0.0530644	0.027703	0.0265555	0.0953369	0.000443274	0.0442784	0.0113699	0.296825	0.0276738	0.256128	0.0281123	0.000790947	0.2894866	6	54.91668	0.07839009	0.548327	0.829585	1.08059	1.5415	0.173801	0.266999	0.104237	0.0509144	0.218914	0.185135	0.3710388	0.7802058
