Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-626.1608	-526.2448	-99.91597	22.67938	0.4515942	0.0214387	0.165972	0.352526	0.879619	0.009859	0.21701	0.126211	0.0518659	0.142902	0.0685735	0.336875	0.210275	0.506277	0.252715	0.696052	0.552569	0.353399	0.272884	0.181664	0.0108296	0.413121	0.469111	0.237541	0.327448	0.0722547	0.857498	0.409002	0.178606	0.880201	0.286999	0.101469	0.521226	0.226765	0.168903	0.0611135	0.053328	1.09679	0.130067	0.3029005	-0.0117037	0.0124885	0.133035	0.0572266	0.0936257	0.0446451	0.036614	0.393159	0.0323947	0.027024	0.00248724	0.00222444	0.121858	0.00629502	0.00712269	0.0298003	0.3147774	5	56.02066	0.06569863	0.0248065	0.219146	0.781581	2.97447	0.105217	0.0961361	0.105685	0.329176	0.150508	0.213278	0.3030737	1.038617
1100	-603.5136	-536.1747	-67.33896	37.10688	0.5905938	0.087908	0.208243	0.0629791	0.101582	0.0024042	0.0190631	0.0812297	0.078754	0.105881	0.0558121	0.042793	0.0553658	0.0748711	0.130732	0.00854822	0.00317497	0.404819	0.0285167	0.0744642	0.139262	0.0772231	0.00983022	0.0113179	0.254632	0.260876	0.0478901	0.313249	0.0907317	0.00842154	0.385625	0.0332378	0.0183133	0.0725617	0.185217	0.115536	0.0935438	0.142108	0.0810125	0.1017241	-0.04632841	0.136844	0.0508447	0.114525	0.0552131	0.0751437	0.00341273	0.0638491	0.0111624	0.0435938	0.109138	0.0324418	0.0526852	0.0585303	0.190671	0.00194623	0.2678323	5	57.84925	0.06374129	0.051174	0.307003	0.876443	2.76538	0.194422	0.139243	0.142921	0.306735	0.0948405	0.121839	0.2215039	1.209154
1200	-600.6222	-524.2328	-76.38936	20.03702	0.8182751	0.0539225	0.0202011	0.136991	0.0513919	0.0778055	0.197015	0.125648	0.129014	0.0732268	0.289445	0.0417781	0.194575	0.0400151	0.393263	0.118852	0.087904	0.0283634	0.0311385	0.0991644	0.169776	0.132559	0.12131	0.539987	0.238335	0.128896	0.165941	0.0522932	0.0639624	0.160477	0.0790628	0.0174541	0.208443	0.193663	0.105611	0.0395829	0.724115	0.300863	0.187039	0.1297423	0.0453473	0.259615	0.193949	0.0152444	0.0219718	0.0449155	0.00953226	0.0595502	0.0386052	0.001484	0.1616	0.0168858	0.0490541	0.027847	0.0671886	0.0325571	0.249246	5	52.77035	0.04997344	0.0994412	0.414389	0.961893	2.52428	0.150853	0.105531	0.0753357	0.315906	0.161695	0.190679	0.2945933	0.8460681
1300	-600.0956	-530.723	-69.37257	33.05207	2.710611	0.216248	0.162086	0.0160096	0.037903	0.0588149	0.0452758	0.00138669	0.0514619	0.0160789	0.172099	0.106362	0.147409	0.138939	0.0835429	0.156786	0.0924236	0.0456008	0.176795	0.318927	0.0934913	0.0958843	0.00377003	0.417885	0.0327027	0.0696652	0.135429	0.0111904	0.381646	0.241894	9.00491e-05	0.103133	0.0909217	0.041947	0.0896539	0.0617731	0.224546	0.0807136	0.00448806	0.09040791	-0.032748	0.182523	0.126613	0.0381528	0.100471	0.0716416	0.188396	0.0162711	0.0212462	0.0079605	0.0162404	0.0424361	0.0863225	0.0124105	0.0715436	0.0177714	0.3404075	4	50.38999	0.03683289	0.365557	0.714132	1.08066	1.83965	0.106281	0.111972	0.131027	0.30576	0.166113	0.178847	0.3076595	1.106442
1400	-601.8914	-526.5621	-75.32934	10.3652	1.976119	0.585409	0.328093	0.319545	0.0257614	0.098687	0.014931	0.100322	0.123574	0.198914	0.225462	0.234632	0.0724533	0.135883	0.447711	0.180506	0.0416088	0.271195	0.0743736	0.156042	0.121047	0.0624499	0.162775	0.1964	0.0400471	0.05779	0.267422	0.00216489	0.0310938	0.363404	0.228678	0.238329	0.0575514	0.352415	0.147651	0.187212	0.0871721	0.123184	0.0567919	0.1575087	-0.01549972	0.0220561	0.406837	0.0101767	0.0212942	0.0115167	0.0739737	0.0870248	0.00627864	0.0190261	0.17396	0.00615989	0.0984639	0.0303605	0.0308107	0.00206116	0.2188984	3	51.00402	0.0655691	0.290407	0.65245	1.06938	1.98776	0.146939	0.12162	0.122514	0.267377	0.148348	0.193202	0.2033987	1.076204
1500	-632.3368	-531.5393	-100.7975	6.065958	0.5595139	0.292489	0.261194	1.28966	0.0489745	0.142556	0.216301	0.0157747	0.0224947	0.321974	1.82138	0.382358	0.0898869	0.544261	0.531916	0.458682	0.22921	0.162466	0.561063	0.0424788	0.388571	0.492724	0.180435	0.557674	0.0147723	0.198454	0.214275	0.458785	0.106638	0.556453	0.0564414	0.141613	0.498587	0.305901	0.319998	0.178165	0.22679	0.44072	0.101139	0.334464	0.01700669	0.0530514	0.266746	0.0780073	0.0573958	0.00730059	0.0436035	0.186233	0.00121314	0.0999032	0.0394489	0.0754556	0.070383	0.000131814	0.00699387	0.0141325	0.2332143	3	50.01415	0.06837054	0.0448804	0.289004	0.85917	2.80695	0.144849	0.134883	0.0764012	0.318265	0.159413	0.166189	0.250221	0.9320333
1600	-628.0314	-530.2638	-97.7676	18.7023	0.4144776	0.499925	0.204009	0.103327	0.176726	0.216675	0.164057	0.861294	0.222631	0.103203	0.394163	1.06268	0.17087	0.737036	0.709083	0.091196	0.217943	0.081137	0.895922	0.226911	0.182902	0.466548	0.311438	0.177531	0.375325	0.443361	0.19449	0.37076	0.0266832	0.494646	0.0219969	0.0822644	0.2328	0.0372661	0.193669	0.449967	0.156077	0.475049	0.442689	0.3382364	-0.01245476	0.258637	0.123157	0.0293644	0.0357447	0.0449293	0.17895	0.155708	0.0470196	0.037085	0.00463202	0.0281217	0.00132062	0.0262601	0.00839577	0.0206756	0.3035712	6	50.67424	0.0583212	0.0188573	0.192486	0.746483	3.04217	0.14352	0.0972908	0.118871	0.33791	0.0958261	0.206582	0.2911165	1.042783
1700	-613.2714	-532.355	-80.91644	18.37886	0.7136158	0.409678	0.235267	0.265688	0.225768	0.241162	0.0800825	0.0131222	0.130346	0.216598	0.208292	0.055036	0.00468361	0.0913421	0.250164	0.0294886	0.0910133	1.20194	0.223945	0.2572	0.0856344	0.118014	0.269599	0.235999	0.0834332	0.169742	0.0430576	0.0624447	0.242243	0.325476	0.0940173	0.0978702	0.245255	0.186828	0.107786	0.156866	0.124245	0.0437201	0.148458	0.2642135	0.04134573	0.153191	0.224091	0.0627872	0.0223851	0.051843	0.0865345	0.0690987	0.00685652	0.0337213	0.0324869	0.029081	0.0595891	0.0183219	0.105788	0.0442252	0.3084622	5	52.99692	0.04257154	0.0770987	0.369884	0.929811	2.62321	0.145661	0.0993879	0.157694	0.35188	0.121862	0.123515	0.3498079	0.8818045
1800	-625.4575	-531.6366	-93.82096	26.92052	1.020182	0.127025	0.270881	0.184348	1.29271	0.153341	0.12829	0.017031	0.110551	0.0805731	0.0251612	0.250271	0.106884	0.142847	0.448036	0.132374	0.0402112	0.00470048	0.523199	0.559896	0.0211268	0.333353	0.0893919	0.105755	0.251133	0.560991	0.390725	0.232101	0.0455728	0.791291	0.30857	0.145944	0.464071	0.135595	0.683082	0.025595	0.0111109	0.0642464	0.522308	0.2790951	-0.03523289	0.0418649	0.176603	0.00922713	0.0145661	0.0781219	0.28189	0.00444795	0.0191083	0.0186553	0.20275	0.0177426	0.0528354	0.0196787	0.0449133	0.0175947	0.282984	4	52.05213	0.06126849	0.140963	0.482735	1.00327	2.37304	0.124007	0.12622	0.108715	0.314023	0.185689	0.141347	0.2477511	1.142211
1900	-605.3777	-522.6715	-82.70613	21.22285	0.7421314	0.0232551	0.0170158	0.00179788	0.453756	0.0639263	0.111261	0.0318647	0.151107	0.29467	0.76755	0.80829	0.113724	0.134472	0.0881951	0.0224808	0.00819719	0.417022	0.161651	0.0701567	0.0173498	0.111401	0.334595	0.0600558	0.092536	0.0361205	0.536389	0.116858	0.321343	0.242092	0.723891	0.121951	0.0345276	0.0218285	0.369711	0.124079	0.293492	0.464231	0.229483	0.2092785	-0.004945437	0.069829	0.243039	0.0515808	0.0345947	0.10179	0.036721	0.0277922	0.00312418	0.0269919	0.0792677	0.0688639	0.179561	0.0130244	0.0417363	0.022084	0.2302683	4	50.44041	0.06998005	0.0832008	0.382749	0.939534	2.59452	0.155746	0.122527	0.0717331	0.375891	0.115001	0.159103	0.2253229	1.021948
2000	-604.5278	-521.8781	-82.64962	27.24163	1.097699	0.243399	0.0811463	0.0125034	0.0335768	0.383068	0.03961	0.0861568	0.273826	0.194642	0.556611	0.210986	0.24771	0.127352	0.109494	0.0249413	0.195355	0.0045124	0.258919	0.0755029	0.0173486	0.315746	0.137903	0.00416427	0.0313163	0.322616	0.0103012	0.16214	0.0297542	0.139693	0.0113229	0.0202245	0.00264601	0.898201	0.0948389	0.0187523	0.413778	0.40406	0.0833487	0.1526106	-0.05701634	0.057519	0.225978	0.0252135	0.0265347	0.036777	0.00580265	0.0118813	0.0175303	0.0153918	0.39519	0.0532981	0.0598498	0.0201709	0.0466816	0.00218136	0.5515991	3	52.81935	0.05429246	0.156025	0.504269	1.01447	2.32523	0.126074	0.152916	0.0728115	0.274104	0.183623	0.190472	0.4945827	1.115282
2100	-623.3136	-522.4237	-100.8899	5.563319	0.5690515	0.422587	0.221107	0.629325	0.179019	0.0177142	0.381124	0.0190052	0.0854361	0.0805549	0.0658373	0.543889	0.80032	0.47366	0.0466957	0.00869947	1.08311	0.763654	0.0822177	0.12063	0.299981	0.10743	1.03694	0.379571	0.272029	0.125072	0.676745	0.593019	0.058579	0.396965	0.206876	0.0488893	0.226705	0.73263	0.00183231	0.853328	0.0295161	0.147622	2.22604	0.3102018	0.06499532	0.158573	0.23262	0.0576812	0.0200548	0.0280945	0.00687414	0.0762411	0.000947663	0.00872622	0.279115	0.0201361	0.00507409	0.0310568	0.0565908	0.0182142	0.3320272	3	56.16071	0.05867706	0.0467943	0.294625	0.864669	2.79391	0.122003	0.115025	0.095098	0.3565	0.11138	0.199994	0.3970225	0.8362931
2200	-611.2449	-527.7658	-83.47907	33.52219	0.8851555	0.0598857	0.0994003	0.0508183	0.00253567	0.0525389	0.135695	0.00563511	0.160117	0.381322	0.628576	0.0333093	0.15589	0.134183	0.100721	0.472387	0.248723	0.0598556	0.192051	0.520157	0.55229	0.0524434	0.247628	0.103849	0.252094	0.587609	0.447965	0.232198	0.0907042	0.0430597	0.0319365	0.0574099	0.268041	0.256407	0.0897704	0.482711	0.230053	0.0683916	0.175901	0.2038205	0.02430874	0.0321845	0.0736313	0.0186733	0.0361633	0.0425137	0.281243	0.171833	0.0461647	0.0087104	0.00698736	0.0497336	0.0458468	0.0522546	0.0441293	0.0899309	0.1599488	3	52.00796	0.08057329	0.113509	0.439286	0.97802	2.46919	0.189464	0.124313	0.0926733	0.30928	0.113503	0.170767	0.1842575	0.8680719
2300	-620.9899	-527.5467	-93.44313	4.477318	1.076856	0.0529423	0.264963	0.378689	0.614923	0.60455	0.0947414	0.0394366	0.00658228	0.983427	0.263989	0.491278	0.029318	0.00970812	0.134973	0.107638	0.34619	0.38051	0.518806	0.348823	0.00326561	0.136848	0.00084148	0.325375	0.202361	0.353585	0.239403	0.34353	0.222867	0.188235	0.646904	0.130062	0.118207	0.248921	0.00796785	0.218432	0.0519396	0.748503	1.30751	0.3370712	0.02421102	0.0199276	0.192735	0.0740592	0.0985216	0.252838	0.0820993	0.0550972	0.0163659	0.0475388	0.0547415	0.0121754	0.0500801	0.0275217	0.00720837	0.00909119	0.3315774	3	50.2876	0.07628133	0.152029	0.498693	1.01165	2.33763	0.149992	0.134124	0.115901	0.340385	0.109925	0.149673	0.3557884	0.9319511
2400	-587.4824	-528.1859	-59.29655	8.05458	1.131996	0.0655433	0.0494489	0.185718	0.376897	0.0342835	0.0344713	0.0142668	0.0560788	0.0408085	0.0329406	0.0957328	0.00444415	0.115581	0.00969267	0.156782	0.0715697	0.0638978	0.23297	0.127833	0.0324637	0.0420009	0.0758944	0.185214	0.1577	0.031968	0.108988	0.0272903	0.255846	0.113867	0.0202788	0.0867113	0.012712	0.00795912	0.00791528	0.107842	0.0344678	0.00644292	0.191457	0.08592317	0.03618434	0.105087	0.132602	0.0818886	0.0739062	0.0833746	0.0738826	0.221868	0.0253144	0.00913899	0.0202512	0.000924076	0.0830603	0.0399793	0.034115	0.0146067	0.1557866	4	52.41862	0.06188845	0.162513	0.513124	1.01884	2.30552	0.131901	0.113898	0.147293	0.274439	0.0857045	0.246764	0.1919709	0.8115114
2500	-644.1655	-527.318	-116.8475	5.97745	0.4181618	0.577092	0.508069	0.0432303	0.848347	0.930388	0.284689	0.590714	0.881253	0.544012	0.26773	0.92246	0.479975	0.0148143	0.13042	0.409008	0.0251968	0.073139	0.11172	0.122933	0.412321	0.19131	0.318169	0.200929	0.0412685	0.140819	0.0812846	0.979268	1.0756	0.103606	0.317429	0.196348	0.472882	0.0625	0.315501	0.60176	1.5516	0.729847	0.241222	0.3754957	-0.03211371	0.094784	0.220813	0.0687241	0.0337397	0.0298411	0.0366134	0.137446	0.0546506	0.00988703	0.0405528	0.0997216	0.0459083	0.0616223	0.0478902	0.0178064	0.2595817	4	50.63219	0.08214565	0.0194194	0.195188	0.750209	3.03518	0.177135	0.08215	0.0953215	0.335461	0.0891272	0.220805	0.227468	1.141179
2600	-588.1749	-524.6157	-63.55921	10.51509	1.501512	0.042173	0.204902	0.0369839	0.0265299	0.111676	0.2402	0.0104727	0.0332851	0.0026084	0.116237	0.172753	0.0199923	0.0161102	0.0937944	0.197743	0.0264357	0.286646	0.145382	0.270002	0.484078	0.00317704	0.42738	0.123524	0.129196	0.065594	0.256741	0.246176	0.084527	0.115536	0.0392012	0.157019	0.441182	0.0251254	0.0990985	0.0177716	0.0359538	0.115693	0.0138743	0.1146354	0.02693979	0.0642641	0.161224	0.0373047	0.063657	0.0482429	0.143998	0.0585878	0.0859237	0.000285794	0.175054	0.0521077	0.052254	0.0268463	0.0246097	0.00564095	0.3979922	4	53.65585	0.05672604	0.225556	0.588808	1.05051	2.13513	0.142025	0.111139	0.0993214	0.278546	0.135132	0.233836	0.424932	0.9366021
2700	-609.5771	-530.6033	-78.97377	7.052609	1.687475	0.263008	0.222446	0.494138	0.120948	0.0230151	0.181549	0.0382768	0.215438	0.254978	0.285512	0.186276	0.108986	0.00680208	0.229822	0.524057	0.239442	0.0781563	0.418028	0.0968714	0.0626977	0.681979	0.329494	0.0202248	0.157022	0.0637696	0.143674	0.342278	0.478212	0.197444	0.0277826	0.015083	0.363805	0.379038	0.0600138	0.120991	0.255727	0.207712	0.0873251	0.1892714	0.02744372	0.0447768	0.230376	0.0534841	0.0313864	0.0580009	0.173747	0.151249	0.0275442	0.00260445	0.110768	0.0119807	0.0278681	0.0335997	0.0371254	0.00548953	0.2513503	5	50.32808	0.06820098	0.252885	0.617053	1.05977	2.07029	0.173641	0.105529	0.0746302	0.23969	0.205347	0.201163	0.278794	0.9015627
2800	-619.9615	-529.1453	-90.81619	10.95546	0.5535947	0.114509	0.01022	0.0643901	0.273084	0.0260903	0.317678	0.141231	0.203764	0.479198	0.0502363	0.118808	1.02121	0.0933621	0.306847	0.0488243	0.0307896	0.106609	0.0187363	0.28511	0.00912936	0.0251138	0.0217654	0.77085	0.641276	1.04515	0.122347	0.235029	0.22624	0.0584653	0.0604932	0.906134	0.215498	0.129373	0.793491	0.50505	0.36938	0.53503	0.0763302	0.2160274	0.009454979	0.06062	0.383046	0.0208548	0.00996695	0.0357985	0.088895	0.0791248	0.00696155	0.000733971	0.169486	0.0286926	0.0914615	0.000533875	0.0163084	0.00751589	0.3599171	3	51.08026	0.06376553	0.0437012	0.285472	0.855663	2.81516	0.0985007	0.121447	0.0571778	0.342742	0.166301	0.213832	0.3693721	0.9744026
2900	-606.3677	-531.0052	-75.36252	18.15956	0.8807663	0.106305	0.00368076	0.144842	0.0811355	0.0301758	0.0157301	0.0862702	0.332459	0.165767	0.252908	0.102904	0.191183	0.088453	0.16767	0.17273	0.100432	0.178496	0.00266986	0.17277	0.0619332	0.237356	0.0064848	0.0922286	0.00750503	0.153438	0.126278	0.0239184	0.0179416	0.228372	0.0049161	0.449995	0.171102	0.0118588	0.210903	0.0960411	0.0766371	0.133101	0.0829619	0.1572415	0.05929131	0.0919958	0.129608	0.0480953	0.0864479	0.0204871	0.0875464	0.105201	0.110114	0.0499485	0.00221645	0.0923678	0.00203348	0.069708	0.0631968	0.0410339	0.3234768	3	52.92289	0.04963404	0.112594	0.437728	0.977046	2.47263	0.131416	0.124337	0.0816274	0.378615	0.0989802	0.185025	0.3827681	0.8450986
3000	-618.688	-522.5795	-96.10852	5.957875	0.6233417	0.826506	0.11879	0.151548	0.584162	0.223627	0.0317577	0.12439	0.0770544	0.660389	0.637142	0.266268	0.969845	0.118625	0.0143154	0.129114	0.063723	0.257889	0.272027	0.275401	0.00395081	0.29123	0.375628	0.0427632	0.275892	0.0500398	0.0124715	0.375807	0.0713929	0.321757	0.561135	0.339819	0.145424	0.0104436	0.170115	0.602798	0.176222	0.427243	0.77734	0.2764916	0.05326097	0.230204	0.300626	0.0399221	0.0122108	0.0848322	0.00371302	0.126415	0.0706697	0.0014319	0.00310892	0.035682	0.0120863	0.0279362	0.0402493	0.0109128	0.3496967	4	50.52212	0.05573602	0.0579552	0.325001	0.892775	2.72427	0.145783	0.0968279	0.167666	0.276061	0.101532	0.212129	0.4029577	0.8678249
