Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
12900	-240.9168	-250.208	9.291163	8.266541	4.415284	0.238177	0.182567	0.162125	0.107545	0.00727889	0.0678796	0.144165	0.0256299	0.355203	0.0469183	0.0902776	0.213621	0.105174	0.235402	0.0419027	0.0709815	0.1542074	0.2550977	0.070986	0.114644	0.117448	0.0294515	0.0206405	0.0692878	0.0119711	0.0564217	0.0735304	0.0151205	0.148456	0.0191329	0.135604	0.0728445	0.0444599	0.005956428	8.266541	0.475816	0.788448	1.08414	1.6516	0.232395	0.232584	0.169048	0.0522731	0.118642	0.195059	0.2610541	0.02281683
13000	-229.2813	-254.8927	25.6114	43.14219	5.278628	0.0416122	0.0133883	0.0335561	0.0114176	0.00212315	0.00487897	0.0314861	0.0125969	0.0246542	0.00643153	0.0730003	0.0235789	0.0790592	0.046518	0.0433015	0.0124185	0.02734926	0.06458997	0.0259286	0.0875234	0.0762009	0.0499527	0.0175362	0.0499358	0.0872344	0.117188	0.0243681	0.0702829	0.0931222	0.113427	0.118517	0.0518445	0.016938	0.0009908613	43.14219	0.513254	0.810344	1.08279	1.59362	0.19121	0.183211	0.123323	0.153883	0.160053	0.188321	0.06558083	0.01510901
13100	-236.6635	-252.6366	15.97316	20.53818	2.647096	0.049928	0.180223	0.068948	0.00323643	0.0357906	0.0351864	0.0161457	0.104763	0.0368717	0.0319921	0.188532	0.00768494	0.0670639	0.20891	0.0492481	0.120543	0.04715929	0.06238299	0.0299704	0.23711	0.012856	0.0398705	0.0122969	0.127974	0.0336068	0.0347569	0.00413075	0.073929	0.0170252	0.00699042	0.22803	0.0894096	0.0520439	0.05166996	20.53818	0.359973	0.709905	1.08012	1.85	0.132932	0.282543	0.0455085	0.218676	0.193316	0.127024	0.1140529	0.4530348
13200	-235.944	-247.4881	11.54411	12.48104	4.685426	0.0890387	0.0986548	0.0315614	0.0335001	0.194607	0.0732552	0.0210167	0.00808064	0.265452	0.0602212	0.0382124	0.128268	0.131947	0.404944	0.00878719	0.0849827	0.1027069	0.1181997	0.0381964	0.0353432	0.11976	0.0738953	0.00296685	0.0927976	0.000288813	0.0915375	0.00983446	0.0271727	0.0584385	0.0132527	0.250672	0.141066	0.0447774	0.02417388	12.48104	0.488464	0.79601	1.0838	1.63172	0.257962	0.139809	0.167104	0.096562	0.199884	0.138679	0.1423735	0.1697919
13300	-244.9959	-253.1555	8.159645	38.84948	2.853649	0.15719	0.100128	0.0720191	0.154327	0.0467597	0.162024	0.020305	0.129912	0.0399021	0.0684753	0.0375152	0.100546	0.202304	0.0717018	0.0595414	0.294015	0.1233908	0.04890736	0.0475837	0.176986	0.141311	0.00898082	0.00907994	0.0685874	0.00709871	0.0371142	0.0111964	0.104393	0.0122362	0.190027	0.105104	0.0729446	0.00735821	0.01555139	38.84948	0.377613	0.723089	1.08169	1.81761	0.35339	0.105392	0.100543	0.072017	0.122409	0.24625	0.06445875	0.2412612
13400	-229.4125	-243.5266	14.11416	31.55192	3.040929	0.0721782	0.0271567	0.14102	0.072941	0.0994196	0.0498359	0.0043843	0.0796022	0.137751	0.0421143	0.137602	0.0709594	0.0135192	0.0322294	0.0707937	0.0398947	0.08524099	0.04037835	0.00869402	0.153094	0.0570262	0.0103099	0.00919754	0.0575651	0.0478223	0.00481722	0.0327001	0.209469	0.0468617	0.00940939	0.242687	0.0829984	0.027348	0.01609696	31.55192	0.392404	0.733769	1.08271	1.79112	0.128026	0.295248	0.105277	0.119204	0.178325	0.173921	0.0564753	0.2850265
13500	-245.029	-251.3845	6.355498	9.204428	1.388035	0.214475	0.0842562	0.0533314	0.0795611	0.596896	0.267828	0.0751946	0.117218	0.659352	0.0751226	0.258486	0.119489	0.151219	0.0202834	0.0581987	0.274978	0.1457953	0.123455	0.12616	0.0558505	0.0341879	0.0181174	0.00729383	0.146345	0.117965	0.0356155	0.0752651	0.0145123	0.0505152	0.0112488	0.0978336	0.0812353	0.127855	0.07684702	9.204428	0.207497	0.568793	1.04311	2.1806	0.225131	0.20813	0.099039	0.120209	0.164428	0.183063	0.2003021	0.3836557
13600	-242.5	-250.3882	7.888172	14.59248	1.382257	0.115053	0.121685	0.0528978	0.0193576	0.101334	0.0433452	0.0508951	0.11915	0.245783	0.00996449	0.732931	0.140871	0.0282886	0.24677	0.13787	0.0738935	0.1631246	0.05372364	0.0915403	0.0554512	0.0766942	0.0209128	0.00340283	0.00643965	0.0987726	0.203171	0.0079815	0.0304783	0.0998133	0.0656602	0.16485	0.0190209	0.0558114	0.05188749	14.59248	0.206547	0.567708	1.04269	2.18306	0.170766	0.148686	0.17106	0.0947813	0.164389	0.250318	0.1056111	0.491307
13700	-243.4284	-248.8101	5.381718	10.39195	5.486245	0.214006	0.100582	0.0169724	0.122321	0.0215353	0.261983	0.279382	0.275827	0.178433	0.0791338	0.16126	0.168126	0.313866	0.423268	0.0224844	0.0565241	0.1895765	0.1420824	0.0920883	0.16593	0.128895	0.000693177	0.00856058	0.00669438	0.062542	0.0294169	0.0846997	0.0120791	0.123965	0.0489051	0.169647	0.00168922	0.0641951	0.02687992	10.39195	0.5211	0.814751	1.08237	1.58178	0.256288	0.158188	0.0643068	0.0821405	0.305249	0.133828	0.1689623	0.1590883
13800	-232.1607	-245.0717	12.91105	14.05168	3.146405	0.216955	0.17553	0.00104255	0.00732853	0.00461369	0.0382282	0.011568	0.265035	0.10999	0.115603	0.202907	0.0913595	0.0732807	0.00773132	0.0690224	0.354481	0.08477015	0.1326921	0.0452888	0.00331404	0.0740159	0.0582517	0.0359411	0.11612	0.0231867	0.140273	0.0342134	0.0561817	0.0143226	0.00964628	0.169706	0.157923	0.0616149	0.0328327	14.05168	0.40028	0.739325	1.08315	1.77725	0.27148	0.245622	0.098025	0.148498	0.109212	0.127162	0.1655248	0.1983551
13900	-224.2155	-244.535	20.31951	38.12265	2.566752	0.150827	0.0395254	0.031129	0.00379722	0.00878145	0.026658	0.0202296	0.0148044	0.03176	0.0402015	0.115654	0.0336308	0.00778194	0.0218349	0.110058	0.000995908	0.0600231	-0.00294743	0.0263421	0.181722	0.0822695	0.0119144	0.00804231	0.034403	0.0311085	0.0197111	0.0686634	0.0112639	0.0746357	0.0675743	0.172896	0.207485	0.00196845	0.04865077	38.12265	0.352695	0.704317	1.07935	1.86364	0.316437	0.210846	0.0866311	0.101043	0.203421	0.0816226	0.04570334	1.06449
14000	-209.7578	-249.5116	39.75378	135.9827	1.121617	0.0203782	0.0317547	0.0142223	0.000117233	0.00228525	0.00290317	0.00512406	0.00798781	0.0389471	0.000849834	0.00490179	0.00101578	0.00609394	0.00605679	0.00967786	0.017234	0.009254299	0.0091953	0.0621393	0.0827638	0.147032	0.0437114	0.0134022	0.0313925	0.0822997	0.0726662	0.0213275	0.0443771	0.00405075	0.074849	0.15081	0.097388	0.0717903	0.001726658	135.9827	0.160561	0.510485	1.01755	2.3114	0.150161	0.293929	0.128336	0.0966103	0.202451	0.128513	0.01092196	0.1580905
14100	-253.5318	-254.699	1.167133	15.71842	0.7641525	0.00940503	0.279408	0.0896053	0.17875	0.397335	0.0355475	0.825206	0.153687	0.146355	1.10468	0.302902	7.13329e-05	0.0569889	0.0779873	0.215788	0.0827177	0.174543	0.08099674	0.0805053	0.208526	0.0368993	0.0207081	0.0425648	0.15868	0.00415793	0.0502926	0.0285194	0.00167766	0.0318012	0.0854991	0.107403	0.0870664	0.0556986	0.04093899	15.71842	0.0879113	0.392291	0.946505	2.57329	0.191304	0.18945	0.102455	0.16271	0.129427	0.224655	0.1219357	0.3357424
14200	-227.5281	-244.2513	16.72324	15.3418	4.043762	0.0834039	0.0540402	0.00824449	0.0943621	0.18174	0.0148875	0.0026392	0.0213225	0.0685252	0.0839463	0.0643762	0.0994422	0.00543743	0.00473156	0.181389	0.00151783	0.055198	0.1317635	0.0342954	0.0656596	0.0966059	0.00237168	0.0317793	0.0383398	0.0193876	0.289915	0.00617154	0.0281604	0.0107686	0.0284648	0.20651	0.0349664	0.106604	0.03248508	15.3418	0.45675	0.776709	1.08439	1.68215	0.255772	0.217422	0.168499	0.0888324	0.163284	0.10619	0.1642486	0.1977799
14300	-230.9242	-249.5487	18.62455	84.86811	1.759119	0.0321449	0.0108109	0.0454032	0.0683397	0.0889297	0.0204525	0.0221117	0.0434022	0.123173	0.0147652	0.023502	0.0969879	0.0292357	0.00652303	0.108202	0.046346	0.04501363	0.0325533	0.0493475	0.00892728	0.117129	0.00851888	0.0531011	0.17129	0.00683574	0.0632642	0.0295884	0.0768001	0.00304262	0.0757076	0.23351	0.042492	0.0604455	0.0001853344	84.86811	0.262721	0.626683	1.0626	2.04799	0.321937	0.217482	0.100611	0.110694	0.133823	0.115452	0.03273863	0.005661032
14400	-237.418	-245.3743	7.956303	20.88442	2.451351	0.0733394	0.151277	0.0239004	0.269365	0.219995	0.164568	0.13965	0.0688482	0.0978091	0.127234	0.0299373	0.0566731	0.0497338	0.01346	0.613386	0.29254	0.1553208	0.06994654	0.0361659	0.0289758	0.0244157	0.0324296	0.00414064	0.232937	0.00959781	0.0780495	0.0452901	0.00424984	0.0979056	0.000282664	0.239415	0.102731	0.0634146	0.007456935	20.88442	0.341795	0.695777	1.07805	1.88437	0.180956	0.281442	0.116496	0.112264	0.135816	0.173026	0.07740347	0.09633851
14500	-242.1469	-250.8758	8.72895	49.53819	2.181795	0.0560982	0.110257	0.0974379	0.029243	0.137139	0.0343679	0.00865638	0.0395968	0.02708	0.225074	0.0593172	0.0220805	0.0192405	0.233792	0.314237	0.181183	0.1077091	0.03812989	0.0254875	0.0246305	0.00589265	0.0109855	0.00552157	0.170597	0.258288	0.0724228	0.00323991	0.0502329	0.00410078	0.00631956	0.0218319	0.207307	0.133143	0.01421027	49.53819	0.314051	0.673051	1.07394	1.93896	0.161304	0.331498	0.116965	0.0686954	0.215164	0.106374	0.05234015	0.2714984
14600	-222.0061	-245.7631	23.75701	50.05099	1.210782	0.0792415	0.101531	0.042631	0.00109076	0.0266725	0.0740181	0.019523	0.00295927	0.052609	0.0781036	0.0902573	0.0262776	0.0122997	0.0308722	0.0154816	0.00294043	0.04635826	0.02184115	0.0403772	0.0139709	0.190684	0.00691216	0.0163334	0.0407001	0.0782494	0.0433052	0.0081623	0.0958473	0.0396909	0.292772	0.0955853	0.0189164	0.0184937	0.001692318	50.05099	0.177001	0.53208	1.02772	2.2632	0.239224	0.231029	0.135269	0.063529	0.16156	0.169389	0.02353347	0.07191113
14700	-236.467	-249.7609	13.29394	13.64902	2.250767	0.156153	0.0102609	0.208194	0.00444156	0.0795946	0.0945515	0.00675186	0.135042	0.28152	0.0395816	0.102646	0.0141114	0.139762	0.200175	0.211479	0.00678351	0.07063553	0.1094621	0.0169598	0.340393	0.123754	0.0210032	0.0177126	0.0234745	0.0164369	0.0513408	0.0647551	0.00141486	0.0952678	0.00789295	0.0713076	0.128043	0.0202438	0.00959478	13.64902	0.321477	0.67928	1.07516	1.92408	0.214	0.286567	0.0628992	0.134462	0.21246	0.0896123	0.1190568	0.08058992
14800	-229.834	-256.0247	26.19062	24.41237	2.334761	0.0334022	0.00511508	0.139324	0.000264137	0.0228941	0.0411601	0.0370873	0.123523	0.0184922	0.0555837	0.0234749	0.112252	0.0860198	0.0126602	0.00952794	0.0162429	0.06066586	0.07199572	0.0402976	0.102868	0.170403	0.069971	0.0214371	0.000965853	0.140992	0.0872361	0.127932	0.0225802	0.057082	0.057357	0.0255821	0.0274126	0.0478825	0.01018644	24.41237	0.330209	0.686465	1.07648	1.90684	0.311253	0.224363	0.167736	0.0519285	0.121156	0.123564	0.08218216	0.1239495
14900	-234.1171	-246.2582	12.14114	40.13271	1.957127	0.417181	0.0312751	0.0172208	0.136672	0.0362319	0.00564191	0.00615369	0.0194695	0.120898	0.000124477	0.172363	0.0326889	0.0622224	0.13992	0.11234	0.0469288	0.07533186	0.03081829	0.02617	0.156638	0.10711	0.0588561	0.00425621	0.0108486	0.0141997	0.0137212	0.0647698	0.208235	0.0338046	0.067612	0.0715419	0.070546	0.0916899	0.0151122	40.13271	0.288103	0.650376	1.06888	1.99264	0.274526	0.222109	0.105738	0.0868627	0.166553	0.144212	0.04593049	0.3290233
15000	-245.6137	-250.8631	5.249405	29.65832	1.354211	0.190305	0.179588	0.0121769	0.0191773	0.0908325	0.00623825	0.0756242	0.256036	0.127589	0.073412	0.213806	0.332763	0.00421737	0.470823	0.249707	0.0552428	0.1435738	0.03285583	0.0661756	0.192691	0.106831	0.0448031	0.0175046	0.0465855	0.0453096	0.00296488	0.0229585	0.0594096	0.0209099	0.0036868	0.154061	0.19964	0.0164683	0.007300411	29.65832	0.201897	0.562343	1.04057	2.19518	0.215515	0.180998	0.0994835	0.0897988	0.214638	0.199567	0.04015624	0.1818001
15100	-231.1097	-248.7325	17.62277	11.50149	3.903108	0.201671	0.0638104	0.0721076	0.0371721	0.054703	0.0924573	0.0256694	0.116986	0.14961	0.00124886	0.0430026	0.121087	0.0210539	0.0132329	0.221159	0.107118	0.09906525	0.08700807	0.0479772	0.069274	0.137749	0.0217081	0.0168347	0.0227197	0.0362602	0.0513115	0.103691	0.095372	0.0762852	0.0274368	0.0656906	0.0194909	0.208199	0.01482307	11.50149	0.448959	0.77179	1.0844	1.69485	0.189937	0.282158	0.0736777	0.151868	0.178043	0.124315	0.1018311	0.1455652
15200	-233.5717	-254.2282	20.65651	49.33369	2.760227	0.0239564	0.106036	0.0701922	0.0251274	0.120063	0.00495883	0.0164991	0.0119656	0.11195	0.0912932	0.00514663	0.0194619	0.0109714	0.0999631	0.0316309	0.000163869	0.03769398	0.03417933	0.0550048	0.218224	0.0120542	0.00935719	0.00204094	0.0419367	0.00177354	0.190365	0.0459993	0.03384	0.0281406	0.155721	0.0593747	0.0888062	0.0573624	0.01481513	49.33369	0.369818	0.717324	1.08105	1.83181	0.217958	0.30487	0.122808	0.111532	0.140287	0.102544	0.04899446	0.3023838
15300	-219.4896	-247.4903	28.00066	65.10607	1.893082	0.0304701	0.0342316	0.0344647	0.00281372	0.0187703	0.001218	0.0352614	0.0463452	0.0197834	0.0652	0.00209835	0.00031907	0.0515135	0.038653	0.0070465	0.0644119	0.02749628	0.02399788	0.0180775	0.200293	0.0348349	0.00749956	0.0706585	0.00934775	0.0123898	0.0102294	0.0362003	0.36755	0.0578955	0.000897878	0.0793214	0.0877717	0.00703272	0.002218911	65.10607	0.280169	0.64314	1.06707	2.00962	0.215465	0.201239	0.0848356	0.114879	0.215334	0.168248	0.02621679	0.08463701
15400	-233.7015	-248.2578	14.55631	21.55782	3.137769	0.150558	0.228098	0.0585113	0.00186256	0.11317	0.0260903	0.0323884	0.0332571	0.0989379	0.236071	0.0984906	0.0104689	0.0393353	0.0270529	0.0840473	0.0150461	0.0916669	0.03972349	0.0599094	0.0576652	0.0657493	0.030858	0.0186572	0.0200621	0.243844	0.0214477	0.0108486	0.0135655	0.0958315	0.0613449	0.184703	0.0815123	0.034001	0.0294752	21.55782	0.399647	0.738881	1.08312	1.77835	0.229886	0.165952	0.135888	0.110336	0.132886	0.225051	0.06919869	0.4259503
15500	-232.1417	-254.9252	22.78353	87.27721	2.032224	0.0651455	0.061635	0.0103607	0.0277163	0.0447934	0.0161541	0.00160247	0.0174511	0.0428222	0.0372176	0.088891	0.00209976	0.0347757	0.00964995	0.0498485	0.031167	0.02845412	0.02214081	0.00875759	0.187661	0.0106956	0.0191701	0.0622298	0.0169417	0.062347	0.0252377	0.0684839	0.177903	0.0411137	0.0319239	0.206681	0.0713805	0.00947294	0.004176483	87.27721	0.297091	0.658397	1.07078	1.97374	0.139658	0.357154	0.0842009	0.116351	0.230138	0.0724981	0.0263173	0.1586973
15600	-236.9466	-257.4198	20.47324	144.6077	1.783008	0.0190599	0.0119914	0.00611047	0.043313	0.0546129	0.00260679	0.0093062	0.00579653	0.00190142	0.0482071	0.137014	0.0240506	0.0287896	0.0651371	0.0370213	0.0533217	0.04487027	0.00922052	0.0696111	0.210207	0.0650503	0.0474582	0.0115739	0.12389	0.0250735	0.00151302	0.0072969	0.0339099	0.0794907	0.0347921	0.248558	0.00563045	0.0359444	0.006375846	144.6077	0.265921	0.629759	1.06347	2.04085	0.341416	0.261356	0.0678509	0.0945915	0.140225	0.0945612	0.01559637	0.4088033
15700	-250.5486	-246.743	-3.805541	8.246406	1.093861	0.142416	0.229577	0.124596	0.045205	0.243885	0.101772	0.229361	0.228999	0.959932	0.0352158	0.212029	0.000670667	0.26013	0.722517	0.448388	1.46049	0.3893403	0.2111353	0.0572167	0.205986	0.0941226	0.0993809	0.031859	0.0289998	0.0405357	0.00817418	0.0835598	0.0166274	0.00823872	0.00734173	0.240973	0.0730288	0.00395586	0.01242376	8.246406	0.155292	0.503254	1.01396	2.32749	0.25192	0.20603	0.176045	0.0755421	0.103102	0.187361	0.2235591	0.05557259
15800	-235.0794	-251.2934	16.21396	15.64549	1.043172	0.175874	0.00735855	0.0356736	0.0249857	0.0398769	0.171618	0.0343787	0.152219	0.0502708	0.0785663	0.153229	0.0957803	0.0510894	0.15475	0.0952441	0.194936	0.112436	0.1437983	0.00908668	0.144659	0.131655	0.171491	0.0289122	0.146325	0.013143	0.0552913	0.0228838	0.0367882	0.0784949	0.0138247	0.0808966	0.0350408	0.0315082	0.01030787	15.64549	0.145487	0.489354	1.0068	2.35836	0.24063	0.270004	0.0831562	0.113436	0.0814405	0.211333	0.1541062	0.0668881
15900	-223.5373	-246.4586	22.92131	22.23854	2.397091	0.0109016	0.0164002	0.140397	0.0199139	0.114786	0.0775603	8.52486e-05	0.0686643	0.00304046	0.063215	0.0663474	0.0558701	0.0518208	0.0399627	0.0839821	0.0157395	0.04685923	0.03820883	0.0423183	0.235814	0.0628817	0.000838898	0.00460392	0.0604989	0.00469794	0.0126837	0.085978	0.0845582	0.185581	0.0394749	0.134946	0.0395908	0.00553369	0.008066443	22.23854	0.336478	0.691534	1.07736	1.89463	0.266952	0.23723	0.0711165	0.11409	0.172021	0.138591	0.04627528	0.1743143
16000	-243.0416	-250.0017	6.960095	33.52182	1.179667	0.0823241	0.205197	0.216319	0.0353223	0.133159	0.035892	0.010605	0.0936289	0.199206	0.0661186	0.0435639	0.140051	0.0195954	0.0644979	0.159124	0.536355	0.1315511	0.0307963	0.0727884	0.15702	0.0841599	0.0304979	0.0121685	0.0200993	0.0607703	0.0110028	0.0521745	0.0614698	0.00241342	0.0418762	0.373078	0.00168258	0.0187983	0.03149162	33.52182	0.171349	0.524813	1.02439	2.27945	0.169028	0.262104	0.158769	0.0889983	0.162699	0.158401	0.06228793	0.5055815
16100	-249.5033	-253.5495	4.046265	16.35549	0.9388649	0.39538	0.305046	0.153163	0.00730265	0.0130304	0.0667218	0.22492	0.156635	0.461263	0.198871	0.144998	0.133404	0.268142	0.124341	0.058492	0.270237	0.167306	0.08442115	0.0226424	0.00888276	0.00636115	0.0533476	0.0424986	0.0143643	0.046931	0.0320031	0.00760541	0.203548	0.00428623	0.103712	0.304841	0.090098	0.058879	0.03006723	16.35549	0.1246	0.457572	0.989082	2.42875	0.22736	0.17617	0.192852	0.139392	0.135939	0.128287	0.1144884	0.2626226
16200	-236.0721	-246.5738	10.5017	113.2078	2.019533	0.227506	0.0199786	0.0639622	0.0321354	0.037377	0.203498	0.0136368	0.0471911	0.012474	0.00696451	0.163861	0.144165	0.0182534	0.0258079	0.0180604	0.0180734	0.05671458	0.01689833	0.0534335	0.00880832	0.175918	0.0688846	0.0837115	0.0378408	0.0507441	0.0300127	0.00928706	0.0153573	0.0113196	0.162614	0.155947	0.126366	0.00975582	0.0008365182	113.2078	0.295595	0.657075	1.07047	1.97686	0.257202	0.208333	0.116294	0.111512	0.167277	0.139381	0.01773484	0.04716806
16300	-224.184	-249.214	25.03002	56.93048	1.076374	0.0297183	0.0139867	0.00311674	0.0666306	0.0698122	0.00151268	0.00788553	0.00784126	0.0837581	0.020463	0.012313	0.217398	0.0133372	0.00669088	0.00502994	0.0472543	0.04143563	0.01835757	0.0681089	0.0421421	0.091189	0.0490633	0.0183117	0.051422	0.00359895	0.121322	0.0091769	0.184217	0.155482	0.0206309	0.0444935	0.0846551	0.0561867	0.02066823	56.93048	0.151936	0.498563	1.01159	2.33792	0.280362	0.173455	0.127538	0.0790887	0.166488	0.173069	0.0390258	0.5296043
16400	-242.9192	-255.8491	12.92989	38.48176	1.243497	0.113034	0.0952377	0.148421	0.0037949	0.0768241	0.126088	0.0369897	0.0637382	0.104017	0.0446494	0.00546394	0.0104429	0.0876855	0.0950727	0.0804898	0.131179	0.09276759	0.01532084	0.00322558	0.0978951	0.0974304	0.00576627	0.00300756	0.0216863	0.0117657	0.119149	0.133185	0.18119	0.0861762	0.0887438	0.0933582	0.0139919	0.0434292	0.002332637	38.48176	0.182847	0.539433	1.03099	2.24673	0.3453	0.269383	0.102196	0.0747361	0.1205	0.0878847	0.01765347	0.1321347
16500	-238.8891	-247.7546	8.865507	34.64312	0.8127884	0.305851	0.0263746	0.290087	0.00601064	0.00660689	0.376943	0.0203483	0.00934382	0.0867595	0.346113	0.139195	0.000732009	0.00412515	0.161745	0.0409662	0.0292283	0.1231479	0.04562403	0.0577324	0.0995843	0.173397	0.0157608	0.085257	0.0465707	0.091321	0.017548	0.055732	0.104866	0.0409253	0.0475262	0.0980707	0.0623807	0.00332847	0.002321086	34.64312	0.0982769	0.412232	0.960436	2.52905	0.247668	0.197151	0.168657	0.0752883	0.17381	0.137425	0.04794511	0.04841132
16600	-236.9488	-251.0244	14.07562	23.65858	1.652847	0.0241858	0.157177	0.0188565	0.0711526	0.0184241	0.0197486	0.0182175	0.172501	0.253861	0.0134574	0.00578912	0.000482695	0.0952087	0.103909	0.12485	0.10148	0.07276207	0.03431271	0.0214006	0.0390937	0.00613825	0.0473151	0.0167949	0.160036	0.0416375	0.0668659	0.0263233	0.0207678	0.01833	0.0133578	0.343425	0.131484	0.0470301	0.0900489	23.65858	0.247998	0.612167	1.05827	2.08157	0.161058	0.223334	0.0776819	0.128149	0.155509	0.254268	0.1243616	0.7240892
16700	-245.4908	-250.2703	4.779525	14.95813	2.816136	0.202683	0.0790734	0.265283	0.0474832	0.260945	0.194962	0.0788526	0.09295	0.0626316	0.146396	0.484968	0.236583	0.0810913	0.135558	0.272067	0.175153	0.1806665	0.09542333	0.0508817	0.0867075	0.0700123	0.0444225	0.0185724	0.116664	0.126867	0.0703304	0.0287935	0.000955758	9.72037e-06	0.132719	0.146057	0.0937996	0.0132077	0.05358025	14.95813	0.374518	0.720812	1.08144	1.82323	0.207437	0.242699	0.10045	0.114491	0.134009	0.200914	0.1490036	0.3595904
16800	-239.6742	-249.4987	9.824464	36.04579	0.6940652	0.124751	0.157386	0.0102661	0.0705477	0.0146722	0.0385742	0.202345	0.178789	0.148193	0.0821219	0.0952142	0.472636	0.0739614	0.0365036	0.0297874	0.0541844	0.09490084	0.02302179	0.015146	0.189155	0.0375987	0.0938503	0.0175639	0.0653037	0.0257241	0.0058691	0.0879445	0.0441908	0.146072	0.00380742	0.219054	0.0355428	0.0131775	0.006818847	36.04579	0.0729211	0.360716	0.922649	2.64371	0.223222	0.213501	0.111834	0.073738	0.181684	0.196021	0.02984063	0.2285088
16900	-229.0861	-243.3252	14.23914	49.98603	2.059012	0.264212	0.0385359	0.0824901	0.00221611	0.0167869	0.109338	0.0119108	0.0474675	0.0482614	0.0507764	0.0018547	0.0357699	0.00837134	0.0534437	0.0694623	0.177741	0.1017758	0.02065919	0.0428959	0.0346805	0.0579138	0.0129006	0.00732356	0.0995325	0.0619193	0.0294934	0.0358986	0.0119995	0.0401474	0.0244149	0.466988	0.0246063	0.0492861	0.004512303	49.98603	0.300219	0.661146	1.0714	1.96724	0.192271	0.170732	0.158781	0.0948006	0.175412	0.208003	0.02517149	0.1792625
17000	-232.6346	-245.7886	13.15396	18.28097	1.496918	0.0703266	0.0622883	0.137586	0.0160145	0.0651223	0.0240134	0.000296546	0.276977	0.101266	0.190608	0.215643	0.0191553	0.030558	0.1088	0.128979	0.220895	0.1526445	0.0754981	0.0139524	0.0912691	0.136093	0.0610975	0.011406	0.0186846	0.00413625	0.0444576	0.0199154	0.0234405	0.0185264	0.0238614	0.377043	0.11312	0.0429973	0.008428957	18.28097	0.224846	0.588043	1.05024	2.13687	0.261383	0.256874	0.156574	0.0610618	0.146864	0.117243	0.08392706	0.1004319
17100	-232.8597	-253.5876	20.72792	709.6689	1.481018	0.00110643	0.00929662	0.0377919	0.00185481	0.00376872	0.0398643	0.0129801	0.000998579	0.037744	0.00691817	0.0074716	0.0038559	0.0117311	0.0080932	0.0602366	0.0163319	0.01773037	0.003742967	0.0187765	0.11686	0.0780698	0.0942627	0.069682	0.00697109	0.00637966	0.0295229	0.0892918	0.006695	0.0172018	0.149634	0.278643	0.0237985	0.0142109	2.013535e-05	709.6689	0.222375	0.585366	1.04929	2.14297	0.275993	0.216036	0.146999	0.0501679	0.122723	0.188081	0.003763102	0.005350732
17200	-222.8409	-246.3359	23.49499	452.8364	0.8066468	0.0156928	0.00572561	0.00772891	0.00455542	0.00729887	0.0021813	0.0146431	0.0458472	0.0129978	0.0395176	0.0261837	0.00817122	0.0507142	0.00941656	0.00976438	0.0325258	0.02828712	0.004004572	0.11789	0.00472543	0.121773	0.0858433	0.00782592	0.0883333	0.00265805	0.000122691	0.0185918	0.115866	0.0511428	0.0361892	0.225032	0.117922	0.00608475	0.004131483	452.8364	0.0969723	0.409796	0.95878	2.53445	0.228269	0.260111	0.0861056	0.118257	0.117617	0.189641	0.008136055	0.5077993
17300	-202.61	-247.9677	45.35771	533.8794	1.073017	0.00620767	0.00511063	0.00116382	0.00326652	0.00394799	0.0026887	0.00170009	0.0027059	0.00597358	0.00239758	0.000191701	0.00375551	0.00394747	0.00282272	0.00871731	0.0112323	0.004612414	0.003532115	0.093757	0.00426224	0.0972734	0.0221523	0.0582627	0.069876	0.0270446	0.0221218	0.0662652	0.023657	0.0376988	0.111258	0.307101	0.0545514	0.00471879	0.0004502293	533.8794	0.151288	0.49765	1.01112	2.33994	0.19172	0.252772	0.138958	0.102107	0.18895	0.125494	0.003982344	0.1130564
17400	-220.5543	-253.1923	32.63802	122.9957	1.045265	0.00999093	0.0163817	0.0194924	0.000574382	0.039459	0.0115153	0.00131591	0.00223419	0.0113536	0.00831588	0.00120291	0.011865	0.00239516	0.000326157	0.036891	0.0325256	0.02226243	0.01101415	0.0524137	0.0485225	0.00760324	0.0349914	0.0354242	0.101537	0.0477851	0.0142017	0.024259	0.0497793	0.217901	0.184243	0.0996729	0.0516963	0.0299698	0.00480182	122.9957	0.145896	0.489947	1.00711	2.35704	0.201938	0.182068	0.155882	0.149146	0.151982	0.158985	0.01581597	0.3036058
