Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-189.3642	-138.1935	-51.17072	43.27501	1.9083	0.0651808	0.020784	0.661319	0.219395	0.0322165	2.16827e-05	0.162115	0.114993	0.0795396	0.0685854	0.0245553	0.083072	0.090195	0.0157602	0.0447342	0.479018	0.0932709	0.0910541	0.243998	0.0098611	0.889823	0.256319	0.1683564	0.0466176	0.0835392	0.105455	0.100266	0.126242	0.0323055	0.015723	0.0400529	0.0902529	0.0730504	0.164474	0.00164364	0.0519496	0.0224575	0.0175274	0.0750607	0.2058677	4	57.7843	0.04196607	0.282077	0.644894	1.06752	2.00551	0.083215	0.143291	0.0507229	0.583137	0.0509484	0.0886855	0.2524853	0.8153651
100	-150.2596	-132.6511	-17.60849	24.6815	4.245866	0.0871964	0.0490543	0.0549237	0.00818397	0.0145838	0.0989503	0.0100342	0.018937	0.000608723	0.00408159	0.0137145	0.0197668	0.0107177	0.0369175	0.0314855	0.112094	0.0622916	0.035523	0.0572815	0.0885982	0.0322581	0.0233685	0.03233578	0.05233298	0.0135613	0.0472487	0.145657	0.156511	0.140312	0.0392605	0.0392161	0.0035109	0.0839628	0.167478	0.0221604	0.0539942	0.0451695	0.00633823	0.0356196	0.164214	3	53.0312	0.05153348	0.467379	0.783304	1.08429	1.66503	0.0748139	0.158868	0.0599337	0.643715	0.0260634	0.0366054	0.216547	0.7583297
200	-166.9017	-139.1484	-27.7533	34.92059	4.122178	0.0897103	0.00818781	0.0714678	0.0663509	0.0219468	0.00879012	0.0381112	0.0728705	0.0226216	0.0304878	0.0300043	0.0646062	0.0354754	0.0442799	0.0675052	0.140518	0.0170652	0.235983	0.0696573	0.0357583	0.0198685	0.015575	0.05408259	0.002054651	0.100437	0.0351473	0.338051	0.0806058	0.00501881	0.0246207	0.0176966	0.00931767	0.0625659	0.0872368	0.00276354	0.0746133	0.0559401	0.0654542	0.040531	0.2652326	4	58.28433	0.04740125	0.460951	0.779331	1.08436	1.67536	0.107027	0.19065	0.0571612	0.489723	0.097158	0.0582807	0.2672872	0.9923129
300	-150.8227	-135.7256	-15.09718	15.51668	1.86549	0.0193622	0.0540268	0.000731453	0.0699478	0.0252614	0.0586632	0.00367748	0.0174509	0.00810149	0.00302231	0.0251963	0.0350308	0.0866754	0.0542224	0.0120143	0.00418775	0.0220516	0.0624799	0.0338272	0.00176829	0.244441	0.0843425	0.04705622	0.04764036	0.0408916	0.0876235	0.0691624	0.168969	0.0473994	0.170434	0.0288513	0.0117014	0.0179574	0.220633	0.0436515	0.0357697	0.0346432	0.00450137	0.0178115	0.311513	2	50.06701	0.03630649	0.276672	0.639903	1.06623	2.0172	0.0795835	0.184759	0.0211451	0.631306	0.0233951	0.0598113	0.3591533	0.8673537
400	-145.8178	-138.1907	-7.627117	49.63391	1.875681	0.0460485	0.012153	0.0198812	0.0144614	0.00715671	0.00691745	0.0028096	0.0487653	0.0591763	0.0159945	0.010271	0.00208358	0.0439706	0.00285204	0.00110737	0.0187187	0.0272757	0.0351963	0.0350223	0.110057	0.0353386	0.0664207	0.03981844	0.04332221	0.0180431	0.001406	0.129942	0.0238573	0.0295117	0.0268869	0.0302457	0.157245	0.0502125	0.161912	0.142062	0.00302768	0.106104	0.0632674	0.0562766	0.1928451	3	53.13795	0.04195576	0.277969	0.641107	1.06654	2.01438	0.051532	0.144022	0.0496713	0.624152	0.0351642	0.0954593	0.2361673	0.8165614
500	-167.086	-133.9648	-33.12121	9.62834	3.991124	0.20798	0.310632	0.324387	0.0694691	0.0159291	0.0107706	0.0223267	0.0816941	0.157427	0.20993	0.0184342	0.00367564	0.0161376	0.0865881	0.213769	0.0860191	0.10513	0.193984	0.0994767	0.00503221	0.281861	0.00262348	0.1195898	0.00922583	0.00791142	0.206063	0.104124	0.0506435	0.0646043	0.0316727	0.0156573	0.000436633	0.0135759	0.277968	0.0902587	0.033509	0.0346293	0.000267333	0.0686799	0.2212225	2	58.75889	0.02715458	0.453874	0.774902	1.0844	1.68682	0.0420191	0.226891	0.0202755	0.611525	0.0516968	0.0475932	0.2304484	0.9599657
600	-147.6143	-140.1123	-7.502004	39.31086	5.309055	0.00776981	0.007668	0.000973582	0.00590654	0.00382618	0.0255739	0.00693022	0.0213654	0.00833195	0.00336429	0.0100865	0.0716682	0.0142097	0.0855741	0.00876942	0.0303036	0.0274956	0.000379203	0.0107117	0.0268107	0.0129785	0.0855941	0.02480529	-0.03151923	0.0383682	0.00847187	0.0550913	0.00121559	0.0619574	0.178582	0.110817	0.120615	0.128827	0.115756	0.0592894	0.0199989	0.0931608	0.00520443	0.00264529	0.1665875	2	55.10548	0.03866349	0.514428	0.811007	1.08273	1.59184	0.118678	0.170079	0.071877	0.493456	0.0336388	0.112271	0.1350683	1.233358
700	-176.3811	-138.518	-37.86316	31.49428	4.101009	0.0433687	0.0116746	0.107991	0.124444	0.00216124	0.0371618	0.0602162	0.244693	0.0165553	0.046594	0.0236479	0.0432805	0.0606709	0.0696314	0.384457	0.01051	0.038965	0.474575	0.199191	0.266406	0.0849288	0.0354234	0.1156051	-0.03069954	0.0357408	0.0266549	0.165249	0.0298523	0.0626859	0.00482559	0.10083	0.0691645	0.163013	0.133675	0.0343193	0.0387985	0.00270494	0.0148221	0.117664	0.2783408	3	50.26102	0.0693976	0.459826	0.778631	1.08437	1.67717	0.111221	0.191848	0.0797182	0.505639	0.0456407	0.0659329	0.2476413	1.123968
800	-164.2812	-133.5802	-30.70097	17.31955	4.377132	0.0203641	0.0794797	0.0326764	0.00496512	0.013763	0.18888	0.0234533	0.0725541	0.0684265	0.0331429	0.179836	0.0144058	0.0168251	0.353737	0.0351848	0.0165707	0.0714989	0.114258	0.079672	0.258188	0.0220888	0.411836	0.09471026	0.03542506	0.0494781	0.10487	0.156435	0.0884578	0.00650169	0.0788633	0.0267361	0.0866839	0.0270491	0.132254	0.0783328	0.0161478	0.0834229	0.0112095	0.0535581	0.3459191	3	50.60233	0.0389292	0.473952	0.787318	1.08418	1.65455	0.109316	0.0952878	0.0429768	0.631159	0.0272522	0.0940077	0.3813442	0.9071047
900	-149.5446	-138.4189	-11.12561	24.87391	4.735148	0.0260182	0.0467203	0.00604665	0.0203177	0.00602038	0.0512575	0.00550055	0.003441	0.00963993	0.00871717	0.0522261	0.0152476	0.0154892	0.0216051	0.0752119	0.0149735	0.000812488	0.0559548	0.0091981	0.105583	0.00613149	0.0467281	0.02546074	-0.005916566	0.036026	0.0327058	0.111773	0.016187	0.0785705	0.0991663	0.0516395	0.0482358	0.0812449	0.139672	0.0175063	0.165612	0.0846331	0.00574947	0.0312793	0.1190463	1	50.89165	0.06656073	0.490691	0.797325	1.08373	1.62825	0.099708	0.237469	0.0551299	0.502537	0.0514673	0.0536888	0.1131297	1.052299
