Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-169.8943	-129.3779	-40.51631	7.6964	2.264359	0.03794739	0.006047506	0.105128	0.121596	0.0816378	0.093354	0.0524418	0.233023	0.0681866	0.0240233	0.0160765	0.0600779	0.0370825	0.0069829	0.00783628	0.0511823	0.0413712	0.5383118	3	11.59434	0.1509087	0.322913	0.680471	1.07539	1.92123	0.0577045	0.107703	0.0836293	0.565465	0.0521638	0.133335	0.5443593	0.9888906
100	-167.7005	-133.0178	-34.68274	7.201722	1.318791	0.05493724	0.06299303	0.0435211	0.10384	0.0103688	0.0121442	0.0390169	0.0496201	0.0645325	0.0114277	0.0530956	0.0412642	0.25539	0.133091	0.0486745	0.00458631	0.129426	0.4843619	4	8.140377	0.2190203	0.195924	0.555325	1.03774	2.21102	0.172905	0.194189	0.0473511	0.485362	0.0220834	0.0781098	0.5473549	0.8849137
200	-169.9565	-129.8677	-40.08879	11.03961	2.112676	0.0332553	0.1940443	0.0377699	0.121397	0.0615312	0.0261878	0.0155343	0.283308	0.0414356	0.109689	0.0101213	0.108712	0.017124	0.0872679	0.0034447	0.0565796	0.0198981	0.2479114	3	11.62981	0.1197396	0.306364	0.666484	1.07257	1.95458	0.0718721	0.177597	0.0592905	0.513591	0.127377	0.0502719	0.4419556	0.5609417
300	-167.9733	-128.7519	-39.22141	9.017753	1.559212	0.05689606	0.1199157	0.0391671	0.00382986	0.120268	0.132429	0.0523351	0.00546673	0.098582	0.0108209	0.0571322	0.165994	0.0914368	0.0165876	0.0323843	0.036336	0.13723	0.3786146	4	9.065023	0.1803103	0.234326	0.598125	1.05372	2.11383	0.143727	0.126165	0.103204	0.513844	0.029031	0.084029	0.4985303	0.7594615
400	-168.7351	-130.7118	-38.02329	7.759419	1.198493	0.03323194	-0.2488637	0.108421	0.030748	0.0956287	0.0294618	0.0882759	0.0236025	0.0701558	0.0697699	0.003439	0.156591	0.0605478	0.221759	0.0225963	0.0127575	0.0062469	0.6330175	5	8.143217	0.2427327	0.17478	0.529242	1.02643	2.26955	0.0865975	0.295455	0.0826453	0.406139	0.0467944	0.0823691	0.3841538	1.647823
500	-169.3701	-133.7275	-35.6426	7.051943	3.152506	0.03848549	0.1926894	0.0869784	0.0477931	0.0417529	0.222951	5.2164e-05	0.149367	0.17682	0.0189297	0.00673843	0.0561242	0.0700273	0.0595728	0.0148219	0.0454196	0.00265111	0.3346323	3	7.51064	0.1752511	0.400726	0.739637	1.08317	1.77646	0.189263	0.109257	0.0682187	0.43958	0.0660833	0.127598	0.5273216	0.6345885
600	-162.6539	-131.7442	-30.9097	5.440039	1.602628	0.0882378	0.03218432	0.0197642	0.260237	0.0955121	0.000885095	0.00480251	0.0760421	0.0317983	0.122466	0.00950689	0.178364	0.00150181	0.0371638	0.0243263	0.0938237	0.0438054	0.5972591	2	5.601904	0.2731423	0.24075	0.604793	1.05592	2.09854	0.0961234	0.181785	0.0418667	0.517765	0.0908003	0.0716595	0.6294434	0.9488686
700	-163.0796	-126.3553	-36.72439	7.399722	1.115737	0.05419567	0.08161247	0.106949	0.0685783	0.183212	0.004179	0.0699861	0.0601762	0.0823633	0.0220152	0.0209054	0.222867	0.0719788	0.0123852	0.0218284	0.0222441	0.0303326	0.435679	5	7.868755	0.2799433	0.159451	0.508974	1.01681	2.31476	0.0608516	0.197724	0.049207	0.55164	0.0530776	0.0874999	0.5172915	0.8422312
800	-166.8109	-130.3987	-36.41218	7.902365	1.72212	0.04965821	0.231016	0.0960781	0.0668983	0.151699	0.00995265	0.0240506	0.0528168	0.0924276	0.0210698	0.0395377	0.0971843	0.0219317	0.180094	0.00141312	0.00975727	0.135089	0.3851799	4	9.173994	0.2585113	0.257688	0.621788	1.06118	2.05934	0.0329214	0.166865	0.135073	0.418243	0.0605995	0.186299	0.6161959	0.6250932
900	-175.244	-134.2355	-41.00855	6.566865	1.126774	0.05421026	-0.06620645	0.0373133	0.214496	0.0363413	0.178453	0.0563703	0.073036	0.0710422	0.0247718	0.0613469	0.0826625	0.0850095	0.00776389	0.0306313	0.00247835	0.0382836	0.332039	3	10.93068	0.5236297	0.161532	0.5118	1.0182	2.30847	0.0383252	0.19317	0.136962	0.471171	0.0297051	0.130667	0.2658325	1.249053
1000	-162.4953	-127.8641	-34.6312	6.937755	0.8787047	0.05158342	-0.01393242	0.115332	0.00854123	0.158255	0.1098	0.0376639	0.0311083	0.042755	0.0635868	0.0133333	0.136574	0.169658	0.0685984	0.00336451	0.0237359	0.0176923	0.4997043	5	9.07281	0.2125148	0.112163	0.436992	0.976585	2.47426	0.0648417	0.225026	0.0516913	0.48147	0.0966981	0.0802727	0.4857719	1.028681
1100	-167.977	-133.9152	-34.06173	6.292948	0.3370905	0.03329014	0.1867734	0.0886298	0.050904	0.0868789	0.165848	0.0433522	0.0153423	0.237692	0.0375116	0.00859691	0.151502	0.00219463	0.00588075	0.0189204	0.0505322	0.0362143	0.384406	4	6.502349	0.1594252	0.00878036	0.13349	0.653144	3.20459	0.117251	0.128794	0.0715074	0.504111	0.113149	0.0651887	0.5711795	0.673004
1200	-161.5947	-131.3074	-30.28732	5.786347	1.251291	0.04271844	0.04997355	0.112804	0.115122	0.101644	0.0541213	0.072181	0.0490584	0.0704915	0.0367314	0.0122409	0.190172	0.0101121	0.0113758	0.00510677	0.0813023	0.0775365	0.3782199	3	5.802654	0.200463	0.184225	0.541144	1.03174	2.2429	0.0744944	0.215279	0.0456817	0.398067	0.149469	0.117009	0.4281934	0.8832921
1300	-172.4712	-134.1817	-38.28952	6.756653	0.8405208	0.04192666	-0.04243329	0.0633143	0.0360531	0.0636463	0.013273	0.0227262	0.0675425	0.0549737	0.0227454	0.00930636	0.135655	0.14492	0.154433	0.0255216	0.0327191	0.15317	0.3753938	3	7.441551	0.290984	0.104147	0.42295	0.96758	2.50532	0.0737463	0.18547	0.0493521	0.464748	0.0151275	0.211556	0.3329605	1.127442
1400	-173.9487	-131.8891	-42.05961	8.748389	3.155082	0.03646297	0.003575548	0.0553772	0.198191	0.0473927	0.102255	0.0361784	0.00763808	0.0692186	0.0147319	0.0506194	0.0115421	0.0899845	0.0559298	0.144877	0.0370052	0.0790593	0.3664821	3	11.02873	0.155569	0.400914	0.739768	1.08318	1.77614	0.135926	0.123653	0.0815745	0.52328	0.0602256	0.0753411	0.3700577	0.9903379
1500	-168.2329	-130.2441	-37.98882	8.776557	0.9320078	0.04591756	0.007201038	0.0263579	0.0145329	0.0182814	0.0338244	0.0576185	0.157555	0.0891415	0.0507472	0.0300472	0.150392	0.0473098	0.128882	0.0192482	0.0221196	0.153942	0.236554	5	10.69528	0.1335018	0.123196	0.455316	0.987752	2.43374	0.0753194	0.195429	0.0331453	0.534291	0.0405367	0.121279	0.2437551	0.9704579
1600	-166.8839	-133.8151	-33.06883	6.168953	3.02065	0.1015675	-0.2329035	0.0454218	0.0545085	0.114268	0.014281	0.0997956	0.214039	0.0959708	0.00663182	0.0186649	0.125277	0.102731	0.042965	0.02966	0.00274189	0.0330442	0.663563	3	6.604875	0.2498971	0.390853	0.732665	1.08262	1.79387	0.108267	0.155808	0.0213504	0.421709	0.089971	0.202894	0.4306595	1.540807
1700	-168.2015	-133.6425	-34.559	7.262321	0.5119448	0.07448058	0.05514362	0.0460556	0.237531	0.109115	0.102378	0.0255107	0.0481234	0.0405045	0.0190781	0.0107844	0.125537	0.0681231	0.00374435	0.0244989	0.0591386	0.079877	0.3324449	3	7.609403	0.2946711	0.0356225	0.259642	0.828769	2.87597	0.113767	0.201945	0.0519499	0.470062	0.0992256	0.0630506	0.3875885	0.8577264
