Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-369.8765	-313.5045	-56.37194	15.782	2.986129	0.1305289	0.03679963	0.0728425	0.029075	0.00366725	0.0100518	0.0181386	0.0367933	0.0947178	0.0132218	0.090707	0.207905	0.347306	0.0290092	0.00319604	0.0412186	0.00214942	0.09652211	2	57.2439	0.02917318	0.388186	0.730757	1.08245	1.79861	0.252173	0.216157	0.0790621	0.109478	0.113336	0.229793	0.1333217	0.7239787
100	-370.2896	-307.1129	-63.17676	38.62898	2.246127	0.1305689	-0.0321552	0.174896	0.0719739	0.0039896	0.00224578	0.0341995	0.0128675	0.0649236	0.000513746	0.0570659	0.0987967	0.340217	0.0156969	0.0478319	0.0411036	0.0336785	0.2488356	2	55.0715	0.03226592	0.320985	0.67887	1.07508	1.92506	0.197305	0.326777	0.106521	0.104569	0.166626	0.0982024	0.2166804	1.148399
200	-369.4849	-307.5947	-61.89022	23.91837	3.228953	0.238185	-0.112096	0.107586	0.0159051	0.0125517	0.00878463	0.0461635	0.020451	0.0871629	0.00131391	0.063889	0.0822548	0.286922	0.0626781	0.00647457	0.187074	0.010789	0.2286097	3	61.81676	0.0500302	0.406234	0.743465	1.08343	1.76687	0.2251	0.326525	0.0438465	0.0793396	0.193423	0.131766	0.1165137	1.962084
300	-386.2053	-317.7574	-68.44796	39.76805	1.341157	0.2817191	-0.02903266	0.158534	0.00205601	0.0942197	0.0372697	0.0083423	0.102747	0.137994	0.0215214	0.0554985	0.0562167	0.174131	0.0775906	0.0108064	0.0502178	0.0128552	0.2955612	1	64.09526	0.04473169	0.199709	0.559789	1.03955	2.20095	0.220907	0.348362	0.0851126	0.0602062	0.176496	0.108917	0.2665286	1.108929
400	-379.8377	-314.9037	-64.93396	23.90077	1.577918	0.1509391	0.0151623	0.127934	0.0214527	0.00406553	0.0236814	0.0387619	0.0056922	0.115543	0.00198031	0.0275755	0.233065	0.110807	0.172464	0.00144976	0.066697	0.0488312	0.0715428	3	61.73573	0.01951786	0.237112	0.601032	1.05469	2.10717	0.165561	0.283972	0.110142	0.11993	0.225477	0.0949174	0.0867051	0.8251279
500	-375.2982	-309.2246	-66.0736	36.79103	4.882695	0.09860773	0.02571022	0.0769647	0.0701249	0.0216799	0.0177814	0.0594616	0.0390479	0.0577263	0.0149716	0.0506338	0.207107	0.232657	0.00477594	0.0130076	0.0443031	0.0897582	0.08805078	1	50.92248	0.02564039	0.497131	0.801094	1.0835	1.61827	0.247964	0.245712	0.0867613	0.135885	0.16943	0.114247	0.113761	0.773998
600	-368.1117	-306.6326	-61.47908	24.18669	4.050452	0.1535881	0.01815405	0.0741464	0.0558915	0.0128549	0.0017884	0.0445337	0.00261344	0.0640477	0.0133345	0.0784087	0.0141032	0.311969	0.0699267	0.185285	0.0360453	0.0350513	0.1725793	2	55.2487	0.04329725	0.457112	0.776936	1.08439	1.68156	0.220472	0.405246	0.104811	0.0436277	0.111881	0.113963	0.1907334	0.9048198
700	-380.0213	-306.6041	-73.41718	49.50829	2.441563	0.07415418	-0.0327291	0.122144	0.0367253	0.0350746	0.0076826	0.0376648	0.00326768	0.0519298	0.00198187	0.113193	0.0950397	0.108305	0.0588435	0.239168	0.0589278	0.0300531	0.1276295	1	52.21976	0.01623507	0.340845	0.695023	1.07793	1.8862	0.207236	0.327269	0.106669	0.121176	0.127481	0.110169	0.0949004	1.344878
800	-366.6589	-309.4819	-57.17695	20.14807	1.351556	0.1525413	0.05401308	0.103154	0.00713747	0.00115648	0.0363529	0.00112212	0.065867	0.0563968	0.00507268	0.150135	0.0339313	0.300609	0.0267899	0.0742698	0.129507	0.00849723	0.07813517	3	55.57571	0.03066113	0.201453	0.561826	1.04037	2.19635	0.211403	0.285539	0.10855	0.108511	0.226332	0.0596654	0.1321483	0.591269
900	-370.753	-314.4057	-56.34729	9.415043	3.958222	0.2095428	0.02143723	0.0990219	0.13913	0.0284437	0.00849386	0.0256624	0.0566353	0.116231	0.0143669	0.0680837	0.0725704	0.238658	0.0156416	0.0838816	0.0302273	0.00295214	0.2025237	3	58.37987	0.02062439	0.452052	0.773752	1.08441	1.68979	0.254544	0.254856	0.117963	0.0678363	0.195095	0.109705	0.2239609	0.9042814
1000	-373.3102	-311.3296	-61.98059	16.97458	3.456815	0.1171157	0.02355401	0.143155	0.0469483	0.00725266	0.0290126	0.0680809	0.01241	0.195126	0.000388051	0.107015	0.00837928	0.169871	0.00260269	0.0685317	0.0976235	0.0436043	0.08537613	2	58.5932	0.0521575	0.421781	0.754048	1.084	1.74017	0.250967	0.327296	0.0843881	0.0454683	0.156638	0.135242	0.1089301	0.7837696
1100	-375.0979	-308.0789	-67.01905	51.68928	3.399762	0.1566062	-0.0383279	0.14551	0.0135452	0.10268	0.0140477	0.0478873	0.0159844	0.0452493	0.00158257	0.0345289	0.0073126	0.350035	0.00795663	0.173298	0.0358107	0.00457131	0.2548627	2	53.81601	0.01549563	0.418004	0.751507	1.08389	1.7466	0.211115	0.343238	0.109256	0.0562695	0.178436	0.101686	0.2165348	1.177006
1200	-376.2299	-307.9943	-68.23563	38.79914	1.222948	0.1101433	-0.005728006	0.0558615	0.0359914	0.0169158	0.00106173	0.0340537	0.0334046	0.0556562	0.000135052	0.123225	0.19992	0.258857	0.057513	0.0442508	0.0747891	0.00836487	0.208714	2	56.43169	0.0108884	0.179187	0.534848	1.02896	2.25701	0.246748	0.358209	0.0861618	0.0793069	0.155761	0.0738137	0.202986	1.028219
1300	-371.6482	-310.4521	-61.19613	21.33394	3.556907	0.2317389	0.0138919	0.0580993	0.015431	0.0159636	0.00619634	0.0395546	0.0444253	0.0641284	0.00539664	0.157374	0.0648706	0.23578	0.00119746	0.23411	0.0386468	0.0188253	0.255458	2	51.7947	0.05081456	0.42823	0.758343	1.08416	1.72927	0.268384	0.294826	0.125011	0.0750392	0.125123	0.111617	0.2693499	0.9484243
1400	-382.6613	-317.5102	-65.15112	34.07347	1.652208	0.1177039	0.01814878	0.0524153	0.0247082	0.0045455	0.015153	0.0742827	0.0490592	0.081632	0.0338359	0.0392386	0.199816	0.170106	0.0490337	0.177878	0.0266712	0.00162498	0.05540992	1	55.16642	0.04795417	0.247907	0.612075	1.05824	2.08178	0.149327	0.367896	0.0922066	0.084917	0.157528	0.148126	0.0735587	0.7532748
1500	-369.3839	-312.0822	-57.30162	10.56261	2.223756	0.2480477	0.155546	0.09624	0.00588823	0.0318366	0.0148732	0.0604733	0.0468875	0.0154566	0.00982524	0.0667481	0.170281	0.312576	0.0717463	0.0396865	0.0316728	0.0258088	0.2562606	3	50.71107	0.05695686	0.318597	0.676877	1.0747	1.92983	0.232057	0.262721	0.116845	0.130867	0.159708	0.0978016	0.4118066	0.6222838
1600	-372.9407	-310.5893	-62.35147	18.56318	2.984999	0.1274454	0.04543258	0.0666785	0.00787224	0.0142475	0.00873435	0.0646887	0.00711929	0.084462	0.0196727	0.137515	0.019942	0.201759	0.0450712	0.122259	0.135472	0.0645064	0.08253243	1	72.10225	0.03518652	0.388098	0.730694	1.08244	1.79877	0.206284	0.352835	0.152385	0.0690539	0.108509	0.110933	0.127965	0.6449609
1700	-371.6177	-311.0484	-60.56927	33.68888	1.637684	0.1608117	-0.03225483	0.144319	0.0591194	0.0252596	0.0192563	0.0352277	0.0125589	0.036101	0.0136425	0.0919766	0.25248	0.213322	0.0309971	0.0228835	0.0237514	0.0191059	0.187928	2	55.48183	0.02270345	0.24583	0.609977	1.05758	2.08661	0.201298	0.266358	0.106586	0.116234	0.126331	0.183192	0.1556732	1.207196
1800	-371.4874	-310.2787	-61.20864	19.27565	3.546458	0.09432704	0.006471318	0.0527704	0.00540986	0.00700479	0.020673	0.0212415	4.56195e-05	0.115668	0.0143515	0.0846345	0.0714274	0.232568	0.0461805	0.248322	0.0777556	0.00194747	0.1702292	2	58.18671	0.02158001	0.427567	0.757904	1.08415	1.73038	0.194104	0.344897	0.142621	0.0786175	0.137547	0.102213	0.1767006	0.9633769
1900	-371.7864	-314.1049	-57.68149	16.60447	1.616901	0.2618044	0.07076381	0.158104	0.0248131	0.0160532	0.10486	0.050212	0.0101108	0.102184	0.00448824	0.0689786	0.0347346	0.26973	0.0728907	0.022761	0.0298365	0.0302437	0.1483911	3	59.53228	0.02319936	0.242829	0.606925	1.05661	2.09364	0.256237	0.218411	0.155376	0.0794233	0.190078	0.100474	0.2191549	0.677106
2000	-371.8717	-310.586	-61.28573	30.49855	1.007829	0.2323693	-0.001884186	0.260549	0.0488713	0.00355897	0.00362639	0.0353464	0.130674	0.0313873	0.0177183	0.151596	0.0221809	0.145317	0.0121471	0.0543316	0.0590912	0.0236039	0.1473125	2	60.79671	0.06469819	0.138513	0.479092	1.00129	2.38111	0.178409	0.281144	0.110485	0.138835	0.20219	0.0889378	0.1454283	1.012956
2100	-374.1767	-309.0353	-65.14138	30.54906	1.890322	0.09533139	-0.009691144	0.126954	0.068164	0.0284467	0.00390477	0.228303	0.0393584	0.0539858	0.00085554	0.0615218	0.00241237	0.138486	0.0192935	0.141321	0.0848065	0.00218604	0.1025107	2	52.75132	0.02057677	0.279821	0.64282	1.06699	2.01037	0.164797	0.306737	0.110536	0.150651	0.182671	0.084608	0.09281957	1.104408
2200	-379.9528	-314.044	-65.90881	35.3011	2.66568	0.1500831	0.04556605	0.0984551	0.0228974	0.00395033	0.0268154	0.0112586	0.00592429	0.0865337	0.0366922	0.0278012	0.0696095	0.0452158	0.269114	0.0932247	0.0986555	0.103853	0.1098499	2	68.83608	0.02180498	0.361622	0.711159	1.08028	1.84694	0.206062	0.272381	0.173933	0.0896152	0.148847	0.109162	0.155416	0.7068123
2300	-368.0852	-307.1711	-60.91404	26.34922	1.94659	0.2012749	-0.01406409	0.219897	0.0304996	0.0181913	0.0656316	0.0103687	0.00843386	0.13649	0.00307543	0.0600606	0.0281225	0.294206	0.0374236	0.025011	0.0521747	0.0104134	0.2451531	3	50.42548	0.05956807	0.286815	0.649211	1.06859	1.99538	0.205339	0.183339	0.129913	0.144478	0.174081	0.16285	0.231089	1.06086
2400	-371.9222	-309.0072	-62.91496	23.63287	5.390201	0.184395	0.05741961	0.0526843	0.00113383	0.122067	0.0332145	0.0421599	0.0062025	0.118545	0.0070593	0.0612252	0.0334006	0.419876	0.0256315	0.0252024	0.0438006	0.00779708	0.08641587	1	66.39597	0.02769307	0.517519	0.812747	1.08256	1.58717	0.211153	0.277417	0.0999454	0.0590329	0.272489	0.0799618	0.1438355	0.6007966
2500	-370.6282	-308.017	-62.61125	25.91677	2.115435	0.1226385	-0.03226496	0.0506368	0.0237937	0.026531	0.00239258	0.147005	0.000699086	0.0284762	0.000761194	0.136965	0.118034	0.294896	0.0191668	0.0237196	0.0918545	0.0350696	0.2387665	2	58.50649	0.02157739	0.306675	0.666753	1.07263	1.95394	0.251056	0.312555	0.104909	0.0981402	0.152481	0.0808593	0.2065015	1.156246
2600	-375.9014	-312.3252	-63.57617	21.88984	5.363349	0.1216848	0.02993884	0.102824	0.0879547	0.0119507	0.0299392	0.028413	0.00786582	0.0269349	0.0104572	0.126939	0.022222	0.302385	0.0619417	0.118272	0.0136305	0.0482702	0.1858857	2	50.32255	0.04556923	0.516503	0.812176	1.08262	1.5887	0.193445	0.326593	0.0832616	0.0986854	0.130069	0.167946	0.2158246	0.8612816
2700	-368.2639	-308.0265	-60.23736	18.41057	3.751489	0.2584844	-0.06066597	0.14838	0.0952888	0.0158353	0.0247276	0.0748505	0.0154921	0.0459921	0.00569121	0.109092	0.09189	0.315449	0.0181071	0.0219173	0.0171406	0.000146133	0.2774559	2	56.88827	0.02907055	0.440167	0.766152	1.08435	1.70933	0.2289	0.252417	0.125382	0.10699	0.185045	0.101265	0.21679	1.279838
2800	-376.8646	-318.4505	-58.4141	21.88363	2.267312	0.1126229	0.007108033	0.108881	0.0751491	0.0226559	0.00321928	0.00352715	0.121477	0.00577355	0.0300883	0.0399946	0.0741744	0.281603	0.0422213	0.142202	0.0399784	0.00905484	0.1823165	2	50.48212	0.02146062	0.323224	0.680729	1.07544	1.92061	0.163611	0.277938	0.105266	0.101106	0.0933058	0.258774	0.1894245	0.9624756
2900	-382.2502	-315.2252	-67.02503	53.74435	0.9622586	0.1876693	0.001228581	0.116784	0.0314075	0.025905	0.00706729	0.00901984	0.0826786	0.135744	0.0158356	0.108623	0.0972451	0.126057	0.150768	0.0195099	0.0548628	0.0184921	0.1263005	2	62.62404	0.02133105	0.129363	0.465106	0.993454	2.41208	0.195775	0.237209	0.103985	0.120092	0.231402	0.111537	0.1275291	0.9903663
3000	-373.9897	-311.2544	-62.73534	37.31105	2.885487	0.1362719	-0.02305011	0.11873	0.0138232	0.0316688	0.0218686	0.115584	0.00739886	0.0755545	0.0391998	0.0469211	0.00022921	0.199047	0.0240658	0.143028	0.110491	0.0523901	0.248182	3	58.08931	0.02856023	0.380204	0.724984	1.08189	1.81292	0.22138	0.291532	0.111603	0.0909176	0.137876	0.146692	0.2251319	1.102385
3100	-373.3682	-308.9825	-64.38569	21.33753	1.445348	0.1041935	0.0160745	0.123954	0.023462	0.0542723	0.000931782	0.0690187	0.0132667	0.0583653	0.00365681	0.0424038	0.00175252	0.3491	0.00461482	0.0963932	0.137454	0.0213543	0.2734752	2	52.14231	0.03913947	0.216755	0.579199	1.04704	2.157	0.224914	0.341046	0.085048	0.108425	0.133545	0.107022	0.2895497	0.9444845
3200	-372.1043	-312.7411	-59.3633	18.45256	1.798727	0.1900801	0.01655988	0.122674	0.0595322	0.0214874	0.0208176	0.0220572	0.0412926	0.104175	0.0487565	0.0592534	0.0403411	0.248677	0.0249957	0.122372	0.0270912	0.0364765	0.2166266	2	58.47176	0.04289679	0.268005	0.631749	1.06403	2.03622	0.222963	0.214888	0.0998514	0.0764629	0.192385	0.19345	0.2331864	0.9289844
3300	-377.5663	-316.94	-60.62633	23.57029	1.879265	0.1456328	0.09332736	0.127454	0.0132869	0.0912034	0.0467958	0.0455932	0.0081943	0.12643	0.0232097	0.0655651	0.0819355	0.138022	0.0860834	0.0928859	0.0330891	0.0202517	0.07081553	1	59.45871	0.02663744	0.278424	0.641528	1.06665	2.0134	0.165943	0.283609	0.16306	0.0772136	0.173583	0.136591	0.1641429	0.4314261
