Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
873	0	-266.5528	-251.869	-14.68377	10.197	3.01442	0.00845905	0.0134862	0.0111171	0.0228202	0.129583	0.0109602	0.0347223	0.000684369	0.0856626	0.00999958	0.140435	0.0343461	0.0451647	0.0201817	0.160149	0.149416	0.04471487	0.01655962	0.0486714	0.0609046	0.0356931	0.025431	0.107237	0.00894395	0.08324	0.0331442	0.144029	0.127298	0.0186596	0.193224	0.0181665	0.0491028	0.0462538	0.1670727	1	68.44268	0.009214605	0.390374	0.732323	1.08259	1.79472	0.128399	0.320224	0.171282	0.0836752	0.194125	0.102295	0.1836323	0.9098218
874	0	-268.1917	-241.685	-26.50672	7.515951	4.273478	0.500632	0.0661015	0.0234193	0.11723	0.260929	0.0558073	0.046512	0.00133659	0.341826	0.118875	0.253363	0.194156	0.0963184	0.305329	0.0894591	0.10309	0.1274944	0.03628061	0.0154052	0.0344914	0.0417383	0.0741337	0.0671151	0.0193467	0.0790881	0.0270036	0.10438	0.0846104	0.00707375	0.281634	0.0383827	0.0603646	0.0652319	0.176719	1	54.56624	0.04005488	0.468783	0.784165	1.08427	1.66278	0.259844	0.217379	0.163397	0.122821	0.208563	0.0279965	0.2129996	0.8296682
875	0	-286.4464	-257.5881	-28.8582	1.565037	5.667774	0.241787	0.0633518	0.167108	0.0453412	0.882349	0.152669	0.355595	0.20143	0.288932	0.0714132	0.594302	0.190889	0.052737	0.108022	0.28322	0.0463872	0.2087848	-0.01183935	0.0647038	0.0947072	0.0420026	0.0360068	0.0852604	0.019093	0.0738706	0.00655626	0.174665	0.016725	0.0597955	0.0765945	0.0423845	0.0781519	0.129483	0.2459774	2	53.436	0.04750533	0.527652	0.818385	1.08199	1.57198	0.219373	0.252117	0.233085	0.0869846	0.157353	0.0510862	0.2341381	1.050566
876	0	-262.6146	-243.8879	-18.72665	2.200161	2.20588	0.0100992	0.0506176	0.040561	0.035014	0.295359	0.0109255	0.232423	0.0242357	0.0063108	0.0184643	0.0845014	0.383612	0.219494	0.0923119	0.1601	0.591789	0.1083056	0.04280909	0.0181684	0.0461889	0.104572	0.0576668	0.0887709	0.0113911	0.046091	0.0139277	0.13789	0.0366961	0.00174692	0.220803	0.082012	0.0168655	0.11721	0.1428559	2	52.9704	0.05070098	0.316671	0.675261	1.07438	1.93369	0.194486	0.279224	0.196646	0.0574776	0.210097	0.0620697	0.185665	0.7694283
877	0	-304.2236	-252.8366	-51.38702	3.092671	0.5536262	0.659425	0.0418454	0.618672	0.42683	2.14862	0.0895637	0.603024	0.092333	0.314681	0.242241	2.58161	0.0159812	0.0720048	0.814731	1.73304	0.288922	0.5230144	-0.03650274	0.076651	0.0281182	0.162089	0.158464	0.00699669	0.0100372	0.0959881	0.0107373	0.0896953	0.0117662	0.00881153	0.0917581	0.0418763	0.150369	0.0566419	0.2094598	1	59.52012	0.03729806	0.0437074	0.28549	0.855682	2.81512	0.233153	0.208645	0.140803	0.0619609	0.246482	0.108956	0.172957	1.211051
878	0	-277.2074	-247.6448	-29.5626	10.18508	4.245496	0.319951	0.0379032	0.0186099	0.136401	0.0254784	0.216757	0.0650812	0.0128168	0.316142	0.68632	0.0512601	0.174579	0.397708	0.0180938	0.262444	0.212124	0.1367143	-0.03681733	0.01792	0.0124447	0.0235628	0.243639	0.0622556	0.0387452	0.0979523	0.0996227	0.0987192	0.00629109	0.0378281	0.102167	0.0179699	0.025263	0.115619	0.1939326	1	50.04018	0.03572323	0.46736	0.783293	1.08429	1.66506	0.306304	0.227591	0.123695	0.136241	0.157203	0.0489669	0.1571152	1.234333
879	0	-265.8349	-241.7836	-24.05135	4.737597	2.793011	0.00243661	0.0204843	0.0117413	0.0151299	0.175305	0.180936	0.03966	0.00449215	0.111963	0.0161647	0.0201883	0.113616	0.639177	0.140477	0.133657	0.180978	0.1571658	0.06862452	0.039068	0.0211769	0.0445379	0.0666092	0.181211	0.0244873	0.121992	0.0645269	0.129104	0.0445174	0.00543739	0.160526	0.0493391	0.0328287	0.0146372	0.03680159	2	62.66567	0.04417709	0.372587	0.719383	1.08128	1.82675	0.203387	0.304244	0.142234	0.117402	0.198956	0.0337777	0.1054261	0.3490747
880	0	-276.5678	-250.4581	-26.10971	3.62326	4.386909	0.0561587	0.0269269	0.0572566	0.290027	0.0182794	0.136723	0.201894	0.0192475	0.263182	0.173276	0.396415	0.58623	0.0417553	0.0335996	0.0712935	0.0798794	0.1322356	0.01270022	0.00300484	0.0542428	0.116714	0.140138	0.0284922	0.0401941	0.103288	0.11049	0.0862506	0.0360495	0.00640915	0.169525	0.0140324	0.0564925	0.0346772	0.08573944	2	66.50002	0.03428368	0.474432	0.787609	1.08417	1.65379	0.16731	0.243102	0.18395	0.150626	0.17871	0.0763012	0.09843966	0.8709847
881	0	-270.7285	-246.7087	-24.01978	4.148494	4.670047	0.147525	0.0120855	0.0834674	0.0700206	0.319959	0.131068	0.153076	0.0217015	0.216471	0.0458897	0.000337641	0.205835	0.148488	0.101631	0.671444	0.0349123	0.1272977	-0.06283957	0.123845	0.0879751	0.250272	0.127442	0.0414536	0.0235075	0.0300312	0.084367	0.111505	0.059153	0.0017601	0.0370302	0.0163782	0.00489395	0.000386545	0.302066	1	53.59409	0.04702035	0.487768	0.795599	1.08383	1.63281	0.203025	0.275288	0.125202	0.0864389	0.199192	0.110854	0.2392264	1.262678
882	0	-286.2419	-247.0201	-39.2218	0.7583535	1.937236	0.262481	0.0155222	0.0590812	0.0966863	0.678734	0.203925	0.737882	0.327325	0.0340821	0.00950093	1.14631	0.172014	0.779867	0.0939492	0.0131944	0.0654617	0.2184474	-0.02644584	0.031351	0.0379834	0.155786	0.0613891	0.00705024	0.0175819	0.0744281	0.0541143	0.052196	0.128463	0.0478596	0.159311	0.0601562	0.0911136	0.0212169	0.2086414	1	68.32845	0.01919825	0.285666	0.648169	1.06834	1.99783	0.286217	0.290011	0.126981	0.0924873	0.142619	0.0616844	0.1821956	1.145151
883	0	-288.8581	-257.8594	-30.99872	2.384112	4.350711	0.0101235	0.0286375	0.144775	0.131886	0.488013	0.26311	0.00968065	0.129107	0.00780679	0.091372	0.345575	0.262298	0.231994	0.064229	0.805275	0.0303081	0.1903787	0.002781195	0.0720481	0.0208815	0.0460719	0.00826481	0.1556	0.0303381	0.0260678	0.0836115	0.0275003	0.147014	0.0112225	0.0266439	0.101439	0.0891956	0.154102	0.1289157	3	65.16691	0.0508154	0.472649	0.786526	1.0842	1.65662	0.210685	0.206333	0.156055	0.132294	0.181046	0.113588	0.1316969	0.9788818
884	0	-283.2403	-252.3427	-30.89767	2.915665	4.936037	0.074758	0.0272588	0.512108	0.108323	0.157556	0.201702	0.151568	0.0448937	0.214948	0.827959	0.120273	0.0984835	0.448349	0.327134	0.18167	0.201873	0.3443475	0.04481549	0.0533612	0.0113652	0.104829	0.0743147	0.0216536	0.0736806	0.0695108	0.150859	0.0140755	0.0755635	0.0298645	0.0956519	0.183436	0.0142368	0.0275976	0.1400208	2	52.31366	0.06515152	0.499399	0.802411	1.08341	1.61478	0.251966	0.231515	0.0943821	0.0971049	0.16786	0.157172	0.1848363	0.7575396
885	0	-278.9233	-249.4233	-29.50006	1.604907	1.254008	0.456377	0.0482693	0.216467	0.0140491	0.784913	0.164115	0.483466	0.0131529	0.0842198	0.0797501	0.00594789	0.0590766	0.152943	0.223754	0.0935485	0.285456	0.2049532	0.04596592	0.00641573	0.0276948	0.0557244	0.100772	0.0799896	0.00598768	0.0241402	0.0181189	0.279033	0.00361706	0.0282222	0.181556	0.0187762	0.0140595	0.155893	0.05680264	1	52.69588	0.03697522	0.184704	0.541736	1.03199	2.24157	0.227505	0.233093	0.142522	0.118653	0.231837	0.046391	0.1027686	0.5527239
886	0	-265.978	-241.103	-24.87508	21.29936	3.742306	0.10201	0.0140317	0.0562429	0.0546268	0.0782756	0.128133	0.0100413	0.000122734	0.401592	0.108436	0.207713	0.0649529	0.0818833	0.1245	0.139537	0.179047	0.113042	-0.004557458	0.0255895	0.017368	0.0439874	0.177607	0.0237302	0.00320542	0.121989	0.103531	0.112352	0.0188914	0.0112994	0.0897564	0.165049	0.0794668	0.00617751	0.1309408	0	53.26426	0.04445261	0.43962	0.765798	1.08434	1.71024	0.20037	0.21364	0.221035	0.0863703	0.206369	0.0722161	0.1263834	1.036061
887	0	-276.0603	-245.8852	-30.17504	1.0845	2.851409	0.0235836	0.0888483	0.243046	0.524759	0.285523	0.275014	0.310606	0.0026593	0.159455	0.40346	0.0998148	0.0721168	0.0516565	0.133093	0.0833352	0.172141	0.1734941	-0.04266025	0.0598123	0.00890062	0.168243	0.0363266	0.047742	0.021949	0.0897646	0.0621189	0.0758176	0.0814066	0.0134059	0.208689	0.0034604	0.028082	0.0942817	0.2354291	2	57.22234	0.03634962	0.37743	0.722954	1.08168	1.81794	0.241508	0.329962	0.0821179	0.0976212	0.213975	0.0348156	0.1927689	1.221303
888	0	-270.7352	-252.4964	-18.23879	0.5693929	4.331298	0.0457314	0.0316836	0.0515879	0.0760759	0.0645632	0.00626849	0.122823	0.00229786	0.031949	0.0208671	0.32527	0.179979	0.186737	0.169961	0.0484776	0.165947	0.1257458	-0.0446701	0.0412424	0.0381536	0.0309781	0.121396	0.042455	0.0341494	0.0494972	0.0729551	0.128363	0.140172	0.00453698	0.065989	0.0413522	0.0850744	0.103685	0.1545214	2	52.24086	0.082808	0.471685	0.785939	1.08422	1.65816	0.194703	0.260259	0.154489	0.0712077	0.209336	0.110005	0.1098513	1.406642
889	0	-287.8334	-252.1092	-35.72412	2.582671	2.940551	0.109927	0.376618	0.423822	0.314176	0.0387377	0.219193	0.357128	0.0555947	0.332118	0.27957	0.862371	0.00469394	0.610581	0.298333	0.133105	0.21814	0.2406352	-0.07128384	0.0256199	0.0223149	0.167196	0.199362	0.105038	0.0147894	0.0140112	0.0811041	0.0572424	0.000518613	0.0595631	0.0964619	0.0649878	0.0499264	0.041864	0.2273657	1	55.23443	0.1138873	0.38461	0.728182	1.08221	1.805	0.241078	0.255907	0.135437	0.152085	0.161044	0.0544494	0.1560818	1.456708
890	0	-267.4169	-246.6661	-20.75082	3.216891	2.158341	0.101952	0.0250696	0.079491	0.0343871	0.00634573	0.0262087	0.0970767	0.0347903	0.252279	0.0427272	0.47078	0.0287054	0.118912	0.210231	0.0151984	0.0268463	0.141991	-0.04729935	0.00390756	0.0307425	0.0898733	0.148298	0.115151	0.0604565	0.0527303	0.0465352	0.108242	0.0693835	0.0286212	0.1581	0.0289685	0.00288104	0.0561091	0.1145452	1	56.81202	0.034159	0.31147	0.67086	1.07349	1.94418	0.225615	0.295476	0.115734	0.0965781	0.187606	0.0789919	0.06724581	1.70338
891	0	-274.7833	-240.4866	-34.29671	3.743912	7.91343	0.0176906	0.017058	0.045774	0.119176	0.585338	0.0686957	0.125909	0.00721397	0.261156	0.258502	0.973938	0.088701	0.348047	0.103475	0.068604	0.012021	0.2398565	-0.02607049	0.037148	0.0677448	0.0840474	0.0741629	0.131064	0.01209	0.0386479	0.0172515	0.120705	0.0559206	0.0186737	0.211214	0.00225018	0.117796	0.0112838	0.1723641	1	58.2212	0.01768684	0.591103	0.851546	1.07684	1.48051	0.238752	0.234389	0.126098	0.0887263	0.217782	0.0942528	0.1462936	1.178207
892	0	-259.0002	-247.4764	-11.52379	2.817392	3.186469	0.021834	0.00942058	0.0122158	0.102986	0.11631	0.138807	0.124497	0.0432473	0.0338242	0.180684	0.00783468	0.212896	0.0626715	0.0691036	0.0362189	0.0493744	0.09502155	0.01818211	0.0523798	0.0092769	0.18519	0.14568	0.055679	0.0385132	0.118351	0.0348099	0.021155	0.0228826	0.0330017	0.120393	0.0380114	0.00225153	0.122424	0.1559501	2	51.11211	0.04377484	0.403192	0.741356	1.08329	1.77216	0.234319	0.245005	0.144109	0.101087	0.215471	0.0600097	0.1741322	0.8955845
893	0	-258.9431	-249.4348	-9.508313	2.519186	1.789515	0.0102459	0.0270545	0.003528	0.101465	0.22407	0.051419	0.210161	0.0378135	0.0221776	0.0170373	0.0240363	0.181706	0.248746	0.0366447	0.0918843	0.0482666	0.0860084	0.02520641	0.0330106	0.022604	0.117094	0.11325	0.0583303	0.00575504	0.0193916	0.0652642	0.128817	0.0828103	0.0348445	0.14629	0.0260246	0.0942245	0.0522887	0.1930296	2	50.36937	0.03805383	0.266785	0.630586	1.06371	2.03892	0.175705	0.363491	0.143221	0.0747464	0.168363	0.0744722	0.218236	0.8844993
894	0	-261.3263	-246.0583	-15.268	4.603742	3.340722	0.259843	0.0369619	0.0397847	0.03762	0.217967	0.240244	0.0548588	0.0210619	0.0830926	0.0891841	0.080898	0.129755	0.180508	0.211686	0.21615	0.0440091	0.1039652	-0.004857202	0.00841231	0.0228116	0.099628	0.0469879	0.0544501	0.0569479	0.259755	0.0417072	0.137192	0.0182397	0.0218166	0.194711	0.00390464	0.0219412	0.0114943	0.0824959	2	53.8931	0.04535878	0.414016	0.748804	1.08375	1.75343	0.278379	0.261682	0.136689	0.0722238	0.179224	0.0718015	0.07763869	1.062562
895	0	-276.6989	-251.1498	-25.54912	12.67997	1.192258	0.178672	0.0858363	0.0246158	0.00793412	0.491734	0.73506	0.0827336	0.0160628	0.310707	0.0562162	0.153009	0.187081	0.136031	0.145677	0.225099	0.210577	0.1654518	-0.04090561	0.00789525	0.037004	0.101399	0.0316364	0.0977403	0.00368576	0.0392742	0.0345724	0.105411	0.0826833	0.00173008	0.084811	0.0691245	0.096317	0.206716	0.2155028	2	50.49869	0.03022974	0.173647	0.527787	1.02576	2.27281	0.232611	0.278837	0.154206	0.114517	0.176902	0.0429261	0.1745972	1.234286
896	0	-275.8839	-240.6402	-35.24369	1.936934	2.831232	0.156466	0.0349003	0.325066	0.171631	0.009381	0.140195	0.118382	0.00915325	0.468993	1.46854	0.0677802	1.60927	0.108362	0.0621344	0.266354	0.407892	0.2456386	-0.04404096	0.0337277	0.0917987	0.21516	0.0433555	0.133559	0.0121416	0.038143	0.032247	0.110096	0.00943015	0.00269329	0.169722	0.00871927	0.0603479	0.038859	0.2772606	1	51.47663	0.03332795	0.375769	0.721734	1.08155	1.82095	0.158238	0.282718	0.18076	0.11004	0.240345	0.0279	0.2332196	1.188839
897	0	-275.1824	-249.1597	-26.0227	1.146127	3.285992	1.00024	0.0298364	0.0181382	0.117035	0.277763	0.0998521	0.240085	0.0448745	0.021285	0.0207258	0.187512	0.76988	0.198277	0.161206	0.39508	0.971196	0.240326	0.00851348	0.0358257	0.00672785	0.0868695	0.267268	0.00152781	0.0403788	0.0824143	0.0474196	0.150179	0.0388431	0.0226721	0.0221877	0.0928448	0.0358251	0.0690167	0.1274063	2	50.06954	0.03744403	0.410244	0.746227	1.0836	1.75992	0.150291	0.32875	0.238259	0.077695	0.175622	0.0293831	0.1359197	0.9373639
898	0	-262.7514	-241.8245	-20.92689	4.140511	1.156074	0.0925768	0.0240108	0.0059806	0.0917716	0.283243	0.0170361	0.150547	0.0142449	0.101029	0.14494	0.36948	0.218553	0.138996	0.274822	0.108103	0.0592131	0.1183605	-0.007452007	0.0224612	0.0962011	0.137882	0.117545	0.0672789	0.040585	0.0491344	0.0370393	0.122229	0.031308	0.0183177	0.104647	0.0159807	0.128903	0.0104871	0.1045013	2	63.79868	0.0216538	0.167003	0.519114	1.02171	2.29217	0.241699	0.241446	0.144896	0.128867	0.18172	0.061371	0.09704927	1.076786
899	0	-267.5742	-242.5834	-24.99079	1.759742	5.141957	0.288083	0.0507356	0.0826213	0.109306	0.352239	0.248098	0.209526	0.0375574	0.0491318	0.0172022	0.121425	0.0752351	0.150245	0.0422575	0.176596	0.509861	0.130309	-0.01458079	0.0197915	0.00361	0.0361202	0.0493126	0.0587721	0.0423039	0.0520111	0.0506845	0.167984	0.0208127	0.0100785	0.158762	0.0256173	0.189265	0.114875	0.1305031	2	50.59448	0.02486201	0.507869	0.807284	1.08305	1.6018	0.242373	0.255097	0.135995	0.069354	0.231965	0.0652163	0.1159224	1.125781
900	0	-272.077	-248.6091	-23.46786	3.690534	3.061774	0.109053	0.033553	0.0591364	0.0763068	0.20839	0.06218	0.101256	0.00627328	0.131503	0.126073	0.536254	0.186364	0.146911	0.254829	0.0197866	0.038768	0.1258527	0.0178362	0.00627145	0.0297877	0.0802509	0.136416	0.03786	0.00471453	0.0834815	0.0421191	0.168358	0.0136865	0.0311262	0.106393	0.143347	0.0645933	0.0515955	0.0866536	1	51.70219	0.01263858	0.393985	0.734892	1.0828	1.78832	0.210979	0.264439	0.190561	0.0754859	0.226164	0.0323713	0.1044898	0.829302
901	0	-273.6736	-247.6946	-25.97899	2.398198	2.375019	0.127635	0.0637875	0.0960418	0.312934	0.032084	0.157008	0.246648	0.103026	0.431443	0.0260301	0.592657	0.0140643	0.0580784	0.204611	0.331773	0.172558	0.1492135	0.01978446	0.0223433	0.00993461	0.210724	0.056559	0.0398829	0.0400059	0.0749339	0.0184382	0.0575416	0.0791117	1.47991e-05	0.2214	0.100468	0.0459551	0.0226874	0.2196869	2	57.38647	0.01157515	0.334278	0.689763	1.07706	1.8989	0.240564	0.251257	0.181923	0.0783272	0.198511	0.0494174	0.2394714	0.9173828
902	0	-269.1784	-245.3135	-23.86482	2.447648	3.70786	0.247618	0.024248	0.0071849	0.0315899	0.830613	0.0728815	0.193498	0.0138281	0.11818	0.0990198	0.0801168	0.0325672	0.20503	0.133305	0.123251	0.111482	0.09199002	0.01278377	0.077832	0.00524545	0.165554	0.0611585	0.0277274	0.0568126	0.113712	0.00356148	0.107761	0.0178502	0.0414445	0.0593142	0.00519335	0.117624	0.139209	0.1192101	2	65.75079	0.03271265	0.437556	0.764459	1.08432	1.71366	0.235521	0.256416	0.155815	0.0890568	0.205135	0.0580566	0.1319938	0.9031487
903	0	-261.2471	-245.9576	-15.28954	3.388429	3.473065	0.0898241	0.00848856	0.124403	0.115692	0.471557	0.0385663	0.0884642	0.00494489	0.052434	0.229904	0.365213	0.0724317	0.0164968	0.0384505	0.106472	0.00839008	0.121684	0.03284294	0.0904513	0.0129695	0.10788	0.155535	0.0623804	0.0530595	0.0584895	0.110006	0.0557906	0.0634696	0.0107042	0.137307	0.0297458	0.0409618	0.0112493	0.06951898	1	51.08068	0.03743656	0.422843	0.754759	1.08403	1.73837	0.216989	0.221532	0.217979	0.136253	0.163966	0.0432817	0.1023619	0.6791488
904	0	-261.6983	-240.8439	-20.85439	4.074945	6.707892	0.0552022	0.0416009	0.0303438	0.106555	0.0557241	0.0662294	0.137494	0.00207585	0.135882	0.190991	0.535049	0.011528	0.047377	0.032473	0.0163875	0.0115547	0.0700812	-0.07543332	0.0416929	0.10539	0.0998253	0.205532	0.0634206	0.00330953	0.062531	0.0603764	0.122057	0.0234175	0.0197009	0.147409	0.0127428	0.0102438	0.0223509	0.211185	1	55.70369	0.02844802	0.560541	0.836018	1.07963	1.52381	0.181701	0.267068	0.178704	0.154924	0.180611	0.0369926	0.1357517	1.555671
905	0	-288.5098	-248.1495	-40.36027	4.181264	2.042057	0.155589	0.00283763	0.315159	0.322445	1.09082	0.149928	0.133311	0.137741	0.637207	0.00254124	0.401325	0.439026	0.0185971	0.409237	0.0905932	0.195665	0.1663799	0.1189598	0.0373563	0.00359658	0.0602108	0.160158	0.0920399	0.0340473	0.137176	0.0805776	0.115501	0.0712948	0.016083	0.109451	0.0453418	0.0130886	0.0240777	0.136665	0	58.13253	0.02089398	0.298244	0.659413	1.07101	1.97134	0.23129	0.232412	0.12425	0.107897	0.196333	0.107817	0.2556248	0.5346312
906	0	-276.5608	-253.5121	-23.04872	6.005813	2.923352	0.0910732	0.0527432	0.618112	0.0258889	0.454665	0.177075	0.136055	0.00641777	0.01124	0.0121768	0.268442	0.431243	0.00692527	0.47265	0.370277	0.168287	0.1964976	0.01313557	0.0200815	0.060286	0.227027	0.048716	0.0909762	0.0101581	0.0166957	0.0354	0.0727699	0.019073	0.0249999	0.0217992	0.0609451	0.183991	0.107081	0.1434438	2	56.87605	0.0519558	0.383244	0.727194	1.08211	1.80745	0.104217	0.33594	0.156043	0.0808886	0.211651	0.11126	0.1565793	0.9161092
907	0	-278.1691	-249.3604	-28.80873	2.815049	2.98265	0.0503792	0.0315935	0.687088	0.145673	0.0678072	0.0628528	0.12001	0.0506823	0.500925	0.0610305	0.330968	0.0989256	0.0231681	0.178102	0.420015	0.23112	0.2084638	0.1461004	0.0183038	0.000658634	0.091938	0.0371677	0.108705	0.0308607	0.274804	0.0174483	0.0526701	0.0725779	0.00352091	0.10138	0.0509241	0.133269	0.00577244	0.08967969	2	53.50162	0.07015902	0.387915	0.730563	1.08243	1.79909	0.216114	0.250982	0.161184	0.0499732	0.232258	0.0894887	0.2357801	0.3803531
908	0	-276.5329	-246.3123	-30.22067	1.442117	0.8361515	0.106738	0.0397521	0.153555	0.0760945	0.583633	0.275089	0.603044	0.0337004	0.486346	0.171038	0.588065	0.293393	0.199066	0.00466544	0.0151161	0.0482402	0.2203906	0.07984785	0.061382	0.0869655	0.0586367	0.0966314	0.0296739	0.0381958	0.0489548	0.0830222	0.10672	0.0536124	0.0114037	0.232801	0.00389124	0.0796347	0.00847525	0.1376675	2	50.71432	0.02268114	0.103225	0.421292	0.96649	2.50899	0.196104	0.247145	0.153981	0.085878	0.220003	0.0968888	0.2175154	0.6329094
909	0	-272.0074	-241.7468	-30.2606	4.694919	2.03944	0.000749216	0.0312833	0.289869	0.00705028	0.153187	0.110424	0.130354	0.0130936	0.154794	0.216262	0.110492	0.450516	0.434347	0.359427	1.61046	0.0653572	0.2877806	0.05806247	0.10849	0.0315121	0.0558821	0.170924	0.0159314	0.00406337	0.0633297	0.087591	0.0814	0.141828	0.00636388	0.138801	0.0322198	0.0343739	0.0272897	0.2595016	2	55.86205	0.04143918	0.297938	0.659143	1.07095	1.97197	0.184118	0.193761	0.190056	0.110511	0.22331	0.0982455	0.3175641	0.817163
910	0	-272.9792	-249.5744	-23.40484	3.911263	1.49186	0.194728	0.102608	0.0129169	0.0720275	0.319084	0.00635378	0.295053	0.0043758	0.324557	0.266935	0.00213047	0.0123146	0.156668	0.124318	0.000235588	0.233383	0.1051276	0.04595511	0.0298326	0.00942097	0.0746007	0.266014	0.0446617	0.00914938	0.191693	0.0283638	0.0238709	0.109405	0.100342	0.0292433	0.0120141	0.048693	0.0226949	0.1177757	2	74.2089	0.02523337	0.224062	0.587196	1.04994	2.1388	0.203601	0.305087	0.167332	0.129393	0.132713	0.0618746	0.1637308	0.7193252
911	0	-271.1843	-248.1126	-23.07167	2.977429	2.893884	0.365392	0.0684593	0.0164402	0.0443407	0.0531187	0.0690588	0.106497	0.0712639	0.135747	0.103789	0.000789943	0.129537	0.206556	0.377903	0.101026	0.261476	0.1224541	0.01856934	0.00186725	0.0378685	0.0805269	0.143821	0.07441	0.0186851	0.017404	0.0863958	0.207375	0.0519288	0.0643045	0.0807228	0.0373687	0.0437348	0.0535865	0.143395	2	73.0425	0.03859284	0.380882	0.725478	1.08194	1.8117	0.219253	0.259196	0.138065	0.132142	0.174796	0.0765475	0.1619644	0.8853492
912	0	-265.8899	-241.7433	-24.14659	4.584306	1.653339	0.0633071	0.0322218	0.169294	0.091287	0.0481717	0.240432	0.067557	0.00136502	0.177177	0.374794	0.169996	0.178203	0.0303097	0.492442	0.217818	0.0376548	0.1546028	0.006068024	0.0529761	0.00141316	0.0467168	0.168288	0.0786786	0.0152033	0.0853112	0.036163	0.165973	0.0929666	0.0222256	0.107021	0.00466417	0.0153607	0.107039	0.2328744	1	57.03286	0.01733498	0.248068	0.612238	1.05829	2.08141	0.194891	0.230296	0.211514	0.115654	0.177851	0.0697952	0.2389424	0.9746047
913	0	-275.3551	-243.8857	-31.46935	0.5476638	1.965928	0.1534	0.0153229	0.258656	0.446547	0.256899	0.0800441	1.17597	0.0520943	0.214409	0.406312	0.0839061	0.0755462	0.0406218	0.342011	0.0937171	0.952495	0.2003636	0.006023359	0.0671508	0.0245107	0.0229478	0.13626	0.0531117	0.0215209	0.0885804	0.0909716	0.089121	0.0646312	0.0689189	0.168236	0.00997295	0.0365136	0.0575529	0.1353822	2	65.98419	0.03982755	0.289173	0.651341	1.06911	1.99037	0.21873	0.24017	0.152704	0.168522	0.16912	0.0507537	0.1414056	0.9574037
914	0	-262.3536	-241.5795	-20.77406	2.172292	2.287919	0.0164562	0.0155149	0.202349	0.234741	0.00169059	0.218659	0.178027	0.0153575	0.170564	0.0322771	0.000994486	0.0932483	0.0839217	0.19029	0.121603	0.34853	0.1129203	0.005535295	0.00707776	0.0244762	0.162192	0.0575081	0.0840925	0.0229763	0.0999819	0.01669	0.164526	0.0502961	0.0016913	0.0734635	0.0075144	0.148725	0.078789	0.1345965	1	59.04057	0.05431828	0.325381	0.68251	1.07577	1.91634	0.191825	0.188273	0.226794	0.0818466	0.245638	0.0656229	0.1401318	0.9604994
915	0	-274.371	-245.74	-28.63098	7.730926	2.363147	0.0807943	0.0480482	0.0626599	0.277092	0.00859888	0.283941	0.0691765	0.0229039	0.260557	0.0859497	0.968317	0.187552	0.55902	0.0521073	0.1604	0.057981	0.1423232	-0.04463323	0.0428111	0.0627405	0.0752019	0.120869	0.122955	0.0440175	0.0262049	0.0350577	0.0201784	0.0761421	0.00376716	0.10293	0.0372685	0.157803	0.0720533	0.210534	2	57.92722	0.03653093	0.333086	0.6888	1.07689	1.90122	0.179947	0.280696	0.146489	0.108594	0.218708	0.0655661	0.1659008	1.269036
916	0	-266.2025	-242.6501	-23.55241	3.052574	8.861518	0.0224589	0.0159704	0.0551144	0.0748586	0.387823	0.0414974	0.0949342	0.0299951	0.0109191	0.0658403	0.0292494	0.139932	0.0434398	0.176355	0.0977781	0.194251	0.1101002	-0.05850313	0.0660631	0.0371402	0.151752	0.0262767	0.0167319	0.0494489	0.0195607	0.0219881	0.210861	0.0492158	0.00847629	0.098341	0.0648643	0.111505	0.067775	0.2473762	2	55.33458	0.02220712	0.611047	0.861262	1.07473	1.45297	0.226216	0.253662	0.120847	0.0897584	0.239721	0.0697959	0.1888731	1.309748
917	0	-263.7248	-241.7366	-21.98821	2.727592	3.12442	0.0504609	0.0100422	0.057336	0.0166405	0.225836	0.197579	0.360302	0.0307878	0.0308055	0.0654001	0.106258	0.233503	0.0491995	0.381802	0.145652	0.276189	0.1526964	0.01394777	0.038909	0.0526237	0.16654	0.0572423	0.0119381	0.0225769	0.0518274	0.12714	0.0513945	0.0664459	0.00246566	0.118729	0.0154557	0.198322	0.0183897	0.1867186	3	51.92986	0.02114686	0.398664	0.738192	1.08307	1.78008	0.145797	0.364967	0.130661	0.107171	0.201787	0.0496166	0.2006664	0.9304928
