Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
969	0	-267.5987	-247.5681	-20.03056	2.401677	7.893434	0.00637429	0.0161726	0.00272169	0.0785981	0.00763378	0.0150146	0.00427762	0.129849	0.0234784	0.0232764	0.0331526	0.00721171	0.0063934	0.0165657	0.0284288	0.0964609	0.0334415	0.0380936	0.0901972	0.118835	0.0414522	0.0459087	0.0414666	0.0698356	0.0279117	0.0932094	0.00170735	0.0106896	0.0451879	0.00298756	0.0302302	0.00303486	0.0022065	0.0105246	0.00123092	0.130215	0.054745	0.105344	0.0118362	0.00882267	0.056454	0.00220842	0.129916	0.0106474	0.00508729	0.0691425	0.00641288	0.0222822	0.03435299	-0.06932983	0.0671491	0.00316308	0.120698	0.0138389	0.106368	0.100932	0.0344767	0.0430834	0.00120596	0.047352	0.0128858	0.281021	0.0168256	0.0673509	0.0836488	0.4308459	8	51.19471	0.05695558	0.590648	0.85132	1.07689	1.48115	0.20937	0.144266	0.16567	0.132456	0.271927	0.0763108	0.361516	1.191775
970	0	-293.2733	-256.35	-36.92329	2.2269	1.162824	0.00683482	0.0141639	0.0449727	0.000889399	0.0827347	0.237692	0.00674044	0.259851	0.0120777	0.00329751	0.0285085	0.0455814	0.138952	0.00347719	0.00923387	0.0012053	0.00101401	0.0130856	0.152484	0.0516501	0.000797657	0.196566	0.00967055	0.04587	0.00492276	0.00307515	0.00524908	0.010902	0.045059	0.0158221	0.300818	0.082316	0.0326714	0.0708979	0.0697887	0.0367434	0.0613525	0.0215762	0.0756911	0.0138066	0.0148069	0.112236	0.313284	0.0617705	0.274071	0.129411	0.0231479	0.0326009	0.0590958	0.05417803	0.0351524	0.00501079	0.0412593	0.00228746	0.108141	0.0508314	0.0565207	0.0692082	0.0500067	0.236353	0.0160964	0.0735858	0.090325	0.06957	0.0956524	0.3044182	5	50.00068	0.08760182	0.168251	0.520762	1.02249	2.28849	0.192833	0.221912	0.121866	0.114902	0.265149	0.0833379	0.3585962	0.8489163
971	0	-298.1739	-259.6187	-38.55524	2.792779	4.485634	0.124309	0.0175619	0.0215208	0.00458946	0.0541273	0.0214832	0.022111	0.241906	0.00699083	0.00508691	0.00709789	0.0355489	0.0392963	0.0826374	0.00381409	0.0168428	0.00997555	0.0611779	0.04017	0.238426	0.00380174	0.0394195	0.0582928	0.0110927	0.0364406	0.10354	0.00470767	0.00618669	0.0342851	0.0582967	0.256113	0.183922	0.0230893	0.158064	0.0175129	0.0742289	0.0624862	0.0487614	0.0343466	0.0226902	0.0645859	0.0173126	0.0453308	0.00867701	0.0876462	0.100109	0.00702792	0.0776329	0.05910956	0.01383327	0.0206874	0.0147085	0.0592223	0.00804611	0.153872	0.00114183	0.0877698	0.101447	0.0138742	0.145441	0.000302656	0.0875125	0.0838816	0.159793	0.0622997	0.3498898	6	52.2655	0.05057709	0.479202	0.790489	1.08406	1.64625	0.179926	0.207145	0.122841	0.114486	0.330284	0.0453189	0.363723	0.9619676
972	0	-292.6746	-258.287	-34.38758	2.531677	5.2598	0.00500521	0.0037038	0.158556	0.0148929	0.01875	0.0111	0.0353879	0.144517	0.0940419	0.00488369	0.0147438	0.0184344	0.234665	0.015332	0.000272839	0.0439291	0.0178432	0.0120794	0.0641813	0.0459415	0.110121	0.00398284	0.000507629	0.00323066	0.0693388	0.00738368	0.0561436	0.064031	0.0839276	0.0132142	0.167698	0.0109901	0.0456685	0.00926573	0.0257099	0.0271913	0.0415737	0.00377188	0.132133	0.0622437	0.055905	0.00744925	0.265368	0.0138136	0.0310573	0.158888	0.0326665	0.0059662	0.06179944	-0.01851	0.0676282	0.00195877	0.244108	0.0189123	0.0419577	0.00182959	0.0157615	0.0435648	0.124968	0.060146	0.0106451	0.108725	0.023602	0.00147106	0.234721	0.4787897	8	52.1992	0.041219	0.512523	0.80993	1.08282	1.59473	0.157762	0.150265	0.235978	0.128674	0.244832	0.0824905	0.4602797	1.040215
973	0	-278.9572	-255.9587	-22.99855	1.241397	2.391915	0.00666803	0.0721825	0.117443	0.0093493	0.011794	0.0156052	0.0124116	0.080783	0.0927406	0.00798897	0.0341241	0.059859	0.0688977	0.0540734	0.0792671	0.0813107	0.0106553	0.0114097	0.00417123	0.0951945	0.0443251	0.0373512	0.049235	0.042389	0.0444873	0.0129473	0.138501	0.00454142	0.0154315	0.0195119	0.028228	0.189597	0.025146	0.019065	0.0185946	0.0433752	0.0361599	0.0874756	0.177422	0.0521079	0.0103389	0.000706873	0.16515	0.0123462	0.00132609	0.124449	0.00239782	0.0526469	0.03832046	0.004421552	0.020331	0.0201406	0.229756	0.0211069	0.0129999	0.0198225	0.0142759	0.0219498	0.130988	0.104491	0.01278	0.158769	0.0206762	0.132357	0.0795567	0.3594122	10	53.22597	0.1346302	0.335964	0.691121	1.07729	1.89563	0.191782	0.244514	0.151995	0.0726867	0.299406	0.0396158	0.3638338	0.9878473
974	0	-283.4322	-254.0371	-29.39507	2.598672	4.81448	0.0430868	0.0210942	0.0359613	0.00180059	0.0516739	0.0667238	0.00191123	0.17799	0.0304987	0.0244897	0.013648	0.0411544	0.0709863	0.000286611	0.0208778	0.0830447	0.0881623	0.100275	0.24104	0.0177708	0.0145452	0.0167047	0.0381868	0.0371126	0.0329737	0.0153456	0.0288287	0.0105402	0.102331	0.000419071	0.131755	0.0355868	0.00100208	0.000888759	0.00149784	0.067811	0.0118417	0.0361722	0.0561175	0.00250088	0.126245	0.0686111	0.19291	0.00464702	0.00530408	0.0661731	0.00497009	0.0414947	0.04353824	0.03456672	0.0223863	0.00363615	0.164874	0.000125696	0.0623187	0.0316536	0.0372855	0.0242101	0.107317	0.204461	0.0117834	0.12787	0.026841	0.108249	0.0669884	0.2897484	8	52.14799	0.05632392	0.494185	0.799375	1.08361	1.62283	0.206268	0.25066	0.203514	0.0863801	0.223481	0.0296973	0.3243152	0.8934163
975	0	-288.6024	-256.2373	-32.36518	2.256018	2.870594	0.0152792	0.0327431	0.0516466	0.0863359	0.00531832	0.0463257	0.0524207	0.0322364	0.0286811	0.0510434	0.0105718	3.5566e-05	0.0291422	0.0736587	0.0174877	0.0857286	0.202318	0.0292352	0.0299928	0.0197472	0.00165044	0.0431953	0.154165	0.00214173	0.0734048	0.0818807	0.0068161	0.00945132	0.303704	0.318944	0.0289364	0.00977611	0.116396	0.108516	0.0188406	0.00657478	0.032188	0.0420021	0.110768	0.0335372	0.0135426	0.0277626	0.00456969	0.0489255	0.123448	0.0131376	0.061389	0.0946726	0.04898515	-0.08900098	0.0513915	0.0194886	0.13154	0.000241321	0.0187489	0.0359315	0.0492372	0.0522111	0.0910146	0.397256	0.00580009	0.0903879	0.0132528	0.00521864	0.0382799	0.44288	8	55.89921	0.04449296	0.378996	0.724102	1.0818	1.8151	0.26421	0.248762	0.0932812	0.0867468	0.233423	0.0735777	0.353879	1.251501
976	0	-305.1395	-264.2764	-40.86311	3.152953	3.66575	0.0190561	0.012833	0.0799704	0.141806	0.0188877	0.0347125	0.0609447	0.330791	0.0902745	0.0826207	0.00367807	0.000149961	0.0378654	0.316465	0.124431	0.108652	0.0559405	0.0527607	0.0214135	0.0274931	0.00200771	0.0380316	0.16394	0.0485778	0.0921782	0.0589478	0.01275	0.0785379	0.0640346	0.433215	0.0069375	0.120537	0.134386	0.00272098	0.300567	0.0606294	0.0152778	0.0185694	0.0934328	0.0853021	0.0106658	0.0292833	0.0192534	0.300602	0.101025	0.146147	0.0665739	0.0352087	0.07885711	0.04466378	0.0628912	0.00859186	0.065396	0.0809757	0.0631729	0.0280813	0.0663781	0.0937338	0.170787	0.0546894	0.0331012	0.0717821	0.0286316	0.101921	0.069867	0.3851506	9	50.62057	0.1001794	0.435001	0.762795	1.08429	1.71792	0.182311	0.194275	0.203646	0.101418	0.216175	0.102176	0.4298144	0.8960859
977	0	-297.9103	-257.7605	-40.14978	1.647956	2.625533	0.146069	0.0474201	0.0293	0.0482781	0.0546206	0.0405894	0.0127549	0.0960302	0.102229	0.0208295	0.0510698	0.0666719	0.00723517	0.0164059	0.252195	0.00802869	0.00571471	0.0346964	0.00922856	0.0164426	0.0407568	0.0160941	0.0982199	0.00431326	0.0217534	0.0107846	0.23722	0.0288337	0.0126853	0.072018	0.0633783	0.0243786	0.0401717	0.167181	0.0101712	0.0440443	0.0940473	0.0722891	0.0940736	0.0164955	0.015608	0.0155442	0.275426	0.000930024	0.046541	0.153511	0.0626169	0.0669668	0.07031504	-0.07362091	0.0160905	0.0216107	0.116267	0.0478105	0.00496301	0.0251834	0.0153228	0.0680705	0.176025	0.15957	0.00918554	0.071993	0.0202613	0.17621	0.0714361	0.4690513	11	54.73746	0.05817973	0.358044	0.708433	1.07992	1.8536	0.2585	0.342145	0.119039	0.0870167	0.142878	0.0504219	0.3954304	1.186179
978	0	-293.7535	-252.5824	-41.17105	1.591839	2.734964	0.000428484	0.0990055	0.0433314	0.019664	0.0167378	0.0519038	0.165149	0.0375985	0.0312341	0.0249315	0.011679	0.00122445	0.032169	0.365246	0.205806	0.0281767	0.0273193	0.0980393	0.0280792	0.000103183	0.0861462	0.00134173	0.158955	0.00267173	0.00331679	0.250323	0.00891521	0.0339196	0.0312779	0.371313	0.023178	0.228837	0.0604799	0.0172109	0.0966292	0.162399	0.0148111	0.0304614	0.064819	0.0423321	0.0126166	0.517095	0.0986725	0.0153017	0.0871429	0.0622572	0.00827233	0.0109825	0.0777987	-0.01399723	0.0580541	0.0159854	0.138879	0.00533512	0.0203684	0.0213206	0.0476119	0.0326158	0.076017	0.219812	0.00930934	0.203492	0.01173	0.0670952	0.0723734	0.3640241	7	52.7435	0.09630608	0.367659	0.715711	1.08085	1.83578	0.159601	0.302852	0.133633	0.0650144	0.261486	0.0774136	0.3500268	1.039989
979	0	-287.6758	-261.3737	-26.30207	1.477044	1.888593	0.0148911	0.00639508	0.0477545	0.117231	0.00186158	0.00220656	0.0391272	0.109443	0.129002	0.00184739	0.10089	0.0816785	0.116004	0.00287437	0.00438977	0.00323965	0.00602976	0.0372607	0.180533	0.0424801	0.0269451	0.0165685	0.0674986	0.0201646	0.0736284	0.0358575	0.222271	0.0244002	0.0196223	0.0141792	0.0813293	0.0140137	0.0707518	0.0115372	0.00876069	0.0293618	0.0707412	0.0927101	0.133051	0.0137855	0.0120822	0.0286286	0.092853	0.00815006	0.0872489	0.111673	0.0586062	0.106913	0.05496462	-0.01540527	0.0148673	0.0221224	0.149833	0.0425801	0.0898082	0.0086323	0.0507216	0.0229874	0.0297457	0.0593508	0.0167772	0.335052	0.0119682	0.0938038	0.0517497	0.3844057	7	51.49971	0.04470273	0.279603	0.642619	1.06693	2.01084	0.223704	0.248505	0.125992	0.103731	0.257044	0.0410239	0.3690004	1.041749
980	0	-272.4667	-250.4251	-22.04153	1.398742	2.190969	0.00129917	0.0297557	0.022692	0.00943457	0.0240363	0.10546	0.00733002	0.33295	0.0588528	0.0110188	0.0201286	0.052777	0.102404	0.00628489	0.00098376	0.0284564	0.0431069	0.00912938	0.169411	0.00856156	0.00209004	0.0334724	0.0370353	0.00350388	0.000505123	0.00320042	0.0814881	0.0346035	0.0117048	0.0494857	0.0153162	0.0238327	0.0541411	0.064486	0.0533455	0.0241559	0.00268924	0.0172987	0.0364764	0.00209548	0.00723559	0.00466482	0.250528	0.00150309	0.011381	0.103105	0.0415654	0.0575024	0.04041713	0.006234974	0.0419563	0.0191935	0.209399	0.0113399	0.0669456	0.067965	0.0388451	0.0220679	0.0161459	0.0685929	0.0319986	0.153526	0.0289027	0.155525	0.0675977	0.4058398	5	52.13329	0.06946864	0.315053	0.673897	1.07411	1.93694	0.18597	0.230528	0.146307	0.0746567	0.290964	0.0715751	0.4120748	0.9848693
981	0	-299.4167	-257.8447	-41.57204	3.089555	2.444642	0.0152522	0.0544777	0.0310781	0.00997536	0.010885	0.0196459	0.0677774	0.0832665	0.0152135	0.170498	0.0216191	0.000835494	0.0475238	0.187705	0.0437282	2.42565e-05	0.223202	0.127398	0.063606	0.0691798	0.00528161	0.0180495	0.122661	0.0281664	0.0165428	0.0105953	0.0130788	0.033028	0.0133107	0.196309	0.0464306	0.00196238	0.11509	0.127143	0.00100512	0.0635272	0.0149429	0.0760785	0.0200927	0.109052	0.0917402	0.0416644	0.4135	0.198965	0.0971176	0.0379825	0.0950194	0.00258881	0.06666696	-0.06721566	0.0334752	0.00447511	0.198317	0.00419196	0.118409	0.0458056	0.0530232	0.0822551	0.120861	0.0846067	0.00468662	0.0965006	0.00126859	0.0327465	0.119378	0.4019659	11	52.37322	0.05766054	0.341145	0.69526	1.07797	1.88562	0.253184	0.29691	0.115057	0.0922882	0.159831	0.0827302	0.3347502	1.200793
982	0	-285.9439	-261.3588	-24.58513	2.01911	3.773602	0.000217009	0.0411801	0.0206727	0.00563724	0.055524	0.00276626	0.144799	0.014878	0.000294375	0.0147324	0.0107973	0.0474769	0.00695811	0.0735217	0.00565744	0.0829252	0.0520157	0.0383778	0.000520676	0.088581	0.00013995	0.0323103	0.152484	0.0172887	0.0122562	0.0769491	0.142318	0.139998	0.0328329	0.167517	0.0403075	0.0218607	0.0372477	0.00714149	0.0202119	0.00964809	0.00782332	0.0146089	0.11409	0.040764	0.164749	0.0158156	0.0307779	0.0387658	0.0600267	0.00137314	0.0300839	0.0519905	0.05618369	-0.07280774	0.0240017	0.00447737	0.0858614	0.037565	0.104366	0.0498403	0.182683	0.0431864	0.0565872	0.194533	0.00853065	0.101552	0.0510841	0.00843022	0.0473016	0.3573444	10	50.86068	0.07763388	0.441476	0.766997	1.08436	1.70716	0.278029	0.143467	0.129211	0.133796	0.224229	0.0912671	0.2845367	1.255882
983	0	-271.7561	-256.5157	-15.24033	0.4637144	3.432225	0.00395665	0.0679127	0.00795941	0.0251264	0.00030282	0.0927099	0.0848669	0.0265463	0.030405	0.0239671	0.00804251	0.0638381	0.0821988	0.111711	0.00150416	0.0620939	0.0152784	0.0306257	0.00913406	0.0175086	0.0273226	0.0294255	0.229545	0.0481676	0.0256412	0.0618791	0.0198917	0.004492	0.0368464	0.0252736	0.048552	0.0352244	0.0259849	0.0336527	0.0786678	0.0431528	0.000783366	0.00916684	0.0530921	0.0372788	0.0287341	0.0955668	0.275398	0.0281051	0.0204477	0.0327246	0.00189496	0.021249	0.04124946	0.005726009	0.0102677	0.0125911	0.131863	0.029479	0.0516482	0.0392088	0.0561204	0.0143967	0.0803304	0.150416	0.0771989	0.210393	0.00605231	0.0750028	0.0550314	0.4787433	11	50.31755	0.06474967	0.420162	0.752961	1.08395	1.74292	0.205109	0.20457	0.146597	0.0570652	0.326882	0.0597766	0.4844693	0.9881809
984	0	-284.361	-258.1045	-26.25647	3.279618	1.888001	0.0469528	0.0093318	0.0037134	0.0395544	0.00322971	0.0620361	0.0210502	0.110737	0.0494065	0.00540907	0.0348022	0.00729822	0.12592	0.0102793	0.0706186	0.0504279	0.0413118	0.046462	0.0284664	0.0276848	0.133833	0.0634319	0.00238509	0.00763536	0.0179326	0.0568846	0.0604717	0.0526271	0.000737842	0.0619811	0.0133766	0.0902149	0.0337401	0.02431	0.00499674	0.0233034	0.013181	0.216434	0.0276217	0.00572939	0.0599594	0.00413871	0.202303	0.0470054	0.0115163	0.0852808	0.0257702	0.134669	0.04554152	0.006239766	0.0466246	0.00550449	0.142883	0.00973651	0.0330019	0.0452714	0.100498	0.0262118	0.025223	0.0799203	0.0533292	0.173542	0.0451546	0.0424613	0.170638	0.4165731	6	52.38334	0.07005877	0.279529	0.64255	1.06692	2.01101	0.253245	0.188372	0.116596	0.0828943	0.267347	0.0915459	0.4228129	0.9852423
985	0	-274.2953	-247.8288	-26.46648	2.512435	6.080661	0.0067862	0.0428934	0.0143634	0.0272317	0.00144188	0.0184251	0.0022072	0.0133676	0.0559973	0.0820247	0.00428555	0.0296969	0.0556684	0.0670353	0.00447208	0.0959136	0.0135993	0.0955684	0.019611	0.0156867	0.0125979	0.000461819	0.198451	0.00942889	0.00448989	0.0275869	0.0215186	0.0150008	0.0209199	0.013082	0.0234229	0.0677905	0.00612657	0.0130343	0.0748418	0.0377486	0.0111801	0.00796503	0.00831042	0.0260136	0.0838983	0.0399878	0.129212	0.00212388	0.0805983	0.161319	0.00406158	0.000121764	0.03990314	0.03957696	0.0242468	0.00397368	0.0473017	0.00267663	0.105626	0.00609014	0.154364	0.0247378	0.0742307	0.147752	0.0408584	0.228568	0.068021	0.0226666	0.0488865	0.2095476	7	57.86682	0.07148918	0.541588	0.825978	1.08108	1.55136	0.190347	0.183485	0.164349	0.09226	0.313917	0.0556424	0.2491245	0.8411358
986	0	-296.4857	-249.8793	-46.60648	3.370332	3.272246	0.00283617	0.116365	0.0561086	0.0312541	0.0457426	0.0356924	0.0653613	0.132858	0.111326	0.0398512	0.0132614	0.0754588	0.240305	0.177457	0.00195827	0.0427876	0.0780614	0.140999	0.104994	0.000652154	0.0132163	0.121772	0.228955	0.0621657	0.0053197	0.064321	0.00552971	0.131295	0.00179396	0.174591	5.88928e-05	0.00196796	0.0878605	0.0155846	0.0159402	0.0405868	0.0695654	0.0838074	0.313342	0.0180788	0.0235983	0.435597	0.130243	0.0147812	0.0378134	0.00888221	0.00403195	0.0816568	0.1104144	0.03452705	0.0335557	0.00944705	0.0462931	0.0211976	0.0480723	0.0114839	0.0414302	0.0219401	0.0919416	0.150828	4.01939e-05	0.0875274	0.0311819	0.350898	0.0541632	0.4912183	11	54.44982	0.07771937	0.409285	0.745568	1.08357	1.76158	0.232231	0.28834	0.126936	0.0858875	0.206222	0.0603827	0.5257453	0.9343274
987	0	-296.1127	-256.8956	-39.21704	0.9917739	2.8716	0.0068282	0.0248963	0.0115805	0.0653903	0.0048904	0.0580811	0.107222	0.0676576	0.0907382	0.0870933	0.0091945	0.00310266	0.0357067	0.10471	0.156914	0.077989	0.0113792	0.211472	0.00820032	0.00173948	0.000419081	0.0328877	0.283588	0.0777789	0.0353282	0.00369026	0.0779407	0.125131	0.0189293	0.418655	0.088832	0.211489	0.178569	0.14856	0.00225049	0.027388	0.00376757	0.034731	0.110554	0.158617	0.029972	0.0515869	0.0279527	0.0399566	0.0324146	0.0336254	0.0330346	0.0263074	0.07048915	0.05412535	0.0228475	0.000273427	0.0860874	0.014998	0.0199046	0.0826945	0.0727655	0.00444539	0.0313869	0.0714517	0.0294694	0.0968923	0.0326501	0.132981	0.301152	0.3916474	7	53.10616	0.04347799	0.379078	0.724162	1.0818	1.81496	0.277405	0.193486	0.141021	0.0836569	0.208055	0.096375	0.4457728	0.8785809
988	0	-285.8016	-252.076	-33.7256	4.333084	4.385366	0.0536583	0.0910311	0.0516659	0.0108088	0.0452772	0.0472504	0.00049089	0.127219	0.0385295	0.040647	0.000910604	0.00466598	0.0162946	0.0720156	0.0347165	0.00122081	0.00488622	0.03188	0.0303572	0.0513645	0.0839328	0.153025	0.000261418	0.0441157	0.0329183	0.0339197	0.149894	0.00747924	0.0414072	0.0553172	0.0618934	0.0388149	0.00789073	0.0517763	0.00649749	0.00935706	0.0682065	0.0059256	0.302455	0.0569747	0.00120891	0.0298696	0.101736	0.00449129	0.0212498	0.145186	0.0332966	0.0289614	0.05401506	0.04976468	0.0338305	0.0011487	0.0248619	0.0193673	0.1386	0.0232538	0.1034	0.0203294	0.0408916	0.104823	0.0194212	0.339862	0.00384219	0.0486001	0.0777685	0.434749	6	54.70396	0.04129043	0.474356	0.787563	1.08417	1.65391	0.195381	0.20504	0.181245	0.0591429	0.30423	0.0549611	0.4845137	0.8972894
989	0	-283.0796	-255.9838	-27.09587	0.5163908	1.83106	0.0329774	0.00907982	0.0277953	0.0256756	0.00345649	0.0522121	0.00743817	0.41026	0.0296053	0.0103685	0.0979429	0.00867851	0.000306009	0.00508172	0.0789072	7.2727e-05	0.0111626	0.0297907	0.24491	0.124486	0.0587648	0.00545169	0.0188321	0.00886443	0.0586121	0.00208102	0.00670117	0.0865532	0.0601368	0.0107349	0.226549	4.58954e-05	0.00790546	0.0103044	0.00216042	0.0125086	0.00770036	0.0194064	0.135488	0.0113245	0.0254942	0.0455914	0.173708	0.0111225	0.039105	0.0440255	0.223804	0.0841295	0.06313327	0.07706518	0.0454527	0.0221196	0.0664219	0.0104961	0.0157468	0.0158747	0.0889817	0.00790113	0.0531576	0.132116	0.0060789	0.17374	0.0844046	0.0942194	0.183289	0.2824605	10	50.46847	0.07082638	0.272239	0.635756	1.06512	2.02688	0.182737	0.173119	0.178764	0.116849	0.305098	0.0434336	0.3595257	0.7856477
990	0	-314.9091	-262.1495	-52.75959	1.035472	5.173671	0.00350012	0.118861	0.114588	0.0212007	0.0104556	0.0102439	0.00883794	0.0104477	0.0267039	0.0547575	0.00520551	0.000867551	0.0415679	0.279106	0.0246026	0.00692731	0.225905	0.212168	0.0796366	0.283134	0.0946992	0.0455802	0.220006	0.0596256	0.0177445	0.017396	0.00829611	0.0727316	0.0539699	0.000138701	0.152101	0.00404405	0.158914	0.0283108	0.110133	0.0170432	0.0133022	0.326721	0.0223314	0.0344465	0.0415148	0.0302442	0.0723365	0.0396098	0.083884	0.00519215	0.130277	0.272921	0.0797629	0.04387531	0.0387344	0.0091527	0.0899185	0.0283378	0.00744275	0.0140631	0.0144657	0.0753373	0.0952064	0.095937	0.0322864	0.13091	0.0354861	0.153938	0.178785	0.251525	6	51.49667	0.09359604	0.509135	0.808006	1.08299	1.59987	0.156128	0.20049	0.17892	0.178338	0.228292	0.0578314	0.2954003	0.8514717
991	0	-291.0807	-261.8888	-29.19194	3.088674	4.165998	0.00990463	0.0281946	0.00336073	0.0732352	0.0386957	0.0825272	0.186512	0.0333438	0.016713	0.0624394	0.18127	0.0275852	0.0922402	0.0384952	0.0276858	0.00700595	0.0680848	0.102647	0.0300439	0.00355452	0.0233913	0.00149622	0.116978	0.0186596	0.022303	0.0303496	0.0427157	0.00387068	0.0243511	0.00317671	0.00073918	0.00616404	0.0435014	0.0326737	0.0682121	0.103262	0.0152864	0.0138727	0.0197107	0.00294804	0.0321792	0.107926	0.110913	0.0195629	0.0980289	0.0861644	0.0634772	0.053544	0.04610834	-0.01691155	0.0352575	0.00782121	0.112382	0.0113185	0.0643848	0.0214897	0.0480469	0.104552	0.0325036	0.0546485	0.0940607	0.131585	0.0520276	0.184426	0.0454948	0.590728	8	53.76582	0.04033781	0.463255	0.780761	1.08434	1.67164	0.158593	0.289335	0.13399	0.205283	0.164404	0.0483954	0.5738164	1.029472
992	0	-280.5554	-253.6974	-26.85803	2.306632	4.507018	0.0453947	0.0306881	0.014607	0.0369234	0.0596602	0.00638466	0.00185287	0.00283233	0.0325	0.00927975	0.0137156	0.000649398	0.0858483	0.166557	0.0345724	0.00219024	0.00364164	0.0950359	0.00359898	0.00630127	0.0205699	0.0259182	0.102426	0.0019971	0.00235631	0.00968679	0.0200267	0.0461516	0.041032	0.0169054	0.00326176	0.00274442	0.0201324	0.00192595	0.000482991	0.00149032	0.0099451	0.0715305	0.0584497	0.0463325	0.0812838	0.0469839	0.32208	0.0462906	0.124707	0.0163671	0.0160387	0.171411	0.04827962	0.001167347	0.0368165	0.000922445	0.213547	0.0288862	0.0129775	0.00757679	0.0498687	0.0132567	0.0724534	0.0401043	0.00126416	0.118804	0.226421	0.049222	0.127879	0.2723463	6	59.19764	0.04717633	0.480218	0.791099	1.08404	1.64465	0.186523	0.277498	0.163985	0.0642868	0.216381	0.0913261	0.2735136	0.995732
993	0	-289.3484	-265.9173	-23.43109	1.134778	2.187941	0.017365	0.142858	0.0207711	0.0592618	0.0159101	0.133902	0.00441229	0.207963	0.0222372	0.00332698	0.109052	0.0128942	0.0443325	0.00095397	0.0131902	0.0851176	0.0215049	0.0427273	0.154601	0.149924	0.0330187	0.0294296	0.0842646	0.115311	0.00117926	0.00654453	0.205309	0.040793	0.0204105	0.00652033	0.0269645	0.000370916	0.0419467	0.00436557	0.00551836	0.0625364	0.00276179	0.0124455	0.0521564	0.0297349	0.0164355	0.12346	0.181472	0.118808	0.00878984	0.0687953	0.0300659	0.00317136	0.04738346	-0.003392039	0.0808142	0.00526939	0.102764	0.0343869	0.0137834	0.128294	0.020647	0.0365727	0.0336536	0.389783	0.0346697	0.0656719	0.011595	0.00532088	0.0367738	0.3702938	7	53.79386	0.056265	0.314722	0.673618	1.07405	1.93761	0.127873	0.156118	0.149466	0.0917566	0.315798	0.158989	0.3669018	1.009245
994	0	-295.2883	-253.3572	-41.93111	0.8783015	4.291162	0.0205517	0.0188214	0.0183181	0.0640272	0.0849666	0.0235328	0.0619164	0.325933	0.0357416	0.00151535	0.235463	0.0919017	0.283718	0.00363633	0.0811612	0.0198693	0.0274398	0.0319929	0.157859	0.0149055	0.0130381	0.00477676	0.000521322	0.133373	0.00652361	0.0118497	0.00990542	0.0227042	0.282625	0.00145507	0.0654854	0.100378	0.0282591	0.0129157	0.0945537	0.0846889	0.0253749	0.135971	0.0682908	0.137292	0.00515507	0.148824	0.0712497	0.0478891	0.032807	0.131916	0.022505	0.0184723	0.05519029	-0.03817942	0.076765	0.00962797	0.0238359	0.00200602	0.0400623	0.0626049	0.0459906	0.0224905	0.0504068	0.118962	0.00671721	0.182762	0.056947	0.229593	0.0712285	0.4281186	9	54.57287	0.05804628	0.469675	0.784712	1.08425	1.66136	0.210166	0.197496	0.142787	0.14135	0.235367	0.0728336	0.3899392	1.097911
995	0	-277.4373	-247.6	-29.83726	1.23495	7.152752	0.00771592	0.033804	0.047971	0.0349125	0.00803479	0.0251614	0.01403	0.00121592	0.0449664	0.00494114	0.0157139	0.000839074	0.0885925	0.0854451	0.019828	0.111566	0.0276327	0.0570899	0.0476216	0.00615612	0.0149048	0.0910633	0.114956	0.0181837	0.000665286	0.145681	0.103375	0.0300725	0.04414	0.00747725	0.073114	0.0198332	0.0888463	0.00581466	0.0270116	0.172596	0.00583766	0.0284784	0.00645125	0.0593307	0.0888562	0.126674	0.0524555	0.0115259	0.0140722	0.0104445	0.577003	0.0330094	0.05106079	-0.06642813	0.020124	0.00551082	0.0960441	0.000444	0.0607507	0.0131513	0.0748986	0.0229799	0.0482859	0.177466	0.00411443	0.255125	0.00146294	0.142001	0.0776411	0.5114542	6	51.37572	0.07378463	0.572616	0.842248	1.0786	1.50654	0.163081	0.246893	0.148787	0.12741	0.252069	0.0617596	0.4450261	1.149268
