Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-723.8014	-537.9585	-185.843	24.26977	1.688503	0.05130769	-0.00192303	0.0235882	0.193828	0.0111407	0.00837353	0.0347633	0.305348	0.016971	0.0144395	0.00346675	0.220294	0.0623629	0.0402164	0.0278054	0.0265388	0.0108641	0.3262067	4	51.36674	0.04565958	0.253029	0.617196	1.05981	2.06997	0.158467	0.110786	0.0720067	0.298608	0.148888	0.211244	0.3242837	1.00593
1	0	-728.357	-550.1124	-178.2445	30.71816	2.081246	0.03388662	-0.0183253	0.109004	0.0426897	0.0307723	0.0171664	0.0890664	0.0688317	0.127641	0.098684	0.0141605	0.0372697	0.0237129	0.160943	0.0284475	0.0983296	0.0532817	0.4643378	8	52.56509	0.02869112	0.302784	0.663384	1.0719	1.96194	0.231873	0.091069	0.151142	0.276214	0.111835	0.137867	0.4460124	1.041087
2	0	-718.7194	-545.0773	-173.6421	35.50395	1.184037	0.05744838	-0.01469724	0.276568	0.0977166	0.0764418	0.00680155	0.0369782	0.1806	0.00540793	0.0173225	0.0306955	0.0951138	0.0199912	0.0426753	0.0202172	0.0682613	0.0252087	0.3707115	9	51.99133	0.02933697	0.172148	0.52585	1.02487	2.27713	0.150819	0.145069	0.059565	0.250375	0.176758	0.217414	0.3560142	1.041283
3	0	-705.2665	-538.3295	-166.9369	17.76027	1.965248	0.04577921	0.00508067	0.148707	0.137078	0.0220842	0.0269958	0.0377445	0.222998	0.0291686	0.04855	0.0649938	0.117277	0.0338247	0.03005	0.0216625	0.0481095	0.0107554	0.3728365	9	50.49045	0.04412764	0.289091	0.651267	1.0691	1.99055	0.133663	0.120457	0.0988897	0.278815	0.187519	0.180657	0.3779172	0.9865561
4	0	-722.5212	-543.2239	-179.2972	11.47777	1.895647	0.0311107	-0.03127103	0.124868	0.166118	0.0369364	0.0115296	0.0399827	0.0872612	0.0749398	0.0401093	0.00990088	0.20338	0.035132	0.0545831	0.0436067	0.0698992	0.00175264	0.2239539	7	53.92002	0.05646925	0.280491	0.643437	1.06714	2.00893	0.185023	0.0858687	0.100959	0.253603	0.178449	0.196098	0.1926828	1.162293
5	0	-715.7261	-553.2127	-162.5134	23.46699	0.9865063	0.08161647	0.0110114	0.138895	0.162168	0.0283475	0.0996466	0.039487	0.0997022	0.0290729	0.0159905	0.00705925	0.219636	0.0342837	0.0608359	0.0312778	0.0274032	0.00619387	0.3580612	9	50.58732	0.06898548	0.134254	0.472658	0.997728	2.39536	0.130113	0.148197	0.0605554	0.299866	0.13154	0.229729	0.3690726	0.9701647
6	0	-713.2903	-550.7361	-162.5542	13.59723	1.726032	0.06818245	0.04678529	0.108272	0.225341	0.0107918	0.00307477	0.0495544	0.217563	0.0541378	0.0178761	0.000125213	0.117131	0.0656215	0.0707824	0.0375575	0.0158881	0.00628336	0.3800237	7	53.17233	0.04429006	0.258224	0.622313	1.06134	2.05813	0.134949	0.127612	0.0761779	0.294761	0.134793	0.231707	0.426809	0.8903836
7	0	-715.562	-553.0047	-162.5573	15.30556	2.413254	0.04772705	0.01933669	0.097334	0.128861	0.0480635	0.0164294	0.0429157	0.155012	0.0821342	0.0395237	0.0183743	0.0445851	0.109034	0.143213	0.0379584	0.0268099	0.00975204	0.4092202	8	50.01496	0.04064894	0.338075	0.692814	1.07757	1.89154	0.1887	0.120653	0.065748	0.277707	0.196167	0.151025	0.4285568	0.9548795
8	0	-717.1075	-539.6992	-177.4083	14.78668	1.955868	0.04580509	-0.06175014	0.0351262	0.210272	0.0138924	0.0181973	0.0689887	0.1814	0.0530348	0.0427107	0.0285986	0.0991462	0.0301285	0.0141331	0.0766043	0.0551942	0.0725731	0.49501	7	51.11031	0.03611427	0.287949	0.650237	1.06885	1.99297	0.185679	0.11208	0.109235	0.281078	0.134183	0.177746	0.4332598	1.142525
9	0	-726.5683	-538.9298	-187.6386	49.73328	1.955385	0.0378888	-0.0309325	0.156696	0.140489	0.124823	0.00631472	0.0134236	0.0866508	0.100919	0.0622786	0.00208508	0.0744663	0.00306057	0.0834721	0.0469181	0.0975814	0.000822386	0.4535456	7	50.46407	0.03791185	0.28789	0.650184	1.06883	1.99309	0.110648	0.129894	0.149611	0.223017	0.162901	0.223929	0.4226131	1.073193
