Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-75.02544	-81.9361	6.910656	48.33112	1.29386	0.004719511	0.03042869	0.0248969	0.00160227	0.100068	0.028411	0.109503	0.08495	0.0378714	0.0135705	0.0445127	0.0279925	0.125577	0.0468024	0.00812299	0.244909	0.10121	0.04353376	48.33112	0.191652	0.550215	1.03561	2.22252	0.0475205	0.348345	0.0347217	0.173493	0.367075	0.0288454	0.07396246	0.5885927
1100	-75.58534	-81.89267	6.307332	112.4411	2.473347	0.00394852	0.01465554	0.0402526	0.114058	0.00130494	0.0370516	0.0302589	0.01396	0.0282635	0.036898	0.0313715	0.0688373	0.023485	0.055567	0.027018	0.222583	0.269091	0.01986765	112.4411	0.343915	0.697454	1.07832	1.88031	0.0565232	0.373857	0.0279456	0.0825748	0.369057	0.0900416	0.03452319	0.5754871
1200	-68.71548	-81.14252	12.42704	5.851771	1.793628	0.04099632	0.2287595	0.061355	0.112001	0.0461708	0.127284	0.09157	0.0151935	0.0508007	0.0378305	0.00647462	0.125512	0.0145731	0.02856	0.0061822	0.203695	0.0727979	0.09872292	5.851771	0.267331	0.631106	1.06385	2.03771	0.0976185	0.362965	0.022728	0.111676	0.362953	0.0420595	0.3274824	0.3014602
1300	-62.24367	-78.47727	16.2336	10.93934	0.5849836	0.02236377	0.07801055	0.0867195	0.310906	0.0704099	0.10832	0.0110269	0.0196664	0.0530874	0.00507609	0.00350271	0.0312714	0.0462578	0.00133732	0.0513574	0.112416	0.0886446	0.002335126	10.93934	0.0500264	0.303822	0.87346	2.77269	0.0622146	0.521933	0.000918975	0.0883368	0.300245	0.0263514	0.08034568	0.0290635
1400	-67.78271	-80.17896	12.39625	22.15378	2.275399	0.004548244	0.02969798	0.189121	0.193492	0.0779166	0.1723	0.00500986	0.0190775	0.0136172	0.00433784	0.0213787	0.00814364	0.00122446	0.0907358	0.00323113	0.185027	0.015388	0.02004252	22.15378	0.324073	0.681431	1.07557	1.91893	0.0100759	0.394684	0.00378254	0.239365	0.329133	0.0229594	0.04974051	0.4029417
1500	-68.53662	-83.30425	14.76763	3.481869	0.5978842	0.1067143	-0.04191319	0.0399313	0.00707918	0.00517262	0.0356189	0.121481	0.000189239	0.0627411	0.0138538	0.0688448	0.0976901	0.144967	0.211182	0.0277162	0.123825	0.0397086	0.1078023	3.481869	0.052672	0.311094	0.880236	2.756	0.03429	0.549493	0.0263528	0.0626586	0.302767	0.0244387	0.06588908	1.636117
1600	-71.27203	-82.35555	11.08352	57.5735	0.2349731	0.02752695	0.017849	0.0552239	0.0713603	0.156398	0.0181851	0.0673213	0.0135847	0.0173808	0.0110144	0.0428102	0.111935	0.0152122	0.0850977	0.0336473	0.256973	0.0438569	0.01249666	57.5735	0.00148383	0.0560733	0.468707	3.47374	0.0552289	0.465786	0.0467263	0.107728	0.278429	0.0461024	0.03034566	0.4118104
1700	-63.8805	-80.01213	16.13164	2.592709	0.2676002	0.1285553	0.1641856	0.100647	0.0932607	0.154653	0.161605	0.0242607	0.0154594	0.0863843	0.00981894	0.00301395	0.0455662	0.0366877	0.0858638	0.0438625	0.135219	0.00369687	0.1077972	2.592709	0.00303543	0.079663	0.537162	3.38014	0.0416039	0.500201	0.00321768	0.115614	0.272727	0.0666355	0.2719829	0.3963383
1800	-74.94103	-89.8641	14.92307	6.795065	1.665588	0.03455845	0.06648267	0.119517	0.053352	0.00524316	0.286537	0.0239564	0.0726994	0.0702694	0.0797158	0.0523264	0.027754	0.00679899	0.0192473	0.0640383	0.0997417	0.0188033	0.01352572	6.795065	0.249807	0.613983	1.05883	2.07738	0.131263	0.420356	0.00116976	0.0832497	0.301578	0.0623842	0.08000839	0.1690537
1900	-66.10065	-78.395	12.29435	3.686019	2.950668	0.1247602	-0.025064	0.0456463	0.180847	0.0283134	0.0215781	0.0178045	0.0921202	0.00745884	0.00340039	0.0271711	0.0973921	0.124054	0.000281678	0.00475875	0.291622	0.0575512	0.09572311	3.686019	0.385409	0.728759	1.08226	1.80357	0.0159382	0.418741	0.012131	0.124788	0.346394	0.0820081	0.07065911	1.354717
2000	-71.9228	-84.24077	12.31796	12.18451	1.053388	0.02082247	0.1034984	0.0638801	0.00781591	0.00341095	0.146701	0.0120002	0.0433377	0.0823746	0.0140859	0.0401032	0.115346	0.0734064	0.171508	0.00895511	0.140572	0.0765033	0.07956013	12.18451	0.147482	0.492231	1.00831	2.35198	0.0772759	0.279716	0.0423541	0.0711471	0.408215	0.121291	0.1830586	0.4346157
2100	-63.82318	-79.32504	15.50186	4.019302	2.734382	0.08090033	0.1463085	0.213793	0.0254496	0.0715788	0.0612092	0.0138038	0.0151178	0.0380835	0.0058813	0.0207639	0.0781922	0.0205003	0.0482568	0.0242569	0.184831	0.178282	0.01431714	4.019302	0.367609	0.715673	1.08085	1.83587	0.055644	0.445695	0.0013186	0.0983702	0.351599	0.0473737	0.1606257	0.08913355
2200	-65.96623	-78.26348	12.29725	6.976969	0.9746651	0.04815389	0.2331076	0.138138	0.0880371	0.0281727	0.0721222	0.0441954	0.0551566	0.0464251	0.0033398	0.00805154	0.133336	0.0847423	0.0359303	0.0112346	0.104534	0.146583	0.06220256	6.976969	0.131872	0.469002	0.995672	2.40345	0.0198816	0.475707	0.00441313	0.132634	0.3353	0.0320635	0.2953101	0.2106347
2300	-69.77433	-82.85109	13.07676	35.2087	0.3250567	0.005362011	0.02315329	0.0685242	0.202953	0.0198679	0.194403	0.0209019	0.0406203	0.0543221	0.00775773	0.0880339	0.0278789	0.0731878	0.00383683	0.035554	0.0165468	0.145612	0.02149284	35.2087	0.00754648	0.124075	0.635579	3.2328	0.0540526	0.410788	0.00731727	0.0841577	0.396676	0.0470087	0.04464613	0.4814043
2400	-75.15093	-87.89302	12.74209	7.106436	0.7208643	0.1566839	-0.02398044	0.0960564	0.0943983	0.132136	0.0516254	0.017787	0.0292658	0.0206618	0.010704	0.042741	0.000140304	0.0317185	0.216843	0.0306255	0.038546	0.186752	0.05424435	7.106436	0.0786493	0.37321	0.932361	2.61578	0.0843757	0.381448	0.00730488	0.04184	0.378846	0.106186	0.03026391	1.792378
2500	-69.92592	-82.31465	12.38873	4.213775	2.004203	0.02026672	0.02985273	0.0569288	0.0620904	0.0572499	0.0842763	0.0908262	0.256376	0.0373691	0.00916554	0.00993012	0.0492324	0.0720836	0.0290045	0.0139572	0.0476704	0.12384	0.1562492	4.213775	0.293776	0.65546	1.07009	1.98067	0.0433237	0.505999	0.00637598	0.0757096	0.299722	0.0688699	0.1861019	0.8395894
2600	-77.79294	-86.52836	8.735425	10.84081	0.8804458	0.03780971	0.1399384	0.0169333	0.0925527	0.0149273	0.108452	0.0226046	0.000922219	0.0815004	0.0492087	0.0355574	0.200562	0.118304	0.00645231	0.0345382	0.0478578	0.169626	0.1281851	10.84081	0.112527	0.437613	0.976975	2.47288	0.00845826	0.456333	0.0412557	0.0912903	0.357535	0.0451271	0.2681234	0.4780823
2700	-72.04285	-82.62928	10.58643	4.105139	3.491671	0.05682936	0.0870807	0.0602099	0.0333226	0.0267707	0.0277189	0.2141	0.0435119	0.0475979	0.00873802	0.0484411	0.0707491	0.110506	0.0445647	0.0563331	0.0929621	0.114474	0.233381	4.105139	0.424052	0.755566	1.08406	1.73632	0.0166543	0.312547	0.00165037	0.115424	0.425564	0.12816	0.3204617	0.7282649
2800	-70.46279	-83.3874	12.92461	36.8492	0.1888874	0.01002709	0.02261103	0.177762	0.0488513	0.0157639	0.0477396	0.0406403	0.0932394	0.0210353	0.0136746	0.000226914	0.00855375	0.0644948	0.112686	0.101482	0.159291	0.0945586	0.01959317	36.8492	0.000353845	0.0276206	0.354038	3.61799	0.0421268	0.531111	0.0280219	0.07619	0.301026	0.0215238	0.0422042	0.4642469
2900	-67.86755	-81.73489	13.86734	9.104836	1.01547	0.02666701	0.1635216	0.0549657	0.0246999	0.000242737	0.0317058	0.00210015	0.0126467	0.0519339	0.000961153	0.00587833	0.237692	0.102167	0.232944	0.0053925	0.111033	0.125638	0.01321437	9.104836	0.14003	0.481353	1.00252	2.3761	0.0367735	0.500571	0.000860744	0.134854	0.230707	0.0962346	0.176736	0.07476895
3000	-69.23852	-82.33208	13.09357	7.494892	1.230624	0.02195305	0.08222873	0.083051	0.00253981	0.0968726	0.041101	0.0088476	0.163159	0.0729409	0.0108436	0.0103056	0.0673591	0.162342	0.0519191	0.0417975	0.117625	0.0692966	0.06516676	7.494892	0.180559	0.536574	1.02973	2.25314	0.039128	0.35933	0.0234803	0.0944903	0.357881	0.12569	0.1473955	0.4421218
3100	-70.61308	-83.38633	12.77325	18.3957	0.5898575	0.01430367	0.1199041	0.0720174	0.0358384	0.00100307	0.021921	0.0382325	0.0785194	0.0264752	0.0370949	0.17909	0.103021	0.0349439	0.123974	0.0345124	0.206241	0.00711488	0.002867825	18.3957	0.0510231	0.306587	0.876055	2.76633	0.0506259	0.455551	0.00622558	0.0977007	0.36162	0.0282769	0.122772	0.02335895
3200	-72.13787	-80.32432	8.186448	24.87611	0.7066748	0.01807761	-0.04140476	0.0431595	0.0462155	0.00869252	0.2322	0.00785709	0.17655	0.023386	0.00202099	0.106141	0.173799	0.074313	0.0147883	0.00266119	0.0394871	0.0487283	0.1790779	24.87611	0.0756146	0.366663	0.927317	2.63041	0.00857174	0.4122	0.00841057	0.139866	0.378745	0.0522067	0.1376731	1.300747
3300	-65.33853	-79.04178	13.70325	8.540695	1.560714	0.1542347	0.1151316	0.04794	0.0354483	0.0181015	0.16971	0.181623	0.00948381	0.0312098	0.00107139	0.0520516	0.0143574	0.00922701	0.0616211	0.0180271	0.236215	0.113914	0.02169854	8.540695	0.234551	0.59836	1.0538	2.11329	0.0285812	0.420312	0.00630589	0.112605	0.392577	0.0396188	0.1368301	0.1585802
3400	-69.52888	-83.11006	13.58118	20.27334	0.636285	0.0112654	0.02136276	0.0464924	0.0372076	0.143313	0.0392603	0.109599	0.114475	0.0572388	0.00638521	0.0266677	0.0258492	0.12571	0.0114734	0.0136098	0.120618	0.122101	0.01286804	20.27334	0.0606677	0.331851	0.898759	2.70872	0.0766953	0.349906	0.00961168	0.135999	0.389015	0.0387732	0.0342308	0.3759199
3500	-63.89212	-81.10044	17.20831	2.309424	0.5611521	0.06098373	0.05429197	0.224038	0.000103297	0.0262169	0.0512811	0.0158421	0.289276	0.0164988	0.00313433	0.00569046	0.0546532	0.0109683	0.108468	0.008764	0.140695	0.0443715	0.02248995	2.309424	0.0452079	0.289976	0.860127	2.80469	0.0205062	0.350492	0.0244686	0.185348	0.389386	0.0297998	0.07678192	0.2929069
3600	-70.03732	-83.395	13.35768	6.935094	0.3371054	0.03159313	0.1409186	0.0597403	0.0549279	0.0562828	0.208001	0.0242371	0.0325637	0.134511	0.0446784	0.00229035	0.028957	0.0147549	0.0345021	0.00214111	0.238888	0.0635242	0.1244104	6.935094	0.00878194	0.133502	0.653165	3.20455	0.126344	0.327115	0.0101389	0.132217	0.314896	0.0892898	0.265329	0.468891
3700	-65.4827	-78.43771	12.95501	28.70833	0.4800598	0.01177453	0.03350951	0.0974908	0.023047	0.129818	0.0296526	0.0101805	0.0155211	0.0204967	0.00134923	0.00144532	0.229945	0.109663	0.121389	0.0146855	0.0896443	0.105671	0.01159539	28.70833	0.0297541	0.238699	0.805199	2.92635	0.0347318	0.513319	0.00962284	0.135122	0.272111	0.0350928	0.0451049	0.2570761
3800	-77.21468	-84.28261	7.067925	144.0405	0.3075904	0.01403086	0.01500304	0.0644186	0.0248639	0.125552	0.0171159	0.0250033	0.0572982	0.0444494	0.0096706	0.00603533	0.0506909	0.00666523	0.0443842	0.188039	0.309046	0.026767	0.007490065	144.0405	0.00593121	0.110411	0.608332	3.27532	0.079684	0.392845	0.0205288	0.108749	0.277169	0.121024	0.0224931	0.3329939
3900	-66.63722	-83.18392	16.5467	3.631225	0.6173634	0.04135999	0.2275537	0.0872384	0.0387731	0.133216	0.0109322	0.0277477	0.0282986	0.0668748	0.0117878	0.123003	0.059003	0.00156486	0.12994	0.0292238	0.165102	0.0872942	0.03545437	3.631225	0.0567079	0.321787	0.889925	2.73158	0.0514588	0.362824	0.00777551	0.115748	0.398536	0.0636575	0.2630081	0.1348034
4000	-65.69258	-81.9948	16.30222	3.969837	0.756751	0.04501708	0.05536122	0.0219884	0.125528	0.0218017	0.158323	0.00693041	0.00343174	0.08011	0.00161954	0.0781705	0.129685	0.150552	0.0264886	0.0164344	0.162294	0.0166432	0.09846729	3.969837	0.0863287	0.389121	0.944211	2.58034	0.0571079	0.330987	0.00107513	0.103864	0.482188	0.0247772	0.1538285	0.6401108
4100	-69.27433	-80.72086	11.44653	4.889312	0.5754787	0.08513459	-0.07546951	0.00724983	0.0506972	0.0282686	0.120967	0.0435806	0.0608941	0.0391607	0.00243331	0.0178432	0.00573985	0.275523	0.109951	0.0294484	0.174727	0.0335148	0.2626332	4.889312	0.0480932	0.298364	0.868274	2.78527	0.0772488	0.289692	0.013203	0.0947357	0.475515	0.0496052	0.1871637	1.403227
4200	-69.13008	-85.61485	16.48478	6.26962	0.2689212	0.05858965	0.1330515	0.177555	0.0774722	0.000708637	0.00713182	0.0284676	0.132858	0.0635576	0.0246378	0.117205	0.000612828	0.111673	0.0326639	0.00151055	0.164887	0.0590574	0.03722008	6.26962	0.00311325	0.0806552	0.539727	3.3765	0.021282	0.360593	0.0388449	0.0523095	0.432807	0.0941634	0.1702716	0.2185924
4300	-71.97592	-83.27395	11.29803	50.94019	1.042522	0.002200143	0.03066758	0.0690645	0.0980106	0.0117177	0.0142316	0.0228001	0.0469107	0.0358634	0.0655381	0.00619689	0.0200283	0.0232908	0.0962661	0.0174468	0.354185	0.118449	0.003527144	50.94019	0.145359	0.48917	1.0067	2.35877	0.0363617	0.434366	0.026969	0.104633	0.3325	0.0651704	0.03419472	0.1031488
4400	-70.9684	-83.45852	12.49012	23.94218	0.2186016	0.0340613	0.04800913	0.19281	0.0189924	0.104809	0.0388205	0.00678376	0.0385526	0.150986	0.00892226	0.0499455	0.0988621	0.00572062	0.00815874	0.0196061	0.229204	0.0278267	0.03530644	23.94218	0.000955789	0.0451485	0.430444	3.52345	0.112158	0.401648	0.00617636	0.0821664	0.312281	0.0855714	0.08331556	0.4237676
4500	-67.25403	-82.62745	15.37342	13.91109	0.4445018	0.04799786	0.0618711	0.0850028	0.0343718	0.0139692	0.0130617	0.209318	0.105085	0.044138	0.00384892	0.0556546	0.0283038	0.178246	0.0675727	0.00243795	0.118287	0.0407027	0.002840385	13.91109	0.0236228	0.214151	0.775273	2.98695	0.0382593	0.456161	0.0127612	0.0588854	0.403618	0.0303146	0.06471149	0.04389306
4600	-67.12337	-84.92096	17.79759	3.044873	0.3213589	0.03121467	0.09198273	0.0463152	0.00662463	0.0550809	0.107201	0.105284	0.00787063	0.0388741	0.00311598	0.116893	0.0495528	0.0539056	0.0609319	0.00784575	0.130238	0.210266	0.02179658	3.044873	0.007187	0.12118	0.629989	3.24164	0.0139465	0.39771	0.0434574	0.154967	0.342334	0.0475846	0.1137793	0.1915689
4700	-64.68392	-78.62717	13.94325	3.007192	3.352293	0.1666331	0.2176279	0.0472551	0.122213	0.0182901	0.121211	0.054548	0.0217868	0.0810046	0.0279975	0.000108273	0.00162313	0.0180643	0.0579247	0.0282578	0.31875	0.0809667	0.01718384	3.007192	0.414804	0.74934	1.08378	1.75208	0.0550183	0.33469	0.0181774	0.170369	0.342161	0.0795843	0.2348117	0.07318136
4800	-71.75647	-83.13846	11.38199	6.993538	4.099099	0.0344178	0.02684232	0.0241085	0.00178819	0.131874	0.0515184	0.147801	0.0244357	0.0531846	0.00946788	0.041632	0.028932	0.0339721	0.155046	0.113808	0.135915	0.0465165	0.08890832	6.993538	0.459725	0.778568	1.08437	1.67733	0.0263311	0.504991	0.0131328	0.101675	0.29208	0.0617904	0.1157506	0.7681022
4900	-69.00681	-76.94628	7.939477	10.39289	5.002234	0.01389338	0.1853328	0.0735444	0.0663306	0.0248987	0.28948	0.0678805	0.0191097	0.0543497	0.0119508	0.00267817	0.000671777	0.00960654	0.118531	0.00851999	0.21543	0.0370178	0.0235576	10.39289	0.50217	0.804014	1.0833	1.61052	0.0238429	0.370581	0.0292451	0.132008	0.39333	0.050993	0.2088904	0.1127749
5000	-66.3093	-82.51738	16.20808	4.390389	0.2055123	0.1212833	0.179823	0.0679274	0.0155925	0.0232844	0.212722	0.0101557	0.0928559	0.0110362	0.0328641	0.0260281	0.00123185	0.0478468	0.147902	0.0202608	0.183771	0.106521	0.02240506	4.390389	0.000639267	0.0370149	0.397891	3.56446	0.0691171	0.463469	0.0148598	0.116707	0.278016	0.0578306	0.202228	0.1107911
5100	-79.66147	-83.08032	3.418849	126.8574	0.4460878	0.004331204	0.01074922	0.0382304	0.0421106	0.0216587	0.106079	0.10771	0.048827	0.194136	0.0111087	0.0133497	0.00197728	0.0449123	0.00813361	0.0654343	0.203291	0.0930406	0.04186964	126.8574	0.0238857	0.215272	0.776699	2.98414	0.114471	0.478627	0.0116003	0.0812358	0.240172	0.0738942	0.05261885	0.7957155
5200	-65.48839	-81.46203	15.97364	2.549631	0.60715	0.09956066	-0.002324058	0.0473147	0.196162	0.0317999	0.0812536	0.0246557	0.000987925	0.0371312	0.00636349	0.12967	0.18379	0.00186616	0.0348728	0.0196779	0.201038	0.00341683	0.09037976	2.549631	0.054586	0.316223	0.884923	2.74427	0.0392156	0.478225	0.0278111	0.0650637	0.376069	0.0136161	0.0880557	1.026393
5300	-71.61997	-84.70381	13.08384	14.49138	2.815418	0.02059844	0.06402559	0.105401	0.0146591	0.00869526	0.0211429	0.040872	0.130801	0.0159789	0.0966034	0.0756313	0.0125392	0.0351708	0.0108859	0.0627041	0.357952	0.0109629	0.00553083	14.49138	0.374458	0.720767	1.08144	1.82334	0.0189422	0.577498	0.014852	0.119914	0.244531	0.0242629	0.06955642	0.07951573
5400	-62.77355	-78.93818	16.16463	6.863195	0.776154	0.02293007	0.1668688	0.0605667	0.198788	0.106396	0.0562762	0.147582	0.0125325	0.02489	0.00648173	7.99545e-05	0.058588	0.0531971	0.0555611	0.0346195	0.139701	0.0447407	0.008473657	6.863195	0.0904754	0.397353	0.950122	2.56205	0.0303382	0.338416	0.0198151	0.138366	0.409107	0.0639583	0.1753425	0.04832632
5500	-69.59253	-86.17965	16.58712	4.781544	0.1963483	0.09956201	0.2875037	0.098785	0.0170912	0.0266934	0.105362	0.0389288	0.00874133	0.0972463	0.0684927	0.00738759	0.0509242	0.112952	0.091668	0.0238668	0.191201	0.0606592	0.003118481	4.781544	0.000467181	0.0316957	0.37406	3.59378	0.0996388	0.29215	0.0115537	0.166233	0.356096	0.0743284	0.2906222	0.01073036
5600	-76.80556	-86.00535	9.199785	32.04671	0.500487	0.01196675	0.04629268	0.0460203	0.0511991	0.178706	0.0258844	0.00998914	0.161361	0.0210206	0.00127199	0.149313	0.0500579	0.0878117	0.0238653	0.0175886	0.115578	0.0603342	0.07484028	32.04671	0.0334781	0.252234	0.820623	2.89367	0.0356767	0.455343	0.0183036	0.225462	0.233744	0.0314711	0.121133	0.6178358
5700	-65.73866	-82.63577	16.89711	3.970516	0.9837229	0.08838833	0.1815739	0.140025	0.165767	0.0568996	0.111746	0.0453703	0.0317214	0.0333822	0.0659986	0.0330662	0.0127632	0.0553294	0.0482513	0.027306	0.125431	0.0469414	0.005339224	3.970516	0.133695	0.471804	0.99725	2.39725	0.058249	0.46557	0.00693932	0.143379	0.304977	0.0208856	0.1869131	0.02856527
5800	-69.09881	-83.24841	14.14959	5.703512	1.910743	0.05673455	0.1168512	0.0246113	0.0509352	0.0182606	0.234001	0.0247911	0.0413336	0.0544605	0.00470537	0.0410674	0.112481	0.0012415	0.0105577	0.186283	0.146628	0.0486425	0.05889739	5.703512	0.282382	0.645174	1.06759	2.00486	0.0433208	0.399567	0.0245345	0.0744783	0.313533	0.144567	0.1757485	0.3351231
5900	-68.26128	-81.8988	13.63751	11.20495	1.403309	0.06576141	0.01874363	0.0294034	0.0391519	0.125008	0.0335653	0.0752835	0.0793821	0.0313422	0.0100396	0.0237624	0.0557154	0.0114226	0.016184	0.00121792	0.123789	0.344732	0.009958782	11.20495	0.209992	0.571629	1.0442	2.17418	0.0127549	0.487959	0.00926368	0.114396	0.347866	0.0277604	0.02870241	0.3469668
6000	-66.51995	-79.62288	13.10292	12.64315	0.9156252	0.01601694	0.1033543	0.10266	0.0228805	0.0885383	0.283993	0.0307868	0.0984909	0.0481487	0.00694182	0.0454008	0.0605053	0.0865498	0.0470176	0.00145656	0.0456762	0.0309542	0.04471998	12.64315	0.119826	0.449834	0.98448	2.44586	0.0290196	0.377182	0.00140787	0.148134	0.359499	0.0847588	0.1480743	0.3020105
6100	-64.30141	-78.0238	13.72239	13.70202	0.6374454	0.03143531	0.1335756	0.108458	0.0312857	0.0450799	0.0621858	0.0173452	0.0499549	0.0467264	0.0102372	0.0106678	0.213583	0.0102564	0.0440371	0.0424503	0.257445	0.050287	0.05150508	13.70202	0.0609117	0.332458	0.899283	2.70735	0.0508578	0.418649	0.000374335	0.121987	0.344638	0.0634935	0.1850807	0.2782845
6200	-69.90844	-84.01815	14.10971	8.971881	0.669822	0.01828751	-0.02020437	0.0218869	0.0263049	0.116959	0.0373302	0.0275686	0.00095081	0.0684743	0.00800575	0.0297924	0.0889948	0.0217446	0.285962	0.00824397	0.0806182	0.177164	0.07245614	8.971881	0.0677575	0.348936	0.913151	2.67016	0.0497558	0.49859	0.0034659	0.0560534	0.364774	0.0273616	0.05225177	1.386673
6300	-71.62664	-83.71181	12.08517	35.74713	0.4562382	0.01840096	0.02372864	0.00819678	0.0200968	0.0139092	0.116344	0.236077	0.0584365	0.105749	0.0138816	0.042072	0.123247	0.0252793	0.00169374	0.00297299	0.151832	0.0802125	0.04002071	35.74713	0.0255927	0.22239	0.785615	2.9664	0.0121466	0.51067	0.00893353	0.152924	0.220041	0.0952847	0.06374935	0.6277823
6400	-69.88621	-80.75163	10.86542	29.2847	0.7641997	0.02100437	0.002056965	0.115566	0.108792	0.236925	0.0969423	0.0466521	0.00637609	0.0237803	0.000771508	0.0163864	0.0235281	0.0486984	0.0520351	0.035501	0.132394	0.0556509	0.04371654	29.2847	0.0879214	0.392311	0.946519	2.57325	0.0408677	0.420707	0.0121615	0.129543	0.288936	0.107785	0.04577351	0.9550621
6500	-72.4627	-87.14292	14.68021	19.21816	0.4028502	0.0516406	0.06666434	0.0122208	0.0482848	0.00182213	0.0739035	0.0304849	0.0874333	0.0150412	0.0271109	0.145517	0.0870695	0.0502213	0.124644	0.0906297	0.14312	0.0624972	0.003753919	19.21816	0.0171277	0.183882	0.734347	3.06464	0.0186433	0.440422	0.0406654	0.118765	0.334368	0.0471359	0.07041826	0.05330888
