Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
112	0	-54.98053	-82.79241	27.81187	16.10868	1.035041	0.0765049	0.0495096	0.0187642	0.000187744	0.00228441	0.0897224	0.155847	0.00938352	0.06862858	0.003747018	0.0599052	0.0439862	0.0590458	0.0372116	0.0392485	0.0176748	0.0302357	0.0203936	0.010734	0.140202	0.0116374	0.0827187	0.0473674	0.0361395	0.363499	0.01836759	16.10868	0.143892	0.487037	1.00557	2.3635	0.0559044	0.36437	0.0132574	0.122439	0.288063	0.155967	0.02211461	0.8305636
113	0	-47.72287	-77.67466	29.95179	3.106639	0.5620518	0.0434198	0.0445583	0.0321605	0.0116548	0.0360293	0.155356	0.240248	0.0138637	0.04504161	0.1989628	0.0326812	0.0638111	0.0160503	0.0135885	0.120916	0.0381489	0.0342019	0.0139032	0.000896172	0.0977197	0.0635137	0.00485064	0.0431312	0.382572	0.0740154	0.002531914	3.106639	0.045388	0.290508	0.860651	2.80345	0.0367694	0.447379	0.00106173	0.113982	0.361364	0.0394431	0.2014947	0.01256566
114	0	-46.88634	-85.93558	39.04924	31.88114	0.9016413	0.0226235	0.0010933	0.0100693	0.0011894	0.00634803	0.0348565	0.000548942	0.00544254	0.006018426	0.03247338	0.0524218	0.113513	0.240953	0.0138032	0.0106065	0.0998918	0.117742	0.0331559	0.000853857	0.0429309	0.0228764	0.0365274	0.000558311	0.16716	0.0470065	0.02415424	31.88114	0.116935	0.445052	0.981578	2.45644	0.0224298	0.401226	0.0202845	0.21119	0.303966	0.0409042	0.05662763	0.4265452
115	0	-55.86014	-80.04576	24.18562	1.328614	2.935698	0.229104	0.279364	0.010638	0.0232554	0.0482788	0.00943196	0.0644203	0.12447	0.162165	0.06671222	0.0340318	0.289104	0.0233007	0.0955389	0.0734928	0.00179374	0.0631159	0.00399704	0.0363293	0.0468011	0.00319428	0.028013	0.150792	0.0613465	0.0891499	0.02496415	1.328614	0.384225	0.727904	1.08218	1.80569	0.0248622	0.420459	0.000661354	0.179685	0.281135	0.0931964	0.09167637	0.2723073
116	0	-60.60343	-80.95237	20.34894	9.461074	1.078264	0.00808947	0.183896	0.107156	0.170881	0.285015	0.0457209	0.456934	0.0327956	0.1942273	0.03548886	0.11746	0.0482979	0.0197143	0.0002836	0.0245942	0.00071193	0.0453523	0.00328551	0.0472357	0.0833374	0.024098	0.121116	0.0420631	0.270788	0.151662	0.02297779	9.461074	0.1523	0.499075	1.01185	2.33678	0.0521943	0.328949	0.0117421	0.205541	0.346729	0.0548454	0.05846665	0.3930068
117	0	-31.1684	-80.17563	49.00723	198.4981	1.295869	0.00333125	0.00605359	0.000197685	0.000302344	0.0003004	0.000531191	0.00176276	0.000615282	0.001649209	0.005766286	0.123002	0.0651705	0.075066	0.064727	0.0869492	0.0453693	0.0879586	0.00811192	0.0243054	0.0685469	0.00694471	0.0110242	0.0205109	0.170729	0.141584	0.004725637	198.4981	0.191998	0.550632	1.03579	2.22158	0.0644172	0.332922	0.0118696	0.155841	0.38122	0.0537305	0.01049192	0.4504071
118	0	-55.87888	-84.50623	28.62735	27.27642	0.5761414	0.00468649	0.01268	0.00832821	0.0734539	0.069973	0.0163941	0.00906058	0.175375	0.04824282	0.1111221	0.0309308	0.0584952	0.0311749	0.296448	0.0557186	0.00368607	0.103521	0.00972432	0.0564462	0.215237	0.00439022	0.0364272	0.0196107	0.0277732	0.0504171	0.01514638	27.27642	0.0482275	0.298747	0.868641	2.78438	0.0533748	0.546735	0.0180089	0.0759199	0.260496	0.0454659	0.1262685	0.1199538
119	0	-55.63469	-82.63922	27.00453	4.434971	3.593301	0.0606687	0.0191897	0.0173587	0.142206	0.0977877	0.0674672	0.0938166	0.0559104	0.08471499	0.06533312	0.248645	0.0524475	0.0163865	0.0846804	0.0650846	0.0547421	0.0302883	0.0170102	0.0560741	0.11339	0.0251064	0.07019	0.0174586	0.0869939	0.0615019	0.01637929	4.434971	0.430522	0.759856	1.08421	1.72541	0.0403061	0.42115	0.0191093	0.241036	0.210196	0.0682036	0.08171241	0.2004504
120	0	-44.22406	-83.28471	39.06065	52.74881	0.5568628	0.0288629	0.00355312	0.000513953	0.0268767	0.000525644	0.00807535	0.0149379	0.00293209	0.01587129	0.02338257	0.0262029	0.00230616	0.14732	0.120694	0.172271	0.0341563	0.0465827	0.00574808	0.023223	0.055124	0.123641	0.00816162	0.00102345	0.149708	0.0838383	0.001803367	52.74881	0.0443514	0.287426	0.857608	2.81061	0.0581726	0.342223	0.0194054	0.198853	0.319945	0.0614013	0.02518593	0.07160213
121	0	-55.49829	-85.0502	29.55192	7.343964	1.158725	0.144457	0.00590319	0.0529183	0.0264259	0.0405928	0.00314957	0.0706306	0.10885	0.06873104	0.2345309	0.203379	0.122211	0.0354756	0.00388345	0.118732	0.0534516	0.0681779	0.0293213	0.112188	0.0340043	0.0538549	0.022009	0.0382084	0.0189178	0.0861854	0.01168093	7.343964	0.167493	0.519763	1.02202	2.29072	0.0712373	0.45565	0.0174501	0.135372	0.292433	0.0278577	0.2462119	0.04744258
122	0	-39.37544	-77.1016	37.72615	93.56286	0.6960278	0.00991703	0.00600025	0.00192366	0.0100101	0.0204999	0.00756843	0.0092669	0.0100963	0.009748157	-0.009161975	0.0947179	0.038052	0.0349313	0.0187112	0.0359908	0.0208465	0.0835949	0.0169288	0.0199053	0.0303679	0.0334847	0.0144988	0.0220384	0.478157	0.0577741	0.01898139	93.56286	0.07334	0.36165	0.923388	2.64162	0.0283894	0.368596	0.00646204	0.129887	0.385553	0.0811129	0.009819413	1.933047
123	0	-61.14063	-82.16675	21.02612	1.65769	4.220146	0.121715	0.108811	0.0132838	0.110703	0.135796	0.254038	0.0747762	0.0238713	0.05649652	0.3800034	0.0786183	0.052794	0.146683	0.0573175	0.0309953	0.0796402	0.158317	0.00188292	0.0186743	0.0361594	0.126454	0.0310933	0.00765244	0.0556808	0.118037	0.03924533	1.65769	0.466062	0.782494	1.08431	1.66714	0.0188775	0.394605	0.00813475	0.0786359	0.396934	0.102812	0.4192488	0.09360869
124	0	-48.40641	-82.3134	33.90699	5.917284	0.7168184	0.0133053	0.0570762	0.00416294	0.0784066	0.0382329	0.023661	0.0885895	0.0195803	0.04654018	0.08610048	0.0733593	0.0692187	0.0671367	0.116009	0.0110118	0.0678934	0.0679523	0.0465968	0.0179509	0.00701785	0.0199342	0.0274705	0.0162591	0.0895718	0.302618	0.0005861993	5.917284	0.0777837	0.371359	0.930945	2.61991	0.0804574	0.362807	0.00277269	0.0746142	0.412276	0.0670726	0.08668668	0.006762276
125	0	-45.56876	-79.11761	33.54886	13.13189	0.3828182	0.0048607	0.00476894	0.00321309	0.0430098	0.106265	0.0201887	0.0302916	0.0269219	0.03470086	0.004455941	0.153566	0.0551227	0.00278013	0.187283	0.0922861	0.0162733	0.0370887	0.00311106	0.00738002	0.000232206	0.0428921	0.0641014	0.0055567	0.152178	0.180149	0.02161532	13.13189	0.0143157	0.168809	0.711998	3.10488	0.00722415	0.411674	0.0341255	0.0835089	0.419423	0.044044	0.02607126	0.8290861
126	0	-58.23584	-82.37602	24.14018	14.27894	0.2992757	0.00108947	0.00632471	0.311151	0.165085	0.127266	0.0724377	0.00491842	0.0841037	0.06822118	0.09719857	0.0574588	0.000254035	0.0962521	0.16399	0.133459	0.139838	0.00726349	0.00849505	0.0639733	0.11098	0.0215082	0.0193136	0.00154319	0.0978637	0.0778078	0.06354169	14.27894	0.00523674	0.103932	0.594584	3.29625	0.0842233	0.321747	0.014836	0.136415	0.386957	0.0558216	0.1607403	0.3953066
127	0	-48.60875	-79.92321	31.31446	37.55578	1.776403	0.0090103	0.00587028	0.0814582	0.00890117	0.0201671	0.0521973	0.0263845	0.000262307	0.02707103	0.002442133	0.0241505	0.0614859	0.0195863	0.00851993	0.174	0.0116798	0.00946375	0.00831904	0.0843163	0.19244	0.0292873	0.0854358	0.0036235	0.238131	0.0495614	0.02230131	37.55578	0.26504	0.628915	1.06324	2.04281	0.0803578	0.358899	0.00574334	0.186801	0.321108	0.0470906	0.02474344	0.9013018
128	0	-43.81417	-77.07922	33.26505	32.77415	2.495948	0.0368064	0.00301426	0.00274336	0.0529788	0.000905536	0.00727601	0.00799307	0.0252832	0.03479433	0.01341966	0.0386708	0.15468	0.127249	0.13947	0.0942321	0.0342181	0.0190922	0.00369964	0.0158664	0.000337756	0.0261368	0.000279685	0.0260923	0.115371	0.204604	0.00938647	32.77415	0.346072	0.699153	1.07858	1.87619	0.0432763	0.4561	0.0177547	0.102592	0.30445	0.0758277	0.02280613	0.4115766
129	0	-48.04229	-79.31789	31.27561	6.166445	0.6982233	0.135348	0.022962	0.0990383	0.000209309	0.0363203	0.091853	0.0392544	0.0241229	0.07357253	0.099052	0.0327161	0.143967	0.0696464	0.0900841	0.0356732	0.08508	0.0269207	0.00170968	0.0264658	0.104568	0.104093	0.0360037	0.0784717	0.0732913	0.0913099	0.005685235	6.166445	0.0738088	0.362691	0.924208	2.63929	0.0346457	0.394703	0.0280159	0.109732	0.354914	0.0779887	0.1047372	0.05428093
130	0	-26.36978	-78.28942	51.91965	86.21959	1.913219	0.00227974	0.00164484	0.00432079	0.000247616	0.00128201	5.67237e-05	0.000842112	0.000118501	0.000898373	0.0009978062	0.0875499	0.0221074	0.00488212	0.115954	0.0643551	0.209758	0.0527313	0.0055127	0.00585862	0.00388426	0.168215	0.0265754	0.00219852	0.0541047	0.176312	0.0148381	86.21959	0.282691	0.645456	1.06766	2.00419	0.0247619	0.429054	0.00147157	0.0826182	0.430711	0.0313831	0.0158359	0.9369909
131	0	-50.04802	-78.94587	28.89785	9.246438	2.341713	0.145881	0.0309584	0.00195326	0.0118883	0.0122581	0.0161912	0.0161105	0.0167065	0.04267674	0.1728769	0.125733	0.049701	0.0237821	0.0793816	0.212081	0.0383592	0.0283187	0.000787945	0.00777521	0.0869371	0.0440987	0.00556794	0.02073	0.270731	0.00601555	0.09421313	9.246438	0.330917	0.687041	1.07659	1.90546	0.0288148	0.582354	0.00359325	0.134738	0.217619	0.0328821	0.26709	0.3527392
132	0	-65.8355	-83.65371	17.81821	6.837798	0.1304085	0.493444	0.356349	0.51575	0.0401878	0.173924	0.108342	0.0298862	0.172482	0.1970196	0.05900329	0.142843	0.0390768	0.038399	0.0116973	0.0511188	0.294418	0.0146674	0.00237029	0.0137424	0.0128656	0.156621	0.0122921	0.00879185	0.104826	0.0962701	0.05246821	6.837798	1.32808e-05	0.00539718	0.182299	3.81229	0.0538294	0.573164	0.0037989	0.0862941	0.275763	0.00715061	0.1114715	0.4706872
133	0	-57.40533	-89.08888	31.68356	56.0553	5.136122	0.000608298	0.0163937	0.00365016	0.0271074	0.0155656	0.00199869	0.0169173	0.000775637	0.02325756	0.001110049	0.0938802	0.210202	0.0796029	0.0194755	0.121121	0.0448589	0.0987887	0.0383538	0.00782771	0.00225705	0.0889511	0.0576561	0.0452522	0.0137719	0.0780006	0.03368402	56.0553	0.507635	0.80715	1.08306	1.60216	0.0178496	0.419611	0.00766068	0.206867	0.254458	0.0935531	0.03479406	0.9680966
134	0	-54.12609	-82.19784	28.07175	13.50144	1.554302	0.147372	0.0218342	0.0230514	0.0213631	0.0400716	0.00135117	0.0703903	0.001145	0.03141301	0.1735379	0.0586505	0.0738183	0.0857365	0.0278569	0.0449055	0.163494	0.0408741	0.0316358	0.067217	0.0192732	0.0716796	0.0116534	0.0359483	0.0304803	0.236776	0.06696182	13.50144	0.23359	0.597352	1.05346	2.1156	0.0549415	0.411947	0.000702063	0.146409	0.344967	0.0410335	0.2404997	0.2784279
135	0	-59.09131	-83.53127	24.43996	9.893912	0.8539948	0.200439	0.0235621	0.0634151	0.0400402	0.153742	0.211645	0.0894793	0.0329696	0.1259879	0.08870663	0.0592945	0.0446552	0.190004	0.0146276	0.0281004	0.064578	0.0064216	0.00845595	0.118218	0.222121	0.046464	0.132627	0.00708199	0.0555402	0.00181136	0.0225557	9.893912	0.106985	0.427997	0.970862	2.49416	0.0190262	0.368878	0.0163905	0.153779	0.37291	0.0690167	0.1112623	0.2027254
136	0	-54.99469	-83.47183	28.47714	41.04525	0.349844	0.0343565	0.0214502	0.00874775	0.0653099	0.0572693	0.0841052	0.0017025	0.0769883	0.03661752	0.01130788	0.0337343	0.0792003	0.0170426	0.0426807	0.119244	0.0152769	0.0267776	0.00450433	0.164713	0.0868738	0.00431309	0.0684192	0.0301779	0.116485	0.190557	0.04853978	41.04525	0.0101926	0.143434	0.67076	3.17561	0.0989751	0.560314	0.00119474	0.11188	0.207966	0.0196707	0.05984766	0.8110556
137	0	-41.12065	-78.73191	37.61125	11.88967	1.063389	0.00576631	0.0496537	0.0495936	0.00995517	0.01376	0.0312902	0.019984	0.000463274	0.02220129	0.07918654	0.100744	0.0234937	0.109411	0.0337702	0.0312467	0.169496	0.0346156	0.00698929	0.0841784	0.0494975	0.0205374	0.0836105	0.0218313	0.190084	0.0404949	0.004725876	11.88967	0.149425	0.495009	1.00976	2.34581	0.0628661	0.372703	0.00148292	0.169822	0.337656	0.0554704	0.08391241	0.05631915
138	0	-34.67624	-81.17926	46.50302	135.8408	1.280873	0.00537509	0.00121262	0.00284903	0.00163996	0.000419617	0.00277071	0.00258477	0.00503681	0.003037459	-0.0005175712	0.002682	0.00626426	0.019228	0.178935	0.254262	0.011035	0.022814	0.00235479	0.0127753	0.0408628	0.135058	0.160439	0.00563801	0.0293022	0.11835	0.008540622	135.8408	0.189404	0.547494	1.03447	2.22864	0.0821117	0.407799	0.0143074	0.122932	0.270522	0.102328	0.008023051	1.064511
139	0	-61.63031	-84.5623	22.93199	27.70624	0.1604055	0.191489	0.0586354	0.094659	0.0265332	0.157304	0.0945588	0.0123166	0.108098	0.1429824	0.03978575	0.00338643	0.0496495	0.126673	0.0944497	0.0322975	0.0461266	0.00105357	0.0213799	0.178888	0.0270486	0.0275893	0.100249	0.00748788	0.259777	0.0239436	0.002957201	27.70624	9.65202e-05	0.0144919	0.27294	3.71247	0.064775	0.414594	0.00264311	0.12575	0.342277	0.0499612	0.04274295	0.0691857
140	0	-44.18131	-79.64761	35.4663	37.06802	0.230828	0.0347055	0.0201662	0.0255263	0.00965987	0.0479348	0.00108119	0.00186566	0.000254221	0.02271827	0.01154803	0.0612736	0.0321484	0.0491051	0.0271369	0.0248937	0.0900098	0.197113	0.00116678	0.0394239	0.103131	0.0387436	0.0289536	0.0136557	0.225857	0.0673892	0.01713368	37.06802	0.00133532	0.0532374	0.459274	3.48615	0.0135386	0.40641	0.00076699	0.119717	0.398425	0.061143	0.02868171	0.597373
141	0	-57.8983	-86.39403	28.49573	10.10474	2.769376	0.16229	0.024904	0.0120694	0.0167171	0.00379115	0.101343	0.0247469	0.0966917	0.05492869	0.08690715	0.143517	0.0851649	0.0172692	0.100692	0.0418329	0.0271155	0.159158	0.00310853	0.0340307	0.0709858	0.113307	0.0277718	0.0558257	0.0576375	0.0625839	0.004887889	10.10474	0.370594	0.717903	1.08111	1.83039	0.0657188	0.287456	0.000116352	0.0969791	0.451565	0.0981641	0.09179504	0.05324786
142	0	-49.33037	-82.90469	33.57432	43.55339	0.750416	0.0162149	0.0414517	0.0444654	0.0210887	0.0194118	0.0457314	0.00569348	0.00585923	0.03900821	0.02081563	0.0906644	0.0455387	0.0274537	0.109875	0.0396675	3.57108e-05	0.0370038	0.00226511	0.00371628	0.307342	0.00687004	0.141045	0.0159416	0.0882903	0.0842913	0.002802597	43.55339	0.0849736	0.386378	0.942209	2.58644	0.0183484	0.458769	0.0322342	0.11715	0.31613	0.0573687	0.02361823	0.1186624
143	0	-54.99021	-83.15683	28.16661	7.8277	0.5783694	0.080727	0.0612101	0.0233769	0.0802733	0.0261263	0.0173815	0.011092	0.156705	0.04952662	-0.0514449	0.0277608	0.266144	0.0785317	0.0444148	0.0572186	0.0514733	0.0201465	0.0221735	0.0378525	0.126229	0.0237282	0.00894253	0.0479528	0.0686635	0.118769	0.1632989	7.8277	0.0486796	0.300033	0.869869	2.78142	0.0341214	0.395129	0.0477636	0.134234	0.340829	0.047923	0.111854	1.459929
144	0	-48.38731	-86.10296	37.71565	11.03071	0.6657623	0.0226611	0.00942593	0.0114921	0.00106565	0.0229374	0.0373686	0.0777207	0.00398462	0.02132264	0.07466821	0.0830372	0.0249516	0.0446255	0.00650355	0.0512856	0.0140625	0.0673478	0.0383023	0.0573486	0.0410562	0.165141	0.025938	0.00129552	0.203083	0.176022	0.005310109	11.03071	0.0668955	0.346918	0.911489	2.6747	0.0525076	0.383832	0.0352996	0.046696	0.334733	0.146931	0.07997832	0.06639436
145	0	-49.94719	-84.77222	34.82503	46.52878	1.72434	0.0100057	0.0192063	0.0223122	0.0259661	0.0159729	0.0128564	0.0161924	0.0339794	0.01602462	0.01850003	0.0514129	0.0488075	0.0197636	0.102101	0.0784166	0.150319	0.0125217	0.00686107	0.1954	0.00357275	0.0434931	0.0969176	0.0167903	0.122957	0.0506655	0.003938447	46.52878	0.257992	0.622086	1.06127	2.05865	0.0193281	0.405743	0.00339264	0.102703	0.44136	0.0274736	0.02243848	0.175522
146	0	-54.84848	-80.90968	26.06121	2.377746	1.81963	0.0887948	0.0665622	0.0342065	0.106016	0.058375	0.0673157	0.130085	0.00392966	0.06516627	-0.1302474	0.142703	0.0167273	0.124813	0.0622096	0.109723	0.0248727	0.0247239	0.0201906	0.0575316	0.00603508	0.0790481	0.0586124	0.0218789	0.139111	0.11182	0.2068543	2.377746	0.27075	0.634352	1.06474	2.03015	0.0468219	0.341072	0.00700016	0.0880007	0.430341	0.0867642	0.07660686	2.700205
147	0	-46.71134	-82.5507	35.83935	10.49787	1.131903	0.0530623	0.0579786	0.00769366	0.0120003	0.0251025	0.00323209	0.0220222	0.00546667	0.02542494	-0.01053486	0.0293942	0.0190193	0.0778123	0.0938359	0.121333	0.0644456	0.0428474	0.0460252	0.0241656	0.116886	0.00490775	0.0373055	0.00625798	0.208365	0.107399	0.0837662	10.49787	0.162496	0.5131	1.01883	2.30558	0.0176925	0.400685	0.0324694	0.137387	0.277796	0.13397	0.07323134	1.143857
148	0	-39.75421	-79.92472	40.17051	9.037672	0.9147504	0.0306122	0.0371445	8.85472e-05	0.00463999	0.0311967	0.013637	0.016195	0.000872983	0.01605427	0.07532988	0.0475023	0.0423117	0.0100235	0.0163726	0.0567297	0.0547606	0.0262942	0.0205914	0.149699	0.0147648	0.0271287	0.104537	0.0463542	0.204732	0.178198	0.03254012	9.037672	0.119646	0.449538	0.984302	2.44651	0.0669026	0.459071	0.00495587	0.109753	0.323807	0.0355114	0.10787	0.3016605
149	0	-42.65678	-76.29704	33.64026	5.039303	2.434673	0.0074276	0.0127766	0.0147199	0.0514597	0.0732303	0.00232772	0.0441451	0.00745695	0.0252748	-0.01033776	0.0430717	0.304139	0.0319224	0.0377737	0.0621274	0.0728576	0.0165956	0.00524215	0.0135791	0.0563157	0.0932407	0.0135442	0.00937984	0.171544	0.0686672	0.106929	5.039303	0.340174	0.694489	1.07785	1.88749	0.0435535	0.405368	0.0105749	0.0772765	0.395759	0.0674682	0.09659128	1.107026
150	0	-45.38358	-78.33219	32.94861	19.43272	0.976647	0.0101105	0.0911617	0.0222434	0.00614711	0.023605	0.00391736	0.0203742	0.0404139	0.02887459	0.02018746	0.118034	0.0664218	0.0394344	0.0189091	0.097262	0.142218	0.0550518	0.0126124	0.0519951	0.0847587	0.146897	0.0163293	0.011416	0.120235	0.0184246	0.06501221	19.43272	0.132271	0.469618	0.99602	2.40209	0.0474781	0.351752	0.00208161	0.0925566	0.448162	0.0579693	0.08519967	0.763057
151	0	-47.88934	-83.09702	35.20768	24.24001	2.606939	0.0108989	0.00692767	0.0579546	0.00633722	0.0085165	0.00356483	0.0132652	0.0243545	0.03287544	0.02263833	0.00888713	0.0448663	0.0235457	0.152125	0.0314866	0.100131	0.00955717	0.00431944	0.00806485	0.123479	0.0399985	0.138046	0.0502114	0.232847	0.0324358	0.03043444	24.24001	0.356366	0.707147	1.07974	1.85674	0.073721	0.46211	0.00264313	0.146811	0.248394	0.0663211	0.05307277	0.5734474
152	0	-48.16431	-79.40946	31.24514	14.18381	0.784049	0.0243385	0.0129378	0.0110114	0.02136	0.0315205	0.0231837	0.16576	0.0106104	0.05038488	0.004039274	0.021012	0.0723338	0.0157279	0.0532919	0.0161259	0.260198	0.121888	0.00501597	0.061035	0.104535	0.0368649	0.0447891	0.00211822	0.177371	0.0076939	0.01804333	14.18381	0.0921602	0.400632	0.952435	2.55477	0.0184652	0.403179	0.00377447	0.0756825	0.434209	0.0646892	0.02208261	0.8170835
153	0	-41.46927	-79.19198	37.72271	32.07523	1.381037	0.0145974	0.0180575	0.0184081	0.0132194	0.00988878	0.000492804	0.000494039	0.0161288	0.01251011	0.004337664	0.0149436	0.0107892	0.0522616	0.296276	0.0526502	0.0647027	0.0285515	0.00373103	0.0162739	0.0321115	0.00531361	0.00613611	0.0222397	0.203496	0.190523	0.06777143	32.07523	0.206346	0.567478	1.0426	2.18358	0.131504	0.400154	0.0181064	0.119493	0.292726	0.0380161	0.0721091	0.9398458
154	0	-35.00597	-78.44242	43.43644	97.33738	3.634467	0.000589705	0.00321968	0.000636662	0.00640393	0.00399884	0.00506436	0.00345305	0.00101885	0.003302124	-0.007783166	0.0371883	0.00601156	0.0416848	0.0951764	0.139435	0.00935029	0.0292265	0.00867981	0.0214938	0.142403	0.105676	0.105863	0.022125	0.140953	0.0947335	0.02818595	97.33738	0.43308	0.761538	1.08425	1.72113	0.0537595	0.397252	0.00980612	0.173717	0.266597	0.098868	0.02040278	1.381476
155	0	-49.453	-82.63058	33.17757	16.25838	2.384936	0.00918718	0.0239515	0.0664306	0.00487589	0.00588124	0.00127603	0.0117105	0.0294673	0.04095243	0.006285911	0.0871115	0.0294168	0.0257192	0.0425502	0.0148945	0.0060471	0.0659488	0.0040499	0.0216984	0.00548483	0.0385225	0.152711	0.0493215	0.444552	0.0119717	0.01028317	16.25838	0.335269	0.690562	1.07719	1.89697	0.0790808	0.262249	0.0255928	0.0948256	0.520882	0.01737	0.01656908	0.6206241
156	0	-53.97192	-82.41526	28.44334	27.88615	1.505194	0.0673993	0.0629149	0.0264599	0.0303183	0.0359213	0.0478488	0.00398241	0.00305894	0.03314483	-0.01923404	0.0851651	0.0713259	0.0292084	0.0943823	0.0947766	0.130062	0.0469353	0.00722627	0.00510022	0.0784327	0.163703	0.0257684	0.00194695	0.0737331	0.0922337	0.1287622	27.88615	0.226124	0.589419	1.05073	2.13373	0.0906932	0.449901	0.0171797	0.179109	0.20821	0.0549063	0.1095281	1.175608
157	0	-53.89524	-82.2424	28.34716	4.182523	1.013391	0.0260713	0.0447493	0.0359914	0.168548	0.0275787	0.0159163	0.0060397	0.0785958	0.137593	0.2389599	0.128482	0.0489136	0.171685	0.00435473	0.0435831	0.039621	0.0577692	0.0551825	0.015205	0.0368318	0.00625548	0.00461923	0.0552892	0.268929	0.0632794	0.004608769	4.182523	0.139618	0.48074	1.00218	2.37746	0.0436522	0.426061	0.0291454	0.141019	0.321705	0.0384169	0.2435686	0.01892185
158	0	-54.87436	-86.93029	32.05593	8.383402	0.5531402	0.0285763	0.104237	0.0286104	0.00231539	0.00379682	0.0506745	0.022594	0.0147466	0.0586552	0.2172705	0.0066642	0.0326292	0.00964457	0.0964289	0.0552106	0.037347	0.0131671	0.00679351	0.0147977	0.115417	0.242126	0.0337849	0.134187	0.0229063	0.178896	0.00305755	8.383402	0.0436109	0.285199	0.855391	2.8158	0.0117891	0.46576	0.057903	0.115555	0.322607	0.0263863	0.2203281	0.01387726
159	0	-61.00418	-82.23746	21.23328	3.685327	1.22466	0.0993802	0.194856	0.0439871	0.270118	0.0843538	0.108696	0.38769	0.0476996	0.1710899	0.3063457	0.129684	0.0637965	0.00893816	0.0745645	0.00832506	0.239031	0.0363396	0.00314146	0.172464	0.00666668	0.00718739	0.141976	0.0234417	0.0459768	0.038466	0.00673368	3.685327	0.179493	0.535234	1.02913	2.25614	0.00944283	0.495027	0.00345504	0.117501	0.317563	0.057012	0.3130794	0.0215079
160	0	-54.99638	-83.42192	28.42554	6.318158	1.623219	0.0311551	0.0978397	0.0482178	0.04536	0.106775	0.0283326	0.0374329	0.0283234	0.06150283	0.1599316	0.0142976	0.192375	0.0928783	0.186972	0.0409971	0.027575	0.0685428	0.00657229	0.120616	0.0845185	0.0125843	0.0018552	0.0313806	0.103354	0.0154816	0.06998271	6.318158	0.243745	0.607859	1.05691	2.09149	0.0490032	0.354418	0.0219053	0.0914504	0.430783	0.05244	0.2299143	0.3043861
161	0	-48.40685	-81.28028	32.87344	7.930205	0.7110924	0.0827212	0.0175587	0.0175467	0.0316707	0.0167229	0.00624897	0.087589	0.00668264	0.05752562	0.1139728	0.0866521	0.0296788	0.0236613	0.0584918	0.0712829	0.048957	0.0501881	0.00314078	0.0528336	0.0739275	0.0296491	0.0494531	0.0272007	0.223982	0.170901	0.03623105	7.930205	0.076559	0.368717	0.928911	2.62581	0.0605511	0.317509	0.024525	0.186844	0.377633	0.0329383	0.1502039	0.2412124
162	0	-45.58587	-83.31937	37.7335	60.36217	0.1641312	0.0211728	0.0096364	0.00484315	0.0295503	0.0169014	0.00522144	0.0170886	0.00115477	0.0167593	0.01583446	0.00185039	0.0246599	0.0591221	0.0547252	0.114292	0.132118	0.0866126	0.00706533	0.0813591	0.160448	0.00866645	0.0380107	0.00813761	0.0771285	0.145804	0.01287	60.36217	0.000117377	0.0159722	0.283921	3.69999	0.0705575	0.438381	0.00323247	0.111954	0.295584	0.0802906	0.02870447	0.4483624
163	0	-62.91746	-79.8098	16.89234	7.882639	0.5560909	0.306302	0.111498	0.0432406	0.0147697	0.468171	0.170336	0.0862514	0.641898	0.2910701	0.1262262	0.109563	0.0663168	0.00378843	0.160381	0.022393	0.017765	0.0387869	0.0118898	0.0119592	0.0507744	0.00600323	0.19012	0.0027824	0.166602	0.140874	0.01911517	7.882639	0.0441976	0.286965	0.857151	2.81169	0.0351431	0.484879	0.00532365	0.061243	0.360693	0.0527186	0.1453413	0.1315191
164	0	-43.68622	-77.1109	33.42468	8.955005	0.4800798	0.13249	0.00271763	0.0695907	0.029046	0.0316894	0.00942674	0.033168	0.00868595	0.04814993	0.1241005	0.134738	0.00979942	0.0953848	0.0577164	0.0649466	0.0099824	0.0292288	0.00379019	0.0184477	0.0844126	0.0194712	0.125217	0.0150071	0.213957	0.117901	0.03057858	8.955005	0.0297577	0.238713	0.805215	2.92632	0.012925	0.368948	0.00295443	0.14622	0.404285	0.0646681	0.1546791	0.1976905
165	0	-44.0143	-76.73235	32.71806	9.814608	3.490273	0.0915811	0.0550658	0.00576771	0.0190129	0.0209782	0.0364387	0.0247897	0.00132634	0.03001373	0.0927477	0.119618	0.0588313	0.0191154	0.0879225	0.00506196	0.15205	0.0798544	0.0026994	0.00425949	0.00883314	0.0681013	0.161878	0.00638217	0.138378	0.0870156	0.009971107	9.814608	0.423961	0.755506	1.08406	1.73647	0.0159261	0.446146	0.00381822	0.0903919	0.337019	0.106698	0.1027188	0.09707187
