Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-402.9747	-324.3819	-78.59283	9.414977	3.010455	0.000207079	0.0205077	0.044988	0.0127672	0.0379956	0.0782887	0.00294433	0.0307763	0.188117	0.00683912	0.0690627	0.0722848	0.143577	0.00959478	0.122397	0.00501131	0.00853617	0.280538	0.0414959	0.12521	0.0158103	0.440584	0.0696629	0.0758675	0.019676	0.19475	0.0754025	0.110194	0.156757	0.0907336	0.000946159	0.000368708	0.0882637	0.0120572	0.17605	0.26371	0.0554547	0.287326	0.0695404	0.0243346	0.0191902	0.00124777	0.0201936	0.00793417	0.07697459	-0.0987151	0.0215453	0.0482774	0.0184724	0.0045482	0.038692	0.0498334	0.0241018	0.113585	0.0149165	0.0610304	0.0489089	0.0648161	0.0427616	0.243317	0.205194	0.4086576	9	52.42914	0.1698527	0.390069	0.732105	1.08257	1.79526	0.258205	0.289508	0.0847036	0.144669	0.09695	0.125965	0.3099425	1.318495
100	-411.5748	-320.3175	-91.25727	8.608505	2.213065	0.0913344	0.12081	0.00964997	0.129624	0.0261088	0.00319777	0.00549696	0.00212497	0.0355315	0.030264	0.174968	0.018747	0.0318365	0.0192649	0.105696	0.0194142	0.00926099	0.317164	0.0485502	0.328203	0.0809546	0.339387	0.070554	0.0474133	0.0238629	0.62077	0.0138669	0.00545763	0.0824137	0.126103	0.245178	0.00428261	0.0214389	0.115529	0.223133	0.514737	0.00104171	0.389132	0.221251	0.00301926	0.00642865	0.246341	0.0698662	0.0296332	0.1271086	-0.1061672	0.128354	0.0102505	0.0576156	0.0492309	0.0696368	0.0428295	0.072691	0.0420038	0.102509	0.0208362	0.16339	0.114653	0.107711	0.00813017	0.010158	0.5507889	9	50.01484	0.1429507	0.317447	0.675913	1.07451	1.93213	0.15848	0.277072	0.198669	0.108876	0.102616	0.154287	0.4446216	1.238781
200	-409.2013	-322.7932	-86.40804	10.09658	3.14398	0.270448	0.0278432	0.0438137	0.00513499	0.0918409	0.00889876	0.109008	0.138068	0.034195	0.107174	0.0198678	0.0161572	0.0740262	0.0600004	0.205513	0.022921	0.271648	0.0142003	0.0877909	0.1204	0.0495618	0.00536147	0.147256	0.252562	0.00718772	0.164034	0.00536732	0.0861041	0.00356571	0.0137637	0.0292552	0.0429448	0.355909	0.198035	0.133142	0.0154095	0.0358489	0.00127993	0.11085	0.405402	0.0142836	0.0951909	0.0358033	0.00896043	0.09342464	0.0339224	0.0597906	0.0261085	0.0424141	0.0124474	0.0225561	0.0389178	0.130218	0.0858243	0.0186936	0.00443794	0.119902	0.165066	0.177156	0.0763127	0.0201552	0.4524532	7	50.08666	0.168471	0.400103	0.739201	1.08314	1.77756	0.22837	0.304815	0.15981	0.0646102	0.0938521	0.148543	0.4863756	0.9302547
300	-401.9494	-319.149	-82.80038	8.442057	3.45097	0.000903642	0.0531259	0.00549143	0.0477454	0.0955916	0.0234947	0.0273906	0.0108586	0.193509	0.00175235	0.106694	0.251458	0.0880512	0.0300248	0.117657	0.0450919	0.00488094	0.103355	0.0224772	0.0323981	0.0455348	0.167611	0.143162	0.0366302	0.215276	0.139999	0.0024161	0.16748	0.167698	0.00893123	0.0671403	0.0824344	0.0640625	0.105386	0.128754	0.258256	0.0505246	0.246812	0.0396597	0.00642738	0.0629689	0.0272799	0.113146	0.00456265	0.1059743	-0.03190057	0.0976081	0.0592076	0.0687595	0.0128592	0.0159987	0.00491114	0.0979028	0.105885	0.106034	0.000260395	0.0372426	0.0359597	0.0908039	0.234006	0.0325623	0.3323867	10	52.15913	0.2505355	0.421397	0.753791	1.08399	1.74082	0.179709	0.272491	0.160155	0.0956852	0.102877	0.189083	0.3004861	1.106163
400	-398.5551	-319.7218	-78.83332	8.816471	2.139752	0.0247989	0.0663801	0.0470658	0.112486	0.106669	0.00614476	0.0220215	0.0341029	0.0900488	0.0650455	0.0998913	0.0888134	0.0118437	0.0134155	0.0700707	0.100844	0.0513101	0.097987	0.0463812	0.0212853	0.0490924	0.109317	0.0530337	0.00478149	0.248313	0.333867	0.0247026	0.0428902	0.152691	0.209616	0.0129933	0.0708585	0.00636328	0.0974456	0.213809	0.290928	0.0584019	0.148022	0.0193565	0.0204522	0.00153797	0.0293864	0.00317844	0.00491933	0.08041748	-0.156539	0.0888764	0.0165176	0.0342257	0.00693167	0.0311857	0.0490948	0.0692701	0.0913319	0.0577442	0.195298	0.0343852	0.108258	0.0836529	0.118185	0.0150425	0.4052357	9	52.07545	0.1609079	0.309405	0.669097	1.07312	1.94837	0.224398	0.209626	0.160185	0.0852223	0.116063	0.204506	0.2486967	1.629437
500	-414.2677	-322.0622	-92.20556	7.04438	3.171272	0.158899	0.0641255	0.0564326	0.0793602	0.0908142	0.0894057	0.0123281	0.0117878	0.00949065	0.049439	0.0248336	0.22606	0.0861284	0.249594	0.111823	0.145903	0.00400516	0.0241058	0.0818127	0.000431189	0.0348004	0.335131	0.0474203	0.00939395	0.0167009	0.19206	0.170769	0.0159209	0.28313	0.116179	0.134818	0.106612	0.0205353	0.175116	0.0425936	0.0184369	0.0371986	0.061499	0.206114	0.255112	0.178168	0.0190525	0.0227695	0.313871	0.1046041	-0.190793	0.083662	0.019434	0.00125715	0.0431371	0.00630054	0.00891162	0.0941485	0.134205	0.00875042	0.332076	0.0465195	0.0964537	0.0368717	0.0545135	0.0337597	0.4832751	8	53.09618	0.1842039	0.402093	0.740591	1.08324	1.77408	0.159437	0.250044	0.0881361	0.175154	0.104754	0.222476	0.2924821	1.652324
600	-411.4668	-321.1935	-90.27325	10.4879	3.396111	0.127095	0.0334778	0.140049	0.16933	0.274573	0.222243	0.284895	0.00915766	0.142522	0.0113253	0.0118045	0.276141	0.125484	0.124275	0.0768863	0.100201	0.0379497	0.121152	0.0108014	0.0139075	0.00800156	0.0278591	0.0625398	0.00385092	0.000882397	0.0723365	0.152216	0.0165143	0.32208	0.112609	0.0881004	0.303412	0.0751927	0.138371	0.0852185	0.00324188	0.049912	0.0193433	0.237038	0.210299	0.156193	0.00564441	0.0820614	0.117787	0.122201	-0.07236257	0.134651	0.00978096	0.0222198	0.0103954	0.00962601	0.00129396	0.116567	0.0895916	0.00984078	0.0391846	0.101951	0.0839314	0.257303	0.0536714	0.0599922	0.3140584	12	51.72739	0.1371073	0.41776	0.751342	1.08388	1.74702	0.0831969	0.238668	0.20262	0.11075	0.11681	0.247956	0.2416958	1.299395
700	-402.905	-313.9543	-88.95067	7.29048	2.183019	0.0825256	0.121274	0.138899	0.0359037	0.0584634	0.0670209	0.131716	0.0420884	0.00310257	0.00679041	0.00500179	0.118085	0.215272	0.100597	0.27231	0.207515	0.00570462	0.00394661	0.0391601	0.0824407	0.0845468	0.169044	0.0485114	0.0172331	0.0277682	0.182904	0.0745057	0.00594708	0.0507711	0.278761	0.118879	0.613616	0.0761447	0.0553435	0.18903	0.0109625	0.000104583	0.410355	0.211821	0.00528896	0.0211072	0.029534	0.00689397	0.335384	0.1386886	-0.05337853	0.0967781	0.0124166	0.0230931	0.00827356	0.0332547	0.00227591	0.0249249	0.0929119	0.0334328	0.182495	0.0425089	0.0123757	0.0850174	0.178788	0.171454	0.2566961	12	50.6969	0.1634737	0.314185	0.673164	1.07396	1.93869	0.18077	0.225983	0.15117	0.159365	0.138586	0.144125	0.2033176	1.262538
800	-412.4255	-322.4558	-89.96966	6.782603	1.441525	0.14031	0.0269862	0.0963898	0.00564135	0.137702	0.0320565	0.00598347	0.388173	0.192901	0.0890373	0.165138	0.178292	0.000173517	0.013069	0.0262284	0.0209723	0.203603	0.254143	0.353819	0.133555	0.214171	0.0149602	0.0281235	0.0537193	0.0816959	0.0465673	0.0335386	0.161145	0.0802001	0.0205027	0.0927469	0.0200996	0.0032835	0.0937585	0.00489197	0.346754	0.10999	0.00973008	0.163719	0.325128	0.0976779	0.149722	0.00858322	0.176379	0.1143802	-0.1046232	0.0453035	0.0522584	0.124307	0.0201133	0.00263637	0.0411668	0.104912	0.0617366	0.039264	0.0589115	0.148126	0.0811569	0.0513714	0.0717068	0.0970286	0.3987546	9	51.70293	0.1391106	0.216146	0.578525	1.04679	2.15853	0.215718	0.276259	0.0923846	0.0901743	0.153363	0.172101	0.2941314	1.355702
900	-425.6541	-329.7712	-95.88291	10.70383	5.131669	0.0804674	0.000339929	0.156975	0.0733516	0.0416077	0.0930478	0.203783	0.0623066	0.0224494	0.0788361	0.0772824	0.0123348	0.0572218	0.0428427	0.168929	0.0405397	0.0855227	0.357397	0.0434784	0.13978	0.0333855	0.100587	0.0640883	0.232186	0.0700436	0.0156834	0.121624	0.0765193	0.0256946	0.0613417	0.0182126	0.05211	0.00840979	0.0174843	0.00145561	0.904559	0.009097	0.239038	0.311181	0.0383108	0.136551	0.0663381	0.105045	0.00946976	0.1390567	-0.1542062	0.0540001	0.0562603	0.11185	0.028199	0.045024	0.0860812	0.0288532	0.00385671	0.104337	0.0140779	0.0861977	0.0588012	0.115133	0.12533	0.0819993	0.3547251	9	51.50152	0.1521343	0.507456	0.807048	1.08306	1.60243	0.183564	0.376848	0.10783	0.109163	0.0915373	0.131058	0.2005189	1.769036
1000	-398.1849	-314.369	-83.81594	9.58348	1.899241	0.124972	0.301113	0.0021968	0.00769764	0.00761871	0.0940929	0.0497029	0.143953	0.0768964	0.0664677	0.132628	0.192731	0.0303965	0.0662771	0.015777	0.056798	0.133804	0.0384014	0.16125	0.0313292	0.0785645	0.0118585	0.0421734	0.0104107	0.0832339	0.00401142	0.0120182	0.163827	0.0266907	0.172861	0.0100184	0.076889	0.00153388	0.132695	0.442143	0.118814	0.0115045	0.00299596	0.128517	0.0174698	0.0852451	0.032645	0.0172573	0.144261	0.07819947	-0.09781381	0.0825492	0.00224183	0.163086	0.029948	0.0599697	0.0347298	0.0863129	0.0683434	0.0157246	0.235962	0.0789835	0.0472447	0.0542694	0.0343883	0.00624652	0.3780064	9	50.65799	0.1320414	0.280943	0.643853	1.06725	2.00795	0.161824	0.266348	0.148547	0.080189	0.158657	0.184434	0.2801926	1.349095
1100	-416.047	-316.3136	-99.73338	10.05239	7.483277	0.0736203	0.0315217	0.097618	0.0462559	0.0037101	0.0324182	0.00170678	0.0651231	0.142237	0.0215033	0.0642348	0.154497	0.0565493	0.0063503	0.00296027	0.0104251	0.198006	0.0829988	0.100393	0.151688	0.12701	0.0335724	0.05568	0.00784174	0.156091	0.00730306	0.0724255	0.107737	0.101871	0.0175796	0.291053	0.0111979	0.0119213	0.210089	0.148336	0.181507	0.00567534	0.153123	0.030866	0.0190663	0.0643079	0.0489624	0.00726097	0.0470675	0.08254109	-0.01386062	0.0911499	0.0653052	0.0136466	0.0722063	0.0711361	0.032981	0.0247279	0.0816556	3.33955e-05	0.0727878	0.0122864	0.00783682	0.157105	0.216147	0.0809957	0.4493101	9	55.22138	0.08160797	0.580958	0.846479	1.07783	1.49473	0.195945	0.300551	0.106877	0.126951	0.162663	0.107013	0.4354495	1.031831
1200	-420.115	-316.0854	-104.0296	7.736807	3.97231	0.0838068	0.00561743	0.10557	0.472198	0.0086093	0.217177	0.19538	0.0824149	0.0355286	0.143852	0.0195257	0.0411934	0.0199418	0.0155424	0.0689216	0.493111	0.0157184	0.17602	0.0538615	0.0453509	0.269833	0.073413	0.119848	0.110513	0.664934	0.045933	0.0396764	0.0508064	0.0374062	0.19397	0.104785	0.0193593	0.0787593	0.0439702	0.0661612	0.0131424	0.00513522	0.721866	0.0627987	0.329853	0.198629	0.786356	0.00570229	0.00387266	0.1472858	-0.04175892	0.0484498	0.0962418	0.067809	0.0461533	0.00952327	0.00277317	0.0837519	0.0098049	0.00190866	0.336048	0.0158914	0.000464925	0.209169	0.0616981	0.0103129	0.2698643	10	50.95345	0.1934802	0.452835	0.774246	1.0844	1.68851	0.198693	0.262429	0.113141	0.0900801	0.171716	0.163942	0.2281054	1.183069
1300	-391.952	-318.4321	-73.51985	12.77654	0.9902341	0.0277	0.0668805	0.0153251	0.0461956	0.0089122	0.0315683	0.00120148	0.066901	0.0941191	0.0366305	0.0091415	0.0212537	0.115015	0.0220041	0.0343621	0.0367053	0.0106717	0.304097	0.0627599	0.00513506	0.17111	0.00835238	0.0119581	0.160712	0.0118817	0.0487008	0.226636	0.0652896	0.0117229	0.0836042	0.0179574	0.0657405	0.00324432	0.0861305	0.0151025	2.3736e-05	0.0674801	0.036586	0.0748719	0.00209326	0.0213535	0.0225031	0.0447124	0.0490967	0.04558525	-0.05208886	0.0771021	0.0115134	0.13588	0.0281331	0.0106149	0.083389	0.17941	0.00256603	0.0142851	0.0684222	0.103422	0.0179619	0.213708	0.0531347	0.00045807	0.4544784	8	50.72922	0.0863839	0.135001	0.473797	0.998363	2.39284	0.23951	0.272846	0.0857455	0.101865	0.105157	0.194876	0.4023896	1.129449
1400	-428.5614	-323.8542	-104.7073	13.41271	2.004652	0.273584	0.0296943	0.104817	0.115503	0.00411338	0.163673	0.0256164	0.0363758	0.509445	0.330203	0.0569578	0.000331742	0.00659657	0.047668	0.295772	0.180679	0.24806	0.0574016	0.156609	0.067626	0.167866	0.429375	0.0400929	0.0134965	0.0359257	0.00802727	0.0233641	0.157598	0.614149	0.109879	0.653614	0.00178968	0.0165181	0.0397383	0.123694	0.00518112	0.0341124	0.00619653	0.195602	0.060947	0.134885	0.0949706	0.0489164	0.0524212	0.1524027	-0.01454833	0.162099	0.0602836	0.0413247	0.0312077	0.0337198	0.0394089	0.0361495	0.0015816	0.0341779	0.109271	0.164372	0.124922	0.0685624	0.0569691	0.0359513	0.3740642	9	50.62926	0.1874439	0.293829	0.655507	1.07011	1.98056	0.206128	0.303375	0.101906	0.0632868	0.164052	0.161252	0.3595158	1.040466
1500	-392.9733	-314.1988	-78.77447	9.76822	3.111955	0.0912496	0.0238072	0.060975	0.0158097	0.0690833	0.029301	0.0301419	0.307917	0.316796	0.0362069	0.0641373	0.0424033	0.00420753	0.00235631	0.0681276	0.224282	0.235305	0.00996832	0.00659894	0.163414	0.0265595	0.044328	0.0897363	0.107472	0.129416	0.00997663	0.0565376	0.0143413	0.00187374	0.00735136	0.000272678	0.0477192	0.00452435	0.0574176	0.0773469	0.0174394	0.192081	0.0140243	0.0546547	0.113311	0.0585865	0.0531121	0.046488	0.262826	0.07374547	-0.02997082	0.0834804	0.00530956	0.0924157	0.00048193	0.0383029	0.11432	0.0413254	0.100646	0.0015432	0.0166769	0.0239968	0.0930753	0.0537568	0.156145	0.178525	0.3090793	10	54.34064	0.1635251	0.397742	0.737544	1.08302	1.7817	0.164329	0.315125	0.123578	0.122436	0.142558	0.131973	0.2791085	1.107381
