Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-709.3584	-540.9681	-168.3903	23.33008	2.520701	0.08056725	0.01195572	0.0911527	0.346397	0.00237413	0.137348	0.00186388	0.00641272	0.0773585	0.0268552	0.000128224	0.0302148	0.0469077	0.041227	0.0927328	0.0843664	0.0146614	0.3829352	11	44.78787	0.05061679	0.34841	0.700985	1.07886	1.87175	0.0969494	0.125006	0.0812745	0.389088	0.0881967	0.219485	0.3948909	0.969724
100	-709.9116	-537.6622	-172.2494	34.88761	5.29684	0.07126323	-0.03674671	0.0296614	0.544308	0.0103678	0.0465567	0.0101484	0.0218231	0.0386278	0.00276339	0.0286312	0.0712628	0.0318843	0.0392193	0.0236599	0.0860611	0.0150251	0.3823695	10	42.95002	0.06298636	0.513958	0.810742	1.08275	1.59255	0.0848798	0.099545	0.0925811	0.480554	0.114838	0.127602	0.3456228	1.10632
200	-700.6144	-541.3161	-159.2983	36.13454	2.135688	0.07780054	0.02827735	0.103133	0.170941	0.0320047	0.0122003	0.00384947	0.0040163	0.124707	0.0325811	0.0285477	0.0904661	0.213546	0.0471949	0.0230534	0.0862045	0.0275547	0.4397046	10	36.29208	0.05043035	0.308951	0.668708	1.07304	1.9493	0.167365	0.104767	0.0781848	0.402574	0.0783136	0.168795	0.467982	0.939576
300	-708.4665	-545.2158	-163.2507	23.39795	3.524444	0.06450984	0.04844695	0.00185151	0.268667	0.0492785	0.112274	0.0125336	0.00828844	0.123823	0.0362718	0.0164859	0.0491711	0.0676967	0.102879	0.0481674	0.095757	0.00685512	0.3357867	11	35.51239	0.0491825	0.426163	0.756972	1.08411	1.73275	0.131039	0.121888	0.0714237	0.372414	0.129029	0.174207	0.3842336	0.8739128
400	-717.983	-544.4011	-173.5819	41.67786	4.963819	0.05454143	0.009292162	0.0758573	0.336076	0.00901063	0.168931	0.000716271	0.0572706	0.0523323	0.0584835	0.00801693	0.0904611	0.00629644	0.0271776	0.0315928	0.0762092	0.00156821	0.3795949	11	45.35644	0.04826494	0.500568	0.803088	1.08336	1.61298	0.105637	0.110608	0.100935	0.408338	0.129888	0.144594	0.388887	0.9761058
500	-721.1582	-540.5008	-180.6574	47.356	5.426866	0.04889203	-0.0303491	0.0163609	0.359187	0.00432026	0.0980308	0.0177802	0.0130634	0.0191758	0.017468	0.0562402	0.126094	0.0339076	0.159006	0.0174087	0.0508562	0.0111008	0.4322233	7	51.78416	0.02617701	0.518896	0.813519	1.08249	1.5851	0.106821	0.123308	0.0840131	0.452719	0.117661	0.115479	0.4018742	1.075519
600	-730.0493	-540.2298	-189.8195	50.44894	2.946403	0.05396365	-0.007663961	0.214046	0.239422	0.00545245	0.00630118	0.00832506	0.0343558	0.0679181	0.0172246	0.0574024	0.0944108	0.0294395	0.0826835	0.0193854	0.113723	0.00990943	0.379166	9	61.2908	0.06270379	0.385073	0.728517	1.08224	1.80417	0.137841	0.102578	0.0851559	0.439474	0.129559	0.105392	0.371502	1.02063
700	-719.8271	-551.0399	-168.7872	36.17025	2.803991	0.0615172	0.006236286	0.102214	0.152396	0.0333563	0.138848	0.013946	0.0470539	0.0645154	0.0143069	0.00894801	0.131543	0.110258	0.0225209	0.0624036	0.0830196	0.014671	0.4287105	8	38.3068	0.03598833	0.373506	0.720064	1.08136	1.82507	0.143675	0.110962	0.0826673	0.401963	0.092533	0.1682	0.4349467	0.985662
800	-723.042	-549.4271	-173.6149	36.31818	4.488608	0.04585306	-0.03827254	0.0749795	0.120991	0.0284536	0.284923	0.133059	0.00418106	0.0396659	0.00271202	0.00371078	0.0774526	0.114415	0.0236991	0.000531847	0.0789804	0.0122456	0.382352	12	37.8743	0.06152902	0.479343	0.790574	1.08406	1.64602	0.0685986	0.156058	0.0524692	0.472465	0.130437	0.119972	0.3440794	1.111232
900	-699.6505	-547.4472	-152.2032	27.57081	3.261524	0.07673328	0.001585039	0.0837652	0.361956	0.00910065	0.0738482	0.0172866	0.0476755	0.037085	0.0118279	0.0189131	0.0537735	0.15845	0.0357223	0.0114948	0.0642542	0.0148463	0.4540112	11	36.24499	0.08078364	0.408534	0.745052	1.08353	1.76288	0.105032	0.138515	0.0601257	0.431472	0.120422	0.144433	0.4555963	0.996521
1000	-720.0104	-557.1364	-162.8739	23.0748	2.343143	0.07781327	-0.03090737	0.0299981	0.0421073	0.0445056	0.145678	0.0369388	0.0291028	0.0867589	0.00650837	0.0219501	0.123285	0.0336872	0.0972279	0.111529	0.190094	0.00062871	0.3679251	7	38.89392	0.06772422	0.331062	0.687159	1.07661	1.90517	0.11877	0.121352	0.0795566	0.380003	0.134642	0.165677	0.3370177	1.091708
1100	-716.6842	-548.1858	-168.4984	37.32832	2.843485	0.0735883	0.005580686	0.019177	0.247191	0.0106786	0.0672739	0.0341684	0.0289178	0.190653	0.000436368	0.0208228	0.0534919	0.0739436	0.0751438	0.0144804	0.148452	0.01517	0.4937053	8	38.81555	0.03735105	0.376779	0.722477	1.08163	1.81912	0.138299	0.0947632	0.0825172	0.379447	0.149533	0.15544	0.499286	0.9888227
