Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-386.9638	-352.1144	-34.84937	7.896993	1.803652	0.11164	0.134653	0.485495	0.0732316	0.621218	1.24379	0.511854	0.507113	0.230668	0.00211582	0.133397	0.325336	0.20337	0.0847606	0.813954	0.0229589	0.432102	0.891375	0.346	0.231642	0.183397	0.215236	0.3320391	-0.06018783	0.0896425	0.053391	0.0546815	0.063421	0.110744	0.0408634	0.0621026	0.00348168	0.0593833	0.0362867	0.0799525	0.0185515	0.027306	0.285246	0.0149466	0.4096352	3	7.997078	0.2216332	0.268654	0.632366	1.0642	2.03478	0.161924	0.16445	0.19558	0.0723506	0.265258	0.140438	0.3494474	1.172237
100	-387.5239	-350.366	-37.15795	6.540745	2.708338	0.390466	0.0855131	0.145298	0.0482072	0.396551	0.801473	0.137314	0.47186	0.381113	0.221935	0.189934	0.0597013	0.787135	0.132464	0.884462	0.362244	2.13469	0.0661838	0.397947	0.179383	0.957671	0.018963	0.3453009	-0.01814686	0.0402389	0.000871562	0.0445681	0.0739432	0.108096	0.042732	0.0385663	0.00531016	0.151729	0.0571551	0.171016	0.156219	0.0186416	0.0699846	0.0209286	0.4202027	2	6.740465	0.2056111	0.365359	0.713984	1.08064	1.84002	0.170165	0.112525	0.208081	0.116393	0.29676	0.0960773	0.4020559	1.045135
200	-403.5241	-341.2296	-62.29452	6.821379	3.141404	1.30169	0.173306	0.405975	0.0518817	1.70088	2.06932	0.40486	0.0946385	0.693809	0.455917	1.08106	0.116057	3.34885	0.311568	0.807049	2.88604	0.110128	1.26389	0.38428	0.201765	0.557004	0.791995	0.6832009	-0.2786811	0.0260273	0.0498153	0.0286186	0.105647	0.156872	0.0244769	0.0816521	0.00473143	0.21694	0.0249163	0.141897	0.00804587	0.0193903	0.110488	0.000482539	0.7385961	2	6.996555	0.2520409	0.399914	0.739068	1.08313	1.77789	0.0859529	0.150203	0.283822	0.083769	0.259213	0.137041	0.459915	1.605941
300	-380.4171	-340.4392	-39.97788	13.25611	3.930848	0.0277071	0.101763	0.183722	0.056606	0.672672	0.510836	1.02802	0.240361	0.271234	0.224977	0.035241	0.106056	0.0734466	0.0890514	0.111369	0.475387	0.232693	0.018207	0.707447	0.377159	0.305368	0.617962	0.3212128	-0.01397453	0.0280502	0.0841238	0.0789787	0.10144	0.134938	0.0156573	0.0299909	0.0105778	0.121216	0.0982851	0.125124	0.0785254	0.0153908	0.0363681	0.0413336	0.2921872	2	13.83982	0.1207943	0.450523	0.772783	1.08441	1.69229	0.115864	0.198672	0.180256	0.141748	0.222289	0.14117	0.2782127	1.05023
400	-396.6915	-345.1214	-51.5701	7.831152	2.715092	0.254224	0.242438	0.134345	0.0678197	1.2259	1.38578	0.716373	0.381961	0.429657	0.304279	0.437899	0.937462	0.0329854	0.13474	1.34726	0.709112	0.0373728	1.93705	0.818367	1.00592	0.470493	0.0314203	0.5692367	0.02995231	0.125797	0.0562214	0.0652297	0.0811466	0.0747716	0.0192754	0.0361099	0.0205123	0.157801	0.00946803	0.191232	0.0104437	0.0382251	0.0503009	0.063465	0.3362205	4	12.6107	0.2558382	0.365945	0.714425	1.0807	1.83894	0.1213	0.121066	0.230071	0.153456	0.255992	0.118116	0.3661728	0.9182017
500	-381.6237	-340.6037	-41.01995	10.38149	4.385588	0.114171	0.200119	1.39961	0.153489	0.637166	0.750745	0.0105631	0.185609	0.0349508	0.135403	0.112176	0.0368117	0.0281213	0.378723	0.48296	0.0191563	0.341057	0.0608578	0.718257	0.252188	1.29419	0.382065	0.2515568	0.07219544	0.0973399	0.0869965	0.209934	0.0631082	0.0103152	0.049932	0.00140228	0.0053502	0.153089	0.061907	0.0647438	0.0149719	0.0278693	0.137902	0.0151388	0.3717402	4	13.13646	0.1519975	0.474367	0.78757	1.08417	1.6539	0.107918	0.130741	0.214398	0.120939	0.27867	0.147335	0.4439357	0.8373741
600	-408.6633	-343.9118	-64.75158	7.501899	6.53931	0.574841	0.13571	0.165274	0.244785	2.25121	1.51777	1.50541	0.575296	0.300676	0.223728	0.238299	0.276529	0.151636	0.177838	0.379876	1.10494	0.292887	0.995367	1.66327	0.603565	0.0628015	0.185488	0.8415843	0.06433118	0.0874664	0.102782	0.0552551	0.204009	0.0283982	0.0357588	0.0457159	0.00943622	0.0944543	0.023286	0.160849	0.00404476	0.0874414	0.0493419	0.0117608	0.6933457	4	11.13347	0.1954313	0.555684	0.833476	1.08003	1.53081	0.144624	0.164763	0.234361	0.119577	0.208634	0.128041	0.7576769	0.9150942
700	-401.423	-343.0834	-58.33963	10.15655	4.248923	0.815135	0.494045	0.317136	0.157244	0.87301	1.08628	1.48546	0.212392	0.997471	1.09024	0.649446	0.181973	0.0882723	0.361023	0.249542	0.049899	0.0411861	0.081514	3.22955	0.604282	0.196657	0.162038	0.4361098	-0.05408419	0.0963767	0.0975072	0.0411405	0.0850707	0.0204883	0.0141166	0.0085879	0.0248233	0.104974	0.0452744	0.181024	0.00467942	0.1138	0.108639	0.0534979	0.3790577	2	10.92721	0.1885226	0.467535	0.7834	1.08429	1.66478	0.134218	0.141134	0.234342	0.0970552	0.276481	0.11677	0.3249735	1.166426
800	-389.4922	-339.886	-49.60615	8.806485	5.839268	0.663009	0.135836	0.235542	0.508907	0.651003	0.180453	1.41593	0.139571	1.53619	0.560954	0.101727	0.0464888	0.53785	0.485129	0.412667	0.0777967	0.106936	1.25039	0.511914	0.017522	0.671484	0.298272	0.4170611	-0.04319508	0.113826	0.0432612	0.0748639	0.0890623	0.0124788	0.0504075	0.0573779	0.00304071	0.0906863	0.0310638	0.217308	0.0179247	0.0453581	0.0763973	0.0769429	0.5206139	3	9.928588	0.2563183	0.533596	0.821646	1.08161	1.56314	0.133099	0.213306	0.199993	0.106196	0.190612	0.156793	0.4774188	1.090476
900	-406.096	-343.4161	-62.67989	5.518154	3.029356	0.500779	0.311083	1.47882	2.24374	0.542453	1.73983	0.759913	1.00011	2.24383	0.673362	0.45816	0.0441077	1.75652	0.157868	2.02838	1.81609	0.0673127	1.2758	2.20124	1.16464	0.351317	0.593925	0.6957226	0.1682214	0.152994	0.03191	0.0455243	0.0471058	0.0464066	0.0475369	0.0272149	0.0341474	0.139834	0.076337	0.161309	0.0251039	0.0437838	0.0555056	0.065287	0.2798744	4	6.475531	0.342355	0.39152	0.73314	1.08266	1.79268	0.173066	0.14833	0.225474	0.111498	0.246335	0.0952966	0.4480958	0.6245861
1000	-393.8188	-344.21	-49.60883	10.81709	1.854631	0.0185537	0.295344	0.0608685	0.16781	2.12987	0.446516	1.4998	0.122105	0.552136	0.15377	0.812906	0.104586	0.586062	0.986865	0.512763	0.0973017	0.260512	0.323845	0.0314381	0.248252	0.238867	1.44275	0.4785157	0.0866446	0.0823381	0.112852	0.0918655	0.0154719	0.023809	0.0179967	0.0211355	0.00299878	0.0709663	0.0516781	0.294379	0.0574941	0.0703004	0.0823736	0.00434198	0.3135528	3	11.63286	0.1439405	0.275282	0.638608	1.06589	2.02022	0.161906	0.209513	0.180021	0.113941	0.171465	0.163154	0.4001974	0.7834954
1100	-390.1151	-341.5075	-48.60758	12.90714	2.959573	0.244801	0.135042	0.596916	0.217705	0.680312	1.22645	0.232804	0.261951	0.511569	0.76922	0.138624	0.482748	0.667307	0.3234	1.01504	0.578934	0.0556877	0.436592	0.525779	0.210888	0.0582962	0.398279	0.3881395	-0.001082326	0.0584796	0.0829811	0.124822	0.127762	0.0245851	0.0225899	0.0250116	0.000760136	0.113361	0.00296053	0.238175	0.0335006	0.0881533	0.0365751	0.0202838	0.3986743	3	16.12306	0.1487739	0.38611	0.729265	1.08231	1.80232	0.118306	0.187912	0.213066	0.106217	0.245391	0.12911	0.3975919	1.002722
1200	-408.019	-346.8364	-61.18256	10.83671	4.568621	0.0755034	0.235576	0.205139	0.140899	0.443125	1.23284	0.268792	0.0352305	0.47693	1.56286	1.29219	0.390829	0.00102546	0.204184	0.147049	1.34559	0.1093	0.932723	0.501561	0.0351963	0.704216	0.178119	0.5646946	0.1706232	0.0512566	0.0205664	0.0353234	0.0660478	0.104495	0.0201781	0.0180235	0.0301022	0.0698557	0.00450691	0.319502	0.056838	0.073391	0.058799	0.0711146	0.4406629	2	11.06424	0.06830368	0.483111	0.792831	1.08396	1.6401	0.142662	0.162978	0.199036	0.0913609	0.266852	0.137112	0.611286	0.7208784
1300	-394.9006	-343.1194	-51.78118	8.306842	3.848511	0.355624	0.260851	0.19867	0.0611691	0.471809	0.353385	1.38569	0.0771591	0.0388566	0.157926	2.23106	0.27079	0.561135	0.800963	0.46782	0.645236	0.0016404	0.130327	0.105944	0.138	0.863838	0.0131927	0.3999323	0.05102948	0.0579014	0.100068	0.0413445	0.0703277	0.0452918	0.12231	0.0130991	0.0386003	0.0988035	0.033082	0.203308	0.0449654	0.0617041	0.0488722	0.0203209	0.2201367	2	14.79804	0.1913407	0.445842	0.769802	1.08439	1.69996	0.189699	0.151992	0.189259	0.116066	0.24634	0.106644	0.2711661	0.8118147
1400	-405.1286	-347.7587	-57.36992	7.002234	1.933184	0.210996	0.098373	0.863486	0.799165	0.365957	1.73233	0.609738	0.158379	0.412083	0.314139	1.94026	0.226094	2.84099	0.698845	0.27992	1.68504	1.27274	0.242807	0.411227	0.88163	0.894517	0.241083	0.5094106	0.01864301	0.160215	0.0754941	0.0170003	0.124563	0.0210183	0.0109665	0.0444167	0.0011601	0.262637	0.0198682	0.0858556	0.00285775	0.0486793	0.110803	0.0144651	0.4362271	2	7.19744	0.1976912	0.285166	0.647715	1.06822	1.99889	0.106895	0.142174	0.23746	0.0638608	0.288787	0.160822	0.4548701	0.9590146
1500	-378.4238	-340.134	-38.2898	10.61212	2.790393	0.0971065	0.306302	0.0930576	0.0169681	0.339712	0.347221	0.387584	0.00176173	0.146176	0.214419	0.0452287	0.0353348	0.699381	0.027434	0.669639	0.239158	0.659393	0.0946732	0.0880727	0.21577	0.167063	0.598667	0.2693958	-0.0497384	0.0670184	0.069011	0.1421	0.0383009	0.0373911	0.072315	0.0680804	0.0164419	0.133818	0.0692757	0.155341	0.00433053	0.0105426	0.0871866	0.0288464	0.5103047	1	12.07796	0.09257347	0.372367	0.71922	1.08126	1.82715	0.147139	0.161121	0.177156	0.105778	0.266315	0.14249	0.4605663	1.107994
1600	-410.9987	-354.5561	-56.44263	7.28888	4.934528	0.554221	0.0231021	0.0296342	0.88109	0.58482	0.641196	0.565016	0.463361	1.00462	0.230564	0.0401832	0.929017	4.08312	0.166333	0.0825638	0.189523	0.777737	0.687897	0.488499	0.716052	0.16625	0.505469	0.7358202	0.1838606	0.0326245	0.0738614	0.00596081	0.0286207	0.273307	0.00552261	0.0680854	0.0100195	0.0264067	0.00496608	0.289535	0.0323613	0.0405106	0.090511	0.0177074	0.5242106	3	9.883515	0.2551597	0.499335	0.802375	1.08341	1.61488	0.0854424	0.245991	0.164145	0.0935789	0.276019	0.134823	0.7080712	0.740336
1700	-394.1549	-341.9294	-52.22548	10.05163	4.346003	0.0802009	0.0532538	0.0580902	0.0604502	0.761029	0.0511768	0.730028	0.276947	0.75272	0.167597	0.0224129	0.350733	0.0267992	0.286669	0.504896	0.26096	1.14643	0.4578	0.165729	1.4058	0.0350378	0.0288108	0.3208481	0.06144154	0.0444887	0.0794949	0.0110023	0.0708116	0.0484202	0.0116839	0.00135032	0.00423879	0.146644	0.00846253	0.245957	0.0834213	0.0302965	0.203639	0.010089	0.4646225	1	16.80132	0.1105491	0.472416	0.786384	1.08421	1.65699	0.110873	0.179875	0.206687	0.0868314	0.300213	0.115521	0.5260641	0.8832052
1800	-397.3949	-346.2669	-51.12806	10.3849	1.892862	0.0442336	0.0598651	0.0720175	0.0902195	0.772824	0.741125	0.00515761	0.246532	1.07533	0.500711	0.0280187	0.148788	1.09841	0.307301	0.910038	0.0567818	1.22941	0.685399	1.05756	0.32467	0.029983	0.409883	0.3204455	0.02675634	0.0478471	0.0283616	0.0465896	0.13516	0.0555706	0.0414292	0.0115668	0.0188621	0.124353	0.0487174	0.141035	0.015804	0.103072	0.163426	0.0182044	0.6900503	4	11.23802	0.2446003	0.280141	0.643115	1.06706	2.00968	0.16446	0.129837	0.168052	0.122769	0.259302	0.15558	0.7168067	0.9626729
1900	-406.6064	-347.9376	-58.66875	8.300233	3.226429	1.80803	0.769986	0.0924302	0.373266	0.910833	0.959195	1.02973	0.0437685	0.793847	0.625592	0.273555	0.817751	0.273546	0.594777	1.49246	1.08331	2.12612	0.535608	0.431803	0.300026	0.464063	1.97261	0.5979976	0.2376329	0.0462171	0.0661241	0.066352	0.040371	0.0625516	0.0606275	0.00653264	0.00853037	0.115497	0.0778953	0.218757	0.0435364	0.0821475	0.0940959	0.0107646	0.3087465	4	8.662753	0.41404	0.406054	0.743341	1.08343	1.76718	0.122633	0.169993	0.250942	0.0904214	0.171456	0.194556	0.5463793	0.5650771
2000	-387.2249	-338.058	-49.16688	7.742842	4.974569	0.259219	0.196835	0.294917	0.119283	1.26335	0.209947	0.317514	0.221006	0.490326	0.370876	0.0119711	0.622589	0.0928509	0.0595172	0.00420472	0.115493	0.177233	0.166991	0.198263	0.945778	3.20709	0.745626	0.4284159	0.0878355	0.121472	0.131968	0.0637125	0.0312544	0.149343	0.0267778	0.0315603	0.0159046	0.0414394	0.176154	0.122839	0.0126421	0.0163669	0.0450387	0.0135267	0.2864035	1	9.36404	0.1906077	0.501018	0.803348	1.08335	1.61229	0.136181	0.167614	0.174192	0.0898228	0.279614	0.152575	0.374239	0.7652957
2100	-405.6852	-342.0639	-63.62135	6.31063	3.32829	2.66039	0.0631376	0.275195	0.193534	0.940719	5.48621	0.95053	0.362572	1.78131	0.593391	0.188774	1.15876	0.00380457	0.215928	1.12784	0.0811379	0.657662	3.15652	0.38481	0.180701	0.397794	1.87949	0.894932	-0.01556714	0.0802024	0.0583235	0.0338955	0.0852889	0.0896545	0.0916107	0.0185336	0.0116783	0.075244	0.0123036	0.204435	0.000478588	0.086928	0.105119	0.0463047	0.4211041	4	8.462279	0.140982	0.413166	0.748224	1.08372	1.75489	0.155511	0.183742	0.201859	0.139436	0.187923	0.131528	0.4055369	1.038386
2200	-395.1916	-340.7496	-54.442	6.673294	5.601802	1.58133	0.121787	0.0327967	0.703086	0.428056	1.13072	2.13765	0.140067	0.61662	0.822588	0.0191485	0.0758102	0.201909	0.227892	0.915034	0.200953	0.211777	0.0235956	0.734704	1.39762	1.06155	0.17578	0.5106164	0.001168518	0.133509	0.0842278	0.0876239	0.119015	0.0251136	0.0135489	0.00769623	0.0227677	0.183712	0.0250364	0.0422285	0.00746035	0.0530395	0.132921	0.0620991	0.6568895	2	9.804274	0.1329698	0.525303	0.817086	1.08213	1.57548	0.127972	0.10291	0.2439	0.0786871	0.330855	0.115677	0.658058	0.9982243
2300	-399.8305	-347.1032	-52.72731	7.620942	3.779688	0.0578485	0.347826	0.992282	0.101062	1.12895	0.887918	0.105811	0.519568	1.74454	0.312988	0.533444	0.0826495	0.583513	0.277396	0.0358781	2.05169	0.111937	1.30763	0.615139	0.200293	0.401316	0.326204	0.4909097	-0.007686052	0.0641719	0.0405183	0.117325	0.0158857	0.0439194	0.0355078	0.0701111	0.00357095	0.0887435	0.0881672	0.156648	0.0580058	0.00998433	0.182121	0.0253208	0.6026849	1	8.130129	0.1147138	0.441834	0.767229	1.08437	1.70657	0.152629	0.185233	0.22094	0.0457956	0.26551	0.129892	0.5949989	1.012918
2400	-403.3699	-347.6924	-55.67758	6.261289	2.550222	0.256457	0.0543616	0.631545	0.383193	0.529544	2.94588	0.499856	0.141883	0.876256	0.733578	0.124877	0.12025	0.0716404	0.386905	0.058915	0.57669	0.403195	2.45711	1.24915	0.211627	4.20785	0.655741	0.6183563	-0.1563326	0.082377	0.140273	0.028767	0.106303	0.0630861	0.020953	0.112189	0.00123824	0.0940008	0.0269427	0.102557	0.0137416	0.11393	0.0595998	0.0340423	0.5648218	5	7.463601	0.5323922	0.351167	0.703132	1.07918	1.86652	0.166072	0.116807	0.260372	0.0517605	0.300251	0.104738	0.4084892	1.382709
2500	-382.0356	-334.8148	-47.22078	9.1844	3.587778	0.346622	0.102412	0.038633	0.0118922	0.410502	1.3807	0.729161	0.0322467	0.996774	0.40177	0.483256	0.0672991	0.356536	0.310632	0.155392	0.287093	0.267845	0.146792	0.803543	0.0468515	1.63837	0.680307	0.401366	-0.02207516	0.063306	0.0749046	0.108946	0.018072	0.0758164	0.0569697	0.0199019	0.00332303	0.13914	0.0540305	0.157184	0.0205145	0.0662949	0.124785	0.0168117	0.3325514	2	14.11578	0.2032222	0.430176	0.759628	1.0842	1.726	0.144781	0.153903	0.194714	0.0635843	0.305134	0.137884	0.3104763	1.071101
2600	-397.9657	-344.941	-53.02472	10.02951	3.995378	0.12918	0.214652	0.028484	0.362734	0.945991	0.631313	0.316373	0.0377184	0.646415	0.220102	0.00404102	0.131168	1.9389	0.438026	0.0386983	0.361289	0.489025	0.28143	0.000961641	1.34348	0.35761	0.209814	0.3317463	0.01278471	0.0898683	0.0522197	0.0857492	0.0106315	0.0401204	0.025419	0.0470364	0.0174921	0.145639	0.0680235	0.238289	0.00424893	0.0104725	0.150791	0.0139996	0.5427524	1	11.4532	0.1772421	0.454108	0.775049	1.0844	1.68644	0.191388	0.140743	0.177936	0.081565	0.228849	0.179519	0.5555371	0.9769868
