Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-587.8299	-583.5521	-4.277791	11.35503	4.984347	0.0504632	0.00155966	0.0271513	0.0017845	0.00662699	5.51397e-05	0.112391	0.0213227	0.00167518	0.0130707	0.0198766	0.00234522	0.0152361	0.0146961	0.000533069	0.00867976	0.0124302	0.0141505	0.0450524	0.0417206	0.00256115	0.000216717	0.010941	0.0248919	0.038778	0.0143447	0.0620812	0.0118915	0.00497435	0.0422427	0.0412327	0.117942	0.014819	0.01293	0.0128153	0.0973145	0.000806817	0.0166833	0.00217061	0.00571694	0.00107764	0.0117641	0.0471141	0.036705	0.0657066	0.0782995	0.0206683	7.96438e-06	0.0197744	0.0315973	3.79039e-05	0.00037521	0.0210593	0.0712896	0.0509658	0.0845771	0.0119391	0.0151175	0.025838	0.0765498	0.01161	0.00483425	0.00172499	0.0521976	0.0314737	0.0114421	0.0460721	0.0446794	0.0304934	0.0150241	0.0218489	0.00969193	0.00335811	0.00100702	0.0218594	0.00417479	0.0200349	0.0765217	0.00275802	0.0739485	0.0103251	0.0119529	0.00674238	0.00201996	0.0359695	0.0608742	0.00328907	0.0327443	0.0126819	0.017846	0.0474882	0.0183177	0.0194476	0.00231103	0.063285	0.00235643	0.041588	0.0963382	0.0217148	0.0215794	0.02610547	-0.02658273	0.074364	0.00693845	0.0998314	0.0384433	0.120282	0.00957885	0.0440444	0.0173687	0.0631641	0.175625	0.0509941	0.102109	0.0436632	0.085675	0.0679192	0.4061922	21	62.20287	0.0492899	0.501426	0.803584	1.08333	1.61166	0.211389	0.277504	0.149904	0.1236	0.132335	0.105268	0.3796095	1.070027
100	-554.0118	-572.0227	18.01096	10.24641	2.384664	0.00710659	0.0234215	0.0697902	0.00585298	0.0108719	0.0261941	0.000943074	0.0702974	0.00465896	0.0204832	0.0332172	0.0143122	0.00231604	0.012784	0.0305241	0.015199	0.0184755	0.000215905	0.045771	0.00633208	0.106714	0.0369104	0.00251887	0.00697064	0.00445478	0.0450536	0.0236886	0.0146808	0.0272208	0.0384329	0.00347689	0.00655275	0.00902731	0.000293792	0.0100877	0.053405	0.0211647	0.000853506	0.0209453	0.0220428	0.0102802	0.0382521	0.0232522	0.01828	0.00878997	0.0586459	0.00047561	0.0158219	0.0254627	0.0205987	0.00236939	0.00676986	0.00768567	0.0114906	0.0013963	0.000155923	0.0197566	0.0181295	0.0240339	0.0275657	0.0333123	0.0619731	0.00265976	0.0399782	0.0112404	0.0329287	0.0105258	0.0635627	8.89255e-05	0.105687	4.23665e-05	0.00452483	0.0618165	0.0129492	0.0119777	0.0699735	0.00242145	0.00805542	0.019185	0.0206303	0.000765579	0.0317556	0.000350529	0.0251104	0.00793921	0.012434	0.00591877	0.0217799	0.0235347	0.0124581	0.0446878	0.00258534	0.0206149	0.0279046	3.23861e-06	0.000314808	0.00219416	0.00221892	0.000677533	0.0342239	0.02342897	0.03229861	0.032116	0.0383077	0.211989	0.020959	0.0410824	0.0415092	0.0509825	0.0491239	0.0754954	0.0441546	0.0032639	0.203907	0.0174237	0.0468562	0.12283	0.3321414	15	60.50413	0.04567479	0.335242	0.69054	1.07719	1.89703	0.187359	0.197876	0.188877	0.0965114	0.230356	0.0990203	0.36444	0.9113747
200	-567.2986	-571.3667	4.068082	11.33199	4.85906	0.00763821	0.0749738	0.0211538	0.0256759	0.00676216	0.0149048	0.00542206	0.0830931	0.0357737	0.019794	0.0401829	0.0155424	0.0257994	0.0094727	0.0578607	0.0105669	0.00482807	0.00974854	0.0585239	0.00246295	0.00567426	0.0122208	0.0195871	0.00293769	0.00202629	0.00347912	0.029827	0.0116811	0.0124268	0.0294779	0.00982784	0.0186627	0.0074687	0.0164518	0.00450505	0.0231855	0.0252522	0.00349657	0.0188851	0.00796334	0.0046179	0.00451295	0.00698392	0.0141773	0.0213677	0.0345868	0.0199866	0.0193621	0.0204542	0.00636225	0.0132509	0.00725308	0.000549746	0.0330331	0.0100706	0.00219449	0.00231206	0.0101543	0.0204312	0.0417337	0.0140633	0.0432239	0.02329	0.0597548	0.0276528	0.00454895	0.0648536	0.00174706	0.0332502	0.00557106	0.0118505	0.00250294	0.0510093	0.00642215	0.00973993	0.0876098	0.00182301	0.137132	0.0430822	0.0145901	0.047903	0.00837848	0.0148589	0.089396	0.0064408	0.00593273	0.0158241	0.0365926	0.0336278	0.0169333	0.0216633	0.00392013	0.00394233	0.0381733	0.0353899	0.0529197	0.0167193	0.0807859	0.000725341	0.00926167	0.02284322	0.006781034	0.122365	0.0436738	0.110133	0.00467967	0.0410615	0.00824353	0.0290078	0.0700738	0.0805843	0.115208	0.0173821	0.030372	0.0795299	0.0468781	0.200807	0.4570097	17	62.269	0.0623171	0.496117	0.800503	1.08354	1.61984	0.104932	0.228571	0.201974	0.120521	0.234998	0.109004	0.4637907	0.9853791
300	-562.072	-575.2888	13.21673	12.50879	3.041401	0.0136713	0.0129222	0.00235378	0.00153836	0.00560738	0.0107296	0.0117575	0.244231	0.0112353	0.00863276	0.0114619	0.0128491	0.0157812	0.00843025	0.0624343	0.00143513	0.00356886	0.00400286	0.0172651	0.00742423	0.0382635	0.018219	0.00567464	0.0242171	0.0341992	0.0291382	0.00713545	0.0166834	0.00151463	0.0668894	0.00729741	0.00783388	0.01646	0.0150692	0.0126406	0.0512309	0.0100751	0.04302	0.0170705	0.0211925	0.00192642	0.00520712	0.000371496	0.00987753	0.00982877	0.00325154	0.00754785	0.0179035	0.0140846	0.00103124	0.000539357	0.00224963	0.00726272	0.0031953	0.00186796	0.0395223	0.0509996	0.0256555	0.00312077	0.00323757	0.00474808	0.00503631	0.0152357	0.00946164	0.0180523	0.0152688	0.0220275	0.0103355	0.00592966	0.0457891	0.0192949	0.00221186	0.0488676	0.0164997	0.0228624	0.0104762	0.0448219	0.0213469	0.0340647	0.0137986	0.0196776	0.000738252	0.0134276	0.124602	0.0130067	0.00765473	0.0199006	0.00625499	0.0130484	0.0447773	0.0374793	0.00314853	0.00480697	0.00274222	0.00814441	0.00823964	0.0108608	0.0556152	0.0172792	0.0211038	0.01636298	0.007710598	0.0708453	0.0250658	0.178617	8.94029e-05	0.00771183	0.0326887	0.0958065	0.0568897	0.083137	0.109926	0.0243454	0.0448421	0.0619805	0.126617	0.0814383	0.5024754	14	65.20485	0.03662773	0.39244	0.733795	1.08271	1.79105	0.171309	0.228728	0.198927	0.0568311	0.247831	0.0963737	0.510186	0.9848867
400	-595.5932	-576.6015	-18.99169	5.376034	3.408393	0.0534353	0.0256119	0.00604928	0.088161	0.0276826	0.00930628	0.00723587	0.000890902	0.0058812	0.0335454	0.0137342	0.00485725	0.100016	0.0201022	0.169226	0.0189167	0.0198994	0.0140803	0.00578766	0.0276769	0.0430692	0.0238261	0.010914	0.0285631	0.000869357	0.0156988	0.013946	0.123916	0.000924805	0.0591264	0.0109295	0.00419041	0.0313072	0.00165474	0.00544466	0.00432196	0.0661746	0.0485955	0.212622	0.00764078	0.00478223	0.0601062	0.000504528	0.0656417	0.0116118	0.100153	0.0193519	0.00809602	0.0275871	0.0339157	0.0372707	0.0871102	0.0152657	0.0797851	0.0573847	0.00610931	0.0144889	0.0396273	0.0731349	0.0130382	0.000697018	0.00352564	0.0263459	0.0178683	0.00648478	0.0199058	0.00988452	0.00704026	0.026787	0.118864	0.0327514	0.00561628	0.0006222	0.00976024	0.0364981	0.0519173	0.0212588	0.0037352	0.00459418	0.0460209	0.0887436	0.0155679	0.00586309	0.00173314	0.0337887	0.0366681	0.024934	0.0410188	0.0838683	0.00744428	0.0285455	0.0457132	0.0103153	0.0134194	0.0291211	0.0077777	0.00358473	0.106581	0.00965515	0.0184557	0.03458874	0.02385727	0.066599	0.030599	0.151554	0.0280734	0.12884	0.020284	0.0150991	0.0194147	0.0404439	0.0683954	0.0170885	0.184753	0.0610527	0.145807	0.0219961	0.3379257	18	61.69199	0.06847823	0.41858	0.751896	1.0839	1.74562	0.172824	0.238328	0.162455	0.114298	0.201172	0.110922	0.3617829	0.9340564
500	-576.9655	-571.5053	-5.460202	8.330899	6.099183	0.0857178	0.00570435	0.033591	0.00714763	0.00825249	0.0171729	0.0794557	0.018113	0.0100159	0.020234	0.0471389	0.0197226	0.010188	0.103297	0.024203	0.0045777	0.141828	0.0039236	0.000198711	0.0127436	0.000555681	0.0204117	0.004869	0.0142111	0.000219423	0.0209249	0.0198894	0.0608314	0.118272	0.00106413	0.011845	0.0167229	0.00810772	0.0105406	0.0144216	0.00155289	0.0188398	0.0124264	0.0460571	0.012671	0.00541256	0.0295893	0.00550497	0.0287944	0.0252921	0.000709	0.049083	0.0126554	0.0061297	0.0390451	0.0124382	0.0756852	0.00381853	0.0210425	0.041294	0.00622421	0.0398801	0.0260157	0.0152624	0.00488757	0.0264611	0.00376704	0.025171	0.0477678	0.0243332	0.0102454	0.0070979	0.0360828	0.0135021	0.191562	0.0134505	0.00146792	0.00729175	0.0216379	0.0817537	0.10942	0.00590222	0.00879186	0.0201718	0.0441004	0.0084687	0.0312682	0.00615955	0.0118522	0.00156026	0.0434096	0.0266149	0.00482921	0.00215534	0.0374237	0.018867	0.00882846	0.0212297	0.0276777	0.0598266	0.033209	0.0299362	0.0739246	0.0427332	0.00801624	0.02900005	-0.03745101	0.109752	0.00894963	0.143102	0.0388772	0.0326513	0.0146222	0.0947833	0.0142987	0.030859	0.0853333	0.0229114	0.130374	0.0241918	0.178446	0.0708478	0.4051277	24	68.37236	0.04443163	0.542184	0.826299	1.08104	1.55048	0.128094	0.202604	0.238459	0.122571	0.203258	0.105015	0.3676767	1.101859
600	-542.9363	-571.4363	28.50001	9.707495	8.74684	0.0597071	0.0113058	0.0399866	0.00554871	0.0375608	0.00551994	0.00898895	0.0120248	0.0125157	0.000358608	0.0135571	0.0153597	0.0131366	0.00119202	0.0176428	0.00116648	0.0113839	0.0219306	0.0154986	0.0226147	0.015171	0.00654725	0.00926626	0.0145091	0.0108977	0.00266079	0.00218187	0.00546771	0.00511086	0.0375004	0.000204119	0.00117537	0.0209448	0.00987101	0.0142983	0.00604762	0.00624995	0.00643886	0.0231315	0.0167212	0.00863	0.0732643	0.0021298	0.00998657	0.0527445	0.0219522	0.0678061	0.0142979	0.00559833	0.0101376	0.0120895	0.0521401	0.0251745	0.00124596	0.00134124	0.00251894	0.0442912	0.0155087	0.00191785	0.00137019	0.0087527	0.0245199	0.0455138	0.0653919	0.00959494	0.0348772	0.00461571	0.00531597	0.00265763	0.00772543	0.00992788	0.0044357	0.0938018	0.0227481	0.0308711	0.0117432	0.0318495	0.0459931	0.00237962	0.0272666	0.00264793	0.0147083	0.00875481	0.0625133	0.0222027	0.0080523	0.00336332	0.0438491	0.0344143	0.0173717	0.0710832	0.0176041	0.00172675	0.0224844	0.0115306	0.0172157	0.0218443	0.0169594	0.0108481	0.00519605	0.02092703	-0.02808137	0.0939041	0.028328	0.171168	0.0624637	0.0532914	0.0266562	0.0504308	0.0357249	0.0752568	0.0592273	0.0295114	0.0752236	0.0310282	0.136725	0.0710606	0.4688873	13	60.44315	0.08171022	0.608792	0.860179	1.07498	1.45605	0.118703	0.223332	0.253865	0.130338	0.198177	0.0755854	0.4408059	1.063705
700	-575.067	-565.1284	-9.938553	14.03424	2.937142	0.000260589	0.00297211	0.06949	0.0126057	0.000357641	0.0193622	0.0120606	0.0633638	0.0364973	0.0327768	0.0249118	0.0192624	0.000936061	0.00774396	0.0484289	0.000747233	0.0114425	0.00867212	0.114693	0.00536066	0.161067	0.0371273	0.0250724	0.00309721	0.0262614	0.0243336	0.0532173	0.0331143	0.0436357	0.0749295	0.00107622	0.0221288	0.0198534	0.00165836	0.0506891	0.00834765	0.0117756	0.067889	0.00914898	0.000771079	0.0452379	0.0177147	0.011042	0.0106574	0.0400758	0.0028416	0.00708722	0.00341848	0.000214066	0.00669541	0.04192	0.00274774	0.0149516	0.0166838	0.0130226	7.37973e-05	0.00167683	0.0517513	0.00714135	0.00870335	0.00136313	0.0018665	0.0289709	0.0471721	0.0455323	0.0211932	0.0067273	0.0108115	0.0188664	0.0152966	0.0428785	0.00320417	0.0939951	0.00147081	0.039381	0.0398452	0.0247555	0.0342416	0.0139712	0.0752921	0.00344136	3.90978e-05	0.0232315	0.0723119	0.0298918	0.00737421	0.0326764	0.0094058	0.00463162	0.0443354	0.0948589	0.069319	0.00629956	0.0379122	0.0106448	0.010456	0.0068365	0.0285883	0.0695935	0.00761725	0.02504843	0.005027927	0.0796529	0.0271237	0.172482	0.00444846	0.0328974	0.0306165	0.0779762	0.0346866	0.0350154	0.039476	0.00695419	0.188546	0.0121333	0.186479	0.0715119	0.5507642	17	67.37297	0.05462523	0.38434	0.727987	1.08219	1.80549	0.127066	0.237873	0.195073	0.0897547	0.235256	0.114976	0.5557921	0.9909536
800	-575.5296	-573.9533	-1.576259	6.76996	2.088599	0.0410822	0.0153082	0.0142066	0.00963341	0.012626	0.00599897	0.0209097	0.00849832	0.00916863	0.0412488	0.0485518	0.0347086	0.02229	0.0176542	0.0532497	0.0760678	0.000220851	0.00479611	0.0171978	0.0228716	0.0598201	0.0477796	0.0174376	0.00730733	0.0284435	0.0141558	0.0757455	0.00163564	0.00506865	0.114829	0.00260469	0.00774466	0.0174644	0.00740064	0.00226775	0.00619826	0.0218699	0.00302546	0.0141072	0.0135609	0.0588557	0.0050869	0.0290852	0.0148146	0.00350667	0.00467395	0.00348616	0.00661917	0.0129419	0.0669283	0.0957967	0.00216783	0.0260657	0.0504737	0.0449846	0.00253676	0.0629468	0.0153272	0.0195422	0.0199243	0.0177191	0.00150806	0.0167674	0.0936846	0.00967266	0.0055953	0.0529453	0.00789348	0.0016405	0.216099	0.0241473	0.00115556	0.00966091	0.103266	0.136599	0.0648364	0.00599239	0.00459027	0.00568593	0.0863409	0.00541754	0.00194794	0.00650999	0.0297512	0.00262877	0.00448259	0.00463355	0.0172484	0.0320491	0.0170489	0.14241	0.010496	0.000934246	0.0244454	0.0229096	0.00228373	0.0167792	0.00492606	0.0195071	0.0140209	0.02541206	0.02386831	0.0726162	0.013043	0.20068	0.000832774	0.0310471	0.0320836	0.0271444	0.0173919	0.0640053	0.102095	0.00452366	0.239494	0.0603487	0.105031	0.0296625	0.4475683	15	67.4223	0.04283615	0.303626	0.664116	1.07206	1.9602	0.195715	0.145489	0.137445	0.108849	0.309656	0.102846	0.4714366	0.9493711
900	-548.8543	-580.413	31.55869	5.028574	1.784663	0.0277246	0.00772365	0.0107422	0.00223059	0.0024918	0.0435887	0.000991702	0.00251518	0.0119201	0.0106735	0.00350722	0.0026958	0.00967351	0.0295145	0.0338051	0.0165011	0.00959631	0.0113203	0.0013604	0.0236198	0.00435403	0.00343703	0.0271208	0.0176338	0.0283841	0.0312276	0.00493391	0.0522957	0.0134461	0.00388647	0.00658457	0.02216	0.00109416	0.0122678	0.000140533	0.000834182	0.0328161	0.0159853	0.028684	0.00945128	0.0246535	0.0214324	0.00250617	0.0014151	0.0395236	0.0455295	0.00895566	0.000240077	0.00227898	0.0150549	0.0132673	0.0902255	0.00170864	0.00419369	0.0286559	0.0263897	0.0279445	0.0321756	0.0195135	0.0461317	0.0075914	0.0344801	0.00560123	0.000491502	9.23487e-05	0.00157813	0.0374011	0.0207962	0.0141021	0.0321492	0.0917507	0.00343097	0.0100827	0.00375555	0.0130322	0.0246802	0.0169211	0.0131936	0.015844	0.00376686	0.0315491	0.0419895	0.00053505	0.0086032	0.0207053	0.0179152	0.0120956	0.00100571	0.0312669	0.000247494	0.00800932	0.0592108	0.00589264	0.0049461	0.020379	0.0136962	0.0216955	0.0614688	0.00493896	0.00159599	0.01613598	0.01864016	0.0855801	0.011089	0.265909	0.0365405	0.0409206	0.0329947	0.0243188	0.0490138	0.0826339	0.0407014	0.0334057	0.0629059	0.0408949	0.0437962	0.149296	0.3720901	21	63.31034	0.04312666	0.266141	0.62997	1.06353	2.04036	0.201274	0.20867	0.219165	0.0903349	0.172929	0.107627	0.3907303	0.952294
