Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-703.3933	-533.3301	-170.0632	30.42934	3.473971	0.05879377	-0.01315573	0.0550366	0.125327	0.0817569	0.0220792	0.118695	0.0702733	0.00528273	0.0306793	0.0418375	0.0534221	0.21256	0.0559731	0.0856247	0.0257453	0.0157077	0.5080894	11	35.84663	0.06488068	0.422902	0.754798	1.08403	1.73827	0.165025	0.111719	0.090633	0.267974	0.137912	0.226737	0.4949336	1.026581
100	-718.3597	-548.7174	-169.6423	29.11224	3.078724	0.0696711	-0.05102816	0.0453588	0.228241	0.151246	0.0435945	0.0540699	0.030655	0.00348199	0.0125964	0.0361585	0.00946246	0.209638	0.0344744	0.0640484	0.0679063	0.00906821	0.6408656	11	36.54596	0.03952329	0.395262	0.735796	1.08288	1.78606	0.132435	0.165364	0.0981436	0.228749	0.151887	0.223421	0.5898375	1.086512
200	-715.3624	-524.626	-190.7364	34.1511	5.79547	0.04137706	0.06033896	0.0482858	0.113372	0.0485529	0.0133062	0.0740281	0.0297296	0.00341535	0.0177121	0.108564	0.0121986	0.215109	0.202717	0.0529072	0.0562208	0.00388021	0.1825713	9	60.14979	0.08333793	0.5321	0.820828	1.08171	1.56536	0.120264	0.0945535	0.10053	0.298508	0.181461	0.204684	0.2429103	0.7515998
300	-709.3453	-544.0162	-165.3291	26.32993	4.747465	0.06275127	-0.05655538	0.0733049	0.118348	0.14691	0.188115	0.087005	0.0455896	0.0236299	0.00416373	0.00973796	0.0706922	0.104236	0.0536253	0.037441	0.0352183	0.00198391	0.4669771	12	37.18783	0.04693039	0.491239	0.797647	1.08371	1.6274	0.106371	0.0727849	0.0666359	0.303102	0.134858	0.316248	0.4104218	1.137798
400	-711.9595	-526.8257	-185.1338	37.49058	3.0755	0.05547871	-0.0001477517	0.0469112	0.213742	0.039861	0.0358447	0.0131012	0.0195483	0.011402	0.0613873	0.0233702	0.0654509	0.0732017	0.278166	0.0694907	0.0104957	0.0380274	0.5060475	10	53.27225	0.01936728	0.39502	0.735624	1.08286	1.78649	0.136609	0.149466	0.088215	0.317506	0.100833	0.207371	0.5058998	1.000292
500	-708.4459	-537.3667	-171.0792	38.36289	3.086648	0.07478143	0.01823162	0.0191502	0.140614	0.0315231	0.0099379	0.106745	0.0939126	0.000204672	0.00386398	0.0387083	0.269298	0.0194133	0.164434	0.0482529	0.0176034	0.0363393	0.3910747	10	45.67737	0.02947371	0.395856	0.736215	1.08291	1.78502	0.0986332	0.139757	0.0749566	0.375807	0.127439	0.183408	0.4093063	0.9554573
600	-714.8468	-520.2021	-194.6447	40.53783	6.806875	0.03593073	-0.01242971	0.0338419	0.111341	0.0658589	0.0399487	0.058109	0.0670938	0.0102221	0.0183289	0.0174708	0.0442517	0.329624	0.0279649	0.0836788	0.0531503	0.0391148	0.2323621	11	60.33682	0.03342636	0.563318	0.837462	1.0794	1.51982	0.0964452	0.143412	0.104746	0.248024	0.146685	0.260687	0.2199324	1.056516
700	-721.9856	-538.1343	-183.8513	40.94311	5.101202	0.0569514	-0.004267302	0.032151	0.226772	0.014317	0.00602716	0.152548	0.0455116	0.0231223	0.00171432	0.0475482	0.047661	0.192247	0.0276825	0.103597	0.060604	0.0184966	0.4185484	7	46.66312	0.03053788	0.506227	0.806345	1.08312	1.60431	0.126192	0.122205	0.127595	0.274911	0.154667	0.19443	0.4142811	1.0103
800	-717.3972	-532.7467	-184.6506	35.96865	5.41875	0.04380912	0.01324048	0.080665	0.104116	0.0872859	0.080552	0.0289836	0.105976	0.00130642	0.0201369	0.0403356	0.0132944	0.212108	0.070425	0.0987045	0.0428147	0.0132963	0.4481738	7	50.95749	0.03799215	0.518592	0.813349	1.08251	1.58555	0.10053	0.114047	0.125281	0.306136	0.132077	0.22193	0.4614143	0.9713046
900	-728.8699	-539.4842	-189.3857	37.34231	3.884699	0.05693267	0.0512444	0.0341589	0.089184	0.0900557	0.00197507	0.0267091	0.181414	0.00626006	0.0578822	0.0147657	0.158021	0.0467241	0.120527	0.120021	0.0214742	0.0308286	0.4810845	7	50.96067	0.03002472	0.447914	0.771125	1.0844	1.69656	0.0862225	0.105741	0.105045	0.238635	0.137088	0.327269	0.5323289	0.9037355
