Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-157.5619	-135.3564	-22.20553	5.293374	2.11541	0.403957	0.0279319	0.0745759	1.08258	0.0920139	4.1382	0.0751032	0.416764	0.263573	0.246957	0.3859746	-0.07303653	0.0597783	0.00216112	0.0576049	0.0381906	0.148007	0.0688674	0.088275	0.0364087	0.0996097	0.0758984	0.0224262	0.0121921	0.270623	0.0160788	0.00387855	0.4807525	0	7.253675	0.08993279	0.306673	0.666751	1.07263	1.95395	0.0704978	0.148499	0.0401465	0.633553	0.028871	0.0784321	0.4077159	1.179136
100	-148.6123	-130.1732	-18.43912	7.604214	3.505718	0.0789725	0.513633	0.004451	0.235392	0.657883	0.0753832	0.0704344	0.289826	0.280116	0.736043	0.2490488	0.05570402	0.0406095	0.11145	0.155557	0.00608967	0.0165833	0.00296953	0.05348	0.000892078	0.0156788	0.21276	0.164872	0.11554	0.0642898	0.0295028	0.0097255	0.4237926	0	15.49711	0.08902564	0.424959	0.756171	1.08408	1.73478	0.0398458	0.194535	0.0408446	0.572335	0.0421937	0.110246	0.4794966	0.8838281
200	-148.1542	-128.3166	-19.83762	4.62656	4.298881	0.0877643	0.0544045	1.54094	0.798609	0.254206	0.191907	1.07237	0.209028	1.16747	0.348248	0.3823403	-0.1516056	0.00429417	0.0055394	0.204245	0.0349372	0.0227827	0.0198971	0.0514299	0.0359091	0.0759763	0.36063	0.00876351	0.029238	0.0802176	0.0384646	0.0276754	0.3587697	0	6.956637	0.3567794	0.470064	0.784949	1.08425	1.66074	0.0740259	0.221882	0.0328443	0.53368	0.042781	0.0947869	0.2071641	1.731814
300	-151.3581	-133.1151	-18.24293	5.009332	2.873653	0.158041	1.35193	0.367027	0.277608	0.189889	0.194818	0.551309	0.0701504	0.156734	1.36959	0.3925859	-0.1747002	0.0118267	0.103598	0.0313722	0.0233294	0.12012	0.0116737	0.0223469	0.0931505	0.0202307	0.145475	0.0468504	0.00388872	0.0663263	0.00462147	0.29519	0.4647939	0	8.861244	0.1584197	0.379245	0.724284	1.08182	1.81465	0.0520442	0.205132	0.0438265	0.531521	0.0340285	0.133448	0.2900936	1.60222
400	-150.5912	-136.0654	-14.52574	6.9521	4.63707	0.201215	0.209587	0.019704	0.550271	0.458457	0.168936	0.0321123	0.0690983	0.150958	0.341149	0.1917134	0.06747015	0.0167621	0.0442543	0.166835	0.0537055	0.0856424	0.0832877	0.0212005	0.0388528	0.0577947	0.0515563	0.227155	0.00970908	0.0900018	0.0200083	0.0332341	0.2571408	0	11.62841	0.2142303	0.486268	0.79471	1.08387	1.63515	0.0782025	0.208997	0.00990899	0.600702	0.0255307	0.0766595	0.3246109	0.7921507
500	-151.5154	-128.7056	-22.80985	5.192034	3.836483	0.193084	0.0265997	1.26309	0.677933	0.256977	0.0219983	1.16819	0.216447	1.0559	0.775071	0.6250053	-0.07368579	0.0330933	0.0171671	0.0988781	0.215854	0.0268836	0.0227166	0.0413039	0.0245219	0.139448	0.0732143	0.040437	0.0508545	0.102198	0.00680714	0.106623	0.5680276	0	7.222843	0.1133589	0.445148	0.769358	1.08439	1.70111	0.0865613	0.171255	0.0570159	0.542643	0.0495741	0.0929503	0.4943418	1.149058
600	-146.6542	-132.1055	-14.54869	5.800549	4.110993	1.17026	0.297765	1.18016	0.1706	0.507705	0.304748	0.187256	0.112583	0.359803	0.346342	0.3259955	-0.1060748	0.0421298	0.0449063	0.0499096	0.0412253	0.00902196	0.0056587	0.00380409	0.091751	0.0977063	0.161467	0.151444	0.0673309	0.124964	0.0482595	0.0604218	0.4258357	0	5.918798	0.1893719	0.460358	0.778962	1.08437	1.67631	0.0886983	0.222031	0.0141915	0.592079	0.0165588	0.0664414	0.3197609	1.331731
700	-149.2315	-132.7872	-16.44425	3.860369	1.905784	0.614111	1.26031	0.829008	1.66117	0.16212	0.0455406	1.08495	0.304414	0.618004	0.74428	0.5618489	-0.1641066	0.0373687	0.0732796	0.116199	0.103344	0.0275048	0.0246511	0.0373492	0.0435076	0.0616937	0.181692	0.0757852	0.0455289	0.0963056	0.0313017	0.0444882	0.4214001	0	4.064163	0.2598955	0.281763	0.644606	1.06744	2.00619	0.0415302	0.203071	0.071137	0.625202	0.0166343	0.0424258	0.2572934	1.637819
800	-150.3697	-130.735	-19.63464	7.91527	3.024039	0.453778	0.593012	0.393487	0.665289	0.116727	0.217452	0.0270975	0.216735	0.237234	1.23916	0.3357365	0.1050627	0.0026484	0.063309	0.0788301	0.0437391	0.140511	0.00188562	0.0192613	0.0481213	0.0704362	0.301742	0.0520532	0.0389383	0.127005	0.00906732	0.00245207	0.3476586	0	8.456093	0.3794501	0.391113	0.73285	1.08263	1.7934	0.117234	0.27644	0.0300655	0.493005	0.0402912	0.0429642	0.4527212	0.7679308
900	-148.0396	-128.1188	-19.92086	7.113217	3.051814	0.40776	0.36807	1.3188	0.424776	0.007779	0.0575943	0.102658	0.537601	0.375729	2.0636	0.315109	-0.002235726	0.0785442	0.0175698	0.163762	0.0405394	0.0970499	0.0999918	0.0257541	0.0789015	0.0584099	0.093348	0.00862717	0.0967196	0.0916024	0.0185427	0.0306369	0.4075694	0	7.464487	0.2274747	0.393231	0.734357	1.08276	1.78965	0.0857562	0.128368	0.0844345	0.60419	0.037233	0.0600172	0.4053336	1.005516
