Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-146.8706	-126.7452	-20.12548	5.43723	4.206561	0.912206	0.103309	0.672127	0.530839	0.171737	0.809576	0.0324561	0.0421123	0.230559	2.42382	0.3559537	-0.01868636	0.0143492	0.0303795	0.0595961	0.0667343	0.0184119	0.0364368	0.0153495	0.0467677	0.151294	0.302875	0.0897194	0.0301721	0.0388449	0.0257568	0.0733127	0.3399785	0	6.512326	0.2072032	0.465362	0.782062	1.08432	1.66826	0.0844148	0.0960807	0.0709975	0.693507	0.0253755	0.029624	0.3212921	1.05816
1100	-148.3599	-130.7075	-17.65231	4.464834	5.743795	0.919593	0.325863	0.325721	0.30448	0.150912	0.0958222	0.614612	0.727609	0.574011	0.109744	0.3942647	-0.2086192	0.0397782	0.0995575	0.167021	0.0146439	0.0107752	0.0374259	0.0416964	0.0569633	0.0545719	0.224581	0.053496	0.0766846	0.0574786	0.00523702	0.0600898	0.5398854	0	5.432099	0.3658806	0.530315	0.81985	1.08182	1.56801	0.0813851	0.13507	0.0646634	0.604562	0.0275231	0.0867968	0.3312662	1.629763
1200	-159.5387	-131.5313	-28.00748	4.697468	1.24723	0.965744	2.05466	2.36076	0.672456	0.284487	0.0576069	0.643465	1.25778	3.97675	0.58654	0.7762817	0.04171579	0.00579739	0.0676028	0.0633164	0.11907	0.0687554	0.00436981	0.0127225	0.0625614	0.0513157	0.147645	0.254787	0.0929219	0.000398239	0.0296201	0.019116	0.4525908	0	5.822937	0.2994558	0.183508	0.540254	1.03135	2.24489	0.130877	0.201757	0.0311799	0.530022	0.057018	0.0491461	0.4943066	0.9156075
1300	-161.7665	-135.4021	-26.3644	5.371477	7.696827	0.96052	0.21043	1.3422	0.307035	0.968813	0.531222	0.428474	1.3474	1.26703	0.278613	0.6266398	-0.140736	0.124884	0.0731309	0.227078	0.000878705	0.0578836	0.0748778	0.0142375	0.0576235	0.0622469	0.184923	0.0289589	0.037159	0.0362323	0.0046205	0.0152658	0.4494094	0	6.447623	0.1376754	0.58609	0.849053	1.07734	1.48752	0.133817	0.084437	0.0690424	0.658827	0.0103211	0.0435558	0.3086734	1.455938
1400	-159.2115	-135.2514	-23.96012	3.683033	4.488843	0.544694	0.236529	0.037052	0.655576	0.625805	0.679086	0.381622	1.31884	0.809257	1.35369	0.4484215	-0.04817809	0.0759167	0.118283	0.156153	0.0265391	0.0189823	0.0121515	0.159217	0.033878	0.105214	0.0568743	0.11326	0.00774354	0.0431225	0.0631341	0.0095322	0.6421923	0	6.204788	0.3114135	0.479354	0.790581	1.08406	1.64601	0.0689382	0.118436	0.104459	0.538675	0.036993	0.132499	0.5940142	1.081106
1500	-140.882	-136.7126	-4.16945	11.32565	0.9140986	0.0609088	0.127873	0.0804175	0.00293041	0.218288	0.0071849	0.187163	0.137041	0.0144722	0.0341852	0.07265401	-0.03387678	0.093663	0.0027962	0.229296	0.00607836	0.0238277	0.105971	0.0420102	0.0606964	0.136866	0.101989	0.0237857	0.00412799	0.0915665	0.0265672	0.0507592	0.4151696	0	13.21505	0.1535404	0.119512	0.449317	0.984168	2.447	0.0791091	0.1615	0.0581409	0.581912	0.0321583	0.0871795	0.3812928	1.088847
1600	-147.5706	-131.6712	-15.89941	7.713243	1.396649	0.236782	0.253961	0.239067	0.718742	0.46484	0.290789	0.262937	0.0721285	1.18096	0.472436	0.283894	-0.13547	0.0451036	0.0335492	0.0556561	0.00397381	0.0514115	0.0270794	0.0485195	0.0704408	0.0859084	0.181991	0.0158493	0.073451	0.0941712	0.0162465	0.196649	0.4998243	0	7.888286	0.1190307	0.208906	0.570398	1.04373	2.17697	0.107823	0.127307	0.0512998	0.618101	0.031795	0.0636744	0.3643543	1.371808
1700	-154.642	-137.1827	-17.4593	4.970491	2.817897	0.140967	1.37263	0.262846	0.413535	0.350743	0.237991	0.0434887	1.32496	0.545448	0.0699012	0.4231759	0.1666809	0.078325	0.133279	0.0667738	0.00835535	0.0856364	0.0671422	0.0137779	0.0945098	0.0112822	0.16231	0.0315527	0.0814604	0.011273	0.0663717	0.0879507	0.2026155	0	5.645404	0.09825267	0.374664	0.72092	1.08146	1.82296	0.067601	0.121539	0.0920554	0.520593	0.0780103	0.120202	0.3692964	0.5486528
1800	-158.1082	-132.8446	-25.26364	5.942702	1.724751	0.169285	0.100893	0.0400926	0.292292	1.57074	0.111772	2.89642	0.745053	0.655922	0.85658	0.7411163	0.06051218	0.0448068	0.00779456	0.161114	0.0814519	0.153534	0.0141185	0.0804716	0.0902974	0.04924	0.0617472	0.028521	0.0295925	0.15625	0.0200196	0.0210405	0.2541038	0	6.774205	0.08822791	0.258049	0.622141	1.06129	2.05852	0.0811756	0.161525	0.08141	0.575407	0.0402874	0.0601944	0.314616	0.8076634
1900	-147.8209	-133.3939	-14.42704	5.479241	2.482034	0.566473	0.576446	0.189777	0.172294	0.246568	0.0896607	0.12493	0.290097	0.847549	0.434308	0.3125213	-0.1457265	0.00922347	0.0870569	0.108561	0.0320688	0.0226373	0.0144042	0.0343021	0.0609091	0.0789156	0.318269	0.0106523	0.140693	0.05114	0.0274591	0.00370858	0.4414713	0	8.633952	0.1361262	0.344747	0.69811	1.07842	1.87872	0.166182	0.16437	0.0350351	0.535692	0.0228962	0.0758245	0.2957448	1.492744
2000	-159.8904	-136.0029	-23.88743	3.521406	2.058138	0.268974	0.498736	0.478123	0.671296	1.20962	0.544112	1.32669	1.14887	3.35738	0.761538	0.7048173	0.001630969	0.0151695	0.179733	0.091565	0.0380878	0.111736	0.024396	0.0561871	0.00514037	0.0559552	0.104969	0.000785265	0.0084252	0.275356	0.000912161	0.0315839	0.580393	0	3.874982	0.3508573	0.300117	0.661057	1.07138	1.96745	0.0695	0.113295	0.0863374	0.548156	0.0789043	0.103807	0.582024	0.9971978
2100	-161.8541	-138.1793	-23.67483	4.441735	4.728083	0.238908	0.460866	0.797296	1.11547	1.84777	0.170583	1.72393	0.0316274	0.687401	0.452332	0.4898093	-0.01235156	0.290771	0.0651744	0.0807597	0.0609592	0.0151388	0.0674442	0.00571583	0.00078943	0.00551337	0.00482247	0.103251	0.0272244	0.157154	0.0695123	0.0457701	0.4369954	0	5.604563	0.1739214	0.490377	0.797139	1.08374	1.62874	0.101106	0.180277	0.0490419	0.555609	0.0341564	0.0798092	0.4246439	1.029087
2200	-156.7609	-133.7511	-23.00979	10.49544	1.568494	0.472769	0.0376062	1.47301	0.520884	0.134351	0.0831218	0.793026	1.23279	0.139278	0.123031	0.2572367	-0.1951541	0.0488505	0.0155892	0.131035	0.0389762	0.0273766	0.0788496	0.0157658	0.0396207	0.201546	0.0607318	0.126575	3.50645e-05	0.00702814	0.0340694	0.17395	0.346275	0	13.1564	0.1931309	0.235712	0.599574	1.0542	2.11051	0.0615556	0.135147	0.0676649	0.649576	0.0076667	0.078389	0.1511209	2.291377
2300	-155.1852	-131.041	-24.14415	13.30602	2.117415	0.215013	0.52808	0.399289	0.0905333	0.13798	0.420033	0.25899	0.0359769	1.56282	0.564724	0.3083097	0.04670447	0.0121923	0.0162622	0.0793425	0.00456456	0.0276386	0.085296	0.0112957	0.0239602	0.0929441	0.245946	0.102913	0.0588784	0.0666978	0.0173691	0.154699	0.2744744	0	17.08238	0.1074009	0.306899	0.666945	1.07267	1.95349	0.0786368	0.155411	0.0673694	0.611561	0.0462414	0.0407802	0.3211789	0.8545842
2400	-146.5238	-130.0136	-16.51018	5.768284	4.055026	0.231609	0.767759	0.627882	0.101227	0.715985	0.426432	0.411703	0.434862	0.726278	0.355914	0.4344041	-0.02301572	0.121293	0.152258	0.149028	0.0150188	0.0635064	0.0129704	0.0312555	0.0564058	0.0278184	0.106951	0.0690622	0.0899535	0.00759034	0.0175723	0.0793157	0.269669	0	5.849353	0.2362521	0.45736	0.777091	1.08439	1.68116	0.0553259	0.183724	0.0888938	0.549874	0.0426148	0.0795675	0.2466533	1.093312
2500	-152.3222	-132.0818	-20.24036	4.398513	6.231372	0.482034	0.3434	0.368615	0.140804	0.0393489	0.354589	0.0251941	0.159388	1.69114	0.104535	0.2805197	-0.1417154	0.0660508	0.0332247	0.0614215	0.0428364	0.00414662	0.0015301	0.0332587	0.0452516	0.0663601	0.235158	0.0803651	0.201264	0.095374	0.0247836	0.00897495	0.3739558	0	8.761293	0.3086373	0.54637	0.828542	1.08074	1.54435	0.0927775	0.142395	0.0612696	0.553242	0.0283676	0.121948	0.2322404	1.61021
2600	-152.0885	-139.2985	-12.79004	8.065383	1.928061	0.0531737	0.14823	0.123019	0.418134	0.544028	0.0747092	0.0744636	0.0748457	0.130547	0.0903244	0.1822934	-0.004946259	0.065661	0.237166	0.163078	0.00968315	0.0761132	0.0131207	0.0236841	0.0224827	0.0996291	0.0170378	0.0764922	0.0311429	0.102755	0.0196439	0.0423098	0.2154711	0	16.24462	0.1810915	0.284533	0.647139	1.06808	2.00025	0.093484	0.174855	0.0895083	0.532741	0.0706106	0.0388004	0.2105248	1.023495
2700	-149.147	-130.9166	-18.23032	8.666336	2.150823	0.867412	0.35187	0.0352311	0.052561	0.400987	0.118311	0.752622	0.189843	0.129768	0.26415	0.1622433	-0.05033932	0.0241113	0.00580927	0.265944	0.0982923	0.167409	0.0117351	0.0243012	0.0124885	0.0335741	0.093388	0.0147717	0.152937	0.0309566	0.0356053	0.0286775	0.3378165	0	12.71095	0.0726214	0.310637	0.67015	1.07334	1.94587	0.084645	0.147289	0.0431099	0.582397	0.0988963	0.0436623	0.2874772	1.175107
2800	-155.4365	-133.9983	-21.4382	4.314348	4.665287	0.776072	0.490676	0.343835	0.295564	0.0759886	0.548716	1.85191	1.95537	0.59612	0.508416	0.4368263	0.07132419	0.126004	0.0235497	0.201831	0.00702458	0.000983768	0.0651068	0.0810473	0.0363157	0.0233761	0.139513	0.0661963	0.00555394	0.121135	0.0431261	0.0592361	0.3196435	0	4.607287	0.2378253	0.487553	0.795471	1.08383	1.63314	0.140303	0.199005	0.05813	0.503388	0.0241922	0.0749827	0.3909677	0.8175701
2900	-145.9013	-134.0552	-11.84608	7.595753	2.392584	0.104718	0.0919316	0.228338	0.295868	0.1487	0.0217168	0.240926	0.193737	0.375928	0.320328	0.185363	0.03039348	0.00277731	0.0121926	0.148637	0.00309681	0.031139	0.0469884	0.0260396	0.0690881	0.10091	0.197017	0.0493967	0.141677	0.128673	0.0126758	0.0296922	0.2239729	0	12.06291	0.04166059	0.33603	0.691174	1.0773	1.8955	0.0753787	0.210761	0.0388541	0.507407	0.0644324	0.103166	0.2543664	0.880513
3000	-144.4877	-132.2829	-12.20482	4.69619	5.010115	0.139156	0.436258	0.649117	0.484393	0.0701693	0.384091	0.413645	0.384129	0.565607	0.125953	0.2926173	-0.1319442	0.0245228	0.0767259	0.11888	0.0814088	0.0909218	0.0128977	0.0420383	0.155633	0.0802534	0.0763822	0.0389817	0.0168923	0.131123	0.0496926	0.00364653	0.4531838	0	5.648379	0.3085521	0.502497	0.804202	1.08328	1.61002	0.0947145	0.193906	0.0601142	0.572485	0.0193291	0.0594518	0.3212396	1.410734
3100	-156.9619	-133.1398	-23.82208	6.044233	4.507891	0.127307	0.241906	0.502845	0.28664	0.0819119	1.13683	0.661256	0.927137	1.08658	1.18821	0.4093093	0.1204541	0.0730384	0.117397	0.076639	0.0691388	0.0449457	0.0441064	0.0275548	0.0161226	0.019734	0.164304	0.0827974	0.140367	0.0462994	0.0326554	0.0449006	0.2267255	0	9.629722	0.1855915	0.480259	0.791124	1.08404	1.64458	0.0822677	0.133278	0.0301179	0.621321	0.0487876	0.0842277	0.3471796	0.6530495
3200	-146.5449	-133.7777	-12.7672	3.802289	3.206056	0.505986	0.168384	0.572471	0.183916	0.129815	0.0148842	0.248394	0.926748	1.31105	0.139882	0.3290742	-0.06368053	0.05226	0.0645273	0.0879878	0.0198247	0.0274805	0.00821595	0.0206741	0.0486619	0.0145882	0.16094	0.0224719	0.259434	0.0441221	0.0196637	0.149147	0.3452596	0	5.36669	0.2426541	0.4046	0.742334	1.08336	1.76971	0.0968386	0.13872	0.0322156	0.61981	0.0252762	0.0871401	0.281579	1.226155
3300	-148.8809	-134.7288	-14.15214	5.48832	3.715932	0.407631	0.0917969	0.164256	0.0549735	0.249876	0.402214	0.084487	0.376758	1.17847	0.0779907	0.3067034	-0.2090023	0.0507814	0.0862976	0.154858	0.00203145	0.0697954	0.129705	0.00430736	0.0174707	0.059062	0.172639	0.0303408	0.0191248	0.049387	0.0914604	0.0627391	0.6295115	0	5.879593	0.2484403	0.438042	0.764775	1.08433	1.71286	0.0660465	0.186669	0.0598019	0.538817	0.101022	0.0476434	0.4205092	1.497022
3400	-143.1464	-131.0841	-12.0623	8.19017	1.978412	0.196498	0.23047	0.0633861	0.366779	0.300582	0.122564	0.10298	0.0480861	0.354608	0.690536	0.1433205	0.1072908	0.0260338	0.0144797	0.0876888	0.103623	0.019559	0.0320633	0.0259158	0.0221545	0.0614517	0.339209	0.113474	0.00564624	0.100324	0.0112082	0.0371691	0.1645707	0	13.4902	0.09856623	0.290684	0.652698	1.06944	1.98718	0.0943964	0.22445	0.0662387	0.457081	0.0644179	0.0934161	0.2718615	0.6053476
3500	-154.1582	-129.867	-24.29117	3.869394	3.461081	0.456668	1.75643	1.36469	0.632994	1.33077	0.231333	1.97264	1.24107	0.084913	0.484654	0.8982772	0.07192426	0.0245426	0.104031	0.0880395	0.0991553	0.0634593	0.0968772	0.0230286	0.00475687	0.233551	0.0640477	0.00195313	0.00992847	0.137381	0.032483	0.0167663	0.3540761	0	4.463033	0.3208188	0.42206	0.754235	1.08401	1.7397	0.0526267	0.139769	0.0432139	0.670943	0.0652381	0.028209	0.4260004	0.8311639
3600	-154.3332	-137.2644	-17.06877	5.107179	2.064921	0.276118	0.516275	0.812464	0.0603137	0.289406	0.362813	1.70002	0.820811	0.462242	0.0558598	0.2970744	-0.1629007	0.0608733	0.0197061	0.192005	0.00974175	0.0737699	0.0476207	0.0517482	0.0961807	0.0285106	0.170772	0.0757111	0.1081	0.0400324	0.0215625	0.00366546	0.3230127	0	8.09762	0.2212148	0.300903	0.661744	1.07153	1.96582	0.0621924	0.159332	0.048805	0.619522	0.0725866	0.037562	0.160112	2.017417
3700	-153.1785	-137.5682	-15.61026	3.595715	2.311959	0.314816	1.48656	0.481342	0.734189	1.48497	0.326057	0.606071	0.464718	1.22198e-05	0.232438	0.4603977	0.01692823	0.0407038	0.01666	0.22333	0.0065285	0.0366108	0.0425605	0.0592865	0.0492641	0.00878787	0.141445	0.00301623	0.0246438	0.261616	0.0237531	0.0617934	0.3172091	0	4.798439	0.3119467	0.327872	0.684556	1.07614	1.91143	0.0814503	0.167819	0.106537	0.589267	0.00668574	0.0482408	0.3341374	0.9493375
3800	-150.3678	-139.3439	-11.02394	6.638077	1.289384	0.333648	0.458158	0.469913	0.31863	0.125507	0.768915	0.043653	0.143213	0.759843	0.138725	0.3062377	-0.02801897	0.129917	0.0275378	0.0724904	0.0636004	0.0126812	0.128021	0.121229	0.0066572	0.0358278	0.129667	0.062803	0.0740027	0.0152348	0.0519978	0.0683321	0.407015	0	8.774802	0.1721538	0.190879	0.549282	1.03522	2.22462	0.147091	0.143428	0.0757687	0.50683	0.0444316	0.0824501	0.378996	1.073929
3900	-147.0952	-135.5299	-11.56524	4.162941	2.626913	0.26318	0.256101	0.179666	1.21913	0.225107	0.398706	0.456045	0.148026	0.974111	0.240565	0.3460635	0.0187878	0.0166865	0.00268284	0.223865	0.100167	0.203917	0.0927295	0.0135278	0.032383	0.0502737	0.0897678	0.119459	0.00679347	0.0173762	0.0263093	0.00406071	0.349649	0	4.970002	0.3269256	0.358168	0.708528	1.07993	1.85337	0.044313	0.121163	0.0473613	0.652667	0.0348025	0.099693	0.3684368	0.9490067
4000	-148.0495	-130.3084	-17.74116	8.110508	3.714229	0.169043	0.307499	0.305035	0.0646098	0.457449	0.0466783	0.133501	0.440984	1.13154	0.369907	0.2862622	0.03393699	0.0426897	0.165975	0.0315885	0.0422937	0.0549172	0.0289087	0.0311157	0.00560661	0.0727354	0.2368	0.0709197	0.0411623	0.0785566	0.0443579	0.0523725	0.2836049	0	9.441248	0.1765255	0.43794	0.764709	1.08433	1.71303	0.0453629	0.197734	0.0586695	0.591751	0.0280758	0.0784065	0.3175419	0.893126
4100	-154.9794	-142.2782	-12.70125	4.8549	2.050074	0.0276806	1.03993	0.355754	0.272745	0.204609	0.232889	0.68971	0.436397	0.492177	0.745366	0.2816075	0.03439909	0.0572965	0.00287693	0.257262	0.0794245	0.0453537	0.0293035	0.0884645	0.127815	0.0228557	0.0392263	0.139812	0.0197673	0.0410302	0.00414889	0.0453628	0.2746021	0	8.041338	0.1626274	0.29918	0.660235	1.07119	1.96939	0.0486557	0.248625	0.0756701	0.554576	0.0225752	0.0498977	0.3090012	0.8886765
4200	-157.3841	-133.3518	-24.03223	4.160493	2.140564	0.95593	0.200264	1.06885	1.7052	1.00732	1.35703	0.550553	0.599573	0.00488249	1.13018	0.4450719	-0.3094845	0.0299941	0.0846824	0.109691	0.135305	0.0257321	0.00649711	0.00320513	0.0048687	0.0808763	0.287292	0.0336653	0.0209605	0.0544991	0.0517285	0.071003	0.7154517	0	5.697585	0.18675	0.309496	0.669174	1.07314	1.94819	0.0777739	0.108145	0.0465044	0.670342	0.0428287	0.0544054	0.4059673	1.762338
4300	-152.0344	-133.2388	-18.79563	8.570077	4.553143	0.24456	0.132029	0.14938	1.22652	0.0773437	0.147818	0.337915	0.353494	0.221551	0.321393	0.4584458	-0.09315393	0.0122542	0.0582999	0.111823	0.0424579	0.0914524	0.0526985	0.0170346	0.10147	0.00837918	0.24815	0.0703683	0.0463122	0.119301	0.0125224	0.00747723	0.2882562	0	15.23073	0.129269	0.482388	0.792399	1.08398	1.64123	0.065477	0.205347	0.0671313	0.492907	0.0228475	0.14629	0.1951023	1.477462
4400	-157.4889	-138.8588	-18.63004	4.70994	1.501685	2.04555	0.340464	0.791994	0.0156791	0.360987	0.179488	0.110535	0.953155	0.766503	0.406406	0.5599808	0.1926494	0.102869	0.0855629	0.0777117	0.0779844	0.0382119	0.0490618	0.121988	0.081541	0.031535	0.0145436	0.0305205	0.0808819	0.167326	0.0200434	0.0202191	0.2842699	0	9.184422	0.2173731	0.225583	0.588837	1.05052	2.13506	0.0420146	0.138779	0.0462861	0.670878	0.0191033	0.0829386	0.4769194	0.5960545
4500	-144.9132	-129.9515	-14.96175	7.176813	2.444405	0.14743	0.514569	0.151544	0.00747215	0.413017	0.046747	0.098293	1.1782	0.0173227	0.123379	0.2613955	-0.3580644	0.0326758	0.0653796	0.0993327	0.0362453	0.00679048	0.0597593	0.0460934	0.0150392	0.12145	0.274383	0.0716943	0.0192949	0.0827049	0.0372714	0.0318858	0.4950579	0	8.790101	0.07668652	0.341122	0.695242	1.07797	1.88567	0.0561326	0.211829	0.0655282	0.568379	0.035315	0.0628161	0.1369935	3.613732
4600	-145.0611	-142.074	-2.9871	6.19836	1.95149	0.380963	0.170483	0.119532	0.101885	0.0446774	0.299123	0.190121	0.166017	0.0165543	0.0325378	0.1604436	-0.0006019416	0.0894565	0.107786	0.249889	0.0321494	0.0481207	0.00745026	0.0678606	0.100288	0.0473227	0.0471046	0.028343	0.0162969	0.117896	0.023347	0.0166897	0.2410661	0	6.439957	0.3304105	0.287414	0.649754	1.06873	1.9941	0.0399916	0.090174	0.0808043	0.666398	0.00535213	0.11728	0.2404641	1.002503
4700	-145.1436	-134.0547	-11.08889	5.661629	3.504395	0.272774	0.246713	0.199888	0.166655	0.476458	0.813688	0.0442725	0.156267	0.334065	0.463235	0.2698066	0.04338664	0.0634978	0.0340589	0.117719	0.16974	0.00578859	0.00775465	0.0601532	0.0340959	0.117257	0.134182	0.00336533	0.00462593	0.221081	0.0195438	0.00713594	0.2021473	0	10.7618	0.1298591	0.424874	0.756115	1.08408	1.73493	0.0764439	0.119929	0.0430075	0.682062	0.0308842	0.0476737	0.2455339	0.8232968
4800	-148.3659	-137.1471	-11.21878	3.31675	2.163514	0.711149	0.453205	0.321666	0.457214	0.0546761	0.0783486	0.0839198	1.875	0.66867	0.42247	0.3740494	-0.1829839	0.0465748	0.0722665	0.132497	0.00179423	0.0809997	0.0771594	0.0243505	0.0948758	0.0693041	0.193998	0.00410122	0.100342	0.0647887	0.030777	0.00617097	0.4409534	0	3.393299	0.307703	0.312042	0.671346	1.07359	1.94302	0.063136	0.193744	0.0512574	0.501529	0.058647	0.131687	0.2579695	1.709324
4900	-155.5669	-138.175	-17.39191	9.032994	2.616721	0.266618	0.202596	1.96644	0.715418	0.0158491	0.0958143	0.453357	0.0853089	0.333181	0.0427915	0.2589225	-0.2756902	0.00809879	0.101234	0.111961	0.00266887	0.01203	0.0592918	0.063659	0.180398	0.100341	0.0607787	0.0331432	0.00175166	0.217597	0.0442726	0.00277384	0.4600447	0	9.379727	0.2032921	0.357251	0.707825	1.07984	1.85509	0.0389501	0.192219	0.0478023	0.65418	0.0199491	0.0468992	0.1843544	2.495436
