Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-359.9155	-329.0054	-30.91011	8.925217	4.050997	0.071267	0.108221	0.241819	0.519016	0.111038	0.139576	0.0801479	0.204122	0.100366	0.1903	0.077439	0.00540674	0.0492736	0.199367	0.126024	0.182494	0.0814782	0.0601189	0.146411	0.423732	0.0851937	0.718008	0.1246886	0.08589687	0.069171	0.0609144	0.177648	0.0669719	0.098273	0.0391597	0.0142412	0.00550139	0.0543554	0.14735	0.0614862	0.0156797	0.135265	0.0307114	0.0232723	0.6576211	1	11.2195	0.1097457	0.457142	0.776954	1.08439	1.68151	0.117432	0.143152	0.219666	0.0854464	0.268605	0.165698	0.7435179	0.8844724
1	0	-357.5993	-326.8863	-30.71304	6.431167	7.452209	0.0934438	0.283062	0.361485	0.269412	0.18586	0.210648	0.0721714	0.194979	0.194063	0.332487	0.105789	0.336232	0.0716229	0.19232	0.0354066	0.362507	0.793912	0.0230318	0.00891837	0.0312214	0.241267	0.120787	0.1825147	0.07879425	0.115526	0.13933	0.0427591	0.0724871	0.0994531	0.00587559	0.0443406	0.00350058	0.0903876	0.146125	0.0453188	0.00607606	0.122652	0.064693	0.00147505	0.5163792	1	10.60137	0.1711183	0.580195	0.846095	1.0779	1.49581	0.156196	0.177872	0.185563	0.0659971	0.298662	0.115709	0.5951735	0.8676113
2	0	-352.4302	-334.2889	-18.14129	6.668693	2.955914	0.183536	0.0353287	0.55495	0.204961	0.00491056	0.0906555	0.0222917	0.0169187	0.0233415	0.407763	0.132949	0.00784756	0.267653	0.243946	0.021539	0.0910039	0.357998	0.178727	0.315359	0.13348	0.469604	0.0999141	0.1657579	0.008391625	0.0899248	0.150983	0.0301097	0.0173661	0.147776	0.0427788	0.00310371	0.000566453	0.0680245	0.187642	0.154034	0.0234567	0.0293678	0.0477392	0.00712741	0.5153996	4	7.987301	0.2389945	0.385822	0.729057	1.08229	1.80283	0.154793	0.139454	0.140083	0.11128	0.360255	0.0941348	0.5237912	0.9839791
3	0	-363.3405	-335.5725	-27.76796	7.732813	2.497682	0.050727	0.296938	0.0547909	0.179534	0.314884	0.149816	0.0311628	0.0612572	0.24277	0.223357	0.377144	0.141761	0.627548	0.0937832	0.189069	0.171819	0.1038	0.234713	0.145636	0.0535447	0.415624	0.356637	0.2187556	-0.03274765	0.026148	0.0956569	0.0189166	0.146508	0.0927168	0.0376029	0.0280516	0.00197777	0.105743	0.0457474	0.0991414	0.00563301	0.251445	0.0231269	0.0215845	0.8797283	4	10.52718	0.1459683	0.346237	0.699282	1.0786	1.87588	0.148565	0.16207	0.231709	0.117396	0.195967	0.144293	0.8469806	1.038664
4	0	-371.7411	-342.0111	-29.72993	6.599317	3.104199	0.0611745	0.0849929	0.0808998	0.0856601	0.176855	0.167081	0.331787	1.09237	0.0695256	0.0840316	0.126574	0.0170239	0.174825	0.435709	0.746292	0.0901535	0.184703	0.0118778	0.118467	0.526798	0.083404	0.0617109	0.2511978	-0.02353282	0.0545322	0.042461	0.0798434	0.140037	0.051039	0.0381118	0.0022289	0.0181206	0.126271	0.0736733	0.0518046	0.0410718	0.180641	0.0253459	0.0748188	0.6530655	4	6.818057	0.2105648	0.397166	0.737139	1.08298	1.78271	0.0807932	0.168053	0.285183	0.1241	0.20415	0.13772	0.6295327	1.037381
5	0	-362.1463	-338.3528	-23.79353	8.285257	1.618809	0.0113676	0.261155	0.390982	0.323745	0.150393	0.0290558	0.279801	0.00160339	0.0274116	0.186703	0.0374136	0.129929	0.0962195	0.00538134	0.314983	0.106888	0.181562	0.00874221	0.688152	0.0747746	0.193307	0.482239	0.2075516	-0.08264047	0.0293824	0.0312811	0.21765	0.0953991	0.0779371	0.0897184	0.0284972	0.0145071	0.133875	0.146753	0.0300644	0.00731329	0.0212378	0.0406869	0.0356966	0.4042109	4	15.22153	0.1457197	0.243106	0.607208	1.0567	2.09299	0.180059	0.10016	0.231171	0.0772333	0.301271	0.110106	0.3215704	1.25699
6	0	-342.953	-328.55	-14.40294	7.339844	7.486617	0.0338405	0.0324524	0.205742	0.0808273	0.0414625	0.0169864	0.158798	0.0719843	0.0610771	0.0683732	0.112579	0.0431375	0.0272829	0.349705	0.00487018	0.425233	0.504229	0.0215212	0.0452935	0.0640165	0.0390916	0.121725	0.1217011	-0.06315042	0.161296	0.0413959	0.101202	0.0829841	0.0205011	0.0383472	0.0232816	0.00360521	0.0960509	0.195312	0.0713305	0.00361011	0.0119321	0.071994	0.0771571	0.4540368	4	7.718084	0.2278455	0.58104	0.84652	1.07782	1.49462	0.120436	0.146373	0.226348	0.0805849	0.261599	0.164659	0.3908863	1.161557
7	0	-360.9342	-335.3298	-25.60442	7.655686	4.705455	0.100655	0.00366632	0.308423	0.282255	0.0343345	0.244726	0.839321	0.0595298	0.160499	0.127389	0.160195	0.148972	0.215553	0.195715	0.0996094	0.183077	0.198384	0.0312147	0.112991	0.0117432	0.191553	0.309066	0.1782412	-0.2152981	0.0725803	0.125241	0.0800348	0.0239193	0.101102	0.0174922	0.000780943	0.0225889	0.0571755	0.13053	0.121422	0.015645	0.0362266	0.048393	0.146869	0.5092533	2	12.06662	0.1688116	0.489364	0.796542	1.08377	1.63032	0.21028	0.0958072	0.198828	0.0843952	0.301458	0.109231	0.2939552	1.732418
8	0	-351.9925	-327.6172	-24.37536	8.194501	2.072091	0.0583771	0.0141089	0.170239	1.01238	0.103725	0.215796	0.0291802	0.311344	0.289308	0.534875	0.302221	0.203893	0.311693	0.29397	0.196264	0.124373	0.0531742	0.002614	0.120307	0.203316	0.137439	0.0924498	0.1901666	-0.09823987	0.0436405	0.0890436	0.222795	0.0337211	0.0865321	0.0343477	0.0101603	0.00269495	0.0472981	0.215532	0.0331751	0.00827389	0.116444	0.0328656	0.0234754	0.4616232	3	8.5355	0.1907363	0.301731	0.662467	1.07169	1.96411	0.129125	0.108984	0.222694	0.0898226	0.303376	0.145998	0.3633834	1.270348
9	0	-364.6988	-333.8902	-30.80864	7.210967	5.008213	0.0374208	0.0725751	0.299946	0.240739	0.0303034	0.221255	0.516684	0.0955623	0.190498	0.179239	0.274882	0.351541	0.528025	0.559446	0.0532028	0.26771	0.336974	0.117155	0.0331235	0.234464	0.129588	0.318069	0.2297363	-0.02070316	0.0321583	0.110512	0.0862683	0.080859	0.0853873	0.047877	0.0680844	0.00436366	0.199345	0.0153735	0.0903755	0.00235491	0.0831934	0.0583468	0.0355015	0.7025674	4	9.833025	0.1191093	0.502418	0.804157	1.08329	1.61014	0.194487	0.104732	0.247825	0.101093	0.248379	0.103484	0.6818643	1.030363
10	0	-362.2969	-342.5502	-19.7467	6.757222	2.553763	0.158662	0.0742038	0.408757	0.264064	0.0168665	0.0873038	0.0509539	0.379761	0.0231804	0.116777	0.0635809	0.0588549	0.60447	0.413325	0.326217	0.0980036	0.161519	0.0524114	0.0336997	0.107054	0.0775061	0.0100805	0.1737088	-0.1337606	0.0352168	0.0724384	0.0247065	0.0625179	0.200658	0.0552938	0.019226	0.0138478	0.245985	0.124419	0.0882928	0.00180867	0.0311281	0.0235278	0.000934204	0.4804751	2	9.401075	0.1358018	0.351495	0.703387	1.07921	1.8659	0.17511	0.105898	0.242162	0.0323302	0.288934	0.155567	0.3467144	1.385795
11	0	-357.3326	-330.1658	-27.16676	10.40596	3.9993	0.047115	0.00376957	0.441497	0.3145	0.188732	0.0718273	0.22495	0.125242	0.245444	0.385961	0.0651376	0.124484	0.0559536	0.545867	0.103559	0.00323229	0.0236515	0.0273714	0.12617	0.0517723	0.0742123	0.3172	0.1637826	0.1261029	0.0394336	0.0541704	0.124295	0.151447	0.0475723	0.0492522	0.0177769	0.00558619	0.121307	0.0981231	0.0503599	0.00305613	0.0879113	0.0961921	0.0535172	0.2625595	3	17.43474	0.1261507	0.454324	0.775185	1.0844	1.68609	0.195275	0.158067	0.241872	0.0621196	0.231489	0.111177	0.3886624	0.6755464
12	0	-364.5865	-338.78	-25.80656	7.386759	1.991008	0.30775	0.0218094	0.200554	0.180059	0.0390266	0.109951	0.04454	0.442739	0.049068	0.0391215	0.0076458	0.411418	0.106026	0.205624	0.276378	0.220661	0.161752	0.134509	0.0336931	0.451414	0.000940116	0.259126	0.1662632	0.2842729	0.0717903	0.101923	0.0938635	0.114293	0.101379	0.055428	0.0257378	0.00338264	0.102513	0.122129	0.0167802	0.0191923	0.0556881	0.088422	0.0274779	0.2623512	4	8.648216	0.3897605	0.292199	0.654054	1.06976	1.98398	0.155595	0.133347	0.161443	0.105333	0.315475	0.128808	0.5466241	0.4799482
13	0	-347.0987	-327.1274	-19.9713	9.586213	4.20917	0.0183653	0.058809	0.147144	0.391031	0.243603	0.0665718	0.0711941	0.140187	0.213507	0.0695863	0.0687078	0.0123536	0.0151747	0.194763	0.040258	0.196328	0.234888	0.147353	0.151513	0.0952195	0.161819	0.351402	0.1407667	-0.07263989	0.162996	0.109406	0.1329	0.040605	0.0739315	0.0384705	0.0108421	0.00353451	0.0507483	0.240977	0.0405262	0.0104916	0.0470192	0.0166805	0.020872	0.4229647	5	9.790111	0.2094811	0.465496	0.782145	1.08431	1.66804	0.140151	0.135109	0.226202	0.115666	0.287071	0.0958015	0.3503248	1.20735
14	0	-360.8811	-330.9809	-29.90023	7.516334	2.72552	0.493376	0.00230606	0.402984	0.0381916	0.0619802	0.278294	0.0298556	0.116887	0.599456	0.357052	0.847432	0.398173	0.176164	0.0101956	0.17094	0.0916037	0.235128	0.039994	0.313011	0.643966	0.0951628	0.220434	0.2047839	-0.03742785	0.197701	0.0169198	0.122427	0.0926386	0.114738	0.013724	0.0312702	0.00145115	0.133526	0.0773235	0.0316883	0.000100066	0.0920013	0.0657241	0.00876733	0.4254379	2	8.218487	0.2083736	0.366846	0.715101	1.08078	1.83727	0.117419	0.187123	0.305678	0.0605529	0.241158	0.0880694	0.38801	1.096461
15	0	-354.2107	-322.736	-31.47474	10.69565	4.794823	0.454435	0.192716	0.0701809	0.0679539	0.0182762	0.074094	0.173143	0.0923178	0.141225	0.387741	0.0510213	0.00715598	0.206461	0.0661465	0.216143	0.0301779	0.207285	0.612744	0.293185	0.0350539	0.390545	0.0428705	0.1958332	0.1642511	0.145314	0.0696785	0.202525	0.0502638	0.127702	0.0615582	0.0154353	0.00650921	0.117452	0.0385581	0.0204976	0.00894004	0.0756061	0.0265914	0.0333686	0.6551155	4	12.44708	0.08947298	0.493326	0.798872	1.08364	1.62416	0.109625	0.13523	0.235389	0.0801605	0.346411	0.0931836	0.8193666	0.799539
16	0	-359.9418	-332.3178	-27.62402	7.664484	2.589045	0.103792	0.276561	0.635342	0.220464	0.210535	0.132024	0.0236301	0.0511174	0.328182	0.507809	0.00986577	0.461846	0.0299371	0.370105	0.35298	0.0739747	0.0168953	0.600607	0.00481693	0.0762355	0.465072	0.472126	0.2323521	0.09758874	0.0526459	0.267625	0.243368	0.0191605	0.093432	0.0102002	0.0356595	0.000920997	0.0622409	0.0209894	0.0970971	0.0172902	0.0278674	0.0378797	0.0136228	0.4248628	2	7.882949	0.2146175	0.354739	0.705896	1.07957	1.85979	0.192342	0.185932	0.218648	0.0599891	0.25503	0.0880595	0.5224515	0.81321
17	0	-355.0865	-330.1639	-24.92263	9.558833	4.882551	0.135757	0.0913306	0.145559	0.255763	0.00998561	0.0976254	0.0118571	0.08968	0.0259766	0.258388	0.0206494	0.253958	0.315565	0.126339	0.13071	0.0953127	0.0850143	0.142161	0.145862	0.0363149	0.317039	0.0584881	0.1417288	0.09659267	0.0973628	0.0704305	0.0291867	0.0911482	0.135404	0.0324274	0.00269814	0.0035465	0.128051	0.125999	0.0277869	0.0208887	0.135442	0.0798533	0.0197759	0.3485968	2	19.44076	0.08428437	0.497125	0.801091	1.0835	1.61828	0.139691	0.161926	0.176637	0.0792563	0.328703	0.113787	0.4451895	0.7830302
18	0	-389.529	-344.4824	-45.04656	6.806035	1.255549	0.887476	0.327835	0.405537	1.8961	0.00963713	0.0738183	0.537533	0.24687	0.914929	0.827052	0.161787	2.06984	0.311077	0.360161	0.168552	0.677382	0.530373	0.025366	0.0363409	0.108429	0.425377	0.360584	0.3818178	-0.004164907	0.119407	0.0232783	0.138635	0.129941	0.0210142	0.0707484	0.0162322	0.00754879	0.116683	0.09531	0.0381168	0.000425634	0.171889	0.014535	0.0362357	0.6960221	3	6.931742	0.2632853	0.184975	0.542071	1.03214	2.24081	0.168406	0.14156	0.115777	0.0876121	0.307459	0.179187	0.6918572	1.00602
19	0	-369.1833	-338.3699	-30.8134	8.516492	3.423231	0.170459	0.0214473	0.296348	0.508268	0.0918378	0.156889	0.513035	0.117048	0.229222	0.134244	0.402682	0.272603	0.0421075	0.39174	0.216834	0.137767	0.204358	0.280707	0.0688505	0.0288709	0.389699	0.0290119	0.1582842	-0.07590333	0.127221	0.118128	0.232949	0.0652952	0.076581	0.0207161	0.00929705	0.00629667	0.0463871	0.034048	0.106872	0.00673244	0.0777343	0.0348329	0.0369086	0.3946987	3	10.38611	0.1789607	0.419567	0.752561	1.08393	1.74394	0.146945	0.10496	0.272848	0.0683278	0.224371	0.182548	0.3187953	1.238094
20	0	-371.9745	-334.3226	-37.65193	7.824286	3.941862	0.132518	0.185625	0.207062	0.416186	0.330933	0.223482	1.21113	0.00828323	0.236964	0.0299234	0.098306	0.131726	0.160306	0.136477	1.50794	0.557215	0.194276	0.839697	0.365866	0.325052	0.0452908	0.155166	0.3374804	-0.0308988	0.0808629	0.03009	0.339129	0.00834212	0.114663	0.0357572	0.00218604	0.0173625	0.0149561	0.239085	0.0465689	0.00105125	0.0175641	0.0302833	0.0220981	0.3395832	5	8.277319	0.2994367	0.45114	0.773174	1.08441	1.69128	0.198548	0.153111	0.24419	0.0824513	0.21788	0.10382	0.3086844	1.100098
21	0	-365.332	-333.7296	-31.60239	7.822146	2.886174	0.207694	0.25848	0.276355	0.180485	0.0442348	0.583216	0.201681	0.359131	0.0108713	0.799874	0.0661608	0.475568	0.300071	0.12161	0.0953913	0.0480486	0.496997	0.174651	0.0174659	0.945305	0.0799613	0.0747968	0.3292812	0.05452768	0.0982744	0.294375	0.00592036	0.0287649	0.169337	0.00452868	0.00202156	0.00221937	0.132326	0.111451	0.0292974	0.00293607	0.0486347	0.0603403	0.00957347	0.3181442	2	9.552569	0.1672988	0.38026	0.725024	1.08189	1.81282	0.0898351	0.169904	0.23615	0.0677072	0.312673	0.12373	0.3726718	0.8536845
22	0	-355.0555	-335.3477	-19.70779	6.49773	3.631074	0.070888	0.553734	0.210598	0.259496	0.024652	0.143418	0.131489	0.146305	0.0325697	0.0101924	0.152696	0.0559169	0.051322	0.389999	0.358049	0.502206	0.0257836	0.150914	0.212432	0.047963	0.0946236	0.272334	0.1587292	-0.1311139	0.00763284	0.100885	0.117151	0.186645	0.0768352	0.036205	0.0105619	0.0111888	0.0944996	0.127616	0.123135	0.00412473	0.0158969	0.0537258	0.0338964	0.4460864	3	6.49804	0.3163539	0.432871	0.7614	1.08425	1.72148	0.149846	0.131281	0.225948	0.107842	0.292652	0.0924312	0.3149725	1.416271
23	0	-360.5282	-335.7866	-24.74162	6.30805	5.578795	0.0124809	0.00685708	0.0827789	0.269617	0.302957	0.332994	0.130717	0.00728528	0.519587	0.0148515	0.0562353	0.0202228	0.142149	0.233625	0.245072	0.261697	0.264182	0.611044	0.0685662	0.188859	0.195219	0.0222047	0.1957762	0.2913109	0.0841807	0.0941084	0.00233831	0.145141	0.069638	0.0580448	0.0305385	0.0128967	0.120417	0.131761	0.0537783	0.0519389	0.0973245	0.0204497	0.0274442	0.4720263	4	6.758898	0.1692964	0.524475	0.816628	1.08218	1.57672	0.170786	0.140563	0.180474	0.147494	0.24991	0.110772	0.7633372	0.618372
24	0	-355.7285	-326.7809	-28.94758	8.615014	4.506842	0.0673562	0.0733227	0.239897	0.567464	0.0568786	0.092769	0.306474	0.325986	0.060341	0.0616458	0.0634723	0.0475363	0.405162	0.108564	0.0277219	0.0134419	0.190894	0.0276619	0.0336727	0.320785	0.137612	0.432313	0.1273742	-0.01675881	0.0930138	0.0354117	0.283816	0.0799505	0.110545	0.0165284	0.0160095	0.00361512	0.149882	0.0736299	0.0334293	0.00201562	0.0571431	0.0403668	0.00464265	0.6933189	3	11.55435	0.1368607	0.480209	0.791094	1.08404	1.64466	0.135258	0.131008	0.257401	0.0735302	0.274823	0.127979	0.6765601	1.024771
