Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-366.6492	-318.342	-48.30715	6.977494	2.033356	0.0532248	0.029894	0.0159873	0.0143999	0.425698	0.298239	0.0348983	0.0297406	0.21092	0.104776	0.0247273	0.506804	0.0939611	0.0960495	0.0340867	0.725705	0.319033	0.0122297	0.101631	0.470189	0.0242207	0.088195	0.0918939	1.03118	0.195108	0.0171953	0.190256	0.0579186	0.0547963	0.0224311	0.0225317	0.0411734	0.00693317	0.00331535	0.0236565	0.364353	0.0122544	0.114932	0.160713	0.06021	0.0968611	0.203529	0.325513	0.119627	0.1420589	-0.1334985	0.110568	0.00111492	0.0392556	0.0234503	0.105711	0.022482	0.101917	0.00762452	0.033576	0.213844	0.223759	0.00948618	0.0324899	0.0656828	0.00903814	0.6241213	8	10.32248	0.228055	0.297224	0.658514	1.0708	1.97346	0.226445	0.282705	0.0769072	0.0776892	0.22033	0.115924	0.4906228	1.2721
100	-378.1795	-316.8448	-61.33476	4.21189	1.914891	0.09908	4.37486e-05	1.35189	0.0105716	0.0587308	0.192638	0.183762	0.802875	0.0998659	0.0369807	0.121162	0.0610845	1.00491	0.110582	0.560623	0.106591	0.0166299	0.168035	0.308809	0.304525	0.08184	0.0875133	0.120976	0.0210683	0.0437975	0.19521	0.819433	1.05958	0.148963	0.682428	0.0211405	0.363615	0.0134174	0.0530381	0.037433	0.094933	0.133845	0.219485	0.301419	0.0766513	1.07888	0.00517464	0.163927	0.0197217	0.2599554	-0.07562008	0.120315	0.0251132	0.00800545	0.0417157	0.0610526	0.00383789	0.152813	0.0311377	0.0794169	0.00148925	0.192255	0.0289471	0.0693599	0.148364	0.036177	0.6631285	8	4.588803	0.3142624	0.282899	0.645647	1.06771	2.00375	0.175594	0.243053	0.164955	0.106697	0.210738	0.0989635	0.5875084	1.128713
200	-397.9712	-317.0146	-80.95655	10.05423	8.815118	0.213286	0.0494352	0.0411302	0.0418345	0.0027149	0.426919	0.85344	0.0318995	0.0421484	0.0696119	0.0889625	0.573578	0.139353	0.0385157	0.602125	0.130761	0.00370901	0.051187	0.669753	0.646535	0.0767352	0.0225665	0.137272	0.565768	0.0564451	0.611127	0.143904	0.0545856	0.0158513	0.00604985	0.14925	0.259301	0.0111596	1.19789	0.0440037	0.418527	0.098563	0.362301	0.0143329	0.0103952	0.501759	0.465599	0.175154	0.093044	0.2599493	0.04671454	0.0342909	0.0459065	0.152824	0.0741691	0.0119777	0.00280369	0.0841293	0.00844871	0.148739	0.0575331	0.263269	0.0529958	0.00550716	0.051083	0.00632255	0.3463245	6	10.45976	0.110039	0.610139	0.860826	1.07483	1.45421	0.189254	0.411433	0.106208	0.0740202	0.12411	0.0949753	0.3930391	0.8811453
300	-364.5647	-306.3814	-58.18328	5.982689	3.340503	0.193675	0.0696039	0.0834406	0.0348379	0.093767	0.00286224	0.379039	0.0351481	0.126773	0.353984	0.210681	0.00950087	2.12152	0.00280614	0.174284	0.331802	0.018209	0.266628	0.12701	0.184127	0.124457	0.292755	0.0722916	0.102713	0.113356	0.620886	0.257165	0.0351081	0.379462	0.132031	0.0410866	0.317125	0.776564	0.066494	0.405571	0.0176381	0.223602	0.150179	0.0132236	0.129264	0.0945476	0.0188334	0.00439696	0.0108238	0.1939885	0.01672407	0.104922	0.0669041	0.0473777	0.045351	0.0522726	0.0291067	0.158977	0.00190009	0.0396559	0.141296	0.116019	0.0364664	0.0154153	0.135221	0.00911594	0.6310344	9	6.567152	0.214051	0.414001	0.748793	1.08375	1.75346	0.197756	0.226137	0.126073	0.0787565	0.225239	0.146038	0.6477585	0.9741816
400	-349.0634	-301.9537	-47.10971	7.695734	2.652068	0.465694	0.0133104	0.0273358	0.00229137	0.0706531	0.022086	0.477213	0.0173607	0.0409994	0.000989619	0.429965	0.00265297	0.910911	0.00139377	0.396403	0.0190341	0.0106538	0.0381659	0.176693	0.0262828	0.00321789	0.0181756	0.283255	0.0257107	0.206995	0.0527902	0.119928	0.0284447	0.461092	0.0794991	0.0140101	0.174869	0.200496	0.00978826	0.0552378	0.0781604	0.0593201	0.0976104	0.0120946	0.0625355	0.00139926	0.0576929	0.458378	0.0702464	0.1016436	-0.02392733	0.129775	0.00210079	0.0245587	0.0139679	0.0550602	9.38264e-05	0.183525	0.00529954	0.0294298	0.128329	0.138837	0.000407832	0.128787	0.152758	0.00706994	0.4534188	6	8.492216	0.1137497	0.360416	0.710242	1.08016	1.84918	0.245588	0.282505	0.105002	0.0438813	0.184813	0.138211	0.4294915	1.055711
500	-383.5031	-308.8416	-74.66144	6.55857	2.598462	0.0306862	0.0204943	0.104136	0.000965919	0.13606	0.0260999	1.02523	0.265972	0.969402	0.3612	0.0245077	0.00460017	0.505803	0.158474	1.22462	0.0745398	0.00481329	0.010924	0.122697	0.23353	0.0287081	0.0209869	0.0403476	0.00320156	0.0625295	0.404769	1.56454	0.0459353	0.297376	0.299307	0.0751499	0.309927	0.545143	0.0294513	0.0096226	1.2013	0.726771	0.0366348	0.0224907	0.490335	0.0602493	0.0952677	0.994329	0.0206775	0.3020716	0.1123587	0.0991273	0.00977834	0.0203719	0.00372343	0.0871122	0.00128482	0.13162	0.00989093	0.01465	0.0148908	0.18401	0.0573194	0.229103	0.110285	0.0268331	0.5158198	8	7.512676	0.1650248	0.355597	0.706556	1.07966	1.85818	0.24411	0.251336	0.155706	0.105586	0.147494	0.0957678	0.6281785	0.8211357
600	-371.4024	-318.9001	-52.50225	6.557451	2.224547	0.00481783	0.224661	0.0475942	0.0480494	0.000408115	0.257944	0.71655	0.252748	0.393447	0.684662	0.0987954	0.0170221	0.988626	0.00834239	0.416144	0.0776222	0.25497	0.419789	0.181979	0.105425	0.0423003	0.0847692	0.0259955	0.0101829	0.274608	0.00752499	0.165985	0.0265795	0.234681	0.00932454	0.152851	0.289384	0.396362	0.0787318	0.0276379	0.0421852	0.0098893	0.405803	0.130101	0.0747672	0.0225288	0.061641	0.408627	0.0802803	0.1609072	-0.02569941	0.201516	0.129525	0.00124957	0.0211587	0.0180719	0.0114145	0.141659	0.00176541	0.0596753	0.0570508	0.246401	0.00467434	0.0518194	0.0528153	0.00120385	0.6330014	7	8.539104	0.248872	0.318682	0.676948	1.07471	1.92966	0.163215	0.251436	0.111353	0.141121	0.165119	0.167755	0.607302	1.042317
700	-385.5873	-304.4157	-81.17159	4.476428	2.23223	0.202923	0.073839	0.129709	0.391741	0.017533	0.555515	0.479379	0.0703798	0.0992076	0.164768	0.493727	0.489902	0.109032	0.00731643	0.335943	1.81642	0.0314721	0.0273375	0.516731	0.774097	0.507471	0.274941	0.22172	1.75434	0.650539	0.608949	0.244259	0.485882	0.0233919	0.119325	0.128605	1.08316	1.27036	0.00956774	0.901116	0.0219151	0.421373	0.028226	0.101828	0.00765633	0.500824	0.344509	0.000556736	0.11465	0.3810222	0.1902991	0.136388	0.0802262	0.0267154	0.025024	0.0235517	0.00775746	0.0988547	0.00818167	0.0502191	0.115506	0.348799	0.00467457	0.0541149	0.0134258	0.00656099	0.4654349	10	6.121188	0.1459151	0.319505	0.677636	1.07485	1.92801	0.161355	0.250006	0.141007	0.0924657	0.193313	0.161853	0.655734	0.7097922
800	-360.0551	-304.0581	-55.99708	6.083013	2.91594	0.238507	0.130785	0.0136365	0.262745	0.0119768	0.0108416	0.0498128	0.0382693	0.00702559	0.142811	0.0256523	0.556876	0.034333	0.0462948	0.172392	1.05461	0.0382377	0.0464832	0.105059	0.29809	0.01907	0.129163	0.281346	0.323222	0.19113	0.108639	0.306607	0.00968164	0.0570045	0.0242701	0.00851281	0.40435	0.00169633	0.0108198	0.135402	0.0265644	0.320971	0.0758111	0.760005	0.00864736	0.233414	0.0784958	0.00806232	0.266817	0.1319744	0.2400133	0.0989334	0.120106	0.0333695	0.03178	0.00267392	0.00707205	0.112361	0.00871242	0.028993	0.11875	0.342847	0.00457277	0.0593852	0.0294829	0.000961657	0.4697	8	7.068183	0.192295	0.382652	0.726765	1.08207	1.80851	0.233578	0.290652	0.0833529	0.0556192	0.121734	0.215064	0.7097133	0.6618165
900	-405.4488	-329.1739	-76.27491	5.594749	4.091016	0.842221	0.1327	0.0720397	0.0165112	0.00835116	0.0966951	0.461235	0.147368	0.028371	1.23891	0.0761077	0.0208597	0.651932	0.00972209	0.358646	0.0789247	0.0789105	0.338781	0.307296	0.125327	0.0356638	0.0757118	0.0942036	0.0467096	0.326624	0.313508	0.484209	1.15447	0.066522	0.186982	0.0454188	0.0972372	0.65624	0.056638	0.444428	0.717085	0.136933	0.00135537	0.0122837	0.0980787	0.027792	0.0295258	0.0790685	0.35044	0.1948963	-0.2655284	0.102803	0.175893	0.0408395	0.0257317	0.0584033	0.00389875	0.0295613	0.0359818	0.0604331	0.0401582	0.0591639	0.0481219	0.0121437	0.201755	0.105112	0.5336178	5	7.858313	0.1480148	0.459293	0.778299	1.08438	1.67803	0.200551	0.347539	0.0680168	0.0925406	0.175595	0.115757	0.2680893	1.990448
