Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-555.8963	-556.4453	0.5490513	14.57472	3.322486	0.000816075	0.00881776	0.0529516	0.00610202	0.00306786	0.0667701	0.00479118	0.0460303	0.0234594	0.0195795	0.00688378	0.00589901	0.0202415	0.00224535	0.0117062	0.0275642	0.000281777	0.0245985	0.0142358	0.00158716	0.00317543	0.00303968	0.0531942	0.0229679	0.0611223	0.00159583	0.00414474	0.0153095	0.0037551	0.0181789	0.0155085	0.000865904	0.00337684	0.00169531	0.0531702	0.002416	0.0078967	0.0237364	0.00406939	0.00758133	0.00249797	0.00213732	0.0384066	0.0135753	0.00105553	0.0360547	0.00181378	0.00167944	0.061064	0.0111014	0.00803458	0.00668576	0.00444279	0.0196376	0.0172052	0.0054632	0.00748727	0.00658646	0.0370682	0.000171016	0.0211621	0.0143884	0.0746208	0.0464793	0.000794634	0.0623856	0.000909093	0.0148373	0.00356436	0.00145738	0.0160617	0.00716443	0.0103861	0.020972	0.0533819	0.0428246	0.00233292	0.00323381	0.0367567	0.0506443	0.0260573	0.0395674	0.0713864	0.00816776	0.00902865	0.118423	0.0167381	0.042063	0.00364012	0.0356657	0.0195828	0.0142926	0.00279639	0.0153382	0.00532354	0.00463933	0.0189462	0.00237846	0.0443347	0.0343642	0.01730902	0.09131635	0.00709646	0.0605375	0.0678644	0.0263579	0.028293	0.0131057	0.0764945	0.0131872	0.0302659	0.13366	0.0578044	0.118575	0.0779898	0.258375	0.0303928	0.4496282	15	61.6582	0.05712265	0.412767	0.747953	1.0837	1.75558	0.186808	0.261502	0.174058	0.0835589	0.212475	0.081598	0.5409446	0.8311909
100	-599.6994	-558.3746	-41.32476	7.729441	1.681952	0.0339453	0.0211724	0.00994395	0.0522347	0.0262291	0.000785819	0.00899501	0.0098667	0.0808751	0.0251594	0.0186431	0.00495248	0.00167052	0.0185963	0.00133759	0.0391225	0.0110355	0.000760055	0.0113547	0.00420562	0.00165415	0.00262028	0.0577018	0.0619667	0.00649921	0.0415891	0.0108546	0.00302211	0.110169	0.00467379	0.105767	0.036246	0.101232	0.00994698	0.0468967	0.00121222	0.0261197	0.0976611	0.012999	0.0467398	0.0252599	0.0271262	0.00332241	0.0645127	0.00236696	0.00766419	0.0821498	0.017648	0.0511202	0.0559404	0.0134852	0.00758349	0.0726055	0.0122973	0.0053218	0.0511208	0.0597731	0.0166728	0.0106508	0.013132	0.00420446	0.0750384	0.00864125	0.0884777	0.0430612	0.00560576	0.00665659	0.00014675	0.000556549	0.0397571	0.0918745	0.00192189	0.210025	0.039765	0.0350409	0.00260592	0.0153114	0.0218966	0.10971	0.0856321	0.0125574	0.0145013	0.014778	0.0593798	0.0141265	0.0294884	0.0137502	0.126931	0.00284703	0.0325171	0.0287558	0.0727795	0.0100466	0.00411231	0.017688	0.00839995	0.0379378	0.0278804	0.0103667	0.00221599	0.03607439	-0.004501125	0.0170704	0.0501235	0.0222388	0.0159121	0.0769397	0.0201624	0.083299	0.00171836	0.0585123	0.200438	0.0405078	0.135073	0.092516	0.127678	0.0578104	0.3952192	17	64.1183	0.03558627	0.252112	0.616284	1.05953	2.07207	0.183759	0.236417	0.110124	0.0779653	0.317819	0.0739153	0.3907181	1.01152
200	-591.2452	-554.5315	-36.71374	16.39517	3.639887	0.00414396	0.0164738	0.0968818	0.0168161	0.0407465	0.0671872	0.00088227	0.0339398	0.089296	0.000147211	0.0200245	0.0144595	0.0365412	0.00313526	0.00682281	0.00954507	0.00127625	0.0850603	0.0393538	0.0437485	0.0118148	0.0252061	0.00432165	0.0245903	0.00334273	0.0211593	0.00842838	0.110484	0.0612545	0.011778	0.00677904	0.0134831	0.00414099	0.0119267	0.0349119	0.000156181	0.0280638	0.00579346	0.00763448	0.0102435	0.0114659	0.0250524	0.0087789	0.0232204	0.0105797	0.0479579	0.00146592	0.000660519	0.00560584	0.130911	0.0138724	0.0387835	0.00487848	0.00627758	0.0080774	0.0435909	0.0111816	0.0624381	0.0111409	0.0106507	0.013272	0.00113311	0.0587812	0.0922721	0.0619905	0.081253	0.0143592	0.0104546	0.0129361	0.0312614	0.0825134	0.00734129	0.0355665	0.0489732	0.0256265	0.0093604	0.157925	0.0518942	0.0728038	0.0322028	0.0186536	0.0136942	0.074844	0.0113615	0.0329373	0.00191072	0.00536862	0.00249888	0.029036	0.0441996	0.0074382	0.00486244	0.0196617	0.00761514	0.000348689	0.001421	0.031941	0.0115312	0.0455965	0.0137181	0.03560293	0.01755114	0.00884457	0.0571761	0.0435664	0.0222939	0.0426466	0.00117604	0.0748946	0.00207153	0.0365759	0.0561147	0.0807088	0.151866	0.105597	0.194125	0.122344	0.2618377	17	76.42266	0.05419483	0.433415	0.761757	1.08426	1.72057	0.213704	0.268535	0.130738	0.0795253	0.198855	0.108643	0.2793889	0.9371802
300	-641.5423	-581.5418	-60.00048	19.6785	4.000339	0.00779383	0.0170379	0.174205	0.0432445	0.039963	0.0850802	0.0265988	0.0555155	0.016745	0.00762602	0.0102246	0.0849627	0.0073892	0.0559837	0.0173949	0.0611503	0.0082391	0.0606117	0.0121917	0.0115375	0.0356589	0.00136125	0.027912	0.0488205	0.00527351	0.066586	0.0218301	0.0282535	0.0315384	0.11401	0.0183003	0.0198647	0.0336662	0.00252464	0.0472363	0.00751625	0.0270645	0.0265026	0.0340194	0.0252846	0.00938104	0.0163494	0.00412681	0.0251182	0.00335526	0.0829819	0.0275449	0.0131497	0.000643467	0.0614265	0.00340725	0.00191139	0.000197557	0.0120856	0.0243425	0.00753406	0.0298871	0.0153082	0.273037	0.0731711	0.174721	0.0114348	0.0586852	0.0473171	0.0374123	0.0321989	0.00165515	0.0254595	0.0470514	0.0510036	0.0112726	0.0117977	0.0147846	0.01973	0.0265786	0.0148185	0.0186525	0.0249467	0.0197637	0.0511404	0.0706535	0.0163204	0.0543017	0.0356223	0.156607	0.00320023	0.0213129	0.0191355	0.0166363	0.0476245	0.00188777	0.0107002	0.049617	0.0606228	0.0206473	0.00264028	0.0253902	0.00805625	0.00145674	0.055721	0.03925444	0.06526629	0.00581835	0.0646055	0.0493444	0.00824199	0.128827	0.0136935	0.0908442	0.00222719	0.0410471	0.0461128	0.0302128	0.126032	0.0525627	0.255862	0.084569	0.7131089	12	65.54546	0.04157853	0.454381	0.775221	1.0844	1.686	0.113516	0.294864	0.169267	0.0935342	0.257239	0.0715792	0.7783752	0.9161506
400	-590.1727	-562.0666	-28.10609	2.7379	4.206294	0.0038779	0.0335532	0.000346468	0.069521	0.0370961	0.00388569	0.0476747	0.00355806	0.148382	0.0278303	0.00446623	0.0134136	0.0270147	0.00352859	0.0198678	0.0167678	0.0179374	0.019072	0.00676536	0.00832244	0.0749825	0.00978995	0.00321013	0.0168898	0.0102081	0.0157925	0.0517338	0.00544543	0.00668274	0.0077814	0.0253365	0.141227	0.0333367	0.00358266	0.056963	0.015701	0.064066	0.111123	0.000178518	0.00346719	0.014558	0.0122506	0.0566498	0.0330373	0.0193691	0.0342485	0.0736519	0.0033369	0.0580794	0.00272059	0.0300315	0.00695491	0.0147096	0.00411565	0.0231471	0.00455734	0.0109968	0.0112962	0.0257449	0.0281709	0.00754067	0.035558	0.0161569	0.0359351	0.10111	0.00544207	0.0235819	0.00843366	0.0281323	0.00526966	0.0263921	0.0221286	0.0255663	0.119645	0.029282	0.0488869	0.0968121	0.0449997	0.00152906	0.0270321	0.00882106	0.0136833	0.028228	5.08849e-05	0.0168164	0.0361795	0.0820678	0.0234492	0.0450183	0.0604222	0.0681261	0.115782	0.0202022	0.00806477	0.0107366	0.0326135	0.0272131	0.028541	0.0011903	0.0392174	0.02994175	0.02466605	0.0260725	0.0606232	0.0455353	0.0374144	0.0329471	0.0100285	0.131651	0.0116527	0.0485044	0.200753	0.164799	0.0804189	0.0830938	0.0603658	0.0061403	0.3115463	19	70.56952	0.05772869	0.465348	0.782054	1.08432	1.66828	0.195353	0.250805	0.138809	0.0867124	0.176309	0.152012	0.3362124	0.9266355
500	-580.6002	-547.4235	-33.17668	3.288119	3.683519	0.0407433	0.0197198	0.000241024	0.0547212	0.00586712	0.0573259	0.0206439	0.0100736	0.0816379	0.0203136	0.0124996	0.0139962	0.00164204	0.00696965	0.00918505	0.0557362	0.0265674	0.0130027	0.000254223	0.00438572	0.000472499	0.041133	0.00275827	0.00668992	0.00647391	0.0624935	0.0135807	0.0244231	0.00208368	0.0325219	0.0366655	0.0250971	0.0436106	0.0189735	0.00214528	0.0263935	0.0611594	0.028797	0.0022816	0.0138788	0.0230813	0.00403372	0.00747849	0.0227781	0.00810068	0.00255091	0.0444164	0.00258563	0.0212796	0.0140065	0.0155433	0.00348945	0.0410739	0.00712819	0.00630922	0.00144163	0.0851957	0.0118761	0.0266725	0.0363161	0.0529813	0.069172	0.0128288	0.0454159	0.0330278	0.0230669	0.0019622	0.0193048	0.0201549	0.0733988	0.0215609	0.0201749	0.00155751	0.0629787	0.0292487	0.0133292	0.0484829	0.00853952	0.0490437	0.117628	0.03201	0.0156503	0.0552189	0.0217863	0.0116404	0.00470195	0.00969361	0.00845079	0.000570654	0.0115843	0.0420828	0.128796	0.0363538	0.0138677	0.0522148	0.0177116	0.00059111	0.0126921	0.0290411	0.0139923	0.02605412	-0.007775288	0.0149516	0.0409514	0.0756323	0.0203855	0.141884	0.00640422	0.0757474	0.00357453	0.0140317	0.113118	0.0395217	0.192759	0.0717038	0.139361	0.0499737	0.3822808	12	73.44502	0.03978945	0.436084	0.763501	1.0843	1.71611	0.144429	0.273436	0.145794	0.112521	0.24484	0.07898	0.3745055	1.020761
600	-594.3055	-569.9358	-24.36978	1.592094	1.054136	0.119968	0.0341481	0.00490737	0.0482806	0.0927624	0.00289283	0.0294057	0.00968095	0.17014	0.0116707	0.00252098	0.0123898	0.00369465	0.00895938	0.00498474	0.00304187	0.0389786	0.0371252	0.00186547	0.0174144	0.00615796	0.0130974	0.00485762	0.000331251	0.00119063	0.0760704	0.000542707	0.00372677	0.000165316	0.00572467	0.00991876	0.0540662	0.0235558	0.0156994	0.00966036	0.0235237	0.00765765	0.0665745	0.036297	0.00658793	0.0148085	0.011967	0.00363154	0.0521393	0.0259498	0.0302288	0.116206	0.00423712	0.00625314	7.7183e-05	0.00065323	0.0243346	0.0258858	0.00327348	0.0221506	0.0320817	0.0298912	0.00746097	0.0233673	0.000805063	0.0179792	0.0345589	0.00170915	0.0379109	0.023935	0.0179911	0.0244972	0.0532403	0.0204834	0.0153465	0.0210796	0.00410174	0.0238222	0.0611388	0.0242759	0.064562	0.0229089	0.0381158	0.0960423	0.136036	0.0447878	0.0154055	0.00132583	0.00171988	0.00817935	0.0651389	0.000617154	0.00689611	0.0422713	0.0160342	0.0212239	0.128998	0.00901105	0.0738426	0.00145206	0.0440202	0.0489518	0.0674037	0.0737126	0.0206616	0.02922207	0.02375464	0.0318574	0.0638356	0.111856	0.00174293	0.0100204	0.00401802	0.0667939	0.00453184	0.0529901	0.159523	0.11755	0.0863689	0.00383706	0.242824	0.0422512	0.3914359	18	62.37046	0.04929212	0.147627	0.49244	1.00842	2.35151	0.153145	0.354803	0.0741883	0.0918964	0.227034	0.0989326	0.4151906	0.9427862
700	-587.1388	-550.5783	-36.56047	3.818315	2.006027	0.0315636	0.0191818	0.0295018	0.0510769	0.020257	0.0136912	0.0078171	0.00224816	0.0735115	0.0273118	0.0100835	0.0103148	0.0135859	0.0107676	0.0114146	0.0610299	0.0103537	0.00547721	0.00767141	0.0114259	0.0331624	0.0586877	0.0465033	0.0112936	0.0115142	0.0776056	0.0262532	0.0378661	0.00773834	0.00680219	0.0755066	0.00835989	0.0261112	0.000885068	0.0311265	0.00384832	0.0828728	0.0446788	0.000664117	0.0175719	0.0442263	0.00912833	0.00296963	0.00875337	0.00154881	0.0153374	0.0758801	0.00889185	0.0596441	0.0172597	0.0270913	0.00446757	0.0343141	0.00146715	0.0325526	0.0199413	0.0395377	0.00140358	0.036811	0.0172986	0.02762	0.026937	0.00133317	0.0349351	0.0509791	0.0175807	0.0203948	0.0281943	0.00287966	0.0437467	0.00443529	0.0226874	0.0556252	0.050189	0.00437041	0.00836061	0.0316822	0.0393537	0.0325142	0.0139886	0.018549	0.00054944	0.0163315	0.00399949	0.0147335	0.028002	0.0235589	0.0496999	0.0173614	0.0216813	0.00390724	0.225541	0.000809401	0.00653951	0.00415782	0.00269079	0.0364719	0.00812726	0.00541051	0.0109656	0.02830627	0.01617584	0.0155492	0.0733358	0.0441012	0.056616	0.0376569	0.00695882	0.0935944	0.011384	0.076549	0.0913197	0.109007	0.0847483	0.0632995	0.198835	0.0370452	0.4015889	9	77.60826	0.03898888	0.293993	0.655653	1.07014	1.98021	0.176425	0.258093	0.128976	0.133043	0.221068	0.082394	0.4177648	0.96128
800	-577.213	-558.4296	-18.78339	3.357362	1.820285	0.00985334	0.0136244	0.0391805	0.000246173	0.0658586	0.0248606	0.00888751	0.087172	0.121171	0.0234353	0.0707502	0.000153395	0.0526194	0.00319389	0.00977552	0.0109291	0.0758372	0.0232855	0.00394618	0.0641124	0.004896	0.0246124	0.00624623	0.00577764	0.00160726	0.00919198	0.0121151	0.0112912	0.017665	0.0144577	0.0569869	0.000434087	0.056701	0.0472046	0.0109054	0.0190491	0.0156997	0.0353027	0.00990339	0.0255778	0.0987856	0.00414365	0.0216239	0.00539247	0.0542783	0.112643	0.0532918	0.0649209	0.00446375	0.00732943	0.00209829	0.000120638	0.0331765	0.00505853	0.00155227	0.0184993	0.0931293	0.0428812	0.0347739	0.000662247	0.0419837	0.0627146	0.120113	0.0341933	0.0231497	0.0672121	0.0135665	0.0109883	0.00360257	0.00406885	0.0179107	0.0370408	0.0718895	0.0597243	0.0556052	0.0128736	0.0554858	0.0574539	0.00172596	0.0597893	0.016689	0.00361009	0.101808	0.0129964	0.0534427	0.0472916	0.00379627	0.0106588	0.0084295	0.00295622	0.0036472	0.0283421	0.00263903	0.023083	0.0215419	0.0847742	0.0448445	0.00388029	0.0395747	0.0540514	0.03546317	0.003437287	0.0305788	0.078557	0.0238512	0.026412	0.0552023	0.00223535	0.103533	0.0137741	0.036666	0.106086	0.0416151	0.15563	0.031328	0.216127	0.0784044	0.3474277	22	64.5769	0.05699947	0.270836	0.634433	1.06477	2.02997	0.163486	0.285207	0.120794	0.133984	0.220713	0.0758164	0.350865	0.9902034
900	-607.2726	-556.1906	-51.08199	5.525494	1.942139	0.0170005	0.0138418	0.0672813	0.0245536	0.0375793	0.0674804	0.00751785	0.0768773	0.0725521	0.0821811	0.000508075	0.0094272	0.0215969	0.0178341	0.00844516	0.000207957	0.012848	0.0549256	0.017486	0.110005	0.0193768	0.00388744	0.00819188	0.016277	0.0136419	0.0353126	0.0244435	0.00962376	0.0340822	0.0421739	0.0192778	0.00844408	0.00361565	0.0372477	0.151131	0.00778843	0.00790266	0.0745107	0.0169026	0.0044845	0.0229744	0.0136462	0.0147674	0.000882817	0.0336882	0.042832	0.0377857	0.0155402	0.029441	0.00551148	0.0323715	0.0373437	0.00316142	0.0181612	0.0119618	0.00354093	0.036182	0.00300045	0.0441078	0.0224981	0.0101118	0.0177558	0.219425	0.0958274	0.044662	0.174024	0.0264611	0.016867	0.0180823	0.0284419	0.0351498	0.0604469	0.0403374	0.068212	0.0151873	0.0388542	0.00674965	0.00887768	0.0169536	0.188691	0.116743	0.00511592	0.0620051	0.0416869	0.0538907	0.0281866	0.00179993	0.00256113	0.0573708	0.0665792	0.0071216	0.0747841	0.00691115	0.00805292	0.00176222	0.0438734	0.0903385	0.00663661	0.00103826	0.00934321	0.03833264	-0.0005522584	0.0194059	0.0443379	0.0715204	0.0279638	0.0159334	0.00326611	0.0714538	0.00320946	0.0294926	0.0998028	0.0517199	0.251431	0.0153509	0.230245	0.0648671	0.4006853	13	66.58823	0.04075179	0.286269	0.648716	1.06847	1.99654	0.177246	0.230986	0.169858	0.0937218	0.244425	0.0837632	0.400133	1.00138
