Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-342.6129	-302.2065	-40.4064	17.5952	1.951034	0.129098	0.430342	0.0516744	0.0588689	0.24328	0.477807	0.483358	0.0552227	0.379697	0.166138	0.14916	0.058684	0.177524	0.234887	0.0346916	0.398519	0.244384	0.190104	0.204642	0.00786135	0.0355323	0.0874827	0.1701659	-0.01309039	0.0778186	0.0270073	0.124316	0.0298039	0.00885813	0.0252414	0.178299	0.00543002	0.0489198	0.0353998	0.265433	0.000609389	0.132289	0.0388323	0.00174173	0.1640507	2	51.93305	0.07038479	0.287359	0.649704	1.06871	1.99422	0.241672	0.287225	0.103457	0.0415032	0.178552	0.147591	0.1509603	1.086714
1	0	-337.5089	-302.3593	-35.14956	23.49386	4.710949	0.0853425	0.219583	0.0683066	0.0110391	0.0991728	0.150904	0.0262903	0.00877677	0.212504	0.00230565	0.0558488	0.00415674	0.00623938	0.0840404	0.102073	0.075797	0.0694911	0.142975	0.0633116	0.0710285	0.198977	0.015162	0.1018418	0.009614069	0.131993	0.034708	0.000523387	0.0116186	0.010896	0.00486949	0.197603	0.00540716	0.054933	0.0494106	0.236376	0.0780523	0.157732	0.0212963	0.00458188	0.1042464	0	54.06079	0.03900994	0.489611	0.796688	1.08377	1.62993	0.206664	0.300212	0.144528	0.0397271	0.170957	0.137912	0.1138604	0.9155627
2	0	-349.5689	-293.7518	-55.81716	12.56581	3.150965	0.0120904	0.975812	0.0365377	0.00455716	0.360154	1.00529	0.00612197	0.936997	0.673421	0.12078	0.551479	0.0535172	0.478595	0.0371831	0.440381	0.132714	0.603272	0.168374	0.23009	0.355402	0.541978	0.211283	0.2808299	0.02562668	0.140671	0.0203669	0.0376267	0.0155958	0.0394719	0.0112928	0.0636485	0.00358619	0.103723	0.148589	0.346234	0.0324927	0.01821	0.00576185	0.0127294	0.1561912	2	52.17062	0.02130026	0.400614	0.739558	1.08317	1.77666	0.164883	0.260638	0.132067	0.0933118	0.253435	0.0956654	0.1818179	0.859053
3	0	-350.5876	-300.0998	-50.48778	14.27599	5.102792	0.00283599	0.39136	0.24192	0.00065235	0.225261	0.109153	0.0714749	0.0341693	0.109551	0.0078952	0.175628	0.126208	0.117176	0.359845	0.480058	0.311364	0.0966715	0.0488956	0.331558	0.4338	0.0662353	0.382653	0.212515	0.04965103	0.0871271	0.0569344	0.031638	0.0230025	0.0812563	0.00429303	0.0710332	0.0242253	0.0670002	0.0934243	0.193109	0.00719235	0.154371	0.0868938	0.0184992	0.06567073	1	56.50777	0.1101865	0.506292	0.806382	1.08312	1.60421	0.277519	0.288479	0.0910449	0.0864942	0.124049	0.132414	0.1153218	0.5694566
4	0	-359.7005	-304.7163	-54.98421	15.82989	3.6151	0.336016	0.108152	0.00173836	0.0121241	0.115006	0.917375	0.254232	0.430951	0.332488	0.153154	0.970951	0.324008	0.0473228	1.14229	0.0651891	0.0150763	0.0533805	1.12554	0.24174	0.292067	0.101473	0.089764	0.3174115	0.06455644	0.0558459	0.058655	0.108953	0.0106709	0.00957529	0.0296214	0.0720308	0.017997	0.00763542	0.18394	0.270246	0.00962681	0.045917	0.108589	0.0106972	0.1326059	2	52.13432	0.08330698	0.431881	0.760751	1.08423	1.72314	0.243845	0.269201	0.0972511	0.0630045	0.140368	0.186331	0.1971623	0.6725721
5	0	-342.5201	-299.3096	-43.2105	14.26148	2.401665	0.0520072	0.268482	0.378555	0.0232271	0.163963	0.207141	0.104032	0.103693	0.374257	0.0233672	0.166528	0.207862	0.280373	0.133473	0.186119	0.304527	0.399262	0.0253599	0.0379655	0.0684411	0.117379	0.636763	0.2643017	0.03000937	0.102067	0.131888	0.00492649	0.0577141	0.00354016	0.0500064	0.155478	0.00736039	0.0221085	0.127092	0.267546	0.0192582	0.0145301	0.0131473	0.0233376	0.2283794	2	56.32671	0.07946996	0.336931	0.691897	1.07742	1.89375	0.160971	0.2963	0.107441	0.0496051	0.131572	0.254111	0.2583887	0.8838596
6	0	-338.5589	-300.0687	-38.49026	7.523029	2.259207	0.077072	0.722676	0.17375	0.00771014	0.100174	0.120193	0.0147536	0.0267927	0.459541	0.00186779	0.342481	0.0629153	0.0786879	0.0413709	0.0138404	0.176269	0.24752	0.231138	0.26502	0.263889	0.466228	0.156285	0.1784707	0.02038614	0.0398995	0.0153588	0.0540507	0.0497432	0.00337052	0.0118157	0.0810606	0.000784719	0.0366862	0.098268	0.399267	0.00796031	0.0703348	0.0471113	0.084289	0.1262795	0	63.13536	0.05493431	0.32237	0.680021	1.0753	1.92231	0.209404	0.351449	0.0858424	0.0428011	0.151965	0.158539	0.1466656	0.8610025
7	0	-356.0093	-304.7352	-51.27413	13.87308	3.409187	0.117678	0.430948	0.654392	0.051056	0.342911	0.0977499	0.206391	0.114323	0.429854	0.103994	0.0130208	0.0162513	0.190318	0.496817	0.993462	0.336918	0.0859673	0.585083	0.76663	0.195219	0.0814271	0.32688	0.3446472	0.004216971	0.104717	0.0060006	0.0556332	0.0201678	0.0338298	0.0673299	0.147051	0.000933948	0.0652611	0.0622803	0.281919	0.0077141	0.116498	0.000406594	0.0302571	0.1754156	1	52.03272	0.04494387	0.418633	0.751932	1.08391	1.74553	0.188529	0.357084	0.09163	0.0568778	0.196521	0.109358	0.1796325	0.9765245
8	0	-356.113	-296.014	-60.09901	13.41001	2.175287	0.556163	1.24621	0.711966	0.0529837	1.85879	0.146146	0.167817	0.00711457	0.572797	1.0199	0.165972	0.255691	0.0591191	0.607158	0.91705	0.115279	0.486134	0.176017	0.0748394	0.209351	0.0491326	0.44722	0.5331854	-0.02425225	0.073497	0.000120766	0.0149454	0.0298554	0.00675462	0.00344573	0.123724	0.00581004	0.0511527	0.201576	0.217307	0.20314	0.0476017	0.00798194	0.0130887	0.1961529	4	67.71398	0.02473059	0.313338	0.672447	1.07381	1.9404	0.247741	0.256595	0.0957564	0.0666721	0.220314	0.112921	0.1719007	1.141083
9	0	-339.1831	-292.6349	-46.54824	28.046	2.327127	0.019903	0.0415311	0.581042	0.00543286	0.764379	0.226445	0.185718	0.0212693	0.0447933	0.0264281	0.149793	0.00347772	0.0681856	0.19641	0.286927	0.0130582	0.101228	0.215382	0.169142	0.00762082	0.0835541	0.151341	0.2078632	0.02319675	0.204569	0.04969	0.0134039	0.0319679	0.00291655	0.000198959	0.1023	0.00626003	0.0253068	0.000866386	0.375224	0.0231017	0.0877695	0.0614106	0.015015	0.09068323	1	51.14412	0.04898234	0.329429	0.685829	1.07637	1.90837	0.15909	0.257162	0.133729	0.0633131	0.159258	0.227448	0.11388	0.7963053
