Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-361.9313	-326.2802	-35.65115	5.527105	3.07146	0.142768	0.0672673	0.3098	0.0237066	0.213216	0.026898	0.157842	0.0315488	0.0227735	0.00302735	0.0207545	0.194217	0.34085	0.0643036	0.0948857	0.0253744	0.293975	0.00769944	0.0858236	0.136093	0.12481	0.0883278	0.236683	0.1592	0.0280502	0.117638	0.00156014	0.121035	0.0717156	0.0119143	0.171361	0.000206242	0.0781459	0.0151749	0.00244973	0.0919624	0.0290212	0.00730243	0.0215927	0.398582	0.0259598	0.0629301	0.0920715	0.624531	0.09708653	0.1222883	0.0382729	0.0403348	0.0780024	0.00166207	0.00542862	0.122586	0.0347811	0.0644269	0.0258481	0.043483	0.0735703	0.226491	0.193902	0.00140067	0.0498101	0.348273	10	5.789528	0.3453373	0.394716	0.735409	1.08285	1.78703	0.206291	0.41029	0.0946661	0.0657886	0.118397	0.104567	0.4705613	0.7401225
100	-355.6053	-320.0878	-35.51743	4.735682	3.237832	0.456662	0.0966253	0.458744	0.00805624	0.159175	0.085093	0.055053	0.0109239	0.0362512	0.197839	0.356297	0.0405866	0.0489184	0.0287219	0.0341608	0.0382553	0.0113351	0.296406	0.0105064	0.171478	0.0513558	0.282597	0.441211	0.302488	0.160678	0.0658697	0.0552765	0.0197761	0.304019	0.0758752	0.337943	8.09873e-05	0.00766727	0.0483278	0.0128442	0.0735883	0.192068	0.0225689	0.00871096	0.311134	0.019426	0.319144	0.0910949	0.542086	0.1292759	0.2588448	0.0893633	0.0195054	0.0705874	0.010682	0.0271906	0.0581507	0.0631729	0.116102	0.0230242	0.00534938	0.0668236	0.00942564	0.245095	0.176294	0.0192343	0.4825463	7	5.928825	0.1433594	0.406863	0.7439	1.08346	1.76577	0.151144	0.29596	0.125035	0.0987173	0.101919	0.227224	0.741391	0.6508661
200	-369.725	-313.8119	-55.91308	6.081574	4.343029	0.124039	0.353574	0.362616	0.0012321	0.986476	0.00129776	0.0695981	0.00456028	0.000686335	0.20789	0.0619007	0.0440592	0.0292565	0.00133419	0.0482592	0.243835	0.0399075	0.54996	0.0110615	0.19121	0.0446933	0.401609	0.135488	0.569782	0.182344	0.0549228	0.254396	0.275797	0.0799629	0.639893	0.410102	0.0863676	0.00954724	0.00779313	0.0473778	0.144425	0.0289242	0.0015693	0.753481	0.64205	0.0374734	0.0618337	0.10721	0.0667534	0.1848589	0.06532491	0.0504129	0.120155	0.00786481	0.0279509	0.0446173	0.0905209	0.0494281	0.0318024	0.020755	0.231912	0.0457984	0.0647689	0.139403	0.0346398	0.0399712	0.506517	7	6.783631	0.1879383	0.472268	0.786294	1.08421	1.65723	0.183081	0.204683	0.10938	0.105868	0.19956	0.197429	0.5718419	0.885764
300	-378.7865	-322.8932	-55.8933	5.916495	1.94758	0.0310078	0.0238893	0.246593	0.868085	0.658854	0.0622976	0.0259432	0.00379489	0.0051676	0.0193725	0.370965	0.263777	0.209798	0.0461509	0.0968803	0.141612	0.0192394	0.302156	1.22475	0.0577413	0.00303728	0.40864	0.124337	0.0323005	0.293898	0.201023	0.123448	0.140531	0.265935	0.290049	0.0190503	0.025357	0.0264654	0.0981061	0.0140698	0.814241	0.00861411	0.390449	0.016343	0.28451	0.0099419	0.189059	0.0323095	0.0250028	0.2110688	0.06633946	0.0730788	0.0431598	0.0760601	0.0231304	0.0158899	0.0526612	0.0113059	0.0531559	0.0226628	0.109796	0.019214	0.054377	0.0520113	0.275831	0.117665	0.689199	9	6.367615	0.174191	0.286936	0.649321	1.06862	1.99512	0.20755	0.280654	0.111773	0.112104	0.181562	0.106357	0.7555385	0.9121958
400	-356.6128	-325.0359	-31.57689	5.669504	1.862708	0.0155136	0.269025	0.010406	0.201337	0.109028	0.148997	0.000416008	0.0324904	0.133928	0.05748	0.136242	0.0291149	0.241989	0.180565	0.0235197	0.110262	0.0266046	0.0431921	0.283351	0.0107023	0.0251405	0.0035284	0.0376957	0.259191	0.109174	0.13803	0.014685	0.0762981	0.106169	0.0268943	0.0894672	0.252938	0.0512144	0.000331527	0.226863	0.0350039	0.18271	0.0519702	0.0138826	0.0486364	0.312268	0.327963	0.0165674	0.138915	0.1099361	0.07703654	0.0849513	0.0904155	0.160228	0.0305435	0.0253553	0.037504	0.0397945	0.0365067	0.0286604	0.172054	0.158467	0.0488337	0.00146908	0.0709772	0.0142399	0.3667728	7	7.00091	0.3690467	0.276316	0.639572	1.06614	2.01797	0.270908	0.249633	0.0939644	0.085249	0.126495	0.173751	0.4438094	0.8264198
500	-351.4237	-316.3915	-35.03221	6.503068	3.061778	0.0459492	0.0344554	0.140562	0.0968138	0.293826	0.0336213	0.0170687	0.326251	0.148941	0.0300779	0.0438254	0.00297203	0.0223783	0.0325482	0.000400898	0.380211	0.0477567	0.018533	0.0303113	0.0073962	0.466263	0.0398157	0.10201	0.00787597	0.0896401	0.272537	0.121498	0.011713	0.258609	0.0328419	0.103163	0.238946	0.0306607	0.0730254	0.0750407	0.0295847	0.0676002	0.0292007	0.251936	0.0244953	0.255443	0.170971	0.00385489	0.030494	0.1032165	-0.03503744	0.0528555	0.0285767	0.0463392	0.0410226	0.0469098	0.000235618	0.0400578	0.059041	0.0224991	0.0109253	0.068977	0.00681636	0.12376	0.209412	0.242572	0.6934656	9	6.893907	0.1547119	0.393985	0.734892	1.0828	1.78832	0.217549	0.222287	0.201475	0.128776	0.157209	0.0727026	0.6584281	1.053214
600	-343.1941	-326.3543	-16.83973	5.459236	2.922598	0.0556053	0.196927	0.0112691	0.106553	0.188784	0.00737898	0.0512923	0.00164749	0.154292	0.0690702	0.161301	0.152364	0.0347627	0.0194911	0.0160427	0.0819912	0.0275558	0.0667351	0.0331042	0.014745	0.0171724	0.0784332	0.038956	0.0980493	0.0198411	0.0658755	0.00451293	0.182359	0.13614	0.000316599	0.177175	0.017565	0.211774	0.00187104	0.00157727	0.16794	0.30318	0.203819	0.0647539	0.0371804	0.241392	0.0383397	0.0113007	0.00721776	0.09629595	0.03027295	0.0699116	0.0464768	0.0495525	0.0285447	0.00287266	0.0413819	0.02735	0.0163116	0.0145777	0.0943096	0.151456	0.0134212	0.0408263	0.271993	0.131015	0.6215768	6	13.12262	0.1432894	0.383184	0.72715	1.08211	1.80756	0.184413	0.36105	0.099248	0.0921505	0.126573	0.136566	0.6518498	0.9535584
700	-365.7347	-324.6928	-41.04186	5.120005	2.037872	0.275695	0.0175211	0.121923	0.00138572	0.111055	0.153384	0.0509079	0.00290154	0.0367956	0.0764115	0.00250542	0.0647535	0.0230628	0.00531211	0.0872914	0.171837	0.112608	0.0374707	0.143411	0.262546	0.0225984	0.257965	0.0730298	0.335824	0.838837	0.0820186	0.367149	0.0961837	0.0551265	0.0878423	0.00377737	0.0744058	0.077144	0.0145962	0.0176422	0.160911	0.0354328	0.236816	0.703555	0.211558	0.0098187	0.258671	0.47882	0.0877199	0.1379517	0.03440112	0.0458009	0.109924	0.0760973	0.0156756	0.0216921	0.186575	0.0389493	0.0532766	0.0123305	0.0629563	0.0838208	0.193982	0.00610997	0.0566964	0.0361135	0.7535085	6	6.905498	0.2416934	0.297754	0.658981	1.07091	1.97236	0.262993	0.282724	0.0479673	0.119999	0.16108	0.125238	0.7879096	0.9563387
800	-344.408	-323.3941	-21.01393	5.305381	3.193704	0.0319766	0.0592711	0.0632891	0.273863	0.000796975	0.0157057	0.0288803	0.000489999	0.0732244	0.114838	0.0794212	0.00243302	0.121152	0.186474	0.0496337	0.151388	0.0272102	0.121426	0.245687	0.0524862	0.00114835	0.0373346	0.053781	0.128955	0.00239716	0.128057	0.0145796	0.0693897	0.00876781	0.0342854	0.0971816	0.0199445	0.00486416	0.0498421	0.106767	0.057081	0.480143	0.0406687	0.0705107	0.170502	0.192909	0.015621	0.0320506	0.28972	0.1001731	-0.08854197	0.105523	0.0705475	0.114133	0.10469	0.0123513	0.0314696	0.0302266	0.022153	0.0109958	0.0206026	0.173018	0.0162003	0.218412	0.0379577	0.0317193	0.5814221	8	7.509761	0.2986651	0.403713	0.741719	1.08332	1.77125	0.18394	0.351621	0.104727	0.0997478	0.100578	0.159385	0.4928801	1.179642
900	-336.9948	-320.9223	-16.07244	6.171049	2.625885	0.00847915	0.131726	0.122285	0.0221206	0.0147158	0.0433039	0.130904	0.00398068	0.00309278	0.00419981	0.017317	0.020514	0.0384053	0.00372416	0.117172	0.00057226	0.0139661	0.141078	0.0109546	0.0662617	0.205594	0.0448808	0.164088	0.224841	0.107147	0.0307552	0.0701374	0.0602226	0.0426737	0.0947148	0.00516062	0.0231944	0.0498299	0.109285	0.103335	0.0292369	0.213477	0.0222336	0.00891833	0.138893	0.0034169	0.148758	0.376173	0.00699619	0.06118124	-0.07900267	0.0363037	0.022319	0.0184521	0.0206799	0.0385038	0.00717612	0.0971135	0.033093	0.106713	0.0148941	0.154245	0.154581	0.120391	0.150134	0.025401	0.6104042	5	7.113425	0.2838099	0.358076	0.708457	1.07992	1.85354	0.21345	0.319599	0.145059	0.080964	0.118477	0.122452	0.5314015	1.148669
