Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-359.9155	-329.0054	-30.91011	8.925217	4.050997	0.071267	0.108221	0.241819	0.519016	0.111038	0.139576	0.0801479	0.204122	0.100366	0.1903	0.077439	0.00540674	0.0492736	0.199367	0.126024	0.182494	0.0814782	0.0601189	0.146411	0.423732	0.0851937	0.718008	0.1246886	0.08589687	0.069171	0.0609144	0.177648	0.0669719	0.098273	0.0391597	0.0142412	0.00550139	0.0543554	0.14735	0.0614862	0.0156797	0.135265	0.0307114	0.0232723	0.6576211	1	11.2195	0.1097457	0.457142	0.776954	1.08439	1.68151	0.117432	0.143152	0.219666	0.0854464	0.268605	0.165698	0.7435179	0.8844724
100	-357.5993	-326.8863	-30.71304	6.431167	7.452209	0.0934438	0.283062	0.361485	0.269412	0.18586	0.210648	0.0721714	0.194979	0.194063	0.332487	0.105789	0.336232	0.0716229	0.19232	0.0354066	0.362507	0.793912	0.0230318	0.00891837	0.0312214	0.241267	0.120787	0.1825147	0.07879425	0.115526	0.13933	0.0427591	0.0724871	0.0994531	0.00587559	0.0443406	0.00350058	0.0903876	0.146125	0.0453188	0.00607606	0.122652	0.064693	0.00147505	0.5163792	1	10.60137	0.1711183	0.580195	0.846095	1.0779	1.49581	0.156196	0.177872	0.185563	0.0659971	0.298662	0.115709	0.5951735	0.8676113
200	-352.4302	-334.2889	-18.14129	6.668693	2.955914	0.183536	0.0353287	0.55495	0.204961	0.00491056	0.0906555	0.0222917	0.0169187	0.0233415	0.407763	0.132949	0.00784756	0.267653	0.243946	0.021539	0.0910039	0.357998	0.178727	0.315359	0.13348	0.469604	0.0999141	0.1657579	0.008391625	0.0899248	0.150983	0.0301097	0.0173661	0.147776	0.0427788	0.00310371	0.000566453	0.0680245	0.187642	0.154034	0.0234567	0.0293678	0.0477392	0.00712741	0.5153996	4	7.987301	0.2389945	0.385822	0.729057	1.08229	1.80283	0.154793	0.139454	0.140083	0.11128	0.360255	0.0941348	0.5237912	0.9839791
300	-363.3405	-335.5725	-27.76796	7.732813	2.497682	0.050727	0.296938	0.0547909	0.179534	0.314884	0.149816	0.0311628	0.0612572	0.24277	0.223357	0.377144	0.141761	0.627548	0.0937832	0.189069	0.171819	0.1038	0.234713	0.145636	0.0535447	0.415624	0.356637	0.2187556	-0.03274765	0.026148	0.0956569	0.0189166	0.146508	0.0927168	0.0376029	0.0280516	0.00197777	0.105743	0.0457474	0.0991414	0.00563301	0.251445	0.0231269	0.0215845	0.8797283	4	10.52718	0.1459683	0.346237	0.699282	1.0786	1.87588	0.148565	0.16207	0.231709	0.117396	0.195967	0.144293	0.8469806	1.038664
400	-371.7411	-342.0111	-29.72993	6.599317	3.104199	0.0611745	0.0849929	0.0808998	0.0856601	0.176855	0.167081	0.331787	1.09237	0.0695256	0.0840316	0.126574	0.0170239	0.174825	0.435709	0.746292	0.0901535	0.184703	0.0118778	0.118467	0.526798	0.083404	0.0617109	0.2511978	-0.02353282	0.0545322	0.042461	0.0798434	0.140037	0.051039	0.0381118	0.0022289	0.0181206	0.126271	0.0736733	0.0518046	0.0410718	0.180641	0.0253459	0.0748188	0.6530655	4	6.818057	0.2105648	0.397166	0.737139	1.08298	1.78271	0.0807932	0.168053	0.285183	0.1241	0.20415	0.13772	0.6295327	1.037381
500	-362.1463	-338.3528	-23.79353	8.285257	1.618809	0.0113676	0.261155	0.390982	0.323745	0.150393	0.0290558	0.279801	0.00160339	0.0274116	0.186703	0.0374136	0.129929	0.0962195	0.00538134	0.314983	0.106888	0.181562	0.00874221	0.688152	0.0747746	0.193307	0.482239	0.2075516	-0.08264047	0.0293824	0.0312811	0.21765	0.0953991	0.0779371	0.0897184	0.0284972	0.0145071	0.133875	0.146753	0.0300644	0.00731329	0.0212378	0.0406869	0.0356966	0.4042109	4	15.22153	0.1457197	0.243106	0.607208	1.0567	2.09299	0.180059	0.10016	0.231171	0.0772333	0.301271	0.110106	0.3215704	1.25699
600	-342.953	-328.55	-14.40294	7.339844	7.486617	0.0338405	0.0324524	0.205742	0.0808273	0.0414625	0.0169864	0.158798	0.0719843	0.0610771	0.0683732	0.112579	0.0431375	0.0272829	0.349705	0.00487018	0.425233	0.504229	0.0215212	0.0452935	0.0640165	0.0390916	0.121725	0.1217011	-0.06315042	0.161296	0.0413959	0.101202	0.0829841	0.0205011	0.0383472	0.0232816	0.00360521	0.0960509	0.195312	0.0713305	0.00361011	0.0119321	0.071994	0.0771571	0.4540368	4	7.718084	0.2278455	0.58104	0.84652	1.07782	1.49462	0.120436	0.146373	0.226348	0.0805849	0.261599	0.164659	0.3908863	1.161557
700	-360.9342	-335.3298	-25.60442	7.655686	4.705455	0.100655	0.00366632	0.308423	0.282255	0.0343345	0.244726	0.839321	0.0595298	0.160499	0.127389	0.160195	0.148972	0.215553	0.195715	0.0996094	0.183077	0.198384	0.0312147	0.112991	0.0117432	0.191553	0.309066	0.1782412	-0.2152981	0.0725803	0.125241	0.0800348	0.0239193	0.101102	0.0174922	0.000780943	0.0225889	0.0571755	0.13053	0.121422	0.015645	0.0362266	0.048393	0.146869	0.5092533	2	12.06662	0.1688116	0.489364	0.796542	1.08377	1.63032	0.21028	0.0958072	0.198828	0.0843952	0.301458	0.109231	0.2939552	1.732418
800	-351.9925	-327.6172	-24.37536	8.194501	2.072091	0.0583771	0.0141089	0.170239	1.01238	0.103725	0.215796	0.0291802	0.311344	0.289308	0.534875	0.302221	0.203893	0.311693	0.29397	0.196264	0.124373	0.0531742	0.002614	0.120307	0.203316	0.137439	0.0924498	0.1901666	-0.09823987	0.0436405	0.0890436	0.222795	0.0337211	0.0865321	0.0343477	0.0101603	0.00269495	0.0472981	0.215532	0.0331751	0.00827389	0.116444	0.0328656	0.0234754	0.4616232	3	8.5355	0.1907363	0.301731	0.662467	1.07169	1.96411	0.129125	0.108984	0.222694	0.0898226	0.303376	0.145998	0.3633834	1.270348
900	-364.6988	-333.8902	-30.80864	7.210967	5.008213	0.0374208	0.0725751	0.299946	0.240739	0.0303034	0.221255	0.516684	0.0955623	0.190498	0.179239	0.274882	0.351541	0.528025	0.559446	0.0532028	0.26771	0.336974	0.117155	0.0331235	0.234464	0.129588	0.318069	0.2297363	-0.02070316	0.0321583	0.110512	0.0862683	0.080859	0.0853873	0.047877	0.0680844	0.00436366	0.199345	0.0153735	0.0903755	0.00235491	0.0831934	0.0583468	0.0355015	0.7025674	4	9.833025	0.1191093	0.502418	0.804157	1.08329	1.61014	0.194487	0.104732	0.247825	0.101093	0.248379	0.103484	0.6818643	1.030363
