Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
19100	-231.167	-241.7082	10.54121	19.30418	4.731826	0.0118037	0.101057	0.153564	0.33162	0.189853	0.0318738	0.0964183	0.0105463	0.050301	0.0697739	0.102979	0.130139	0.173334	0.149729	0.00208953	0.0160373	0.1167502	0.04103068	0.0688423	0.0688718	0.106717	0.00943643	0.015411	0.0209568	0.0191773	0.00978142	0.103218	0.0704456	0.131262	0.0179277	0.133285	0.216885	0.00778318	0.01567376	19.30418	0.490543	0.797237	1.08374	1.62848	0.20612	0.188758	0.152166	0.105338	0.216936	0.130682	0.05670443	0.2764115
19200	-229.8733	-238.9877	9.114369	48.12881	3.10401	0.0810246	0.233803	0.148972	0.024225	0.0310183	0.00169983	0.203815	0.00491084	0.0251076	0.17068	0.0390206	0.136002	0.0879737	0.00764127	0.0378601	0.0532245	0.07621095	-0.02217174	0.0424641	0.0731456	0.0873471	0.0164537	0.00133345	0.00462832	0.0153349	0.00448491	0.108733	0.264614	0.0668176	0.120922	0.112546	0.0798746	0.00130147	0.1158377	48.12881	0.397152	0.737129	1.08298	1.78274	0.234201	0.211098	0.0913822	0.112776	0.18073	0.169813	0.09366596	1.236711
19300	-248.5056	-247.0131	-1.492554	34.47024	2.605308	0.202625	0.360334	0.060123	1.16907	0.0505598	0.106483	0.7581	0.000667183	0.00465673	0.0168485	0.0468709	0.294016	0.0499547	0.0275764	0.240337	0.0670302	0.2279895	0.07567435	0.01953	0.0163846	0.126369	0.107284	0.00689437	0.0192274	0.0366059	0.00316822	0.0952921	0.0020951	0.253295	0.0433221	0.0892744	0.168245	0.0130124	0.05644017	34.47024	0.356219	0.707034	1.07973	1.85702	0.22522	0.242602	0.120472	0.0696982	0.141612	0.200395	0.1321145	0.4272064
19400	-239.248	-254.9853	15.73734	62.19829	1.08536	0.0319573	0.132721	0.150898	0.136683	0.0393966	0.0056678	0.133424	0.141486	0.00929963	0.00927161	0.0367872	0.165682	0.0362272	0.0120036	0.0395146	0.00322733	0.0769487	0.01575345	0.0744517	0.0382813	0.0412866	0.136711	0.0115551	0.00940238	0.0294303	0.00736413	0.308129	0.0340155	0.0215727	0.105317	0.106913	0.0246537	0.0509165	0.01518961	62.19829	0.153664	0.500986	1.01282	2.33253	0.16686	0.162418	0.243388	0.114766	0.223039	0.0895284	0.03094306	0.4908892
19500	-245.8246	-244.2226	-1.602062	12.96513	1.519149	0.0617082	0.496836	0.696577	0.176167	0.622631	0.177992	0.636459	0.0526994	0.183061	0.0104799	0.139446	0.163133	0.0242328	0.0689626	0.818031	0.0188515	0.2309854	0.1237345	0.0394192	0.0680562	0.0208748	0.0911283	0.00132688	0.0210672	0.0311502	0.0152804	0.14773	0.0235968	0.185824	0.0219393	0.273883	0.0242034	0.0345194	0.102806	12.96513	0.228265	0.591713	1.05153	2.12849	0.175407	0.218836	0.20032	0.0876465	0.166197	0.151594	0.2265405	0.4538084
19600	-237.6323	-244.7268	7.094474	39.076	1.958511	0.0788817	0.205428	0.218091	0.0194918	0.0832429	0.0124788	0.129821	0.0222527	0.0108093	0.145031	0.0984195	0.0812443	0.0593565	0.0166887	0.189715	0.172604	0.08305809	0.00346369	0.0118308	0.11648	0.0290474	0.0762321	0.0296858	0.0166453	0.0360773	0.0136742	0.364886	0.0248359	0.0951595	0.0386409	0.0789928	0.0453527	0.0224598	0.04754828	39.076	0.288271	0.650528	1.06892	1.99228	0.276611	0.200812	0.109599	0.119207	0.164067	0.129703	0.05101197	0.9321004
19700	-232.5399	-249.1304	16.59054	103.3152	1.279174	0.007015	0.00154659	0.0258751	0.119998	0.107128	0.0175334	0.154017	0.00290265	0.00376537	0.00661997	0.0699074	0.0439063	0.0478876	0.0119206	0.0136656	0.0340768	0.03786247	0.03773712	0.137163	0.0949333	0.0721052	0.0348073	0.0114583	0.0119473	0.0437403	0.00291618	0.0989476	0.00419584	0.0996041	0.0145453	0.203315	0.0677665	0.102555	0.01817115	103.3152	0.189109	0.547136	1.03431	2.22944	0.192799	0.316539	0.089978	0.0746363	0.137807	0.18824	0.05590828	0.3250172
19800	-231.84	-246.832	14.99195	48.43885	3.546203	0.0776814	0.0821788	0.021252	0.0706723	0.0521394	0.148513	0.067027	0.0142911	0.0165346	0.0141957	0.00159487	0.0211798	0.0100373	0.0478984	0.138747	0.0236343	0.09305701	0.03803316	0.0113556	0.01403	0.034843	0.0731947	0.0608077	0.0145282	0.0501798	0.000958262	0.129333	0.0876493	0.23929	0.0446661	0.231481	0.0053835	0.00229975	0.005242533	48.43885	0.427551	0.757893	1.08415	1.73041	0.204821	0.290195	0.14041	0.0720984	0.189054	0.103421	0.04327569	0.1211427
19900	-249.6609	-241.948	-7.712912	19.44029	2.13427	0.279049	0.511333	0.159687	0.0115121	0.969739	0.616892	0.0199782	0.0592627	0.345113	0.53919	0.6629	0.00038934	0.137144	0.501732	0.337341	0.300407	0.3043693	0.1304583	0.0205012	0.0635443	0.122428	0.0226258	0.0110079	0.00906976	0.00826922	0.0016204	0.122621	0.0411474	0.198686	0.0380282	0.235044	0.0978059	0.0076008	0.02495861	19.44029	0.308792	0.668572	1.07301	1.94962	0.241248	0.243359	0.132125	0.0957433	0.120412	0.167113	0.155417	0.1605913
20000	-241.8699	-249.8882	8.018377	13.09635	1.991628	0.0581255	0.194241	0.0803134	0.248167	0.190419	0.032899	0.529195	0.136167	0.0230026	0.101113	0.116361	0.0949022	0.000665633	0.525439	0.144927	0.0672727	0.1471833	0.07162542	0.024644	0.042556	0.00217834	0.0146552	0.00554247	0.00948698	0.0746254	0.00814346	0.159476	0.28341	0.280894	0.0138358	0.0388329	0.0130581	0.0286608	0.06238985	13.09635	0.292273	0.65412	1.06978	1.98383	0.222946	0.196781	0.113413	0.101329	0.227316	0.138215	0.1340153	0.4655428
20100	-227.056	-244.7151	17.65909	82.45789	2.56647	0.0885378	0.00841742	0.0117414	0.0028864	0.110765	0.0743571	0.0248987	0.0279968	0.0435527	0.0580897	0.028341	0.0406032	0.0847093	0.017699	0.0411507	0.0376851	0.05172125	0.02758034	0.050405	0.0408831	0.0364645	0.0599774	0.0183522	0.0222788	0.00716736	0.0133319	0.121462	0.0515342	0.340485	0.0209635	0.137771	0.0686906	0.0102331	0.001243561	82.45789	0.352669	0.704297	1.07934	1.86369	0.18065	0.166887	0.124214	0.180271	0.234943	0.113035	0.0288239	0.04314341
20200	-237.5288	-251.7501	14.22127	262.9219	1.226244	0.0252212	0.0485548	0.0148129	0.0456212	0.121282	0.00135996	0.037278	0.00305477	0.0299962	0.0182015	0.110795	0.0024346	0.00636047	0.135127	0.00166966	0.0213138	0.04644049	0.001355848	0.0425406	0.141813	0.0637076	0.08004	0.0265614	0.0137786	0.0673872	0.00327551	0.132294	0.0679127	0.0701361	0.103909	0.137339	0.01232	0.036985	0.003940692	262.9219	0.179777	0.535591	1.02929	2.25534	0.199718	0.314669	0.13102	0.120405	0.0930554	0.141133	0.00529654	0.7440125
20300	-249.3438	-245.72	-3.623794	26.97367	1.896775	0.357273	0.546522	0.445768	0.290822	0.142153	0.0258259	0.0670236	0.174759	0.594275	0.127024	0.0385775	0.0962059	0.0394129	0.00642411	0.272669	0.155055	0.348183	0.05596597	0.0104984	0.0349286	0.0509468	0.0149616	0.0140244	0.0371994	0.00586368	0.00454573	0.0573334	0.283854	0.0229767	0.00483189	0.188687	0.237587	0.0317611	0.08235869	26.97367	0.280633	0.643568	1.06718	2.00862	0.25226	0.261006	0.116901	0.0954418	0.147102	0.12729	0.1383247	0.5954014
20400	-232.6077	-241.4857	8.878031	17.91555	1.785398	0.0279702	0.262715	0.0357317	0.194883	0.262873	0.107498	0.230529	0.032175	0.00184016	0.082996	0.259986	0.0599986	0.110407	0.361586	0.038752	0.0620607	0.1137722	0.08159005	0.0435054	0.0292495	0.145834	0.00990317	0.0178624	0.0028436	0.00773324	0.000110497	0.270171	0.174138	0.111968	0.0103918	0.0566616	0.0757116	0.0439164	0.01327599	17.91555	0.266239	0.630064	1.06356	2.04014	0.249387	0.287932	0.114553	0.0698297	0.180476	0.0978218	0.09486604	0.1399446
20500	-248.437	-250.3085	1.871438	23.4972	1.337384	0.107441	0.384194	0.0868653	0.0266135	0.0974193	0.0133115	0.119298	0.0985795	0.0354578	0.390567	0.658046	0.0426956	0.0705066	0.0558786	0.37888	0.0642186	0.1278117	0.05464544	0.0688002	0.044385	0.00169149	0.0140347	0.0487935	0.011542	0.00218894	0.011387	0.271904	0.0812657	0.125235	0.0724915	0.0809757	0.152071	0.0132346	0.06723809	23.4972	0.199074	0.559043	1.03925	2.20263	0.19126	0.17406	0.209659	0.150089	0.185756	0.0891761	0.1218835	0.5516586
20600	-242.1797	-247.8517	5.672023	56.78882	1.248573	0.181107	0.187566	0.0969088	0.159177	0.295953	0.0245542	0.162774	0.112971	0.0375752	0.139005	0.00787272	0.0201226	0.195085	0.0595279	0.00759851	0.187076	0.1428254	0.01540311	0.0171653	0.0597733	0.0457591	0.0392605	0.0136091	0.0038911	0.000614924	0.0230579	0.395777	0.0252622	0.12063	0.0481037	0.133535	0.0720657	0.00149439	0.02603291	56.78882	0.183745	0.540549	1.03148	2.24423	0.306645	0.249748	0.118249	0.0498907	0.142555	0.132912	0.04143602	0.6282676
20700	-241.195	-252.3825	11.18742	91.41899	1.312105	0.133149	0.163921	0.0067017	0.119075	0.174278	0.0534269	0.0138038	0.0174351	0.00194402	0.1096	0.03022	0.0312206	0.0676532	0.00330755	0.0764248	0.0647547	0.06733203	0.003495706	0.0374523	0.0351567	0.0721114	0.0348467	0.0344155	0.0240363	0.0111054	0.0061768	0.431083	0.0597345	0.0605286	0.0716964	0.0332535	0.0616868	0.0267161	0.01531429	91.41899	0.194784	0.553969	1.03718	2.21407	0.371618	0.192617	0.0731895	0.0853556	0.172996	0.104224	0.01880999	0.814157
20800	-241.3747	-251.227	9.852297	87.04463	1.429232	0.12334	0.21072	0.259713	0.201042	0.0303921	0.0645022	0.104354	0.159268	0.00720363	0.00538147	0.00737988	0.0552672	0.0136581	0.069716	0.0168957	0.0122756	0.06853838	0.01388955	0.105546	0.0012435	0.0932239	0.0639039	0.118604	0.0108201	0.00597086	0.0235431	0.0604836	0.106824	0.0872349	0.0356972	0.225092	0.0269848	0.0348289	0.02516362	87.04463	0.21418	0.576337	1.04598	2.1635	0.208341	0.195501	0.154809	0.0985666	0.257178	0.085604	0.03905316	0.6443425
20900	-246.6926	-250.2296	3.536977	25.30654	2.062507	0.105296	0.481727	0.156453	0.410002	0.0378744	0.0384352	0.0119472	0.109767	0.0526489	0.121681	0.274839	0.295942	0.0514945	0.329383	0.162076	0.131974	0.1359269	0.031536	0.0165425	0.0351451	0.0293414	0.0676108	0.046214	0.0223028	0.0126442	0.0126307	0.0960578	0.0294438	0.0912762	0.0200791	0.252588	0.239553	0.0285703	0.02295126	25.30654	0.300624	0.6615	1.07148	1.9664	0.289305	0.158728	0.147002	0.108738	0.221354	0.0748737	0.05448725	0.4212225
21000	-232.3822	-243.5284	11.1462	23.35454	2.516011	0.0451553	0.0686375	0.0256178	0.071419	0.0425136	0.307433	0.0490215	0.0980849	0.00174645	0.139835	0.0181688	0.328801	0.132403	0.0647576	0.0147258	0.144758	0.1021335	0.01738182	0.0347795	0.152577	0.0304534	0.00788384	0.00057743	0.00454909	0.0101372	0.0125471	0.289488	0.0676942	0.204022	0.00635656	0.0976948	0.00855456	0.0726859	0.0466817	23.35454	0.347969	0.70064	1.07881	1.87258	0.219288	0.262959	0.0900714	0.168196	0.177476	0.0820094	0.06406352	0.7286784
21100	-242.6765	-249.2618	6.58529	49.33495	1.853279	0.125577	0.23716	0.085082	0.0123781	0.0188292	0.00708231	0.551032	0.0222682	0.0560633	0.185159	0.0766539	0.00903403	0.105822	0.29745	0.0276367	0.137408	0.159453	0.03728576	0.0445742	0.0413836	0.0458169	0.00834525	0.0536114	0.0397996	0.0531675	0.000300174	0.177903	0.00174066	0.0615749	0.0647538	0.201933	0.133091	0.0720047	0.001790648	49.33495	0.275108	0.638446	1.06584	2.0206	0.19436	0.256837	0.12566	0.106781	0.163717	0.152645	0.03907641	0.04582427
21200	-229.0623	-249.4976	20.4353	87.29131	2.10357	0.017669	0.00469872	0.0621232	0.000879186	0.0539106	0.0619103	0.0138872	0.0258642	0.0260684	0.0142843	0.0252348	0.0890129	0.0633376	0.0569127	0.00912963	0.0690908	0.04213363	0.01690285	0.0810697	0.142495	0.0279524	0.0241715	0.0164752	0.0704784	0.00242099	0.000723842	0.265585	0.00493547	0.0411467	0.03057	0.120254	0.152063	0.0196592	0.03010624	87.29131	0.305332	0.665594	1.07238	1.9567	0.197625	0.207609	0.0773472	0.121755	0.235438	0.160225	0.04700909	0.6404345
21300	-249.0047	-247.148	-1.85679	35.15915	6.176783	0.106314	0.470414	0.0650094	0.0521301	0.287908	0.416604	0.112123	0.104399	0.0494583	0.279975	0.0464034	0.198147	0.242917	0.326285	0.0379982	0.118558	0.1760578	0.04737383	0.0350381	0.0640188	0.0662942	0.0283371	0.0182776	0.00543765	0.0995795	0.0209203	0.125147	0.142621	0.18045	0.0321613	0.119181	0.0124938	0.0500424	0.007124778	35.15915	0.544655	0.827625	1.08086	1.54686	0.201688	0.221692	0.182054	0.0645692	0.186244	0.143753	0.0544986	0.1307332
21400	-229.725	-245.0773	15.35226	33.67998	2.062172	0.303681	0.118057	0.031377	0.198107	0.0114568	0.075829	0.0159242	0.00891913	0.0496632	0.0408218	0.0628854	0.0349769	0.0610762	0.0459323	0.00937261	0.0399176	0.07283836	0.0247458	0.0201169	0.0694192	0.111644	0.0750502	0.0201141	0.0118617	0.0295533	0.000871477	0.15001	0.0411746	0.150045	0.00153986	0.203245	0.0857451	0.0296096	0.03954956	33.67998	0.300585	0.661466	1.07147	1.96648	0.214303	0.241682	0.141408	0.0798273	0.138356	0.184423	0.06429536	0.615123
21500	-243.9337	-242.4387	-1.494918	12.87244	0.9966072	0.760049	0.457974	0.239478	0.00204542	0.0438792	0.0606414	0.831773	0.102396	0.180825	0.608038	0.264617	0.226436	0.309252	0.404574	0.142343	0.0120124	0.2055749	0.1278938	0.163771	0.114727	0.045128	0.00597466	0.0193883	0.0196721	0.0170494	0.00272155	0.152257	0.0205216	0.170831	0.00227338	0.186451	0.0550904	0.0241428	0.008929161	12.87244	0.136276	0.47573	0.999436	2.38856	0.176177	0.219885	0.102599	0.124433	0.208369	0.168537	0.136823	0.06526068
21600	-244.5868	-241.5216	-3.065186	12.26142	4.85892	0.505307	0.347368	0.0994219	1.41068	0.0143131	0.112296	0.128442	0.451014	0.070245	0.661314	0.404369	0.160387	0.00271742	0.102937	0.00692011	0.0969004	0.2908993	0.1175381	0.0168798	0.0541313	0.0233591	0.0110345	0.00534885	0.0323917	0.0202892	0.000985565	0.0207238	0.0604943	0.22014	0.00475193	0.364575	0.162599	0.00229586	0.0359297	12.26142	0.496111	0.8005	1.08354	1.61985	0.30961	0.215726	0.0950551	0.0948743	0.114046	0.170689	0.1534678	0.2341188
21700	-241.9835	-249.2614	7.277829	20.06605	0.7641434	0.213953	0.168231	0.0435746	0.317076	0.0958128	0.0985989	0.0918638	0.12063	0.0220044	0.00703436	0.101532	0.0948423	0.726157	0.101862	0.0572493	0.0917544	0.1146218	0.04085059	0.0782275	0.139079	0.143131	0.0996447	0.00872278	0.0179659	0.16099	0.000582791	0.152585	0.0681603	0.00694749	0.00396277	0.0777817	0.0126751	0.0295438	0.03719422	20.06605	0.0879094	0.392287	0.946502	2.5733	0.236681	0.175908	0.138234	0.0996147	0.207733	0.141829	0.07804481	0.4765752
21800	-254.6832	-249.6154	-5.06782	4.582582	5.225841	0.11641	0.572577	0.0945462	0.63632	0.688025	0.0685907	0.159188	0.0963882	0.267964	0.968462	0.0227803	0.0423865	0.449157	0.0433987	0.835201	0.78276	0.2755589	0.1181356	0.00306187	0.15997	0.0473253	0.025179	0.0153111	0.140168	0.0325402	0.00148826	0.187776	0.0727572	0.0676442	0.0328281	0.0487081	0.133303	0.03194	0.06536898	4.582582	0.511195	0.809178	1.08289	1.59674	0.228272	0.316514	0.0868198	0.0677122	0.181305	0.119377	0.1835045	0.3562254
21900	-241.4707	-250.1999	8.729258	49.12933	0.6236583	0.382807	0.565141	0.0365389	0.00401366	0.0243372	0.06288	0.0451269	0.0158093	0.0145368	0.0905701	0.254017	0.00706667	0.0173113	0.0781568	0.120842	0.16629	0.1406296	0.03603848	0.0106664	0.0655186	0.070804	0.120305	0.0322087	0.00182521	0.05321	0.00596415	0.196207	0.0840987	0.216275	0.0441632	0.00736128	0.0845746	0.00681861	0.00581923	49.12933	0.0580213	0.32517	0.892925	2.72388	0.263052	0.233836	0.150852	0.116938	0.146078	0.0892437	0.04185771	0.1390241
22000	-232.0726	-255.5684	23.4958	172.3572	2.434606	0.0181279	0.0023022	0.0145936	0.0241645	0.0321968	0.0145896	0.0746979	0.0281719	0.0167054	0.0042184	0.00992534	0.0168302	0.0687095	0.0162331	0.0377537	0.026383	0.02089487	0.01019957	0.016111	0.18328	0.0318864	0.00773351	0.0114283	0.0115693	0.0552806	0.0256968	0.168517	0.141308	0.0664147	0.0262304	0.138517	0.0354775	0.0805501	0.003096023	172.3572	0.340168	0.694484	1.07785	1.8875	0.265327	0.277283	0.123898	0.0358065	0.160418	0.137267	0.01329559	0.2328609
22100	-221.1285	-243.5745	22.44596	68.54429	1.179644	0.0195591	0.0950201	0.0180209	0.152321	0.0673995	0.00662048	0.0738479	0.0239717	0.00432469	0.0201362	0.0153405	0.00298653	0.0205758	0.0727527	0.0148325	0.0659031	0.03606	0.03538643	0.0216249	0.129076	0.0913362	0.000186176	0.0149001	0.0087881	0.017926	0.0109563	0.179108	0.0100067	0.0836648	0.088999	0.25512	0.0790868	0.00922162	0.001231497	68.54429	0.171345	0.524807	1.02439	2.27946	0.270096	0.165551	0.125679	0.1063	0.227951	0.104424	0.03661793	0.03363098
22200	-240.4507	-251.2437	10.79306	23.387	2.494534	0.0530571	0.32072	0.0265351	0.049811	0.0867956	0.078442	0.0426295	0.167904	0.0807145	0.178785	0.214081	0.259648	0.0563828	0.103727	0.0295266	0.0521157	0.0843814	0.05554718	0.0496836	0.162762	0.225463	0.0362221	0.0029718	0.00381337	0.0178629	0.0489203	0.111745	0.0699265	0.0926742	0.00471351	0.117587	0.042741	0.0129134	0.005309032	23.387	0.345938	0.699047	1.07857	1.87645	0.23249	0.247529	0.123693	0.0410406	0.205089	0.150157	0.06085621	0.08723895
22300	-245.4559	-254.6739	9.217918	28.88383	1.409668	0.085429	0.100051	0.0139291	0.083269	0.0621827	0.0862308	0.465962	0.00421398	0.21339	0.0127461	0.041835	0.0630118	0.0312639	0.379665	0.131068	0.0209675	0.1064057	0.07100593	0.0780242	0.0729021	0.104028	0.00324044	0.0578761	0.0853043	0.00987679	0.0573438	0.0500369	0.00354736	0.0226095	0.0174333	0.28625	0.0730516	0.0784754	0.01698641	28.88383	0.211025	0.572796	1.04464	2.17153	0.264841	0.160745	0.120961	0.110302	0.159755	0.183396	0.08799234	0.1930442
22400	-227.7436	-255.7973	28.05366	225.9532	1.636273	0.00200251	0.0706999	0.0179434	0.00330255	0.0285851	0.0388037	0.0269539	0.000993692	0.00598343	0.00967181	0.0114702	0.00115428	0.0199097	0.00648846	0.0399739	0.00373535	0.01586344	0.008172323	0.0386189	0.127275	0.023403	0.0601957	0.0124432	0.131638	0.021098	0.00288287	0.0372438	0.0536105	0.271301	0.0392731	0.090542	0.0856522	0.00482345	0.005892961	225.9532	0.245627	0.609772	1.05751	2.08709	0.277321	0.176025	0.125542	0.0934241	0.199907	0.127781	0.01406528	0.4189721
22500	-241.0481	-245.9248	4.876751	42.28312	1.571979	0.148215	0.159817	0.175551	0.0200666	0.0493264	0.171364	0.151144	0.0924347	0.0131211	0.0348482	0.1602	0.0978912	0.0978081	0.286011	0.0388099	0.132069	0.09686323	0.06837607	0.00886705	0.333221	0.0315108	0.0260941	0.0444729	0.00908843	0.013976	0.00444506	0.178501	0.00752595	0.14527	0.00914133	0.156764	0.011612	0.0195108	0.005489549	42.28312	0.236231	0.600115	1.05438	2.10927	0.20697	0.239053	0.1067	0.113149	0.210894	0.123234	0.07386562	0.07431805
22600	-224.667	-253.7292	29.06223	550.7648	1.710564	0.00671223	0.0105613	0.016722	0.0030787	0.023905	0.0350516	0.0103501	0.00747953	0.00938248	0.000310332	0.00777706	0.00696176	0.0100351	0.0242398	0.00569578	0.00283885	0.01623774	0.001786345	0.109853	0.0873582	0.0497359	0.00441252	0.0217121	0.118366	0.0589991	0.0134418	0.0835454	0.0239293	0.068274	0.0669523	0.188679	0.0796546	0.0250875	0.003080441	550.7648	0.256095	0.620225	1.06072	2.06296	0.159906	0.219331	0.132881	0.170258	0.177208	0.140416	0.004866786	0.6329518
22700	-254.425	-252.3493	-2.075669	16.46302	4.727412	0.460242	0.304415	0.0764774	0.0128286	0.109068	0.097515	0.228779	0.250392	0.208742	0.100863	0.0360891	0.282884	0.0355648	0.0865983	0.58273	0.189732	0.1269355	0.1704371	0.00253933	0.108605	0.262607	0.0265846	0.0257983	0.0224311	0.0330107	0.0336597	0.0564118	0.0955067	0.091084	0.0217946	0.0938321	0.0430161	0.0831191	0.06357869	16.46302	0.490347	0.797122	1.08374	1.62879	0.297428	0.22813	0.101828	0.0711287	0.181046	0.12044	0.2340158	0.2716854
22800	-242.8629	-250.2538	7.390885	16.20414	1.260012	0.212565	0.355159	0.218706	0.0950108	0.0169249	0.122838	0.0175302	0.0377848	0.280861	0.0272491	0.0379656	0.0145607	0.0930176	0.104277	0.0343693	0.794762	0.1495259	0.03136346	0.0138112	0.0564531	0.0734497	0.129711	0.0243015	0.0273245	0.100131	0.00415515	0.155405	0.00967414	0.146306	0.0266288	0.126871	0.0402261	0.0655512	0.05188536	16.20414	0.18576	0.543039	1.03256	2.23864	0.242159	0.291383	0.100737	0.0987333	0.133925	0.133063	0.08324883	0.6232564
22900	-238.7266	-240.1664	1.439765	14.09948	5.749888	0.144425	0.345012	0.0161142	0.456273	0.257959	0.0100938	0.615058	0.0702751	0.00964477	0.153192	0.245836	0.401002	0.0821675	0.0263749	0.316912	0.116527	0.1710588	0.1378238	0.0137923	0.126219	0.0929376	0.0168877	0.00362788	0.0153606	0.0505334	0.00314518	0.125764	0.0757203	0.0742942	0.0293758	0.254655	0.109774	0.0079135	0.001844382	14.09948	0.530527	0.819966	1.08181	1.5677	0.245046	0.271677	0.118578	0.0658676	0.154735	0.144096	0.1396681	0.01320546
23000	-249.2524	-242.9455	-6.306962	15.14767	1.33436	0.118885	0.52642	0.0680738	0.524225	0.331034	0.848763	0.839273	0.308318	0.02216	0.704145	0.1586	0.0154376	0.00607413	0.856261	0.0844092	0.329859	0.3945492	0.04682451	0.0372383	0.0423021	0.0669338	0.00369665	0.00633919	0.00838579	0.0164189	0.00183245	0.0474291	0.0478589	0.220239	0.0735499	0.385152	0.00183456	0.0407892	0.01999388	15.14767	0.198564	0.558444	1.03901	2.20398	0.180133	0.164629	0.127171	0.155866	0.185497	0.186705	0.06681839	0.2992272
23100	-249.0431	-248.4557	-0.5873511	41.35904	1.02896	0.515428	0.342562	0.333083	0.125115	0.0605835	0.0592494	0.226818	0.0351329	0.00596965	0.355057	0.0132322	0.246225	0.394532	0.0536957	0.316701	0.0268333	0.231667	0.06018683	0.0523939	0.0880217	0.0133736	0.0490481	0.0246652	0.0432015	0.00235486	0.00236591	0.193864	0.0397716	0.0732834	0.00538032	0.340055	0.0154028	0.0568179	0.003714577	41.35904	0.142696	0.485287	1.00464	2.36738	0.238458	0.189797	0.0866714	0.166022	0.207262	0.111791	0.06390141	0.05812981
23200	-262.8514	-256.266	-6.585376	21.1918	1.199897	0.127147	0.508428	0.0537069	0.693088	0.195337	0.131397	0.401379	0.0225084	0.0815072	0.0431795	0.891935	0.252026	0.0542664	0.390153	0.0763498	0.596363	0.21959	0.01422358	0.0342911	0.000638722	0.0285317	0.01227	0.0106467	0.0378969	0.0657919	0.00836115	0.00411173	0.240796	0.14139	0.0329912	0.176784	0.0702001	0.135298	0.03302293	21.1918	0.175034	0.529569	1.02658	2.26882	0.204114	0.145564	0.156481	0.0743142	0.227857	0.19167	0.0472465	0.6989496
23300	-246.333	-254.8575	8.524494	20.49345	2.168791	0.00343815	0.161082	0.199701	0.277165	0.0469368	0.0396121	0.304668	0.447254	0.0190489	0.105399	0.14755	0.016251	0.0859223	0.0606036	0.0315268	0.00996699	0.08731174	0.09526689	0.039195	0.0349415	0.197476	0.050038	0.0118803	0.0308376	0.0149393	0.00633931	0.0843667	0.0459239	0.116556	0.0535398	0.255687	0.0314533	0.0268262	0.003150388	20.49345	0.312624	0.671841	1.07369	1.94184	0.227554	0.123239	0.184515	0.104599	0.239826	0.120266	0.09841728	0.03201052
23400	-245.3738	-254.6785	9.304701	64.14376	3.851897	0.0363962	0.111179	0.106408	0.0342976	0.100921	0.0166185	0.0829246	0.000755556	0.0181691	0.0159615	0.0595984	0.16008	0.0394008	0.0254428	0.0713836	0.0939282	0.03550704	0.0286993	0.0568047	0.274291	0.13946	0.0943212	0.00291273	0.0075344	0.0269518	0.021922	0.145906	0.00193986	0.0883235	0.0308807	0.0882988	0.00249582	0.0179576	0.02310498	64.14376	0.446036	0.769927	1.08439	1.69964	0.19718	0.28489	0.0840676	0.0912293	0.26131	0.0813233	0.05180428	0.4460052
23500	-232.9912	-253.6772	20.68596	79.87128	0.7534225	0.0584295	0.0985154	0.135907	0.0684637	0.150884	0.000545039	0.0177623	0.00363109	0.0292959	0.0505422	0.0216116	0.035427	0.0082672	0.0422	0.0133063	0.00852795	0.05496776	0.01770872	0.0487725	0.154236	0.0558682	0.0838286	0.111408	0.00952446	0.0834782	0.0443548	0.119506	0.0446378	0.0534982	0.0157364	0.113646	0.0187542	0.0427518	2.644832e-05	79.87128	0.0856167	0.387683	0.943163	2.58354	0.266549	0.197289	0.174986	0.121794	0.14679	0.0925921	0.01773516	0.001491293
23600	-232.9929	-248.2916	15.29877	92.3137	3.885982	0.0139905	0.0718705	0.0951325	0.0902379	0.0310682	0.0273876	0.0221093	0.0716853	0.00108051	0.0557596	0.0345001	0.011642	0.00723066	0.0236674	0.102379	0.0161277	0.02930213	0.01607753	0.072961	0.0214901	0.0603114	0.0439472	0.0669672	0.0329999	0.0291396	0.00963474	0.0693315	0.115827	0.0925476	0.00961816	0.296105	0.0113195	0.0677997	0.008348457	92.3137	0.447987	0.771172	1.0844	1.69644	0.240383	0.179271	0.130904	0.12557	0.213128	0.110744	0.02442598	0.3417859
