Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-610.8828	-549.6654	-61.21747	6.220667	0.8244778	0.0389281	0.0194047	0.0532322	0.130692	0.198627	0.12945	0.00139247	0.0207754	0.0298499	0.0516261	0.0887685	0.0522439	0.0872518	0.0047227	0.274792	0.0147437	0.0268057	0.0260749	0.0246717	0.0222034	0.0529318	0.118415	0.322333	0.0185722	0.0234623	0.00656882	0.159663	0.0460883	0.0594458	0.00697481	0.0112739	0.060968	0.0429374	0.173829	0.466814	0.120565	0.179048	0.0178941	0.0141179	0.168734	0.00566803	0.0116706	0.0789962	0.180351	0.0460589	0.0290492	0.00863405	0.0423677	0.164594	0.498742	0.00929222	0.125453	0.140878	0.17274	0.564229	0.0941833	0.008339	0.217353	0.0340853	0.0642929	0.08651995	0.07878382	0.0442313	0.231771	0.101453	0.0360002	0.00134447	0.043503	0.069623	0.0275426	0.0592524	0.176912	0.0490979	0.0187864	0.0623301	0.0713995	0.00675363	0.6664354	7	32.62495	0.07815835	0.100756	0.416805	0.963513	2.51893	0.105887	0.134595	0.126053	0.28443	0.130162	0.218873	0.7452193	0.894281
1100	-597.5401	-531.1966	-66.34346	8.240117	3.632456	0.0528254	0.129703	0.0690775	0.222893	0.0217686	0.017948	0.24148	0.0441454	0.407445	0.0442311	0.0183285	0.242995	0.177393	0.000516895	0.0509299	0.0390005	0.035437	0.0588566	0.0701035	0.0775972	0.194853	0.0122125	0.0181737	0.0601344	0.0164325	0.149052	0.0104832	0.108787	0.0479256	0.00654603	0.0888468	0.170289	0.0130655	0.166547	0.154175	0.143632	0.206093	0.00143104	0.021492	0.0965173	0.0440797	0.255161	0.0243583	0.0769396	0.190975	0.233692	0.283853	0.103706	0.0668873	0.199659	0.0295811	0.00604793	0.0274934	0.139996	0.0618732	0.242535	0.177594	0.346637	0.043884	0.0439119	0.1231828	0.009811018	0.0730604	0.248078	0.0305608	0.0127769	0.0087562	0.0369868	0.0275229	0.0567643	0.00706403	0.106095	0.163636	0.146884	0.0506281	0.0103149	0.0208713	0.6008956	11	28.31662	0.07159196	0.432956	0.761456	1.08425	1.72134	0.12339	0.147906	0.076259	0.335146	0.094506	0.222794	0.6107066	0.983935
1200	-582.5941	-524.3003	-58.29374	7.631328	3.122781	0.0038627	0.593863	0.0761653	0.272946	0.290385	0.0603837	0.166132	0.050724	0.308021	0.0117951	0.0699193	2.575e-05	0.12389	0.0864682	0.00538287	0.00398542	0.015625	0.032998	0.0232756	0.0374504	0.393458	0.0013829	0.0352909	0.00439396	0.0330413	0.1217	0.164783	0.0111336	0.00181936	0.108578	0.0118582	0.0576787	0.0572462	0.122227	0.0913835	0.0122911	0.0602624	0.00465221	0.091977	0.0175005	0.033829	0.0668216	0.375099	0.293632	0.0138882	0.101151	0.314731	0.0179226	0.0715562	0.00203807	0.164305	0.0844304	0.412066	0.177524	0.00912219	0.0128772	0.177851	0.135866	0.241102	0.122949	0.109774	-0.003407726	0.0225568	0.211265	0.193707	0.00484049	0.0434948	0.122224	0.181297	0.0418727	0.0164141	0.0185448	0.060135	0.0291289	0.0261025	0.0249338	0.00348282	0.506416	9	26.14018	0.08474421	0.398543	0.738107	1.08306	1.78029	0.138231	0.107181	0.110044	0.243728	0.164638	0.236177	0.5030083	1.006775
1300	-582.0283	-533.1338	-48.89451	9.215599	0.9767508	0.0745196	0.0918768	0.14376	0.210071	0.00230644	0.23874	0.542517	0.00969357	0.210325	0.130632	0.000592777	0.0586107	0.0439278	0.243564	0.0503731	0.017004	0.0205167	0.0437042	0.108341	0.0138645	0.0148462	0.00335518	0.019591	0.0525172	0.0212644	0.0144803	0.05318	0.181779	0.374285	0.00879556	0.0304137	0.117184	0.000422717	0.0555273	0.0340999	0.186831	0.0600625	0.0368856	0.0359031	0.0597782	0.181812	0.0590669	0.0120942	0.00400052	0.141942	0.257394	0.00392872	0.15196	0.182637	0.0990239	0.0024086	0.0535175	0.0432414	0.0757816	0.100629	0.18647	0.203752	0.0281308	0.218356	0.0146846	0.09768465	-0.06343043	0.0642581	0.13952	0.126679	0.0458817	0.013159	0.207924	0.093338	0.0187903	0.0160464	0.147491	0.00745894	0.0372153	0.039453	0.0410859	0.00169968	0.5490568	10	28.79632	0.1430671	0.132292	0.46965	0.996038	2.40202	0.138096	0.1014	0.0765877	0.270976	0.161966	0.250975	0.4856263	1.130616
1400	-593.059	-529.7976	-63.26134	17.61019	1.618956	0.082948	0.128721	0.0212874	0.25605	0.00678894	0.0540332	0.0116242	0.0691319	0.129257	0.0805922	0.0497315	0.0951448	0.00854326	0.128936	0.146855	0.0587985	0.16733	0.431783	0.0191527	0.0952085	0.0267215	0.0954003	0.0364382	0.203248	0.00365786	0.122139	0.0191042	0.0308551	0.0369727	0.152015	0.0658189	0.0160354	0.000706793	0.00686081	0.0602266	0.0495544	0.156317	0.0294013	0.0109053	0.155515	0.0641779	0.189493	0.0193209	0.336368	0.0175293	0.0509528	0.00643905	0.114615	0.158107	0.258922	0.213664	0.0442638	0.174427	0.126864	0.162238	0.0759579	0.0104406	0.18848	0.0136898	0.102974	0.09432247	0.02320709	0.0766717	0.181824	0.0103087	0.00331553	0.0430218	0.365377	0.0326191	0.0148787	0.00105079	0.101384	0.0331899	0.0460806	0.0346376	0.0271795	0.0284614	0.8332149	8	29.13554	0.06522204	0.243127	0.607229	1.05671	2.09294	0.157085	0.112637	0.106613	0.302083	0.156844	0.164739	0.856422	0.9729023
1500	-627.4985	-535.8377	-91.66088	9.146504	0.9037576	0.00499808	0.0301019	0.151962	0.336037	0.0650222	0.0980867	0.0164047	0.109948	0.0232221	0.110898	0.475847	0.570214	0.0736992	0.00100519	0.425208	0.013464	0.0110496	0.00187136	0.0281799	0.0160411	0.904629	0.00650315	0.101311	0.100145	0.0107491	0.168034	0.554406	0.226179	0.0839224	0.609732	0.00104622	0.0144199	0.00104673	0.291245	0.512064	0.0153718	0.103658	0.154239	0.0250745	0.232496	0.0534016	0.213218	0.358747	0.374912	0.113562	0.223715	0.0376922	0.173412	0.082246	0.046291	0.19545	0.139056	0.176091	0.166642	0.239913	0.0146246	0.197779	0.0064841	0.671155	0.187957	0.2025669	-0.008596364	0.0584587	0.0707889	0.0537711	0.025129	0.0231937	0.19409	0.0641316	0.000161117	0.00462673	0.177426	0.11989	0.0660832	0.0276643	0.0973733	0.0172122	0.7667352	11	28.43839	0.08763898	0.117374	0.445782	0.982024	2.45482	0.127067	0.13579	0.0873488	0.259226	0.197841	0.192728	0.7581388	1.011339
1600	-591.5128	-532.4726	-59.04021	6.006509	2.023547	0.0251066	0.155688	0.245346	0.23255	0.267049	0.260594	0.0149332	0.00680756	0.0567572	0.13896	0.385739	0.0284341	0.0805066	0.00489581	0.190501	0.00354569	0.0558042	0.0548612	0.0269486	0.044451	0.0942697	0.0334853	0.142935	0.0683455	0.0132939	0.0857588	0.320237	0.0472142	0.00255456	0.113622	0.00773454	0.0287714	0.0461953	0.144774	0.0224966	0.141838	0.0375072	0.217439	0.06182	0.0630819	0.0328619	0.00455175	0.088361	0.291431	0.0151389	0.194864	0.0432857	0.172164	0.0468411	0.00643193	0.181748	0.0434037	0.0419165	0.299441	0.113918	0.0283091	0.0417957	0.129733	0.0160038	0.036979	0.08718101	-0.002266514	0.0466449	0.106717	0.134975	0.0212356	0.0205297	0.124467	0.109821	0.0480189	0.000790124	0.155997	0.0541321	0.0860746	0.043138	0.036399	0.0110597	0.4856213	8	33.48501	0.08991314	0.296069	0.657495	1.07057	1.97587	0.130743	0.153444	0.0702473	0.234067	0.151069	0.26043	0.4833547	1.004689
1700	-602.1556	-539.4169	-62.7387	9.424233	1.885376	0.294075	0.085499	0.11136	0.168255	0.157315	0.191361	0.0263267	0.0170007	0.0880477	0.0631249	0.033168	0.0141721	0.0298654	0.00447668	0.00789431	0.0930454	0.00123703	0.279052	0.0621334	0.00367442	0.0548358	0.0108212	0.0656129	0.0993715	0.0652603	0.0717971	0.159189	0.13083	0.0594955	0.231673	0.0236726	0.0651242	0.00871785	0.0719705	0.281342	0.144429	0.0852538	0.0695769	0.0104258	0.0105897	0.304941	0.202129	0.0707598	0.0657144	0.00160511	0.0330785	0.0735419	0.0496395	0.0892979	0.338757	0.110474	0.0579228	0.0055895	0.0315491	0.554285	0.127683	0.374944	0.00810424	0.0427943	0.000222459	0.09125639	0.03593718	0.067957	0.231975	0.0886318	0.0526893	0.036068	0.0256511	0.0850288	0.0142602	0.0197364	0.0592942	0.0873277	0.0750114	0.0207338	0.105011	0.030624	0.3830234	9	30.12251	0.103773	0.279197	0.642244	1.06684	2.01172	0.122532	0.215962	0.0861756	0.249845	0.17435	0.151136	0.4189606	0.914223
1800	-579.1119	-533.581	-45.53088	4.68278	2.299753	0.00654982	0.0357682	0.0736384	0.318267	0.0716454	0.0566775	0.141861	0.0275828	0.0192908	0.0300111	0.145514	0.415857	0.0713086	0.0114845	0.168423	0.345224	0.0137834	0.0781133	0.109742	0.000220299	0.00390105	0.0315235	0.00763289	0.100994	0.0826202	0.0834815	0.11322	0.0908952	0.131099	0.0242863	0.174798	0.0609823	0.0292776	0.0494705	0.0171	0.195301	0.130193	0.0896545	0.00485195	0.161431	0.0781229	0.00678762	0.00724281	0.0592274	0.0191768	0.072546	0.0313664	0.0107851	0.109748	0.161079	0.0265194	0.0306299	0.21473	0.147271	0.0012717	0.152283	0.0927838	0.0364547	0.00139533	0.0789526	0.0675787	-0.003916707	0.0778405	0.0877271	0.0616948	0.00478788	0.0420779	0.106465	0.165286	0.0326583	0.00731611	0.159343	0.093008	0.0586843	0.0852764	0.0137134	0.00412177	0.5338902	10	29.73428	0.1200578	0.32661	0.683521	1.07595	1.91391	0.187882	0.0733804	0.0778729	0.234586	0.106864	0.319415	0.5299735	1.00739
1900	-609.8863	-532.6988	-77.18752	8.266305	1.538274	0.23869	0.124961	0.0190096	0.0109083	0.132562	0.396856	0.293502	0.0272119	0.189409	0.306617	0.0102809	0.354852	0.161479	0.304692	0.00473751	0.01318	0.0181876	0.0113481	0.162446	0.0459703	0.433765	0.0260111	0.052389	0.0490139	0.29306	0.0771446	0.00786243	0.108688	0.426472	0.0309286	0.0114492	0.024581	0.0132022	0.145172	0.0915637	0.323332	0.00591297	0.00434708	0.0568905	0.10524	0.298344	0.0300435	0.0447321	0.253048	0.113103	0.0986658	0.361094	0.215788	0.200764	0.103005	0.299137	0.0536634	0.0148914	0.131558	0.14754	0.111493	0.930719	0.0435939	0.0184957	0.0301933	0.1621279	0.0330493	0.0271386	0.199622	0.0160029	0.00436518	0.0431002	0.295122	0.0605568	0.012935	0.00546144	0.148152	0.00941229	0.0620564	0.0200953	0.0765115	0.0194689	0.3394735	10	27.3666	0.1350829	0.231175	0.594806	1.05259	2.12143	0.176207	0.0939309	0.0865619	0.276953	0.186712	0.179635	0.3725228	0.9112825
2000	-610.7379	-537.6338	-73.10416	15.56366	1.052423	0.00232729	0.11736	0.0504454	0.173429	0.303797	0.0503086	0.069554	0.0588639	0.0961455	0.00581423	0.0260045	0.0671128	0.0677341	0.105042	0.0110102	0.0857181	0.0154119	0.0797551	0.0076425	0.169585	0.0602972	0.0239671	0.034956	0.114909	0.00113981	0.172717	0.0817	0.204524	0.0882613	0.0486627	0.00863891	0.0381314	0.00310391	0.278926	0.0421405	0.0225451	0.170446	0.0607844	0.752921	0.0583377	0.053018	0.0666822	0.0771418	0.200524	0.183924	0.051727	0.07157	0.10945	0.00389415	0.187167	0.179744	0.0357133	0.129734	0.0535726	0.269353	0.169145	0.0598725	0.173161	0.269625	0.115641	0.1231906	-0.008452596	0.0195463	0.360218	0.0222732	0.000269241	0.0477721	0.150849	0.0157305	0.0214266	0.00499135	0.110696	0.0720599	0.0484406	0.0204263	0.0665232	0.0387768	0.5380962	5	30.21506	0.0722975	0.147294	0.491961	1.00817	2.35257	0.191969	0.0980959	0.0808163	0.2498	0.191271	0.188048	0.5296436	1.015959
2100	-610.0195	-547.9424	-62.07709	4.820346	0.8916075	0.334676	0.0257811	0.0398025	0.0165456	0.0725465	0.180192	0.193524	0.0547316	0.226619	0.0963035	0.0803251	0.0279931	0.117189	0.00221778	0.112832	0.00838328	0.0399742	0.0190637	0.151186	0.125066	0.0860845	0.00430565	0.0173276	0.281664	0.012358	0.0410799	0.11629	0.0951657	0.268804	0.0863933	0.195604	0.107349	0.0242499	0.045355	0.144537	0.386832	0.086992	0.00159447	0.0254909	0.113248	0.181023	0.143913	0.0399098	0.258662	0.0694892	0.0322739	0.019539	0.0748041	0.344222	0.364337	0.0753798	0.161991	0.0660221	0.345389	0.228755	0.369744	0.222977	0.0367952	0.265999	0.0169775	0.1215892	0.01474456	0.115237	0.337755	0.0277586	0.0088842	0.0111799	0.101959	0.0657781	0.0196213	0.0121837	0.0485644	0.0161244	0.144004	0.035246	0.0464138	0.00929116	0.4095028	9	28.50106	0.1255552	0.114852	0.441559	0.97943	2.46416	0.160147	0.107547	0.0811828	0.30221	0.133721	0.215192	0.4242474	0.9652454
