Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1100	-266.9165	-252.6672	-14.24926	45.9324	1.252895	0.01661293	0.004925442	0.00403369	0.100586	0.00831269	0.0571077	0.00767324	0.0272676	0.0577526	0.128788	0.0331315	0.0334284	0.0128596	3.97975e-05	0.285546	0.179475	0.0639973	0.03893118	45.9324	0.184508	0.541494	1.03189	2.24211	0.30088	0.199099	0.117234	0.0889954	0.111483	0.182308	0.04385663	0.8876922
1200	-255.6625	-249.1827	-6.479805	12.33968	1.531556	0.1266441	0.01027282	0.00573573	0.0178797	0.149109	0.0736787	0.0380666	0.00782498	0.1615	0.0434009	0.0414789	0.0375366	0.00270658	0.0309156	0.186675	0.074174	0.129317	0.1066006	12.33968	0.230156	0.593726	1.05222	2.1239	0.300314	0.158692	0.156601	0.0677814	0.212601	0.104011	0.1168734	0.912103
1300	-264.5463	-249.1886	-15.35772	78.32864	2.914635	0.01680539	0.01998176	0.106279	0.0316719	0.101439	0.0014787	0.0628288	0.008791	0.131382	0.0509465	0.0027334	0.00938361	0.0103601	0.0337029	0.248126	0.091382	0.109495	0.001782877	78.32864	0.382548	0.726689	1.08206	1.8087	0.13518	0.274747	0.123498	0.142442	0.191711	0.132422	0.02176464	0.08191621
1400	-257.9988	-249.9165	-8.082272	31.88651	2.13513	0.08821119	0.03009161	0.0349109	0.0277628	0.103208	0.264135	0.0602289	0.0374328	0.0856713	0.00294693	0.116805	0.0266319	0.0155046	0.0441161	0.178944	0.000585942	0.00111605	0.01655579	31.88651	0.308889	0.668655	1.07303	1.94943	0.243843	0.196814	0.128758	0.0585559	0.188698	0.183331	0.0466474	0.3549135
1500	-268.6208	-248.8763	-19.74458	148.5593	1.064359	0.008402762	0.02507298	0.0440135	0.037719	0.104194	0.0126349	0.0140052	0.0361408	0.0481925	0.0633671	0.0120549	0.00418275	0.0666377	0.142268	0.275748	0.0783785	0.060463	0.001800872	148.5593	0.149614	0.495277	1.0099	2.34521	0.262475	0.211404	0.0895183	0.0505914	0.20232	0.183691	0.02687385	0.06701206
1600	-271.5072	-250.4422	-21.06501	114.2806	2.895702	0.009385306	0.02701069	0.00924475	0.0264363	0.115472	0.00259375	0.0132272	0.00987132	0.237362	0.0379677	0.0194976	0.0404986	0.0102212	0.139747	0.295144	0.0189966	0.0237201	0.001218229	114.2806	0.381029	0.725585	1.08195	1.81144	0.27917	0.272492	0.121674	0.0929336	0.115805	0.117926	0.02822892	0.04315534
1700	-255.8623	-250.8685	-4.993781	8.152922	1.852813	0.1887041	0.03172128	0.0235435	0.111032	0.234159	0.0102074	0.0611208	0.0348194	0.0483841	0.0329732	0.0222232	0.0264911	0.0174844	0.011789	0.257907	0.0702219	0.0376432	0.03147001	8.152922	0.275048	0.63839	1.06583	2.02073	0.310643	0.198838	0.122508	0.103889	0.165868	0.0982528	0.0631913	0.4980118
1800	-251.625	-244.449	-7.176083	18.56644	2.377796	0.05193689	0.08329297	0.0353333	0.0684572	0.142745	0.0218159	0.00547524	0.0396105	0.00613379	0.15355	0.0368075	0.0421048	0.0364284	0.0154592	0.27442	0.0453844	0.0762748	0.01622441	18.56644	0.334556	0.689987	1.0771	1.89836	0.187331	0.257691	0.132729	0.0857399	0.15872	0.17779	0.09951737	0.1630309
1900	-254.5984	-245.8087	-8.789684	27.43853	3.373923	0.03342694	0.04688129	0.0769805	0.00635991	0.0458505	0.0977667	0.0159587	0.00305434	0.067304	0.109121	0.0311473	0.0133607	0.0103435	0.12142	0.29755	0.0822203	0.0215622	0.004965611	27.43853	0.416269	0.750333	1.08383	1.74957	0.241509	0.172871	0.167591	0.106223	0.114819	0.196987	0.0518469	0.09577452
2000	-265.8944	-251.9427	-13.95171	63.69191	2.970278	0.0244287	0.02997276	0.125945	0.0623675	0.0113661	0.0377907	0.0758801	0.0279409	0.0881639	0.113247	0.110066	0.00265423	0.0777026	0.0144333	0.16107	0.00779414	0.0835779	0.001156588	63.69191	0.386949	0.729869	1.08237	1.80082	0.184448	0.225315	0.120441	0.133938	0.179023	0.156835	0.03112934	0.03715428
2100	-260.909	-245.4886	-15.4204	71.384	2.296641	0.01392799	0.01259537	0.0466117	0.0247348	0.137354	0.0593083	0.0410077	0.0305468	0.0589211	0.0760718	0.0109767	0.0649527	0.0042731	0.006898	0.303782	0.0560269	0.0785346	0.00313899	71.384	0.326288	0.683256	1.07591	1.91455	0.190812	0.233309	0.187579	0.0871682	0.17004	0.131091	0.01573436	0.199499
2200	-263.4535	-253.5989	-9.85463	43.70032	1.263863	0.03662402	0.04231563	0.0285062	0.00589135	0.177086	0.00354327	0.0177584	0.00999557	0.0506206	0.248232	0.0351374	0.0618037	0.0369108	0.0235073	0.0854472	0.148539	0.067021	0.003011175	43.70032	0.186436	0.543869	1.03292	2.23678	0.192473	0.295552	0.20211	0.0600176	0.0851465	0.164701	0.0453268	0.06643255
2300	-246.7309	-244.4186	-2.312308	8.27364	2.195955	0.1939565	0.1822527	0.021766	0.0119772	0.130638	0.0701223	0.0029475	0.00123204	0.201328	0.0595828	0.0148413	0.0318747	0.050713	0.0327141	0.208148	0.0713045	0.0908102	0.03221727	8.27364	0.315595	0.674355	1.0742	1.93585	0.334265	0.15954	0.120021	0.0794826	0.1365	0.170192	0.2144699	0.1502181
2400	-266.814	-258.2147	-8.599236	20.74823	2.424017	0.06354079	0.03804626	0.0357202	0.100425	0.0303987	0.102	0.0285039	0.147085	0.119788	0.0201901	0.00021385	0.00844686	0.0476359	0.0232208	0.142992	0.128151	0.0652292	0.009041506	20.74823	0.339132	0.693658	1.07771	1.8895	0.24526	0.246441	0.0890439	0.084586	0.211172	0.123497	0.04708776	0.1920139
2500	-252.751	-247.3114	-5.439549	15.40551	2.025984	0.06874781	0.1021572	0.0400195	0.0488795	0.115994	0.098837	0.00109481	0.106694	0.0328636	0.064772	0.0291961	0.0200915	0.0201279	0.0170975	0.248957	0.0904473	0.0649285	0.001259483	15.40551	0.296357	0.657749	1.07063	1.97527	0.208052	0.215742	0.113682	0.101624	0.223656	0.137245	0.1034167	0.01217871
2600	-266.9913	-249.4716	-17.51977	138.2209	1.564677	0.01124223	0.01277057	0.0497069	0.0442332	0.086716	0.0270404	0.0660862	0.0082915	0.0974719	0.0492832	0.0172439	0.118787	0.0319133	0.254951	0.0583119	0.0688547	0.0211081	0.00353728	138.2209	0.235143	0.598979	1.054	2.11187	0.27963	0.196194	0.0924177	0.129252	0.176244	0.126262	0.01630785	0.2169066
2700	-259.41	-245.6837	-13.72634	53.888	1.173528	0.02903086	0.009623164	0.0405495	0.0296817	0.0784356	0.110011	0.00726146	0.0278632	0.00419401	0.0606171	0.0676754	0.0261387	0.0715319	0.0333407	0.254344	0.181587	0.00676854	0.001437151	53.888	0.170223	0.523346	1.0237	2.28273	0.236629	0.236495	0.0823945	0.10262	0.166218	0.175644	0.01106031	0.1299376
2800	-271.9436	-254.1239	-17.81968	52.28956	2.335305	0.00953542	0.01338721	0.0280489	0.0839971	0.0828751	0.0828308	0.0464237	0.0407542	0.0805169	0.153906	0.0119573	0.0863582	0.0253827	0.0461166	0.0408779	0.0781655	0.111789	0.05336175	52.28956	0.330265	0.68651	1.07649	1.90673	0.213361	0.19093	0.114569	0.135266	0.157594	0.18828	0.06674897	0.7994394
2900	-257.7416	-257.2383	-0.5033669	6.166725	0.8893498	0.2258344	0.1046446	0.060236	0.0163966	0.0439929	0.192919	0.01804	0.0170531	0.0491205	0.0692141	0.0978853	0.0579727	0.0498625	0.0205923	0.177659	0.0673366	0.06172	0.0827104	6.166725	0.114382	0.440766	0.978939	2.46591	0.178908	0.251189	0.157317	0.134699	0.108029	0.169858	0.187355	0.4414636
3000	-268.7733	-250.7514	-18.02188	137.8407	2.45082	0.06771153	0.0005423494	0.0554656	0.0471596	0.154461	0.0361633	0.00459966	0.0170146	0.0911799	0.0370079	0.035002	0.211411	0.0288766	0.0829847	0.17237	0.0220685	0.00423531	0.03868866	137.8407	0.341744	0.695736	1.07805	1.88447	0.241796	0.274759	0.108026	0.0931992	0.127949	0.154271	0.03923101	0.9861755
3100	-253.9204	-247.0137	-6.906709	22.96567	1.153779	0.1265646	0.09269346	0.0600188	0.00754887	0.165039	0.0186411	0.0540312	0.0272597	0.0682158	0.0835796	0.04597	0.0698334	0.0339271	0.0948297	0.219646	0.0109359	0.0405239	0.05773295	22.96567	0.166577	0.518551	1.02145	2.29343	0.305711	0.187153	0.117728	0.0657755	0.154593	0.169039	0.1504264	0.3837953
3200	-252.9699	-248.0753	-4.89462	11.09247	1.021413	0.06988734	0.02426019	0.0548411	0.142712	0.0928265	0.077641	0.0267362	0.064597	0.022113	0.0706119	0.034772	0.0101331	0.0144129	0.115312	0.124061	0.0877446	0.0614865	0.1006271	11.09247	0.141206	0.483095	1.00346	2.37224	0.191634	0.253201	0.114875	0.0885259	0.200865	0.150899	0.1248873	0.8057434
3300	-258.9904	-252.4493	-6.541059	17.72395	1.002849	0.05979078	0.03482989	0.0555672	0.0171542	0.0764457	0.148156	0.0438684	0.0249416	0.171258	0.0528492	0.0280096	0.0213711	0.0616959	0.0374697	0.109809	0.0748804	0.0765238	0.03919068	17.72395	0.137522	0.477606	1.00047	2.3844	0.183957	0.218604	0.139058	0.0980544	0.204351	0.155975	0.07402057	0.5294566
3400	-266.1344	-251.9323	-14.20213	40.16952	2.00595	0.01654163	0.01770167	0.0145742	0.0294448	0.108555	0.0209862	0.0349136	0.0101245	0.0154038	0.102032	0.0354987	0.137218	0.00299824	0.139674	0.249761	0.0525968	0.0462185	0.05626639	40.16952	0.293984	0.655645	1.07014	1.98023	0.309079	0.341677	0.123826	0.0582678	0.070455	0.0966949	0.07396806	0.7606849
3500	-258.4936	-253.3458	-5.14782	19.67317	0.8692945	0.06526366	0.04431374	0.0134317	0.13447	0.0606799	0.00659295	0.0127763	0.00803068	0.140599	0.023674	0.04938	0.0432911	0.15043	0.100942	0.141759	0.0398631	0.0740806	0.005705127	19.67317	0.110196	0.433605	0.97445	2.48175	0.311592	0.237186	0.069997	0.0908475	0.160476	0.129902	0.05001887	0.1140595
3600	-255.2024	-251.2721	-3.930309	11.73104	2.317376	0.09009215	0.1161226	0.0956679	0.0363884	0.241854	0.0877006	0.00767151	0.0266122	0.0768615	0.0726716	0.0531822	0.0078254	0.0251844	0.0508711	0.18068	0.0225358	0.0142929	0.04144391	11.73104	0.328429	0.685012	1.07622	1.91033	0.17094	0.249573	0.0742772	0.0832752	0.210941	0.210993	0.1575665	0.2630249
3700	-259.0801	-252.2868	-6.793345	23.22125	1.762236	0.0986855	0.04216328	0.0130499	0.0424881	0.143672	0.208377	0.0310892	0.0202599	0.00406417	0.0379558	0.0696623	0.00265762	0.0917062	0.192767	0.0504091	0.0263229	0.0655185	0.0001890633	23.22125	0.263141	0.627088	1.06272	2.04705	0.234591	0.228689	0.100964	0.0991992	0.166821	0.169735	0.04235234	0.004464059
3800	-255.0924	-250.4159	-4.676483	15.78823	1.820839	0.0680316	0.0883479	0.0282521	0.0104553	0.0369869	0.0272636	0.00307713	0.0395631	0.103502	0.0979115	0.0621836	0.0500063	0.0808008	0.0364459	0.204124	0.219135	0.000292424	0.02833855	15.78823	0.270908	0.634501	1.06478	2.02981	0.253741	0.233378	0.0867057	0.0926091	0.0897004	0.243866	0.1166864	0.2428606
3900	-265.1154	-250.1459	-14.9695	70.53272	1.958081	0.02438092	0.03015127	0.028592	0.00530093	0.0516868	0.0617098	0.0297849	0.00419525	0.078615	0.0855908	0.0922256	0.0600597	0.0088899	0.0120826	0.137246	0.00772912	0.336292	0.01844689	70.53272	0.288219	0.650481	1.0689	1.9924	0.271107	0.182924	0.176119	0.104635	0.175604	0.0896118	0.04859816	0.37958
4000	-253.295	-248.0084	-5.286554	12.7364	1.650138	0.06750012	0.1592562	0.0641687	0.0539929	0.0421058	0.0263511	0.0133146	0.0316865	0.0186223	0.061332	0.102372	0.0950098	0.00637749	0.0268778	0.159042	0.164902	0.133845	0.03580422	12.7364	0.247612	0.611778	1.05814	2.08247	0.249585	0.237004	0.0971078	0.13545	0.183199	0.0976543	0.1950604	0.1835545
4100	-264.777	-255.7293	-9.047743	26.17701	1.034004	0.03237149	0.06717535	0.0482541	0.0363195	0.115856	0.124779	0.0184279	0.0319286	0.0732536	0.100616	0.0172728	0.0832918	0.0358936	0.0113536	0.127902	0.119328	0.0555241	0.009375329	26.17701	0.143688	0.486739	1.00541	2.36416	0.245124	0.28344	0.0976868	0.106864	0.116649	0.150236	0.07655068	0.1224722
4200	-247.3642	-246.2324	-1.131772	7.790831	1.366077	0.171068	0.08980843	0.011424	0.0552645	0.0443335	0.0648149	0.00443328	0.0125711	0.042221	0.0607444	0.00890674	0.01162	0.0229155	0.135296	0.272519	0.163738	0.0891981	0.02413843	7.790831	0.203873	0.564633	1.04148	2.19001	0.285939	0.184205	0.11985	0.0914479	0.15593	0.162628	0.1139469	0.2118394
4300	-253.2263	-248.8081	-4.418222	17.73677	1.553373	0.06648642	0.05412324	0.047336	0.0437833	0.162746	0.021454	0.000869853	0.000183734	0.0483714	0.0525517	0.0181446	0.0972464	0.0471796	0.121605	0.198574	0.0765942	0.0633601	0.01175178	17.73677	0.233451	0.597206	1.05341	2.11594	0.283742	0.27295	0.146329	0.0762692	0.124433	0.0962774	0.06587501	0.1783951
4400	-249.7524	-247.7935	-1.958929	10.67592	1.529812	0.1333295	0.105708	0.0379591	0.00240047	0.064181	0.0526125	0.00512478	0.00845473	0.0153363	0.0500775	0.0525245	0.257433	0.0176648	0.0174835	0.210187	0.0954822	0.113079	0.014342	10.67592	0.229891	0.593445	1.05213	2.12454	0.252064	0.17314	0.144478	0.0758402	0.188639	0.165838	0.12005	0.1194669
4500	-254.8862	-248.6725	-6.21374	23.86247	1.832901	0.07129809	0.06613802	0.0755744	0.142496	0.234817	0.0648956	0.0437908	0.00946828	0.0154143	0.0372822	0.0319367	0.125192	0.032432	0.0236509	0.0910177	0.0488752	0.0231565	0.01028657	23.86247	0.272478	0.635981	1.06518	2.02636	0.20851	0.234568	0.144387	0.0723997	0.200852	0.139283	0.07642459	0.1345976
4600	-263.7028	-247.3577	-16.34508	57.8111	3.224111	0.0198495	0.03479098	0.0145475	0.00935853	0.115781	0.0751075	0.00685554	0.0715353	0.0791622	0.139678	0.0500725	0.0527452	0.0377829	0.00287583	0.309384	0.0275448	0.00756887	0.01279176	57.8111	0.405889	0.743227	1.08342	1.76746	0.300467	0.120609	0.104785	0.100352	0.152978	0.220809	0.04758275	0.268832
4700	-266.0327	-255.6311	-10.40152	40.7343	0.9933382	0.03350157	0.04496847	0.02577	0.0447564	0.0295828	0.0549353	0.0269958	0.0336075	0.0450638	0.0469251	0.114398	0.144453	0.142489	0.228036	0.0373488	0.0192331	0.00640642	0.0002676991	40.7343	0.135623	0.47474	0.998887	2.39075	0.245385	0.20376	0.11824	0.103064	0.145085	0.184465	0.04523617	0.00591781
4800	-257.906	-249.0319	-8.874054	27.60346	2.707495	0.04913871	0.02021355	0.0232043	0.12027	0.0596496	0.103491	0.0204601	0.0928886	0.0192538	0.117066	0.0134028	0.0280284	0.0382918	0.0147442	0.174535	0.100628	0.0740866	0.04011368	27.60346	0.365286	0.713929	1.08063	1.84015	0.235611	0.19511	0.119015	0.116419	0.174241	0.159605	0.06032723	0.6649349
4900	-252.5484	-246.0895	-6.458909	16.16267	3.042345	0.03951107	0.09824071	0.0494918	0.0693008	0.0653872	0.0305585	0.0521247	0.0238283	0.159332	0.0440694	0.050565	0.00494869	0.0166292	0.0299217	0.159982	0.233304	0.0105574	0.004020938	16.16267	0.392511	0.733846	1.08272	1.79093	0.209993	0.245982	0.118471	0.0828195	0.182129	0.160606	0.1022617	0.0393201
5000	-252.9187	-246.257	-6.661664	18.55971	2.926136	0.1061167	0.1168285	0.02379	0.0846592	0.303538	0.0338629	0.000472619	0.0263358	0.0446789	0.0743282	0.00520901	0.0703369	0.0565573	0.0216808	0.117984	0.109943	0.0266231	0.01315285	18.55971	0.383466	0.727355	1.08213	1.80705	0.231956	0.249957	0.0785165	0.0950394	0.15186	0.192672	0.1299813	0.1011903
5100	-252.7322	-246.8747	-5.857522	11.32277	2.807121	0.08096451	0.1183829	0.0491615	0.056297	0.0512319	0.0459552	0.0204084	0.0227585	0.00223523	0.0697807	0.00905827	0.151501	0.00321049	0.00660544	0.429821	0.00111944	0.0808552	0.07979858	11.32277	0.373767	0.720257	1.08138	1.82459	0.249218	0.176728	0.117919	0.0524629	0.241072	0.162601	0.1981815	0.402654
5200	-259.9984	-252.5179	-7.480567	19.24131	2.301694	0.04396161	0.04103973	0.00430479	0.0988834	0.135461	0.010886	0.0160246	0.0168584	0.0536715	0.034292	0.0191482	0.0461708	0.0480448	0.0446481	0.196824	0.165093	0.109689	0.005952424	19.24131	0.326811	0.683686	1.07598	1.91352	0.194796	0.279602	0.12183	0.139161	0.138078	0.126533	0.04699216	0.1266685
5300	-251.4285	-242.9715	-8.457036	27.09901	2.18596	0.05523603	0.08232756	0.0616996	0.0126267	0.119235	0.0243167	0.0082324	0.0270552	0.0575342	0.0281623	0.00229596	0.0548698	0.0213303	0.0724796	0.303359	0.201909	0.00489448	0.02553705	27.09901	0.314506	0.673436	1.07402	1.93804	0.223969	0.169328	0.145754	0.0756263	0.160042	0.22528	0.1078646	0.236751
5400	-257.0113	-249.9575	-7.05381	31.88007	0.9336224	0.08104129	0.04462234	0.044319	0.0269122	0.0683269	0.0218109	0.0376755	0.0253319	0.0071858	0.0543441	0.199537	0.00423586	0.0150535	0.0470233	0.21282	0.0955466	0.139877	0.001703506	31.88007	0.123527	0.455849	0.988067	2.43256	0.252353	0.242084	0.0827547	0.132568	0.157774	0.132466	0.04632584	0.03677226
5500	-259.6144	-254.0301	-5.584224	20.28443	2.171448	0.1053378	0.09594159	0.0211531	0.0219011	0.0610562	0.0334527	0.112441	0.0705296	0.154559	0.00958168	0.00124395	0.0576927	0.00430317	0.0180218	0.18509	0.228306	0.0206678	0.01577261	20.28443	0.312916	0.672089	1.07374	1.94125	0.284537	0.185759	0.0944763	0.0832242	0.216227	0.135776	0.1117142	0.1411872
5600	-266.1927	-247.3402	-18.85244	162.4276	2.405751	0.01071383	0.009689971	0.0381407	0.0139469	0.157306	0.0829907	0.00274721	0.0229025	0.0671728	0.0978957	0.0260556	0.0315851	0.00594252	0.0579488	0.0351568	0.161146	0.199063	0.001187774	162.4276	0.337335	0.692221	1.07747	1.89297	0.189507	0.208678	0.163704	0.126895	0.137644	0.173572	0.01087775	0.1091931
5700	-250.2024	-246.3267	-3.875665	7.861473	3.658719	0.1130681	0.1813261	0.0336536	0.0433488	0.0381884	0.0276481	0.0410109	0.0783922	0.100394	0.0556062	0.130909	0.110882	0.00358096	0.0243965	0.213844	0.064314	0.0338302	0.02872998	7.861473	0.434571	0.762514	1.08428	1.71864	0.246066	0.18572	0.146069	0.0740543	0.185603	0.162487	0.2100561	0.1367729
5800	-249.0711	-246.0225	-3.048619	10.77599	2.017952	0.0878343	0.1249807	0.0252745	0.0820709	0.04448	0.0641487	0.00587936	0.0769631	0.0193527	0.127222	0.0693942	0.0943441	0.0125806	0.0154975	0.269423	0.0836076	0.00976162	0.01513514	10.77599	0.295408	0.656909	1.07043	1.97725	0.30848	0.178942	0.118518	0.117123	0.140866	0.136072	0.1401158	0.1080188
5900	-267.8826	-251.2809	-16.60172	101.5824	1.319882	0.01536687	0.01894001	0.0353092	0.102319	0.0821781	0.0570419	0.0217005	0.0558214	0.240884	0.029611	0.020362	0.0914087	0.0394358	0.0274456	0.0748494	0.0623434	0.0592909	0.002784332	101.5824	0.19611	0.555545	1.03783	2.21052	0.243865	0.25262	0.117339	0.12069	0.15774	0.107747	0.02172434	0.1281664
6000	-256.293	-247.2912	-9.001769	25.16208	3.693502	0.03847591	0.09066178	0.0778781	0.0737906	0.132408	0.0451679	0.0141207	0.0906374	0.0403585	0.0515523	0.0173013	0.124428	0.000405945	0.0630783	0.0967323	0.148539	0.0236012	0.008198561	25.16208	0.436689	0.763895	1.08431	1.71511	0.246137	0.200726	0.130341	0.100657	0.16691	0.155229	0.09886035	0.08293074
6100	-266.4346	-254.2703	-12.16425	50.11028	1.709712	0.06043887	0.04181581	0.0212499	0.00798715	0.531277	0.0263543	0.0211959	0.0106283	0.0489918	0.0265359	0.0906744	0.0942731	0.0478136	0.0173617	0.0101959	0.0144741	0.0309867	0.008911431	50.11028	0.255978	0.620109	1.06068	2.06323	0.23471	0.246901	0.163288	0.116606	0.121131	0.117364	0.05072724	0.1756735
6200	-260.3988	-255.0977	-5.301097	9.271834	2.757083	0.1335188	0.07895619	0.0339978	0.0796454	0.0433756	0.0514139	0.092506	0.0931124	0.00422824	0.0942894	0.0255542	0.0470034	0.0272367	0.068815	0.251711	0.0390944	0.0480165	0.03453149	9.271834	0.36955	0.717125	1.08102	1.8323	0.282758	0.279907	0.0740346	0.0834546	0.18437	0.0954761	0.1134877	0.3042752
6300	-263.3714	-256.9942	-6.377271	22.56823	1.158606	0.05934506	0.04084781	0.0519999	0.0774677	0.04995	0.0423809	0.0174108	0.0626139	0.0771046	0.0143496	0.0505553	0.0239946	0.149077	0.0297245	0.110767	0.115605	0.126999	0.006834233	22.56823	0.167471	0.519734	1.02201	2.29079	0.176505	0.222098	0.131037	0.0800726	0.21201	0.178279	0.04768204	0.1433293
6400	-253.9084	-245.4344	-8.474027	23.18196	2.658211	0.03550313	0.05194932	0.0523161	0.0456816	0.129545	0.0328763	0.0127107	0.0141201	0.0119977	0.132525	0.00515281	0.0051587	0.0511941	0.0463067	0.257108	0.172371	0.0309358	0.007989176	23.18196	0.360961	0.710657	1.08022	1.84817	0.258177	0.225656	0.13096	0.0949332	0.111494	0.178779	0.05993849	0.1332896
6500	-246.7948	-243.8255	-2.969307	5.79819	2.283293	0.1671865	0.2586576	0.0201197	0.024563	0.103131	0.0542548	0.0205397	0.0155496	0.1001	0.0445147	0.0314708	0.0325763	0.111354	0.00795801	0.266817	0.0818293	0.0852226	0.0402576	5.79819	0.324898	0.682112	1.07569	1.91729	0.225626	0.304077	0.0981517	0.0823208	0.152957	0.136866	0.2989152	0.134679
6600	-257.734	-249.1842	-8.549866	21.705	3.003842	0.05959635	0.05569055	0.0508825	0.0608311	0.117357	0.00413883	0.009848	0.00233199	0.0708329	0.0828555	0.013276	0.0736534	0.015783	0.0382829	0.0371017	0.14168	0.281145	0.02292981	21.705	0.389559	0.73174	1.08253	1.79617	0.259804	0.235761	0.111736	0.0876377	0.166748	0.138314	0.07862037	0.2916523
