Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-431.3074	-365.7421	-65.5653	13.59867	5.411543	0.0586176	0.0368098	0.0082627	0.0304947	0.0122751	0.172599	0.00748934	0.0656564	0.145158	0.0349268	0.535299	0.143734	0.0247334	0.0420908	0.00769507	0.00977507	0.029905	0.0418797	0.0223615	0.00619092	0.0819553	0.364402	0.0794652	0.0145909	0.0135046	0.123673	0.230077	0.0616192	0.0914425	0.0983586	0.0117669	0.354152	0.114349	0.0262265	0.131181	0.219409	0.0107583	0.0713682	0.172223	0.341481	0.181432	0.000641812	0.0368337	0.106374	0.040083	0.231359	0.103964	0.0454759	0.00367138	0.00916311	0.0813532	0.121622	0.474286	0.293276	0.000330001	0.0501713	0.217192	0.0538823	0.368096	0.126027	0.107602	0.151275	0.1374257	-0.06174818	0.116459	0.130608	0.0366569	0.0185205	0.0363984	0.222092	0.0223162	0.00891512	0.0961222	0.0432256	0.190327	0.0207571	0.0105878	0.0460871	0.000927726	0.744672	13	16.92734	0.2522091	0.518322	0.813197	1.08252	1.58596	0.145009	0.116657	0.113009	0.156937	0.278476	0.189911	0.6829238	1.090417
100	-414.9899	-357.0062	-57.98367	10.71741	2.899878	0.0495455	0.00193576	0.00379801	0.00151899	0.101269	0.0763672	0.0529262	0.0588186	0.15323	0.00247539	0.0949892	0.000786912	0.0951262	0.279015	0.0906264	0.148225	0.00515487	0.0579201	0.0152895	0.00385164	0.000391538	0.0458074	0.535605	0.192946	0.0119698	0.0464861	0.0164441	0.15765	0.104492	0.00314469	0.0246797	0.486694	0.159002	0.0327817	0.156214	0.0406456	0.182393	0.0120009	0.120857	0.283423	0.094	0.0287192	0.19352	0.0637997	0.199454	0.0267762	0.322748	0.0197793	0.000341346	0.0183561	0.0638479	0.07716	0.28319	0.0407655	0.0483166	0.0476175	0.150275	0.0328126	0.450356	0.00239568	0.337758	0.0517011	0.09776741	-0.1502659	0.069671	0.115892	0.0676024	0.160366	0.102791	0.0293013	0.0726446	0.00158586	0.096794	0.0460368	0.100304	0.000672985	0.0505618	0.0319239	0.0538524	0.9384526	12	12.10971	0.1855016	0.381365	0.725829	1.08197	1.81083	0.123265	0.16558	0.127364	0.0896247	0.317631	0.176535	0.7881867	1.190648
200	-456.7595	-361.7825	-94.97706	9.542611	4.631558	0.090501	0.0173692	0.0194019	0.00699907	0.564027	0.0109872	0.016842	0.177188	0.348422	0.0181926	0.241893	0.00577021	0.757979	0.425515	0.263811	0.182167	0.000902446	0.0382793	0.00794061	0.110015	0.00539109	0.597153	0.966117	0.245208	0.425565	0.0195275	0.781258	0.112882	0.10083	0.0566599	0.397555	0.0471158	0.132485	0.190542	0.233157	0.337869	0.042167	0.118006	0.34582	0.0909642	0.176515	0.531825	0.0254754	0.018048	0.233515	0.753171	0.878649	0.0107092	0.42316	0.223118	0.0157123	0.462682	0.191767	0.0531974	0.0972933	0.0103568	0.0735063	0.0277809	1.05907	0.0552133	0.55864	0.112979	0.2305946	0.09673033	0.0792232	0.091096	0.0463094	0.0769642	0.0783978	0.0391899	0.0240833	0.0187719	0.112581	0.0101341	0.140882	0.0050017	0.0934808	0.159683	0.0242017	0.537869	16	11.13898	0.1808237	0.486016	0.79456	1.08388	1.63555	0.104667	0.195533	0.172371	0.10064	0.304522	0.122266	0.6345993	0.8475726
300	-429.4627	-369.2364	-60.2263	8.970813	4.282584	0.399739	0.0144614	0.059233	0.0780484	0.029176	0.168505	0.173843	0.0144362	0.100231	0.0603188	0.34439	0.000109209	0.028981	0.0196393	0.0823015	0.0597128	0.0596259	0.00507219	0.00144102	0.0138163	0.0727709	0.0246246	0.0143368	0.0114651	0.592645	0.0107337	0.0629095	0.00157592	0.126934	0.0846403	0.00371315	1.0916	0.279229	0.13219	0.189471	0.049182	0.17121	0.00284527	0.103981	0.103755	0.0065571	0.0217604	0.352103	0.0278654	0.136939	0.27118	0.0855355	0.0256594	0.0461057	0.117573	0.497836	0.0859085	0.00247624	0.000170081	0.0137595	0.014309	0.346683	0.0923605	0.6606	0.244866	0.0373294	0.0150506	0.1294485	-0.09461508	0.0962846	0.0636949	0.0341068	0.119513	0.0785997	0.0377398	0.0672583	0.0163305	0.152897	0.0480019	0.109833	0.0062606	0.021163	0.0930349	0.0552822	0.8347746	14	9.981836	0.152126	0.469243	0.784447	1.08426	1.66205	0.119255	0.140275	0.278218	0.109037	0.252947	0.100267	0.7401595	1.127831
400	-449.6188	-372.5031	-77.11567	10.73156	4.200566	0.0714449	0.0580608	0.0638515	0.296103	0.0697335	0.787094	0.0717431	0.0931847	0.0301558	0.0103463	0.735767	0.0124597	0.0582117	0.183911	0.0965867	0.111804	0.028046	0.0556641	0.117394	0.028709	0.0251703	0.105494	0.0155509	0.0434139	0.0086681	0.241664	0.030787	0.0837733	0.200695	0.0904741	0.0181965	0.482512	0.350041	0.753292	0.309584	0.0258482	0.0321173	0.0626343	0.0981095	0.386036	0.0117419	0.00902401	0.14652	0.0458178	0.148749	0.443436	0.0892106	0.00883059	0.794891	0.140603	0.0328985	0.0516079	0.0520985	0.0740042	0.236934	0.0393258	0.125811	0.0178091	0.606412	0.157931	0.0248385	0.349144	0.2090816	0.09270354	0.0700265	0.169865	0.0940688	0.0224409	0.0770986	0.0334933	0.0195208	0.0117904	0.0842371	0.0481279	0.167887	0.00726771	0.0317505	0.101991	0.0604349	0.6063795	15	12.83246	0.2514114	0.465052	0.781871	1.08432	1.66876	0.129742	0.19077	0.16964	0.0708145	0.28228	0.156754	0.6990831	0.8673927
500	-406.3989	-357.27	-49.12887	11.81417	6.392355	0.00346915	0.0045847	0.0275364	0.132776	0.0145819	0.000589893	0.0609224	0.205297	0.066868	0.017462	0.281425	0.0201165	0.111494	0.157357	0.0222559	0.0812262	0.0235067	0.00649055	0.00295935	0.00548203	0.027227	0.0734383	0.55774	0.00839527	0.204472	0.0136425	0.0935797	0.00134748	0.00166191	0.022129	0.0313411	0.0402431	0.353301	0.196754	0.0505332	0.205972	0.177563	0.0270177	0.0488315	0.275297	0.023023	0.318448	0.0332264	0.00879878	0.00680423	0.0105772	0.143349	0.0102355	0.0290813	0.00455661	0.177996	0.230571	0.0294059	0.248351	0.00402976	0.0157787	0.0206271	0.0284208	0.135685	0.012737	0.411333	0.0172976	0.09050361	0.09487409	0.110602	0.130819	0.0648177	0.051638	0.0759156	0.0540725	0.0823489	0.0022665	0.0207297	0.0830096	0.161457	0.0063999	0.0251444	0.114355	0.016424	0.5889562	14	12.4224	0.1822352	0.551313	0.83117	1.08037	1.53715	0.141782	0.175515	0.181191	0.089962	0.233531	0.17802	0.6838303	0.8612608
600	-449.549	-374.892	-74.65705	8.340648	3.46294	0.158249	0.00653766	0.0176232	0.210257	0.117856	0.0670412	0.00290091	0.361021	0.0666413	0.0476198	0.156733	0.0980593	0.0108693	0.264663	0.0402769	0.182765	0.0308407	0.0616884	0.00894698	0.00292442	0.201145	0.0245964	0.746526	0.0960413	0.0598437	0.000249228	0.0165297	0.00279509	0.261434	0.0108067	0.00505041	0.0962527	0.258454	0.0775589	0.568584	0.368045	0.100072	0.0101794	0.0495381	1.16283	0.374549	0.132796	0.088189	0.0568953	0.0823199	0.19749	0.228034	0.00821235	0.0273298	0.0428653	0.0621834	0.116599	0.249566	0.901703	0.00446057	0.109307	0.0495469	0.0285805	0.119568	0.00849303	0.464217	0.0894479	0.192138	-0.03978766	0.018193	0.13734	0.0225093	0.151408	0.0697136	0.0128916	0.0554919	0.0280326	0.130797	0.045442	0.0709804	0.00135595	0.0486067	0.18295	0.0242886	0.6892572	12	9.219229	0.1566702	0.422182	0.754316	1.08401	1.73949	0.126645	0.231538	0.200479	0.0721972	0.218985	0.150156	0.6494695	1.061262
700	-418.5438	-362.1543	-56.38952	12.05566	2.839795	0.12105	0.00376071	0.129454	0.046167	0.0241623	0.10093	0.00770149	0.0447089	0.0220149	0.000536978	0.0326355	0.0186514	0.0837527	0.225146	0.039407	0.0011097	0.0504142	0.00440086	0.0578437	0.0198294	0.0133025	0.0553125	0.404677	0.0733808	0.600074	0.0332842	0.410415	0.0698467	0.0257981	0.0171487	0.0540535	0.178598	0.392221	0.174598	0.36935	0.336442	0.112053	0.00231755	0.001282	0.0734054	0.105413	0.433268	0.0315195	0.00285473	0.0300571	0.0100884	0.204286	0.07646	0.110016	0.0247069	0.352491	0.131387	0.401709	0.055615	0.0231352	0.0532706	0.259488	0.000510368	0.0909777	0.0144605	0.287281	0.113964	0.1302596	-0.01448054	0.118905	0.0293219	0.122301	0.0723033	0.0488806	0.0504742	0.0234078	0.00302783	0.0798298	0.060969	0.0820116	0.00944858	0.0177969	0.224859	0.0564627	0.6495439	15	15.75012	0.1740133	0.376476	0.722254	1.0816	1.81967	0.133799	0.135964	0.195573	0.103981	0.31562	0.115064	0.6350633	1.022802
800	-442.0504	-369.2002	-72.8502	9.559524	4.876075	0.166698	0.025824	0.0171477	0.187728	0.0926191	0.207198	0.0193851	0.0761166	0.00822494	0.158267	0.0971213	0.0704876	0.00382796	0.283317	0.0476382	0.0105365	0.22243	0.00890273	0.586587	0.223596	0.0284899	0.0903324	1.51209	0.01093	0.349505	0.025842	0.0246491	0.25936	0.188548	0.0399887	0.341502	0.277797	0.674845	0.796886	0.135712	0.0720741	0.286388	0.0126236	0.0738225	0.022239	0.0402383	0.345457	0.00594187	0.0214297	0.0291512	0.0239104	0.0896551	0.0168028	0.0117418	0.0136093	0.398826	0.105841	0.183074	0.280579	0.0339269	0.0281343	0.0187559	0.058569	0.185378	0.0591114	0.487731	0.010432	0.1587118	0.374632	0.181867	0.132049	0.0396208	0.0570447	0.0232757	0.0166133	0.033869	0.02628	0.0839139	0.0816945	0.164306	0.0337199	0.0101855	0.0879526	0.0276081	0.7337613	16	10.08382	0.1614491	0.496848	0.800929	1.08351	1.61871	0.0853347	0.124554	0.195785	0.101299	0.316096	0.176931	1.108393	0.6620045
900	-463.3613	-372.1995	-91.16172	9.374881	2.981932	0.131262	0.044053	0.0255086	0.0593158	0.0427217	0.0420024	0.0257474	0.0160306	0.538199	0.0282674	0.758552	0.0107413	0.264683	0.0326914	0.426775	0.0454174	0.0668197	0.05852	0.0968351	0.333678	0.00537519	0.403053	0.612195	0.293133	0.172767	0.153225	0.182293	0.172355	0.173372	0.0145908	0.0104494	0.143413	0.964294	0.427547	0.35104	0.496339	0.0348057	0.00283559	0.00718661	0.30717	0.333205	0.474896	0.053275	0.135772	0.0415111	0.0707961	0.533358	0.00100027	0.0210347	0.0394333	0.929345	0.775377	0.631669	0.00177491	0.0901752	0.121756	0.154388	0.174134	0.072412	0.0552787	0.557696	0.0153886	0.1808899	-0.03813907	0.0508754	0.105761	0.0071874	0.0103194	0.0558715	0.0426847	0.0241545	0.0033485	0.176909	0.140047	0.0917733	0.00393689	0.00588573	0.249438	0.0318082	0.4977111	14	11.32705	0.2615579	0.387859	0.730523	1.08243	1.79919	0.0948868	0.181851	0.145536	0.0595051	0.352879	0.165343	0.459572	1.082988
