Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-412.428	-343.3653	-69.0627	13.01379	2.689602	0.0498489	0.0751846	0.571863	0.7173	0.172281	0.744779	0.107144	0.275383	0.323901	0.158714	0.496855	0.150798	0.230222	1.29649	0.35993	1.2582	0.441233	0.739674	0.0773522	1.26233	0.241624	0.499775	0.4459404	-0.07148014	0.151949	0.0616134	0.0910863	0.0357654	0.0426416	0.00394626	0.0161197	0.0374537	0.232367	0.0127	0.0631895	0.0264489	0.0517836	0.168453	0.00448306	0.186877	2	52.00381	0.08080874	0.363726	0.712752	1.08049	1.84304	0.11958	0.120409	0.240045	0.0898938	0.316055	0.114017	0.1153968	1.619429
100	-397.4699	-341.3161	-56.1538	12.8541	2.464298	0.0666954	0.127705	0.0453656	0.784739	0.214304	0.66217	0.157411	0.299889	0.217324	0.00682431	0.469998	0.159855	0.0443808	0.00212423	0.287929	0.0654765	0.339247	0.0740664	0.739077	0.254446	0.220062	0.0126178	0.2209039	-0.07799685	0.10138	0.108617	0.104873	0.00305188	0.0199782	0.0141468	0.0898061	0.00289973	0.194436	0.0945354	0.0644761	0.0148768	0.0530596	0.118275	0.015588	0.2122774	2	57.34989	0.1593872	0.343045	0.696767	1.07821	1.88198	0.112949	0.151561	0.178405	0.0732851	0.336776	0.147024	0.1342806	1.58085
200	-411.3536	-339.1961	-72.15747	9.731747	3.750634	0.304437	0.22037	0.0196956	1.12646	0.575336	0.0887605	0.00448767	0.780983	0.568581	0.124692	1.10532	0.293508	0.186863	0.216868	2.42125	0.132647	0.189395	2.54853	0.178241	0.321906	0.950785	0.0855556	0.6071545	0.03188117	0.0330371	0.0924118	0.24137	0.022834	0.0301066	0.0286961	0.0321021	0.0137922	0.129915	0.070141	0.090733	0.0104255	0.00944247	0.194447	0.000546305	0.2379805	3	51.47795	0.0650724	0.440116	0.766119	1.08435	1.70942	0.109747	0.132596	0.22241	0.0713417	0.334097	0.129809	0.2698616	0.881861
300	-415.4205	-346.087	-69.33349	16.3102	3.876749	0.107853	0.30747	0.367078	0.171856	0.405346	0.0765611	0.0201759	0.317545	0.443979	0.0146841	1.04901	0.497528	0.22623	0.506056	0.0697986	0.164623	0.986231	0.224054	0.0669738	0.621458	1.27577	0.132866	0.4178335	-0.0411262	0.104519	0.0909986	0.106597	0.010885	0.0218212	0.0223564	0.00396347	0.00598383	0.229855	0.0591682	0.208622	0.0290972	0.00453786	0.0763967	0.0251978	0.2023201	2	50.07269	0.1237996	0.447461	0.770836	1.0844	1.6973	0.172481	0.147381	0.262938	0.0502482	0.289798	0.0771535	0.1611939	1.255135
400	-409.5482	-347.7847	-61.76355	15.37624	2.975533	0.0724976	0.554176	0.395796	0.035499	0.113447	0.184898	0.409567	0.10109	0.0672437	0.452841	0.175568	0.524535	0.510851	0.338397	0.500914	0.0743529	0.178149	0.274197	1.64762	0.159805	0.0615213	0.258006	0.2734078	-0.07996681	0.163979	0.056205	0.028205	0.120775	0.0686878	0.06122	0.00760814	0.0210486	0.150737	0.0738567	0.0591777	0.0248259	0.066879	0.0841623	0.0126333	0.3090548	2	52.67621	0.09114368	0.38736	0.730164	1.08239	1.80008	0.0910972	0.201515	0.181579	0.0699991	0.255223	0.200586	0.229088	1.349066
500	-408.156	-342.8245	-65.33149	14.8052	8.660122	0.0237314	0.460343	0.187444	0.000605687	0.741744	0.0209887	0.0984678	0.91602	0.559136	0.22408	0.0590042	0.24866	0.602653	0.274142	0.273277	0.0123259	0.19779	0.340993	0.824664	0.0142542	0.355862	0.111568	0.247983	0.0344055	0.106089	0.0413586	0.0684889	0.00620431	0.147816	0.050794	0.154199	0.013837	0.08968	0.0987393	0.0735311	0.0389972	0.00981239	0.0532347	0.0472191	0.2898254	1	52.97818	0.07692321	0.60706	0.859345	1.07517	1.45843	0.113891	0.0947845	0.209844	0.0704509	0.3876	0.123429	0.3242309	0.8938858
600	-411.2731	-344.2675	-67.00553	13.06339	3.592053	0.043592	0.0389847	0.0931463	0.769721	0.135994	0.571253	0.022345	0.166659	0.533758	0.0214797	0.417503	0.496089	0.181237	0.3327	0.168709	0.709491	1.67174	0.293535	1.13048	0.456043	0.286106	0.602435	0.3015503	0.01024304	0.0588464	0.0183056	0.0497761	0.136269	0.0179386	0.0393231	0.0341583	0.00167005	0.0309668	0.00135936	0.11655	0.0171752	0.295724	0.169525	0.012412	0.1750461	2	51.56429	0.07278711	0.430444	0.759805	1.08421	1.72555	0.111605	0.24246	0.189676	0.0741832	0.228242	0.153834	0.1852891	0.9447186
700	-403.8402	-341.7143	-62.12594	21.81509	3.008113	0.332245	0.0188095	0.064875	0.650762	0.218006	0.584028	0.380723	0.783269	0.192602	0.0265852	0.284782	0.209677	0.0457135	0.137838	0.268284	0.166227	1.64291	0.0696469	1.05681	0.242315	0.2457	0.268596	0.3365198	0.01789059	0.0248357	0.13228	0.146711	0.0102466	0.0371814	0.00863231	0.0254753	0.0140273	0.0771543	0.0957427	0.262179	0.00523033	0.0154969	0.135413	0.00939464	0.2115202	2	52.01085	0.06119011	0.389889	0.731976	1.08256	1.79558	0.115537	0.277462	0.197327	0.0755221	0.189769	0.144382	0.2294108	0.9220151
800	-405.7307	-346.2799	-59.45082	21.86563	3.638201	0.231134	0.20482	0.0213582	0.923184	0.279081	0.506038	0.00434654	0.272306	0.496573	0.185758	0.166172	0.1982	0.142902	0.247024	0.478297	0.0844956	0.057496	0.136116	0.0978089	0.0729143	0.325537	0.858255	0.2383907	0.07302145	0.0220514	0.169814	0.189177	0.0355732	0.0735437	0.0179214	0.135009	0.00670077	0.078882	0.0245156	0.144394	0.00438438	0.084467	0.0118169	0.00174916	0.2376501	1	50.45737	0.08326973	0.433311	0.761689	1.08426	1.72074	0.105943	0.141895	0.209696	0.110836	0.27241	0.15922	0.3106715	0.7649561
900	-411.9666	-349.3384	-62.62823	17.93083	7.456201	0.0721458	0.0443161	0.272525	0.363683	0.210123	0.235886	0.0748445	0.0996421	0.0586598	0.00292051	0.615763	0.151146	0.0896448	0.536305	0.17193	0.161648	0.311809	0.219999	0.3934	0.129747	0.273418	0.137781	0.2534241	0.05884344	0.0864523	0.0043162	0.0504459	0.215041	0.0654142	0.00323705	0.0900867	0.00917645	0.00867671	0.0389146	0.198387	0.0158367	0.00647519	0.115726	0.0918148	0.2230755	1	54.89561	0.0513698	0.580293	0.846144	1.07789	1.49567	0.104499	0.169974	0.259637	0.0822425	0.216615	0.167032	0.281919	0.7912753
