Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-668.2106	-534.8495	-133.3611	19.20345	1.369012	0.01981656	0.009749217	0.0423627	0.0440893	0.147877	0.0242758	0.0289449	0.00344274	0.0345843	0.0382455	0.0251103	0.0137601	0.0226358	0.0269105	0.00948424	0.366419	0.171858	0.08161198	4	84.51672	0.02312005	0.20436	0.565195	1.0417	2.18874	0.161594	0.281466	0.194438	0.178987	0.104078	0.0794374	0.0913612	0.8932893
100	-665.744	-531.2074	-134.5367	65.39839	4.480442	0.01758152	-0.008160377	0.032547	0.00288863	0.172822	0.0264999	0.0388881	0.0083433	0.0633158	0.0758428	0.0317671	0.0180379	0.0193053	0.144822	0.0262908	0.130502	0.208127	0.1129996	7	87.89963	0.01673796	0.478954	0.79034	1.08407	1.64664	0.214677	0.220855	0.195624	0.153915	0.143595	0.0713335	0.1048393	1.077837
200	-677.851	-545.1164	-132.7346	14.99636	2.494264	0.01712767	-0.01666135	0.0607261	0.0496719	0.0484561	0.0689228	0.00728482	0.0205122	0.104334	0.0242676	0.0382535	0.0252329	0.112108	0.0483441	0.120983	0.235347	0.0355561	0.1083259	7	85.74448	0.02601023	0.345912	0.699027	1.07856	1.8765	0.167049	0.248305	0.155135	0.144885	0.165037	0.119588	0.0916646	1.181764
300	-665.0247	-529.8132	-135.2115	39.62702	1.365009	0.01244157	-0.02123254	0.0395572	0.00120235	0.150353	0.0210459	0.0325196	0.0158856	0.0529116	0.0610497	0.0258268	0.0915427	0.0270255	0.132758	0.127684	0.110819	0.109819	0.1001113	7	91.90995	0.02834827	0.203696	0.564428	1.0414	2.19047	0.18605	0.253518	0.166025	0.122252	0.190357	0.0817988	0.07887876	1.269179
400	-673.3838	-531.9994	-141.3845	26.0917	1.243674	0.01889139	0.01320816	0.0163234	0.00464261	0.14469	0.0569205	0.0159714	0.0122365	0.0400206	0.0265081	0.0303613	0.0325644	0.0112818	0.102003	0.0401103	0.354027	0.112339	0.1944501	6	120.3094	0.01030389	0.182878	0.539472	1.031	2.24664	0.176839	0.372899	0.120518	0.104707	0.146547	0.0784905	0.2076583	0.9363947
500	-668.0711	-537.0652	-131.0059	23.11857	4.421873	0.02455603	0.02348276	0.0322356	0.00852946	0.238317	0.020572	0.0314254	0.00333838	0.0333296	0.0466306	0.047825	0.0351249	0.00970221	0.106187	0.0943654	0.208477	0.0839401	0.1221906	7	91.1614	0.01951925	0.476136	0.788641	1.08413	1.65109	0.153047	0.231794	0.213751	0.13407	0.176538	0.0907993	0.1456733	0.8387985
600	-691.1689	-545.4307	-145.7382	17.94589	3.828478	0.01659743	0.005813399	0.0363508	0.00451493	0.125538	0.0132168	0.0263434	0.0113856	0.0959183	0.0582259	0.0543687	0.0438381	0.0130493	0.0908862	0.0591372	0.260485	0.106742	0.1531286	5	93.78014	0.01461551	0.444684	0.769061	1.08439	1.70187	0.170608	0.206506	0.234039	0.121136	0.199465	0.0682454	0.158942	0.9634244
700	-674.6532	-536.9773	-137.6758	22.53533	1.937598	0.02299381	1.036042e-05	0.0605966	0.00468351	0.216941	0.0275341	0.101878	0.0193038	0.0515388	0.0429545	0.0189367	0.0371886	0.0221272	0.140793	0.0798848	0.0938158	0.0818226	0.1439682	5	83.82637	0.01280429	0.28571	0.64821	1.06835	1.99773	0.155989	0.253136	0.179578	0.15284	0.174584	0.0838736	0.1439786	0.999928
800	-662.4314	-529.7711	-132.6604	16.58355	2.091591	0.01728286	-0.004355632	0.0484262	0.0260885	0.218513	0.0566992	0.0476839	0.00536867	0.0294574	0.0617384	0.0655919	0.0185269	0.0296417	0.0814868	0.0603141	0.152251	0.0982116	0.1101095	6	110.6279	0.01510592	0.303968	0.664413	1.07212	1.9595	0.154135	0.220505	0.230644	0.170958	0.149674	0.0740826	0.1057539	1.041187
900	-665.7458	-535.8674	-129.8784	20.44358	1.648868	0.02056535	-0.03589514	0.00855493	0.000534601	0.223808	0.0125684	0.116641	0.0112409	0.0345626	0.0241933	0.0552198	0.033379	0.00848746	0.089002	0.0578535	0.0833016	0.240653	0.1678508	7	79.66443	0.01904258	0.247431	0.611595	1.05809	2.08289	0.155657	0.294626	0.177073	0.155878	0.139573	0.0771928	0.1319556	1.272024
