Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
10	0	-263.6964	-249.5695	-14.12687	76.40826	1.364271	0.03923839	0.02119736	0.0671863	0.0685152	0.066931	0.0444759	0.0365771	0.0243139	0.0353265	0.0135265	0.18781	0.145251	0.0397783	0.00912249	0.190712	0.0489732	0.0215	0.005624569	76.40826	0.203573	0.564286	1.04135	2.19079	0.196487	0.250682	0.146182	0.125886	0.16663	0.114133	0.02682193	0.2097004
11	0	-269.8555	-247.4425	-22.41301	111.5609	4.790484	0.01427782	0.001734061	0.0308426	0.176199	0.0389726	0.00758446	0.0155679	0.0251198	0.00418208	0.00327327	0.232435	0.0260317	0.171357	0.0246353	0.183788	0.0118616	0.0481496	0.008860597	111.5609	0.493136	0.798761	1.08365	1.62446	0.368293	0.170251	0.0966172	0.0685546	0.203274	0.0930111	0.01059466	0.8363269
12	0	-264.2507	-254.004	-10.24662	32.61104	2.199555	0.03193929	0.01788481	0.0463988	0.159579	0.0300733	0.0950544	0.038361	0.0286838	0.0446785	0.0100022	0.191207	0.0202783	0.0511985	0.0595182	0.0732705	0.145538	0.00615881	0.01675539	32.61104	0.315986	0.674684	1.07427	1.93506	0.28953	0.189324	0.126033	0.0633949	0.261397	0.0703211	0.0346402	0.4836978
13	0	-261.1454	-248.7177	-12.42766	74.13516	1.457567	0.05335241	0.02078834	0.0942495	0.128653	0.0720441	0.0175745	0.00417153	0.0326152	0.0381882	0.0226535	0.238771	0.0217244	0.104414	0.0858478	0.0711827	0.0654182	0.00249184	0.03390904	74.13516	0.218692	0.581338	1.04783	2.15214	0.20461	0.220503	0.142759	0.108317	0.177139	0.146671	0.05469739	0.619939
14	0	-263.6697	-247.0338	-16.63593	59.70363	5.917757	0.03084806	0.03010108	0.0220139	0.128961	0.0110931	0.0439004	0.0536686	0.0473364	0.0521148	0.00104435	0.228577	0.0982914	0.0305981	0.0168295	0.135305	0.0924381	0.0378287	0.005911413	59.70363	0.536241	0.823086	1.08144	1.55923	0.234306	0.195192	0.0881553	0.118626	0.249059	0.114661	0.0360125	0.1641489
15	0	-253.9714	-249.3781	-4.593326	6.882683	1.449027	0.2500735	0.2197114	0.0837505	0.0676863	0.178932	0.0978836	0.0427544	0.0328725	0.0177571	0.00688609	0.0985408	0.0334213	0.0742072	0.0110964	0.223336	0.0135552	0.0173206	0.1356901	6.882683	0.21734	0.579846	1.04728	2.15553	0.179245	0.197442	0.136291	0.0684335	0.218224	0.200364	0.3554015	0.3817939
16	0	-264.6326	-252.7065	-11.92606	31.41596	2.967602	0.1350234	0.1055552	0.0410625	0.0942841	0.0134465	0.0696003	0.0111138	0.0309637	0.0328338	0.00921545	0.0420039	0.175057	0.182886	0.0117113	0.0486764	0.145311	0.0918334	0.03329543	31.41596	0.38674	0.729718	1.08235	1.80119	0.151708	0.284986	0.09088	0.157835	0.166312	0.148279	0.1388507	0.2397931
17	0	-268.1256	-251.6636	-16.46199	154.6359	0.4427357	0.1011966	0.01182942	0.130646	0.0647285	0.00516532	0.0361558	0.0853411	0.0213453	0.00707132	0.00568938	0.0378403	0.161397	0.0340228	0.17702	0.213866	0.0192898	0.000422436	0.004367216	154.6359	0.0233313	0.212899	0.773675	2.99009	0.152283	0.275144	0.0984393	0.118337	0.19426	0.161536	0.01619664	0.2696372
18	0	-252.1146	-243.5222	-8.592432	13.31988	2.639238	0.1842924	-0.001970189	0.0303279	0.0913212	0.166295	0.0325638	0.010214	0.0148466	0.0172002	0.00282351	0.163333	0.118791	0.00235733	0.0571826	0.153513	0.137789	0.00144211	0.06104341	13.31988	0.359272	0.709371	1.08005	1.85131	0.209009	0.252621	0.126344	0.0791153	0.196476	0.136435	0.05907322	1.033352
19	0	-252.9389	-249.5271	-3.411764	8.267891	2.470216	0.2705153	0.111165	0.0102975	0.0492351	0.0687925	0.0479042	0.0395811	0.0233744	0.00783668	0.00578757	0.0735236	0.323636	0.104543	0.0825636	0.09058	0.0162701	0.056074	0.003214411	8.267891	0.343615	0.697217	1.07828	1.88089	0.22279	0.275464	0.101438	0.105085	0.197641	0.0975823	0.1143794	0.02810305
20	0	-270.2912	-250.01	-20.28127	206.3291	1.444982	0.01657697	0.004517152	0.0536418	0.00884275	0.247085	0.0404831	0.0375178	0.0377035	0.000550048	0.00152068	0.0616795	0.126948	0.00255533	0.0796753	0.241306	0.0546018	0.00588974	0.002766013	206.3291	0.216697	0.579135	1.04702	2.15715	0.194997	0.258282	0.195803	0.0866514	0.140243	0.124023	0.007283165	0.3797817
21	0	-256.0943	-245.5223	-10.57201	37.61299	1.952238	0.0538588	0.02730818	0.0958083	0.0962262	0.0422714	0.0183288	0.0210727	0.00746229	0.0368548	0.00508453	0.0774667	0.00465602	0.205486	0.0228969	0.22093	0.133624	0.0118312	0.01272726	37.61299	0.287506	0.649837	1.06875	1.99391	0.165539	0.225517	0.106511	0.127419	0.184176	0.190839	0.04003544	0.3178998
22	0	-273.3539	-253.0131	-20.34074	92.99377	3.655879	0.02828249	0.005045173	0.0122296	0.0899456	0.0427345	0.0146356	0.0037441	0.0971604	0.0818295	2.00337e-07	0.0729991	0.154846	0.0646823	0.161308	0.183544	0.0103215	0.0100194	0.05259692	92.99377	0.434397	0.7624	1.08428	1.71893	0.304669	0.187457	0.0700021	0.168483	0.173294	0.0960946	0.05764209	0.9124741
23	0	-258.5975	-250.5441	-8.053365	19.20608	2.62363	0.222903	0.1250595	0.0585433	0.130719	0.078694	0.034787	0.0220958	0.00125959	0.000916366	0.007943	0.13798	0.15323	0.0348715	0.0732584	0.257675	0.00238534	0.00564244	0.0009239836	19.20608	0.357873	0.708302	1.0799	1.85392	0.189628	0.20852	0.150977	0.0963378	0.276542	0.0779953	0.1259835	0.007334163
24	0	-260.0832	-255.3077	-4.775517	14.37414	2.842208	0.1597153	0.11352	0.0478217	0.00949506	0.0666433	0.00611911	0.125098	0.0161922	0.0209004	0.0198734	0.113301	0.00552496	0.270756	0.0811488	0.204938	0.00755934	0.00462849	0.002583435	14.37414	0.376674	0.722399	1.08162	1.81931	0.174341	0.285226	0.120546	0.0728646	0.194336	0.152687	0.1161034	0.02225115
25	0	-266.9894	-254.3568	-12.63258	47.48124	2.163605	0.0651116	0.02592247	0.0167204	0.171377	0.00350202	0.0574213	0.0303377	0.0073652	0.0277568	0.00205077	0.0751081	0.178656	0.0272588	0.111536	0.0768017	0.114612	0.0994959	0.009578957	47.48124	0.312052	0.671355	1.07359	1.943	0.24331	0.244861	0.147119	0.0517346	0.220726	0.0922493	0.03550142	0.269819
26	0	-254.9533	-247.6629	-7.290428	10.11363	1.841243	0.2073936	0.1430057	0.00786853	0.110424	0.0120259	0.0195586	0.00795884	0.0245835	0.000802859	0.00433434	0.104339	0.0173997	0.196792	0.214634	0.194653	0.0479025	0.0367225	0.08615897	10.11363	0.273558	0.636995	1.06546	2.02399	0.327024	0.251088	0.087157	0.0657145	0.180912	0.0881045	0.2291646	0.3759698
27	0	-259.571	-254.0257	-5.545366	13.22431	1.256956	0.153653	0.04148783	0.043972	0.0842622	0.0319457	0.0935764	0.107596	0.00365206	0.0291352	0.0437742	0.238081	0.092306	0.131976	0.0471344	0.0423926	0.00809678	0.00209919	0.003639	13.22431	0.185223	0.542377	1.03227	2.24013	0.25822	0.237961	0.0892182	0.105421	0.217293	0.0918874	0.04512683	0.08063939
28	0	-257.6521	-252.9758	-4.676222	10.02551	2.622964	0.1551894	0.1378716	0.0801843	0.036234	0.0485788	0.0558997	0.00438151	0.0138299	0.094073	0.00667084	0.177511	0.0478556	0.0930388	0.0391508	0.224412	0.0735249	0.00465459	0.01099563	10.02551	0.357813	0.708256	1.0799	1.85403	0.263249	0.266976	0.105533	0.136623	0.150239	0.0773805	0.1488672	0.07386198
29	0	-252.1815	-247.0578	-5.123752	16.27993	1.225048	0.1672745	0.0655097	0.0285324	0.0771684	0.153013	0.00662336	0.058573	0.0193629	0.0377487	0.00483133	0.180843	0.0171021	0.0780441	0.0443114	0.281274	0.00608877	0.00648416	0.05151971	16.27993	0.179563	0.535322	1.02917	2.25595	0.21758	0.214579	0.169428	0.0993321	0.178212	0.120869	0.1170294	0.4402287
30	0	-258.6011	-248.4542	-10.14695	24.57462	3.61971	0.06690664	0.06493083	0.01244	0.00678411	0.12839	0.138831	9.84543e-05	0.0151059	0.0794967	0.0180027	0.19417	0.0422349	0.20013	0.066	0.0393181	0.0391354	0.0198627	0.005187434	24.57462	0.432167	0.760939	1.08424	1.72266	0.216113	0.269037	0.142473	0.0822988	0.164044	0.126034	0.07011826	0.07398121
31	0	-255.7666	-249.7098	-6.056814	25.90624	0.4952188	0.1022948	0.09095992	0.111778	0.0313429	0.020463	0.036703	0.00616814	0.00486896	0.00434313	0.0118905	0.0897803	0.0417692	0.231772	0.0142878	0.330071	0.0321633	0.0325986	0.004036088	25.90624	0.032505	0.248783	0.816758	2.90195	0.2046	0.309192	0.140267	0.0887822	0.156272	0.100886	0.09499601	0.04248692
32	0	-258.6373	-246.3847	-12.25253	43.9603	2.253128	0.0747446	0.04012795	0.0670943	0.0575976	0.0540078	0.0140976	0.00173107	0.00426337	0.00404234	0.0467448	0.103554	0.0280538	0.216813	0.0909885	0.220097	0.0524209	0.0384943	0.02774955	43.9603	0.321728	0.679487	1.0752	1.92358	0.17695	0.313106	0.0911096	0.0994599	0.1857	0.133674	0.06787749	0.4088181
33	0	-263.4248	-255.6668	-7.757949	21.16496	3.100129	0.1051719	0.06266456	0.0352525	0.162393	0.0619965	0.0108781	0.00423225	0.0538132	0.0181086	0.0192344	0.0850044	0.0242967	0.181165	0.0551356	0.17696	0.0465182	0.0650117	0.02974963	21.16496	0.396863	0.736925	1.08297	1.78324	0.262879	0.185754	0.123012	0.0777151	0.246339	0.104301	0.09241419	0.3219163
34	0	-258.4995	-246.8646	-11.63484	23.00708	4.619602	0.06993372	0.02264413	0.0376025	0.0970685	0.058647	0.0661319	0.0139261	0.0593526	0.130916	0.00785489	0.113432	0.0658992	0.0794947	0.0323422	0.175323	0.0616138	0.000395502	0.005207369	23.00708	0.485468	0.794235	1.08389	1.6364	0.266524	0.197246	0.142276	0.0530048	0.176388	0.164562	0.0278515	0.1869691
35	0	-258.1357	-251.4548	-6.680935	18.03267	1.27628	0.1443339	0.01090615	0.0387203	0.0820387	0.18866	0.0513368	0.0930848	0.00239703	0.00235546	0.00591976	0.0924161	0.0398712	0.0899283	0.00604759	0.27275	0.0242902	0.0101837	0.03487837	18.03267	0.188605	0.546523	1.03405	2.23082	0.301025	0.158833	0.101015	0.0763034	0.214015	0.148809	0.04578452	0.7617939
36	0	-263.4102	-249.1742	-14.23601	28.97972	5.596483	0.05063244	0.0324445	0.0556475	0.0672222	0.00682462	0.018362	0.0138499	0.0570285	0.0192673	0.0172646	0.0550455	0.0240185	0.216742	0.0660969	0.260884	0.0297509	0.0919962	0.03090246	28.97972	0.525112	0.816981	1.08214	1.57577	0.252859	0.225229	0.0934875	0.130215	0.168984	0.129226	0.06334695	0.4878286
37	0	-268.5293	-254.2645	-14.26479	64.67693	1.119481	0.08997812	0.004078477	0.0521168	0.00447813	0.00379692	0.028997	0.0764102	0.0185203	0.049138	0.0367321	0.00587004	0.0264616	0.0939778	0.00664577	0.314006	0.0941743	0.188675	0.02136965	64.67693	0.160158	0.509938	1.01728	2.31262	0.20984	0.2305	0.132159	0.118815	0.195102	0.113584	0.02544812	0.8397337
38	0	-259.7944	-243.4042	-16.39025	20.99532	3.926671	0.1085482	0.1252286	0.0254196	0.10979	0.0414343	0.0050266	0.0171725	0.000874847	0.0545272	0.00700294	0.166624	0.0478565	0.112494	0.000243793	0.199315	0.160151	0.0520672	0.1628951	20.99532	0.450288	0.772635	1.08441	1.69267	0.205289	0.220401	0.144805	0.143088	0.201356	0.0850612	0.2881237	0.5653652
39	0	-270.0891	-246.1094	-23.97971	226.2848	4.4902	0.03507051	0.01147385	0.0179786	0.145388	0.165593	0.0286488	0.0104348	0.00768268	0.0310175	0.00523136	0.219134	0.053918	0.141136	0.00133844	0.141559	0.00315449	0.0277855	0.01757673	226.2848	0.479419	0.79062	1.08406	1.6459	0.265078	0.28325	0.0810471	0.118311	0.141457	0.110857	0.02905058	0.6050389
40	0	-256.609	-245.4452	-11.1638	33.0363	4.000575	0.2000214	0.0416212	0.0225154	0.110057	0.0300111	0.00984687	0.0372351	0.00863562	0.010171	0.0086132	0.110195	0.0463228	0.375683	0.0186866	0.154546	0.0193849	0.0380966	0.03902834	33.0363	0.454394	0.775229	1.0844	1.68598	0.210349	0.262727	0.100254	0.104973	0.23643	0.0852661	0.08064954	0.4839251
41	0	-273.4722	-254.073	-19.39919	160.6462	1.554226	0.01745234	0.01090866	0.072875	0.0868657	0.0439152	0.0274857	0.0437327	0.102634	0.100522	0.0048152	0.0632066	0.0521958	0.131257	0.0203894	0.168179	0.0759489	0.00597861	0.00795371	160.6462	0.233579	0.59734	1.05345	2.11563	0.171752	0.277633	0.0779847	0.0663765	0.174518	0.231735	0.01886237	0.4216707
42	0	-262.1952	-246.7298	-15.46541	96.81518	2.238821	0.09126622	0.02351138	0.0864786	0.0597895	0.00221459	0.00928784	0.00658227	0.0246105	0.0355994	0.0292239	0.065689	0.0185662	0.170718	0.110857	0.329679	0.0163395	0.0343645	0.01730908	96.81518	0.320208	0.678223	1.07496	1.92661	0.242484	0.237336	0.0886999	0.121613	0.201816	0.108051	0.04082046	0.4240295
43	0	-256.1808	-246.4547	-9.726123	26.68878	2.782702	0.06406885	0.06191197	0.0755529	0.0787322	0.0354293	0.00948706	0.024979	0.0491136	0.00633629	0.0193049	0.200915	0.0259598	0.191488	0.0351639	0.186113	0.0539373	0.00748776	0.01449867	26.68878	0.37172	0.71874	1.08121	1.82833	0.246908	0.321768	0.118679	0.0722165	0.145635	0.0947936	0.07641064	0.1897468
44	0	-255.2796	-246.0298	-9.24979	23.94752	2.425479	0.09503448	0.02336592	0.0218724	0.039925	0.113153	0.102856	0.00789482	0.00779513	0.0651475	0.0127312	0.0939548	0.0696984	0.259695	0.0450453	0.0975042	0.0611598	0.00156692	0.002996629	23.94752	0.339276	0.693773	1.07773	1.88922	0.287093	0.290002	0.100914	0.0878464	0.0893489	0.144795	0.02636255	0.1136699
45	0	-266.8256	-251.5492	-15.27638	117.0617	1.383771	0.03133464	0.01959039	0.0465251	0.0871124	0.0438483	0.0118347	0.0061009	0.0344892	0.0192496	0.0114099	0.0445703	0.0319123	0.0920839	0.117044	0.116056	0.16777	0.169993	0.005196362	117.0617	0.206796	0.567993	1.0428	2.18241	0.282197	0.243765	0.128485	0.0844364	0.142421	0.118694	0.02478675	0.2096427
46	0	-253.1682	-247.1912	-5.976971	18.77815	1.807959	0.1343872	0.06866681	0.0458409	0.206322	0.0640549	0.0553599	0.00899951	0.0250519	0.0247068	0.00222383	0.254915	0.012069	0.0143829	0.0336332	0.205289	0.0154572	0.0316937	0.02502562	18.77815	0.269221	0.632904	1.06435	2.03353	0.272306	0.192809	0.156731	0.151632	0.140567	0.0859555	0.09369243	0.267104
47	0	-271.9275	-257.3792	-14.54832	66.49312	2.35069	0.1207791	0.006827162	0.0546777	0.0140872	0.229846	0.159139	0.0220488	0.0225079	0.000152713	0.00320953	0.0060104	0.0606211	0.0488713	0.113156	0.122689	0.102816	0.0401683	0.04176606	66.49312	0.331828	0.687781	1.07672	1.90368	0.331314	0.242091	0.067762	0.117878	0.180767	0.0601876	0.04859323	0.8595038
48	0	-258.7012	-254.7189	-3.98234	8.288286	4.305109	0.2213332	0.1352767	0.0468415	0.106765	0.202161	0.264934	0.00733528	0.0104309	0.0655705	0.00844663	0.0197516	0.0444724	0.00481026	0.0131461	0.174402	0.0174112	0.0135211	0.009655533	8.288286	0.470376	0.78514	1.08424	1.66024	0.189876	0.262519	0.121818	0.105952	0.11096	0.208873	0.1449322	0.06662102
49	0	-263.0496	-253.0198	-10.02982	32.19588	2.283453	0.06343667	0.03414648	0.0505682	0.0290282	0.0327575	0.118383	0.0471357	0.0430389	0.0142678	0.00954983	0.117686	0.011233	0.0721786	0.170029	0.145263	0.0291408	0.109741	0.004946262	32.19588	0.324915	0.682126	1.0757	1.91726	0.251909	0.226479	0.114017	0.12392	0.16524	0.118435	0.03909274	0.1265263
50	0	-264.867	-247.7961	-17.07091	81.399	1.445495	0.01849316	-0.0009111794	0.0354345	0.0143819	0.0156799	0.0197227	0.00286986	0.00607296	0.0543428	0.0124688	0.140419	0.0847991	0.214784	0.00923419	0.175638	0.201473	0.0126796	0.03150422	81.399	0.216779	0.579225	1.04705	2.15694	0.180583	0.253325	0.131942	0.0766079	0.22958	0.127963	0.03059304	1.029784
51	0	-261.1099	-245.3262	-15.78366	79.9435	2.343429	0.02872587	0.01042682	0.0439098	0.0604854	0.0145062	0.0342358	0.0142147	0.00354307	0.0559306	0.00559748	0.139381	0.0600993	0.197663	0.022678	0.334746	0.00207727	0.0109326	0.02086802	79.9435	0.331091	0.687183	1.07661	1.90512	0.181883	0.201582	0.123508	0.118863	0.249759	0.124406	0.03129485	0.6668198
52	0	-253.8959	-249.9014	-3.994558	9.628856	1.7829	0.1547365	0.1085802	0.0519205	0.0852148	0.14706	0.116565	0.0240803	0.0378795	0.0637303	0.00792184	0.159445	0.0110985	0.149297	0.0878961	0.0211206	0.0194832	0.0172882	0.06789865	9.628856	0.265906	0.629746	1.06347	2.04088	0.25495	0.259085	0.0772138	0.0854059	0.156833	0.166512	0.1764789	0.384741
53	0	-263.6183	-249.0406	-14.57769	64.32841	1.979451	0.0430092	0.0139966	0.042083	0.0457234	0.0225412	0.0641569	0.0137845	0.000928563	0.00143528	0.00142922	0.0593496	0.0665463	0.413873	0.00588832	0.208461	0.0184235	0.0353756	0.02370069	64.32841	0.290809	0.652811	1.06947	1.98691	0.148203	0.208426	0.196602	0.106991	0.17863	0.161148	0.0376973	0.6287106
54	0	-263.0646	-254.6446	-8.420022	22.22434	0.7017677	0.1158453	0.04310758	0.0333095	0.0141681	0.0765911	0.0674198	0.0131369	0.000149039	0.0169973	0.000103454	0.130125	0.0422247	0.0275346	0.275096	0.185852	0.112952	0.00434053	0.03083563	22.22434	0.0745659	0.364363	0.925522	2.63555	0.239832	0.219574	0.148249	0.0913271	0.230679	0.0703383	0.07394321	0.4170177
55	0	-253.4966	-243.0528	-10.44376	28.58688	2.37945	0.0567483	0.09817004	0.0231574	0.0514511	0.171493	0.0138263	0.0110486	0.0576336	0.0161699	0.0010475	0.198101	0.110775	0.0534163	0.0327955	0.189628	0.044445	0.0250123	0.01579878	28.58688	0.334721	0.690121	1.07712	1.89804	0.287682	0.202296	0.106604	0.087946	0.230849	0.0846224	0.1139688	0.1386237
56	0	-258.154	-245.6435	-12.51055	46.06664	2.834523	0.04907004	0.05347172	0.0269627	0.304085	0.00903363	0.00245262	0.0438552	0.0410985	0.0400854	0.0133727	0.0719342	0.0563841	0.245333	0.00146256	0.118076	0.0190004	0.00686397	0.0003499624	46.06664	0.376041	0.721934	1.08157	1.82046	0.184687	0.255848	0.0877484	0.124944	0.181117	0.165655	0.05382168	0.006502257
57	0	-261.4294	-252.7905	-8.638862	27.366	2.223287	0.2501591	0.07443614	0.0268502	0.138463	0.0606365	0.0139016	0.0331397	0.00579829	0.0166157	0.0197443	0.0886886	0.00650345	0.262778	0.0752634	0.010512	0.221434	0.0196712	0.03041934	27.366	0.318547	0.676835	1.07469	1.92993	0.249897	0.264452	0.115015	0.0726149	0.229479	0.0685418	0.1048555	0.2901073
58	0	-252.46	-242.7155	-9.744558	29.96367	3.289211	0.07487706	0.07751276	0.00890816	0.0671065	0.177657	0.00945898	0.00135786	0.0049695	0.0148763	0.00351961	0.123867	0.149974	0.162179	0.0484954	0.0486168	0.165887	0.0131269	0.008417277	29.96367	0.410468	0.74638	1.08361	1.75954	0.296568	0.220957	0.105528	0.0750119	0.154081	0.147854	0.08593003	0.09795501
59	0	-260.4648	-252.7342	-7.730649	12.13803	3.248482	0.1470919	0.0328565	0.0819179	0.0536842	0.192106	0.165112	0.00781375	0.00210527	0.0530345	0.00791544	0.093113	0.123999	0.0219624	0.0709475	0.0557807	0.0460855	0.0244232	0.09431397	12.13803	0.407616	0.74442	1.0835	1.76447	0.228499	0.220195	0.0884893	0.0810079	0.210901	0.170907	0.1271705	0.7416342
60	0	-270.1357	-250.6218	-19.51391	62.05957	6.752793	0.0379893	0.01480859	0.0475843	0.14213	0.00719489	0.0456173	0.0119671	0.0234338	0.00228972	0.00821495	0.120897	0.0775325	0.0929622	0.0220021	0.27608	0.110745	0.0113491	0.02158091	62.05957	0.561807	0.836677	1.07953	1.52199	0.218938	0.312751	0.101359	0.128839	0.114678	0.123435	0.0363895	0.5930532
61	0	-270.7793	-249.9344	-20.84488	206.9806	1.711632	0.0112577	0.01103734	0.0446854	0.364817	0.0609113	0.0577472	0.0363018	0.00130021	0.000455437	2.91293e-05	0.0986382	0.0107196	0.0105703	0.0402023	0.0901936	0.166613	0.0168149	0.004321353	206.9806	0.256243	0.62037	1.06076	2.06262	0.256796	0.202366	0.128692	0.0829685	0.173251	0.155927	0.01535869	0.281362
62	0	-275.0891	-246.8854	-28.20363	331.4825	2.953325	0.008170891	0.0005097709	0.0376295	0.0167697	0.0363096	0.138465	0.00502033	0.00378285	0.00937731	0.00395477	0.0583186	0.00677912	0.370798	0.067641	0.144227	0.0938122	0.00711501	0.007113176	331.4825	0.385618	0.72891	1.08228	1.8032	0.184429	0.222525	0.149478	0.0931855	0.165563	0.184818	0.007622947	0.9331268
63	0	-265.7106	-250.0073	-15.7033	98.60325	1.978809	0.01539482	0.009653972	0.0164135	0.190647	0.0886256	0.135494	0.00377249	0.00761454	0.0110365	0.0102156	0.082901	0.0344076	0.0694414	0.034002	0.117247	0.195095	0.00308707	0.00498565	98.60325	0.290732	0.652741	1.06945	1.98708	0.295807	0.170024	0.100837	0.10635	0.132077	0.194906	0.01463962	0.3405587
64	0	-267.4068	-254.4389	-12.96792	54.32464	1.688882	0.04328315	0.003194959	0.0150008	0.0468916	0.0224742	0.111022	0.0120088	0.0471804	0.0243493	0.000968061	0.288614	0.0952188	0.108652	0.021374	0.180215	0.0206824	0.00534957	0.02250557	54.32464	0.253082	0.617248	1.05983	2.06984	0.139137	0.415734	0.125728	0.0900501	0.120109	0.109241	0.02570053	0.8756851
65	0	-258.4177	-249.7326	-8.685086	17.93781	4.077773	0.05439712	0.03407212	0.0335598	0.104237	0.0755856	0.0713224	0.0314109	0.0465168	0.119342	0.00042911	0.0631349	0.0298465	0.125813	0.117062	0.137972	0.0384544	0.00531284	0.0340451	17.93781	0.458584	0.777856	1.08438	1.67918	0.213528	0.206356	0.115931	0.102249	0.182367	0.179569	0.06811722	0.4998017
