Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
540	0	-289.6386	-266.1756	-23.46298	1.513295	2.302068	0.0168792	0.0726726	0.0846059	0.019417	0.300261	0.0635242	0.12301	0.0442494	0.0369798	0.0395322	0.126595	0.000196245	0.0916878	0.0206786	0.00789589	0.119128	0.187956	0.0414327	0.165482	0.0113835	0.247362	0.101312	0.12451	0.0444684	0.324632	0.350848	0.0086804	0.237818	0.0087343	0.0234348	0.0363139	0.350499	0.00508521	0.00418719	0.0173858	0.0136678	0.140869	0.0162268	0.00546143	0.272478	0.217733	0.000898747	0.217714	0.0108967	0.035801	0.0225319	0.0742794	0.00659345	0.1075891	-0.04432121	0.0655852	0.0430602	0.0162598	0.224371	0.125988	0.00676045	0.0483006	0.0773721	0.104706	0.0359183	0.0362327	0.0696812	0.0484403	0.0622288	0.0350945	0.5169678	9	17.29631	0.1715546	0.32685	0.683718	1.07599	1.91344	0.209871	0.314219	0.162375	0.163131	0.11312	0.0372846	0.4726466	1.093772
541	0	-286.5572	-266.0503	-20.5069	1.327569	2.780528	0.111915	0.188365	0.191144	0.0210413	0.0212847	0.0834203	0.0493693	0.0360059	0.0256273	0.137328	0.00248697	0.0779121	0.004812	0.101548	0.0671798	0.0935411	0.0109186	0.0175415	0.018078	0.0399235	0.0878041	0.177396	0.0046617	0.184549	0.141577	0.0395724	0.355675	0.174703	0.113839	0.0203251	0.696558	0.043391	0.039336	0.0407908	0.0474472	0.0383801	0.042487	0.0630658	0.0112183	0.00343315	0.157811	0.0552023	0.156687	0.0248926	0.0232761	0.0604346	0.0346677	0.0321922	0.0988954	-0.05552391	0.0530598	0.0593227	0.0946656	0.0439141	0.0208585	0.0178497	0.0677331	0.102044	0.143757	0.0640702	0.0424522	0.124557	0.0542464	0.0917318	0.0197381	0.6378017	11	15.23809	0.1816249	0.371537	0.718604	1.08119	1.82867	0.156407	0.250999	0.231234	0.106599	0.192157	0.0626049	0.5822777	1.095356
542	0	-268.8221	-272.5738	3.751674	1.670289	4.620898	0.0824135	0.00676144	0.011579	0.011729	0.0162581	0.0531743	0.0118661	0.0600043	0.00639594	0.0442798	0.00928796	0.0306273	0.0256827	0.156781	0.0595924	0.00351118	0.0131332	0.0164981	6.3884e-05	0.0577084	0.0561283	0.0444638	0.0283488	0.12203	0.0100523	0.0337528	0.0649577	0.100747	0.017295	0.0720379	0.278637	0.0238965	0.0529274	0.00258888	0.0273541	0.00700171	0.0131917	0.0608187	0.00979942	0.0187942	0.00462102	0.00241397	0.0570566	0.00165932	0.0118173	0.0343346	0.0768337	0.0274706	0.03790606	0.02185804	0.0072866	0.149859	0.11592	0.218031	0.0151805	0.0153144	0.0716738	0.0352655	0.0149748	0.0147332	0.0220488	0.12434	0.0289777	0.121365	0.0450301	0.4407996	11	21.52829	0.1210674	0.485527	0.79427	1.08389	1.63631	0.18715	0.279792	0.146492	0.0841835	0.241802	0.0605806	0.4626577	0.9527555
543	0	-295.2533	-266.7125	-28.54082	1.314298	2.894161	0.0760306	0.109209	0.0308507	0.0284557	0.0590816	0.137726	0.101927	0.0768385	0.00980409	0.0277309	0.0103928	0.167836	0.0050746	0.0349027	0.225726	0.00716543	0.052814	0.0102788	0.0242594	0.00142518	0.0027769	0.0237789	0.539719	0.215105	0.151722	0.341278	0.648219	0.06584	0.107904	0.0622161	0.198253	0.0357782	0.0616332	0.248172	0.00510769	0.0183955	0.0305684	0.0617349	0.0555244	0.0104665	0.0385425	0.072927	0.0847257	0.0747266	0.0130009	0.000587048	0.0139675	0.000611689	0.1077583	-0.135107	0.0378848	0.0271566	0.0162571	0.195983	0.0668138	0.0110726	0.0790348	0.0166618	0.0695418	0.027444	0.047468	0.083424	0.129274	0.181199	0.0107847	0.4616443	7	17.03372	0.1663529	0.380905	0.725494	1.08194	1.81166	0.210635	0.278387	0.181112	0.0578108	0.218624	0.053432	0.3265373	1.413757
544	0	-270.0308	-266.8302	-3.200553	0.6658148	3.22911	0.0425347	0.0949677	0.0493491	0.0269973	0.0106172	0.0387065	0.0355145	0.163443	0.0340574	0.0467773	0.00135493	0.128453	0.0235903	0.0183686	0.0282684	0.0190447	0.0175415	0.0531384	0.00767687	0.0396553	0.041943	0.0178893	0.287876	0.337502	0.0301309	0.104533	0.193045	0.00625138	0.00375077	0.126392	0.016718	0.0058304	0.0537449	0.0645222	0.00589226	0.0657655	0.0394671	0.131136	0.0100303	0.0141329	0.00593808	0.0132577	0.20253	0.0070887	0.0269006	0.0207238	0.0105728	0.000825274	0.05617762	-0.1415327	0.00906213	0.0147141	0.0879426	0.123139	0.0263679	0.0344427	0.0535822	0.0892181	0.177826	0.0554121	0.0065601	0.0435058	0.141763	0.118189	0.0182763	0.7986648	11	15.35542	0.1712374	0.406245	0.743473	1.08344	1.76685	0.248416	0.322661	0.133999	0.0874221	0.143601	0.0639003	0.6571322	1.215379
545	0	-288.9511	-270.481	-18.47014	1.816645	1.983338	0.16005	0.0834458	0.0618936	0.0505605	0.203222	0.0466464	0.305015	0.014582	0.0105268	0.0889454	0.285306	0.0590934	0.00598153	0.164114	0.252656	0.02671	0.0294158	0.0303353	0.0178296	0.0597654	0.130117	0.176787	0.138933	0.103528	0.16605	0.241996	0.237767	0.0104865	0.121774	0.249885	0.000804286	0.0871121	0.043759	0.0132803	0.0348163	0.16859	0.0224302	0.0876685	0.0732004	0.046997	0.0453282	0.121383	0.314769	0.144472	0.019467	0.0075379	0.0404953	0.0822987	0.1056992	-0.2170733	0.0130939	0.131319	0.102528	0.113993	0.040111	0.00589785	0.0434446	0.00697567	0.0554629	0.0878712	0.00447235	0.248747	0.000417697	0.135009	0.0106563	0.6290813	15	13.35417	0.2805483	0.291278	0.65323	1.06957	1.98593	0.166835	0.357381	0.0807846	0.0853982	0.256379	0.053223	0.412008	1.526867
546	0	-289.7556	-265.3342	-24.42132	0.7906582	2.205116	0.0768932	0.174493	0.0280739	0.00438494	0.000256623	0.179374	0.135842	0.00176148	0.0590487	0.0169192	0.169261	0.0273901	0.00636949	0.0306033	0.0358725	0.0445535	0.103878	0.0165091	0.112884	0.00354217	0.0460095	0.260179	0.0590119	0.0267701	0.395599	0.121219	0.0178315	0.315665	0.0163056	0.0434498	0.00727159	0.0411577	0.008263	0.0191121	0.0224796	0.115593	0.0559702	0.0198088	0.0039286	0.167812	0.144732	0.134366	0.174093	0.0882971	0.0566536	0.00108645	0.0993568	0.199956	0.07898193	-0.07877705	0.00801158	0.037647	0.0610869	0.184975	0.0109073	0.00986343	0.047987	0.0802192	0.0719395	0.15677	0.00695957	0.137871	0.0985405	0.00778797	0.0794342	0.5427478	9	18.99773	0.1310261	0.316589	0.675192	1.07437	1.93385	0.201098	0.327442	0.183273	0.0657758	0.129823	0.0925878	0.4639708	1.169789
547	0	-284.3687	-261.1728	-23.19588	2.04649	4.354022	0.0115353	0.0709519	0.0360607	0.0249115	0.0289752	0.0107092	0.0947495	0.164775	0.0276503	0.0085768	0.0230185	0.087182	0.0394275	0.242936	0.240279	0.0154338	0.0754949	0.0540399	0.00882045	0.0184305	0.11708	0.147743	0.19846	0.114154	0.059307	0.0320223	0.317072	0.247466	0.0256286	0.0258878	0.191082	0.116139	0.198831	0.0159259	0.0362176	0.0348795	0.0285005	0.184687	0.0669804	0.00891749	0.0582672	0.0576904	0.131259	0.000320268	0.0233885	0.0218801	0.000338266	0.00773774	0.08360476	0.07928152	0.0383032	0.00782825	0.181552	0.125677	0.0269688	0.0278171	0.0667517	0.00868496	0.0865644	0.0917498	0.0728811	0.110501	0.0416527	0.0152359	0.0978314	0.3969067	10	16.65508	0.2223703	0.472813	0.786626	1.0842	1.65636	0.22901	0.28612	0.17927	0.049745	0.187642	0.0682125	0.4761883	0.833508
548	0	-274.9243	-259.7102	-15.21407	1.223368	3.326138	0.0986689	0.04447	0.0235334	0.0377568	0.0171889	0.0061975	0.11827	0.00901146	0.170352	0.0307701	0.00767936	0.00840978	0.00855111	0.0971192	0.00734614	0.0660712	0.0588959	0.0521575	0.0746227	0.0047357	0.180849	0.161777	0.013703	0.000805268	0.0079155	0.0430908	0.00990553	0.117116	0.0165742	0.0127438	0.0390203	0.215779	0.0149104	0.160088	0.0136557	0.00359169	0.136144	0.0755562	0.0231614	0.0239853	0.219767	0.44113	0.0824704	0.0213854	0.015802	0.183104	0.00296525	0.00404165	0.06653134	0.04339418	0.0264932	0.137588	0.184355	0.0795328	0.044726	0.0253957	0.0515382	0.0104824	0.175648	0.0835739	0.0297442	0.0847775	0.00230946	0.053369	0.0104665	0.2773133	10	20.77769	0.1553962	0.413018	0.748124	1.08371	1.75515	0.222348	0.28317	0.132355	0.073054	0.197705	0.0913688	0.3207075	0.8646923
549	0	-274.2762	-263.1934	-11.08283	1.351531	2.786644	0.0576765	0.0219274	0.0390868	0.00871973	0.0411346	0.0109608	0.0465122	0.0532408	0.0328151	0.0917663	0.0319987	0.0489807	0.0634053	0.0630198	0.182356	0.057679	0.00736272	0.104207	0.00899874	0.00704644	0.00579138	0.0834455	0.172119	0.191051	0.0270529	0.0323027	0.0869135	0.0782306	0.0269083	0.452867	0.081209	0.1826	0.00461998	0.0283016	0.00897357	0.0162414	0.0210831	0.193925	0.0140905	0.000153001	0.298272	0.258972	0.0706634	0.0385128	0.0363506	0.0669328	0.00541975	0.000710975	0.07952422	-0.05356529	0.0182604	0.133922	0.164259	0.0309393	0.0511932	0.0132023	0.131002	0.0298668	0.148402	0.0565227	0.0607298	0.0561181	0.020025	0.0398831	0.045674	0.4395276	10	16.51306	0.154041	0.372052	0.718986	1.08124	1.82772	0.161161	0.279213	0.182362	0.0978421	0.247119	0.032302	0.3859623	1.138784
550	0	-287.8059	-270.0885	-17.71734	1.228579	3.13576	0.0129215	0.015841	0.139974	0.0133022	0.116226	0.0664317	0.000814686	0.0284029	0.0599374	0.0344437	0.00213415	0.0719361	0.00085976	0.0566359	0.134929	0.0180353	0.0563583	0.0562863	0.0254174	0.00397254	0.000966311	0.155269	0.0186704	0.106261	0.00888908	0.120496	0.0556267	0.0441976	0.0925601	0.382916	0.0937424	0.0989527	0.0704483	0.169298	0.0189892	0.0638925	0.0281714	0.138772	0.0572756	0.0331182	0.403659	0.0164618	0.188364	0.00660509	0.0783117	0.050829	0.160896	0.00246574	0.08364738	0.0613302	0.00677278	0.0447408	0.100744	0.157804	0.0403209	0.0264458	0.0122755	0.0389459	0.0701992	0.114624	0.0133185	0.216308	0.0140999	0.00217207	0.141228	0.5617174	6	15.9072	0.1222005	0.399499	0.738778	1.08311	1.77861	0.25453	0.269166	0.17765	0.0823626	0.165439	0.0508515	0.6230476	0.9015642
551	0	-306.4488	-260.2212	-46.22762	1.06186	2.146456	0.275441	0.0423748	0.351779	0.0849181	0.104991	0.0368298	0.42678	0.000697373	0.269058	0.00159132	0.0556244	0.0591211	0.126877	0.278978	0.030974	0.0107621	0.0161671	0.0278528	0.145404	0.0462432	0.0013715	0.244605	0.171347	0.738083	0.317642	0.000747135	0.481359	0.0072962	0.0377033	0.00389156	0.147558	0.00690579	0.0599994	0.214339	0.0162074	0.0286843	0.161776	0.0767143	0.0217132	0.0335427	0.0447552	0.576302	0.0341155	0.0478834	0.0241777	0.0451826	0.0134348	0.0802852	0.1388931	0.0311331	0.0086896	0.0482397	0.0292506	0.0683073	0.013125	0.0146415	0.0442695	0.0321132	0.218817	0.0724514	0.04567	0.169418	0.0420609	0.126352	0.0665935	0.4007024	8	19.39952	0.09211214	0.310152	0.669736	1.07326	1.94686	0.152695	0.282702	0.17489	0.0818466	0.273239	0.0346269	0.4318355	0.9279052
552	0	-276.7866	-261.2254	-15.56112	0.9450781	2.974748	0.0120819	0.0352156	0.00989666	0.00991055	0.00365789	0.00898465	0.102512	0.00623631	0.0235465	0.00953325	0.0287965	0.0208537	0.00761843	0.0166811	0.0103822	0.179597	0.0225043	0.0275209	0.068928	0.0934835	0.00963589	0.226323	0.00923945	0.00514348	0.115113	0.0161174	0.308298	0.0137821	0.0352326	0.0901081	0.0127791	0.0336086	0.0159673	0.158862	0.101316	0.0369587	0.0393583	0.0164064	0.00192057	0.0126424	0.0134973	0.3273	0.0315021	0.0469544	0.0245447	0.0242427	0.0122087	0.176141	0.06728948	-0.002352601	0.00849232	0.0990965	0.0924686	0.0779655	0.0352722	0.0192285	0.0201134	0.0330493	0.149024	0.0469733	0.00901725	0.232007	0.0461527	0.130409	0.000730385	0.5370943	7	18.29542	0.06884004	0.387299	0.73012	1.08239	1.80019	0.203003	0.366865	0.103684	0.0761393	0.206853	0.0434551	0.5347417	1.0044
553	0	-275.6693	-262.9182	-12.7511	0.9732681	4.200283	0.104245	0.0632232	0.0817216	0.159677	0.0267199	0.000946213	0.290424	0.00592342	0.0351898	0.0268432	0.00235579	0.00846388	0.00121978	0.000635074	0.093505	0.0902819	0.00614415	0.0359256	0.0736189	0.0200871	0.0256727	0.0224477	0.0938353	0.00257404	0.0365226	0.050306	0.361092	0.00980299	0.0176573	0.0357381	0.0382758	0.00280396	0.049425	0.00774083	0.0095829	0.026922	0.0500065	0.0282911	0.0613104	0.0648684	0.0555274	0.139835	0.139872	0.0315	0.141139	0.153289	0.081551	0.0169461	0.05795756	-0.02340409	0.0162914	0.0424102	0.0897202	0.20009	0.0305646	0.0168273	0.0612097	0.106815	0.112791	0.0505931	0.0398704	0.0922046	0.0602141	0.0613234	0.0190755	0.5144567	10	24.51807	0.07632937	0.465037	0.781862	1.08432	1.66878	0.250336	0.279899	0.170323	0.0641519	0.160095	0.0751945	0.4910526	1.047661
554	0	-303.2418	-275.2911	-27.95071	1.322723	2.140452	0.0636396	0.0026157	0.124385	0.0352105	0.00595102	0.093845	0.0202836	0.0060513	0.063695	0.00971563	0.0962534	0.156541	0.00173268	0.15033	0.126261	0.0539839	0.0542268	0.104314	0.00917356	0.023257	0.154996	0.0315522	0.0515282	0.0811645	0.271354	0.000637702	0.0261642	0.146001	0.0120929	0.00862373	0.0626724	0.380732	0.264233	0.000586916	0.00633119	0.241748	0.0885202	0.171486	0.0741056	0.00846521	0.823599	0.114008	0.228389	0.765505	0.0438198	0.154979	0.0514752	0.00216093	0.1260957	-0.1271066	0.0154567	0.0376952	0.045945	0.114898	0.0360924	0.0129901	0.0415004	0.0785739	0.047552	0.114992	0.00432288	0.21809	0.0765701	0.143984	0.0113381	0.6770192	12	12.8453	0.2637583	0.309483	0.669164	1.07314	1.94822	0.213347	0.245393	0.116041	0.176742	0.192707	0.0557705	0.5499126	1.23114
555	0	-304.4267	-260.2019	-44.22484	0.4722284	2.72637	0.0787639	0.122396	0.410088	0.00213189	0.121164	0.184668	0.0832516	0.0214873	0.213518	0.012344	0.19924	0.0227998	0.0277659	0.121592	0.0494523	0.0161836	0.0416332	0.744218	0.00241694	0.0961211	0.172215	0.110055	0.220546	0.548924	0.329428	0.202334	0.00768244	0.0152112	0.209237	0.0965932	0.00397212	0.151346	0.0849134	0.199429	0.00427458	0.204203	0.0223006	0.0881944	0.00869725	0.0365239	0.396364	0.0493881	0.212009	0.56054	0.0747568	0.0482409	0.00204651	0.290515	0.1324529	-0.06017634	0.0127759	0.0258919	0.0574622	0.0358553	0.0717719	0.0110238	0.0978259	0.0462299	0.103933	0.106585	0.00100663	0.18307	0.0215871	0.0382396	0.186741	0.6532151	9	14.7114	0.1435974	0.366919	0.715156	1.08079	1.83714	0.283377	0.227917	0.105621	0.13663	0.183754	0.0627008	0.5930388	1.101471
556	0	-286.1215	-257.7304	-28.39106	1.666694	7.546254	0.0351049	0.118062	0.0493361	0.00391176	0.00973509	0.0674441	0.150762	0.00325405	0.000212868	0.00209147	0.0697917	0.0350135	0.00837251	0.021175	0.046541	0.0943847	0.00158031	0.0101917	0.056353	0.0675798	0.143453	0.0453928	0.244175	0.200424	0.0181332	0.0103325	0.0120245	0.0184961	0.0134701	0.0638466	0.00933353	0.020499	0.0540799	0.00724	0.03085	0.0935326	0.031526	0.10655	0.000485019	0.0960481	0.419424	0.13398	0.0826895	0.271928	0.00526859	0.159605	0.169975	0.106813	0.05819199	0.1163583	0.0146211	0.035454	0.0850023	0.151413	0.0159124	0.0126982	0.0423275	0.053446	0.195225	0.114809	0.0268322	0.120023	0.0546811	0.0119479	0.0656067	0.3226898	7	17.39025	0.1094443	0.582492	0.84725	1.07768	1.49257	0.263936	0.193867	0.2033	0.12009	0.160245	0.0585617	0.4390481	0.734976
557	0	-257.0348	-260.8227	3.787979	1.562935	2.563632	0.000987515	0.0596524	0.103546	0.0518107	0.0150503	0.0278013	0.136032	0.00478796	0.0196191	0.00446608	0.0560877	0.0431933	0.0081938	0.0342397	0.021911	0.0170775	0.0188972	0.026089	0.00739394	0.0269204	0.0266739	0.0147127	0.0446971	0.0377575	0.0513242	0.000279819	0.229912	0.0207502	0.0684363	0.0389977	0.00109453	0.0317266	0.066872	0.034781	0.0787867	0.0510888	0.0415288	0.0505162	0.0270166	0.0192532	0.0380899	0.107101	0.155427	0.0242333	0.0320121	0.00178336	0.0299251	0.00278066	0.03915744	0.005064203	0.0397553	0.121885	0.128818	0.0620106	0.0905349	0.0146495	0.0703416	0.0341288	0.135682	0.120247	0.0163178	0.117932	0.00212315	0.042693	0.00288015	0.4865534	8	18.41989	0.2076867	0.352408	0.704094	1.07932	1.86418	0.202811	0.264393	0.094846	0.0698053	0.317551	0.0505939	0.4916176	0.9896989
558	0	-290.7973	-262.3906	-28.4067	1.110565	3.328666	0.140284	0.164536	0.112655	0.0300275	0.00763196	0.0320048	0.265466	0.00119246	0.07515	0.00225118	0.0445171	0.0205327	0.10785	0.0730776	0.157153	0.237358	0.0813516	0.00770383	0.00703916	0.00266257	0.0105879	0.175103	0.0910698	0.00543246	0.239795	0.0165362	0.460034	0.00188287	0.00407308	0.0232516	0.0239819	0.185964	0.109441	0.0345668	0.0453085	0.0199176	0.0897641	0.0113183	0.135317	0.00931103	0.0076756	0.452312	0.0255835	0.106464	0.0166073	0.0605298	0.0217583	0.12496	0.1105887	-0.01079	0.00783287	0.0384936	0.0479198	0.059796	0.12944	0.00564751	0.190639	0.054189	0.12596	0.0782839	0.00762646	0.119575	0.0133435	0.0903626	0.0308901	0.4630393	6	18.69355	0.1223696	0.413192	0.748242	1.08372	1.75485	0.249764	0.298948	0.133609	0.0495067	0.209802	0.0583701	0.4522493	1.023859
559	0	-301.6538	-265.1347	-36.51906	2.818876	3.919	0.0554701	0.0571846	0.0668531	0.0541905	0.399664	0.0547362	0.139958	0.0398562	0.0888752	0.083853	0.00636828	0.0154843	0.00541169	0.00308203	0.150895	0.229717	0.0107205	0.0905018	0.330469	0.0086106	0.0968406	0.194132	0.0390125	0.0328736	0.252682	0.142963	0.0111043	0.227942	0.0347195	0.0225557	0.34877	0.160989	0.0474444	0.0250436	0.0664677	0.0296338	0.0462381	0.0607728	0.0163905	0.284568	0.372906	0.0219934	0.3616	0.00389522	0.0659759	0.210525	0.00449507	0.00351535	0.1122869	-0.02776415	0.0202614	0.0230491	0.041712	0.199812	0.0440951	0.0198289	0.0216638	0.0797392	0.134314	0.0849547	0.0879366	0.106098	0.00809743	0.0677219	0.0607166	0.3820671	8	15.86686	0.1515414	0.449856	0.772361	1.08441	1.69338	0.21085	0.323345	0.173429	0.0740444	0.15261	0.0657214	0.354303	1.078363
560	0	-265.3734	-265.2771	-0.09629762	2.420007	1.952918	0.0553711	0.00912966	0.0823975	0.0111493	0.0115201	0.0322992	0.136485	0.0262914	0.0846751	0.00143305	0.0569375	0.00505835	0.0097445	0.0175133	0.00127326	0.000313514	0.0241032	0.0168658	0.0409253	0.0407606	0.0955419	0.183421	0.0517861	0.0319714	0.176783	0.0295634	0.00537829	0.0289427	0.0391148	0.0277953	0.15057	0.0388169	0.0176171	0.0170897	0.00331835	0.0112785	0.00602225	0.0208197	0.222791	0.0375753	0.178118	0.0076699	0.011603	0.0384122	0.0113485	0.00198332	0.140767	0.00599676	0.04998963	-0.1008487	0.0420563	0.0350835	0.0441228	0.166333	0.00880139	0.00368526	0.0245409	0.0318863	0.0420627	0.0505502	0.100951	0.137806	0.0827145	0.174873	0.0545325	0.6357503	10	21.24607	0.1416222	0.287589	0.649912	1.06877	1.99373	0.188549	0.292676	0.164849	0.0823537	0.187605	0.0839674	0.5349016	1.188537
561	0	-283.3995	-270.8678	-12.53167	2.100979	2.785482	0.086936	0.0340082	0.0903481	0.236156	0.000892164	0.0667592	0.117354	0.0606624	0.0386484	0.000822669	0.0163943	0.0219635	0.0449563	0.0852892	0.029695	0.00839996	0.0649631	0.0261664	0.0577326	0.0387316	0.100245	0.134967	0.027314	0.0234882	0.249042	0.00423456	0.085242	0.0329614	0.0211407	0.0349658	0.190404	0.0374133	0.0427968	0.00775112	0.0075276	0.247081	0.0283909	0.00981489	0.164865	0.37599	0.159465	0.114416	0.0517468	0.0224831	0.0384933	0.0377141	0.016843	0.010495	0.06933012	-0.1117944	0.0405348	0.0839902	0.0893067	0.0587257	0.00611172	0.0667036	0.144669	0.101712	0.0728449	0.00879522	0.0655611	0.0381567	0.0229836	0.146163	0.053741	0.4885835	8	15.98515	0.1106744	0.371954	0.718914	1.08123	1.8279	0.183512	0.289644	0.0982881	0.0869383	0.242325	0.0992924	0.3767891	1.296703
562	0	-290.3042	-267.2052	-23.09891	1.760374	2.806904	0.0475667	0.00312355	0.019553	0.0486669	0.0166251	0.0405127	0.228128	0.0236494	0.239911	0.0413594	0.00402078	0.0325533	0.198113	0.0431776	0.196404	0.00266624	0.149641	0.104475	0.0584141	0.00655293	0.0188119	0.27197	0.00486427	0.0223638	0.172933	0.0684148	0.0148732	0.0990737	0.0674271	0.0393945	0.518317	0.0145131	0.0860843	0.0527473	0.0318093	0.0404047	0.0850928	0.00626051	0.00442087	0.0980941	0.0731634	0.0980192	0.0279731	0.0144423	0.0389255	0.413527	0.0373866	0.0318274	0.06900133	0.1437483	0.0245583	0.14989	0.218009	0.0990474	0.00427339	0.0343746	0.107938	0.00430425	0.0723092	0.0876664	0.0381363	0.0713409	0.0536585	0.025151	0.00934261	0.4694744	10	20.66213	0.1903824	0.373749	0.720243	1.08138	1.82463	0.217918	0.298352	0.140256	0.0687814	0.196879	0.0778136	0.6132226	0.7655855
563	0	-280.8954	-261.7817	-19.11367	1.388558	2.963544	0.00749216	0.0441529	0.00900078	0.0765511	0.0102509	0.0294479	0.0673398	0.0440486	0.0279915	0.0356467	0.0572036	0.0423978	0.00393059	0.145931	0.111759	0.0108747	0.0366689	0.0254944	0.0686556	0.00776051	0.105531	0.00884592	0.251955	0.393799	0.0194631	0.0534694	0.0077987	0.0634839	0.208853	0.00725658	0.0606501	0.0780588	0.115841	0.0773633	0.0418532	0.0218705	0.0209387	0.138763	0.00045796	0.145616	0.289479	0.12655	0.200226	0.271974	0.0359332	0.0276712	0.0180166	0.0853946	0.06432313	0.05036787	0.00540393	0.111728	0.0366054	0.126897	0.0401974	0.00950533	0.0448627	0.026694	0.152584	0.108012	0.0763322	0.178689	0.00562874	0.0488922	0.0279685	0.3668679	6	16.33034	0.2535553	0.386422	0.729489	1.08233	1.80176	0.245123	0.273706	0.154943	0.100882	0.184856	0.0404892	0.4172357	0.879282
564	0	-295.3245	-261.2293	-34.09525	1.453775	5.591157	0.0355184	0.146331	0.087103	0.0250358	0.00171582	0.184474	0.0852241	0.5854	0.10207	0.00921555	0.0827007	0.0399013	0.00232495	0.0351006	0.0489525	0.00648378	0.0430669	0.0432808	0.00144081	0.00375165	0.0012981	0.0104986	0.106127	0.0760184	0.143291	0.0494934	0.0231616	0.0047445	0.105117	0.0382632	0.0135344	0.0425817	0.0338615	0.0437479	0.018571	0.0614839	0.0364278	0.0842435	0.126105	0.0242567	1.33601	0.00479701	0.276214	0.44821	0.0898356	0.111359	0.00546903	0.0152164	0.09093036	0.02830537	0.0116135	0.139239	0.130288	0.0818051	0.0731973	0.0140915	0.0697191	0.0271508	0.104459	0.0528694	0.00916463	0.162134	0.0262104	0.0787334	0.0193254	0.7469239	10	16.73502	0.09111781	0.52492	0.816875	1.08215	1.57606	0.176763	0.238773	0.1221	0.141204	0.265878	0.055281	0.7752293	0.9634877
565	0	-279.5908	-262.7199	-16.87097	1.057902	4.628302	0.0490569	0.0112488	0.0414506	0.115742	0.0015246	0.0495019	0.243343	0.000111715	0.0283288	0.0613653	0.0124079	0.0966787	0.0393051	0.048373	0.149098	0.138891	0.060538	0.0284818	0.132447	0.022071	0.0142657	0.0369358	0.0180475	0.0431347	0.137933	0.142854	0.219278	0.0875322	0.0597588	0.00207015	0.111242	0.0504004	0.0494777	0.102992	0.00583917	0.161011	0.117493	0.197836	0.0040886	0.0518141	0.00171866	0.113145	0.00395302	0.0377369	0.0475371	0.0305246	0.399024	0.00501062	0.07090144	0.1124612	0.00644717	0.127277	0.0408005	0.170951	0.00845	0.00668315	0.0879427	0.0544451	0.0619951	0.0780439	0.00165009	0.148772	0.00272613	0.150685	0.0531301	0.5475023	11	16.09687	0.1437023	0.485867	0.794472	1.08388	1.63578	0.190607	0.272944	0.104017	0.0814913	0.280342	0.0705988	0.6599635	0.8295948
566	0	-270.7749	-261.4299	-9.345016	1.441775	2.564444	0.0516207	0.000701684	0.134524	0.0194121	0.0373554	0.00785856	0.280807	0.031143	0.0496574	0.0114082	0.151623	0.0512262	0.0274914	0.0296669	0.00982591	0.0193582	0.00688871	0.061783	0.000998417	0.00562136	0.0752838	0.0159627	0.0600805	0.0113505	0.203399	0.00486855	0.277955	0.0156059	0.0156809	0.0183354	0.00096721	0.00186592	0.00752293	0.0341322	0.102576	0.000225954	0.0668294	0.0902267	0.0135357	0.100521	0.0102144	0.0108751	0.0420756	0.091056	0.000274663	0.0146088	0.291245	0.00815838	0.05359759	0.01368774	0.0361122	0.120924	0.0791617	0.147801	0.00457091	0.00144439	0.0774421	0.0463048	0.0196729	0.25278	0.0130279	0.130705	0.00672654	0.062039	0.00128831	0.5531457	8	17.83419	0.0967112	0.352482	0.704152	1.07932	1.86404	0.218442	0.295025	0.123514	0.109729	0.174823	0.0784677	0.5668334	0.9758523
