Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
23	0	-144.9838	-124.89	-20.09387	10.87331	0.1437461	0.0247363	0.368233	0.348446	0.00295175	0.114046	0.0831643	0.131241	0.179075	0.204236	0.490813	0.1936681	0.02664581	0.00124938	0.152644	0.0192925	0.0946849	0.0552615	0.0382809	0.00842182	0.0806022	0.171649	0.130277	0.0349589	0.119834	0.0469912	0.00225703	0.0435958	0.1338958	0	57.65173	0.05434399	3.55389e-05	0.00881419	0.22289	3.76826	0.0582936	0.229506	0.0370426	0.577046	0.0271393	0.0709728	0.1605417	0.8340256
24	0	-135.8523	-118.093	-17.75932	13.81142	1.505599	0.380509	0.048692	0.0479511	0.104178	0.0586423	0.332925	0.115441	0.0530589	0.0681577	0.211702	0.1858355	-0.006157652	0.107664	0.00151718	0.0746763	0.0127101	0.0217372	0.0592674	0.0263904	0.0657489	0.0147587	0.165936	0.0571054	0.222399	0.0730335	0.0116635	0.0853929	0.1539686	0	58.98545	0.05157502	0.226186	0.589486	1.05075	2.13358	0.0905584	0.212775	0.0616272	0.445619	0.0672122	0.122208	0.1478109	1.041659
25	0	-122.3323	-116.8351	-5.497195	20.06587	1.121192	0.0138349	0.0360577	0.0335136	0.0542637	0.0331602	0.0624439	0.0134403	0.0835626	0.000394627	0.0833436	0.02802068	0.0007898393	0.0180119	0.153985	0.0934554	0.115382	0.256155	0.0197503	0.129966	0.0764083	0.0124414	0.0641194	0.00689524	0.00118634	0.00716477	0.0181405	0.0269389	0.1213192	0	54.14152	0.04526851	0.160481	0.510376	1.0175	2.31164	0.117458	0.127439	0.0483912	0.567854	0.0555131	0.0833441	0.1221091	0.9935317
26	0	-143.8423	-122.6772	-21.16513	9.42236	0.7490573	0.282269	0.188458	0.295496	0.123469	0.157743	0.0240696	0.12861	0.319763	0.0999416	0.0400261	0.2380203	0.0683988	0.103925	0.232002	0.0909925	0.136403	0.0246596	0.0245108	0.081904	0.0285178	0.0271463	0.198696	0.0129612	0.000188831	0.00398975	0.0198147	0.0142887	0.1686158	0	55.96269	0.01679512	0.0846828	0.385786	0.941774	2.58776	0.111136	0.187073	0.0392218	0.405052	0.103997	0.15352	0.2370146	0.7114153
27	0	-138.8712	-121.8839	-16.98726	16.6046	0.3258562	0.235558	0.115781	0.0570713	0.0367995	0.10428	0.0273644	0.138242	0.147657	0.0661709	0.0208416	0.203618	-0.09802243	0.0904412	0.0215191	0.0281122	0.0933709	0.199784	0.00314507	0.0095855	0.0366059	0.0537409	0.050402	0.0863304	0.165111	0.0205039	0.0930296	0.0483179	0.2164667	0	58.23047	0.03957956	0.00762543	0.124701	0.636776	3.2309	0.0791613	0.149783	0.157001	0.460463	0.0825566	0.0710362	0.1184442	1.827583
28	0	-128.7054	-116.9903	-11.71512	14.46078	0.546804	0.00484801	0.0685772	0.0248483	0.0614436	0.148501	0.116918	0.139161	0.132715	0.0678448	0.387923	0.06552475	0.01649763	0.126948	0.0172556	0.162128	0.00664447	0.0263386	0.112593	0.0530458	0.00778931	0.0430191	0.152441	0.0931411	0.0551526	0.0383572	0.0270778	0.0780683	0.08427055	0	50.59997	0.08773172	0.042357	0.281377	0.851548	2.82472	0.0521283	0.199329	0.066399	0.557045	0.0615604	0.0635386	0.1007682	0.8362814
29	0	-140.0798	-119.0225	-21.05731	13.86508	0.4508158	0.308214	0.0803042	0.101413	0.1479	0.0562735	0.251823	0.0119579	0.155205	0.561849	0.0282184	0.1391105	-0.04539294	0.188796	0.0138116	0.171942	0.00235392	0.0159862	0.090769	0.0291563	0.0177445	0.0408633	0.134445	0.0374419	0.0799964	0.0435162	0.054762	0.0784151	0.1073908	0	71.083	0.03994161	0.0246756	0.2186	0.780897	2.97583	0.115286	0.13177	0.0933356	0.593217	0.0298013	0.0365897	0.06199784	1.73217
30	0	-135.315	-122.4235	-12.89152	13.63543	0.6238296	0.0516972	0.297125	0.0733152	0.0662186	0.144317	0.017123	0.362017	0.0169425	0.0540321	0.0335317	0.08686176	-0.05673283	0.101184	0.0629453	0.0369522	0.000444722	0.161493	0.0283312	0.0178272	0.0645842	0.0671914	0.241922	0.0586319	0.00136798	0.00232788	0.12548	0.0293175	0.1390066	0	50.03469	0.06806014	0.0580571	0.325261	0.893006	2.72368	0.0319442	0.242045	0.0353462	0.527927	0.124536	0.0382019	0.08227372	1.689562
31	0	-146.3732	-121.7864	-24.58676	17.00186	0.4527055	0.216878	0.316485	0.0492518	0.023086	0.0684231	0.613748	0.0701568	0.0413206	0.021757	0.319238	0.1230426	-0.003154345	0.0770103	0.0259997	0.0972423	0.099607	0.017655	0.0749301	0.0200277	0.0893802	0.0251955	0.189265	0.0851693	0.0684286	0.0147311	0.0363306	0.0790276	0.1333335	0	78.86051	0.02395901	0.0249938	0.219924	0.782553	2.97253	0.0628287	0.236105	0.100336	0.483795	0.0837461	0.0331893	0.1301792	1.024231
32	0	-141.2389	-122.507	-18.73193	16.38866	0.5476552	0.199789	0.401251	0.0508992	0.271396	0.225422	0.0466639	0.138271	0.161171	0.0379286	0.111569	0.1755865	0.04971574	0.00187808	0.0134715	0.046469	0.0617915	0.170217	0.039086	0.021495	0.0866621	0.0956777	0.193679	0.0171456	0.174336	0.0159129	0.054197	0.00798144	0.1263207	0	50.70286	0.09927742	0.042525	0.281893	0.852069	2.82351	0.157944	0.22526	0.0427009	0.496511	0.0137938	0.0637903	0.1760364	0.7175826
33	0	-136.9773	-126.0512	-10.92616	17.9851	3.419504	0.129064	0.114551	0.118077	0.0459005	0.00438163	0.0532709	0.0887721	0.00053186	0.0146469	0.0802513	0.0463129	0.003175871	0.122322	0.119624	0.111489	0.00824118	0.0265217	0.0735192	0.0136271	0.0772126	0.0129363	0.144013	0.0837141	0.0181276	0.0101215	0.015089	0.163443	0.1770659	0	51.15349	0.05485892	0.41932	0.752394	1.08393	1.74436	0.0393099	0.237938	0.0666301	0.382765	0.0421957	0.231161	0.1802417	0.9823799
34	0	-139.3592	-124.0452	-15.31393	13.83898	0.5380903	0.398117	0.0400784	0.0339996	0.103843	0.0262282	0.0349069	0.00963605	0.0913646	0.27205	0.301721	0.1246496	0.0250388	0.0584045	0.0760617	0.156099	0.00806148	0.0138393	0.0373533	0.101033	0.0843151	0.0678374	0.132856	0.076276	0.0828671	0.0250122	0.00899197	0.070991	0.1898886	0	54.37442	0.05120936	0.0406466	0.276057	0.846121	2.83718	0.11873	0.159365	0.0776818	0.546039	0.0213998	0.076784	0.2149274	0.8835011
35	0	-136.8025	-122.7065	-14.09603	9.459414	0.4867313	0.289387	0.34594	0.072318	0.246768	0.231719	0.234223	0.0253168	0.265123	0.0945321	0.0137886	0.1213937	-0.02623011	0.0124068	0.0356139	0.0853235	0.0178916	0.092766	0.193537	0.0441962	0.0264896	0.142251	0.0213496	0.0847627	0.028645	0.0111594	0.113689	0.0899193	0.1333227	0	51.38267	0.07235944	0.0309556	0.243165	0.810368	2.91551	0.0467082	0.236208	0.0570244	0.558607	0.0310542	0.0703984	0.1070925	1.244929
36	0	-147.0436	-125.7929	-21.25065	17.52602	0.6211162	0.01198	0.0745657	0.14423	0.174972	0.387557	0.0238304	0.226954	0.290515	0.195614	0.227472	0.1453238	-0.05223017	0.00438817	0.0233905	0.198544	0.0416957	0.0734217	0.0693009	0.0647415	0.011063	0.0818721	0.0857657	0.00742391	0.181559	0.00201623	0.0233389	0.131478	0.218632	0	55.27524	0.03408713	0.0574904	0.323808	0.891721	2.72698	0.0947001	0.235604	0.104017	0.502107	0.007093	0.0564792	0.1664018	1.31388
37	0	-132.6246	-119.2819	-13.34268	8.495551	2.01059	0.156405	0.0128595	0.0674939	0.0194023	0.00298979	0.117121	0.0726841	0.156107	0.156979	0.198157	0.1083474	-0.02890641	0.0355023	0.030638	0.0314497	0.0446091	0.00491344	0.140221	0.245794	0.0310231	0.0429324	0.300294	0.0301578	0.00133937	0.00897639	0.0109993	0.0411495	0.2765292	0	52.41076	0.02896438	0.294536	0.656135	1.07025	1.97908	0.143117	0.149639	0.0700642	0.449643	0.102848	0.0846884	0.2476228	1.116736
38	0	-139.657	-122.733	-16.92401	28.68293	1.906484	0.102995	0.0941206	0.00896524	0.131305	0.0717158	0.0202164	0.0378572	0.0502127	0.0942654	0.0590434	0.08638731	0.007951579	0.0252707	0.0603147	0.0360818	0.017141	0.0943597	0.00465899	0.0504875	0.0148326	0.00653301	0.214808	0.27054	0.029848	0.0797739	0.0951394	0.000210032	0.05289126	0	67.34126	0.02797326	0.28185	0.644686	1.06746	2.006	0.0925012	0.0805239	0.0514415	0.662759	0.0169803	0.0957939	0.06084284	0.8693095
39	0	-128.7786	-123.7987	-4.97992	13.32269	0.6721903	0.143626	0.0403153	0.0361528	0.0592635	0.0923944	0.0247059	0.0462434	0.0558005	0.0785111	0.0265105	0.0760528	-0.01291571	0.00874474	0.229359	0.131451	0.157699	0.105135	0.048722	0.0188611	0.0152736	0.0665627	0.0692829	9.96415e-05	0.0356345	0.0331047	0.0506568	0.0294126	0.1696056	0	51.67369	0.08355154	0.0682608	0.350108	0.91411	2.66752	0.068065	0.257617	0.0531423	0.426402	0.0991071	0.0956668	0.1566899	1.082428
40	0	-133.1701	-127.246	-5.924098	12.74478	0.2819016	0.015876	0.0949983	0.0104112	0.0851553	0.180143	0.00570067	0.00305663	0.0127846	0.205898	0.0561428	0.05036226	-0.01770848	0.0896581	0.0145893	0.0645735	0.0477981	0.015386	0.038038	0.15987	0.0451303	0.0223969	0.0774477	0.194054	0.0533554	0.00878405	0.0727481	0.0961705	0.17429	0	51.69481	0.05248229	0.0039423	0.090512	0.564119	3.34143	0.110283	0.138454	0.0904405	0.375988	0.222958	0.0618766	0.1565815	1.113094
41	0	-152.2042	-123.423	-28.7812	22.12664	0.3332602	0.724811	0.812203	0.0199356	0.690086	0.306877	0.0709361	0.390633	0.0409815	0.486578	0.0086939	0.256043	-0.05934561	0.0369285	0.0335754	0.00518219	0.0139266	0.0921581	0.0366032	0.042611	0.0200373	0.0898314	0.0131624	0.0271515	0.0245459	0.00504347	0.512917	0.0463258	0.1363439	0	55.29673	0.03235099	0.00837709	0.130495	0.647655	3.21347	0.0680137	0.166037	0.0518177	0.582466	0.0770244	0.0546412	0.07699834	1.770739
42	0	-129.3091	-121.6513	-7.657818	9.651141	0.5488368	0.0973163	0.0158337	0.0294355	0.0711233	0.0807299	0.0280073	0.0413518	0.0763834	0.0270546	0.314255	0.08943966	-0.03856891	0.00886585	0.00809957	0.160774	0.103673	0.0125402	0.0364678	0.123892	0.0249174	0.0434999	0.228255	0.0472988	0.0412403	0.0302982	0.0684344	0.0617434	0.2053414	0	50.91626	0.04532954	0.0427584	0.282607	0.85279	2.82184	0.0855343	0.2247	0.118038	0.442032	0.0250754	0.10462	0.1667725	1.231267
43	0	-143.6785	-118.9913	-24.6872	7.525517	0.2702478	0.193375	0.194109	1.00462	0.123439	0.0513582	0.247769	0.229053	0.284848	0.259886	0.395811	0.1934392	0.03305817	0.0862194	0.0654392	0.103041	0.118013	0.0135133	0.100669	0.0893536	0.0193672	0.0970711	0.0329213	0.0940617	0.12855	0.00722922	0.0376219	0.00692924	0.1489686	0	59.94056	0.1013766	0.00319261	0.0816539	0.542286	3.37287	0.0819663	0.137489	0.0452266	0.616697	0.0417872	0.0768345	0.1820268	0.8183884
44	0	-134.8576	-118.8364	-16.0213	25.88773	0.2587257	0.0332343	0.032173	0.0590852	0.0681892	0.14576	0.0920719	0.0535821	0.182432	0.0932886	0.105847	0.1371813	0.005357142	0.0690339	0.0130547	0.165198	0.104234	0.216917	0.0569296	0.00779098	0.0412937	0.0406468	0.100307	0.0420235	0.00713244	0.00777698	0.0753132	0.0523491	0.07502633	0	64.21369	0.03049043	0.00254361	0.0730599	0.519529	3.40487	0.099074	0.201884	0.0447133	0.503819	0.0784839	0.0720258	0.08038347	0.9333552
45	0	-136.0774	-125.7596	-10.31779	12.3631	1.745607	0.0418889	0.100669	0.00871737	0.0443278	0.101178	0.0277306	0.137098	0.0815466	0.0868499	0.00397411	0.0861493	-0.07168417	0.0228017	0.0577533	0.0493249	0.0628253	0.0541194	0.010369	0.0763107	0.0672853	0.0891502	0.144828	0.0455755	0.0743911	0.0521225	0.157022	0.0361215	0.2055157	0	66.39534	0.03646529	0.260894	0.624914	1.06209	2.0521	0.105239	0.218358	0.187744	0.376814	0.0642881	0.0475565	0.1338315	1.53563
46	0	-133.4882	-123.1003	-10.38794	12.20693	1.38361	0.140267	0.105969	0.149759	0.0273388	0.0475107	0.0697635	0.044679	0.0649261	0.0559289	0.0607398	0.1333744	0.01535502	0.0917165	0.0110074	0.0456553	0.304631	0.0080977	0.0805119	0.0350543	0.00779187	0.0709738	0.0513864	0.0206522	0.00963204	0.109093	0.0370426	0.116754	0.1359023	0	58.2607	0.04518199	0.20677	0.567963	1.04279	2.18248	0.0862043	0.154554	0.0977139	0.508801	0.0409281	0.111798	0.1512574	0.8984842
47	0	-132.2576	-119.8627	-12.39494	11.53284	0.6114145	0.219737	0.135761	0.0210795	0.0700992	0.0165918	0.00232022	0.0783127	0.140842	0.0759533	0.0572391	0.07220123	-0.0008178142	0.0665517	0.146085	0.132171	0.0246989	0.025801	0.024614	0.0511981	0.0790906	0.039718	0.187452	0.026848	0.0639169	0.030097	0.0370328	0.0647263	0.3541932	0	53.16829	0.03997335	0.0554705	0.318558	0.887032	2.73894	0.14029	0.151402	0.0611971	0.477507	0.0600093	0.109595	0.3533754	1.002314
48	0	-133.6267	-123.3826	-10.24415	13.87715	0.270446	0.00708975	0.0656231	0.0774275	0.0206606	0.0487279	0.0457333	0.0162152	0.0707812	0.0988985	0.125097	0.0272294	0.03226179	0.00952322	0.0551076	0.0205107	0.0973772	0.0216943	0.222884	0.106788	0.0200028	0.00756739	0.0832402	0.0467721	0.155112	0.0561712	0.088727	0.00852176	0.1515791	0	53.41036	0.02889181	0.00320457	0.0818033	0.542667	3.37232	0.136065	0.229279	0.0375906	0.459567	0.0806386	0.05686	0.1838409	0.8245124
