Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-577.4446	-545.655	-31.78955	13.33277	3.379076	0.0122484	0.00486524	0.00369078	0.0260766	0.0503825	0.067714	0.00201818	0.0291774	0.00419258	0.0349863	0.0135857	0.00722876	0.00669748	0.0872121	0.0286821	0.00154717	0.0466348	0.00573044	2.91495e-05	0.00559191	0.063949	0.0244952	0.00942489	0.00785437	0.00958547	0.0162136	0.00894017	0.00248471	0.020098	0.0135721	0.0413048	0.000609972	0.0155699	0.0215931	0.00828342	0.00322212	0.00515404	0.00357836	0.0207639	0.0271474	0.0268574	0.063286	0.00216946	0.0923184	0.0510309	0.00721347	0.0304281	0.0185698	0.00935456	0.0129074	0.0214186	0.0192045	0.00188683	0.0221217	0.0385384	0.02566	0.0150467	0.0514171	0.00640658	0.0396094	0.00513059	0.0403017	0.0387455	0.0725837	0.00847858	0.021097	0.0330428	0.00597942	0.00633407	0.00997146	0.0531745	0.0378837	0.00674055	0.00189146	0.0803838	0.00327033	0.00874596	0.0255693	0.0334894	0.0547293	0.0322185	0.00734412	0.00609436	0.0213388	0.00394097	0.00331435	0.0221419	0.00780685	0.00251394	0.0214747	0.0555886	0.0287657	0.0171164	0.0685909	0.135942	0.0106758	0.0272938	0.0359679	0.0695894	0.01577	0.02257236	-0.0360362	0.0161503	0.00997943	0.194573	0.0389239	0.0936275	0.0150593	0.0558769	0.00266715	0.11484	0.0749475	0.0454243	0.113073	0.0333756	0.121999	0.0694829	0.3458477	12	77.02805	0.03290452	0.416616	0.750569	1.08384	1.74897	0.173576	0.249527	0.1868	0.116441	0.207735	0.0659208	0.3098115	1.116317
100	-571.1588	-550.9216	-20.23719	12.10655	2.741282	0.00501634	0.00542767	0.01048	0.0257259	0.0291076	0.0555295	0.0135549	0.0774949	0.0103005	0.0232237	0.0021769	0.00990493	0.0257686	0.0532741	0.0352825	0.0205942	0.0960853	0.0066826	0.00650062	0.0160463	0.0506236	0.000950459	0.0120568	0.00115738	0.0583521	0.00704752	0.0464634	0.00523609	0.0189182	0.0175578	0.00914548	0.0304983	0.00468638	0.00631897	0.000808305	0.00119782	0.0797667	0.0117413	0.00420746	0.101191	0.0320269	0.0406069	0.0052633	0.0872521	0.0277192	0.00462137	0.0259848	0.0209076	0.0518252	0.0739695	0.00945863	0.00793493	0.0651365	0.000421229	0.0384632	0.131675	0.00645234	0.0423177	0.008526	0.0256186	0.00607702	0.108411	0.0564742	0.130992	0.042008	0.0304721	0.102761	0.00856891	0.0434199	0.00773557	0.0206794	0.0191503	0.00342204	0.00250841	0.00136474	0.0610426	0.0286753	0.0168117	0.0172719	0.0136039	0.0959389	0.000346311	0.0535295	0.0158206	0.124377	0.00430066	0.0161727	0.00785405	0.0164781	0.011868	0.00108592	0.0512166	0.00977771	0.00655044	0.0342111	0.0557057	0.0205286	0.00166676	0.0388681	0.00976744	0.02492519	-0.03425528	0.0259975	0.0693544	0.0906525	0.101866	0.0547102	0.0110578	0.0955861	0.00804667	0.0770342	0.0972946	0.0773784	0.137602	0.0438386	0.106989	0.00259258	0.5570596	13	66.9993	0.04665202	0.368201	0.716117	1.0809	1.83478	0.147573	0.318692	0.144082	0.105268	0.193801	0.0905838	0.5228043	1.065522
200	-622.7449	-571.9095	-50.8354	19.33847	3.559478	0.0158015	0.0753076	0.00409575	0.00743326	0.0103148	0.0417544	0.036119	0.00618817	0.0555681	0.0221288	0.0835124	0.0085807	0.039628	0.0151141	0.0258827	0.0220738	0.129029	0.0165072	8.80272e-05	0.0159859	0.0503882	0.0148233	0.0115926	0.147047	0.0824507	0.00992415	0.0105987	0.0349179	0.11212	0.0523267	0.0118702	0.00997045	0.00450489	0.00773602	0.056727	0.0611399	0.00276403	0.00490778	0.00510837	0.0943612	0.00349977	0.0190576	0.0159301	0.212623	0.0712788	0.0434517	0.081648	0.0037116	0.0218683	0.0235043	0.000957531	0.00597262	0.0264393	0.16437	0.110853	0.00770588	0.00348569	0.0156237	0.0137563	0.0154144	0.0188998	0.0927447	8.61404e-05	0.018927	0.042659	0.0241929	0.0792559	0.0730477	0.0124538	0.0031379	0.0533235	0.0568213	0.0301514	0.0137924	0.0286004	0.126243	0.00263979	0.0100031	0.000335407	0.00048901	0.0510226	0.309391	0.000615647	0.0192529	0.026692	0.000938369	0.0853227	0.0191856	0.0281826	0.00486968	0.0400097	0.0292405	0.0102673	0.03345	0.0754606	0.0295169	0.292759	0.0535613	0.0902709	0.034686	0.04120432	-0.006818137	0.0175798	0.0830099	0.175668	0.0306271	0.117431	0.02038	0.142442	0.0127773	0.02696	0.0391848	0.0330522	0.14573	0.0364429	0.106458	0.012257	0.3998082	15	67.82879	0.06746395	0.428393	0.758451	1.08416	1.72899	0.192372	0.267563	0.116125	0.089018	0.264189	0.0707328	0.3929901	1.017349
300	-654.8175	-573.7972	-81.02039	12.33407	1.463062	0.0244771	0.0267737	0.0173604	0.0782794	0.374652	0.196769	0.0104834	0.128132	0.00129591	0.067039	0.00975781	0.115472	0.0175859	0.115533	0.14018	0.00487244	0.0994051	0.00768461	0.00677022	0.0319934	0.111198	0.0121171	0.0638395	0.0148122	0.0183947	0.0425362	0.00191126	0.0446836	0.0222072	0.143728	0.0230006	0.012165	0.0750011	0.0027621	0.0447745	0.0314394	0.00519197	0.035766	0.016179	0.03996	0.129985	0.0281578	0.0159867	0.0925208	0.0322538	0.0116721	0.0806249	0.0498822	0.043351	0.0350403	0.0560785	0.00709419	0.0164151	0.00275799	0.000547985	0.0455794	0.0267363	0.0572362	0.0648256	0.0535438	0.0157586	0.00824096	0.18049	0.146	0.0737076	0.0232754	0.0798897	0.0459865	0.0523467	0.0472038	0.0466787	0.0182185	0.0980449	0.0236591	0.00368696	0.000670934	0.288642	0.0726572	0.0820489	0.00516319	0.0216622	0.00149946	0.0106749	0.0286451	0.203002	0.373226	0.0695195	0.0210579	0.0770336	0.0108144	0.00441013	0.13505	0.000889585	0.00817118	0.0214147	0.00227562	0.0958843	0.00745589	0.0205777	0.11713	0.05534302	-0.08026413	0.019708	0.148159	0.122059	0.0392683	0.00449513	0.017944	0.100595	0.0213849	0.0140939	0.0761884	0.0307572	0.185104	0.0655772	0.102408	0.0522568	0.6304141	16	65.56802	0.04590902	0.21956	0.58229	1.04818	2.14997	0.162476	0.248017	0.157973	0.119532	0.200359	0.111642	0.55015	1.145895
400	-594.0821	-562.2358	-31.84626	8.019378	2.796189	0.103101	0.0010225	0.00319324	0.0369306	0.0106657	0.0421876	0.0285994	0.0359301	0.0393649	0.0662706	0.0351266	0.0080416	0.0574193	0.0129389	0.00295912	0.0123185	0.0505286	0.0137978	0.0150684	0.0124801	0.00659073	0.00695849	0.00743021	0.00421725	0.113119	0.0099437	0.00513883	0.00750237	0.0087145	0.00876751	0.0105754	0.00489518	0.000295545	0.0157003	0.0231873	0.000995676	0.00177323	0.0104749	0.00101639	0.0550259	0.0266808	0.0270214	0.0197928	0.0343222	0.00214372	0.0517652	0.013158	0.0150903	0.00310371	0.0179019	0.00479139	0.0498862	0.0708096	0.0860356	0.0284673	0.0555654	0.110726	0.0490515	0.0843739	0.0828047	0.013517	0.000807301	0.0361724	0.0544038	0.00225701	0.0212629	0.0315889	0.0173632	0.00304101	0.00420752	0.0235806	0.00888082	0.09686	0.0072376	0.0814123	0.000288736	0.0318513	0.0204345	0.0169025	0.060039	0.0932471	0.0529393	0.022274	0.00981914	0.0267773	0.00100135	0.0679021	0.0142401	0.0316939	0.035435	0.0101458	0.0790975	0.0483969	0.00803083	0.00159608	0.0451232	0.0586676	0.0445748	0.00457562	0.0139772	0.02831792	0.02752952	0.0098053	0.0445177	0.0548481	0.0120907	0.0373567	0.0113557	0.128834	2.94581e-05	0.0289976	0.105166	0.0504589	0.165059	0.0701602	0.268375	0.0129451	0.4427821	15	69.06574	0.03345747	0.372853	0.71958	1.08131	1.82626	0.157231	0.306885	0.149355	0.0819249	0.256086	0.0485181	0.4703116	0.9414654
500	-585.316	-551.9423	-33.37364	9.864504	3.143225	0.0391351	0.0304633	0.00375722	0.0149157	0.00971044	0.0854906	0.0328255	0.00137309	0.00969039	0.0773863	0.00759618	0.00219455	0.0535417	0.00828402	0.0115884	0.081075	0.0865897	0.0271081	0.0245658	0.00559745	0.0290512	0.026257	0.0256701	0.000492926	0.0160954	0.00766042	0.00136973	0.018378	0.0032162	0.0252125	0.0139333	0.129463	0.0240689	0.00889204	0.00715376	0.0156048	0.00941099	5.78029e-05	0.0271012	0.0160407	0.0151666	0.00868895	0.0179387	0.0491556	0.0087216	0.00215832	0.000453785	0.00947189	0.0291316	0.00607245	0.00335825	0.00797654	0.0676269	0.0325889	0.0166856	0.00521755	0.0409184	0.00143738	0.0120298	0.00522012	0.000550358	0.0037527	0.094321	0.0108478	0.00205721	0.185581	0.0039539	0.0377439	0.0709685	0.0458133	0.0341862	0.0217358	0.00345885	0.00350514	0.0130163	0.0595717	0.00437817	0.0129217	0.0210601	0.045158	0.102865	0.0274503	0.00777539	0.0119278	0.00479265	0.015835	0.0427883	0.00531407	0.0304104	0.0216356	0.0586243	0.00126504	0.111043	0.0236099	0.0747331	0.00622792	0.0659442	0.0278541	0.0354149	0.0241698	0.02920987	-0.03165463	0.00294801	0.0408763	0.0471697	0.0413718	0.0245386	0.00111672	0.104673	3.78002e-05	0.051959	0.0251981	0.037968	0.253609	0.0297188	0.271682	0.0671333	0.3571126	17	71.03034	0.05701276	0.400047	0.739162	1.08314	1.77765	0.242788	0.280589	0.0964265	0.0864185	0.236878	0.0568997	0.325458	1.097262
600	-599.3665	-548.5985	-50.76796	4.863486	3.065876	0.0168142	0.0273729	0.00330866	0.0783861	0.0555671	0.0787509	0.00967245	0.0160567	0.00492065	0.108781	0.0144096	0.0318531	0.0440995	0.00794073	0.0730879	0.0199195	0.222339	0.00272836	0.0115211	0.00753523	0.0220506	0.00544587	0.00907267	0.0308985	0.0682735	0.029148	0.00325089	0.010881	0.00432985	0.0136611	0.00862211	0.0331668	0.0253698	0.00344364	0.01527	0.00456041	0.00686527	0.00410422	0.0152531	0.010283	0.0199231	0.0295147	0.0134408	0.0584741	0.0409088	0.00197671	0.0131188	0.00500542	0.00409713	0.0105863	0.00526556	0.002952	0.0323031	0.0248927	0.00904306	0.0152739	0.0589834	0.00131828	0.000185857	0.03085	0.000165417	0.00928084	0.0858796	0.0098138	0.0256977	0.0376776	0.0378154	0.0158227	0.0797212	0.0118504	0.114093	0.0139155	0.0400478	0.0338944	0.0173945	0.0451892	0.0836889	0.017579	0.0122935	0.0374175	0.0689299	0.0969878	0.0333182	0.000155662	0.0775517	0.0166534	0.0193467	0.0370366	0.0278754	0.00175111	0.0341543	0.0867201	0.0113893	0.0152933	0.0268084	0.0148461	0.00271899	0.0418338	0.00477889	0.0305794	0.02969959	-0.009109676	0.00852877	0.0726193	0.0742478	0.000114059	0.0119783	0.0113146	0.109248	0.00871485	0.0415919	0.0382972	0.105797	0.114106	0.0918887	0.278264	0.0332902	0.4208968	13	67.79237	0.02850653	0.394295	0.735111	1.08282	1.78777	0.249452	0.235104	0.136577	0.0950345	0.201867	0.081965	0.4117872	1.022122
700	-551.3589	-538.5266	-12.83235	10.88584	2.445452	0.0247888	0.00802322	0.000265387	0.0271417	0.0415708	0.0805131	0.0281875	0.0371861	0.0145135	0.0419551	0.0213797	0.0208236	0.0048426	0.0087967	0.0469007	0.0556318	0.041402	0.0166681	0.0173235	0.0116453	0.00235616	0.00123253	0.00446914	0.000470825	0.0237447	0.0179865	0.0171168	0.00115123	0.121749	0.0148401	0.0209249	0.00057928	0.0240343	0.0333332	0.00168008	0.0072425	0.0401208	0.0011207	0.00374824	0.00496385	0.00116903	0.0119165	0.0234022	0.00430823	0.00684955	0.00229545	0.00994932	0.00062819	0.00289637	0.0555497	0.0538744	0.0362528	0.0368069	0.00071894	0.00940507	0.00384899	0.0594243	0.0226495	0.111961	0.00429433	0.0297005	0.0165641	0.136371	0.0333759	0.0441319	0.00804812	0.0839834	0.00273804	0.0952427	0.0133668	0.0210721	0.0275261	0.0151895	0.0296803	0.0156761	0.00483281	0.000231947	0.0122314	0.0111661	0.00802043	0.0594025	0.0174332	0.000128648	0.0359129	0.0698735	0.0300436	0.0166499	0.042262	0.0435122	0.0189203	0.00907979	0.0772216	0.0162541	0.00371363	0.0284884	0.009396	0.00488175	0.00712744	0.0462057	0.0034775	0.02768451	0.02182196	0.00646167	0.0920009	0.0024287	0.0285802	0.0892508	0.00128657	0.097433	0.00186015	0.0653141	0.0903509	0.072179	0.101494	0.0341958	0.304924	0.0122401	0.2716147	17	61.11389	0.05742976	0.341223	0.695323	1.07798	1.88547	0.174042	0.281629	0.166202	0.0900898	0.220248	0.0677892	0.2934367	0.9256331
800	-585.3839	-547.8858	-37.49804	4.480656	2.298899	0.0165137	0.00568247	0.0187519	0.0260173	0.0219465	0.0680731	0.0379809	0.0170651	0.0351828	0.0162788	0.00709263	0.0172977	0.117837	0.0113395	0.051941	0.0358881	0.120991	0.00988805	0.0133397	0.0108089	0.013794	0.0130513	0.0210259	0.0511746	0.0220633	0.00580143	0.00290366	0.022009	0.00517505	0.0258883	0.0206913	0.0211111	0.00188838	0.0104347	0.0312873	0.00316283	0.0077379	0.021838	0.0659387	0.0185509	0.0273709	0.00841955	0.00310561	0.0688853	0.0131488	0.0256837	0.00651299	0.00522137	0.00103884	0.0209981	0.0329791	0.000372576	0.066506	0.0225677	0.000389077	0.00288868	0.0700765	0.00428909	0.0229932	0.00395599	0.0135326	0.0180515	0.00247642	0.0389827	0.023077	0.210378	0.00177767	0.0461858	0.065879	0.0174921	0.0267513	0.0256094	0.0215925	0.000138357	0.0147187	0.111537	0.00633628	0.0121715	0.0879474	0.0659925	0.0292998	0.00743157	0.00154983	0.0460898	0.0495602	0.0254661	0.0282747	0.00976294	0.0128897	0.00417238	0.0287043	0.0325951	0.0121734	0.0697159	0.105398	0.0741892	0.0490823	0.0137966	0.0159059	0.00193692	0.03265019	-0.04042353	0.018233	0.0493157	0.079887	0.0335189	0.0344168	0.0069874	0.106823	0.00891532	0.0407279	0.149154	0.164394	0.0838686	0.0130222	0.173588	0.0371482	0.3662436	17	63.45609	0.0617507	0.326522	0.683448	1.07594	1.91409	0.189762	0.306622	0.133155	0.1085	0.154641	0.107319	0.32582	1.124067
900	-601.3586	-556.8866	-44.472	3.198353	3.67625	0.0245079	0.00186372	0.0137189	0.00845158	0.0126399	0.0754218	0.0297668	0.0030794	0.0153262	0.00100619	0.0564122	0.000925732	0.0841523	0.044818	0.00640418	0.0434238	0.0864523	0.0516523	0.140767	0.176285	0.0138453	0.00551908	0.004058	0.0058037	0.0964415	0.024751	0.000866705	0.00438183	0.0010444	0.00505224	0.0313253	0.0218888	0.00189867	0.0199018	0.011399	0.0458048	0.00753424	0.055142	0.0306039	0.00889022	0.037523	0.171712	0.0199105	0.0385257	0.0137802	0.00482716	0.00800832	0.0106571	0.000821371	0.0511518	0.0500311	0.0415701	0.00804732	0.0198999	0.00918918	0.00441608	0.00154371	0.0237188	0.0152416	0.00113349	0.0257636	0.0121675	0.0051192	0.0213353	0.000337891	0.0699446	0.0083576	0.0195589	0.0258129	0.00311603	0.0382047	0.00165472	0.019004	0.00967323	0.0417374	0.199515	0.0245989	0.044936	0.027605	0.0272866	0.0604868	0.0107088	0.0281864	0.0187931	0.0100298	0.00584109	0.0382342	0.0183015	0.0457187	0.00918455	0.00286751	0.0128436	0.00457405	0.00115997	0.00731462	0.0251159	0.0316665	0.0684228	0.0101834	0.00722502	0.03350231	0.04189468	0.0160106	0.0279624	0.0738618	0.0139807	0.0302056	0.00469914	0.166978	0.00759928	0.0112654	0.147636	0.0594094	0.124048	0.0401533	0.238111	0.0380794	0.306551	15	66.86905	0.05791163	0.435642	0.763213	1.08429	1.71685	0.208655	0.208711	0.157494	0.0964294	0.234456	0.0942556	0.3484456	0.8797669
