Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-133.5808	-124.1667	-9.414037	5.879938	2.083333	0.0141439	0.0611922	0.0170009	0.106694	0.0974617	0.0243785	0.226662	0.0697987	0.0346184	0.0989668	0.233199	0.13978	0.159634	0.0699786	0.136676	0.281139	0.16682	0.0237644	0.113811	0.0085436	0.529675	0.0391962	0.1322167	0.1429951	0.0183139	0.0640261	0.0673541	0.129036	0.0621247	0.0967875	0.0273181	0.0167934	0.0917446	0.216308	0.111788	0.0117606	0.0010708	0.0052907	0.080283	0.273546	4	6.805097	0.321507	0.303023	0.663592	1.07194	1.96144	0.0928219	0.244291	0.067279	0.381854	0.0777462	0.136009	0.4165411	0.6567082
100	-127.9822	-125.7901	-2.192146	4.352023	1.175582	0.0212723	0.000261426	0.0024747	0.0387341	0.173848	0.167749	0.019772	0.0142666	0.0657457	0.0198899	0.0356824	0.0651053	0.400984	0.00633919	0.0459183	0.12479	0.0940113	0.324176	0.192934	0.145666	0.00799148	0.179101	0.1012862	0.01267015	0.0466562	0.000308585	0.0524283	0.0479969	0.0336185	0.12496	0.0714934	0.0673706	0.0299627	0.407231	0.00777813	0.037889	0.0251744	0.0184497	0.0286826	0.3428282	2	9.641921	0.2727877	0.1706	0.523838	1.02393	2.28163	0.080119	0.273671	0.0693569	0.35831	0.0538456	0.164698	0.3554983	0.9643595
200	-126.9486	-129.5278	2.57918	3.89872	1.284605	0.0761976	0.190867	0.29305	0.00113536	0.0872322	0.026462	0.207608	0.0330137	0.0737726	0.0628842	0.0959765	0.106369	0.185491	0.0431392	0.00129558	0.020873	0.0448847	0.0379056	0.21039	0.00227857	0.0336122	0.0103537	0.1212441	-0.1611175	0.114321	0.0948518	0.123733	0.0461081	0.0354488	0.0220326	0.0750478	0.0392046	0.0365279	0.13776	0.0419202	0.0631337	0.0436826	0.00208183	0.124146	0.5664323	3	4.687496	0.2717137	0.190051	0.54828	1.0348	2.22687	0.130384	0.131838	0.112712	0.346176	0.0832239	0.195665	0.4053149	1.397512
300	-111.9782	-118.0166	6.038392	7.62705	1.945696	0.0127653	0.00221971	0.00629928	0.0569189	0.00750044	0.0435028	0.0134902	0.00046953	0.0674359	0.0325607	0.0143473	0.0507582	0.0401655	0.0124278	0.00100188	0.0198602	0.194222	0.105854	0.0561099	0.0104525	0.00071943	0.0250022	0.03660592	-0.1575991	0.00906513	0.144923	0.123216	0.0574643	0.150173	0.0265253	0.0278006	0.0245573	0.0431605	0.16306	0.125975	0.0494566	0.00469957	0.021604	0.0283197	0.4559903	4	23.60553	0.08259922	0.286705	0.649112	1.06857	1.99561	0.0449074	0.222805	0.0512588	0.472514	0.108556	0.0999585	0.2983913	1.528162
400	-110.3163	-125.0638	14.74747	6.044114	1.646164	0.0218204	0.139814	0.0446478	0.0160595	0.11433	0.030314	0.00368215	0.0281291	0.0555033	0.00185079	0.00473126	0.0425481	0.010991	0.0595834	0.0155294	0.0869767	0.00954564	0.00214261	0.0128236	0.031926	0.111236	0.0269414	0.04181363	0.1232743	0.0137949	0.0212502	0.16021	0.1036	0.00744314	0.0124189	0.119154	0.121039	0.0752526	0.1215	0.00749722	0.0662983	0.106665	0.046263	0.0176129	0.3125167	3	7.845778	0.1404789	0.247044	0.611206	1.05797	2.08378	0.0720454	0.349504	0.044034	0.394261	0.0726546	0.0675011	0.435791	0.7171252
500	-110.6849	-120.3843	9.699329	6.914588	2.501319	0.0873563	0.00226639	0.0889843	1.38852e-05	0.0695846	0.0212632	0.00817591	0.00997782	0.0238605	0.0274431	0.0111904	0.0241	0.0743083	0.110161	0.0095497	0.00098056	0.0767149	0.0109381	0.020169	0.0198029	0.135844	0.00724696	0.05247457	0.04302206	0.011896	0.0810318	0.0803723	0.0893973	0.105719	0.102082	0.0501898	0.0715208	0.00448704	0.263922	0.0599962	0.01043	0.0480449	0.0189935	0.00191784	0.245191	3	7.585285	0.2031454	0.346582	0.699553	1.07864	1.87522	0.0622644	0.270735	0.0716283	0.429279	0.0540835	0.11201	0.288213	0.8507283
600	-131.4653	-118.256	-13.20923	3.977203	2.149162	0.00324505	0.0761834	0.406678	0.358791	0.465844	0.110668	0.156592	0.024043	0.0135738	0.018002	0.339179	0.034728	0.205069	0.0212111	0.362442	0.0218158	0.102584	0.11399	0.101867	0.531721	0.442543	0.133129	0.1615717	-0.06822584	0.04577	0.0890029	0.106956	0.137275	0.0296978	0.0430706	0.0281511	0.046782	0.0818842	0.358771	0.00633858	0.015383	0.00651044	0.0040494	0.000358326	0.4544433	3	4.785494	0.2742592	0.310453	0.669992	1.07331	1.94624	0.108219	0.21267	0.0468886	0.541938	0.0216864	0.0685985	0.3862175	1.176651
700	-112.0593	-124.0945	12.03524	7.260778	0.954998	0.0213369	0.0538281	0.0112444	0.0327947	0.128222	0.00522251	0.126293	0.0134632	0.0184327	0.00927047	0.0223543	0.0469946	0.0087984	0.00187281	0.0387322	0.0226355	0.00943107	0.037297	0.0271777	0.0325363	0.133581	0.00485755	0.03842043	0.2756013	0.111578	0.0344033	0.147564	0.0864402	0.00416875	0.0218161	0.0561893	0.125038	0.119178	0.123502	0.0280787	0.0073728	0.0449813	0.0305895	0.0591002	0.3170112	4	8.735568	0.1987123	0.12789	0.462794	0.992124	2.41719	0.0983601	0.266728	0.0712657	0.416414	0.08633	0.0609017	0.5926125	0.5349385
800	-110.9991	-125.9761	14.97697	6.634324	3.772106	0.0373473	0.00899789	0.0379526	0.0431089	0.0358416	0.00359561	0.0265057	0.0241039	0.0125516	0.00510118	0.0411493	0.0274744	0.0482444	0.227282	0.00582563	0.0827805	0.00211337	0.0260153	0.064095	0.0520079	0.00326679	0.0101304	0.02907964	-0.06490412	0.012973	0.0922875	0.193286	0.0270064	0.0174855	0.0443058	0.0777063	0.0308192	0.0119074	0.121139	0.238833	0.0724938	0.00941439	0.0162509	0.034092	0.5888094	3	6.920961	0.2913435	0.441387	0.76694	1.08436	1.70731	0.0455794	0.233683	0.163941	0.352749	0.0472996	0.156748	0.5239053	1.123885
900	-103.4703	-120.3398	16.86949	5.681335	0.8661831	0.0734407	0.0109882	0.0316674	0.0225216	0.0306874	0.0401875	0.146367	0.00423253	0.0104047	0.0332221	0.0113542	0.0630749	0.00742115	0.0931824	0.00209864	0.0717744	0.0286953	0.0249569	0.0997009	0.0542189	0.00526525	0.01138	0.04177616	0.2388648	0.0361563	0.0363204	0.169183	0.0444801	0.00686081	0.116475	0.133437	0.00672998	0.0180409	0.19742	0.122077	0.00479706	0.0299849	0.00772422	0.070313	0.6986459	3	6.945284	0.2258895	0.109544	0.432475	0.973732	2.48425	0.0896804	0.198503	0.115165	0.443038	0.0560128	0.0976009	0.9375107	0.7452138
