Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-1272.026	-773.0701	-498.9555	59.23599	4.7678	0.01813741	0.01496126	0.074428	0.00940401	0.144416	0.175999	0.155215	0.00435974	0.105616	0.0471837	0.0523648	0.001218	0.0298291	0.0182097	0.0206497	0.151174	0.00993366	0.6695477	34	63.4484	0.05603194	0.492138	0.798175	1.08368	1.626	0.0380473	0.223571	0.190794	0.274353	0.140826	0.132408	0.684509	0.9781431
100	-1265.33	-767.7155	-497.615	57.58761	5.624515	0.01559134	-0.003165511	0.134402	0.0188598	0.193682	0.0144441	0.0419887	0.00514017	0.13937	0.0463721	0.0830832	0.0160628	0.0249908	0.00143734	0.0841352	0.188456	0.00757567	0.7246457	30	61.53071	0.07561458	0.526115	0.817536	1.08208	1.57427	0.0527143	0.16554	0.172709	0.24603	0.197151	0.165856	0.7214802	1.004388
200	-1281.723	-771.083	-510.6401	57.46679	6.569697	0.01377466	-0.00501238	0.0593956	0.0453235	0.117619	0.0342517	0.0562091	0.0161912	0.180474	0.0479003	0.0766363	0.0181189	0.0347201	0.0124383	0.0302171	0.258209	0.0122953	0.5973155	36	74.30922	0.06701344	0.556571	0.833942	1.07996	1.52953	0.0863349	0.171067	0.174085	0.251327	0.218446	0.0987405	0.5923032	1.008463
300	-1272.632	-776.4017	-496.2302	63.05585	3.895459	0.01770074	-0.008477547	0.13039	0.0165273	0.170848	0.0673002	0.0576906	0.00800788	0.137706	0.0326698	0.0977782	0.0106409	0.0297093	0.00112177	0.0525283	0.171438	0.0156429	0.7630976	34	68.95028	0.06806247	0.448525	0.771515	1.0844	1.69556	0.0453685	0.213711	0.158144	0.223802	0.239591	0.119384	0.75462	1.011234
400	-1278.969	-768.9039	-510.0652	61.10576	5.400118	0.01467078	0.02028209	0.0967397	0.00232134	0.233185	0.0161884	0.0624457	0.0137221	0.240814	0.0318215	0.0723637	0.0120349	0.0149472	0.00107829	0.105807	0.0896816	0.00684942	0.565083	31	63.58684	0.07407804	0.517892	0.812956	1.08254	1.58661	0.064129	0.150393	0.158491	0.210186	0.273319	0.143482	0.5853651	0.9653514
500	-1299.248	-782.6913	-516.5562	68.73435	3.426562	0.01203369	-0.01862241	0.062936	0.0188064	0.270322	0.00544822	0.117844	0.025942	0.132333	0.0562657	0.0577281	0.00989132	0.0152268	0.00135084	0.0475849	0.175988	0.00233247	0.51149	35	72.07265	0.09775808	0.419788	0.752709	1.08394	1.74356	0.0420642	0.148106	0.234094	0.216544	0.200839	0.158353	0.4928676	1.037784
600	-1299.669	-776.7228	-522.946	63.53683	3.062061	0.01654166	0.06344429	0.130339	0.0354429	0.100607	0.0722328	0.110633	0.017602	0.144538	0.0386163	0.0573964	0.0046398	0.0268899	9.6773e-05	0.026834	0.198778	0.0353538	0.5479318	33	71.57461	0.07202437	0.394007	0.734907	1.08281	1.78828	0.0526504	0.202289	0.201054	0.22072	0.221123	0.102163	0.6113761	0.8962271
700	-1274.611	-769.1637	-505.4475	62.31069	4.123379	0.01515584	0.03061248	0.157042	0.00928647	0.129969	0.0255755	0.122719	0.00400503	0.178312	0.0369134	0.0879855	0.0113429	0.00617285	0.0121115	0.0415504	0.174973	0.00204119	0.6785308	30	62.41991	0.08504498	0.461014	0.77937	1.08436	1.67525	0.0323789	0.183293	0.275404	0.193562	0.212492	0.10287	0.7091433	0.9568317
800	-1267.045	-778.2614	-488.7831	58.0968	6.001285	0.01503993	0.02368468	0.121343	0.0212539	0.0695486	0.0667635	0.089714	0.0031812	0.14952	0.0371944	0.0666093	0.0273533	0.0292682	0.00374601	0.0680299	0.237809	0.00866546	0.7005473	35	65.47924	0.0807326	0.539006	0.824585	1.08126	1.55515	0.0597733	0.200317	0.199164	0.223645	0.21636	0.100742	0.724232	0.9672968
900	-1268.701	-773.9386	-494.762	56.30256	7.600356	0.01672958	-0.00791495	0.132338	0.00289254	0.17776	0.0152065	0.108619	0.00147605	0.227168	0.027733	0.0393277	0.00520747	0.0272272	0.0105483	0.0362161	0.183947	0.00433435	0.7049782	33	60.26515	0.08570399	0.583795	0.847905	1.07756	1.49074	0.0493482	0.194995	0.17409	0.144624	0.319943	0.117	0.6970632	1.011355
