Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates[75]	branch_rates[76]	branch_rates[77]	branch_rates[78]	branch_rates[79]	branch_rates[80]	branch_rates[81]	branch_rates[82]	branch_rates[83]	branch_rates[84]	branch_rates[85]	branch_rates[86]	branch_rates[87]	branch_rates[88]	branch_rates[89]	branch_rates[90]	branch_rates[91]	branch_rates[92]	branch_rates[93]	branch_rates[94]	branch_rates[95]	branch_rates[96]	branch_rates[97]	branch_rates[98]	branch_rates[99]	branch_rates[100]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-516.7395	-557.9272	41.1877	7.278205	2.25135	0.00800851	0.0132337	0.0175987	0.0770015	0.00644736	0.000648254	0.0194373	0.00931228	0.0417554	0.00984639	0.00357541	0.0838458	0.00975385	0.0047375	0.00472514	0.000249236	0.00166452	0.00197074	0.0325904	0.00299976	0.0227819	0.0271287	0.0398971	0.0336321	0.0055637	0.0019792	0.0809423	0.0106056	0.0402585	0.00285277	0.0229982	0.00788862	0.00529076	0.0277394	0.0706521	0.00061754	0.0110728	0.0171918	0.00697385	0.00397769	0.00480808	0.0134359	0.0508754	0.0507183	0.00393381	0.034224	0.0275201	0.0291222	0.00903024	0.00932258	0.00421554	0.00265185	0.00285599	0.0142269	0.0891512	0.127157	0.0192115	0.0705119	0.00191351	0.00806409	0.019201	0.026277	0.0037636	0.0216786	0.00336451	0.0360053	0.0036396	0.0142177	0.011244	0.0207507	0.018956	0.0169055	0.0291603	0.0840093	0.0412269	0.00625154	0.00949181	0.00505771	0.0558053	5.65403e-05	0.00803154	0.000985645	0.00223628	0.0170449	0.00509276	0.00210123	0.0046425	0.00303347	0.0295631	0.00246304	0.00970398	0.00624721	0.0015298	0.0107593	0.0160884	0.00786479	0.000577398	0.00855895	0.0206818	0.0165405	0.02087489	0.03220105	0.0239124	0.0383278	0.155845	0.0302883	0.0662477	0.021745	0.0730435	0.04284	0.0489749	0.0578833	0.0857151	0.126485	0.0394906	0.0268153	0.162386	0.5504813	17	57.68627	0.06535425	0.321539	0.679331	1.07517	1.92396	0.174347	0.269922	0.123741	0.165531	0.200258	0.0662018	0.5826824	0.9447365
100	-506.8293	-560.5	53.67072	10.37723	2.360651	0.00479413	0.00686624	0.0104351	0.0699357	0.0398813	0.0205683	0.000957864	0.00319116	0.0142383	0.00476058	0.000341594	0.0180186	0.0109359	0.0183434	0.00628811	0.00969789	0.00213306	0.0124622	0.0118129	0.0497233	0.00556906	0.00649777	0.00290001	0.00603446	0.00182442	0.007032	0.00722334	0.0209295	0.00597725	0.00454718	0.000291942	0.000883514	0.00977072	0.0107527	0.00153296	0.0292558	0.0347695	0.022762	0.000367113	0.00050007	0.00116678	0.0120247	0.0259493	0.0803443	0.00226986	0.0116378	0.00530854	0.021085	0.00140452	0.0263023	0.0123541	0.00201276	0.0111665	0.00748211	0.0411085	0.0667726	0.00221115	0.0213132	0.00315174	0.00115225	0.00165941	0.00562137	0.0173169	0.0130947	0.00286278	0.031792	0.0299187	0.0178516	0.00573431	0.0177896	0.0468429	0.00703338	0.000205523	0.0200776	0.0226756	0.00818087	0.021939	0.00958769	0.0369846	0.00312962	0.0017239	0.00833027	0.00197258	0.0247572	0.0209285	0.000162752	0.00277592	0.0140984	0.00359592	0.00406226	0.00628049	0.0233248	0.000283127	0.00315623	0.0252203	0.0342861	0.0126213	0.00598553	0.00574751	0.00617227	0.01739795	0.00577524	0.0124008	0.00487653	0.182305	0.0431339	0.0960112	0.00507883	0.156241	0.0299215	0.0926492	0.147652	0.019252	0.0849268	0.0268111	0.0108863	0.0878534	0.3655627	17	62.64162	0.05005035	0.332834	0.688596	1.07686	1.90171	0.203064	0.283003	0.136997	0.0922079	0.224816	0.059912	0.371338	0.9844475
200	-574.9458	-550.7556	-24.19016	10.82146	3.965637	0.00734323	0.0364097	0.00174766	0.000630309	0.0763931	0.159089	0.0344313	0.00593811	0.0110018	0.0184201	0.00655747	0.0172144	0.0209417	0.0303904	0.0156863	0.0165401	0.0266156	0.00352618	0.00179523	0.060194	0.0530539	0.0314661	0.0692271	0.00127656	0.0149951	0.00615088	0.132053	0.0116377	0.00910248	0.0401568	0.0738521	0.036355	0.0170774	0.00782672	0.0115346	0.0119699	0.00510039	0.0656013	0.0840054	0.0140926	0.00620475	0.0225101	0.0266881	0.0032308	0.00250081	0.036469	0.0199953	0.0214323	0.0190597	0.0593521	0.0168958	0.0576682	0.00875257	0.0151222	0.0238806	0.0738253	0.0182402	0.277694	0.0194052	0.0216104	0.00793264	0.162366	0.000918272	0.0601503	0.0497868	0.0132018	0.0260129	0.016691	0.0601057	0.0334976	0.0430045	0.0322236	0.0352225	0.00866795	0.0332318	0.0119834	0.00947244	0.000601445	0.000150477	0.00110499	0.00680758	0.0310346	0.0258115	0.00892426	0.01243	0.0389646	0.0335008	0.000427311	0.0137767	0.0992687	1.52356e-05	0.0596665	0.0406867	0.00283481	0.0168159	0.0108021	0.0244916	0.00247075	0.00255754	0.0127814	0.03282056	-0.01940157	0.0584397	0.0125883	0.15255	0.0529379	0.0124771	0.00751649	0.0573394	0.0532189	0.0829671	0.0305988	0.0370792	0.135216	0.0845312	0.190119	0.0324218	0.4926943	14	61.9224	0.04416662	0.452464	0.774012	1.08441	1.68912	0.167353	0.26083	0.184026	0.148921	0.138729	0.100142	0.4732928	1.040993
300	-536.7051	-562.6521	25.947	6.571247	5.236053	0.00210471	0.00716588	0.0315771	0.00310966	0.00445047	0.012426	0.00558984	0.00893896	0.00272347	0.00500955	0.0424452	0.000341335	0.0536393	0.00289283	0.0184618	0.012173	0.00621065	0.0173236	0.00328955	0.00151546	0.00589429	0.00613086	0.00475823	0.0278596	0.0109953	0.0322261	0.022136	0.0465073	0.0291331	0.00104712	0.0142473	0.0153709	0.095176	0.00489588	0.0138392	0.0776203	0.0207719	0.0298643	0.00820973	0.00385582	0.0282745	0.00719582	0.00872831	0.00726267	0.00386636	0.00553452	0.0225914	0.0299707	0.0437383	0.0155146	0.00294656	0.0282976	0.0236914	0.0569419	0.00904336	0.0136647	0.0139459	0.000227249	0.0238308	0.0456511	6.36124e-05	0.0249429	0.0743916	0.00165384	0.00129975	0.00194319	0.0158645	0.037869	0.0226389	0.00455667	0.0197726	0.0976205	0.00899266	0.0248201	0.0308587	0.0562626	0.00866407	0.00111545	0.013012	0.0102009	0.0645478	0.0224009	0.0188294	0.0136517	0.00106951	0.0429622	0.00954261	0.0291714	0.0448389	0.0181874	0.0054938	0.0407632	0.00706326	0.0297327	0.00439562	0.00127785	0.0200328	0.0257564	0.0205997	0.0940434	0.02312859	0.003112401	0.0336904	0.00540444	0.147004	0.0397577	0.0243561	0.0254498	0.0857098	0.0445605	0.059167	0.0841634	0.0778747	0.133215	0.0469525	0.0624147	0.13028	0.5007974	19	62.3607	0.05387642	0.511596	0.809405	1.08287	1.59613	0.219229	0.209979	0.169791	0.130045	0.18134	0.0896158	0.5039098	0.9938235
400	-571.2491	-560.9297	-10.31948	6.682161	1.808103	0.0467223	0.0177434	0.0263316	0.0140766	0.0774733	0.0432142	0.0260657	0.0334405	0.0269712	0.0164114	0.0306016	0.0797573	0.00808676	0.00286685	0.0435338	0.0119585	0.00144287	0.0179718	0.0192752	0.0287854	0.130385	0.032559	0.0543751	0.0450436	0.00191154	0.00161357	0.00829532	0.0287946	0.0231022	0.017424	0.0358476	0.0198228	0.035716	0.0166143	0.00279341	0.0730517	0.0187195	0.0181918	0.00492357	0.0122687	0.00807371	0.0367044	0.0399078	0.0813454	0.027876	0.022324	0.0618945	0.0188801	0.0118173	0.0161377	0.00911938	0.044521	0.021676	0.0212169	0.0140449	0.00432789	0.00603847	0.0195522	0.0313219	0.0113763	0.0512317	0.0140804	0.0530259	0.0592678	0.0438202	0.0469151	0.00275315	0.00704938	0.00170726	0.0135007	0.00876298	0.00456109	0.0414285	0.0257849	0.00527916	0.0147784	0.050415	0.0840203	0.0505968	0.0484056	0.173724	0.0296224	0.105952	0.00198275	0.0105071	0.0403435	0.00353879	0.0445543	0.0592977	0.050614	0.0117285	0.038979	0.0462856	0.00915178	0.015721	0.00825738	0.00483367	0.00155802	0.0203718	0.0462363	0.03201566	0.04340342	0.035307	0.00126499	0.079091	0.0342168	0.103661	0.00492623	0.0721949	0.0520577	0.0138324	0.0615002	0.0240169	0.139775	0.0962035	0.159885	0.122067	0.5005839	15	58.76949	0.07232924	0.26924	0.632922	1.06435	2.03349	0.199819	0.267647	0.166995	0.120428	0.163934	0.0811776	0.5439874	0.9202125
500	-499.6796	-543.2177	43.53802	15.80668	2.55523	0.0159669	0.00178894	0.000164008	0.010066	0.0216313	0.00313532	0.0405667	0.000671796	0.000389705	0.0216285	0.00117125	0.0101654	0.00427367	0.0159372	0.0226452	0.000152617	0.00564146	2.593e-05	0.0052898	0.00940289	0.000238516	0.0157944	0.0439139	0.00375823	0.01102	0.0119102	0.00418936	0.00192416	0.00402693	0.00817585	0.0028393	0.0375085	0.00287958	0.00193806	0.000858123	0.00115127	0.0134581	0.0579659	0.00821942	0.000712856	0.00699203	0.0148781	0.0019191	0.0322062	0.0128489	0.0611655	0.0170772	0.00713025	0.00617997	0.0336677	0.00334207	0.0154969	0.00422855	0.0315918	0.00279061	0.000358466	0.0112138	0.0382537	1.42652e-06	0.00135551	0.00258776	0.018685	0.00725742	0.00432538	0.00157407	0.0011885	0.0108364	0.00266092	0.0227504	0.00529595	0.0829679	0.00441871	0.0117715	0.0171359	0.0323362	0.00497573	0.00681076	0.0017393	0.00899995	0.0137962	0.00685017	0.00635029	0.00842749	0.00201844	0.0191802	0.00622794	0.00343961	0.014484	0.00835831	0.00176279	0.00656928	0.0134224	0.0429876	0.0148412	0.0103683	0.0405546	0.0250755	0.00078679	0.00489068	0.0144143	0.01000605	0.01051137	0.0438332	0.0208258	0.145583	0.0404618	0.0578402	0.00654073	0.126184	0.0868937	0.0555309	0.0415497	0.0275044	0.136112	0.0132997	0.0740598	0.123781	0.3637495	19	72.35386	0.03817387	0.351631	0.703492	1.07923	1.86565	0.224137	0.266264	0.158819	0.0929899	0.150502	0.107289	0.3742609	0.9719143
600	-491.0443	-538.8342	47.78991	14.19899	2.253366	0.000951141	0.0048959	0.00443604	0.0160913	0.0111878	0.000719934	0.051999	0.00440978	0.0266072	0.0158008	0.024913	0.0125301	0.0220173	0.00114716	0.0413675	0.00826027	0.00876122	0.000717297	0.00386632	0.000478552	0.0167724	0.00189214	0.0103395	0.00589761	0.00285608	0.0140058	0.000992653	0.0142874	0.0113104	0.00328161	0.000464493	0.0209662	0.0672608	0.00319032	0.00503605	0.00879449	0.01592	0.0095104	0.0032761	0.00741944	0.0155492	0.00927215	0.00517734	0.0029116	0.0399202	0.0461975	0.0204662	0.00367088	0.0020984	0.00340096	0.00532574	0.00339363	0.0015345	0.0798907	0.0028557	0.00682678	0.0177335	0.0278679	0.0156604	0.00685439	0.00087816	0.0181246	0.00785215	0.00482093	0.000248122	0.0105338	0.00122536	0.0212373	0.0285829	0.0024223	0.00891892	0.0158648	0.0239564	0.0178406	0.0467707	0.0176654	0.000447844	0.0184882	0.00376751	0.0223547	0.00448099	0.0112086	0.0145888	0.00247513	0.00503716	0.0228064	0.00292185	0.00240739	0.0247897	0.00370014	0.00761762	0.0257019	0.00476741	0.00276836	0.00684859	0.0290981	0.0393463	0.00832783	0.00435963	0.0261791	0.01338686	0.02678036	0.0712578	0.00636379	0.0983301	0.0431349	0.0561952	0.013815	0.0292277	0.0845076	0.0425826	0.0359543	0.0359051	0.0687689	0.0703887	0.123335	0.220234	0.2726886	18	63.91263	0.05076791	0.321753	0.679508	1.07521	1.92353	0.181885	0.243	0.244515	0.142248	0.113644	0.0747078	0.2994689	0.9105738
700	-553.604	-540.1448	-13.45919	7.134615	4.209379	0.135915	0.00332535	0.00198274	0.0874515	0.0104736	0.0246873	0.0666339	0.0540919	0.0527289	0.00741932	0.0221695	0.0279764	0.000994931	0.0331047	0.0368515	0.00757562	0.00793555	0.0173461	0.0266074	0.00582154	0.0312347	0.024076	0.00518573	0.0462161	0.00355838	0.0152798	0.00565983	0.00594497	0.0171336	0.0132541	0.0264397	0.0246794	0.0238288	0.0173393	0.00438308	0.00928444	0.0094406	0.040078	0.0251763	0.021329	0.0305376	0.0162538	0.0189313	0.000615761	0.0151475	0.0520473	0.0336538	0.0127993	0.00110809	0.0709429	0.0142817	0.00598449	0.00261024	0.0283127	0.0339105	0.0140605	0.013329	0.0242762	0.0107342	0.000654692	0.0106425	0.0101493	0.00457409	0.0634519	0.00884205	0.00545867	0.0368802	0.0726619	0.00389106	0.0217427	0.0870852	0.0162712	0.0864085	0.000601668	0.0150755	0.0103372	0.00215488	0.0642069	0.013892	0.0117865	0.0388624	0.00971199	0.0147476	0.00120554	0.00321527	0.0172206	0.0607778	0.0063726	0.0225264	0.00590232	0.00736827	0.0219179	0.0137356	0.0284331	0.000649491	0.00052655	0.0514318	0.00609299	0.00270543	0.0291451	0.02211317	0.01254749	0.01634	0.0107576	0.206884	0.0196084	0.0194074	0.0271254	0.0572329	0.0634019	0.0373926	0.0661451	0.0244794	0.191844	0.0558313	0.131814	0.0717361	0.3821133	19	66.83062	0.03887058	0.465507	0.782152	1.08431	1.66803	0.150839	0.273218	0.199756	0.140384	0.110882	0.124921	0.3946607	0.9682069
800	-505.6887	-541.3176	35.62896	21.01231	3.435321	0.0102278	0.0323472	0.00996445	0.0334983	0.00161999	0.00130056	2.62774e-05	0.00275447	0.01233	0.0105231	0.00397906	0.00579	0.00414837	0.00500661	0.0130844	0.0082829	0.00776013	0.00105624	0.0126238	0.0059687	0.00305317	0.00716301	0.0414542	0.0276987	0.0377901	0.00191621	8.41958e-05	0.00462347	0.0311178	0.0488391	0.000108289	0.00434009	0.031807	0.00281298	0.0147498	0.00432211	0.0104021	0.00986306	0.0079407	0.0113063	0.00995254	0.00974229	0.00863174	0.00457355	0.00106325	0.0222104	0.0115117	0.00415683	0.0110862	0.00957558	0.000532679	0.013637	0.00103805	0.0593293	0.000610473	0.0057833	0.00154156	0.0281792	0.00118019	0.00134866	0.0159417	0.0249538	0.0110762	0.00547482	0.0263646	0.00590497	0.00688182	0.00144579	0.00927064	0.0264294	0.0160928	0.0109141	0.0225782	0.00381703	0.00329812	0.00927196	0.00634627	0.0470893	0.00433264	0.0106904	0.0161261	0.00258411	0.0269328	0.0400153	0.0143119	0.0293286	0.0169553	0.0133113	0.00941036	0.0238521	0.00155423	0.0558231	0.0287276	0.00294159	0.00258146	0.00771736	0.00951107	0.00082785	0.00332365	0.00810937	0.01229663	-0.01511556	0.0596791	0.00220718	0.126659	0.0395108	0.00554451	0.00980397	0.0647807	0.0386929	0.0821715	0.0558506	0.00159411	0.159136	0.0622494	0.1884	0.103721	0.4637602	9	63.88121	0.03569171	0.420367	0.753099	1.08396	1.74258	0.186315	0.245346	0.220206	0.132251	0.146049	0.0698323	0.4486446	1.033692
900	-507.872	-551.6099	43.73793	5.080735	2.136662	0.0010986	0.0249543	0.0023494	0.00371945	0.013071	0.00497132	0.0364221	0.00286508	0.00519414	0.00854781	0.0150583	0.00190833	0.00473799	0.000890061	0.00365397	0.00212955	0.0296134	0.0249785	0.0217666	0.0103599	0.00116656	0.00878184	0.0147457	0.000519148	0.00332905	0.0188658	0.0367092	0.0297949	0.0130657	8.7941e-05	0.00938408	0.00095406	0.00139751	0.00722679	0.00877515	0.0453179	0.0147496	0.0293935	0.00124437	0.0345406	0.0145309	0.00318122	0.0663524	0.0255662	0.00203222	0.00464005	0.00146044	0.0127731	0.026957	0.0299487	0.00799077	0.0336927	0.014609	0.00862469	0.00322536	0.0107678	0.000855732	0.0268047	0.00689183	0.00825927	0.0380795	0.0123846	0.0100857	0.0123588	0.0716993	0.00085407	0.00615188	0.00248455	0.00730483	0.00456819	0.0144936	0.0401481	0.00409692	0.0251843	0.021558	0.00361625	0.00974181	0.0247248	0.00484298	7.42817e-05	0.081856	0.000891591	0.0125752	0.0405048	0.00885774	0.000975199	0.00149403	0.00233141	0.0309644	0.0101905	0.00740374	0.0575833	0.0136937	0.036642	0.00235776	0.00920989	0.018263	0.00320727	0.000464839	0.0100108	0.01644774	-0.03249325	0.0144744	0.0178629	0.12355	0.0408998	0.00718196	0.0204571	0.0622453	0.0370308	0.0917499	0.10065	0.00911839	0.19492	0.046781	0.0653226	0.167756	0.3322217	22	74.87831	0.06273204	0.30906	0.668801	1.07306	1.94908	0.201302	0.212873	0.171665	0.146865	0.17535	0.0919444	0.2997284	1.108409
