Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates[47]	branch_rates[48]	branch_rates[49]	branch_rates[50]	branch_rates[51]	branch_rates[52]	branch_rates[53]	branch_rates[54]	branch_rates[55]	branch_rates[56]	branch_rates[57]	branch_rates[58]	branch_rates[59]	branch_rates[60]	branch_rates[61]	branch_rates[62]	branch_rates[63]	branch_rates[64]	branch_rates[65]	branch_rates[66]	branch_rates[67]	branch_rates[68]	branch_rates[69]	branch_rates[70]	branch_rates[71]	branch_rates[72]	branch_rates[73]	branch_rates[74]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-763.9485	-693.7575	-70.191	7.066597	4.323716	0.0525765	0.0341629	0.0902024	0.0147466	0.00977124	0.0117746	0.154423	0.0162599	0.0570363	0.0205187	0.0753824	0.0223207	0.064501	0.001348	0.0354281	0.10764	0.0033693	0.00583571	0.0921224	0.0776957	0.0976803	0.00604415	0.0388535	0.25733	0.154092	0.0952246	0.0366993	0.0267611	0.0289765	0.00805013	0.142246	0.00575774	0.0571595	0.124247	0.055604	0.0587778	0.0581728	0.0551972	0.232795	0.082076	0.130607	0.0102731	0.0522433	0.327705	0.0372843	0.000266645	0.126975	0.166215	0.0523476	0.103237	0.0130549	0.0313396	0.0459586	0.112086	0.107359	0.134153	0.0151092	0.0706282	0.182033	0.0194406	0.019958	0.0452665	0.0187506	0.0607005	0.0266144	0.0139146	0.153844	0.0114331	0.000334773	0.0880816	0.0482327	0.0208178	0.0191152	0.0418722	0.07814332	-0.0205732	0.165278	0.00252407	0.0907188	0.122123	0.0512668	0.00301905	0.133865	0.0531361	0.0240189	0.00340131	0.025676	0.00604971	0.0846361	0.225718	0.00856984	0.3496698	7	58.4258	0.05957129	0.471307	0.785709	1.08423	1.65876	0.0427128	0.203828	0.19219	0.236717	0.144792	0.179759	0.3290966	1.062514
100	-727.308	-681.1418	-46.16612	10.76381	2.265745	0.0172507	0.0250894	0.0243465	0.0120708	0.00588346	0.0154235	0.0716275	0.00022803	0.0788866	0.212634	0.0442596	0.0478174	0.0569154	0.0414204	0.0445659	0.0352957	0.0297311	0.0184688	0.225363	0.0553987	0.0342541	0.113289	0.0438811	0.260451	0.0376873	0.0401919	0.0388409	0.0435947	0.0267452	0.000547602	0.0357276	0.0661562	0.000189156	0.0872906	0.0110032	0.0405683	0.0474748	0.0230011	0.184156	0.0588514	0.0117609	0.0154745	0.0133103	0.0484787	0.00808162	0.00171192	0.0110188	0.0035749	0.0355964	0.085971	0.0099169	0.123419	0.0360975	0.0188366	0.293535	0.153948	0.0131847	0.0591625	0.00243826	0.0951788	0.0178245	0.0655895	0.0450693	0.00679172	0.0560672	0.0838466	0.118255	0.0906532	0.101188	0.0174506	0.0557101	0.0450994	0.142745	0.0652926	0.05858766	-0.01266702	0.284009	0.0542119	0.100167	0.0648465	0.0625219	0.00770801	0.148812	0.0149632	0.0507647	0.0133943	0.041948	0.00742263	0.0287082	0.117765	0.00275749	0.4378872	7	53.9463	0.09081884	0.323059	0.680592	1.07541	1.92094	0.0270198	0.195042	0.109359	0.207415	0.27604	0.185124	0.4252202	1.029789
200	-746.5408	-690.9615	-55.5793	13.32776	2.991515	0.00871336	0.0940954	0.0402924	0.00597527	0.0098098	0.120959	0.17648	0.025768	0.00399314	0.152676	0.00377828	0.0407322	0.0155056	0.0533151	0.11439	0.00957257	0.013332	0.129327	0.0488486	0.0114387	0.0410734	0.0409076	0.0604282	0.050522	0.124554	0.0822187	0.0375381	0.0727152	0.0171595	0.00475787	0.128396	0.0343223	0.021413	0.092232	0.0166634	0.0769374	0.0684458	0.0339763	0.00336214	0.00185435	0.0551641	0.304838	0.0244654	0.0728948	0.0434468	0.112316	0.000790145	0.0429601	0.0182909	0.129502	0.0665218	0.0104719	0.0263572	0.00437977	0.0094823	0.112639	0.00743244	0.058618	0.00460041	0.0046602	0.252953	0.032658	0.00542338	0.0579345	0.00794997	0.00560994	0.0729449	0.204551	0.0732901	0.00420689	0.0134025	0.0154791	0.0223917	0.00822891	0.050797	0.0863813	0.188805	0.0202417	0.167933	0.030316	0.00442011	0.0119647	0.216746	0.0332119	0.0437225	0.00923309	0.0261096	0.013328	0.0279685	0.186021	0.0199779	0.34578	7	70.53839	0.0506837	0.388604	0.731057	1.08247	1.79786	0.046012	0.172891	0.184068	0.197527	0.289185	0.110317	0.4321613	0.8001179
300	-743.8932	-681.5138	-62.37946	10.25203	5.826841	0.00574879	0.0874908	0.0320351	0.032288	0.0404143	0.0554188	0.152298	0.00676788	0.093685	0.180662	0.000106995	0.195507	0.0292116	0.00384587	0.0156781	0.00525435	0.159086	0.0101515	0.323434	0.0264807	0.0191029	0.261629	0.0289813	0.220946	0.0716857	0.117828	0.118104	0.0135376	0.0106279	0.0168428	0.022249	0.105464	0.083875	0.296682	0.00659108	0.157005	0.0504512	0.0415351	0.132075	0.06821	0.0242681	0.0411092	0.0055799	0.0204875	0.0331326	0.0108193	0.167726	0.00105504	0.0994636	0.0328701	0.0132844	0.0149981	0.0300973	0.00277244	0.00411992	0.104443	0.0101608	0.0254327	7.59011e-05	0.10682	0.0342984	0.0812002	0.0935709	0.0507177	0.0320556	0.0384698	0.0106056	0.0377859	0.101487	0.130417	0.0275605	0.00326468	0.0309231	0.114426	0.06739068	0.01233518	0.237045	0.0695682	0.0395574	0.0374457	0.00396803	0.00710391	0.175642	0.026174	0.137495	0.00609926	0.00769974	0.0266102	0.0209995	0.191425	0.0131672	0.480101	10	56.86859	0.08185932	0.533173	0.821415	1.08164	1.56377	0.0517671	0.172503	0.156443	0.262172	0.302573	0.0545413	0.4924361	0.9749507
400	-753.9576	-689.393	-64.56456	13.19766	2.349831	0.0898485	0.0765667	0.00388225	0.042991	0.0178543	0.00506594	0.148595	0.0326843	0.0522044	0.227689	0.105089	0.0213902	0.0215846	0.0112388	0.0664564	0.0969452	0.00229307	0.071499	0.0660414	0.0224186	0.193199	0.0953031	0.01966	0.191853	0.101892	0.148507	0.0235912	0.0482264	0.0340454	0.0027998	0.229399	0.00173624	0.0182685	0.113668	0.00309967	0.0103389	0.0295473	0.0678762	0.00805283	0.118196	0.0393411	0.0459693	0.0247196	0.029921	0.23764	0.0739265	0.16648	0.00214586	0.00259178	0.00515384	0.0231611	0.0171898	0.127266	0.00193965	0.0421306	0.0442688	0.000168175	0.00443074	0.0255786	0.100308	0.111133	0.00595871	0.0456582	0.0481217	0.0759865	0.0963264	0.0442199	0.197473	0.193073	0.0568012	0.0271457	0.0818408	0.0582362	0.0880191	0.07658023	-0.08136521	0.116424	0.0205159	0.216903	0.0230619	0.00820261	0.00140192	0.0868295	0.0134262	0.0981985	0.00394551	0.0217265	0.0155833	0.030662	0.340322	0.00279763	0.4562305	11	58.02881	0.09865497	0.331741	0.68771	1.0767	1.90385	0.0397597	0.198412	0.144999	0.23784	0.298472	0.0805172	0.3748653	1.217052
500	-734.8466	-671.7693	-63.07726	12.76853	3.998884	0.0120691	0.104671	0.00728092	0.21737	0.0412548	0.195116	0.166352	0.0470746	0.0565493	0.0363217	0.0557383	0.00556414	0.17961	0.176531	0.0315619	0.0465915	0.00660764	0.0479742	0.0877747	0.0126394	0.0022094	0.0234309	0.129227	0.0110982	0.065498	0.109363	0.0169278	0.0103427	0.00275497	0.0255202	0.029423	0.0379052	0.0599073	0.0986112	0.01505	0.0436473	0.010769	0.0419724	0.148545	0.0976154	0.012791	0.0553087	0.00245785	0.0025323	0.100136	0.298632	0.00492955	0.209691	0.00890956	0.00637313	0.0441181	0.0930163	0.0412613	0.00373488	0.0183059	0.038602	0.0899828	0.00164373	0.00228226	0.00437374	0.119047	0.0636723	0.12447	0.0432332	0.0767405	0.0600238	0.0285636	0.035992	0.0448488	0.00875089	0.0481704	0.0220803	0.00106594	0.0214568	0.0611046	-0.08339632	0.222277	0.0126939	0.0779524	0.0919318	0.104669	0.000244461	0.110391	0.0133914	0.0937417	0.0047182	0.0106446	0.0160569	0.043178	0.190788	0.00732126	0.5069546	5	59.20619	0.06507619	0.454301	0.77517	1.0844	1.68613	0.0388078	0.187606	0.266407	0.191031	0.24667	0.0694787	0.4235583	1.196895
600	-749.9663	-673.6291	-76.33721	13.15361	6.645049	0.0136761	0.0950997	0.02616	0.13629	0.0166997	0.0083767	0.0348746	0.174737	0.0242025	0.375141	0.0264542	0.00211394	0.00667515	0.0252953	0.156046	0.350926	0.0423553	0.0425984	0.06964	0.0242353	0.0143697	0.0334266	0.0474813	0.0143285	0.0362287	0.0938294	0.0387783	0.07362	0.0178301	0.136503	0.13165	0.0230586	0.198177	0.356007	0.0304266	0.0493131	0.0601348	0.33673	0.190499	0.160215	0.0194155	0.061747	0.00849641	0.0785532	0.0330882	0.0478429	0.0115707	0.00211824	0.00796758	0.188497	0.0550571	0.03657	0.0896365	0.0180903	0.00490065	0.0126238	0.00498563	0.140173	0.0196537	0.0278606	0.0231016	0.0129811	0.0291786	0.0391939	0.00477817	0.09089	0.176994	0.0674246	0.0524808	0.00306997	0.0354474	0.00392476	0.0108957	0.0250126	0.07740081	-0.004807276	0.310333	0.0144424	0.118588	0.0130552	0.0393779	0.00616806	0.155435	0.0135546	0.133523	0.00121027	0.0226251	0.00487761	0.0245667	0.139506	0.00273819	0.438483	7	61.08432	0.07451647	0.558749	0.835083	1.07978	1.52639	0.032563	0.193569	0.153099	0.209029	0.320829	0.0909101	0.4336757	1.011085
700	-696.4749	-670.3298	-26.14508	13.94874	4.700295	0.0114518	0.0723302	0.00411361	0.0213615	0.0197853	0.0188236	0.0653058	0.00787813	0.0113158	0.119364	0.00745723	0.0427136	0.0283287	0.0108259	0.034301	0.0485643	0.0143762	0.0691556	0.0605094	0.00635167	0.0182443	0.0620505	0.0614842	0.00123687	0.00806423	0.0871706	0.0104589	0.0290121	0.0215504	0.0272128	0.183326	0.0326966	0.0203151	0.0835603	0.00169908	0.0175247	0.0374201	0.0458866	0.0287221	0.0105996	0.0143654	0.0103863	0.021631	0.0510618	0.00488223	0.00012447	0.000924557	0.0542964	0.00258493	0.202804	0.00900747	0.0106968	0.028857	0.0074696	0.053976	0.0239491	0.0044531	0.0131345	0.00485473	0.112753	0.018035	0.0119767	0.155283	0.034063	0.0556079	9.86969e-06	0.0219737	0.0267497	0.0026136	0.0441268	0.0197131	0.0133412	0.0759297	0.00643941	0.04589384	-0.0285355	0.236322	0.0181687	0.0780567	0.00859238	0.0181339	0.0188443	0.107312	0.0461441	0.148853	0.00269366	0.0193504	0.00599786	0.0147276	0.27022	0.00658368	0.4722944	6	59.29465	0.05517531	0.489133	0.796406	1.08378	1.63068	0.0408999	0.217974	0.181522	0.227978	0.251636	0.0799899	0.4437589	1.064304
800	-723.6519	-683.1749	-40.47693	16.75811	3.630168	0.00737338	0.0370205	0.0169438	0.0439576	0.00246796	0.0112574	0.0568039	0.00607907	0.0186884	0.0814301	0.00704185	0.0225294	0.00475201	0.0495295	0.0465801	0.045763	0.0182634	0.0217483	0.0755589	0.000732458	0.00897007	0.0562837	0.0367493	0.04763	0.0113027	0.0172635	0.0233824	0.0237235	0.0268125	0.00304536	0.00989391	0.00748076	0.034508	0.0808679	0.0096664	0.0459378	0.0504937	0.0871479	0.000548271	0.0507879	0.0184737	0.00537899	0.110076	0.0182306	0.0584416	0.000719494	0.0502161	0.0202013	0.107443	0.0173651	0.060328	0.201104	0.0119177	0.0157954	0.0190347	0.00184661	0.00206861	0.0291038	0.0316189	0.0178579	0.0915986	0.00311141	0.0162866	0.0137028	0.0221569	0.000556788	0.0650811	0.109009	0.0309835	0.00862489	0.00452819	0.000990665	0.0503748	0.00190301	0.03352755	-0.02484854	0.289309	0.0175622	0.117179	0.0393288	0.0606086	0.011082	0.0999409	0.0336932	0.0589513	0.0171442	0.0292751	0.00221068	0.0283058	0.174798	0.0206112	0.5645335	3	63.83442	0.04399606	0.432815	0.761364	1.08425	1.72157	0.0252314	0.186503	0.102546	0.26557	0.314028	0.106122	0.5396849	1.046043
900	-749.9494	-690.7685	-59.18099	17.16406	2.577764	0.0248576	0.0265205	0.0200542	0.00462232	0.120976	0.0596714	0.0673547	0.030602	0.00357775	0.126092	0.0622196	0.00604231	0.01629	0.0222811	0.0301895	0.0134185	0.00322079	0.0642175	0.0774941	0.0199772	0.0281081	0.00696874	0.0875063	0.136111	0.0128206	0.0571367	0.0195518	0.0399951	0.000279443	0.0260542	0.0604044	0.0429648	0.112958	0.0215593	0.0215692	0.0351766	0.0666271	0.17536	0.0236908	0.0142299	0.0592066	0.0382109	0.0738335	0.0396626	0.0673374	0.158234	0.00348498	0.0135218	0.116633	0.0630772	0.0277648	0.00360351	0.0202864	0.0197549	0.0177082	0.00129555	0.00757907	0.00950714	0.0351485	0.00826447	0.0713168	0.011573	0.00604582	0.119383	0.0176473	0.0573963	0.0120897	0.191846	0.0963099	0.0632708	0.0109675	0.00683083	0.0779003	0.0697433	0.06073886	-0.05895233	0.24485	0.014408	0.068166	0.00702645	0.00118979	0.00744691	0.144009	0.0417197	0.0255557	0.00364898	0.0383121	0.000937363	0.0367418	0.361903	0.00408461	0.3480463	11	65.33521	0.05747838	0.353707	0.7051	1.07946	1.86173	0.056354	0.173574	0.23104	0.17498	0.225804	0.138248	0.289094	1.203921
1000	-749.7221	-675.1546	-74.56758	18.41611	6.785856	0.0169515	0.0762921	0.053921	0.037146	0.0555054	0.0339887	0.0663397	0.00416426	0.206061	0.0567424	0.0535133	0.0149421	0.0654887	0.0922419	0.0805138	0.0233201	0.031696	0.00443268	0.17949	0.0448205	0.00247067	0.0720842	0.039501	0.137239	0.0312021	0.217565	0.00781239	0.00262792	0.0545311	0.0233208	0.0377127	0.108175	0.00261415	0.125966	0.0234318	0.00890756	0.225336	0.0697074	0.00211828	0.0156562	0.0275293	0.0322551	0.00722285	0.162391	0.173602	0.0168088	0.0104183	0.00341864	0.0719574	0.0685068	0.00484954	0.0103029	0.0289348	0.0523802	0.00530795	0.00151992	0.0167124	0.0475659	0.0175733	0.0184448	0.0231702	0.0479987	0.219575	0.0801585	0.0109602	0.0145451	0.0330617	0.0994253	0.0213155	0.126469	0.0590496	0.00179841	0.00767317	0.00407529	0.06474982	-0.01317577	0.254346	0.0419368	0.0370205	0.00309855	0.0288828	0.0192019	0.171793	0.0578385	0.0584825	0.000663097	0.0501189	0.0178056	0.0243462	0.233131	0.00133495	0.3640507	6	67.69418	0.0379881	0.562733	0.837158	1.07945	1.52066	0.0537052	0.221427	0.144527	0.241305	0.2442	0.0948358	0.3508749	1.037551
1100	-729.4723	-662.7375	-66.73483	12.14222	6.17046	0.0990441	0.0889366	0.0270894	0.261478	0.0695576	0.0145362	0.0491662	0.00262114	0.0486625	0.130031	0.0484986	0.0101554	0.0172848	0.0827804	0.0467821	0.0131833	0.0038108	0.0785309	0.127358	0.00618992	0.00667822	0.0338081	0.0541547	0.0497179	0.0113273	0.0971151	0.00855785	0.0128446	0.0119188	0.0097305	0.0284868	0.00342324	0.000421688	0.0655254	0.0500783	0.0385292	0.0695087	0.017061	0.00683129	0.0303551	0.0372769	0.0725325	0.0084107	0.0771572	0.0183944	0.00900918	0.0609591	0.0766339	0.168171	0.13474	0.00386588	0.00180171	0.00138597	0.00944929	0.0352731	0.0716337	0.00127508	0.0398688	0.0154753	0.0492736	1.04998e-05	0.00289736	0.0599409	0.00840799	0.0125869	0.0560339	0.39059	0.120669	0.150844	0.0304127	0.350824	0.231322	0.0172063	0.00325269	0.06709086	0.02501998	0.208444	0.00642307	0.259908	0.0510037	0.00181547	0.0029344	0.14643	0.034897	0.0704794	0.00640554	0.0119167	0.00299688	0.032049	0.158899	0.00539929	0.570992	7	58.03519	0.06105881	0.544456	0.827518	1.08087	1.54715	0.0421368	0.228072	0.176341	0.19939	0.26785	0.0862098	0.596012	0.958021
1200	-695.9612	-677.4686	-18.49256	11.83194	7.02877	0.0365664	0.00545953	0.0411104	0.00969423	0.0159051	0.0125251	0.0411928	0.00273621	0.00668702	0.0633723	0.0116177	0.00118066	0.00560993	0.0132841	0.0241798	0.00528022	0.000758699	0.00869984	0.0349518	0.0137772	0.00816124	0.0286327	0.0177919	0.00620813	0.0319899	0.037124	0.0166984	0.0501475	0.00431085	0.00603699	0.0113257	0.0101525	0.0394318	0.0266773	0.0479106	0.0109721	0.00781293	0.0445826	0.0318625	0.000687691	0.0245572	0.0154385	0.0102764	0.00605084	0.0055399	0.111082	0.000531028	0.0247481	0.0336549	0.101278	0.00810395	0.00631711	0.00803859	0.0213998	0.0113462	0.00683321	0.040011	0.0092663	0.00412862	0.0379141	0.0462078	0.0297668	0.00285955	0.0240868	0.0127968	0.0741499	0.0093352	0.0583184	0.00869882	0.0113448	0.0398068	0.00888893	0.00882829	0.0596093	0.01938126	-0.05034011	0.115442	0.00145197	0.139876	0.115686	0.00602265	0.00621102	0.217829	0.0489664	0.0296609	0.00763161	0.0175519	0.0143239	0.0700276	0.190522	0.0187957	0.4657512	4	60.7122	0.05212972	0.569353	0.840577	1.07889	1.51118	0.0435203	0.160549	0.271402	0.204461	0.194154	0.125912	0.4154111	1.121181
