Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-393.0123	-348.3148	-44.69748	12.6092	3.404948	0.4409061	-0.09261605	0.0390362	0.0844514	0.144077	0.0702613	0.0345903	0.0325922	0.00724887	0.000382498	0.055148	0.0389403	0.127468	0.0059787	0.0423323	0.295501	0.0219924	0.4624348	4	12.82497	0.1876731	0.418351	0.751741	1.0839	1.74601	0.175491	0.204242	0.222658	0.0925614	0.226461	0.0785864	0.3698188	1.250436
100	-395.391	-350.2187	-45.17231	10.46512	2.859557	0.4599384	0.05759416	0.164155	0.0800818	0.0652493	0.0600786	0.082081	0.0251982	0.0245023	0.0195525	0.146175	0.0351632	0.150129	0.0175823	0.065506	0.0498073	0.0147388	0.5342145	5	10.72183	0.1184408	0.378097	0.723443	1.08173	1.81673	0.164347	0.116337	0.199432	0.108866	0.241932	0.169086	0.5918087	0.9026811
200	-396.8664	-354.5489	-42.31748	8.721846	3.831129	0.4382169	-0.05305115	0.0978078	0.0350538	0.0503631	0.0352756	0.0388345	0.00580878	0.0239486	0.00431364	0.0750688	0.0599638	0.217266	0.0120273	0.0843044	0.103968	0.155996	0.3367134	4	9.967647	0.1916875	0.444838	0.769159	1.08439	1.70162	0.240033	0.125154	0.155876	0.105802	0.216999	0.156135	0.2836622	1.187022
300	-403.6979	-353.3016	-50.39624	11.44888	1.444064	0.2580778	0.06734456	0.025734	0.127925	0.0392614	0.0336673	0.0252604	0.0452037	0.0343915	0.0075902	0.253286	0.0540396	0.202041	0.009534	0.0244758	0.114552	0.00303801	0.4462452	4	21.6664	0.08381407	0.216551	0.578973	1.04696	2.15752	0.143222	0.16792	0.169469	0.0993836	0.23629	0.183716	0.5135898	0.8688748
400	-402.7962	-354.5261	-48.2701	10.01567	3.969394	0.4764241	-0.1423954	0.131592	0.0329851	0.0555474	0.0689547	0.0217263	0.0338115	0.0168307	0.00636261	0.158462	0.0624775	0.229049	0.00100959	0.03091	0.0904314	0.0598507	0.3312917	3	11.18424	0.1991822	0.452673	0.774144	1.0844	1.68878	0.124788	0.117628	0.258507	0.0756182	0.286295	0.137163	0.1888963	1.753829
500	-399.9644	-349.8237	-50.14067	10.47053	3.211055	0.348412	-0.06211066	0.171047	0.185623	0.0581628	0.0729659	0.117062	0.0109235	0.0169196	0.00753508	0.0755131	0.0269372	0.132115	0.00221371	0.0297768	0.0821447	0.0110607	0.7883837	2	13.44036	0.0725176	0.404958	0.742582	1.08338	1.76908	0.119022	0.16973	0.143451	0.133555	0.244485	0.189757	0.7262731	1.08552
600	-392.5104	-344.2364	-48.27396	13.09639	3.463125	0.3820349	0.08847056	0.120152	0.0395238	0.0696747	0.056506	0.0774466	0.0597938	0.0186485	0.00474694	0.113004	0.0662718	0.114287	0.0192183	0.038785	0.0793711	0.122571	0.4764679	5	13.38562	0.1265693	0.422194	0.754325	1.08401	1.73947	0.174226	0.104016	0.233648	0.08576	0.281862	0.120488	0.5649384	0.8433979
700	-409.12	-356.3674	-52.75256	16.34787	3.439301	0.4346191	0.07069467	0.0683278	0.0584386	0.0849852	0.0464129	0.0863863	0.0473478	0.0140445	0.0152284	0.0265916	0.0380554	0.310816	0.000242251	0.0268703	0.0422295	0.134024	0.3092483	2	17.4776	0.1445355	0.420629	0.753275	1.08397	1.74213	0.13583	0.217422	0.195971	0.0757023	0.253953	0.121122	0.379943	0.8139335
800	-400.1011	-355.2143	-44.88678	11.40007	3.731731	0.3868517	-0.04912978	0.0140165	0.0791258	0.0681042	0.0418538	0.0506451	0.0876009	0.0948072	0.012883	0.0979167	0.0648404	0.192749	0.00451299	0.051119	0.107804	0.0320215	0.3738416	3	12.65646	0.1058676	0.438989	0.765389	1.08434	1.71128	0.178164	0.20139	0.158789	0.121613	0.196479	0.143564	0.3247119	1.151303
900	-396.5857	-346.4617	-50.12403	14.20924	3.23633	0.2746145	0.1519956	0.10903	0.0894448	0.0181711	0.0371644	0.0537409	0.0398304	0.0145265	0.0173618	0.0598202	0.0739541	0.27359	0.00263073	0.00122602	0.149452	0.0600578	0.2279954	4	14.58111	0.1591602	0.406757	0.743827	1.08346	1.76596	0.157434	0.11632	0.19691	0.095614	0.221339	0.212383	0.3799909	0.6000021
1000	-402.5823	-350.7672	-51.81514	11.9491	2.423319	0.3596489	0.05630601	0.0805831	0.132044	0.157894	0.0478345	0.0209553	0.00346246	0.0613108	0.0057908	0.0910688	0.0626553	0.153688	0.0077361	0.00667992	0.155497	0.0128	0.1976938	3	13.3812	0.1193922	0.339064	0.693604	1.0777	1.88963	0.108904	0.192876	0.188075	0.114075	0.262217	0.133852	0.2539998	0.7783226
1100	-395.2527	-348.4037	-46.84893	9.82655	3.216751	0.4003041	-0.07702606	0.177325	0.0314775	0.0793982	0.0729127	0.0140626	0.0342778	0.0176297	0.00619155	0.10437	0.0478356	0.154609	0.0148371	0.0793577	0.117401	0.048314	0.3829846	2	11.71251	0.07316899	0.405365	0.742864	1.0834	1.76838	0.129989	0.1886	0.177422	0.126808	0.224281	0.1529	0.3059585	1.251753
1200	-397.4431	-354.9971	-42.44603	9.767533	2.946332	0.3013667	-0.08353268	0.054384	0.0331117	0.111162	0.103399	0.0474115	0.0400548	0.135542	0.0107383	0.0632352	0.0763603	0.107011	0.0035004	0.0233363	0.1339	0.0568539	0.553575	3	9.818718	0.1838453	0.385067	0.728513	1.08224	1.80418	0.135567	0.13016	0.302293	0.0888232	0.267252	0.0759047	0.4700423	1.177713
1300	-395.9727	-350.9983	-44.97441	10.99901	3.330222	0.4173182	-0.07884191	0.0908711	0.195873	0.0194693	0.0229865	0.11547	0.013349	0.0287796	0.00642277	0.0965423	0.0907817	0.163652	0.0287919	0.0295309	0.0370054	0.0604744	0.6533687	4	11.03787	0.1982729	0.413298	0.748315	1.08372	1.75466	0.132568	0.0984506	0.188422	0.097674	0.309381	0.173504	0.5745268	1.137229
1400	-409.7446	-357.9682	-51.77634	13.71578	4.152363	0.3851019	-0.1401584	0.183153	0.169882	0.0109526	0.0555309	0.0750811	0.0294056	0.00532205	0.0439867	0.05184	0.0448635	0.137485	0.00249425	0.0267734	0.0510456	0.112184	0.3825742	3	14.0431	0.1062351	0.462541	0.780318	1.08435	1.67279	0.183234	0.154187	0.266678	0.0744335	0.227971	0.0934968	0.2424158	1.578174
1500	-406.6309	-351.1451	-55.48583	16.85603	3.218578	0.4753226	-0.04767745	0.111804	0.104997	0.055184	0.0566484	0.0975638	0.0187698	0.00597244	0.00819955	0.111967	0.00286204	0.323678	0.0241336	0.0533792	0.0153264	0.00951446	0.2313069	2	20.93308	0.127166	0.405495	0.742954	1.0834	1.76815	0.113155	0.208637	0.171221	0.133431	0.199448	0.174109	0.1836294	1.259639
1600	-397.3457	-356.5682	-40.77753	8.775866	2.557129	0.3209056	0.08032997	0.0936246	0.113417	0.0171646	0.0961397	0.0198956	0.177997	0.00348892	0.0773532	0.0968374	0.0276794	0.114402	0.0480312	0.0637092	0.04634	0.00392024	0.3592808	4	9.306497	0.2303508	0.351807	0.703629	1.07925	1.86532	0.126333	0.121635	0.169687	0.155505	0.286601	0.140239	0.4396108	0.8172702
1700	-396.5551	-350.7665	-45.78866	13.15259	3.528946	0.3808217	-0.09648146	0.0683824	0.031901	0.153088	0.0876892	0.233317	0.02987	0.0034961	0.0141297	0.0848449	0.0896415	0.0959779	0.0239991	0.0190383	0.0600585	0.00456595	0.3958783	3	13.50531	0.1693595	0.426451	0.757163	1.08412	1.73227	0.129396	0.224128	0.231113	0.104316	0.181662	0.129384	0.2993969	1.322253
1800	-394.96	-352.6644	-42.29559	9.15536	2.106063	0.6140481	-0.08502925	0.118317	0.0838304	0.17458	0.0193305	0.110489	0.00206243	0.0258346	0.0157798	0.0825999	0.0268869	0.214228	0.00441276	0.0276022	0.073741	0.0203052	0.3935402	4	10.20591	0.2686142	0.305615	0.665838	1.07243	1.95612	0.119954	0.178947	0.153381	0.0910762	0.260184	0.196457	0.308511	1.275612
1900	-394.7114	-348.9463	-45.76517	10.99164	3.583037	0.4117749	-0.02053019	0.0857174	0.0481954	0.186392	0.0413623	0.117859	0.00113355	0.0543527	0.0211083	0.0661892	0.0404629	0.0782236	0.0218801	0.0325369	0.129286	0.075301	0.3831931	3	14.03337	0.1646711	0.429878	0.759432	1.0842	1.72649	0.16377	0.22751	0.14817	0.088067	0.205357	0.167125	0.3626629	1.05661
2000	-401.4294	-355.6986	-45.73074	8.255945	6.427064	0.4605991	0.1531316	0.0985965	0.0821554	0.121848	0.0876688	0.0224212	0.0341271	0.0103517	0.00784345	0.0617073	0.0237332	0.117951	0.0414483	0.178506	0.0583206	0.0533204	0.3748557	3	11.15339	0.07900641	0.552357	0.831722	1.08029	1.53563	0.0850193	0.27005	0.208264	0.0521007	0.253261	0.131304	0.5279873	0.709971
2100	-400.6827	-347.0963	-53.58641	13.73217	2.835772	0.3284828	-0.01464894	0.05718	0.0827488	0.121625	0.00993638	0.033322	0.0247952	0.053156	0.000940496	0.128407	0.0511675	0.241497	0.0742494	0.0270319	0.0624538	0.0314894	0.4346678	2	22.6013	0.1518786	0.376144	0.72201	1.08158	1.82027	0.181162	0.130714	0.200213	0.0921864	0.282372	0.113353	0.4200189	1.034877
2200	-403.2356	-351.3963	-51.83934	13.93571	1.788875	0.5556308	-0.08617993	0.159862	0.13173	0.0631625	0.0170043	0.0348714	0.0210945	0.0247579	0.00188844	0.168249	0.0945285	0.0448254	0.0480012	0.117372	0.0643086	0.00834394	0.5231171	4	14.50353	0.08442657	0.266701	0.630505	1.06368	2.03911	0.137807	0.142545	0.187527	0.0988984	0.319288	0.113934	0.4369371	1.197236
