Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-1339.855	-802.6295	-537.2252	62.47852	2.746319	0.03525456	0.0318466	0.068361	0.099107	0.0719974	0.0714626	0.00127998	0.00808057	0.0839415	0.0102975	0.023993	0.024598	0.14313	0.0152927	0.201162	0.168366	0.00893058	0.4740793	27	70.89591	0.06476224	0.368632	0.716439	1.08094	1.83399	0.0725925	0.309827	0.0666097	0.18575	0.145701	0.21952	0.5059259	0.9370528
1	0	-1346.999	-793.8998	-553.0991	68.83437	4.437065	0.02954707	-0.02099281	0.0847307	0.013795	0.0974161	0.0226573	0.00672355	0.00412943	0.139067	0.00973937	0.0519066	0.033871	0.220028	0.00255249	0.106601	0.205542	0.00124016	0.7578492	27	76.29531	0.05469285	0.476872	0.789085	1.08412	1.64993	0.0458634	0.217194	0.110933	0.194167	0.273668	0.158174	0.7368564	1.02849
2	0	-1340.436	-793.4972	-546.9392	76.88657	3.376178	0.02715891	-0.008882588	0.0603899	0.00343347	0.0495289	0.0090127	0.0434559	0.00147753	0.153106	0.0233313	0.0524766	0.0523058	0.162806	0.000449324	0.161194	0.225625	0.00140833	0.5657579	32	84.46242	0.04403626	0.416421	0.750436	1.08383	1.74931	0.115638	0.197963	0.13399	0.182376	0.210096	0.159937	0.5568753	1.015951
3	0	-1330.238	-785.9879	-544.2502	74.15961	5.499311	0.02612191	-0.002112427	0.115432	0.00014991	0.102375	0.019972	0.0497077	0.0219238	0.111415	0.0228191	0.0367683	0.0566147	0.142416	0.0270138	0.128486	0.159886	0.00502011	0.5063298	39	80.28372	0.0634765	0.521581	0.815019	1.08234	1.58106	0.0653582	0.255419	0.114245	0.221698	0.188826	0.154454	0.5042173	1.00419
4	0	-1341.738	-781.3442	-560.3935	72.2007	4.004642	0.02538256	0.01658429	0.0293624	0.00386312	0.164483	0.0236698	0.0417505	0.0196463	0.103141	0.00840109	0.0222551	0.0535414	0.144332	0.00185429	0.110384	0.271492	0.00182468	0.6754812	30	73.81984	0.04418943	0.454617	0.775369	1.0844	1.68561	0.0696992	0.311433	0.0883735	0.182133	0.237945	0.110417	0.6920655	0.9760365
5	0	-1347.492	-780.358	-567.1337	72.14757	2.79604	0.01873121	0.02691528	0.0522307	0.00767562	0.0879143	0.0231651	0.00646306	0.000874836	0.129481	0.0270205	0.0145425	0.0234085	0.121842	0.017718	0.276111	0.211319	0.000233686	0.469824	35	82.85939	0.04269213	0.372841	0.719571	1.0813	1.82628	0.0687815	0.178935	0.207504	0.194873	0.179316	0.170589	0.4967393	0.9458161
6	0	-1354.93	-774.7123	-580.2175	81.83812	2.814215	0.02085284	0.01720909	0.0680307	0.0699677	0.0808755	0.00989315	0.0936713	0.00311012	0.123573	0.00460037	0.0246408	0.0512873	0.105064	0.0153735	0.13474	0.215036	0.000136715	0.7418701	25	83.46568	0.0327111	0.374358	0.720694	1.08143	1.82352	0.0600734	0.227136	0.0824959	0.181812	0.244124	0.204358	0.7590792	0.977329
7	0	-1344.761	-790.9405	-553.8208	77.32003	5.15584	0.02678196	0.01426343	0.0967412	0.0117222	0.186876	0.0436047	0.0488886	0.046289	0.0662836	0.00859481	0.0318601	0.0136215	0.218343	0.00908713	0.101111	0.11643	0.000545841	0.6816277	34	78.28317	0.04472497	0.508424	0.807601	1.08302	1.60096	0.0284947	0.26515	0.0576324	0.232776	0.214667	0.20128	0.6958912	0.9795034
8	0	-1363.413	-756.5613	-606.8513	85.69986	4.9898	0.02182184	-0.05818749	0.0671013	0.0259549	0.156412	0.027174	0.029343	0.00635952	0.0526903	0.0526627	0.0331714	0.0119829	0.13023	0.00189627	0.213655	0.180438	0.0109291	0.6274244	27	88.37969	0.03035644	0.501653	0.803715	1.08332	1.61131	0.0556598	0.2977	0.121883	0.207488	0.125159	0.19211	0.5692369	1.10222
9	0	-1345.14	-798.2482	-546.8922	69.14661	4.862663	0.02948333	0.01408013	0.13817	0.000384205	0.192461	0.0281954	0.036107	0.0121332	0.0662759	0.0132078	0.0271046	0.0820734	0.136936	0.00970637	0.0954314	0.156951	0.00486267	0.6413193	36	70.67896	0.0600623	0.496272	0.800594	1.08353	1.6196	0.0413735	0.259639	0.0673104	0.246622	0.23677	0.148285	0.6553995	0.9785167
