Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	-325.6577	-294.3793	-31.27837	4.897177	4.184427	0.0438868	0.0897043	0.00548055	0.0286967	0.00526705	0.000523711	0.437033	0.252064	0.0585842	0.039805	0.0321148	0.526081	0.0124888	0.05713	0.21033	0.0156543	0.0233892	0.00136013	0.0973172	0.109602	0.000767618	0.0190103	0.209524	0.0262133	0.0198771	0.134939	0.0252584	0.335167	0.0322154	0.676987	0.160981	0.122524	0.058479	0.0272631	0.258642	0.191821	0.190311	0.184929	0.00456491	0.264963	0.194321	0.0557108	0.0260811	0.0867238	0.1493187	0.02041977	0.0397215	0.175356	0.0207481	0.0655487	0.011517	0.0100448	0.0424399	0.0182574	0.249962	0.0985029	0.111029	0.00833535	0.0169709	0.11806	0.0135057	0.6725515	6	5.716528	0.1144403	0.464215	0.781355	1.08433	1.6701	0.236592	0.33475	0.0700322	0.12366	0.144846	0.0901192	0.6929713	0.970533
100	-325.035	-289.9042	-35.13074	5.727332	5.550003	0.014146	0.0107691	0.299725	0.344156	0.0622925	0.0341278	0.28921	0.0903455	0.103834	0.0110046	0.0449931	0.153761	0.00985514	0.00429227	0.00979632	0.0761709	0.012546	0.0501026	0.0331976	0.0230258	0.013998	0.00293689	0.232114	0.149009	0.130129	0.207841	0.0578114	0.00263926	0.067631	0.0604139	0.416678	0.00306256	0.0192313	0.214116	0.360191	0.0161455	0.242556	0.316406	0.0512683	0.280454	0.00646377	0.0573294	0.00859707	0.0876501	0.08411704	-0.001951229	0.0479886	0.117986	0.0089252	0.0159862	0.0331502	0.00396717	0.143862	0.0083772	0.153799	0.101492	0.0953158	0.0329827	0.159181	0.0341608	0.0428274	0.584253	10	6.555284	0.3006139	0.523433	0.816049	1.08224	1.57828	0.265292	0.2836	0.0853714	0.111619	0.157595	0.0965222	0.5823017	1.003351
200	-346.4959	-301.7397	-44.75623	5.720473	0.8624456	0.427933	0.0291048	0.156996	0.0343345	0.00974589	0.101711	0.183123	0.0844496	0.005693	0.322207	0.428152	0.0792236	0.181654	0.288451	0.0596192	0.0295645	0.0392981	0.29235	0.000150306	0.164117	0.0759752	0.015905	0.193291	0.256502	0.0962718	0.0963829	0.0228822	0.902873	0.0381484	0.435326	0.0697837	0.644414	0.00305572	0.0086602	0.0334822	0.478417	0.166492	0.00208595	0.062503	0.237043	0.197983	0.247778	0.186871	0.119914	0.2000794	0.07798355	0.0373202	0.190749	0.0255843	0.0270863	0.0220391	0.0034185	0.160241	0.0028075	0.127873	0.0597584	0.220078	0.0230167	0.0609512	0.0135051	0.0255717	0.5682537	7	6.483603	0.1946761	0.10876	0.431111	0.972862	2.48727	0.21002	0.29004	0.117187	0.134328	0.161252	0.0871734	0.6462373	0.8793268
300	-314.0404	-296.7078	-17.33258	7.326925	3.271126	0.0568812	0.0468541	0.182828	0.143591	0.00398312	0.0806611	0.0021137	0.124503	0.0591139	0.0116782	0.0403017	0.110672	0.00258746	0.0247964	0.0620954	0.00558126	0.136749	0.0156345	0.0273356	0.0723936	0.00644773	0.0394921	0.00234634	0.0441413	0.0447475	0.0886934	0.102089	0.0403353	0.016827	0.260588	0.0583472	0.12034	0.01431	0.17797	0.0153687	0.0154836	0.00848617	0.204904	0.0295267	0.0376185	0.326214	0.238613	0.039858	0.000680148	0.06053381	0.1063951	0.059554	0.193619	0.00786541	0.0822311	0.00302198	0.00436916	0.246624	0.0239076	0.145777	0.050967	0.0903273	0.0152886	0.0404797	0.0358106	0.000158535	0.5129854	5	8.974276	0.1061164	0.409207	0.745515	1.08356	1.76172	0.173609	0.33303	0.110512	0.104424	0.16872	0.109706	0.6193805	0.8282233
400	-340.5387	-289.7925	-50.74624	7.602263	1.979097	0.113278	0.149278	0.0959608	0.110218	0.0495662	0.0755612	0.560863	0.0553388	0.0549261	0.084673	0.136182	0.16599	0.0270459	0.0535312	0.02825	0.00980051	0.0290751	0.160263	0.57344	0.0619886	0.0368385	0.0354241	0.537885	0.0788925	0.0149759	0.0392415	0.0611058	0.0111199	0.0303954	0.0733021	0.350024	0.303401	0.273874	0.0233032	0.201528	0.184158	0.0810331	0.0132334	0.395088	0.0127607	0.0292938	0.232393	0.355648	0.218002	0.1769711	0.2189614	0.0320159	0.241357	0.00224794	0.0366755	0.0270903	0.00335344	0.202039	0.00791441	0.119756	0.0210771	0.188409	0.0628929	0.0307071	0.0236564	0.000808637	0.4835027	8	9.973585	0.1110485	0.290767	0.652772	1.06946	1.987	0.255375	0.254746	0.125286	0.108467	0.144713	0.111414	0.702464	0.6882953
500	-342.6472	-291.8696	-50.7776	6.627205	1.281554	0.359909	0.313194	0.0121316	0.0673189	0.187746	0.0208612	0.000653622	0.354876	0.612134	0.0416492	0.173937	0.707824	0.118443	0.446791	0.000902883	0.110994	0.0970056	0.503539	0.289197	0.0180294	0.136159	0.464917	0.133108	0.126628	0.00736522	0.206413	0.111966	0.0353584	0.0178108	0.0612873	0.130144	0.0866166	0.0643807	0.00504239	0.179826	0.146496	0.124953	0.0139951	0.350315	0.105509	0.180729	0.00630667	0.510154	0.272156	0.2050681	0.08158171	0.0218775	0.214107	1.59821e-05	0.00843041	0.00435478	0.00269214	0.127806	0.00468379	0.1284	0.0210058	0.310042	0.00360722	0.00613374	0.102923	0.0439208	0.5996729	11	7.077851	0.2221337	0.189522	0.547638	1.03453	2.22831	0.190379	0.316952	0.103268	0.10599	0.206643	0.0767679	0.6812546	0.8802478
600	-307.5171	-300.7995	-6.71759	6.995063	1.232284	0.0311472	0.00316633	0.0245276	0.0259438	0.026589	0.00887058	0.22708	0.078368	0.0370161	0.0117173	0.00570603	0.13257	0.109418	0.0394377	0.0177273	0.014376	0.0315289	0.000261698	0.0114545	0.0312262	0.0231064	0.159822	0.210647	0.146226	0.00178218	0.0576651	0.0698083	0.00159932	0.00315533	0.0110653	0.00498497	0.127402	0.198094	0.00243169	0.0639201	0.0839081	0.0417919	0.0218729	0.113556	0.036584	0.117538	0.0791717	0.0698761	0.0920701	0.06812697	0.08833829	0.0219878	0.248971	0.00459246	0.0112625	0.00183233	0.0146572	0.148261	0.00351728	0.026981	0.170376	0.110323	0.00528113	0.0235607	0.194952	0.013445	0.4523707	6	11.8695	0.1658993	0.180855	0.536945	1.02989	2.25231	0.101124	0.312449	0.087928	0.0715643	0.220944	0.205991	0.540709	0.8366251
700	-332.6025	-299.862	-32.74045	5.453602	3.222854	0.215341	0.00203077	0.169231	0.0282461	0.0308687	0.0863988	0.0387364	0.0238428	0.032875	0.136054	0.0445603	0.0665121	0.480703	0.614827	0.0748658	0.040353	0.124175	0.0286818	0.062222	0.0304302	0.0617011	0.238998	0.139377	0.243151	0.0989496	0.366123	0.00710164	0.187311	0.194345	0.246208	0.00691137	0.368099	0.0885103	0.00816214	0.162422	0.0368217	0.00760162	0.147058	0.00343801	0.169675	0.0843976	0.0421135	0.334443	0.160308	0.1416543	-0.1013669	0.0576356	0.111243	0.097624	0.0428888	0.00402878	0.000373286	0.10514	0.0102006	0.136986	0.153441	0.190262	0.0508111	0.00156998	0.0242272	0.0135689	0.6122708	7	6.021343	0.236231	0.4058	0.743165	1.08342	1.76762	0.206852	0.288522	0.133372	0.0730366	0.158542	0.139675	0.510904	1.198407
800	-321.6053	-289.4554	-32.14988	6.35189	2.078163	0.100614	0.0841787	0.235273	0.256505	0.134873	0.00407818	0.116493	0.0929994	0.165553	0.0613312	0.0406681	0.394965	0.0633882	0.226288	0.0457952	0.0322378	0.104285	0.0215554	0.115954	0.0123589	0.11389	0.062456	0.188968	0.423972	0.12298	0.00242257	0.0657292	0.346219	0.069774	0.0757719	0.0541584	0.342124	0.1244	0.0935771	0.149426	0.00633235	0.0367684	0.0533177	0.259213	0.0120952	0.00619357	0.00194914	0.108913	0.235874	0.130379	0.01536971	0.0349137	0.195844	0.00645194	0.0388866	0.0174466	0.00247694	0.124653	0.00483046	0.17903	0.109388	0.0523434	0.00259188	0.0981515	0.12459	0.00840174	0.4850823	8	6.710213	0.1614989	0.30243	0.663076	1.07183	1.96267	0.159424	0.363543	0.0607703	0.10224	0.221225	0.0927969	0.500452	0.9692884
900	-311.1704	-292.7867	-18.38368	8.464757	4.392319	0.0471309	0.00847477	0.0385644	0.0100789	0.0503901	0.0206384	0.0669409	0.00136433	0.203047	0.0204882	0.00727588	0.179086	0.00153694	0.0342051	0.00428167	0.00280279	0.0246417	0.0595148	0.0174222	0.0332245	0.00668021	0.0351289	0.0233567	0.124364	0.021581	0.00344779	0.00222835	0.0080665	0.073108	0.0135393	0.0101631	0.237259	0.00375095	0.241805	0.174595	0.283924	0.0874957	0.288962	0.134595	0.051404	0.0694884	0.0776904	0.143266	0.25353	0.06672679	-0.02006012	0.020743	0.178381	0.0452285	0.0975379	0.0312393	0.00750588	0.115239	0.00602449	0.138296	0.0141036	0.10914	0.0226016	0.186499	0.017896	0.00956423	0.3483213	8	9.395766	0.2182008	0.474696	0.787769	1.08416	1.65337	0.186281	0.360439	0.103051	0.0741683	0.181094	0.0949657	0.3282612	1.06111
