Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates[33]	branch_rates[34]	branch_rates[35]	branch_rates[36]	branch_rates[37]	branch_rates[38]	branch_rates[39]	branch_rates[40]	branch_rates[41]	branch_rates[42]	branch_rates[43]	branch_rates[44]	branch_rates[45]	branch_rates[46]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-474.2869	-414.4808	-59.80605	15.23025	4.489408	0.0468171	0.00150785	0.473726	0.0862032	0.12563	0.175296	0.197593	0.276992	0.0817628	0.0415266	0.00760253	0.141011	0.140737	0.617273	0.164075	0.203864	0.0256711	0.0178386	0.0430874	0.168954	0.0592865	0.0315634	0.0473377	0.0435881	0.160489	0.140603	0.0481148	0.108229	0.125401	0.0742489	0.032022	0.0370166	0.00515526	0.0200429	0.0172198	0.0177349	0.0152293	0.145831	0.0300935	0.288519	0.0870776	0.0132471	0.026898	0.031903	0.00728226	0.146715	0.1062493	0.04226509	0.143791	0.0345759	0.0427756	0.00951415	0.0732705	0.00273706	0.0317519	0.0255913	0.226423	0.0062525	0.139823	0.00655437	0.038811	0.15581	0.062319	0.2524445	7	57.17164	0.09774086	0.479381	0.790597	1.08406	1.64596	0.0349503	0.160762	0.166668	0.371121	0.207979	0.0585197	0.2947096	0.8565873
1100	-476.3036	-411.1134	-65.19022	18.90947	3.288246	0.083089	0.00203787	0.103066	0.041956	0.207061	0.313266	0.00234298	0.371021	0.0398355	0.238439	0.0273326	0.0720952	0.0145524	0.236325	0.305617	0.0217081	0.0397544	0.0240928	0.23364	0.000745714	0.0854389	0.0530379	0.0775604	0.0289154	0.0520114	0.0279867	0.0396608	0.0172787	0.0359677	0.087909	0.00701413	0.00187785	0.0611493	0.35194	0.0230037	0.0061211	0.02654	0.0269212	0.044837	0.00601554	0.0568307	0.00772674	0.0521959	0.153647	0.0635456	0.00621559	0.05591722	0.01560845	0.139225	0.045259	0.0880579	0.0510688	0.0478509	0.00234139	0.0172258	0.00856512	0.116962	0.00425257	0.102869	0.00869687	0.0240407	0.33893	0.00465501	0.4460847	8	51.02738	0.03635147	0.410401	0.746334	1.08361	1.75965	0.0392775	0.223216	0.163805	0.234556	0.224719	0.114427	0.4616932	0.966193
1200	-460.0691	-417.2389	-42.83022	17.68626	3.730797	0.0583016	0.131176	0.0403602	0.0191447	0.195484	0.105365	0.0184597	0.0419799	0.136812	0.118106	0.342801	0.0918237	0.00055145	0.00629636	0.00869198	0.0114806	0.0185466	0.0613323	0.0777546	0.0291887	0.0488989	0.180772	0.0665154	0.0850159	0.0169326	0.122041	0.00206585	0.0853523	0.00523923	0.0517121	0.117861	0.0889025	0.114858	0.11138	0.0629006	0.396007	0.00858594	0.0096087	0.097289	0.0147107	0.0146713	0.262575	0.0683018	0.124391	0.045176	0.0507	0.07735971	-0.001125789	0.0702793	0.0310882	0.113378	0.0738938	0.0707779	0.00474542	0.0739944	0.0274479	0.0407982	0.020492	0.121747	0.00266373	0.02333	0.324359	0.00100517	0.4501798	7	53.42291	0.06510444	0.438933	0.765353	1.08434	1.71138	0.0226519	0.198661	0.1734	0.279859	0.198029	0.1274	0.449054	1.002507
1300	-460.5596	-401.8063	-58.75336	20.1066	4.694059	0.123562	0.00693258	0.0232032	0.0277967	0.387088	0.0918776	0.159297	0.0105479	0.0752109	0.0470527	0.0185551	0.0343689	0.0214031	0.0937223	0.0547601	0.00542371	0.0754937	0.00615453	0.311832	0.0508559	0.0285572	0.116599	0.0476575	0.692476	0.0474462	0.285696	0.078953	0.0476447	0.0757315	0.279028	0.0743734	0.000856557	0.0176263	0.0084599	0.0870663	0.0171937	0.00330605	0.0122364	0.0453806	0.0962893	0.280922	0.0362262	0.202284	0.0533116	0.00639516	0.000450732	0.09081845	-0.09864558	0.25255	0.00512317	0.0427519	0.00775422	0.043006	0.00164177	0.0314383	0.0101561	0.139033	0.0118809	0.0842082	0.00243072	0.00288261	0.355676	0.0094674	0.4570886	4	50.38277	0.05544581	0.488852	0.79624	1.08379	1.63112	0.0211597	0.22655	0.148041	0.213063	0.315546	0.0756396	0.358443	1.275206
1400	-470.2077	-405.0451	-65.16254	16.11176	2.654732	0.0252889	0.0357039	0.0210576	0.114013	0.282351	0.446956	0.0204402	0.0209332	0.0819312	0.0126866	0.0590054	0.0313062	0.00628052	0.0301837	0.0720455	0.0558797	0.00843363	0.108198	0.360094	0.0147067	0.124183	0.165585	0.0332336	0.0866626	0.040035	0.0843857	0.195994	0.0281508	0.086369	0.281317	0.0873693	0.10508	0.00920086	0.162541	0.0434615	0.314139	0.0296858	0.0761449	0.024416	0.000730221	0.515367	0.126824	0.0909409	0.161166	0.08193	0.171491	0.1007543	-0.02410872	0.136306	0.000281881	0.0732734	0.00231919	0.018757	0.00652862	0.0429613	0.0267178	0.0607244	0.000791711	0.189039	0.00231473	0.0172283	0.419015	0.00374147	0.2908551	6	50.32461	0.06005813	0.360652	0.710422	1.08019	1.84874	0.0468079	0.220287	0.178194	0.243143	0.197976	0.113591	0.2667464	1.090381
1500	-486.1033	-409.9697	-76.13354	12.11631	4.954342	0.225597	0.0612181	0.269622	0.00134878	0.1104	0.0540657	0.206004	0.197611	0.0140126	0.0292914	0.0404848	0.00349765	0.0412011	0.0286331	0.0205495	0.00645758	0.0425025	0.200737	0.371329	0.00959791	0.15462	0.0927004	0.0598907	0.986916	0.324568	0.00361641	0.0679411	0.00905921	0.204373	0.01531	0.0174599	0.0730228	0.134279	0.0952153	0.0302333	0.0867549	0.15218	0.233045	0.0204287	0.112603	0.0185415	0.533573	0.433694	0.357084	0.167615	0.0399508	0.1122829	0.0162941	0.10383	0.0319661	0.0341472	0.0369879	0.0608926	0.00982801	0.0637459	0.0162644	0.0982524	0.00733137	0.242163	0.0445617	0.0634056	0.17031	0.0163145	0.3622882	7	62.29601	0.07042763	0.50017	0.802858	1.08338	1.61359	0.0257967	0.234659	0.161981	0.263086	0.194687	0.11979	0.3785823	0.9569602
1600	-465.1811	-408.0067	-57.17442	15.77155	3.943744	0.00839704	0.0728341	0.0348359	0.0656445	0.0728759	0.289103	0.0878931	0.221503	0.123483	0.0661955	0.000968979	0.154149	0.0413547	0.0734795	0.0819811	0.171259	0.0413981	0.0306346	0.0959807	0.055713	0.0141045	0.0302963	0.0655034	0.102275	0.00802623	0.0467928	0.156858	0.202747	0.16947	0.285408	0.00825246	0.0366689	0.100928	0.119846	0.133022	0.497621	0.00277394	0.049026	0.0379329	0.0467615	0.00627014	0.0378967	0.0856797	0.0335876	0.218571	0.00499503	0.1091186	0.0561288	0.119858	0.0129461	0.0723507	0.00950555	0.0298392	0.00632483	0.05169	0.0218431	0.00462978	0.0057888	0.0945089	0.00733121	0.0354931	0.519784	0.00810665	0.3173513	6	51.75469	0.05761504	0.451245	0.773241	1.08441	1.69111	0.0446073	0.227965	0.203359	0.245279	0.183076	0.095713	0.3734801	0.8497141
1700	-470.6215	-406.1856	-64.4359	16.92739	3.286562	0.156238	0.0149738	0.0879407	0.00874276	0.106169	0.00185834	0.203354	0.20464	0.163224	0.341054	0.0371564	0.105641	0.0964051	0.119762	0.36496	0.0202486	0.0254522	0.109492	0.0540142	0.0236658	0.027789	0.175503	0.0670738	0.0310536	0.104653	0.142827	0.359133	0.43455	0.00388453	0.0252122	0.0183967	0.0216912	0.119559	0.0848816	0.0471359	0.0157962	0.0223462	0.0227111	0.207598	0.0312572	0.281409	0.0436375	0.15026	0.00137735	0.0552128	0.0335352	0.1181888	0.01789273	0.133636	0.00733777	0.0144835	0.0244373	0.183396	0.00643391	0.0511108	0.0176187	0.126189	0.00593113	0.060587	0.00769276	0.0263515	0.328012	0.0067822	0.3128061	7	51.119	0.1144996	0.410284	0.746254	1.08361	1.75986	0.0247444	0.162058	0.215684	0.246326	0.235606	0.115582	0.3306988	0.9458942
1800	-456.2034	-414.6527	-41.55065	34.65235	2.112055	0.00508762	0.0720689	0.115714	0.0326827	0.107244	0.0189766	0.0706575	0.0408358	0.0289009	0.0448345	0.00855667	0.0237371	0.00439347	0.0898788	0.160061	0.087763	0.0209265	0.0101555	0.0408181	0.00251435	0.0523485	0.0127767	0.0578889	0.121813	0.000736457	0.0643511	0.0312871	0.0470959	0.0403399	0.0124402	0.0992881	0.000367437	0.0191749	0.00981518	0.00467206	0.0423239	0.0505511	0.0110028	0.0328164	0.00633762	0.249081	0.0308252	0.120387	0.0354854	0.00882887	0.0161031	0.039051	-0.03149628	0.15182	0.00538808	0.134629	0.0587437	0.0431945	0.00854146	0.0910182	0.0155533	0.0487681	0.00222659	0.112155	0.0228283	0.0249508	0.26524	0.0149431	0.3950664	5	56.91674	0.0349036	0.306294	0.666424	1.07256	1.95473	0.0475007	0.280975	0.124353	0.25095	0.197484	0.0987363	0.3635701	1.086631
1900	-465.4842	-409.8685	-55.6157	13.60259	5.211988	0.0165355	0.152695	0.244123	0.116506	0.024335	0.0808356	0.208713	0.0644061	0.0541862	0.243406	0.0204865	0.132762	0.0485425	0.0913882	0.160069	0.0408418	0.0584168	0.0676659	0.0833688	0.106312	0.414649	0.014722	0.0131761	0.129673	0.0933437	0.109416	0.00833872	0.0188079	0.03922	0.293484	0.00663494	0.0309347	0.0289646	0.0926758	0.247377	0.0220558	0.0378942	0.0540656	0.0135632	0.0619097	0.185739	0.0978346	0.0361119	0.0266512	0.119312	0.0102593	0.0959038	0.003153278	0.172265	0.0167642	0.0833627	0.0476801	0.00321751	0.00487572	0.0875122	0.00800764	0.0686992	0.00506377	0.198423	0.0164672	0.0378527	0.247472	0.00233716	0.3744083	4	51.74444	0.1176295	0.510651	0.808868	1.08291	1.59757	0.0470617	0.164237	0.27136	0.22122	0.230942	0.0651789	0.3775616	0.9916483
2000	-467.195	-416.0768	-51.11825	18.08595	5.136179	0.0375876	0.0669893	0.42892	0.117883	0.110867	0.0848225	0.180807	0.0423999	0.0386297	0.0333919	0.0200165	0.065331	0.00248831	0.109965	0.0107155	0.0374706	0.0393179	0.0109702	0.0468372	0.0396246	0.025272	0.0122885	0.201329	0.0719379	0.0211985	0.126423	0.0218655	0.10236	0.0709024	0.189092	0.0592027	0.0296774	0.005609	0.233557	0.00559759	0.043221	0.0419644	0.0226817	0.015082	0.00147671	0.0612561	0.167097	0.232586	0.0762031	0.104613	0.109613	0.06540947	0.01606086	0.120405	0.00514982	0.195012	0.00593717	0.042324	0.00407763	0.0577524	0.011262	0.129604	0.0038234	0.130155	0.0245978	0.010487	0.238898	0.0205141	0.2650361	3	51.16914	0.09140633	0.507637	0.807151	1.08306	1.60216	0.0276355	0.264615	0.178053	0.221295	0.22969	0.0787125	0.281097	0.9428636
2100	-462.7839	-412.9569	-49.827	7	5.598962	0.0187945	0.0830454	0.145787	0.0573099	0.0152199	0.0589033	0.0326866	0.0584175	0.0171607	0.0636721	0.0354879	0.0517667	0.0155261	0.0514389	0.032878	0.0284627	0.0917933	0.0280841	0.00965562	0.0334197	0.00718154	0.0189023	0.0251778	0.38938	0.0368046	0.0560386	0.0751556	0.131004	0.0102625	0.165716	0.0395594	0.0245193	0.405496	0.0438691	0.0569687	0.0126755	0.0710944	0.0308577	0.178702	0.271737	0.144448	0.374485	0.0179576	0.0540458	0.0742627	0.0771192	0.08460903	-0.08017488	0.194891	0.0237346	0.0523601	0.000780525	0.0884064	0.00835342	0.0518043	0.00202063	0.0770407	0.00635786	0.168078	0.00949801	0.0278844	0.277395	0.0113954	0.343186	5	50.09654	0.07190207	0.525201	0.81703	1.08213	1.57564	0.0145241	0.210697	0.13906	0.300243	0.251712	0.0837639	0.2630111	1.304835
2200	-439.2485	-406.597	-32.65152	22.48144	1.481572	0.0372083	0.0264746	0.0321832	0.0739282	0.00233159	0.0287582	0.0249324	0.00879086	0.0146842	0.0566689	0.285599	0.0448974	0.00909941	0.00756691	0.00655759	0.024692	0.264736	0.0144437	0.07813	0.00951561	0.0671373	0.0205577	0.0328179	0.0967197	0.0129551	0.0243611	0.0303796	0.0863366	0.0499926	0.143304	0.0115369	0.0306084	0.0289122	0.142394	0.0763106	0.00584435	0.103297	0.0026109	0.000215312	0.000930996	0.0950173	0.0393448	0.0497607	0.1952	0.00294164	0.00156294	0.04538875	-0.07271209	0.10014	0.0207487	0.10852	0.0228764	0.0336037	0.0142139	0.135411	0.0185153	0.0584747	0.0062597	0.12283	0.000653383	0.015906	0.340352	0.00149461	0.499273	4	51.23373	0.06290288	0.222462	0.58546	1.04932	2.14276	0.053384	0.151949	0.164057	0.309951	0.212354	0.108305	0.4265609	1.170461
2300	-460.8751	-421.1551	-39.72	19.66501	3.781627	0.00942001	0.00698098	0.0148186	0.0734981	0.131272	0.0308685	0.0269385	0.024919	0.0411228	0.0669715	0.0973714	0.282484	0.0501001	0.0549188	0.0481184	0.0400117	0.0154916	0.137703	0.216455	0.0133686	0.123209	0.0286274	0.0374169	0.0679735	0.0398727	0.0178996	0.0723809	0.0438032	0.0039675	0.0676499	0.0384466	0.0953959	0.0620023	0.129849	0.00225366	0.0929819	0.0285254	0.0182841	0.00143353	0.0479372	0.123007	0.00322149	0.0776622	0.088298	0.0218871	0.0145764	0.07118508	0.06862526	0.178649	0.00645152	0.122686	0.00451777	0.110224	0.0185405	0.173592	0.00887982	0.0951671	0.00107609	0.130309	0.0135979	0.0256124	0.107041	0.00365588	0.3084891	6	50.83054	0.07080744	0.441948	0.767302	1.08437	1.70638	0.0341867	0.186932	0.240573	0.146508	0.264308	0.127492	0.3771143	0.8180253
2400	-468.8371	-423.7156	-45.1215	16.42243	4.301496	0.0306246	0.0236814	0.00266981	0.0666776	0.0476045	0.030753	0.0165746	0.0951242	0.018294	0.0480049	0.119213	0.091068	0.0145183	0.102689	0.0633309	0.00676893	0.0210722	0.00296859	0.12403	0.00428741	0.014991	0.0219154	0.019558	0.0494022	0.0599963	0.0453426	0.0972508	0.00410312	0.0564246	0.0691239	0.0758289	0.0015097	0.00533849	0.03462	0.0229144	0.117177	0.010403	0.0297763	0.0720234	0.0882948	0.00559611	0.0221988	0.373837	0.102047	0.120298	0.00977814	0.07474591	0.02404675	0.136653	0.0077436	0.0444012	0.00425312	0.0154434	0.0134786	0.181994	0.0115816	0.0203991	0.00331132	0.291041	0.0181685	0.0625237	0.169104	0.0199045	0.2352873	5	56.07082	0.04708993	0.470195	0.78503	1.08425	1.66053	0.0266712	0.233817	0.229572	0.181326	0.192613	0.136	0.2593341	0.907275
2500	-461.2057	-398.6332	-62.5725	15.41839	3.873866	0.0881278	0.100443	0.185536	0.0324681	0.100158	0.00244656	0.055869	0.00958883	0.104361	0.0241548	0.00435886	9.34947e-05	0.0138082	0.0497358	0.202965	0.0324542	0.114052	0.234113	0.423704	0.0300017	0.0578804	0.233808	0.0612226	0.106835	0.0983701	0.0983181	0.0467029	0.0567172	0.0775382	0.026446	0.0637838	0.0729181	0.00210432	0.0244161	0.0801941	0.312592	0.0862516	0.0165772	0.0334882	0.0971606	0.0241626	0.0305715	0.325389	0.112156	0.227136	0.0774752	0.1012222	0.03087069	0.158659	0.000490247	0.0809234	0.000105033	0.0175258	0.00222597	0.0834752	0.0137689	0.0583022	0.00347584	0.189606	0.00154736	0.069994	0.310613	0.00928812	0.3287506	5	52.43338	0.06411743	0.447296	0.770731	1.0844	1.69757	0.0360337	0.174773	0.159947	0.269624	0.213186	0.146436	0.3596213	0.9141578
2600	-451.6474	-408.2208	-43.42652	15.59812	5.184808	0.0722342	0.0115462	0.109556	0.0494207	0.14511	0.0283689	0.0295016	0.117105	0.0955887	0.0713359	0.0567628	0.0640638	0.0259417	0.0123147	0.0676411	0.00589193	0.0633488	0.0507839	0.0494932	0.0102375	0.0492849	0.0152163	0.048363	0.0877568	0.233856	0.0545477	0.0423536	0.0403399	0.0822773	0.0671474	0.275726	0.0377853	0.0267771	0.0599859	0.00724586	0.219055	0.00341963	0.0744727	0.0275473	0.00929652	0.0300246	0.218029	0.181528	0.157236	0.0118187	0.0241035	0.0644282	0.02292143	0.0961593	0.0132299	0.058331	0.0107036	0.0607354	0.00838209	0.102253	0.00942403	0.0135121	0.00602397	0.125546	0.0226114	0.0163705	0.453949	0.00276818	0.3346269	4	50.21525	0.04959508	0.509577	0.808258	1.08297	1.5992	0.0487923	0.206746	0.16868	0.180545	0.289516	0.10572	0.3575483	0.9358928
