Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-523.9926	-379.7776	-144.215	14.51364	5.117448	0.04483838	-0.07853075	0.110448	0.0642131	0.0688927	0.0874342	0.0382946	0.020764	0.0647607	0.00328304	0.0781818	0.0659156	0.0826565	0.0120883	0.0460585	0.192284	0.0647253	0.6591635	12	15.91946	0.1147503	0.506884	0.806721	1.08309	1.6033	0.142325	0.195405	0.27504	0.0569671	0.195375	0.134888	0.5806327	1.13525
1	0	-521.2553	-381.594	-139.6612	12.34744	3.134674	0.06874451	0.1246643	0.0165959	0.0852119	0.192272	0.0836219	0.00899375	0.0121271	0.197061	0.00522171	0.0588081	0.0111929	0.0928187	0.0205901	0.0443558	0.155241	0.0158884	0.4284833	11	14.44175	0.1566747	0.399419	0.738722	1.0831	1.77875	0.1542	0.146736	0.206957	0.0857609	0.317015	0.0893304	0.5531476	0.7746274
2	0	-520.6462	-381.1205	-139.5257	15.75707	2.793923	0.05868495	-0.01043322	0.0151654	0.0503589	0.0339389	0.0718905	0.0536521	0.0101077	0.213794	0.0229808	0.146052	0.0320532	0.0802239	0.00805489	0.0178027	0.204573	0.039352	0.4588279	12	16.55093	0.1218435	0.372663	0.71944	1.08129	1.82661	0.165053	0.123121	0.166798	0.108961	0.322254	0.113814	0.4483946	1.023268
3	0	-524.8518	-376.6177	-148.2341	15.82844	4.563232	0.05269203	0.1606077	0.0240433	0.0328452	0.0773095	0.100668	0.0385863	0.00969705	0.161845	0.0143999	0.0767706	0.0276579	0.150698	0.0345268	0.0111025	0.205134	0.0347154	0.4897148	13	15.88015	0.09019642	0.482859	0.792681	1.08397	1.64049	0.190953	0.198268	0.136705	0.129542	0.20532	0.139212	0.6503225	0.7530337
4	0	-513.3082	-375.508	-137.8002	13.92524	4.524243	0.05159067	0.07582763	0.0419182	0.147737	0.11221	0.0980858	0.0407819	0.0340315	0.137367	0.00116837	0.12002	0.0910097	0.0481812	0.0104679	0.0173901	0.0706546	0.0289768	0.6000316	8	15.60331	0.131737	0.481031	0.791587	1.08402	1.64337	0.111513	0.179309	0.255675	0.0740604	0.251238	0.128204	0.6758592	0.8878056
5	0	-517.4811	-366.7123	-150.7688	16.18399	4.775532	0.04452159	-0.03914847	0.0521856	0.0405678	0.174074	0.148327	0.0239409	0.0298893	0.105682	0.000890257	0.087635	0.00451175	0.101882	0.00923223	0.033937	0.162612	0.0246343	0.8501287	13	17.21276	0.06669534	0.492479	0.798375	1.08367	1.62548	0.0742802	0.204385	0.22642	0.047678	0.325028	0.122208	0.8109803	1.048273
6	0	-524.7037	-362.6473	-162.0565	19.57296	5.184851	0.0375989	0.08631307	0.0281571	0.101937	0.0405881	0.13577	0.00182147	0.0341281	0.0602451	0.0117765	0.0965649	0.0166504	0.161407	0.0690115	0.153748	0.0624587	0.025736	0.491934	9	25.79408	0.1053686	0.509578	0.808258	1.08297	1.5992	0.148052	0.166059	0.202958	0.0692462	0.233299	0.180386	0.5782471	0.8507332
7	0	-501.3772	-362.4496	-138.9276	16.28677	3.778802	0.05945556	-0.03117672	0.0307765	0.130323	0.0449673	0.121477	0.0153488	0.0641753	0.138013	0.00610604	0.0611889	0.0021031	0.0946984	0.00826656	0.0360193	0.188406	0.0581315	0.8534165	12	16.58803	0.1406308	0.441782	0.767195	1.08437	1.70666	0.102846	0.220773	0.196934	0.0585308	0.278619	0.142296	0.8222398	1.037917
8	0	-518.2906	-366.9146	-151.376	16.84617	4.369625	0.04493153	0.005877257	0.0673217	0.0618821	0.147584	0.0558627	0.0121949	0.0178483	0.0769128	0.00117339	0.100097	0.0331552	0.0802441	0.0267861	0.0450119	0.178895	0.0950303	0.5288586	13	17.91736	0.1229956	0.473583	0.787094	1.08418	1.65514	0.108061	0.185611	0.277447	0.052289	0.283631	0.092961	0.5347359	0.989009
9	0	-522.1091	-373.7983	-148.3108	17.6192	2.451549	0.04321646	0.03021394	0.0668116	0.0385208	0.0315244	0.128663	0.0194967	0.0966849	0.156864	0.000779911	0.157352	0.0423066	0.110214	0.0409057	0.036524	0.00602398	0.0673287	0.3778747	8	17.67225	0.1397387	0.341814	0.695792	1.07806	1.88434	0.193949	0.16648	0.208281	0.116511	0.213489	0.10129	0.4080886	0.9259623
10	0	-506.5819	-371.5074	-135.0745	12.44136	3.686929	0.05953063	0.02254848	0.0514879	0.0125608	0.0836611	0.129214	0.0183253	0.0490176	0.196189	0.00326989	0.069058	0.0608559	0.0500163	0.0170495	0.0184433	0.219582	0.0212697	0.7281383	13	13.29205	0.1285742	0.436291	0.763636	1.0843	1.71577	0.123466	0.127509	0.306303	0.0591802	0.262233	0.121308	0.7506868	0.9699629
11	0	-517.3656	-372.2453	-145.1203	12.61875	3.414041	0.04824868	-0.0920528	0.0606848	0.14293	0.00340589	0.0799716	0.0425023	0.0574152	0.0342582	0.0116633	0.122029	0.0861465	0.113702	0.0171704	0.0793052	0.107438	0.0413777	0.6883299	14	16.5115	0.08355815	0.418956	0.75215	1.08392	1.74498	0.179831	0.105149	0.235599	0.0771799	0.321633	0.0806073	0.5962771	1.154379
12	0	-531.1133	-375.7577	-155.3556	17.40897	5.216774	0.03965444	-0.03895163	0.143457	0.0675674	0.0761144	0.0775288	0.00200983	0.106976	0.0846855	0.00481223	0.161478	0.0154715	0.118216	0.0248351	0.0229699	0.0284627	0.0654164	0.5423598	9	28.07485	0.1237536	0.510839	0.808975	1.0829	1.59728	0.169301	0.0742004	0.198231	0.126978	0.290385	0.140905	0.5034082	1.077376
13	0	-519.7585	-378.031	-141.7274	16.2235	4.15366	0.04453721	0.07540425	0.0808093	0.0187526	0.0959125	0.203283	0.000109346	0.0276013	0.0647328	0.0079786	0.0916049	0.0114203	0.114633	0.0301346	0.124456	0.0539627	0.0746101	0.5482858	14	16.42556	0.107339	0.462609	0.780361	1.08435	1.67268	0.0716566	0.196534	0.302219	0.0849389	0.201115	0.143537	0.6236901	0.8790998
14	0	-514.9766	-386.9111	-128.0655	10.44531	4.163933	0.08040874	0.002902067	0.0277905	0.067248	0.0337862	0.117623	0.000612743	0.0635317	0.123207	0.0283039	0.0681874	0.0649261	0.166001	0.00810328	0.0387552	0.0824686	0.109456	0.6607379	13	11.32044	0.1334275	0.463147	0.780694	1.08434	1.67182	0.162693	0.144383	0.235943	0.103112	0.250237	0.103631	0.6636399	0.995627
15	0	-514.7594	-374.0621	-140.6973	13.0161	5.30667	0.06093436	-0.0112709	0.0202499	0.0193154	0.0169987	0.13486	0.0377091	0.0142286	0.293409	0.00889722	0.10243	0.0899949	0.127753	0.0295154	0.0288217	0.066231	0.00958676	0.5045205	15	14.14246	0.17736	0.514337	0.810956	1.08273	1.59198	0.150984	0.127649	0.270468	0.0622577	0.235899	0.152743	0.4932496	1.02285
16	0	-516.0869	-373.8239	-142.2631	13.47624	3.263841	0.06053514	-0.1992516	0.0237407	0.0231002	0.0325569	0.128476	0.00619837	0.102474	0.264233	0.0048453	0.0458484	0.0437119	0.119379	0.0118903	0.0180739	0.108463	0.0670091	0.7828441	15	14.63834	0.1313411	0.408696	0.745164	1.08354	1.7626	0.167486	0.164965	0.30095	0.0711279	0.166879	0.128592	0.5835925	1.341422
17	0	-521.0925	-374.7015	-146.391	16.13485	3.096414	0.06136859	0.08619833	0.0464325	0.0342425	0.0248312	0.13694	0.0265599	0.0230034	0.0377399	0.010451	0.0820633	0.03581	0.23937	0.0349258	0.0437734	0.170315	0.0535427	0.7147244	11	17.42799	0.07619672	0.396586	0.73673	1.08295	1.78373	0.188963	0.192062	0.198564	0.12166	0.196029	0.102722	0.8009227	0.8923762
18	0	-508.7495	-358.3786	-150.3709	16.18188	3.575215	0.04940111	-0.003756314	0.0289034	0.0902085	0.0910363	0.0984488	0.0216569	0.0123934	0.16343	0.00190214	0.0507357	0.0294702	0.0814345	0.0134595	0.0614268	0.199191	0.0563024	0.5019599	15	17.50676	0.1304198	0.429387	0.759107	1.08419	1.72732	0.127557	0.20303	0.254107	0.0748235	0.23653	0.103953	0.4982035	1.00754
