Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	origin_time	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-42.17185	-81.01499	38.84314	23.98139	0.6478772	0.0259076	0.00772188	0.00486805	0.00113296	0.0171086	0.0110093	0.00933796	0.0412717	0.01981245	0.02010737	0.0908467	0.0650674	0.0141614	0.0238208	0.0284413	0.188859	0.019338	0.0159946	0.102668	0.122768	0.0118654	0.1315	0.0228615	0.148602	0.0132063	0.01216567	23.98139	0.0631094	0.337863	0.903908	2.69512	0.090381	0.427975	0.000632571	0.075758	0.373202	0.0320509	0.03227304	0.3769607
1100	-48.13082	-82.73102	34.60021	7.173925	0.8961804	0.0638734	0.0407117	0.0589892	0.0132583	0.0585278	0.024742	0.02031	0.000920265	0.02809697	0.1025301	0.0305998	0.0407794	0.0371859	0.0709732	0.0811635	0.0526682	0.119681	0.0165071	0.171861	0.142069	0.014613	0.0843898	0.0217946	0.0904206	0.0252943	0.008755614	7.173925	0.115802	0.443157	0.980416	2.46062	0.020039	0.403556	0.00575814	0.178818	0.349353	0.0424749	0.1112857	0.07867687
1200	-52.32398	-81.78483	29.46085	4.821309	1.152402	0.132723	0.0031511	0.0467564	0.134942	0.0320577	0.0632587	0.0391003	0.0478734	0.05849451	0.01638341	0.154663	0.0382137	0.0349935	0.0901037	0.00444669	0.0854291	0.0974087	0.00824345	0.297449	0.0488286	0.00108542	0.0175265	0.006217	0.0749987	0.0403933	0.05625404	4.821309	0.166321	0.518212	1.02128	2.29418	0.0518175	0.461346	0.000418634	0.139069	0.312068	0.0352808	0.07263745	0.7744496
1300	-36.30442	-82.27221	45.96779	56.35381	1.392726	0.00187376	0.00576268	0.00172849	0.00296049	0.0114015	0.00187276	0.000312715	0.00386046	0.003165969	0.005000925	0.110743	0.0479628	0.142546	0.0357136	0.234593	0.00115012	0.0265385	3.9966e-05	0.0146964	0.147728	0.0683611	0.0543482	0.00300538	0.0183473	0.0942267	0.02020961	56.35381	0.208265	0.569669	1.04345	2.17862	0.0317188	0.355538	0.0245111	0.15569	0.366848	0.065695	0.02521054	0.8016335
1400	-45.41709	-78.86772	33.45063	12.77181	0.7341725	0.0236861	0.0172269	0.0359322	0.0868201	0.0153527	0.0340224	0.0214747	0.00864408	0.03757503	0.1262835	0.0371126	0.238959	0.0492555	0.0237303	0.0360776	0.0627307	0.00869758	2.88405e-05	0.165691	0.0232087	0.0157721	0.0282185	0.000343444	0.258931	0.0512428	0.02738828	12.77181	0.0814973	0.379217	0.936902	2.60238	0.0196368	0.361472	0.000195166	0.0737019	0.511642	0.033352	0.1536718	0.1782258
1500	-60.34608	-83.9821	23.63602	6.754929	1.215027	0.105618	0.0106449	0.285465	0.0864041	0.015635	0.0735968	0.330071	0.0331862	0.111858	0.1370344	0.164942	0.0818785	0.0310159	0.0208213	0.00815557	0.0171977	0.0422208	0.0026593	0.0209324	0.0283917	0.19736	0.0450996	0.0564992	0.155212	0.127614	0.02473919	6.754929	0.177766	0.53305	1.02815	2.26103	0.0196648	0.516077	0.0145946	0.0646831	0.270494	0.114486	0.1617736	0.1529247
1600	-40.28555	-83.83575	43.55019	57.4838	0.5699261	0.00685583	0.00528748	0.00215141	0.00781661	0.00898007	0.00382913	0.0192916	0.00355667	0.006283594	0.02055884	0.104786	0.00258532	0.0052468	0.0252816	0.0134336	0.0140195	0.194718	0.0258566	0.113562	0.028905	0.0891465	0.0311334	0.00386014	0.241414	0.106051	0.0003288205	57.4838	0.0469707	0.295136	0.865165	2.79273	0.0243912	0.591047	0.0201237	0.0887517	0.259985	0.0157018	0.02088766	0.01574233
1700	-66.79602	-84.60587	17.80985	2.779909	0.6421111	0.0978661	0.141893	0.81284	0.14073	0.162752	0.184376	0.111329	0.318436	0.189644	0.1963206	0.0330323	0.117236	0.18185	0.0133609	0.0610623	0.00247994	0.00184625	0.000290765	0.0606037	0.136303	0.0170379	0.0748831	0.00135391	0.257662	0.0409971	0.05953756	2.779909	0.0618936	0.334887	0.901371	2.70185	0.0432003	0.293354	0.0127958	0.177519	0.401883	0.071248	0.2558581	0.2326976
1800	-49.08721	-82.16653	33.07932	6.151861	1.920696	0.0336653	0.010201	0.00647623	0.0588506	0.0623384	0.0082877	0.0796644	0.0425635	0.04548758	0.05352523	0.139574	0.131199	0.0228741	0.0263167	0.182944	0.0518034	0.114814	0.0165323	0.0153182	0.0226215	0.0964667	0.0116378	0.034594	0.0705928	0.0627111	0.004299971	6.151861	0.283621	0.646307	1.06787	2.0022	0.0486296	0.559025	0.00452882	0.0745828	0.261843	0.0513906	0.05782521	0.07436154
1900	-58.44979	-89.10275	30.65296	15.07869	0.7307704	0.0306801	0.0268046	0.0795813	0.00526457	0.00440299	0.0317467	0.0649931	0.0473687	0.03027539	0.1221197	0.175516	0.0800772	0.00945903	0.134139	0.0815017	0.00165035	0.0364226	0.00436087	0.0355499	0.0370704	0.204456	0.0167923	0.0112973	0.16947	0.00223645	0.01905001	15.07869	0.0807692	0.377694	0.935758	2.60578	0.0660898	0.295604	0.0223436	0.120795	0.428583	0.0665854	0.1411697	0.1349441
2000	-61.28028	-82.74052	21.46024	2.516304	0.3697014	0.0256177	0.0568399	0.0906576	0.165166	0.323315	0.235951	0.317647	0.324242	0.1999652	0.1565317	0.0657491	0.0876981	0.0471965	0.116888	0.0570005	0.0225955	0.0596611	0.0152098	0.141394	0.0430744	0.0946353	0.00729651	0.0207913	0.191879	0.0289314	0.04524877	2.516304	0.012597	0.158787	0.696296	3.13232	0.0186439	0.446918	0.0275531	0.0655167	0.413832	0.0275357	0.2017804	0.2242476
2100	-42.505	-81.01361	38.50861	33.31901	2.600705	0.0164307	0.0198828	0.00266765	0.0174239	0.000768669	0.00288536	0.0131825	0.00313581	0.01427945	0.0416678	0.137987	0.103835	0.0636848	0.0289642	0.0166306	0.0387134	0.0460409	0.00286923	0.0354945	0.0463584	0.157784	0.110383	0.00801917	0.0380103	0.165226	0.006977128	33.31901	0.355801	0.706713	1.07968	1.8578	0.00712568	0.445397	0.0160621	0.0957631	0.391601	0.044051	0.04864493	0.1434297
2200	-47.50605	-83.03347	35.52741	19.01678	0.8472473	0.0394264	0.00598265	0.0048711	0.0230135	0.0267153	0.0275814	0.018437	0.0433882	0.02247138	0.08502484	0.127543	0.0513426	0.17553	0.0387045	0.0540243	0.00620242	0.182097	0.00880545	0.0227483	0.0320092	0.000115098	0.0650363	0.0142215	0.147547	0.0740731	0.003725756	19.01678	0.105565	0.425483	0.969233	2.49972	0.0933123	0.340388	0.0159236	0.144419	0.376496	0.0294604	0.0887506	0.04198007
2300	-43.64693	-81.34561	37.69868	92.83465	1.458147	0.00285156	0.0169103	0.00848944	0.00306952	0.00635251	0.0103422	0.0106135	0.0078824	0.01966374	0.01264196	0.0585198	0.0990491	0.152562	0.152216	0.0379624	0.0155054	0.0987519	0.0249044	0.0390868	0.0848806	0.0387059	0.000794489	0.00480715	0.184798	0.00745733	0.003159841	92.83465	0.218784	0.581438	1.04787	2.15191	0.032224	0.450575	0.0276821	0.0862441	0.34905	0.0542245	0.0158018	0.1999672
2400	-49.26538	-80.48064	31.21526	13.16632	2.722428	0.029907	0.0254686	0.0597089	0.0503872	0.000775581	0.00197359	0.02508	0.0598692	0.02547849	0.1264597	0.177751	0.16941	0.0562494	0.0530203	0.0607293	0.0137094	0.0785328	0.000718138	0.0182545	0.0562955	0.0318806	0.0214904	0.00614559	0.249492	0.00632133	0.02023278	13.16632	0.366579	0.714901	1.08075	1.83777	0.055344	0.479183	0.00499322	0.108792	0.301171	0.0505165	0.1466925	0.1379265
2500	-47.66491	-80.51549	32.85058	9.509958	2.045905	0.0154236	0.0115464	0.0809053	0.0117095	0.0225316	0.0186944	0.0888212	0.00140237	0.03141211	0.128587	0.036237	0.0101263	0.0690448	0.0350032	0.268261	0.0738808	0.0333615	0.00660547	0.0171154	0.0300014	0.0675414	0.146495	0.00135372	0.171574	0.0333992	0.006822599	9.509958	0.298694	0.659808	1.0711	1.9704	0.0335818	0.514326	0.00733787	0.090948	0.272511	0.0812954	0.1354096	0.0503849
2600	-65.17458	-87.66955	22.49497	4.364901	1.393805	0.0640451	0.133346	0.211344	0.0666826	0.197206	0.143952	0.0235309	0.316912	0.1722154	0.119199	0.12634	0.0640097	0.132164	0.00368271	0.133696	0.0318993	0.0739593	0.0124983	0.139823	0.0412702	0.12594	0.0116355	0.0533352	0.042099	0.00764734	0.01981252	4.364901	0.208442	0.56987	1.04352	2.17816	0.0245404	0.461527	0.0240574	0.118064	0.305642	0.0661702	0.1390115	0.1425243
2700	-46.07798	-83.47295	37.39497	26.87742	0.6736298	0.00214731	0.00626049	0.00830294	0.0116028	0.0177291	0.0151493	0.0463731	0.00250696	0.01637775	0.02272657	0.159266	0.0114331	0.0302999	0.023057	0.106383	0.110008	0.0596573	0.00335336	0.116711	0.120885	0.0634006	0.0487937	0.0155353	0.127995	0.00322218	0.05429819	26.87742	0.0685669	0.350818	0.91469	2.66593	0.0822978	0.337588	0.0127867	0.077886	0.449285	0.040157	0.07702477	0.7049446
2800	-49.26406	-80.97254	31.70848	16.9542	0.4092312	0.0491026	0.00299064	0.0531244	0.00197658	0.0303282	0.0632741	0.0182976	0.0252328	0.07291772	0.0825213	0.193921	0.0325525	0.0287394	0.0402591	0.00163238	0.00391567	0.0480302	0.0127746	0.0818375	0.0303043	0.0471825	0.100901	0.0407792	0.32495	0.0122201	0.01253695	16.9542	0.0180684	0.188618	0.74108	3.05223	0.022872	0.353835	0.0491676	0.0883942	0.449191	0.0365406	0.09505824	0.131887
2900	-63.1606	-82.70909	19.54849	5.945103	2.77971	0.085546	0.000777036	0.249714	0.609536	0.0895251	0.0459029	0.0966003	0.0946432	0.1514219	0.07863122	0.0222687	0.122769	0.0112147	0.0987114	0.125052	0.0774323	0.0398451	0.0139107	0.0206355	0.00691767	0.00694671	0.0272623	0.0181533	0.354105	0.0547751	0.07077451	5.945103	0.371468	0.718553	1.08119	1.82879	0.0716161	0.360634	0.00311944	0.195869	0.264878	0.103883	0.1494057	0.4737068
3000	-49.18185	-82.49034	33.3085	38.72478	0.8120972	0.0244638	0.0365992	0.0288509	0.00453362	0.0265892	0.0138836	0.0113803	0.00592683	0.02603213	0.03570167	0.158148	0.126434	0.0308597	0.0356721	0.0254019	0.000843536	0.0748035	0.00319307	0.0305585	0.0634585	0.075153	0.135736	0.0369415	0.180816	0.0219806	0.02437428	38.72478	0.0981302	0.411959	0.960251	2.52966	0.0361262	0.433515	0.0167679	0.156211	0.323407	0.0339721	0.06007595	0.4057245
3100	-57.37229	-88.61096	31.23866	32.12696	0.9402442	0.00449249	0.000989765	0.100663	0.036096	0.0114252	0.0572946	0.00709416	0.00148208	0.05015087	0.01945807	0.184483	0.160865	0.0048175	0.0035844	0.0121271	0.075638	0.182942	0.0128916	0.0780581	0.00238694	0.0109915	0.00781104	0.138943	0.0603492	0.0641116	0.03253138	32.12696	0.124882	0.458023	0.989347	2.42775	0.0852297	0.437727	0.00832043	0.0498768	0.358875	0.0599712	0.05198944	0.6257305
3200	-56.6722	-78.34692	21.67472	2.377062	2.451712	0.0327754	0.021023	0.23154	0.0970114	0.451364	0.0467642	0.0727618	0.0777497	0.1060396	0.4651017	0.110452	0.0141229	0.0845031	0.0283823	0.0487094	0.09805	0.107	0.000130521	0.194377	0.0155629	0.0821409	0.0541575	0.0279407	0.113637	0.0208334	0.01231536	2.377062	0.34183	0.695805	1.07806	1.88431	0.035734	0.468058	0.00191254	0.0963732	0.383404	0.0145182	0.4774171	0.0257958
3300	-58.40545	-83.92212	25.51667	18.27002	1.021449	0.103299	0.169243	0.00796499	0.0673179	0.0775478	0.064523	0.0843058	0.0517627	0.09977272	0.03885068	0.182649	0.136188	0.0262382	0.101338	0.0771174	0.00674436	0.11629	0.00419551	0.0856484	0.00852913	0.175261	0.016356	0.0166305	0.0038472	0.0429675	0.001853212	18.27002	0.141214	0.483105	1.00346	2.37222	0.034295	0.516482	0.0201529	0.114032	0.270462	0.0445754	0.04070389	0.04552912
3400	-46.49107	-80.97868	34.48761	10.56039	0.5101476	0.0170452	0.0666321	0.0114095	0.0160769	0.0453272	0.00443646	0.000199978	0.0520332	0.04441489	0.1102413	0.00467083	0.0261464	0.124404	0.0492857	0.136259	0.0201692	0.134249	0.00985546	0.0349819	0.126494	0.00859763	0.00704179	0.00914322	0.197734	0.110967	0.01537155	10.56039	0.0352836	0.258489	0.827514	2.87871	0.0527375	0.395795	0.00775868	0.115294	0.38149	0.0469239	0.1256128	0.1223725
3500	-38.44053	-79.30919	40.86866	16.14891	2.407785	0.00784955	0.00768245	0.0233343	0.00028571	0.010336	0.00351632	0.0190527	0.00400424	0.01228676	0.01283426	0.268186	0.0241873	0.0135381	0.000907891	0.0109009	0.0243301	0.0124068	0.00802143	0.00719442	0.00331627	0.0399141	0.284295	0.0192914	0.249639	0.0338714	0.009067164	16.14891	0.337536	0.692382	1.0775	1.89258	0.0154517	0.351849	0.0408934	0.106713	0.451659	0.0334336	0.02190142	0.4139988
3600	-42.75344	-82.20664	39.45319	14.75212	0.5283978	0.00745618	0.00397846	0.0130124	0.0137541	0.0388413	0.00480728	0.00894059	0.035965	0.01605003	0.04792767	0.0318024	0.067252	0.0303241	0.0356495	0.0967532	0.0258075	0.130426	0.020396	0.359314	0.0352097	0.00634826	0.0250628	0.00867559	0.114796	0.012183	0.009665045	14.75212	0.0387642	0.270051	0.83988	2.85131	0.0188727	0.451732	0.0247785	0.129287	0.344774	0.030555	0.05759272	0.1678171
3700	-44.69713	-81.30216	36.60503	18.31725	1.159473	0.00152536	0.0125475	0.00623382	0.013408	0.0258692	0.0169738	0.0689748	0.0153836	0.02188549	0.03294218	0.0578105	0.067727	0.203464	0.0319297	0.171205	0.0617469	0.0491358	0.0082281	0.096665	0.0598737	0.000170004	0.120032	0.00304078	0.0463063	0.0226659	0.01128966	18.31725	0.167632	0.519945	1.02211	2.29032	0.0444888	0.38769	0.0420209	0.133566	0.354128	0.0381063	0.04423185	0.2552384
3800	-48.29322	-84.92025	36.62703	4.872838	1.842173	0.0257312	0.00597314	0.0167419	0.0340647	0.0721722	0.0163426	0.0341963	0.00348531	0.02637911	0.07530661	0.210734	0.0113072	0.101654	0.024081	0.0405927	0.0217358	0.141068	0.00152372	0.0601003	0.0118145	0.042454	0.0907369	0.184091	0.0175847	0.040523	0.04194817	4.872838	0.273678	0.637108	1.06549	2.02373	0.0495218	0.41019	0.0438685	0.0802194	0.374309	0.0418909	0.1172548	0.3577524
3900	-51.25439	-85.51018	34.25579	38.1206	0.9151891	0.00455384	0.0316198	0.00785372	0.0430012	0.0130765	0.00388752	0.0387001	0.0240913	0.02045453	0.05313474	0.0100953	0.161062	0.0767484	0.0934515	0.0174342	0.131411	0.0413619	0.00939339	0.00501641	0.0430477	0.0755165	0.0195892	0.0149176	0.199822	0.101133	0.007653848	38.1206	0.119737	0.449687	0.984391	2.44619	0.0584437	0.314765	0.0580367	0.173019	0.350923	0.0448123	0.06078859	0.1259093
4000	-41.91185	-83.52114	41.60929	11.41663	0.4257913	0.035373	0.00340117	0.000439801	0.00698231	0.0214298	0.0205442	0.00344315	0.00987462	0.01419425	0.07140437	0.036775	0.0692276	0.0707429	0.0617849	0.241851	0.116868	0.0296666	0.0033279	0.097262	0.116651	0.0016506	0.0415849	0.0149819	0.0892025	0.00842198	0.01265931	11.41663	0.0206043	0.200746	0.757746	3.0209	0.052364	0.433074	0.0050604	0.111828	0.377291	0.0203825	0.08406368	0.1505919
4100	-52.41985	-83.55878	31.13893	13.6394	0.1932051	0.00128692	0.0110977	0.00975955	0.0547442	0.181552	0.0551923	0.0355035	0.021106	0.05022874	0.02950394	0.0321052	0.112446	0.0252387	0.120915	0.078354	0.0240667	0.205863	0.000408193	0.0392329	0.10518	0.0981706	0.0643052	0.00463464	0.0764835	0.012596	0.01490633	13.6394	0.000416664	0.0299498	0.365692	3.60394	0.0188172	0.406058	0.0421657	0.134075	0.321809	0.0770752	0.04441026	0.3356505
4200	-50.65534	-76.95202	26.29668	5.774669	1.10144	0.0286382	0.0130665	0.0229952	0.0351213	0.0562975	0.0598963	0.0287439	0.0303566	0.1092805	0.3530461	0.0141272	0.13098	0.187316	0.0592175	0.0101219	0.0530343	0.0496254	0.00320619	0.00539436	0.00205501	0.0443505	0.0505822	0.000422785	0.387518	0.00204813	0.00660871	5.774669	0.156738	0.505254	1.01497	2.32304	0.0477854	0.422887	0.00661644	0.110362	0.366277	0.0460726	0.3596548	0.01837515
4300	-47.27985	-79.23752	31.95766	10.23906	0.7057451	0.176159	0.0511628	0.0110221	0.0599539	0.0195929	0.000218232	0.0219824	0.0225042	0.04410951	0.03082666	0.041428	0.0379878	0.0240586	0.0514673	0.148087	0.031746	0.0407673	0.000472525	0.0518275	0.0612388	0.00576873	0.133998	0.00996966	0.342111	0.0190715	0.007019394	10.23906	0.0754158	0.366228	0.926979	2.63138	0.0172683	0.460658	0.0273585	0.133727	0.321705	0.0392831	0.03784606	0.1854723
4400	-58.89704	-86.05221	27.15517	17.88339	0.9219074	0.0347231	0.00228871	0.0196423	0.164374	0.128696	0.0153753	0.0414854	0.0835482	0.06980853	0.003276917	0.172416	0.0160842	0.0814573	0.208342	0.0932327	0.0245413	0.142173	0.00103294	0.0495745	0.0540634	0.0268883	0.0194678	0.00223993	0.101836	0.00665134	0.02268011	17.88339	0.121121	0.451952	0.985751	2.44118	0.0112531	0.38653	0.0380963	0.162281	0.345062	0.0567785	0.02595703	0.8737561
4500	-49.71281	-84.8946	35.1818	23.86063	0.9636781	0.0454889	0.00371416	0.0426651	0.0183491	0.0137568	0.00293548	0.0366065	0.0483884	0.02437223	0.0419052	0.0028746	0.0617737	0.00656578	0.0624373	0.0816307	0.0482985	0.0243246	0.0123364	0.0245518	0.0627995	0.172108	0.0165143	0.0197452	0.371891	0.0321486	0.005301051	23.86063	0.129651	0.465555	0.993711	2.41108	0.0481891	0.32667	0.0303288	0.0695677	0.481577	0.0436674	0.04720625	0.1122955
4600	-47.12143	-81.57358	34.45215	8.678773	0.5319006	0.119747	0.0341021	0.0387207	0.00194322	0.0474993	0.00318358	0.00396314	0.0128399	0.03552064	0.06200733	0.0396668	0.0887505	0.0959389	0.00278259	0.179682	0.169434	0.0348101	5.88565e-05	0.0186979	0.100943	0.0223064	0.0762239	0.00454941	0.124603	0.0415525	0.02661802	8.678773	0.0394419	0.272232	0.842161	2.84617	0.0243564	0.282764	0.00181134	0.113051	0.543714	0.0343032	0.08862535	0.3003432
4700	-47.07493	-80.85918	33.78425	10.16418	1.454509	0.0205138	0.0405735	0.0258576	0.0121131	0.0144447	0.0813098	0.059042	0.0084849	0.03396273	0.07175327	0.0641282	0.0256546	0.0588024	0.143143	0.0475169	0.118087	0.0177276	0.00781234	0.0227189	0.00712708	0.172837	0.0446025	0.020786	0.0689609	0.180097	0.004806842	10.16418	0.218209	0.580805	1.04763	2.15335	0.0299581	0.425841	0.00400691	0.117984	0.375372	0.0468381	0.07656011	0.06278521
4800	-47.801	-82.64182	34.84082	20.64083	1.290826	0.00899698	0.00706498	0.0328134	0.0129072	0.0292601	0.00127514	0.0274815	0.0212922	0.02023753	0.06554123	0.0108621	0.000889017	0.189591	0.049199	0.253469	0.00789979	0.0301218	0.00484003	0.0877394	0.0142263	0.0950146	0.052556	0.0656136	0.111254	0.0267255	0.03076132	20.64083	0.191128	0.549583	1.03535	2.22394	0.0452221	0.346666	0.0109913	0.143952	0.435921	0.0172481	0.09630256	0.3194238
4900	-49.83053	-79.15779	29.32726	20.55145	0.9158706	0.0431853	0.0150589	0.0359216	0.00828285	0.046291	0.0871191	0.0299516	0.030384	0.0524449	0.1036204	0.0747762	0.0601731	0.123161	0.00078855	0.116286	0.0137639	0.0324685	0.00261405	0.0433376	0.0856491	0.179203	0.129067	0.0021451	0.112233	0.0243334	0.009216276	20.55145	0.119877	0.449917	0.98453	2.44568	0.0199063	0.438777	0.00862637	0.0541168	0.400852	0.0777212	0.1128366	0.08167805
5000	-51.22678	-82.59181	31.36503	11.47701	0.9391176	0.0146256	0.0201953	0.02778	0.0500371	0.0426637	0.0438249	0.0616209	0.0604178	0.04081079	0.01534165	0.0040785	0.0203077	0.0490713	0.144524	0.0840672	0.129047	0.0578591	0.0305039	0.0259524	0.0529231	0.0401464	0.0116073	0.00133992	0.322037	0.0265345	0.0233257	11.47701	0.124652	0.457655	0.989131	2.42856	0.0652359	0.337514	0.00305346	0.143304	0.412992	0.0379007	0.03866735	0.6032401
5100	-58.76766	-87.35108	28.58342	76.00256	0.4269668	0.00975594	0.0124434	0.024321	0.00609935	0.021786	0.0478026	0.0708391	0.0459706	0.02610609	0.004604766	0.0336489	0.062163	0.0909286	0.0802204	0.0273267	0.0406315	0.0143093	0.00507369	0.0434485	0.0105888	0.193293	0.00326733	0.0328911	0.343613	0.0185958	0.01643209	76.00256	0.0207893	0.201597	0.758887	3.01873	0.0208739	0.258378	0.0565676	0.102557	0.525162	0.0364606	0.02103685	0.7811096
5200	-60.89886	-85.69528	24.79642	4.294353	4.04417	0.172203	0.00768424	0.00110877	0.0579997	0.0992062	0.00539261	0.0288684	0.0742087	0.04012714	0.4169445	0.0765399	0.0188561	0.0921193	0.024444	0.110883	0.155282	0.0390154	0.0178923	0.10097	0.0261147	0.149675	0.000528786	0.0557857	0.0726677	0.0592258	0.01298808	4.294353	0.456772	0.776723	1.08439	1.68211	0.0232259	0.553796	0.00435873	0.161629	0.189144	0.0678457	0.4299326	0.03020956
