Iteration	Replicate_ID	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
0	0	-800.6886	-488.9291	-311.7595	9.810886	2.364779	0.01644197	-0.0119757	0.17063	0.0269939	0.0345997	0.0813452	0.051043	0.0225824	0.150537	0.0754546	0.0968772	0.00660883	0.0521065	0.0152634	0.0529276	0.147037	0.0159939	0.8139684	13	50.97717	0.07520116	0.33325	0.688933	1.07692	1.9009	0.0448474	0.247722	0.170998	0.222851	0.202227	0.111355	0.8019927	1.014932
1	0	-785.2196	-463.5219	-321.6977	7.357215	6.677161	0.01609877	-0.02522597	0.114922	0.0370885	0.0589215	0.0574754	0.24521	0.0102179	0.163587	0.0321893	0.0263589	0.00627999	0.0211982	0.00264252	0.0412808	0.178658	0.00396942	0.5122732	21	52.06289	0.09245325	0.559667	0.835562	1.07971	1.52506	0.0512488	0.172117	0.187384	0.154184	0.319497	0.11557	0.4870472	1.051794
2	0	-785.9293	-481.6821	-304.2473	7.222385	2.38198	0.01750757	0.07631626	0.115838	0.00553158	0.00847344	0.126609	0.0249049	0.016694	0.149512	0.057244	0.0387032	0.0535273	0.100428	0.0219286	0.0567363	0.218772	0.00509727	0.7032482	18	50.67447	0.07999329	0.334974	0.690324	1.07715	1.89755	0.0510745	0.285528	0.143781	0.202081	0.175681	0.141855	0.7795644	0.902104
3	0	-767.9112	-464.3407	-303.5706	17.18094	4.335584	0.01197445	-0.0880769	0.171694	0.0220961	0.0926351	0.0300639	0.0882215	0.00257045	0.141634	0.0274949	0.071332	0.0112589	0.0359899	0.00555014	0.0448568	0.233775	0.0208271	0.7290234	31	53.38503	0.1178064	0.471898	0.786069	1.08422	1.65782	0.0222881	0.200631	0.288218	0.133163	0.277096	0.078604	0.6409465	1.137417
4	0	-767.7987	-471.0931	-296.7056	7.035279	2.419418	0.0248854	-0.01862802	0.0965012	0.0417071	0.107366	0.0269318	0.0816176	0.0187621	0.215506	0.0395528	0.0301688	0.00995446	0.0753311	0.0142842	0.0614497	0.180849	1.8359e-05	0.7895646	21	50.0852	0.08390187	0.338681	0.693298	1.07765	1.89037	0.0689973	0.288818	0.179491	0.140085	0.210023	0.112586	0.7709366	1.024163
5	0	-780.9218	-478.3375	-302.5844	9.784438	5.935456	0.01675747	-0.03122054	0.182624	0.0307853	0.0176224	0.0564444	0.158686	0.00542029	0.122377	0.0295635	0.0228969	0.0206384	0.0169163	0.0111986	0.0358597	0.27734	0.0116268	0.6814003	22	50.34077	0.1241094	0.536831	0.823407	1.0814	1.55836	0.0337986	0.13264	0.238559	0.179813	0.355796	0.059393	0.6501798	1.048018
6	0	-794.5556	-469.9786	-324.577	7.3735	4.043448	0.01526384	0.04948237	0.0905992	0.018183	0.0556543	0.0265061	0.0709173	0.0165084	0.180724	0.0432788	0.0382648	0.00636432	0.0610848	0.00437456	0.0236448	0.355192	0.00870389	0.4493577	16	53.19493	0.1035984	0.456733	0.776698	1.08439	1.68218	0.0633271	0.247373	0.225765	0.183653	0.181143	0.0987392	0.4988401	0.9008051
7	0	-786.2719	-468.3965	-317.8754	8.502516	5.450919	0.01422911	0.004796761	0.218517	0.0642379	0.0389321	0.0225918	0.0894882	0.00521971	0.190431	0.0281227	0.0435818	0.0126325	0.0586986	0.00016313	0.0238893	0.200489	0.00300456	0.7508925	17	53.50884	0.0964064	0.519792	0.81402	1.08244	1.58375	0.0200324	0.186894	0.206932	0.139964	0.372546	0.0736312	0.7556893	0.9936525
8	0	-776.5511	-479.2361	-297.315	5.837961	3.473803	0.02216924	0.05707665	0.194233	0.0502031	0.0680665	0.000818181	0.0550227	0.00448786	0.188289	0.0602433	0.0318406	0.0747698	0.0535163	0.0156352	0.0274594	0.160256	0.0151588	0.7160924	16	51.86689	0.09930192	0.422891	0.754791	1.08403	1.73829	0.0353473	0.218414	0.147434	0.228815	0.234264	0.135726	0.773169	0.9261783
9	0	-773.4917	-476.6654	-296.8263	8.445359	3.11981	0.02439485	-0.04515242	0.243966	0.00861539	0.106938	0.0553691	0.0491683	0.00318487	0.108622	0.0354502	0.0605334	0.00158463	0.0421757	0.0259234	0.0212975	0.22858	0.00859207	0.7284359	20	50.17079	0.1105682	0.398323	0.737953	1.08305	1.78068	0.0464927	0.21274	0.247062	0.179412	0.239376	0.0749162	0.6832835	1.066082
