Iteration	Posterior	Likelihood	Prior	age_extant	alpha_song	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates_mean	diversification	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	er[7]	er[8]	er[9]	er[10]	er[11]	er[12]	er[13]	er[14]	er[15]	extinction_rate	num_samp_anc	origin_time	psi	rates_song[1]	rates_song[2]	rates_song[3]	rates_song[4]	sf[1]	sf[2]	sf[3]	sf[4]	sf[5]	sf[6]	speciation_rate	turnover
1000	-267.2074	-244.4239	-22.78347	0.7179056	2.248775	0.18927	0.0153658	0.123231	0.0772745	0.548848	0.171632	0.921158	0.0988859	0.224016	0.0603552	0.0316345	0.0447617	0.232869	0.157945	0.27297	0.428144	0.2214077	-0.02013065	0.0358217	0.0117278	0.195214	0.183913	0.0107844	0.0390395	0.0899044	0.0293618	0.0141583	0.0850575	0.00853398	0.0845301	0.0225724	0.0703247	0.119057	0.1723446	2	55.79703	0.05481408	0.321266	0.679104	1.07513	1.9245	0.205851	0.230586	0.198075	0.102151	0.184553	0.0787846	0.1522139	1.132252
1100	-274.2523	-241.5824	-32.66988	1.421049	7.666749	0.0806084	0.163968	0.010763	0.200994	0.0308366	0.299008	0.036618	1.00605	0.0106568	0.00392597	0.056389	0.13265	0.655314	0.127709	0.554726	0.228155	0.180912	-0.1091424	0.0244665	0.0174539	0.0192576	0.118865	0.0259172	0.0119479	0.0655612	0.0549754	0.169176	0.0380405	0.00157254	0.133186	0.0240811	0.246954	0.0485445	0.2514926	3	62.24524	0.03270121	0.585378	0.848697	1.07741	1.48852	0.168531	0.299988	0.162593	0.085457	0.222608	0.0608227	0.1423502	1.766717
1200	-267.4969	-245.6376	-21.85928	2.033316	3.162876	0.00209432	0.0240516	0.101238	0.162444	0.227333	0.191501	0.16358	0.034082	0.131204	0.043447	0.0733373	0.260326	0.072008	0.138571	0.3165	0.25115	0.1557353	-0.01940956	0.00135014	0.0393389	0.145271	0.09193	0.0962815	0.00760936	0.0203636	0.0296219	0.100471	0.108296	0.025663	0.0719125	0.020002	0.209923	0.0319655	0.1325517	1	50.53832	0.04885166	0.401482	0.740165	1.08321	1.77514	0.192633	0.300352	0.185904	0.0768222	0.160828	0.0834597	0.1131421	1.17155
1300	-266.0779	-244.9941	-21.08375	6.769356	2.135468	0.28388	0.011857	0.0103921	0.0192933	0.099145	0.156418	0.111924	0.00395663	0.168288	0.0532326	0.0375064	0.188073	0.0728115	0.11356	0.110863	0.283829	0.1362778	-0.01493264	0.142076	0.0133327	0.0435617	0.0129258	0.0327409	0.0447541	0.090373	0.0712861	0.2114	0.0548311	0.00331674	0.108992	0.0349474	0.126465	0.00899656	0.2619629	2	50.43275	0.01914792	0.308926	0.668687	1.07304	1.94935	0.22734	0.238077	0.15512	0.111821	0.238097	0.0295449	0.2470302	1.060449
1400	-271.1699	-245.7411	-25.42879	1.133477	1.848061	0.124444	0.0448739	0.220287	0.0550254	0.16029	0.00726414	0.249356	0.0590692	0.113576	0.0921765	0.0756439	0.204028	0.0947165	0.181637	0.139692	1.18018	0.1543289	-0.0559284	0.093486	0.0309045	0.0685295	0.117005	0.0454046	0.0190745	0.0582962	0.125014	0.161362	0.034738	0.00550248	0.148392	0.0150757	0.0393506	0.0378666	0.258106	2	65.89271	0.0251927	0.274437	0.637819	1.06568	2.02207	0.297542	0.263287	0.166658	0.0997547	0.125175	0.0475825	0.2021776	1.27663
1500	-296.2808	-255.259	-41.02176	0.8590702	0.8514199	0.917461	0.0193881	0.494967	0.304682	1.33976	0.76617	0.560366	0.112527	0.465589	0.0276439	0.139625	0.131802	0.449813	0.0965291	0.360888	0.491405	0.1696422	0.04433595	0.0573691	0.00150118	0.0944571	0.0231073	0.0988677	0.0446655	0.164808	0.0427396	0.0853554	0.0767467	0.0377515	0.00940705	0.0743586	0.091295	0.0975701	0.07985876	3	50.73138	0.03701556	0.106444	0.427041	0.970244	2.49627	0.270736	0.173542	0.20782	0.0986404	0.197609	0.0516524	0.1241947	0.6430126
1600	-267.6134	-246.3056	-21.30779	2.059439	1.734315	0.0577054	0.00867269	0.018232	0.244893	0.583103	0.199339	0.188694	0.0241114	0.366015	0.0667555	0.168476	0.0115593	0.0722912	0.038343	0.273724	0.0428723	0.1362709	0.002033238	0.0277632	0.126578	0.0640436	0.0262558	0.00856927	0.0358749	0.19196	0.0607129	0.0847471	0.100805	0.0216779	0.0543958	0.017875	0.0403984	0.138343	0.1282699	0	57.96797	0.04021258	0.259357	0.623419	1.06166	2.05556	0.185893	0.24231	0.139062	0.121275	0.243343	0.0681168	0.1303031	0.9843961
1700	-273.09	-249.323	-23.76696	2.369869	1.530609	0.144469	0.0693006	0.057693	0.0924905	0.455045	0.138439	0.16075	0.0425765	0.127326	0.110689	0.34189	0.970817	0.348552	0.662825	0.039024	0.249395	0.2171779	-0.03846593	0.0457606	0.0199802	0.0340306	0.0773867	0.0544483	0.00399639	0.0359325	0.0171458	0.0837889	0.049311	0.00543169	0.239722	0.234205	0.0649787	0.0338819	0.2043696	2	50.83601	0.03016938	0.230012	0.593573	1.05217	2.12424	0.172224	0.232468	0.207109	0.140887	0.18362	0.0636924	0.1659037	1.231857
1800	-273.627	-248.4924	-25.1346	2.476626	3.793639	0.0755423	0.0982857	0.423175	0.0636149	0.304774	0.0170065	0.31935	0.0595362	0.225653	0.0262827	0.098166	0.160722	0.0763001	0.0968129	0.148342	0.0721311	0.1290731	0.02202015	0.0763817	0.00984874	0.126891	0.207378	0.0346612	0.0142918	0.0709091	0.0938775	0.176958	0.058664	0.0384016	0.067883	0.0101946	0.00393154	0.0097277	0.1603286	1	61.13388	0.05087362	0.442654	0.767756	1.08437	1.70522	0.254671	0.256184	0.142957	0.118515	0.168536	0.0591379	0.1823487	0.8792416
1900	-269.4728	-246.8921	-22.58069	5.111358	2.5084	0.0015899	0.0640426	0.0560291	0.0499264	0.0600082	0.170254	0.0283192	0.449819	0.325545	0.390969	0.0263699	0.0715185	0.0769659	0.0958591	0.00360175	0.113105	0.1395973	0.02094195	0.0149707	0.0619871	0.1433	0.157173	0.0307555	0.0213945	0.188045	0.025114	0.101337	0.0447718	0.00389505	0.0414888	0.0448365	0.111685	0.00924538	0.1180161	1	53.4901	0.0222366	0.347252	0.700078	1.07872	1.87395	0.222907	0.305353	0.0875229	0.0997423	0.19238	0.0920943	0.138958	0.849293
2000	-263.6893	-245.4708	-18.21843	3.659256	2.484697	0.0890594	3.07832e-05	0.000721062	0.0947878	0.0399455	0.0657903	0.00868925	0.356144	0.13956	0.0597096	0.062149	0.0482587	0.0174191	0.0459127	0.358906	0.189032	0.1392371	-0.0143191	0.108281	0.0831032	0.0451174	0.136499	0.0550023	0.0106079	0.117196	0.0488738	0.0750643	0.00765674	0.012862	0.115883	0.000853459	0.13214	0.0508597	0.2198419	1	50.61763	0.01708886	0.345001	0.69831	1.07845	1.87824	0.167241	0.274765	0.167476	0.120797	0.20689	0.0628303	0.2055228	1.069672
2100	-268.7421	-247.5893	-21.15284	0.8746285	2.740293	0.522159	0.0166682	0.0877644	0.0343776	0.0066574	0.277752	0.288604	0.0562626	0.114772	0.359698	0.0210769	0.528523	0.0634059	0.178384	0.140797	0.00819535	0.1243002	-0.03137959	0.0362409	0.00366761	0.0299562	0.196393	0.0396879	0.00620515	0.0198564	0.00458423	0.0864639	0.251252	0.0393927	0.0814921	0.0945904	0.0920213	0.0181963	0.1919119	2	58.18858	0.02895101	0.368116	0.716053	1.08089	1.83494	0.194021	0.28871	0.166727	0.117549	0.16898	0.064013	0.1605323	1.195472
2200	-266.3839	-238.9039	-27.48003	3.233026	7.360281	0.076042	0.013587	0.124043	0.123755	0.149013	0.0860085	0.181345	0.0441854	0.0544957	0.0117378	0.312138	0.0286369	0.402937	0.395145	0.136833	0.06721	0.08562512	0.004031203	0.0360022	0.00793055	0.0370782	0.109812	0.0441954	0.00407567	0.0899654	0.177389	0.085734	0.0630165	0.0104182	0.198118	0.010938	0.101719	0.0236083	0.1643416	1	61.8944	0.02254541	0.577912	0.844941	1.07811	1.49903	0.192767	0.29154	0.172263	0.0955072	0.18118	0.0667427	0.1683728	0.9760579
2300	-267.2559	-248.1026	-19.1533	9.114517	2.627047	0.12051	0.014529	0.00834598	0.159671	0.233365	0.00364747	0.0917509	0.0338877	0.0625091	0.0991602	0.159644	0.0233225	0.0230759	0.262689	0.154356	0.0240378	0.0559048	0.004692681	0.0543402	0.0449967	0.146336	0.150562	0.0096393	0.0334096	0.0620064	0.108292	0.0871025	0.0620765	0.0041929	0.105556	0.0320261	0.0923123	0.00715	0.05437167	1	53.094	0.08325771	0.35818	0.708537	1.07993	1.85335	0.149973	0.329617	0.185738	0.110425	0.158102	0.066145	0.05906435	0.9205497
2400	-281.6103	-247.7953	-33.815	1.730386	2.281383	0.115505	0.0690076	0.345655	0.255679	0.309331	0.0325827	0.277982	0.0230012	1.13146	0.000973793	0.00176949	0.0772107	0.695746	0.446651	0.108339	0.199479	0.2657315	0.0230856	0.0203943	5.42975e-05	0.0120712	0.0861335	0.161007	0.0138336	0.0359856	0.046912	0.192935	0.145466	0.0143607	0.232068	0.0118941	0.0227778	0.00410625	0.1918949	2	85.53024	0.02127837	0.324699	0.681948	1.07566	1.91769	0.204165	0.308871	0.183549	0.0667986	0.16513	0.0714863	0.2149805	0.8926154
2500	-271.4138	-248.0567	-23.35711	1.092517	1.411265	0.273419	0.0684136	0.0471195	0.0119118	0.607861	0.19388	0.409389	0.114039	0.169525	0.922822	0.0785655	0.0958787	0.911678	0.073286	0.0422402	0.241509	0.3155735	0.02814149	0.0661281	0.116073	0.0680583	0.182517	0.0600343	0.0185058	0.0937392	0.0569484	0.0550707	0.0851376	0.00720075	0.0712772	0.00368664	0.110502	0.005121	0.1573422	2	53.69079	0.04430046	0.211284	0.573088	1.04476	2.17087	0.164242	0.340767	0.150352	0.0780472	0.178891	0.0877001	0.1854837	0.8482805
2600	-264.795	-245.2575	-19.53753	6.754984	2.542175	0.28163	0.00618034	0.0829845	0.18934	0.24515	0.165096	0.0998262	0.0161797	0.125689	0.0349015	0.279566	0.0567894	0.247407	0.169542	0.0266744	0.326328	0.1607194	0.01608487	0.138272	0.0320956	0.186768	0.0394657	0.11345	0.00288702	0.0516741	0.0575604	0.0679206	0.10793	0.00941012	0.141794	0.027782	0.016169	0.00682135	0.09812982	2	50.73617	0.04258125	0.350419	0.702551	1.07909	1.86794	0.239244	0.186779	0.20458	0.0844476	0.246654	0.0382949	0.1142147	0.8591699
2700	-272.6794	-248.7943	-23.8851	1.599048	4.211318	0.497694	0.185957	0.378192	0.121934	0.0150942	0.171463	0.0656304	0.0376246	0.00248124	0.26136	0.0598965	0.0138815	0.155197	0.047204	0.288103	0.346802	0.1069318	0.001940037	0.0547895	0.0460402	0.100645	0.0426835	0.048759	0.117711	0.100206	0.0213376	0.161611	0.122526	0.0123706	0.0342803	0.00413066	0.0449004	0.0880087	0.1028853	1	60.63748	0.02973595	0.465607	0.782214	1.08431	1.66787	0.145693	0.27817	0.151264	0.0561282	0.276793	0.0919524	0.1048253	0.9814927
2800	-282.318	-248.3627	-33.95537	0.8223796	2.963522	0.92735	0.00698181	0.0485997	0.0871345	0.202093	0.330534	0.307201	0.00346784	0.179608	0.0315441	0.298326	0.304491	0.570919	0.109365	0.494884	0.16892	0.1693552	0.01283749	0.0116123	0.00481895	0.122188	0.130962	0.0221281	0.0321143	0.114497	0.0173115	0.161262	0.229277	0.0332614	0.0863684	0.00741636	0.0215391	0.00524359	0.3727213	0	50.63396	0.03740451	0.38642	0.729488	1.08233	1.80176	0.233747	0.225838	0.0970035	0.114766	0.255579	0.073067	0.3855587	0.9667042
2900	-258.9845	-245.1309	-13.85356	4.780427	2.361278	0.061091	0.0340156	0.083557	0.0482287	0.0339546	0.11377	0.0260584	0.0348323	0.0017759	0.0978965	0.277868	0.207988	0.0723609	0.00426605	0.0168099	0.0437333	0.08800073	0.03443614	0.0246896	0.0225944	0.0532685	0.223647	0.0580447	0.0278897	0.149302	0.0402551	0.134864	0.0273044	0.00652499	0.137033	0.0231534	0.00534317	0.0660866	0.113359	1	50.07001	0.03697719	0.332897	0.688647	1.07687	1.90159	0.264652	0.190025	0.169823	0.136528	0.193201	0.0457714	0.1477952	0.7670009
3000	-269.6033	-246.762	-22.84136	3.47527	3.92965	0.0143038	0.0166659	0.011579	0.0322927	0.000881108	0.133903	0.105628	0.084717	0.0783683	0.0780226	0.362581	0.0654608	0.15593	0.172789	0.129989	0.212063	0.1307474	0.02407874	0.0387225	0.0663257	0.0747151	0.0488067	0.00960256	0.0059575	0.113842	0.0896906	0.170806	0.02481	0.00873947	0.0619155	0.0101375	0.116318	0.15961	0.1246725	1	71.7459	0.03744185	0.450455	0.772741	1.08441	1.6924	0.137964	0.297827	0.145202	0.128918	0.227961	0.0621281	0.1487513	0.8381275
3100	-278.0463	-246.0645	-31.98178	4.588178	4.210266	0.127911	0.00740064	0.245976	0.134485	0.0335665	0.0841018	0.26501	0.0732092	0.566303	0.128883	1.28508	0.263995	0.35383	0.0938996	0.208554	0.12255	0.2092662	0.03626507	0.0803397	0.0293765	0.13358	0.021019	0.0590834	0.00766717	0.0495272	0.145682	0.150318	0.0613436	0.02915	0.139185	0.00291492	0.0288097	0.0620035	0.2166863	2	52.67471	0.03421461	0.465553	0.78218	1.08431	1.66795	0.302131	0.168859	0.127036	0.100546	0.237668	0.06376	0.2529514	0.8566322
3200	-271.2223	-245.4908	-25.73144	0.8723728	5.480837	0.0893987	0.0245496	0.0898208	0.0189856	0.0597761	0.0101113	0.514612	0.109716	0.0738894	0.102825	0.108286	0.307343	0.267133	0.519112	0.15662	0.090336	0.2221632	0.04278316	0.0667116	0.00889633	0.0550103	0.0900249	0.00247793	0.0508305	0.0719101	0.0820293	0.19497	0.0105141	0.0265623	0.0880095	0.0485712	0.0462666	0.157215	0.1595712	2	50.01201	0.03042228	0.5209	0.814639	1.08238	1.58208	0.258635	0.282255	0.117665	0.106377	0.163266	0.0718013	0.2023544	0.7885731
3300	-278.8279	-257.0675	-21.76036	3.789723	2.500976	0.246642	0.292829	0.0234013	0.0301928	0.0128285	0.19762	0.0635554	0.0354844	0.654111	0.0770962	0.106994	0.367933	0.0855183	0.115085	0.00524568	0.394456	0.20283	0.03301951	0.0311944	0.119298	0.070295	0.146394	0.016381	0.00230059	0.047745	0.134877	0.176245	0.0205915	0.0586841	0.0705712	0.0262232	0.0282335	0.0509667	0.1166545	2	61.98585	0.04408222	0.346549	0.699527	1.07864	1.87528	0.188028	0.299624	0.141118	0.140053	0.174424	0.0567521	0.149674	0.7793904
3400	-279.9322	-245.7663	-34.16595	1.862058	2.594021	0.995938	1.30386	0.27821	0.274827	0.00511077	0.213677	0.0462371	0.134497	0.732609	0.152882	0.067007	0.388867	0.543671	0.653017	1.01101	0.208219	0.2790024	0.07904191	0.02301	0.0163314	0.0772954	0.136165	0.0365526	0.00595551	0.0777381	0.0187602	0.190911	0.0218606	0.0608165	0.182735	0.0670439	0.0760901	0.00873506	0.1056034	3	50.7914	0.05547304	0.355193	0.706245	1.07962	1.85894	0.238614	0.219606	0.20157	0.136675	0.172674	0.0308607	0.1846453	0.5719258
3500	-268.0239	-250.2372	-17.78668	6.412822	2.69646	0.186211	0.0338054	0.00658057	0.115892	0.00230484	0.084035	0.00391777	0.429329	0.0626237	0.108992	0.0810872	0.00157715	0.0370819	0.118125	0.0631049	0.0507027	0.07030033	0.05348024	0.0350105	0.0763741	0.139179	0.219539	0.039005	0.0414424	0.0426062	0.0419125	0.0515811	0.0593396	0.00286134	0.126822	0.0882475	0.0155987	0.0204814	0.13576	2	55.87198	0.01665611	0.364325	0.713205	1.08054	1.84193	0.207769	0.263742	0.117446	0.0979274	0.192429	0.120686	0.1892402	0.7173949
3600	-273.1592	-247.2628	-25.89644	8.856829	2.718428	0.388549	0.10856	0.0916539	0.121344	0.00143433	0.068517	0.0424906	0.248059	0.16236	0.200788	0.0335369	0.0025056	0.212257	0.0293703	0.368407	0.108985	0.1233036	-0.0699378	0.0111837	0.0531578	0.0367316	0.0387022	0.0907734	0.00304224	0.131	0.0432753	0.116346	0.0946281	0.0992228	0.146262	0.0244471	0.105091	0.006137	0.1633196	0	61.25168	0.04974605	0.366234	0.714642	1.08072	1.8384	0.219347	0.327801	0.149244	0.124288	0.136553	0.0427652	0.09338176	1.748945
3700	-269.4277	-247.4971	-21.93053	1.628729	1.646611	0.00446616	0.0194824	0.272313	0.0406335	0.359126	0.284256	0.17677	0.00965954	0.0965523	0.00566137	0.557067	0.0514598	0.126953	0.135662	0.0295855	0.0441917	0.1170142	-0.0282506	0.0535326	0.0298808	0.0422207	0.0289528	0.0517494	0.00371275	0.0731513	0.0526836	0.186324	0.101832	0.0142721	0.133187	0.0416827	0.130775	0.0560431	0.2015681	2	51.17496	0.01903606	0.247108	0.61127	1.05799	2.08364	0.267907	0.247273	0.1566	0.09175	0.211947	0.0245229	0.1733175	1.162999
3800	-267.9899	-244.8534	-23.1365	4.594487	3.54083	0.331635	0.082729	0.0375626	0.0168391	0.198378	0.264186	0.15192	0.00562928	0.110862	0.175616	0.0708933	0.36864	0.0912652	0.221338	0.0515816	0.205298	0.1265925	0.02390876	0.0419558	0.0373198	0.0457712	0.202784	0.0894046	0.00494624	0.0122222	9.74068e-05	0.161864	0.0757028	0.0202694	0.206644	0.0460527	0.0104953	0.04447	0.10009	2	59.25769	0.05139099	0.427209	0.757667	1.08414	1.73099	0.239941	0.274539	0.162082	0.0807255	0.2043	0.0384121	0.1239988	0.8071855
3900	-261.7508	-244.2036	-17.54719	2.068669	2.285271	0.360917	0.0104309	0.0483463	0.0248099	0.384016	0.088392	0.220764	0.00960755	0.0642561	0.0518039	0.052759	0.34936	0.0253674	0.155943	0.041177	0.0791368	0.09303289	0.0442354	0.0585963	0.0449981	0.185146	0.0506026	0.0473974	0.0158715	0.202669	0.0318828	0.102507	0.0235812	0.0444504	0.15763	0.0017192	0.0131947	0.0197551	0.1268733	2	51.15897	0.02265149	0.325105	0.682282	1.07573	1.91689	0.268124	0.216714	0.183538	0.0877767	0.203432	0.0404137	0.1711087	0.7414778
4000	-275.2342	-245.158	-30.07618	5.987766	4.44645	0.213987	0.500545	0.0309748	0.132798	0.0174913	0.035854	0.0274706	0.255979	0.146534	0.0683517	0.048912	0.0497706	0.0112469	0.27058	0.0442209	0.164102	0.1426845	0.03069482	0.0366673	0.0149231	0.014544	0.105111	0.000950594	0.0401679	0.120362	0.0459094	0.288133	0.0514547	0.0114016	0.0527087	0.0428658	0.137919	0.0368825	0.1804045	1	70.16896	0.03019391	0.477324	0.789358	1.08411	1.64921	0.299728	0.224407	0.154	0.0810055	0.169414	0.0714452	0.2110994	0.8545954
4100	-273.2863	-244.6761	-28.61021	1.682552	2.385803	0.272747	0.179345	0.300008	0.0898168	0.0182308	0.240186	0.0550871	0.26914	0.801779	0.277971	0.114895	0.119963	0.208296	0.0901828	0.514907	0.0501803	0.2664406	0.01174969	0.0179985	0.0309936	0.112107	0.181256	0.0260597	0.0366665	0.103217	0.0527087	0.146703	0.0450858	0.0291393	0.132641	0.00738488	0.0473024	0.0307358	0.1713605	2	62.15446	0.05318327	0.335355	0.690631	1.07721	1.89681	0.248534	0.190165	0.0943828	0.100983	0.305046	0.0608893	0.1831102	0.9358327
4200	-278.5579	-246.6772	-31.88072	3.202005	2.716964	0.0288931	0.0165378	0.355568	0.184508	0.336899	0.454579	0.145294	0.00670711	0.221018	0.994386	0.308875	0.0871722	0.677705	0.0429479	0.122667	0.343322	0.3154113	0.006847196	0.0580357	0.102296	0.149394	0.0240789	0.00410885	0.0232968	0.0149529	0.0702079	0.191598	0.0623211	0.0447971	0.158684	0.0389495	0.040986	0.0162929	0.09210476	1	51.06602	0.06589939	0.366107	0.714546	1.08071	1.83864	0.278123	0.204022	0.12072	0.123308	0.187305	0.0865227	0.09895196	0.9308028
4300	-283.1078	-253.9549	-29.15296	1.873921	4.988964	0.307937	0.0206688	0.033774	0.0178207	0.153986	0.0602299	0.313851	0.314421	0.294164	0.950774	0.127462	0.138859	0.12237	0.0307493	0.015273	0.321626	0.2444461	0.05330268	0.00721217	0.0302074	0.107317	0.0831514	0.00645272	0.0038885	0.0540521	0.0515747	0.114492	0.0789166	0.0569668	0.21977	0.031885	0.0590371	0.0950762	0.102363	1	50.06688	0.04923009	0.501619	0.803695	1.08332	1.61137	0.15477	0.23269	0.236926	0.110765	0.213532	0.0513175	0.1556656	0.6575822
